Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
OSCILLATOR DELTA,"IBIT, Long, 2026-02-06 (Price: 39.68)",No Exit Yet,"-3.5%, 5 days","83.33%, Past 2 years, 6","Daily, is Confirmed on 2026-02-06",No Cancellation Possible,"2026-02-11 (Price: 38.29), 3.5% below",5 days,38.05,No Information,No Information,No Information,No Information,No Information,No Information,8.18%/7.68%/7.94%,"13.32%, 14.42%",1.3 month/15 days/29 days,2026-04-03/2026-02-27/2026-03-20,22.32%,27.39%,-5.07%,0.37,1.11,41.3267/42.8306/41.66/70.855/88.2877/109.8161/58.75,No Recent Minima/No Horizontal Support/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"SOXX, Long, 2026-02-06 (Price: 348.51)",No Exit Yet,"3.35%, 5 days","85.71%, Past 5 years, 14","Daily, was CONFIRMED on 2026-02-06",Already confirmed,"2026-02-11 (Price: 360.2), 3.35% above",5 days,337.4,No Information,No Information,No Information,"38.2% (Price: 324.3165), 11.06% above, Upmove Bounce Back","2025-11-21 (Price: 260.44), 2026-01-29 (Price: 363.8)",No Information,14.15%/2.41%/10.74%,"10.44%, 40.81%",1.4 year/13 days/4.2 months,2028-02-04/2026-02-24/2026-08-07,24.17%,12.97%,11.2%,1.2,0.63,376.8439/385.94/410.53/No Horizontal Resistance/348.2242/411.0319/No EMA 200 Target,330.38/110.475/301.3628/285.4342/No F-Track Level/No F-Track Level/268.41,No Data (Across ALL Assets),No Data (Across ALL Assets)
DELTADRIFT,"BTC-USD, Long, 2026-02-06 (Price: 70555.3906)",No Exit Yet,"-4.37%, 5 days","80.0%, Past 4 years, 15","Daily, was CONFIRMED on 2026-02-06",Already confirmed,"2026-02-11 (Price: 67471.8125), 4.37% below",5 days,62704.4531,No Information,No Information,No Information,No Information,No Information,No Information,11.7%/2.55%/5.96%,"26.18%, 26.18%",1.9 month/2 days/10 days,2026-04-29/2026-02-08/2026-02-20,6.02%,14.76%,-8.74%,0.14,0.5,72573.2748/74760.4919/73666.88/124582.2656/136097.3501/177421.0223/101566.84,62702.1/18304.4229/57447.2152/51395.9501/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
DELTADRIFT,"UBER, Long, 2026-02-06 (Price: 74.77)",No Exit Yet,"-4.94%, 5 days","100.0%, Past 4 years, 9","Daily, was CONFIRMED on 2026-02-06",Already confirmed,"2026-02-11 (Price: 71.08), 4.94% below",5 days,75.49,No Information,No Information,No Information,No Information,No Information,No Information,10.1%/3.32%/5.97%,"0%, 11.17%",1.7 month/2 days/14 days,2026-04-20/2026-02-08/2026-02-26,15.68%,3.38%,12.3%,2.69,0.26,81.4694/79.2338/80.35/82.12/110.4084/120.7433/89.11,73.92/34.6025/63.3753/49.8327/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
DELTADRIFT,"ABNB, Long, 2026-02-06 (Price: 122.18)",No Exit Yet,"-2.41%, 5 days","91.67%, Past 4 years, 12","Daily, was CONFIRMED on 2026-02-06",Already confirmed,"2026-02-11 (Price: 119.24), 2.41% below",5 days,121.27,No Information,No Information,No Information,No Information,No Information,No Information,14.03%/1.79%/6.57%,"12.41%, 13.94%",1.1 month/2 days/15 days,2026-03-25/2026-02-08/2026-02-27,17.54%,-6.79%,24.33%,0.79,-0.1,125.7354/130.2072/127.97/178.025/226.4968/256.334/128.51,121.27/99.795/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
DELTADRIFT,"MSFT, Long, 2026-02-06 (Price: 401.14)",No Exit Yet,"0.69%, 5 days","75.0%, Past 4 years, 12","Daily, was CONFIRMED on 2026-02-06",Already confirmed,"2026-02-11 (Price: 403.9), 0.69% above",5 days,399.17,No Information,No Information,No Information,No Information,No Information,No Information,5.23%/2.02%/3.49%,"8.2%, 14.53%",2.4 months/1 day/11 days,2026-05-21/2026-02-07/2026-02-21,5.6%,7.01%,-1.41%,0.17,0.37,416.1827/415.1398/415.66/554.585/553.3726/615.9924/487.29,393.67/216.39/386.873/350.287/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
DELTADRIFT,"IHI, Long, 2026-02-06 (Price: 58.36)",No Exit Yet,"0.45%, 5 days","85.0%, Past 4 years, 20","Daily, was CONFIRMED on 2026-02-06",Already confirmed,"2026-02-11 (Price: 58.62), 0.45% above",5 days,58.24,No Information,No Information,No Information,No Information,No Information,No Information,5.45%/1.28%/2.72%,"9.31%, 10.0%",19 days/1 day/7 days,2026-03-05/2026-02-07/2026-02-16,10.24%,1.25%,8.99%,0.38,-0.05,62.1651/59.9474/61.06/66.34/68.9264/76.3906/61.34,57.93/46.725/56.0899/46.1919/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
DELTADRIFT,"PLTR, Long, 2026-02-06 (Price: 135.9)",No Exit Yet,"-0.39%, 5 days","88.89%, Past 4 years, 9","Daily, was CONFIRMED on 2026-02-06",Already confirmed,"2026-02-11 (Price: 135.375), 0.39% below",5 days,135.33,No Information,No Information,No Information,No Information,No Information,No Information,19.0%/3.53%/9.58%,"14.06%, 15.26%",25 days/1 day/10 days,2026-03-14/2026-02-07/2026-02-20,16.65%,19.65%,-3.0%,0.71,0.85,171.7504/148.9192/160.33/No Horizontal Resistance/236.8667/248.6965/160.61,130.01/7.205/125.5072/97.1748/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
DELTADRIFT,"INFY, Long, 2026-02-06 (Price: 16.84)",No Exit Yet,"-6.41%, 5 days","78.57%, Past 4 years, 14","Daily, was CONFIRMED on 2026-02-06",Already confirmed,"2026-02-11 (Price: 15.76), 6.41% below",5 days,16.53,No Information,No Information,No Information,No Information,No Information,No Information,6.12%/2.34%/3.66%,"11.63%, 13.01%",24 days/2 days/10 days,2026-03-12/2026-02-08/2026-02-20,7.26%,0.48%,6.78%,0.2,-0.0,17.1465/17.4563/17.3/23.796/31.8515/41.1179/17.54,16.74/16.0317/13.0115/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
DELTADRIFT,"LYFT, Long, 2026-02-06 (Price: 16.46)",No Exit Yet,"-15.01%, 5 days","72.73%, Past 4 years, 11","Daily, was CONFIRMED on 2026-02-06",Already confirmed,"2026-02-11 (Price: 13.99), 15.01% below",5 days,15.84,No Information,No Information,No Information,No Information,No Information,No Information,8.38%/5.33%/6.9%,"26.16%, 31.32%",1.8 month/1 day/15 days,2026-04-25/2026-02-07/2026-02-27,-3.92%,-12.3%,8.38%,-0.15,-0.0,16.2921/17.5957/16.94/57.19/No Next Fib Ext/No Next Fib Ext/17.85,15.84/8.8875/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
DELTADRIFT,"TRI.TO, Long, 2026-02-06 (Price: 120.18)",No Exit Yet,"0.62%, 5 days","76.92%, Past 4 years, 13","Daily, was CONFIRMED on 2026-02-06",Already confirmed,"2026-02-11 (Price: 120.93), 0.62% above",5 days,121.94,No Information,No Information,No Information,No Information,No Information,No Information,4.82%/1.26%/2.69%,"8.44%, 9.99%",18 days/2 days/8 days,2026-03-04/2026-02-08/2026-02-17,4.66%,6.27%,-1.61%,0.1,0.34,125.6602/123.4128/124.54/240.8933/293.2329/455.2123/224.71,No Recent Minima/No Horizontal Support/93.0152/69.3828/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
DELTADRIFT,"NOVA.F, Long, 2026-02-06 (Price: 39.95)",No Exit Yet,"2.25%, 5 days","83.33%, Past 4 years, 12","Daily, was CONFIRMED on 2026-02-06",Already confirmed,"2026-02-11 (Price: 40.85), 2.25% above",5 days,37.75,No Information,No Information,No Information,No Information,No Information,No Information,11.49%/2.87%/5.31%,"13.48%, 13.94%",2 months/1 day/18 days,2026-05-03/2026-02-07/2026-03-04,9.96%,8.79%,1.17%,0.33,0.44,41.8596/42.0713/41.97/126.5/138.0871/146.706/50.23,36.7/No Horizontal Support/33.7767/28.7825/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
DELTADRIFT,"COIN, Long, 2026-02-06 (Price: 165.12)",No Exit Yet,"-7.85%, 5 days","88.89%, Past 4 years, 9","Daily, was CONFIRMED on 2026-02-06",Already confirmed,"2026-02-11 (Price: 152.15), 7.85% below",5 days,154.56,No Information,No Information,No Information,No Information,No Information,No Information,19.07%/5.69%/9.26%,"27.31%, 39.8%",2.7 months/3 days/23 days,2026-06-03/2026-02-10/2026-03-11,12.46%,-11.08%,23.54%,0.43,0.2,171.8569/180.4101/176.13/289.6467/449.909/643.0255/290.16,146.12/86.505/130.0002/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"C6L.SI, Long, 2026-02-04 (Price: 6.6)",2026-02-11 (Price: 6.85),"3.79%, 7 days","89.47%, Past 4 years, 19","Daily, is CONFIRMED on 2026-02-04",Already confirmed,"2026-02-11 (Price: 6.85), 3.79% above",7 days,6.48,No Information,No Information,No Information,No Information,No Information,5.71% above/3.79% above/3.79% above,8.19%/0.92%/3.25%,"5.37%, 17.3%",3.8 months/6 days/1.5 month,2026-07-19/2026-02-12/2026-04-10,6.71%,1.19%,5.52%,0.63,0.01,6.7459/6.8145/6.62/6.826/15.377/16.6022/6.69,6.35/4.7975/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"BYD.TO, Long, 2026-02-03 (Price: 228.6)",2026-02-10 (Price: 245.52),"7.4%, 7 days","86.36%, Past 4 years, 22","Daily, is CONFIRMED on 2026-02-03",Already confirmed,"2026-02-11 (Price: 245.84), 7.54% above",8 days,227.65,No Information,No Information,No Information,No Information,No Information,7.54% above/7.54% above/7.54% above,7.19%/1.4%/3.6%,"17.06%, 36.72%",3.3 months/4 days/13 days,2026-06-26/2026-02-08/2026-02-21,1.61%,0.65%,0.96%,0.09,0.05,248.031/236.8296/233.25/256.6133/367.2583/388.6839/No EMA 200 Target,219.14/188.685/147.1212/139.9966/No F-Track Level/No F-Track Level/216.51,No Data (Across ALL Assets),No Data (Across ALL Assets)
OSCILLATOR DELTA,"DOL.TO, Long, 2026-02-02 (Price: 187.0)",2026-02-09 (Price: 190.7),"1.98%, 7 days","88.24%, Past 6 years, 17","Daily, is Confirmed on 2026-02-02",No Cancellation Possible,"2026-02-11 (Price: 188.89), 1.01% above",9 days,184.41,No Information,No Information,No Information,No Information,No Information,No Information,21.22%/5.64%/10.31%,"10.55%, 13.94%",5.8 months/2 days/2.3 months,2026-10-12/2026-02-04/2026-05-12,19.66%,19.52%,0.14%,0.91,1.22,201.3055/206.2797/203.83/197.56/294.0831/455.769/188.26,No Recent Minima/53.2967/132.3972/94.2286/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"ASHR, Long, 2026-01-31 (Price: 33.44)",No Exit Yet,"1.7%, 11 days","100.0%, Past 20 years, 4","Monthly, is CONFIRMED on 2026-01-31",Already confirmed,"2026-02-11 (Price: 34.01), 1.7% above",11 days,33.26,No Information,No Information,No Information,No Information,No Information,3.53% above/2.07% above/1.7% above,22.45%/22.45%/22.45%,"-0.0%, 12.65%",6.1 months/6.1 months/6.1 months,2026-10-23 (Max),6.97%,1.49%,5.48%,0.94,0.03,37.0114/40.9473/38.18/39.9467/60.2967/80.3432/No EMA 200 Target,25.82/23.68/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/30.41,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"^DJI, Long, 2026-01-31 (Price: 48892.4688)",No Exit Yet,"2.6%, 11 days","85.71%, Past 20 years, 14","Monthly, is CONFIRMED on 2026-01-31",Already confirmed,"2026-02-11 (Price: 50166.1016), 2.6% above",11 days,48105.9805,No Information,No Information,No Information,No Information,No Information,2.6% above/2.6% above/2.6% above,15.24%/4.84%/10.23%,"2.61%, 11.83%",1.2 year/5 months/9.7 months,2027-10-18/2026-09-05/2027-03-28,6.32%,4.47%,1.85%,1.23,0.21,55859.6456/53894.1684/60238.38/No Horizontal Resistance/54129.8938/83218.843/No EMA 200 Target,40669.36/32614.5825/36151.8794/25040.9446/No F-Track Level/No F-Track Level/45320.62,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"BNS.TO, Long, 2026-01-31 (Price: 101.8)",No Exit Yet,"2.91%, 11 days","85.71%, Past 20 years, 14","Monthly, is CONFIRMED on 2026-01-31",Already confirmed,"2026-02-11 (Price: 104.76), 2.91% above",11 days,101.58,No Information,No Information,No Information,No Information,No Information,8.07% above/2.65% above/2.91% above,24.83%/4.28%/13.78%,"30.99%, 38.87%",1.1 year/6 months/10.2 months,2027-08-27/2026-10-18/2027-04-19,1.92%,4.47%,-2.55%,0.3,0.2,108.1829/115.828/120.84/No Horizontal Resistance/113.9126/137.6923/No EMA 200 Target,56.15/62.2517/92.969/69.3218/No F-Track Level/No F-Track Level/85.08,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"ACWX, Long, 2026-01-31 (Price: 70.78)",No Exit Yet,"4.21%, 11 days","90.91%, Past 20 years, 11","Monthly, is CONFIRMED on 2026-01-31",Already confirmed,"2026-02-11 (Price: 73.76), 4.21% above",11 days,68.01,No Information,No Information,No Information,No Information,No Information,10.93% above/8.26% above/4.21% above,15.1%/1.97%/7.67%,"10.07%, 26.55%",3.3 years/4.1 months/1.5 year,2030-10-17/2026-07-26/2028-03-23,1.48%,1.08%,0.4%,0.36,-0.07,76.9803/76.2088/82.56/No Horizontal Resistance/69.6679/76.9985/No EMA 200 Target,52.16/45.07/61.9685/No support/No F-Track Level/No F-Track Level/63.45,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"TSM, Long, 2026-01-31 (Price: 330.56)",No Exit Yet,"13.17%, 11 days","100.0%, Past 20 years, 21","Monthly, is CONFIRMED on 2026-01-31",Already confirmed,"2026-02-11 (Price: 374.09), 13.17% above",11 days,311.98,No Information,No Information,No Information,No Information,No Information,23.1% above/9.29% above/13.17% above,62.44%/6.14%/35.38%,"-0.0%, 49.81%",1.4 year/5 months/9.3 months,2028-01-29/2026-09-05/2027-03-11,9.27%,10.69%,-1.42%,1.28,0.53,441.4629/447.5121/429.42/No Horizontal Resistance/334.306/349.9895/No EMA 200 Target,166.0/83.575/274.027/233.1074/No F-Track Level/No F-Track Level/254.82,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"^BVSP, Long, 2026-01-31 (Price: 181364.0)",No Exit Yet,"4.6%, 11 days","90.0%, Past 20 years, 10","Monthly, is CONFIRMED on 2026-01-31",Already confirmed,"2026-02-11 (Price: 189699.125), 4.6% above",11 days,161124.0,No Information,No Information,No Information,No Information,No Information,19.25% above/17.19% above/4.6% above,20.08%/2.63%/10.78%,"18.7%, 34.07%",3.3 years/8.1 months/1.9 year,2030-10-17/2027-01-17/2028-10-17,5.33%,7.06%,-1.73%,0.6,0.38,198811.2168/200915.0392/224160.2/No Horizontal Resistance/173653.968/192289.6/No EMA 200 Target,120283.0/96132.0/121313.6/110617.73/No F-Track Level/No F-Track Level/145727.06,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"GS, Long, 2026-01-31 (Price: 935.41)",No Exit Yet,"1.17%, 11 days","100.0%, Past 20 years, 14","Monthly, is CONFIRMED on 2026-01-31",Already confirmed,"2026-02-11 (Price: 946.355), 1.17% above",11 days,884.0,No Information,No Information,No Information,No Information,No Information,7.66% above/3.5% above/1.17% above,53.25%/7.0%/23.74%,"-0.0%, 34.98%",2.5 years/4 months/9.8 months,2029-08-26/2026-07-23/2027-04-01,11.0%,6.57%,4.43%,1.46,0.33,1116.9731/1157.4763/1283.13/No Horizontal Resistance/931.1482/1236.8362/No EMA 200 Target,303.61/288.555/794.5775/634.5288/No F-Track Level/No F-Track Level/746.9,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"PPH, Long, 2026-01-31 (Price: 106.81)",No Exit Yet,"3.26%, 11 days","85.71%, Past 20 years, 21","Monthly, is CONFIRMED on 2026-01-31",Already confirmed,"2026-02-11 (Price: 110.29), 3.26% above",11 days,103.4,No Information,No Information,No Information,No Information,No Information,6.9% above/3.26% above/3.26% above,20.62%/2.34%/10.59%,"3.25%, 39.01%",4.4 years/5 months/1.4 year,2032-05-13/2026-09-05/2028-01-29,2.32%,2.1%,0.22%,1.05,-0.03,118.6125/118.1212/130.01/No Horizontal Resistance/110.0139/120.2747/No EMA 200 Target,82.93/71.642/100.0174/96.0365/No F-Track Level/No F-Track Level/92.38,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"DIS, Long, 2026-01-31 (Price: 112.8)",No Exit Yet,"-3.8%, 11 days","80.0%, Past 64 years, 20","Monthly, was CONFIRMED on 2026-01-31",Already confirmed,"2026-02-11 (Price: 108.51), 3.8% below",11 days,113.44,No Information,No Information,No Information,"50% (Price: 102.395), 5.97% above, Upmove Bounce Back","2025-04-30 (Price: 80.1), 2025-06-30 (Price: 124.69)",No Information,30.57%/6.96%/23.02%,"18.11%, 60.42%",4.2 years/1 month/11.1 months,2032-01-30/2026-03-15/2027-05-28,7.35%,7.97%,-0.62%,0.97,0.4,129.3139/138.7666/139.55/168.455/207.5364/245.6322/112.82,90.95/79.415/94.0946/88.5027/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"GBPUSD=X, Long, 2026-01-31 (Price: 1.3806)",No Exit Yet,"-0.89%, 11 days","83.33%, Past 56 years, 6","Monthly, was CONFIRMED on 2026-01-31",Already confirmed,"2026-02-11 (Price: 1.3683), 0.89% below",11 days,1.3475,No Information,No Information,No Information,"23.66% (Price: 1.271), 7.66% above, Upmove Bounce Back","2022-09-30 (Price: 1.0379), 2024-09-30 (Price: 1.3433)",No Information,3.79%/3.79%/3.79%,"0.37%, 7.17%",2.9 years/2.9 years/2.9 years,2030-03-23 (Max),4.04%,-0.96%,5.0%,0.36,-0.64,1.3879/1.4329/1.56/No Horizontal Resistance/2.4831/2.6524/No EMA 200 Target,1.24/1.1912/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/1.34,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"NZDCAD=X, Long, 2026-01-31 (Price: 0.8195)",No Exit Yet,"0.13%, 11 days","76.92%, Past 22 years, 13","Monthly, was CONFIRMED on 2026-01-31",Already confirmed,"2026-02-11 (Price: 0.8206), 0.13% above",11 days,0.7896,No Information,No Information,No Information,"78.6% (Price: 0.8038), 2.09% above, Upmove Bounce Back","2023-12-31 (Price: 0.7882), 2024-09-30 (Price: 0.8609)",No Information,20.75%/1.64%/9.84%,"3.81%, 24.45%",7.4 years/1 year/3.2 years,2036-08-24/2027-07-06/2030-08-26,0.56%,-0.19%,0.75%,0.44,-0.46,0.8673/0.9001/0.86/0.8586/1.0924/1.3117/No EMA 200 Target,0.79/0.7834/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/0.81,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"NVO, Long, 2026-01-31 (Price: 59.43)",No Exit Yet,"-17.99%, 11 days","100.0%, Past 44 years, 14","Monthly, was CONFIRMED on 2026-01-31",Already confirmed,"2026-02-11 (Price: 48.74), 17.99% below",11 days,51.61,No Information,No Information,No Information,"78.6% (Price: 43.8439), 11.17% above, Upmove Bounce Back","2016-11-30 (Price: 15.445), 2024-06-30 (Price: 148.15)",No Information,42.36%/20.21%/26.41%,"-0.0%, 47.55%",3.3 years/4 months/1.3 year,2030-10-17/2026-07-23/2027-12-09,10.33%,9.37%,0.96%,1.75,0.5,72.7067/75.1255/139.05/139.01/157.4212/201.8641/No EMA 200 Target,47.07/45.4025/51.1046/45.3824/No F-Track Level/No F-Track Level/58.39,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"RHHBY, Long, 2026-01-27 (Price: 56.69)",2026-02-09 (Price: 57.11),"0.74%, 13 days","85.0%, Past 4 years, 20","Daily, is CONFIRMED on 2026-01-27",Already confirmed,"2026-02-11 (Price: 57.66), 1.71% above",15 days,56.53,No Information,No Information,No Information,No Information,No Information,4.4% above/1.71% above/1.71% above,10.73%/0.36%/4.12%,"8.73%, 19.35%",1.1 month/6 days/15 days,2026-03-15/2026-02-04/2026-02-17,10.45%,3.14%,7.31%,0.44,0.14,59.0653/59.0256/63.54/No Horizontal Resistance/58.6089/65.2057/No EMA 200 Target,51.37/34.5167/41.5794/31.0544/No F-Track Level/No F-Track Level/43.35,No Data (Across ALL Assets),No Data (Across ALL Assets)
DELTADRIFT,"SUM.NZ, Long, 2026-01-26 (Price: 11.92)",2026-02-09 (Price: 11.13),"-6.63%, 14 days","71.43%, Past 4 years, 14","Daily, was CONFIRMED on 2026-01-26",Already confirmed,"2026-02-11 (Price: 11.19), 6.12% below",16 days,11.95,No Information,No Information,No Information,No Information,No Information,No Information,5.47%/2.32%/3.77%,"6.69%, 10.0%",2 months/1 day/19 days,2026-04-22/2026-01-27/2026-02-22,5.72%,-0.28%,6.0%,0.18,-0.09,12.0738/12.3694/12.22/12.6867/19.8479/26.5969/No EMA 200 Target,11.82/9.1367/11.0645/No support/No F-Track Level/No F-Track Level/11.52,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"CEN.NZ, Long, 2026-01-19 (Price: 9.36)",2026-02-11 (Price: 9.67),"3.31%, 23 days","83.33%, Past 4 years, 30","Daily, is CONFIRMED on 2026-01-19",Already confirmed,"2026-02-11 (Price: 9.67), 3.31% above",23 days,9.34,No Information,No Information,No Information,No Information,No Information,3.31% above/3.31% above/3.31% above,7.56%/1.51%/2.76%,"5.63%, 16.17%",3.7 months/21 days/1.4 month,2026-06-28/2026-02-18/2026-03-20,0.18%,2.84%,-2.66%,0.35,0.12,9.5275/9.6183/9.58/9.85/11.2606/15.4512/No EMA 200 Target,9.18/6.86/8.6706/No support/No F-Track Level/No F-Track Level/9.19,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"^VIX, Long, 2026-01-14 (Price: 16.75)",2026-02-09 (Price: 17.36),"3.64%, 26 days","72.73%, Past 4 years, 22","Daily, is CONFIRMED on 2026-01-14",Already confirmed,"2026-02-11 (Price: 17.65), 5.37% above",28 days,16.33,No Information,No Information,No Information,No Information,No Information,10.45% above/5.37% above/5.37% above,74.44%/1.64%/21.37%,"31.33%, 51.66%",4.3 months/6 days/1.9 month,2026-07-19/2026-01-22/2026-04-06,12.93%,3.61%,9.32%,0.37,1.01,17.3815/20.3295/19.76/35.1/71.5114/81.8014/18.91,13.47/11.665/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"XLU, Long, 2026-01-13 (Price: 42.85)",2026-02-09 (Price: 43.48),"1.47%, 27 days","85.19%, Past 4 years, 27","Daily, is CONFIRMED on 2026-01-13",Already confirmed,"2026-02-11 (Price: 44.59), 4.06% above",29 days,42.62,No Information,No Information,No Information,No Information,No Information,4.06% above/4.06% above/4.06% above,4.38%/0.62%/2.23%,"10.13%, 19.69%",2.8 months/6 days/24 days,2026-05-14/2026-01-21/2026-02-16,8.66%,2.65%,6.01%,0.1,0.09,44.3583/43.8056/43.68/No Horizontal Resistance/49.4858/65.2454/No EMA 200 Target,41.87/29.6267/35.4254/30.3912/No F-Track Level/No F-Track Level/42.15,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"TSM, Long, 2026-01-12 (Price: 331.77)",2026-02-11 (Price: 374.09),"12.76%, 1 month","100.0%, Past 4 years, 28","Daily, is CONFIRMED on 2026-01-12",Already confirmed,"2026-02-11 (Price: 374.09), 12.76% above",1 month,322.1,No Information,No Information,No Information,No Information,No Information,17.63% above/12.76% above/12.76% above,10.21%/1.91%/4.94%,"-0.0%, 57.14%",1.2 month/6 days/17 days,2026-03-05/2026-01-20/2026-02-05,15.88%,22.8%,-6.92%,1.52,1.04,364.7479/348.1594/356.39/No Horizontal Resistance/334.306/349.9895/No EMA 200 Target,276.96/83.575/274.027/233.1074/No F-Track Level/No F-Track Level/243.38,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"ATD.TO, Long, 2026-01-08 (Price: 75.49)",2026-02-09 (Price: 79.47),"5.27%, 1.1 month","100.0%, Past 4 years, 21","Daily, is CONFIRMED on 2026-01-08",Already confirmed,"2026-02-11 (Price: 82.51), 9.3% above",1.1 month,74.19,No Information,No Information,No Information,No Information,No Information,11.18% above/9.3% above/9.3% above,5.25%/1.18%/3.68%,"-0.0%, 15.84%",4.4 months/11 days/2.1 months,2026-07-18/2026-01-23/2026-04-09,13.1%,6.96%,6.14%,2.83,0.36,76.2298/78.268/78.6/85.51/85.3936/96.14/No EMA 200 Target,73.81/45.49/59.8475/53.4732/No F-Track Level/No F-Track Level/71.81,No Data (Across ALL Assets),No Data (Across ALL Assets)
