Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
FRACTAL TRACK,"HYG, Long, 2025-06-30 (Price: 80.65)",2025-12-31 (Price: 80.63),"-0.02%, 6.1 months","80.0%, Past 18 years, 5","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2026-01-02 (Price: 80.67), 0.02% above",6.2 months,No Information,No Information,No Information,"38.2% (Price: 76.5615), 5.37% above, Upmove Bounce Back","2022-10-31 (Price: 70.4), 2024-09-30 (Price: 80.37)",No Information,2.15%/2.15%/2.15%,"3.95%, 5.88%",1.7 year/1.7 year/1.7 year,2027-12-03/2027-12-03/2027-12-03,3.9%,-0.99%,4.89%,-0.17,-0.53,79.4967/82.384/86.63/86.99/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,78.6/72.2733/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/79.97,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"BAC, Long, 2025-02-28 (Price: 46.1)",2025-12-31 (Price: 55.0),"19.31%, 10.2 months","76.92%, Past 20 years, 13","Monthly, is CONFIRMED on 2025-02-28",Already confirmed,"2026-01-02 (Price: 55.95), 21.37% above",10.3 months,No Information,No Information,No Information,No Information,No Information,27.3% above/21.37% above/21.37% above,30.69%/9.64%/18.15%,"25.08%, 44.87%",1.3 year/5 months/9 months,2027-01-06/2025-10-03/2026-03-26,4.68%,2.37%,2.31%,0.29,0.18,53.6973/54.4672/56.66/48.96/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,26.34/22.67/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/42.38,No Data (Across ALL Assets),No Data (Across ALL Assets)
SIGMASHELL,"NVO, Long, 2025-11-18 (Price: 47.55)",2025-12-30 (Price: 51.22),"7.72%, 1.4 month","81.82%, Past 5 years, 11","Daily, was CONFIRMED on 2025-11-18",Already confirmed,"2026-01-02 (Price: 52.39), 10.18% above",1.5 month,"-3.39, 62.5",No Information,No Information,No Information,No Information,No Information,22.44%/14.95%/18.7%,"28.06%, 44.04%",6.4 months/2.4 months/4.4 months,2026-08-23/2026-03-02/2026-05-28,-0.56%,9.2%,-9.76%,-0.04,0.47,48.5533/56.4419/157.4212/139.01/157.4212/201.8641/59.76,45.68/45.4025/45.3824/37.3162/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"MA, Long, 2025-12-12 (Price: 571.93)",2025-12-29 (Price: 577.9),"1.04%, 17 days","96.15%, Past 4 years, 26","Daily, is CONFIRMED on 2025-12-12",Already confirmed,"2026-01-02 (Price: 563.13), 1.54% below",21 days,No Information,No Information,No Information,No Information,No Information,0.04% below/1.54% below/1.54% below,7.81%/1.11%/2.94%,"5.85%, 28.57%",3.5 months/4 days/1.3 month,2026-05-13/2025-12-17/2026-02-06,5.71%,7.58%,-1.87%,0.98,0.39,578.3928/588.7447/580.4/592.9033/716.5814/751.3605/No EMA 200 Target,537.55/306.91/554.0572/515.4888/No F-Track Level/No F-Track Level/559.47,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"MX.TO, Long, 2025-12-10 (Price: 54.01)",2025-12-29 (Price: 54.55),"1.0%, 19 days","95.45%, Past 4 years, 22","Daily, is CONFIRMED on 2025-12-10",Already confirmed,"2026-01-02 (Price: 55.97), 3.63% above",23 days,No Information,No Information,No Information,No Information,No Information,3.38% above/3.63% above/3.63% above,8.52%/0.48%/4.54%,"6.93%, 41.4%",3.6 months/6 days/1.1 month,2026-05-15/2025-12-18/2026-01-26,15.61%,-0.38%,15.99%,1.09,0.16,60.0537/56.4621/54.09/73.435/104.8718/122.9238/No EMA 200 Target,48.06/38.425/48.7635/45.8359/No F-Track Level/No F-Track Level/48.98,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"GILD, Long, 2025-12-12 (Price: 120.4)",2025-12-29 (Price: 124.91),"3.75%, 17 days","100.0%, Past 5 years, 14","Daily, was CONFIRMED on 2025-12-12",Already confirmed,"2026-01-02 (Price: 121.6), 1.0% above",21 days,No Information,No Information,No Information,"38.2% (Price: 120.9683), 0.52% above, Upmove Bounce Back","2025-10-02 (Price: 108.46), 2025-11-20 (Price: 128.7)",No Information,17.08%/2.06%/9.98%,"0%, 27.82%",1.8 year/28 days/5.7 months,2028-07-07/2026-01-21/2026-08-16,29.7%,11.0%,18.7%,2.35,0.63,130.3691/132.4159/132.54/120.895/140.4376/146.167/No EMA 200 Target,119.36/57.18/104.5806/96.4152/No F-Track Level/No F-Track Level/113.76,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"BAC, Long, 2025-09-21 (Price: 52.25)",2025-12-28 (Price: 56.17),"7.5%, 3.3 months","76.47%, Past 10 years, 17","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2026-01-02 (Price: 55.95), 7.08% above",3.4 months,No Information,No Information,No Information,No Information,No Information,10.62% above/8.85% above/7.08% above,16.63%/0.1%/7.69%,"5.06%, 34.47%",8.4 months/1.2 month/3.2 months,2026-09-21/2025-11-12/2026-02-07,6.48%,6.95%,-0.47%,0.61,0.35,54.7737/56.268/56.53/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,34.39/29.49/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/44.96,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"BAC, Long, 2025-09-28 (Price: 52.21)",2025-12-28 (Price: 56.17),"7.58%, 3 months","76.47%, Past 10 years, 17","Weekly, is CONFIRMED on 2025-09-26",Already confirmed,"2026-01-02 (Price: 55.95), 7.16% above",3.2 months,No Information,No Information,No Information,No Information,No Information,10.62% above/7.91% above/7.16% above,16.63%/0.1%/7.69%,"5.06%, 34.47%",8.4 months/1.2 month/3.2 months,2026-09-28/2025-11-19/2026-02-14,6.48%,6.95%,-0.47%,0.61,0.35,54.7317/56.2249/55.62/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,34.39/29.49/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/45.08,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"BAC, Long, 2025-10-26 (Price: 52.57)",2025-12-28 (Price: 56.17),"6.85%, 2.1 months","76.47%, Past 10 years, 17","Weekly, is CONFIRMED on 2025-10-24",Already confirmed,"2026-01-02 (Price: 55.95), 6.43% above",2.3 months,No Information,No Information,No Information,No Information,No Information,9.11% above/8.1% above/6.43% above,16.63%/0.1%/7.69%,"5.06%, 34.47%",8.4 months/1.2 month/3.2 months,2026-10-26/2025-12-17/2026-03-14,6.48%,6.95%,-0.47%,0.61,0.35,55.1091/56.6126/55.91/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,48.65/29.49/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/45.68,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"^NDX, Long, 2025-09-21 (Price: 24626.25)",2025-12-28 (Price: 25644.3906),"4.13%, 3.3 months","100.0%, Past 10 years, 9","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2026-01-02 (Price: 25206.168), 2.35% above",3.4 months,No Information,No Information,No Information,No Information,No Information,4.62% above/2.35% above/2.35% above,3.95%/1.69%/2.62%,"-0.0%, 35.49%",4.4 months/1.2 month/2.9 months,2026-03-31/2025-11-12/2026-01-25,3.75%,13.42%,-9.67%,0.85,0.8,26561.8733/25271.4578/27592.28/No Horizontal Resistance/25025.4383/33965.62/No EMA 200 Target,17397.7/10555.915/22796.2371/21108.1646/No F-Track Level/No F-Track Level/21525.56,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"IHI, Long, 2025-02-02 (Price: 63.81)",2025-12-28 (Price: 62.82),"-1.55%, 11 months","100.0%, Past 10 years, 34","Weekly, is CONFIRMED on 2025-01-31",Already confirmed,"2026-01-02 (Price: 61.89), 3.01% below",11.1 months,No Information,No Information,No Information,No Information,No Information,0.08% above/3.01% below/3.01% below,8.09%/1.52%/4.37%,"-0.0%, 28.87%",10.7 months/28 days/4 months,2026-05-12/2025-03-14/2025-07-25,10.39%,9.12%,1.27%,2.0,0.59,68.2512/66.5985/67.75/66.92/68.9264/76.3906/No EMA 200 Target,58.81/46.8983/56.0899/46.1919/No F-Track Level/No F-Track Level/57.97,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"FPH.NZ, Long, 2024-09-08 (Price: 37.4)",2025-12-28 (Price: 37.86),"1.23%, 1.3 year","100.0%, Past 10 years, 15","Weekly, is CONFIRMED on 2024-09-06",Already confirmed,"2025-12-31 (Price: 37.75), 0.94% above",1.3 year,No Information,No Information,No Information,No Information,No Information,6.64% above/0.94% above/0.94% above,17.69%/6.92%/9.5%,"-0.0%, 27.7%",3.3 months/1.2 month/2.4 months,2025-01-29/2024-10-30/2024-12-21,12.27%,12.4%,-0.13%,1.68,0.68,43.7879/40.953/45.55/No Horizontal Resistance/40.9296/48.5677/No EMA 200 Target,23.8/22.675/30.9793/26.1935/No F-Track Level/No F-Track Level/27.55,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"DIA, Long, 2025-10-26 (Price: 472.21)",2025-12-28 (Price: 487.03),"3.14%, 2.1 months","100.0%, Past 10 years, 21","Weekly, is CONFIRMED on 2025-10-24",Already confirmed,"2026-01-02 (Price: 483.63), 2.42% above",2.3 months,No Information,No Information,No Information,No Information,No Information,4.73% above/2.42% above/2.42% above,6.32%/1.23%/3.68%,"-0.0%, 14.86%",9.8 months/1.6 month/5.1 months,2026-12-25/2026-01-03/2026-06-04,6.77%,6.84%,-0.07%,2.38,0.43,490.8623/489.5873/546.77/No Horizontal Resistance/538.1343/826.9871/No EMA 200 Target,454.87/321.6725/359.6128/249.2814/No F-Track Level/No F-Track Level/435.91,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-12-07 (Price: 184.66)",2026-01-02 (Price: 173.66) (Today),"5.96%, 26 days","88.24%, Past 10 years, 17","Weekly, is CONFIRMED on 2025-12-05",Already confirmed,"2026-01-02 (Price: 173.66), 5.96% below",26 days,No Information,No Information,No Information,No Information,No Information,5.96% below/6.95% below/5.96% below,16.0%/1.62%/4.88%,"15.2%, 17.31%",5.8 months/1.6 month/2.7 months,2026-08-16/2026-02-14/2026-04-03,0.57%,5.4%,-4.83%,0.32,0.43,179.1941/175.6486/135.75/116.89/131.2534/93.0152/No EMA 200 Target,No support/116.89/131.2534/93.0152/No F-Track Level/No F-Track Level/No support,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"KWEB, Short, 2025-11-30 (Price: 37.57)",2025-12-31 (Price: 34.05),"9.37%, 1 month","85.71%, Past 12 years, 7","Monthly, was CONFIRMED on 2025-11-30",Already confirmed,"2026-01-02 (Price: 35.63), 5.16% below",1.1 month,No Information,No Information,No Information,"23.66% (Price: 37.1791), 4.17% below, Upmove Break Below","2022-10-31 (Price: 17.22), 2025-10-31 (Price: 43.365)",No Information,10.4%/3.11%/7.13%,"19.33%, 16.82%",3.1 months/1 month/1.6 month,2026-04-13/2026-01-12/2026-02-07,5.83%,5.4%,0.43%,0.25,0.12,34.3991/34.8913/21.88/24.5062/No F-Stack Support/No F-Stack Support/36.37,No support/24.5062/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"PFE, Short, 2024-03-31 (Price: 27.75)",2025-12-31 (Price: 24.9),"10.27%, 1.8 year","100.0%, Past 48 years, 5","Quarterly, is CONFIRMED on 2024-03-31",Already confirmed,"2026-01-02 (Price: 25.18), 9.26% below",1.8 year,No Information,No Information,No Information,No Information,No Information,12.54% below/11.34% below/9.26% below,28.35%/7.35%/17.85%,"0.0%, 34.93%",1.7 year/1.3 year/1.5 year,2026-09-03/2026-02-06/2026-05-22,5.58%,5.5%,0.08%,0.53,0.21,25.863/22.7966/18.85/26.1058/21.508/20.5265/No EMA 200 Target,No support/26.1058/21.508/20.5265/No F-Track Level/No F-Track Level/No support,No Data (Across ALL Assets),No Data (Across ALL Assets)
