"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Level, Trendpulse start Date/Price($)",Trendpulse Breakout Date/Price($),Earliest Unconfirmed Signal Date/Price($),Time from Latest Trading day to Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,TrendPulse Start/End (Date and Price($)),Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
"XLV, Long, 2025-11-30 (Price: 157.65)",No Exit Yet,"-2.37%, 18 days","76.19%, Past 20 years, 21","Monthly, is CONFIRMED on 2025-11-30",Already confirmed,"2025-12-18 (Price: 153.91), 2.37% below",18 days,"2, 2024-09-30 (Price: 154.02)",2025-09-30 (Price: 139.17),2025-11-25 (Price: 158.77),79/23/18 days,10.59% above/3.06% below/2.37% below,2024-09-30 (Price: 159.64)/2025-11-30 (Price: 137.8933),17.42%/3.05%/8.57%,"20.84%, 36.99%",2.7 years/4.1 months/1.1 year,2029-10-07/2026-05-25/2027-06-26,4.12%,5.06%,-0.94%,0.26,0.28,171.87/171.1606/159.83/No Horizontal Resistance/174.1807/202.706/No EMA 200 Target,130.43/120.178/153.114/117.2225/No F-Track Level/No F-Track Level/139.6,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
"^NSEI, Long, 2025-11-30 (Price: 26202.9492)",No Exit Yet,"-1.48%, 18 days","100.0%, Past 20 years, 8","Monthly, is CONFIRMED on 2025-11-30",Already confirmed,"2025-12-18 (Price: 25815.5508), 1.48% below",18 days,"2, 2024-09-30 (Price: 25810.8496)",2025-11-30 (Price: 26202.9492),2025-11-12 (Price: 25875.8008),18/36/18 days,1.48% below/0.23% below/1.48% below,2024-09-30 (Price: 26277.3496)/2025-11-30 (Price: 25331.5718),12.44%/2.54%/7.03%,"-0.0%, 10.7%",1.6 year/6 months/11.3 months,2028-03-13/2026-08-17/2027-04-05,7.14%,6.55%,0.59%,0.81,0.36,28760.357/28045.0165/26438.21/No Horizontal Resistance/33071.3292/48196.8152/No EMA 200 Target,22124.7/15428.8669/23723.236/17945.8431/No F-Track Level/No F-Track Level/24578.35,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
"CSCO, Long, 2025-11-30 (Price: 76.94)",No Exit Yet,"0.01%, 18 days","77.78%, Past 20 years, 9","Monthly, is CONFIRMED on 2025-11-30",Already confirmed,"2025-12-18 (Price: 76.95), 0.01% above",18 days,"0, 2020-11-30 (Price: 43.02)",2025-10-31 (Price: 73.11),2025-11-13 (Price: 77.38),48/35/18 days,5.25% above/0.56% below/0.01% above,2020-11-30 (Price: 63.5339)/2025-11-30 (Price: 67.0234),25.25%/6.97%/16.52%,"26.7%, 42.44%",1.3 year/5 months/8.9 months,2027-10-08/2026-07-05/2026-12-21,3.74%,1.95%,1.79%,0.29,0.11,86.8268/89.6505/97.29/No Horizontal Resistance/78.7458/109.6316/No EMA 200 Target,46.5/40.92/75.1101/68.2017/No F-Track Level/No F-Track Level/66.03,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
"NA.TO, Long, 2025-11-30 (Price: 168.95)",No Exit Yet,"2.73%, 18 days","83.33%, Past 20 years, 12","Monthly, is CONFIRMED on 2025-11-30",Already confirmed,"2025-12-18 (Price: 173.57), 2.73% above",18 days,"0, 2020-11-30 (Price: 71.94)",2025-10-31 (Price: 156.7),2025-11-28 (Price: 168.95),48/20/18 days,10.77% above/2.73% above/2.73% above,2020-11-30 (Price: 94.7324)/2025-11-30 (Price: 151.5703),28.7%/8.86%/18.76%,"5.23%, 30.62%",1.5 year/5.1 months/9.5 months,2028-01-21/2026-07-09/2027-01-16,8.11%,7.36%,0.75%,1.24,0.44,185.2199/200.645/227.16/No Horizontal Resistance/188.6608/207.1743/No EMA 200 Target,118.77/82.9367/134.0186/119.9028/No F-Track Level/No F-Track Level/138.03,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
"WPM.TO, Long, 2025-11-28 (Price: 153.47)",2025-12-16 (Price: 157.61),"2.7%, 18 days","78.95%, Past 4 years, 19","Daily, is CONFIRMED on 2025-11-28",Already confirmed,"2025-12-18 (Price: 159.04), 3.63% above",20 days,"2, 2025-10-08 (Price: 149.62)",2025-11-27 (Price: 149.43),2025-11-28 (Price: 153.47),21/20/20 days,6.43% above/3.63% above/3.63% above,2025-10-08 (Price: 162.3768)/2025-11-28 (Price: 148.4316),9.09%/1.23%/5.04%,"19.7%, 28.41%",4.4 months/6 days/1 month,2026-06-07/2025-12-06/2026-01-10,12.04%,18.03%,-5.99%,0.06,0.87,165.2105/161.2049/155.78/No Horizontal Resistance/180.0371/199.4231/No EMA 200 Target,139.91/52.782/146.152/133.3839/No F-Track Level/No F-Track Level/125.98,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
"WPM, Long, 2025-11-28 (Price: 110.05)",2025-12-16 (Price: 114.44),"3.99%, 18 days","96.3%, Past 4 years, 27","Daily, is CONFIRMED on 2025-11-28",Already confirmed,"2025-12-18 (Price: 115.45), 4.91% above",20 days,"2, 2025-10-08 (Price: 107.21)",2025-11-26 (Price: 106.76),2025-11-28 (Price: 110.05),22/20/20 days,8.14% above/4.91% above/4.91% above,2025-10-08 (Price: 116.064)/2025-11-28 (Price: 105.84),15.63%/1.33%/6.3%,"14.18%, 36.59%",3.8 months/4 days/1.3 month,2026-05-12/2025-12-03/2026-01-23,22.59%,17.13%,5.46%,1.09,0.81,118.5899/116.9831/111.75/No Horizontal Resistance/132.4733/148.0295/No EMA 200 Target,99.27/38.3375/99.8674/92.8869/No F-Track Level/No F-Track Level/90.49,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
"GDX, Long, 2025-11-26 (Price: 81.55)",2025-12-16 (Price: 84.83),"4.02%, 20 days","95.0%, Past 4 years, 20","Daily, is CONFIRMED on 2025-11-26",Already confirmed,"2025-12-18 (Price: 85.67), 5.05% above",22 days,"2, 2025-10-07 (Price: 76.97)",2025-11-25 (Price: 77.8),2025-11-26 (Price: 81.55),23/22/22 days,10.12% above/5.05% above/5.05% above,2025-10-07 (Price: 86.9763)/2025-11-26 (Price: 77.2753),10.29%/0.8%/7.01%,"16.5%, 30.61%",3.7 months/4 days/26 days,2026-05-05/2025-12-01/2026-01-02,15.68%,13.51%,2.17%,0.9,0.64,87.0546/87.2667/84.3/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,72.97/25.645/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/57.17,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
"XLF, Long, 2025-11-12 (Price: 53.67)",2025-12-16 (Price: 54.64),"1.81%, 1.1 month","96.88%, Past 4 years, 32","Daily, is CONFIRMED on 2025-11-12",Already confirmed,"2025-12-18 (Price: 54.54), 1.62% above",1.2 month,"2, 2025-09-15 (Price: 53.68)",2025-11-11 (Price: 53.21),2025-11-12 (Price: 53.67),37/36/36 days,2.5% above/1.62% above/1.62% above,2025-09-15 (Price: 54.6189)/2025-11-12 (Price: 52.9544),4.58%/1.0%/2.45%,"10.45%, 16.27%",3.9 months/4 days/1 month,2026-04-30/2025-11-17/2025-12-25,10.61%,6.55%,4.06%,0.71,0.34,55.3284/54.9849/53.68/No Horizontal Resistance/70.6138/110.4396/No EMA 200 Target,52.09/30.1167/45.9996/No support/No F-Track Level/No F-Track Level/51.34,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
"JPM, Long, 2025-11-06 (Price: 313.42)",2025-12-17 (Price: 314.98),"0.5%, 1.4 month","100.0%, Past 4 years, 31","Daily, is CONFIRMED on 2025-11-06",Already confirmed,"2025-12-18 (Price: 313.0), 0.13% below",1.4 month,"2, 2025-09-17 (Price: 311.75)",2025-11-04 (Price: 309.25),2025-11-06 (Price: 313.42),44/42/42 days,1.21% above/0.13% below/0.13% below,2025-09-17 (Price: 321.9367)/2025-11-06 (Price: 304.2667),6.21%/1.3%/3.22%,"-0.0%, 16.83%",3.3 months/6 days/18 days,2026-03-29/2025-11-14/2025-12-02,17.37%,9.85%,7.52%,1.54,0.5,316.899/323.5121/314.42/No Horizontal Resistance/328.9175/381.492/No EMA 200 Target,294.11/125.7575/300.9735/287.5071/No F-Track Level/No F-Track Level/275.77,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
"JPM, Long, 2025-10-31 (Price: 311.12)",2025-12-17 (Price: 314.98),"1.24%, 1.6 month","100.0%, Past 4 years, 31","Daily, is CONFIRMED on 2025-10-31",Already confirmed,"2025-12-18 (Price: 313.0), 0.6% above",1.6 month,"2, 2025-09-11 (Price: 305.56)",2025-10-30 (Price: 309.44),2025-10-31 (Price: 311.12),49/48/48 days,1.15% above/0.6% above/0.6% above,2025-09-11 (Price: 323.9)/2025-10-31 (Price: 306.23),6.21%/1.3%/3.22%,"-0.0%, 16.83%",3.3 months/6 days/18 days,2026-03-23/2025-11-08/2025-11-26,17.37%,9.85%,7.52%,1.54,0.5,314.5734/321.1381/314.46/No Horizontal Resistance/328.9175/381.492/No EMA 200 Target,294.11/125.7575/300.9735/287.5071/No F-Track Level/No F-Track Level/274.75,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
"RHHBY, Long, 2025-10-12 (Price: 45.66)",2025-12-18 (Price: 50.28) (Today),"10.12%, 2.2 months","87.5%, Past 10 years, 32","Weekly, is CONFIRMED on 2025-10-10",Already confirmed,"2025-12-18 (Price: 50.28), 10.12% above",2.2 months,"4, 2024-11-10 (Price: 37.61)",2025-10-05 (Price: 45.3),2025-10-08 (Price: 45.32),74/71/67 days,10.99% above/10.94% above/10.12% above,2024-11-10 (Price: 46.7369)/2025-10-12 (Price: 40.1655),18.53%/3.11%/9.28%,"21.59%, 44.18%",1.2 year/1.2 month/4.5 months,2027-06-29/2025-12-03/2026-04-25,3.03%,4.77%,-1.74%,0.42,0.23,47.3996/49.8972/50.49/52.46/58.6089/65.2057/No EMA 200 Target,38.23/34.5167/41.5794/31.0544/No F-Track Level/No F-Track Level/40.19,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
"GDX, Long, 2025-09-21 (Price: 72.36)",2025-12-07 (Price: 81.03),"11.98%, 2.6 months","100.0%, Past 10 years, 26","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-12-18 (Price: 85.67), 18.39% above",2.9 months,"2, 2024-12-15 (Price: 36.65)",2025-09-07 (Price: 66.34),2025-09-19 (Price: 72.36),102/90/88 days,29.14% above/18.39% above/18.39% above,2024-12-15 (Price: 38.5655)/2025-09-21 (Price: 64.8751),27.5%/0.75%/12.93%,"-0.0%, 52.31%",8.6 months/28 days/2.8 months,2026-09-29/2025-10-31/2026-01-20,18.06%,1.41%,16.65%,1.66,0.12,78.6119/81.7161/93.79/No Horizontal Resistance/72.73/90.9746/No EMA 200 Target,34.26/25.645/50.0225/36.1563/No F-Track Level/No F-Track Level/47.97,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
"XLF, Long, 2025-09-18 (Price: 54.13)",2025-12-17 (Price: 54.63),"0.92%, 3 months","96.88%, Past 4 years, 32","Daily, is CONFIRMED on 2025-09-18",Already confirmed,"2025-12-18 (Price: 54.54), 0.76% above",3 months,"0, 2023-11-30 (Price: 35.9)",2025-09-17 (Price: 54.08),2025-09-18 (Price: 54.13),92/91/91 days,0.85% above/0.76% above/0.76% above,2023-11-30 (Price: 49.988)/2025-09-18 (Price: 53.813),4.58%/1.0%/2.45%,"10.45%, 16.27%",3.9 months/4 days/1 month,2026-03-06/2025-09-23/2025-10-31,10.61%,6.55%,4.06%,0.71,0.34,55.8026/55.4562/65.07/No Horizontal Resistance/70.6138/110.4396/No EMA 200 Target,53.07/30.1167/45.9996/No support/No F-Track Level/No F-Track Level/50.62,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
"FBU.NZ, Long, 2025-09-07 (Price: 3.22)",2025-12-07 (Price: 3.64),"13.04%, 3 months","88.89%, Past 10 years, 18","Weekly, is CONFIRMED on 2025-09-05",Already confirmed,"2025-12-18 (Price: 3.65), 13.35% above",3.4 months,"0, 2021-05-16 (Price: 7.34)",2025-09-07 (Price: 3.22),2025-09-07 (Price: 3.22),102/102/102 days,13.35% above/13.35% above/13.35% above,2021-05-16 (Price: 8.4124)/2025-09-07 (Price: 3.0809),5.66%/3.22%/4.85%,"41.61%, 51.08%",1.1 year/3.5 months/10 months,2027-04-03/2026-02-06/2026-11-15,-4.06%,-3.73%,-0.33%,-0.25,-0.19,3.1173/3.3762/5.69/7.985/12.7156/14.3053/No EMA 200 Target,2.94/2.82/3.1474/No support/No F-Track Level/No F-Track Level/3.09,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
"RHHBY, Long, 2025-08-31 (Price: 40.77)",2025-12-07 (Price: 48.52),"19.01%, 3.3 months","87.5%, Past 10 years, 32","Weekly, is CONFIRMED on 2025-08-29",Already confirmed,"2025-12-18 (Price: 50.28), 23.33% above",3.6 months,"4, 2024-09-29 (Price: 40.14)",2025-08-24 (Price: 40.87),2025-08-29 (Price: 40.77),116/111/109 days,23.02% above/23.33% above/23.33% above,2024-09-29 (Price: 49.185)/2025-08-31 (Price: 39.825),18.53%/3.11%/9.28%,"21.59%, 44.18%",1.2 year/1.2 month/4.5 months,2027-05-18/2025-10-22/2026-03-14,3.03%,4.77%,-1.74%,0.42,0.23,42.3233/44.5535/41.15/52.46/58.6089/65.2057/No EMA 200 Target,38.23/34.5167/31.0544/No support/No F-Track Level/No F-Track Level/39.22,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
"SFTBY, Long, 2025-07-31 (Price: 38.15)",2025-12-18 (Price: 52.5) (Today),"37.61%, 4.7 months","100.0%, Past 20 years, 6","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-12-18 (Price: 52.5), 37.61% above",4.7 months,"2, 2024-07-31 (Price: 30.54)",2025-06-30 (Price: 36.43),2025-07-18 (Price: 37.5),171/153/140 days,44.11% above/40.0% above/37.61% above,2024-07-31 (Price: 37.19)/2025-07-31 (Price: 32.01),36.66%/36.66%/36.66%,"-0.0%, 64.04%",1 year/1 year/1 year,2027-01-03/2027-01-03/2027-01-03,12.92%,8.11%,4.81%,0.88,0.41,36.8529/52.1358/42.72/No Horizontal Resistance/48.3837/56.3971/No EMA 200 Target,25.22/16.82/32.5245/28.6536/No F-Track Level/No F-Track Level/29.37,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
"SLV, Long, 2025-07-31 (Price: 33.32)",2025-11-30 (Price: 51.21),"53.69%, 4.1 months","92.86%, Past 20 years, 14","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-12-18 (Price: 59.32), 78.03% above",4.7 months,"2, 2024-07-31 (Price: 26.39)",2025-06-30 (Price: 32.81),2025-07-02 (Price: 33.24),171/169/140 days,80.8% above/78.46% above/78.03% above,2024-07-31 (Price: 32.034)/2025-07-31 (Price: 31.098),45.26%/2.87%/19.7%,"54.87%, 60.6%",2 years/4.1 months/11.1 months,2028-06-07/2026-01-23/2026-11-25,3.08%,4.57%,-1.49%,0.61,0.23,37.9382/39.884/37.48/No Horizontal Resistance/47.5817/54.635/No EMA 200 Target,26.33/18.99/31.6598/28.4154/No F-Track Level/No F-Track Level/29.96,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
"BAC, Long, 2025-07-31 (Price: 47.27)",2025-12-18 (Price: 54.26) (Today),"14.79%, 4.7 months","76.92%, Past 20 years, 13","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-12-18 (Price: 54.26), 14.79% above",4.7 months,"8, 2021-07-31 (Price: 38.36)",2025-05-31 (Price: 44.13),2025-07-30 (Price: 47.96),201/141/140 days,22.95% above/13.14% above/14.79% above,2021-07-31 (Price: 51.4786)/2025-07-31 (Price: 42.0938),30.69%/9.64%/18.15%,"25.08%, 44.87%",1.3 year/5 months/9 months,2027-06-08/2026-03-05/2026-08-26,4.68%,2.37%,2.31%,0.29,0.18,55.0601/55.8495/52.62/48.715/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,26.34/29.49/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/44.14,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
"EEM, Long, 2025-07-31 (Price: 48.56)",2025-12-18 (Price: 53.2) (Today),"9.56%, 4.7 months","83.33%, Past 20 years, 12","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-12-18 (Price: 53.2), 9.56% above",4.7 months,"0, 2020-07-31 (Price: 43.29)",2025-05-31 (Price: 45.52),2025-07-31 (Price: 48.56),201/140/140 days,16.87% above/9.56% above/9.56% above,2020-07-31 (Price: 60.0161)/2025-07-31 (Price: 45.2207),23.15%/1.8%/11.72%,"17.13%, 38.01%",1.6 year/4 months/9.6 months,2027-11-12/2026-01-20/2026-09-21,1.85%,4.85%,-3.0%,0.23,0.23,56.1111/54.2512/51.72/51.3833/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,36.7/37.485/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/44.66,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
"BDGI.TO, Long, 2025-07-31 (Price: 52.29)",2025-12-18 (Price: 74.12) (Today),"41.75%, 4.7 months","95.0%, Past 20 years, 20","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-12-18 (Price: 74.12), 41.75% above",4.7 months,"4, 2023-07-31 (Price: 32.1)",2025-05-31 (Price: 44.61),2025-07-02 (Price: 48.62),201/169/140 days,66.15% above/52.45% above/41.75% above,2023-07-31 (Price: 58.772)/2025-07-31 (Price: 36.956),69.93%/3.87%/34.79%,"37.81%, 54.03%",11.2 months/5 months/6 months,2026-11-29/2026-03-05/2026-04-17,16.29%,14.03%,2.26%,1.02,0.66,103.4139/70.4817/64.4/No Horizontal Resistance/50.7492/58.5532/No EMA 200 Target,35.88/24.32/46.0323/42.8299/No F-Track Level/No F-Track Level/41.26,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
"MAR, Long, 2025-07-06 (Price: 280.03)",2025-12-07 (Price: 292.59),"4.49%, 5.1 months","81.48%, Past 10 years, 27","Weekly, is CONFIRMED on 2025-07-04",Already confirmed,"2025-12-18 (Price: 306.82), 9.57% above",5.5 months,"2, 2025-01-19 (Price: 277.18)",2025-06-29 (Price: 273.47),2025-07-01 (Price: 278.07),172/170/165 days,12.2% above/10.34% above/9.57% above,2025-01-19 (Price: 314.27)/2025-07-06 (Price: 260.27),16.53%/2.51%/7.6%,"12.52%, 61.32%",10.7 months/28 days/2.5 months,2026-10-13/2025-08-15/2025-10-22,11.8%,10.04%,1.76%,0.46,0.51,321.4744/301.3123/281.74/No Horizontal Resistance/372.972/399.3723/No EMA 200 Target,214.58/129.12/275.4012/235.5515/No F-Track Level/No F-Track Level/264.74,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
"FSF.NZ, Long, 2025-06-30 (Price: 6.58)",2025-11-30 (Price: 7.75),"17.78%, 5.1 months","100.0%, Past 20 years, 7","Monthly, is CONFIRMED on 2025-06-30",Already confirmed,"2025-12-18 (Price: 8.344), 26.81% above",5.7 months,"4, 2022-06-30 (Price: 3.1)",2025-05-31 (Price: 6.15),2025-06-16 (Price: 6.4),201/185/171 days,35.67% above/30.37% above/26.81% above,2022-06-30 (Price: 2.9723)/2025-06-30 (Price: 6.0296),44.06%/28.75%/36.57%,"-0.0%, 15.01%",1.4 year/6.1 months/9.1 months,2027-06-28/2026-03-22/2026-07-30,14.41%,0.49%,13.92%,1.44,-0.1,7.9671/8.9863/8.67/No Horizontal Resistance/8.5311/12.0421/No EMA 200 Target,3.0/2.942/6.3611/No support/No F-Track Level/No F-Track Level/5.37,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
"RHHBY, Long, 2025-06-15 (Price: 41.32)",2025-12-07 (Price: 48.52),"17.42%, 5.8 months","87.5%, Past 10 years, 32","Weekly, is CONFIRMED on 2025-06-13",Already confirmed,"2025-12-18 (Price: 50.28), 21.68% above",6.2 months,"2, 2024-12-29 (Price: 35.07)",2025-06-08 (Price: 40.86),2025-06-10 (Price: 41.07),193/191/186 days,23.05% above/22.43% above/21.68% above,2024-12-29 (Price: 48.8357)/2025-06-15 (Price: 39.7843),18.53%/3.11%/9.28%,"21.59%, 44.18%",1.2 year/1.2 month/4.5 months,2027-03-02/2025-08-06/2025-12-27,3.03%,4.77%,-1.74%,0.42,0.23,42.8943/45.1545/45.07/52.46/58.6089/65.2057/No EMA 200 Target,37.65/34.5167/31.0544/No support/No F-Track Level/No F-Track Level/39.08,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
"GDX, Long, 2025-05-31 (Price: 50.65)",2025-11-30 (Price: 83.23),"64.32%, 6.1 months","100.0%, Past 20 years, 11","Monthly, is CONFIRMED on 2025-05-31",Already confirmed,"2025-12-18 (Price: 85.67), 69.14% above",6.7 months,"6, 2022-05-31 (Price: 31.73)",2025-05-31 (Price: 50.65),2025-05-20 (Price: 48.81),201/212/201 days,69.14% above/75.52% above/69.14% above,2022-05-31 (Price: 29.719)/2025-05-31 (Price: 47.8387),61.01%/20.13%/41.48%,"-0.0%, 37.94%",1.5 year/6.1 months/10.4 months,2027-07-22/2026-02-20/2026-08-25,8.32%,2.69%,5.63%,2.1,0.18,59.8227/71.6596/62.0/No Horizontal Resistance/72.73/88.5521/No EMA 200 Target,33.91/25.645/50.0225/36.1563/No F-Track Level/No F-Track Level/41.14,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
"SONY, Long, 2025-03-31 (Price: 25.39)",2025-12-18 (Price: 25.91) (Today),"2.05%, 8.7 months","87.5%, Past 20 years, 16","Monthly, is CONFIRMED on 2025-03-31",Already confirmed,"2025-12-18 (Price: 25.91), 2.05% above",8.7 months,"2, 2023-05-31 (Price: 18.74)",2025-01-31 (Price: 22.01),2025-03-19 (Price: 24.97),321/274/262 days,17.72% above/3.76% above/2.05% above,2023-05-31 (Price: 20.1897)/2025-03-31 (Price: 20.152),48.17%/7.34%/29.32%,"31.07%, 31.13%",1.3 year/5 months/9.6 months,2027-02-06/2025-11-03/2026-05-22,7.48%,2.09%,5.39%,0.95,0.13,29.1426/32.8343/29.38/No Horizontal Resistance/33.2191/35.3948/No EMA 200 Target,16.47/14.992/24.8529/22.354/No F-Track Level/No F-Track Level/19.99,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
"TCEHY, Long, 2025-03-31 (Price: 63.84)",2025-11-30 (Price: 79.04),"23.81%, 8.1 months","100.0%, Past 20 years, 10","Monthly, is CONFIRMED on 2025-03-31",Already confirmed,"2025-12-18 (Price: 77.66), 21.65% above",8.7 months,"0, 2020-03-31 (Price: 49.09)",2025-02-28 (Price: 61.61),2025-03-31 (Price: 63.84),293/262/262 days,26.05% above/21.65% above/21.65% above,2020-03-31 (Price: 108.6075)/2025-03-31 (Price: 58.3848),46.34%/14.29%/33.96%,"0%, 28.74%",1.4 year/4.1 months/8.1 months,2027-03-29/2025-09-23/2026-03-17,24.32%,14.37%,9.95%,3.32,0.71,89.4909/85.5201/72.69/73.09/91.9947/116.3817/No EMA 200 Target,34.84/36.36/58.3318/52.1422/No F-Track Level/No F-Track Level/53.18,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
"BAC, Long, 2025-02-28 (Price: 46.1)",2025-12-18 (Price: 54.26) (Today),"17.7%, 9.8 months","76.92%, Past 20 years, 13","Monthly, is CONFIRMED on 2025-02-28",Already confirmed,"2025-12-18 (Price: 54.26), 17.7% above",9.8 months,"0, 2020-02-29 (Price: 28.5)",2024-12-31 (Price: 43.95),2025-02-28 (Price: 46.1),352/293/293 days,23.46% above/17.7% above/17.7% above,2020-02-29 (Price: 54.8024)/2025-02-28 (Price: 43.0714),30.69%/9.64%/18.15%,"25.08%, 44.87%",1.3 year/5 months/9 months,2027-01-06/2025-10-03/2026-03-26,4.68%,2.37%,2.31%,0.29,0.18,53.6973/54.4672/56.66/48.96/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,26.34/22.67/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/42.38,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
"ATM.NZ, Long, 2025-02-28 (Price: 8.84)",2025-12-18 (Price: 10.2) (Today),"15.38%, 9.8 months","100.0%, Past 20 years, 8","Monthly, is CONFIRMED on 2025-02-28",Already confirmed,"2025-12-18 (Price: 10.2), 15.38% above",9.8 months,"0, 2020-02-29 (Price: 16.3)",2025-01-31 (Price: 6.44),2025-02-28 (Price: 8.84),321/293/293 days,58.39% above/15.38% above/15.38% above,2020-02-29 (Price: 23.4877)/2025-02-28 (Price: 6.0111),102.13%/45.63%/81.61%,"-0.0%, 48.4%",2.1 years/10.1 months/1.6 year,2028-02-28/2026-05-12/2027-06-12,19.84%,13.35%,6.49%,1.36,0.6,12.1833/16.0543/13.32/No Horizontal Resistance/21.86/25.8879/No EMA 200 Target,4.15/5.185/8.6495/8.0201/No F-Track Level/No F-Track Level/6.78,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
"MSE.PA, Long, 2025-01-31 (Price: 57.37)",2025-12-18 (Price: 63.99) (Today),"11.54%, 10.7 months","100.0%, Past 20 years, 8","Monthly, is CONFIRMED on 2025-01-31",Already confirmed,"2025-12-18 (Price: 63.99), 11.54% above",10.7 months,"8, 2019-01-31 (Price: 30.745)",2024-12-31 (Price: 53.33),2025-01-06 (Price: 54.07),352/346/321 days,19.99% above/18.35% above/11.54% above,2019-01-31 (Price: 34.3249)/2025-01-31 (Price: 52.1166),11.99%/4.9%/8.12%,"-0.0%, 28.4%",1.7 year/5 months/11.9 months,2027-07-06/2025-09-05/2026-07-02,5.39%,1.99%,3.4%,0.77,-0.0,58.7354/62.0284/73.34/No Horizontal Resistance/58.4776/81.1364/No EMA 200 Target,52.08/33.57/44.4738/35.8188/No F-Track Level/No F-Track Level/53.19,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
