Function,"Symbol, Signal, Signal Date/Price[$]",Interval,Exit Signal Date/Price[$],Target for which Price has achieved over 90 percent of gain %,Backtested Target Exit Date,Next Two Target Price % from Latest Trading Price,"% Gain, Holding Period (days)","Today Trading Date/Price[$], Today price vs Signal",Remaining Potential Exit Prices [$],Remaining Potential Exit Dates,Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],"Win Rate [%], History Tested, Number of Trades",Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
DELTADRIFT,"TCS.NS, Long, 2026-02-10 (Price: 2984.6001)",Daily,No Exit Yet,No Price Target,2026-02-11 (Min),12.78%/14.5%,"-9.8%, 3 days","2026-02-13 (Price: 2692.2), 9.8% below",3185.1652 (Historic Rise or Fall to Pivot)/3082.495 (Avg % Gain of Historic Winning trades)/3133.83 (Function Specific Target)/4543.575 (Horizontal)/5637.7577 (F-Stack 1)/6110.9256 (F-Stack 2)/3195.88 (EMA 200)/3154.1254 (Backtested Max)/3036.2337 (Backtested Min),2026-03-12 (Max)/2026-02-24 (Avg),2941.6/2934.3251/2637.2425/2286.8248/No F-Track Level/No F-Track Level/No EMA 200 Support,"86.67%, Past 4 years, 15",2949.8,No Information,No Information,No Information,No Information,No Information,No Information,5.68%/1.73%/3.28%,"4.58%, 4.96%",21 days/1 day/10 days,12.04%,-0.2%,12.24%,0.76,-0.13,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
SIGMASHELL,"BTI, Long, 2025-10-01 (Price: 52.28)",Daily,2026-02-11 (Price: 60.33),No Price Target,No Date Target,11.29%/38.19%,"13.81%, 4.5 months","2026-02-13 (Price: 59.5), 13.81% above",82.226 (Function Specific Target)/82.226 (F-Stack 1)/92.0468 (F-Stack 2)/66.2178 (Backtested Max),2026-11-22 (Max)/2026-03-15 (Avg),46.69/28.5067/49.3734/41.6622/No F-Track Level/No F-Track Level/No EMA 200 Support,"77.78%, Past 5 years, 9",53.18,"-6.68, 92.86%",No Information,No Information,No Information,No Information,No Information,26.66%/0.22%/7.55%,"3.83%, 21.48%",9.6 months/1.9 month/3.8 months,7.97%,7.13%,0.84%,0.5,0.36,75.47%/53/4.6 months (Across ALL Assets),71.43%/224/3.8 months (Across ALL Assets)
FRACTAL TRACK,"BN.TO, Long, 2026-02-05 (Price: 60.67)",Daily,No Exit Yet,No Price Target,2026-02-13 (Min),2.43%/5.63%,"7.24%, 8 days","2026-02-13 (Price: 65.06), 7.24% above",66.6399 (Avg % Gain of Historic Winning trades)/82.29 (Function Specific Target)/68.7243 (F-Stack 1)/78.4091 (F-Stack 2)/68.9575 (Backtested Max),2029-10-22 (Max)/2026-11-05 (Avg),60.2/41.16/52.8663/46.8365/No F-Track Level/No F-Track Level/No EMA 200 Support,"95.65%, Past 2 years, 23",61.81,No Information,No Information,No Information,"23.66% (Price: 59.9129), 8.59% above, Upmove Bounce Back","2023-12-12 (Price: 32.4), 2026-01-06 (Price: 68.44)",No Information,13.66%/1.8%/9.84%,"1.86%, 36.05%",2.6 years/6 days/6.3 months,32.86%,12.33%,20.53%,1.73,0.66,93.09%/304/4.8 months (Across ALL Assets),67.74%/62/5.1 months (Across ALL Assets)
TRENDPULSE,"COIN, Long, 2025-06-29 (Price: 353.43)",Weekly,No Exit Yet,No Price Target,2026-02-14 (Avg),188.93%/218.46%,"-53.51%, 7.6 months","2026-02-13 (Price: 164.32), 53.51% below",474.7625 (Avg % Gain of Historic Winning trades)/523.2877 (F-Stack 2)/563.7915 (Backtested Max),2026-07-29 (Max)/2026-02-14 (Avg),160.55/86.505/234.936/157.903/No F-Track Level/No F-Track Level/237.22,"100.0%, Past 10 years, 7",302.08,No Information,No Information,No Information,No Information,No Information,46.72% below/53.51% below/53.51% below,59.52%/2.91%/34.33%,"-0.0%, 53.28%",9.1 months/1.2 month/5.3 months,77.87%,-11.61%,89.48%,1.25,0.21,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"CNR.TO, Long, 2026-01-16 (Price: 139.28)",Daily,2026-02-13 (Price: 146.42),No Price Target,No Date Target,1.76%/6.62%,"5.13%, 28 days","2026-02-13 (Price: 146.42), 5.13% above",156.12 (Function Specific Target)/171.0825 (Horizontal)/218.156 (F-Stack 1)/349.4971 (F-Stack 2)/149.0017 (Backtested Max),2026-05-17 (Max),134.0/127.536/136.9828/86.815/No F-Track Level/No F-Track Level/135.98,"85.19%, Past 4 years, 27",137.77,No Information,No Information,No Information,No Information,No Information,6.12% above/5.13% above/5.13% above,6.98%/0.37%/2.24%,"18.84%, 26.48%",2.8 months/4 days/15 days,6.19%,1.18%,5.01%,-0.03,-0.0,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
SIGMASHELL,"TRI.TO, Long, 2025-11-04 (Price: 206.63)",Daily,No Exit Yet,No Price Target,2026-02-11 (Max),76.12%/76.66%,"-42.68%, 3.4 months","2026-02-13 (Price: 118.45), 42.68% below",209.2542 (Historic Rise or Fall to Pivot)/226.4871 (Avg % Gain of Historic Winning trades)/293.2329 (Function Specific Target)/240.8933 (Horizontal)/293.2329 (F-Stack 1)/455.2123 (F-Stack 2)/223.36 (EMA 200)/234.0705 (Backtested Max)/208.6136 (Backtested Min),No Next Date Target,No Recent Minima/116.89/193.124/131.2534/No F-Track Level/No F-Track Level/No EMA 200 Support,"90.0%, Past 5 years, 10",221.1,"-3.94, 62.5%",No Information,No Information,No Information,No Information,No Information,13.28%/0.96%/9.61%,"5.24%, 12.83%",2.3 months/1.2 month/1.9 month,11.85%,6.18%,5.67%,0.52,0.33,75.47%/53/4.6 months (Across ALL Assets),71.43%/224/3.8 months (Across ALL Assets)
TRENDPULSE,"WPM.TO, Long, 2025-12-21 (Price: 164.88)",Weekly,2026-02-08 (Price: 185.9),No Price Target,2026-02-11 (Min),5.47%/24.79%,"20.5%, 1.8 month","2026-02-13 (Price: 198.68), 20.5% above",247.93 (Function Specific Target)/209.546 (Backtested Max),2026-06-30 (Max)/2026-04-04 (Avg),135.45/52.782/146.152/125.9496/No F-Track Level/No F-Track Level/130.22,"90.32%, Past 10 years, 31",163.7,No Information,No Information,No Information,No Information,No Information,20.5% above/20.5% above/20.5% above,27.09%/5.0%/13.6%,"25.2%, 49.41%",4.4 months/1.2 month/2.4 months,8.5%,7.59%,0.91%,0.74,0.39,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
FRACTAL TRACK,"ATD.TO, Long, 2025-05-31 (Price: 71.15)",Monthly,No Exit Yet,85.51 (Horizontal)/85.3936 (F-Stack 1)/85.4583 (Backtested Min),No Date Target,14.64%/16.28%,"17.86%, 8.6 months","2026-02-13 (Price: 83.86), 17.86% above",97.5111 (Avg % Gain of Historic Winning trades)/122.48 (Function Specific Target)/96.14 (F-Stack 2)/121.7946 (Backtested Max),2027-05-29 (Max)/2026-04-04 (Avg),70.97/42.44/59.8475/53.4732/No F-Track Level/No F-Track Level/No EMA 200 Support,"75.0%, Past 37 years, 8",71.96,No Information,No Information,No Information,"23.66% (Price: 67.0289), 25.11% above, Upmove Bounce Back","2008-07-31 (Price: 1.72), 2024-02-29 (Price: 87.27)",No Information,71.18%/20.11%/37.05%,"19.57%, 21.5%",1.4 year/3.1 months/7.1 months,7.71%,15.49%,-7.78%,0.49,0.78,92.68%/41/1.5 year (Across ALL Assets),66.67%/63/10.2 months (Across ALL Assets)
TRENDPULSE,"JD, Long, 2025-09-14 (Price: 33.67)",Weekly,No Exit Yet,No Price Target,2026-02-13 (Avg),31.61%/36.8%,"-19.39%, 5.1 months","2026-02-13 (Price: 27.14), 19.39% below",39.0639 (Avg % Gain of Historic Winning trades)/41.34 (Function Specific Target)/92.73 (Horizontal)/97.2627 (F-Stack 1)/102.2552 (F-Stack 2)/35.72 (EMA 200)/40.872 (Backtested Max)/37.1279 (Backtested Min),2026-05-24 (Max),30.91/24.07/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,"77.78%, Past 10 years, 9",31.66,No Information,No Information,No Information,No Information,No Information,12.65% below/21.1% below/19.39% below,21.39%/10.27%/16.02%,"63.97%, 76.21%",5.8 months/1.9 month/3.5 months,-14.42%,1.91%,-16.33%,-0.14,0.21,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"EFN.TO, Long, 2025-10-26 (Price: 37.71)",Weekly,No Exit Yet,No Price Target,2026-02-15 (Avg),13.81%/20.12%,"-10.16%, 3.7 months","2026-02-13 (Price: 33.88), 10.16% below",40.6966 (Historic Rise or Fall to Pivot)/41.2849 (Avg % Gain of Historic Winning trades)/50.8 (Function Specific Target)/45.1741 (F-Stack 1)/70.5281 (F-Stack 2)/47.5146 (Backtested Max)/38.5585 (Backtested Min),2026-07-18 (Max)/2026-02-15 (Avg),36.01/11.7733/29.5041/No support/No F-Track Level/No F-Track Level/32.61,"100.0%, Past 10 years, 22",37.34,No Information,No Information,No Information,No Information,No Information,7.76% below/9.46% below/10.16% below,26.0%/2.25%/9.48%,"-0.0%, 76.43%",6.1 months/1.2 month/2.6 months,-1.8%,10.52%,-12.32%,0.97,0.53,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
FRACTAL TRACK,"INDA, Long, 2025-08-24 (Price: 53.58)",Weekly,No Exit Yet,No Price Target,2026-02-13 (Min),4.68%/8.21%,"-1.29%, 5.8 months","2026-02-13 (Price: 52.89), 1.29% below",57.2342 (Historic Rise or Fall to Pivot)/62.3457 (Avg % Gain of Historic Winning trades)/58.63 (Function Specific Target)/55.3633 (Horizontal)/66.8401 (F-Stack 1)/79.771 (F-Stack 2)/62.9565 (Backtested Max)/61.7563 (Backtested Min),2029-08-21 (Max)/2028-03-19 (Avg),52.12/39.06/49.0901/45.3705/No F-Track Level/No F-Track Level/No EMA 200 Support,"100.0%, Past 14 years, 7",53.23,No Information,No Information,No Information,"38.2% (Price: 52.7974), 0.18% above, Upmove Bounce Back","2025-03-09 (Price: 47.6), 2025-06-29 (Price: 56.01)",No Information,17.5%/15.26%/16.36%,"-0.0%, 39.17%",2.8 years/4 months/1.8 year,8.1%,3.68%,4.42%,1.51,0.14,94.52%/73/1.2 year (Across ALL Assets),63.64%/132/7.5 months (Across ALL Assets)
TRENDPULSE,"TFII.TO, Long, 2026-02-04 (Price: 167.11)",Daily,No Exit Yet,No Price Target,2026-02-15 (Min),4.32%/7.27%,"-2.09%, 9 days","2026-02-13 (Price: 163.62), 2.09% below",176.017 (Historic Rise or Fall to Pivot)/175.5156 (Avg % Gain of Historic Winning trades)/238.26 (Function Specific Target)/219.9933 (Horizontal)/223.9051 (F-Stack 1)/280.6304 (F-Stack 2)/182.2836 (Backtested Max)/170.6862 (Backtested Min),2026-06-27 (Max)/2026-02-15 (Min)/2026-04-10 (Avg),146.33/115.528/150.2411/113.6809/No F-Track Level/No F-Track Level/128.53,"77.78%, Past 4 years, 18",161.08,No Information,No Information,No Information,No Information,No Information,1.6% above/2.09% below/2.09% below,9.08%/2.14%/5.03%,"5.39%, 18.82%",3.3 months/8 days/1.5 month,16.44%,15.42%,1.02%,0.81,0.71,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"MFT.NZ, Long, 2024-07-21 (Price: 76.98)",Weekly,2026-02-13 (Price: 62.0),No Price Target,No Date Target,24.18%/26.37%,"-19.46%, 1.6 year","2026-02-13 (Price: 62.0), 19.46% below",81.6527 (Historic Rise or Fall to Pivot)/81.7605 (Avg % Gain of Historic Winning trades)/76.99 (Function Specific Target)/85.45 (Horizontal)/119.9356 (F-Stack 1)/137.6171 (F-Stack 2)/87.3954 (Backtested Max)/78.3502 (Backtested Min),2026-04-07 (Max),67.63/38.35/73.6141/54.7158/No F-Track Level/No F-Track Level/67.82,"91.3%, Past 10 years, 23",75.37,No Information,No Information,No Information,No Information,No Information,10.14% below/18.16% below/19.46% below,13.53%/1.78%/6.21%,"5.83%, 27.74%",1.2 year/1.2 month/3.5 months,8.44%,10.06%,-1.62%,1.12,0.58,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
DELTADRIFT,"CNU.NZ, Long, 2026-02-13 (Price: 9.13)",Daily,No Exit Yet,No Price Target,2026-02-15 (Min),1.66%/2.83%,"0.0%, 0 days","2026-02-13 (Price: 9.13), 0.0% below",9.4103 (Historic Rise or Fall to Pivot)/9.3884 (Avg % Gain of Historic Winning trades)/9.4 (Function Specific Target)/9.875 (Horizontal)/11.0627 (F-Stack 1)/11.8475 (F-Stack 2)/9.5655 (Backtested Max)/9.2816 (Backtested Min),2026-04-14 (Max)/2026-02-15 (Min)/2026-03-02 (Avg),9.08/6.0983/No F-Stack Support/No F-Stack Support/No support/No support/9.06,"81.25%, Past 4 years, 16",9.13,No Information,No Information,No Information,No Information,No Information,No Information,4.77%/1.66%/2.83%,"8.37%, 8.37%",1.4 month/2 days/12 days,5.82%,1.9%,3.92%,0.19,0.03,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
TRENDPULSE,"FBU.NZ, Long, 2025-12-07 (Price: 3.64)",Weekly,No Exit Yet,No Price Target,2026-02-14 (Min),8.62%/13.35%,"-0.27%, 2.3 months","2026-02-13 (Price: 3.63), 0.27% below",3.9428 (Avg % Gain of Historic Winning trades)/7.985 (Horizontal)/12.7156 (F-Stack 1)/14.3053 (F-Stack 2)/4.1147 (Backtested Max),2027-07-03 (Max)/2026-02-14 (Min)/2026-08-24 (Avg),2.94/2.82/3.5015/3.1474/No F-Track Level/No F-Track Level/3.2,"94.74%, Past 10 years, 19",3.28,No Information,No Information,No Information,No Information,No Information,0.27% below/0.27% below/0.27% below,13.04%/3.22%/8.32%,"31.62%, 51.08%",1.1 year/1.6 month/6 months,2.88%,-3.57%,6.45%,0.52,-0.18,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
DELTADRIFT,"SUM.NZ, Long, 2026-02-10 (Price: 11.25)",Daily,No Exit Yet,No Price Target,2026-02-11 (Min),5.02%/6.08%,"-3.56%, 3 days","2026-02-13 (Price: 10.85), 3.56% below",11.3951 (Historic Rise or Fall to Pivot)/11.6741 (Avg % Gain of Historic Winning trades)/11.53 (Function Specific Target)/12.64 (Horizontal)/19.8479 (F-Stack 1)/26.5969 (F-Stack 2)/11.51 (EMA 200)/11.8654 (Backtested Max)/11.511 (Backtested Min),2026-05-07 (Max)/2026-03-09 (Avg),11.13/9.1367/11.0645/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,"71.43%, Past 4 years, 14",11.16,No Information,No Information,No Information,No Information,No Information,No Information,5.47%/2.32%/3.77%,"6.69%, 10.0%",2 months/1 day/19 days,5.72%,-0.28%,6.0%,0.18,-0.09,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
DELTADRIFT,"FSF.NZ, Long, 2026-02-11 (Price: 7.94)",Daily,No Exit Yet,No Price Target,2026-02-12 (Min),1.93%/3.96%,"-0.19%, 2 days","2026-02-13 (Price: 7.925), 0.19% below",8.4688 (Historic Rise or Fall to Pivot)/8.2385 (Avg % Gain of Historic Winning trades)/8.35 (Function Specific Target)/8.4284 (F-Stack 1)/9.7443 (F-Stack 2)/8.4775 (Backtested Max)/8.0782 (Backtested Min),2026-03-22 (Max)/2026-03-03 (Avg),7.7/2.942/6.3611/No support/No F-Track Level/No F-Track Level/7.36,"91.67%, Past 4 years, 12",8.001,No Information,No Information,No Information,No Information,No Information,No Information,6.77%/1.74%/3.76%,"9.98%, 9.98%",27 days/1 day/14 days,10.19%,8.7%,1.49%,0.56,0.47,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-12-31 (Price: 181.13)",Monthly,No Exit Yet,116.89 (Horizontal),No Date Target,-23.71%/-21.47%,"34.6%, 1.5 month","2026-02-13 (Price: 118.45), 34.6% below",90.36 (Function Specific Target)/93.0152 (F-Stack 2),2026-08-09 (Max)/2026-08-05 (Min)/2026-08-05 (Min),No support/116.89/131.2534/93.0152/No F-Track Level/No F-Track Level/No support,"87.5%, Past 20 years, 8",187.17,No Information,No Information,No Information,No Information,No Information,37.51% below/36.54% below/34.6% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,4.94%,4.79%,0.15%,-0.02,0.22,100.0%/1/7.1 months (Across ALL Assets),0.0%/7/7.1 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-10-31 (Price: 214.84)",Monthly,No Exit Yet,116.89 (Horizontal),No Date Target,-13.06%,"44.87%, 3.5 months","2026-02-13 (Price: 118.45), 44.87% below",102.98 (Function Specific Target),2026-06-09 (Max)/2026-06-05 (Min)/2026-06-05 (Min),No support/116.89/193.124/131.2534/No F-Track Level/No F-Track Level/No support,"87.5%, Past 20 years, 8",216.11,No Information,No Information,No Information,No Information,No Information,45.19% below/44.87% below/44.87% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,4.94%,4.79%,0.15%,-0.02,0.22,100.0%/1/7.1 months (Across ALL Assets),0.0%/7/7.1 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-09-30 (Price: 216.1)",Monthly,No Exit Yet,116.89 (Horizontal),No Date Target,-12.64%,"45.19%, 4.5 months","2026-02-13 (Price: 118.45), 45.19% below",103.48 (Function Specific Target),2026-05-09 (Max)/2026-05-05 (Min)/2026-05-05 (Min),No support/116.89/193.124/131.2534/No F-Track Level/No F-Track Level/No support,"87.5%, Past 20 years, 8",244.35,No Information,No Information,No Information,No Information,No Information,51.44% below/51.04% below/45.19% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,4.94%,4.79%,0.15%,-0.02,0.22,100.0%/1/7.1 months (Across ALL Assets),0.0%/7/7.1 months (Across ALL Assets)
FRACTAL TRACK,"META, Short, 2025-11-30 (Price: 647.95)",Monthly,2026-01-31 (Price: 716.5),No Price Target,2026-02-11 (Avg),-65.14%/-56.2%,"1.26%, 2.5 months","2026-02-13 (Price: 639.77), 1.26% below",559.6344 (Historic Rise or Fall to Pivot)/554.6452 (Avg % Gain of Historic Winning trades)/223.05 (Function Specific Target)/280.19 (Horizontal)/556.264 (F-Stack 1),2026-04-13 (Max),No support/280.19/556.264/No support/No F-Track Level/No F-Track Level/No support,"100.0%, Past 13 years, 4",656.0,No Information,No Information,No Information,"23.66% (Price: 628.6993), 1.76% above, Upmove Break Below","2022-11-30 (Price: 88.09), 2025-08-31 (Price: 796.25)",No Information,32.63%/3.19%/14.4%,"0.0%, 32.63%",3.1 months/28 days/1.7 month,10.6%,5.4%,5.2%,0.76,0.8,66.67%/9/1.3 month (Across ALL Assets),50.0%/18/1.5 month (Across ALL Assets)
DELTADRIFT,"JPM, Short, 2025-10-31 (Price: 311.12)",Monthly,No Exit Yet,No Price Target,2026-02-12 (Avg),-58.43%/-4.97%,"2.75%, 3.5 months","2026-02-13 (Price: 302.55), 2.75% below",291.0839 (Avg % Gain of Historic Winning trades)/125.7575 (Horizontal)/300.9735 (F-Stack 1)/287.5071 (F-Stack 2)/296.99 (EMA 200),2026-03-10 (Max),No support/125.7575/300.9735/287.5071/No F-Track Level/No F-Track Level/No EMA 200 Support,"80.0%, Past 45 years, 5",313.97,No Information,No Information,No Information,No Information,No Information,No Information,7.59%/5.25%/6.44%,"20.94%, 8.48%",3 months/2 months/2.4 months,2.69%,4.88%,-2.19%,-0.03,0.32,0.0%/2/4 months (Across ALL Assets),0.0%/3/4.3 months (Across ALL Assets)
FRACTAL TRACK,"NFLX, Short, 2025-12-31 (Price: 93.76)",Quarterly,2026-02-13 (Price: 76.87),77.567 (F-Stack 2),No Date Target,-70.01%/-54.64%,"18.01%, 1.5 month","2026-02-13 (Price: 76.87), 18.01% below",66.1196 (Avg % Gain of Historic Winning trades)/23.05 (Function Specific Target)/34.8663 (Horizontal),2026-05-14 (Max)/2026-05-10 (Min)/2026-05-10 (Min),No support/34.8663/86.4764/77.567/No F-Track Level/No F-Track Level/No support,"100.0%, Past 23 years, 6",117.549,No Information,No Information,No Information,"23.66% (Price: 106.2331), 27.64% below, Upmove Break Below","2022-06-30 (Price: 16.271), 2025-06-30 (Price: 134.115)",No Information,53.32%/10.52%/29.48%,"0.0%, 53.32%",3.1 months/3 months/3 months,11.77%,5.5%,6.27%,1.3,0.88,100.0%/3/5.5 months (Across ALL Assets),50.0%/10/3.9 months (Across ALL Assets)
