Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
FRACTAL TRACK,"DBC, Long, 2026-02-19 (Price: 24.43)",No Exit Yet,"1.31%, 4 days","100.0%, Past 5 years, 10","Daily, was CONFIRMED on 2026-02-19",Already confirmed,"2026-02-23 (Price: 24.75), 1.31% above",4 days,24.29,No Information,No Information,No Information,"50% (Price: 23.99), 3.17% above, Upmove Bounce Back","2026-01-02 (Price: 22.29), 2026-01-29 (Price: 25.69)",No Information,10.01%/0.04%/4.6%,"-0.0%, 10.48%",3.8 months/29 days/1.9 month,2026-08-03/2026-04-02/2026-05-12,7.63%,6.83%,0.8%,0.42,0.39,24.794/25.5538/26.47/28.58/60.6441/65.878/No EMA 200 Target,23.59/19.55/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/22.57,93.09%/304/4.8 months (Across ALL Assets),67.74%/62/5.1 months (Across ALL Assets)
FRACTAL TRACK,"ENZL, Long, 2026-02-19 (Price: 46.0172)",No Exit Yet,"-0.18%, 4 days","100.0%, Past 5 years, 12","Daily, was CONFIRMED on 2026-02-19",Already confirmed,"2026-02-23 (Price: 45.9335), 0.18% below",4 days,45.78,No Information,No Information,No Information,"38.2% (Price: 44.6836), 2.8% above, Upmove Bounce Back","2025-04-07 (Price: 38.93), 2026-02-10 (Price: 48.24)",No Information,10.76%/5.53%/8.9%,"-0.0%, 17.13%",7.9 months/2.5 months/5.1 months,2027-01-28/2026-06-07/2026-09-28,9.1%,-5.47%,14.57%,0.51,-0.57,45.7825/50.1127/51.6/65.1933/79.7363/84.688/No EMA 200 Target,44.9/39.215/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/45.73,93.09%/304/4.8 months (Across ALL Assets),67.74%/62/5.1 months (Across ALL Assets)
FRACTAL TRACK,"USCI, Long, 2026-02-19 (Price: 82.76)",No Exit Yet,"0.67%, 4 days","94.44%, Past 5 years, 18","Daily, was CONFIRMED on 2026-02-19",Already confirmed,"2026-02-23 (Price: 83.3133), 0.67% above",4 days,82.05,No Information,No Information,No Information,"23.66% (Price: 80.0409), 4.09% above, Upmove Bounce Back","2023-05-04 (Price: 51.36), 2026-01-29 (Price: 88.93)",No Information,11.87%/8.4%/10.4%,"4.19%, 12.02%",1.8 year/1.1 month/7 months,2028-09-14/2026-04-07/2026-12-20,22.67%,13.72%,8.95%,1.7,0.99,87.8746/91.367/105.3/No Horizontal Resistance/90.2685/96.4537/No EMA 200 Target,79.86/38.42/81.0354/75.2881/No F-Track Level/No F-Track Level/76.85,93.09%/304/4.8 months (Across ALL Assets),67.74%/62/5.1 months (Across ALL Assets)
FRACTAL TRACK,"USO, Long, 2026-02-19 (Price: 81.19)",No Exit Yet,"-0.36%, 4 days","84.62%, Past 5 years, 13","Daily, was CONFIRMED on 2026-02-19",Already confirmed,"2026-02-23 (Price: 80.9), 0.36% below",4 days,80.43,No Information,No Information,No Information,"23.66% (Price: 76.7206), 5.45% above, Upmove Bounce Back","2025-08-13 (Price: 71.56), 2025-09-26 (Price: 78.32)",No Information,11.41%/0.99%/9.11%,"1.2%, 23.64%",1 year/2.8 months/6.6 months,2027-07-25/2026-06-20/2026-12-02,14.43%,11.69%,2.74%,0.77,0.58,83.7718/88.5864/85.25/83.49/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,75.73/58.7667/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/72.89,93.09%/304/4.8 months (Across ALL Assets),67.74%/62/5.1 months (Across ALL Assets)
FRACTAL TRACK,"WPM, Long, 2026-02-19 (Price: 145.34)",No Exit Yet,"7.24%, 4 days","100.0%, Past 5 years, 18","Daily, was CONFIRMED on 2026-02-19",Already confirmed,"2026-02-23 (Price: 155.86), 7.24% above",4 days,143.5,No Information,No Information,No Information,"38.2% (Price: 134.4642), 15.91% above, Upmove Bounce Back","2025-10-28 (Price: 92.57), 2026-01-29 (Price: 160.36)",No Information,13.39%/1.64%/9.35%,"-0.0%, 36.58%",11.9 months/6 days/4.1 months,2027-07-21/2026-02-27/2026-08-14,31.01%,14.41%,16.6%,1.92,0.71,155.1068/158.9293/186.01/No Horizontal Resistance/145.6176/157.2683/No EMA 200 Target,130.9/38.3375/131.4439/98.515/No F-Track Level/No F-Track Level/105.81,93.09%/304/4.8 months (Across ALL Assets),67.74%/62/5.1 months (Across ALL Assets)
FRACTAL TRACK,"FPH.NZ, Long, 2026-02-19 (Price: 37.6)",No Exit Yet,"3.06%, 4 days","90.0%, Past 5 years, 10","Daily, was CONFIRMED on 2026-02-19",Already confirmed,"2026-02-23 (Price: 38.75), 3.06% above",4 days,37.0,No Information,No Information,No Information,"23.66% (Price: 35.6878), 8.58% above, Upmove Bounce Back","2023-10-30 (Price: 20.29), 2025-11-26 (Price: 40.46)",No Information,10.94%/2.55%/7.81%,"1.6%, 46.76%",3.3 years/28 days/1.1 year,2030-11-05/2026-03-31/2027-09-15,8.47%,1.81%,6.66%,1.1,0.09,38.5776/40.5366/49.7/39.407/40.9296/48.5677/No EMA 200 Target,35.68/22.5167/30.9793/26.1935/No F-Track Level/No F-Track Level/37.23,93.09%/304/4.8 months (Across ALL Assets),67.74%/62/5.1 months (Across ALL Assets)
DELTADRIFT,"SUM.NZ, Long, 2026-02-19 (Price: 10.51)",No Exit Yet,"-1.9%, 4 days","71.43%, Past 4 years, 14","Daily, was CONFIRMED on 2026-02-19",Already confirmed,"2026-02-23 (Price: 10.31), 1.9% below",4 days,10.41,No Information,No Information,No Information,No Information,No Information,No Information,5.47%/2.32%/3.77%,"6.69%, 10.0%",2 months/1 day/19 days,2026-05-16/2026-02-20/2026-03-18,5.72%,-0.28%,6.0%,0.18,-0.09,10.6456/10.9062/10.78/12.55/19.8479/26.5969/11.5,10.42/9.1367/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
TRENDPULSE,"JETS, Long, 2026-02-18 (Price: 30.3)",No Exit Yet,"-5.91%, 5 days","80.95%, Past 4 years, 21","Daily, is CONFIRMED on 2026-02-18",Already confirmed,"2026-02-23 (Price: 28.51), 5.91% below",5 days,29.9,No Information,No Information,No Information,No Information,No Information,5.91% below/5.91% below/5.91% below,8.17%/0.83%/3.32%,"14.2%, 35.94%",2.2 months/7 days/24 days,2026-05-24/2026-02-28/2026-03-24,-6.1%,-0.44%,-5.66%,0.14,0.08,30.2939/31.306/31.0/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,29.33/14.732/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/25.48,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"MAR, Long, 2026-02-18 (Price: 356.0)",No Exit Yet,"-3.76%, 5 days","100.0%, Past 4 years, 18","Daily, is CONFIRMED on 2026-02-18",Already confirmed,"2026-02-23 (Price: 342.62), 3.76% below",5 days,355.53,No Information,No Information,No Information,No Information,No Information,3.18% below/3.76% below/3.76% below,7.63%/1.53%/4.31%,"0%, 12.09%",2.9 months/6 days/1.3 month,2026-06-24/2026-02-26/2026-04-15,21.38%,9.79%,11.59%,1.88,0.48,387.2924/371.3436/479.22/No Horizontal Resistance/372.972/399.3723/No EMA 200 Target,312.07/129.12/275.4012/235.5515/No F-Track Level/No F-Track Level/282.48,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2026-02-18 (Price: 5.64)",No Exit Yet,"-0.53%, 5 days","88.24%, Past 4 years, 34","Daily, is CONFIRMED on 2026-02-18",Already confirmed,"2026-02-23 (Price: 5.61), 0.53% below",5 days,5.6,No Information,No Information,No Information,No Information,No Information,0.18% above/0.53% below/0.53% below,6.01%/0.46%/3.13%,"6.51%, 16.22%",8.3 months/7 days/2.9 months,2027-02-13/2026-02-28/2026-06-24,14.44%,0.14%,14.3%,0.3,0.02,5.8453/5.8165/5.89/6.825/7.4565/8.4564/5.73,5.58/4.3875/4.8318/4.5145/No F-Track Level/No F-Track Level/No EMA 200 Support,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
OSCILLATOR DELTA,"JPY=X, Long, 2026-02-18 (Price: 153.294)",No Exit Yet,"1.11%, 2 days","100.0%, Past 6 years, 9","Daily, is Confirmed on 2026-02-18",No Cancellation Possible,"2026-02-20 (Price: 154.989), 1.11% above",2 days,153.502,No Information,No Information,No Information,No Information,No Information,No Information,15.37%/5.07%/9.54%,"-0.0%, 7.73%",1.4 year/2.1 months/10.2 months,2028-02-16/2026-05-20/2027-05-07,11.54%,4.3%,7.24%,1.19,0.21,157.6935/167.9182/173.22/159.6618/175.8568/187.2285/No EMA 200 Target,No Recent Minima/108.0995/138.2059/No support/No F-Track Level/No F-Track Level/150.55,100.0%/41/27 days (Across ALL Assets),83.5%/400/27 days (Across ALL Assets)
FRACTAL TRACK,"SBUX, Long, 2026-02-18 (Price: 95.76)",No Exit Yet,"-1.02%, 5 days","100.0%, Past 5 years, 12","Daily, was CONFIRMED on 2026-02-18",Already confirmed,"2026-02-23 (Price: 94.78), 1.02% below",5 days,95.04,No Information,No Information,No Information,"38.2% (Price: 94.5709), 0.22% above, Upmove Bounce Back","2025-11-04 (Price: 77.99), 2026-01-28 (Price: 104.82)",No Information,18.2%/1.81%/10.68%,"-0.0%, 32.38%",1.8 year/1.1 month/9.9 months,2028-09-13/2026-04-06/2027-04-24,17.25%,-2.4%,19.65%,1.15,-0.1,95.3674/105.9872/111.86/117.438/142.4098/150.3462/No EMA 200 Target,93.79/71.675/89.1063/76.529/No F-Track Level/No F-Track Level/88.35,93.09%/304/4.8 months (Across ALL Assets),67.74%/62/5.1 months (Across ALL Assets)
FRACTAL TRACK,"XLF, Long, 2026-02-18 (Price: 52.59)",No Exit Yet,"-3.54%, 5 days","93.75%, Past 5 years, 16","Daily, was CONFIRMED on 2026-02-18",Already confirmed,"2026-02-23 (Price: 50.73), 3.54% below",5 days,52.345,No Information,No Information,No Information,"23.66% (Price: 50.3376), 0.78% above, Upmove Bounce Back","2023-03-24 (Price: 30.39), 2026-01-06 (Price: 56.52)",No Information,11.32%/1.52%/7.02%,"2.46%, 26.19%",2.3 years/21 days/6.5 months,2029-05-30/2026-03-20/2026-11-27,16.24%,9.14%,7.1%,1.47,0.58,54.5621/56.2818/68.27/No Horizontal Resistance/70.6138/110.4396/52.82,51.65/30.1167/45.9996/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,93.09%/304/4.8 months (Across ALL Assets),67.74%/62/5.1 months (Across ALL Assets)
DELTADRIFT,"ABNB, Long, 2026-02-06 (Price: 122.18)",2026-02-20 (Price: 127.89),"4.67%, 14 days","91.67%, Past 4 years, 12","Daily, was CONFIRMED on 2026-02-06",Already confirmed,"2026-02-23 (Price: 122.96), 0.64% above",17 days,121.27,No Information,No Information,No Information,No Information,No Information,No Information,14.03%/1.79%/6.57%,"12.41%, 13.94%",1.1 month/2 days/15 days,2026-03-25/2026-02-08/2026-02-27,17.54%,-6.79%,24.33%,0.79,-0.1,125.7354/130.2072/127.97/178.025/226.4968/256.334/128.49,121.27/99.795/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
DELTADRIFT,"INFY, Long, 2026-02-06 (Price: 16.84)",2026-02-23 (Price: 13.91),"-17.4%, 17 days","78.57%, Past 4 years, 14","Daily, was CONFIRMED on 2026-02-06",Already confirmed,"2026-02-23 (Price: 13.91), 17.4% below",17 days,16.53,No Information,No Information,No Information,No Information,No Information,No Information,6.12%/2.34%/3.66%,"11.63%, 13.01%",24 days/2 days/10 days,2026-03-12/2026-02-08/2026-02-20,7.26%,0.48%,6.78%,0.2,-0.0,17.1465/17.4563/17.3/23.796/31.8515/41.1179/17.43,16.74/16.0317/13.0115/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
TRENDPULSE,"SJ.TO, Long, 2026-02-01 (Price: 91.3)",2026-02-23 (Price: 94.6),"3.61%, 22 days","84.62%, Past 10 years, 26","Weekly, is CONFIRMED on 2026-01-30",Already confirmed,"2026-02-23 (Price: 94.6), 3.61% above",22 days,88.65,No Information,No Information,No Information,No Information,No Information,3.61% above/3.61% above/3.61% above,23.9%/3.84%/10.2%,"6.63%, 46.57%",1 year/1.2 month/4.7 months,2027-07-07/2026-03-25/2026-08-24,12.95%,11.64%,1.31%,0.84,0.65,101.8725/100.6126/115.15/No Horizontal Resistance/95.0177/123.2166/No EMA 200 Target,76.55/38.015/87.8633/66.807/No F-Track Level/No F-Track Level/79.76,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
FRACTAL TRACK,"NA.TO, Long, 2026-01-30 (Price: 162.25)",2026-02-20 (Price: 178.7),"10.14%, 21 days","100.0%, Past 5 years, 9","Daily, was CONFIRMED on 2026-01-30",Already confirmed,"2026-02-23 (Price: 178.45), 9.98% above",24 days,163.43,No Information,No Information,No Information,"23.66% (Price: 160.7722), 11.0% above, Upmove Bounce Back","2025-04-09 (Price: 106.67), 2025-12-22 (Price: 177.54)",No Information,15.25%/10.02%/11.05%,"0%, 19.4%",2.1 years/2 months/7.9 months,2029-01-29/2026-04-26/2027-01-08,24.66%,12.6%,12.06%,7.0,0.93,169.1294/180.1786/204.77/No Horizontal Resistance/188.6608/207.1743/No EMA 200 Target,161.96/82.9367/148.3746/134.0186/No F-Track Level/No F-Track Level/153.02,93.09%/304/4.8 months (Across ALL Assets),67.74%/62/5.1 months (Across ALL Assets)
TRENDPULSE,"USO, Long, 2026-01-28 (Price: 76.62)",2026-02-23 (Price: 80.9),"5.59%, 26 days","91.67%, Past 4 years, 24","Daily, is CONFIRMED on 2026-01-28",Already confirmed,"2026-02-23 (Price: 80.9), 5.59% above",26 days,76.26,No Information,No Information,No Information,No Information,No Information,6.93% above/5.59% above/5.59% above,8.22%/0.81%/3.66%,"8.68%, 22.5%",5.2 months/4 days/1.5 month,2026-09-10/2026-02-02/2026-04-03,12.76%,-1.34%,14.1%,0.6,0.07,76.9571/79.4243/81.4/83.49/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,67.79/58.7667/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/71.92,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"EEM, Long, 2026-01-27 (Price: 60.34)",2026-02-23 (Price: 61.65),"2.17%, 27 days","100.0%, Past 4 years, 13","Daily, is CONFIRMED on 2026-01-27",Already confirmed,"2026-02-23 (Price: 61.65), 2.17% above",27 days,59.97,No Information,No Information,No Information,No Information,No Information,4.19% above/2.17% above/2.17% above,4.72%/1.07%/2.91%,"-0.0%, 34.75%",3.1 months/6 days/21 days,2026-06-10/2026-02-04/2026-02-26,2.56%,3.52%,-0.96%,2.11,0.14,62.9648/62.0959/68.75/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,52.6/37.485/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/50.88,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"EFA, Long, 2026-01-25 (Price: 99.97)",2026-02-22 (Price: 104.9),"4.93%, 28 days","86.96%, Past 10 years, 23","Weekly, is CONFIRMED on 2026-01-23",Already confirmed,"2026-02-23 (Price: 104.47), 4.5% above",29 days,98.0,No Information,No Information,No Information,No Information,No Information,4.5% above/5.08% above/4.5% above,7.21%/1.24%/3.58%,"13.66%, 23.59%",10.7 months/1.2 month/3.4 months,2027-05-04/2026-03-18/2026-06-21,2.98%,2.36%,0.62%,0.36,0.03,102.9491/103.5489/123.86/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,75.02/66.265/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/91.35,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"MTY.TO, Long, 2026-01-18 (Price: 40.33)",2026-02-22 (Price: 43.14),"6.97%, 1.2 month","79.17%, Past 10 years, 24","Weekly, is CONFIRMED on 2026-01-16",Already confirmed,"2026-02-23 (Price: 41.44), 2.75% above",1.2 month,39.9,No Information,No Information,No Information,No Information,No Information,2.75% above/2.75% above/2.75% above,14.89%/5.03%/9.29%,"37.54%, 76.03%",1.1 year/28 days/5.1 months,2027-08-14/2026-02-27/2026-08-27,0.91%,5.06%,-4.15%,-0.11,0.29,41.1527/44.0767/60.23/72.5033/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,33.34/37.115/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/39.21,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"MSE.PA, Long, 2026-01-12 (Price: 67.13)",2026-02-23 (Price: 68.31),"1.76%, 1.4 month","100.0%, Past 4 years, 20","Daily, is CONFIRMED on 2026-01-12",Already confirmed,"2026-02-23 (Price: 68.31), 1.76% above",1.4 month,66.84,No Information,No Information,No Information,No Information,No Information,1.76% above/1.76% above/1.76% above,4.76%/0.41%/2.34%,"-0.0%, 13.59%",3.5 months/6 days/1.3 month,2026-06-13/2026-01-20/2026-03-09,8.27%,7.02%,1.25%,1.09,0.39,69.2782/68.7008/85.22/No Horizontal Resistance/81.1364/117.7989/No EMA 200 Target,63.33/33.6667/58.4776/44.4738/No F-Track Level/No F-Track Level/60.33,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"MTY.TO, Long, 2026-01-11 (Price: 40.19)",2026-02-22 (Price: 43.14),"7.34%, 1.4 month","79.17%, Past 10 years, 24","Weekly, is CONFIRMED on 2026-01-09",Already confirmed,"2026-02-23 (Price: 41.44), 3.11% above",1.4 month,38.27,No Information,No Information,No Information,No Information,No Information,8.42% above/3.68% above/3.11% above,14.89%/5.03%/9.29%,"37.54%, 76.03%",1.1 year/28 days/5.1 months,2027-08-07/2026-02-20/2026-08-20,0.91%,5.06%,-4.15%,-0.11,0.29,41.0099/43.9237/43.89/72.5033/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,33.34/37.115/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/39.25,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"SJ.TO, Long, 2026-01-11 (Price: 88.81)",2026-02-23 (Price: 94.6),"6.52%, 1.4 month","84.62%, Past 10 years, 26","Weekly, is CONFIRMED on 2026-01-09",Already confirmed,"2026-02-23 (Price: 94.6), 6.52% above",1.4 month,86.08,No Information,No Information,No Information,No Information,No Information,6.52% above/7.97% above/6.52% above,23.9%/3.84%/10.2%,"6.63%, 46.57%",1 year/1.2 month/4.7 months,2027-06-16/2026-03-04/2026-08-03,12.95%,11.64%,1.31%,0.84,0.65,99.0942/97.8686/111.17/No Horizontal Resistance/95.0177/123.2166/No EMA 200 Target,76.55/38.015/87.8633/66.807/No F-Track Level/No F-Track Level/78.08,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"XIU.TO, Long, 2026-01-09 (Price: 48.22)",2026-02-23 (Price: 49.41),"2.47%, 1.5 month","100.0%, Past 4 years, 21","Daily, is CONFIRMED on 2026-01-09",Already confirmed,"2026-02-23 (Price: 49.41), 2.47% above",1.5 month,48.09,No Information,No Information,No Information,No Information,No Information,3.11% above/2.47% above/2.47% above,2.89%/0.5%/1.73%,"-0.0%, 8.66%",1.6 month/6 days/20 days,2026-03-19/2026-01-17/2026-02-06,9.24%,6.9%,2.34%,2.12,0.41,49.2953/49.0542/61.21/No Horizontal Resistance/53.8646/79.5406/No EMA 200 Target,44.51/27.9467/37.996/28.1885/No F-Track Level/No F-Track Level/42.24,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"ATM.NZ, Long, 2025-12-30 (Price: 10.75)",2026-02-23 (Price: 11.13),"3.53%, 1.8 month","91.89%, Past 4 years, 37","Daily, is CONFIRMED on 2025-12-30",Already confirmed,"2026-02-23 (Price: 11.13), 3.53% above",1.8 month,10.65,No Information,No Information,No Information,No Information,No Information,4.51% above/3.53% above/3.53% above,26.28%/1.03%/5.98%,"10.63%, 64.86%",2 months/7 days/20 days,2026-03-26/2026-01-09/2026-01-27,9.53%,-5.31%,14.84%,0.78,-0.11,11.2015/11.3929/10.95/10.965/21.86/25.8879/No EMA 200 Target,10.1/5.2267/9.9254/9.2893/No F-Track Level/No F-Track Level/9.49,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"WMT, Long, 2025-12-14 (Price: 116.7)",2026-02-23 (Price: 125.81),"7.81%, 2.4 months","91.3%, Past 10 years, 23","Weekly, is CONFIRMED on 2025-12-12",Already confirmed,"2026-02-23 (Price: 125.81), 7.81% above",2.4 months,114.57,No Information,No Information,No Information,No Information,No Information,13.84% above/7.81% above/7.81% above,10.45%/2.48%/5.35%,"1.31%, 24.69%",1.5 year/28 days/5.6 months,2028-02-04/2026-01-23/2026-08-14,8.33%,9.41%,-1.08%,1.49,0.58,124.2505/122.9435/172.7/No Horizontal Resistance/137.8139/No Next Fib Ext/No EMA 200 Target,101.18/42.3916/85.5556/53.2582/No F-Track Level/No F-Track Level/98.71,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"MCD, Long, 2025-12-07 (Price: 311.23)",2026-02-23 (Price: 334.56),"7.5%, 2.6 months","100.0%, Past 10 years, 19","Weekly, is CONFIRMED on 2025-12-05",Already confirmed,"2026-02-23 (Price: 334.56), 7.5% above",2.6 months,309.48,No Information,No Information,No Information,No Information,No Information,7.5% above/7.5% above/7.5% above,10.85%/1.47%/4.93%,"-0.0%, 16.82%",10.3 months/1.2 month/4.3 months,2027-02-27/2026-01-28/2026-06-11,7.73%,6.98%,0.75%,1.39,0.42,331.989/326.5736/316.15/321.3575/370.0426/590.3302/No EMA 200 Target,297.01/228.4467/254.2758/233.8976/No F-Track Level/No F-Track Level/305.89,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
FRACTAL TRACK,"XLU, Long, 2025-11-05 (Price: 44.425)",2026-02-20 (Price: 46.33),"4.29%, 3.6 months","100.0%, Past 5 years, 16","Daily, was CONFIRMED on 2025-11-05",Already confirmed,"2026-02-23 (Price: 46.68), 5.08% above",3.7 months,44.405,No Information,No Information,No Information,"23.66% (Price: 43.7891), 6.6% above, Upmove Bounce Back","2024-07-01 (Price: 33.8), 2025-10-16 (Price: 46.885)",No Information,11.21%/2.82%/8.7%,"-0.0%, 28.07%",2.4 years/1.2 month/9.8 months,2029-04-09/2025-12-27/2027-01-04,18.46%,5.33%,13.13%,2.44,0.28,47.0016/48.29/52.28/No Horizontal Resistance/49.4858/65.2454/No EMA 200 Target,44.42/29.6267/43.7042/35.4254/No F-Track Level/No F-Track Level/42.85,93.09%/304/4.8 months (Across ALL Assets),67.74%/62/5.1 months (Across ALL Assets)
TRENDPULSE,"ATZ.TO, Long, 2025-09-30 (Price: 84.18)",2026-02-23 (Price: 123.97),"47.27%, 4.9 months","100.0%, Past 20 years, 4","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-02-23 (Price: 123.97), 47.27% above",4.9 months,80.71,No Information,No Information,No Information,No Information,No Information,50.78% above/47.27% above/47.27% above,34.18%/9.72%/15.83%,"0%, 27.64%",7.1 months/4.5 months/6.4 months,2026-08-04/2026-04-13/2026-07-05,18.02%,14.67%,3.35%,1.35,0.67,145.7998/97.5057/98.3/No Horizontal Resistance/99.4929/119.4832/No EMA 200 Target,21.57/32.3325/82.0832/66.1919/No F-Track Level/No F-Track Level/65.85,95.89%/73/1 year (Across ALL Assets),73.02%/126/9.3 months (Across ALL Assets)
SIGMASHELL,"C6L.SI, Long, 2025-09-01 (Price: 6.58)",2026-02-23 (Price: 6.96),"5.78%, 5.8 months","75.0%, Past 5 years, 8","Daily, was CONFIRMED on 2025-09-01",Already confirmed,"2026-02-23 (Price: 6.96), 5.78% above",5.8 months,6.58,"-9.67, 72.5%",No Information,No Information,No Information,No Information,No Information,23.33%/3.9%/12.39%,"11.77%, 19.59%",7.2 months/4.3 months/5.3 months,2026-07-10/2026-03-06/2026-04-19,12.09%,-2.07%,14.16%,0.53,-0.17,6.7103/7.3953/15.377/6.9575/15.377/16.6022/6.7,6.51/4.792/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,75.47%/53/4.6 months (Across ALL Assets),71.43%/224/3.8 months (Across ALL Assets)
TRENDPULSE,"GS, Long, 2025-08-31 (Price: 745.25)",2026-02-23 (Price: 892.31),"19.73%, 5.9 months","100.0%, Past 20 years, 14","Monthly, is CONFIRMED on 2025-08-31",Already confirmed,"2026-02-23 (Price: 892.31), 19.73% above",5.9 months,710.51,No Information,No Information,No Information,No Information,No Information,26.08% above/22.9% above/19.73% above,53.25%/7.0%/23.74%,"-0.0%, 34.98%",2.5 years/4 months/9.8 months,2029-03-26/2026-02-20/2026-10-30,11.0%,6.57%,4.43%,1.46,0.33,889.903/922.1724/1137.21/No Horizontal Resistance/794.5775/931.1482/No EMA 200 Target,303.61/288.555/634.5288/521.2487/No F-Track Level/No F-Track Level/618.35,95.89%/73/1 year (Across ALL Assets),73.02%/126/9.3 months (Across ALL Assets)
