Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
OSCILLATOR DELTA,"IBIT, Long, 2026-01-02 (Price: 50.94)",2026-01-14 (Price: 55.44),"8.83%, 12 days","83.33%, Past 2 years, 6","Daily, is Confirmed on 2026-01-02",No Cancellation Possible,"2026-01-16 (Price: 54.24), 6.48% above",14 days,No Information,No Information,No Information,No Information,No Information,No Information,8.18%/7.68%/7.94%,"13.32%, 14.42%",1.3 month/15 days/29 days,2026-02-27/2026-01-23/2026-02-13,22.32%,27.39%,-5.07%,0.36,1.11,53.054/54.9846/55.02/70.855/74.3812/88.2877/59.02,No Recent Minima/41.99/45.1961/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,88.52%/61/1.9 month (Across ALL Assets),68.58%/261/2.6 months (Across ALL Assets)
TRENDPULSE,"XLY, Long, 2026-01-06 (Price: 121.07)",2026-01-14 (Price: 122.25),"0.97%, 8 days","94.12%, Past 4 years, 17","Daily, is CONFIRMED on 2026-01-06",Already confirmed,"2026-01-16 (Price: 122.3), 1.02% above",10 days,No Information,No Information,No Information,No Information,No Information,1.66% above/1.02% above/1.02% above,7.63%/0.64%/2.98%,"3.09%, 13.62%",2.8 months/6 days/13 days,2026-05-07/2026-01-14/2026-01-24,17.38%,7.88%,9.5%,1.07,0.42,125.9854/124.6779/122.34/121.1117/125.4815/133.9156/No EMA 200 Target,118.35/66.775/86.1124/56.5683/No F-Track Level/No F-Track Level/111.58,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
TRENDPULSE,"FPH.NZ, Long, 2025-09-05 (Price: 37.89)",2026-01-13 (Price: 38.9),"2.67%, 4.3 months","84.09%, Past 4 years, 44","Daily, is CONFIRMED on 2025-09-05",Already confirmed,"2026-01-16 (Price: 39.16), 3.35% above",4.4 months,No Information,No Information,No Information,No Information,No Information,3.35% above/3.35% above/3.35% above,11.0%/0.47%/3.88%,"35.07%, 43.46%",3.5 months/7 days/1.2 month,2026-02-04/2025-09-15/2025-10-27,-16.19%,6.47%,-22.66%,-0.13,0.33,39.9967/39.3601/38.98/39.1917/40.9296/48.5677/No EMA 200 Target,36.6/22.5167/30.9793/26.1935/No F-Track Level/No F-Track Level/36.2,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
TRENDPULSE,"FPH.NZ, Long, 2025-09-08 (Price: 38.18)",2026-01-13 (Price: 38.9),"1.89%, 4.2 months","84.09%, Past 4 years, 44","Daily, is CONFIRMED on 2025-09-08",Already confirmed,"2026-01-16 (Price: 39.16), 2.57% above",4.3 months,No Information,No Information,No Information,No Information,No Information,3.35% above/2.57% above/2.57% above,11.0%/0.47%/3.88%,"35.07%, 43.46%",3.5 months/7 days/1.2 month,2026-02-07/2025-09-18/2025-10-30,-16.19%,6.47%,-22.66%,-0.13,0.33,40.3028/39.6614/39.11/39.1917/40.9296/48.5677/No EMA 200 Target,36.6/22.5167/30.9793/26.1935/No F-Track Level/No F-Track Level/36.21,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
TRENDPULSE,"FPH.NZ, Long, 2025-11-06 (Price: 38.14)",2026-01-13 (Price: 38.9),"1.99%, 2.3 months","84.09%, Past 4 years, 44","Daily, is CONFIRMED on 2025-11-06",Already confirmed,"2026-01-16 (Price: 39.16), 2.67% above",2.4 months,No Information,No Information,No Information,No Information,No Information,2.67% above/2.67% above/2.67% above,11.0%/0.47%/3.88%,"35.07%, 43.46%",3.5 months/7 days/1.2 month,2026-04-07/2025-11-16/2025-12-28,-16.19%,6.47%,-22.66%,-0.13,0.33,40.2606/39.6198/38.33/39.1438/40.9296/48.5677/No EMA 200 Target,35.0/22.5167/30.9793/26.1935/No F-Track Level/No F-Track Level/36.01,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
TRENDPULSE,"FPH.NZ, Long, 2025-11-10 (Price: 38.12)",2026-01-13 (Price: 38.9),"2.05%, 2.1 months","84.09%, Past 4 years, 44","Daily, is CONFIRMED on 2025-11-10",Already confirmed,"2026-01-16 (Price: 39.16), 2.73% above",2.2 months,No Information,No Information,No Information,No Information,No Information,1.71% above/2.73% above/2.73% above,11.0%/0.47%/3.88%,"35.07%, 43.46%",3.5 months/7 days/1.2 month,2026-04-11/2025-11-20/2026-01-01,-16.19%,6.47%,-22.66%,-0.13,0.33,40.2395/39.5991/38.56/39.1438/40.9296/48.5677/No EMA 200 Target,35.0/22.5167/30.9793/26.1935/No F-Track Level/No F-Track Level/36.0,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
DELTADRIFT,"CSCO, Long, 2026-01-12 (Price: 74.01)",2026-01-13 (Price: 75.47),"1.97%, 1 day","90.91%, Past 4 years, 11","Daily, was CONFIRMED on 2026-01-12",Already confirmed,"2026-01-16 (Price: 75.19), 1.59% above",4 days,No Information,No Information,No Information,No Information,No Information,No Information,6.65%/2.15%/3.52%,"7.65%, 9.42%",2.2 months/2 days/15 days,2026-04-17/2026-01-14/2026-02-02,12.63%,4.71%,7.92%,0.62,0.23,75.579/76.6152/76.1/No Horizontal Resistance/78.7458/109.6316/No EMA 200 Target,73.88/40.92/68.2017/52.6706/No F-Track Level/No F-Track Level/68.42,86.49%/111/12 days (Across ALL Assets),78.66%/478/16 days (Across ALL Assets)
FRACTAL TRACK,"AIA.NZ, Long, 2025-11-18 (Price: 7.77)",2026-01-12 (Price: 8.6),"10.68%, 1.8 month","100.0%, Past 5 years, 6","Daily, was CONFIRMED on 2025-11-18",Already confirmed,"2026-01-16 (Price: 8.36), 7.59% above",2 months,No Information,No Information,No Information,"38.2% (Price: 7.9428), 5.25% above, Upmove Bounce Back","2025-07-16 (Price: 7.365), 2025-11-04 (Price: 8.3)",No Information,12.06%/1.24%/7.08%,"-0.0%, 14.0%",1.3 year/2.6 months/8.4 months,2027-09-26/2026-03-10/2026-11-18,14.01%,-0.21%,14.22%,1.2,-0.11,7.9899/8.3201/8.33/8.8962/11.1706/12.8535/7.88,7.6/7.0017/7.3934/6.6643/No F-Track Level/No F-Track Level/No EMA 200 Support,94.15%/325/5.2 months (Across ALL Assets),62.26%/53/5.5 months (Across ALL Assets)
DELTADRIFT,"NFLX, Long, 2025-12-12 (Price: 95.19)",2026-01-12 (Price: 89.41),"-6.07%, 1 month","81.82%, Past 4 years, 11","Daily, was CONFIRMED on 2025-12-12",Already confirmed,"2026-01-16 (Price: 88.0), 7.55% below",1.2 month,No Information,No Information,No Information,No Information,No Information,No Information,12.46%/2.39%/6.46%,"20.18%, 20.74%",18 days/1 day/6 days,2026-01-07/2025-12-13/2025-12-20,8.49%,10.45%,-1.96%,0.17,0.53,100.4826/101.3393/100.91/No Horizontal Resistance/139.352/152.4292/113.08,92.71/34.8663/86.4764/77.567/No F-Track Level/No F-Track Level/No EMA 200 Support,86.49%/111/12 days (Across ALL Assets),78.66%/478/16 days (Across ALL Assets)
TRENDPULSE,"XLV, Long, 2025-11-24 (Price: 155.26)",2026-01-12 (Price: 157.38),"1.37%, 1.6 month","88.46%, Past 4 years, 26","Daily, is CONFIRMED on 2025-11-24",Already confirmed,"2026-01-16 (Price: 155.74), 0.31% above",1.8 month,No Information,No Information,No Information,No Information,No Information,2.85% above/0.31% above/0.31% above,3.22%/0.29%/1.57%,"7.54%, 13.97%",4.2 months/6 days/1.2 month,2026-05-25/2025-12-02/2026-01-15,5.15%,5.42%,-0.27%,0.31,0.28,159.6228/157.6976/168.44/No Horizontal Resistance/174.1807/202.706/No EMA 200 Target,143.98/120.178/153.114/117.2225/No F-Track Level/No F-Track Level/139.41,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
FRACTAL TRACK,"MX.TO, Long, 2025-08-31 (Price: 48.78)",2026-01-11 (Price: 65.19),"33.64%, 4.4 months","94.44%, Past 20 years, 18","Weekly, was CONFIRMED on 2025-08-31",Already confirmed,"2026-01-16 (Price: 64.35), 31.92% above",4.6 months,No Information,No Information,No Information,"50% (Price: 45.71), 40.78% above, Upmove Bounce Back","2020-03-29 (Price: 13.24), 2025-02-09 (Price: 78.18)",No Information,22.38%/3.19%/16.45%,"5.57%, 73.13%",3.2 years/28 days/10 months,2030-03-26/2025-10-10/2026-11-08,13.05%,2.99%,10.06%,1.75,0.22,49.341/56.8043/87.74/73.435/104.8718/122.9238/49.29,45.56/38.425/48.7635/45.8359/No F-Track Level/No F-Track Level/No EMA 200 Support,96.55%/87/1.1 year (Across ALL Assets),70.5%/139/7.1 months (Across ALL Assets)
TRENDPULSE,"PPH, Long, 2024-08-25 (Price: 98.11)",2026-01-11 (Price: 105.23),"7.26%, 1.4 year","76.19%, Past 10 years, 21","Weekly, is CONFIRMED on 2024-08-23",Already confirmed,"2026-01-16 (Price: 105.32), 7.35% above",1.4 year,No Information,No Information,No Information,No Information,No Information,9.45% above/7.35% above/7.35% above,8.34%/2.28%/4.32%,"20.68%, 31.01%",5.1 months/1.2 month/2.8 months,2025-04-03/2024-10-16/2024-12-24,5.44%,5.52%,-0.08%,-0.1,0.3,103.7121/102.3484/108.69/No Horizontal Resistance/96.0365/100.0174/No EMA 200 Target,85.14/65.948/87.7591/70.617/No F-Track Level/No F-Track Level/87.62,91.25%/160/4.9 months (Across ALL Assets),82.63%/334/3.7 months (Across ALL Assets)
TRENDPULSE,"WPM, Long, 2025-09-21 (Price: 107.65)",2026-01-11 (Price: 124.74),"15.88%, 3.7 months","84.62%, Past 10 years, 26","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2026-01-16 (Price: 135.35), 25.73% above",3.9 months,No Information,No Information,No Information,No Information,No Information,25.73% above/25.73% above/25.73% above,30.46%/2.87%/10.34%,"13.4%, 61.17%",2.8 months/28 days/1.6 month,2026-01-20/2025-10-31/2025-11-29,5.32%,5.11%,0.21%,0.63,0.29,116.3589/118.781/134.97/No Horizontal Resistance/131.4439/145.6176/No EMA 200 Target,57.06/38.292/98.515/93.6878/No F-Track Level/No F-Track Level/79.86,91.25%/160/4.9 months (Across ALL Assets),82.63%/334/3.7 months (Across ALL Assets)
TRENDPULSE,"SJ.TO, Long, 2025-11-09 (Price: 83.75)",2026-01-11 (Price: 88.81),"6.04%, 2.1 months","83.33%, Past 10 years, 24","Weekly, is CONFIRMED on 2025-11-07",Already confirmed,"2026-01-16 (Price: 88.7), 5.91% above",2.3 months,No Information,No Information,No Information,No Information,No Information,5.91% above/8.36% above/5.91% above,23.9%/1.55%/7.87%,"6.63%, 46.57%",1 year/1.2 month/2.6 months,2027-04-14/2025-12-31/2026-03-01,13.27%,11.85%,1.42%,0.6,0.66,93.0463/90.3411/85.08/84.3925/95.0177/123.2166/No EMA 200 Target,76.55/38.015/66.807/60.0601/No F-Track Level/No F-Track Level/74.69,91.25%/160/4.9 months (Across ALL Assets),82.63%/334/3.7 months (Across ALL Assets)
TRENDPULSE,"^DJI, Long, 2025-11-02 (Price: 47562.8711)",2026-01-11 (Price: 49504.0703),"4.08%, 2.3 months","100.0%, Past 10 years, 24","Weekly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-01-16 (Price: 49359.3281), 3.78% above",2.5 months,No Information,No Information,No Information,No Information,No Information,6.86% above/3.78% above/3.78% above,6.39%/1.18%/4.01%,"-0.0%, 34.78%",11.7 months/1.2 month/6.1 months,2027-03-25/2025-12-24/2026-07-25,5.68%,6.86%,-1.18%,2.06,0.43,49555.7554/49470.1422/55178.5/No Horizontal Resistance/54129.8938/83218.843/No EMA 200 Target,38314.86/32154.0552/36151.8794/25040.9446/No F-Track Level/No F-Track Level/43702.44,91.25%/160/4.9 months (Across ALL Assets),82.63%/334/3.7 months (Across ALL Assets)
TRENDPULSE,"WPM.TO, Long, 2025-09-21 (Price: 148.53)",2026-01-11 (Price: 173.79),"17.01%, 3.7 months","86.67%, Past 10 years, 30","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2026-01-16 (Price: 188.28), 26.76% above",3.9 months,No Information,No Information,No Information,No Information,No Information,26.76% above/26.76% above/26.76% above,27.09%/5.0%/11.19%,"14.05%, 49.41%",4.4 months/1.2 month/2.6 months,2026-03-31/2025-11-12/2026-01-11,3.49%,6.66%,-3.17%,0.68,0.35,158.0062/165.1505/187.3/No Horizontal Resistance/146.152/178.0989/No EMA 200 Target,82.12/48.855/125.9496/92.3678/No F-Track Level/No F-Track Level/111.59,91.25%/160/4.9 months (Across ALL Assets),82.63%/334/3.7 months (Across ALL Assets)
TRENDPULSE,"ATM.NZ, Long, 2025-02-28 (Price: 8.84)",2025-12-31 (Price: 10.78),"21.95%, 10.2 months","100.0%, Past 20 years, 8","Monthly, is CONFIRMED on 2025-02-28",Already confirmed,"2026-01-16 (Price: 11.03), 24.77% above",10.7 months,No Information,No Information,No Information,No Information,No Information,71.27% above/24.77% above/24.77% above,102.13%/45.63%/81.61%,"-0.0%, 48.4%",2.1 years/10.1 months/1.6 year,2028-02-28/2026-05-12/2027-06-12,19.84%,13.35%,6.49%,1.36,0.6,12.1833/16.0543/13.32/No Horizontal Resistance/21.86/25.8879/No EMA 200 Target,4.15/5.185/8.6495/8.0201/No F-Track Level/No F-Track Level/6.78,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
TRENDPULSE,"MSE.PA, Long, 2025-01-31 (Price: 57.37)",2025-12-31 (Price: 64.71),"12.79%, 11.1 months","100.0%, Past 20 years, 8","Monthly, is CONFIRMED on 2025-01-31",Already confirmed,"2026-01-16 (Price: 67.23), 17.19% above",11.7 months,No Information,No Information,No Information,No Information,No Information,26.06% above/24.34% above/17.19% above,11.99%/4.9%/8.12%,"-0.0%, 28.4%",1.7 year/5 months/11.9 months,2027-07-06/2025-09-05/2026-07-02,5.39%,1.99%,3.4%,0.77,-0.0,58.7354/62.0284/73.34/No Horizontal Resistance/58.4776/81.1364/No EMA 200 Target,52.08/33.57/44.4738/35.8188/No F-Track Level/No F-Track Level/53.19,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
FRACTAL TRACK,"HYG, Long, 2025-06-30 (Price: 80.65)",2025-12-31 (Price: 80.63),"-0.02%, 6.1 months","80.0%, Past 18 years, 5","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2026-01-16 (Price: 81.09), 0.55% above",6.7 months,No Information,No Information,No Information,"38.2% (Price: 76.5615), 5.91% above, Upmove Bounce Back","2022-10-31 (Price: 70.4), 2024-09-30 (Price: 80.37)",No Information,2.15%/2.15%/2.15%,"3.95%, 5.88%",1.7 year/1.7 year/1.7 year,2027-12-03/2027-12-03/2027-12-03,3.9%,-0.99%,4.89%,-0.17,-0.53,79.4967/82.384/86.63/86.99/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,78.6/72.2733/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/80.06,88.57%/35/2.2 years (Across ALL Assets),60.29%/68/9.3 months (Across ALL Assets)
TRENDPULSE,"SFTBY, Long, 2025-07-31 (Price: 9.5375)",2025-12-31 (Price: 14.175),"48.62%, 5.1 months","100.0%, Past 20 years, 6","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2026-01-16 (Price: 12.53), 31.38% above",5.6 months,No Information,No Information,No Information,No Information,No Information,37.58% above/33.65% above/31.38% above,36.66%/36.66%/36.66%,"-0.0%, 64.04%",1 year/1 year/1 year,2027-01-03/2027-01-03/2027-01-03,12.92%,8.11%,4.81%,0.88,0.41,9.2132/13.0339/10.68/No Horizontal Resistance/12.0968/14.0995/No EMA 200 Target,6.3/4.205/8.1314/7.1635/No F-Track Level/No F-Track Level/7.34,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
TRENDPULSE,"BDGI.TO, Long, 2025-07-31 (Price: 52.29)",2025-12-31 (Price: 73.13),"39.85%, 5.1 months","95.0%, Past 20 years, 20","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2026-01-16 (Price: 81.81), 56.45% above",5.6 months,No Information,No Information,No Information,No Information,No Information,83.39% above/68.26% above/56.45% above,69.93%/3.87%/34.79%,"37.81%, 54.03%",11.2 months/5 months/6 months,2026-11-29/2026-03-05/2026-04-17,16.29%,14.03%,2.26%,1.02,0.66,103.4139/70.4817/64.4/No Horizontal Resistance/50.7492/58.5532/No EMA 200 Target,35.88/24.32/46.0323/42.8299/No F-Track Level/No F-Track Level/41.26,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
TRENDPULSE,"AAPL, Long, 2024-07-31 (Price: 222.08)",2025-12-31 (Price: 271.86),"22.42%, 1.4 year","100.0%, Past 20 years, 20","Monthly, is CONFIRMED on 2024-07-31",Already confirmed,"2026-01-16 (Price: 255.53), 15.06% above",1.5 year,No Information,No Information,No Information,No Information,No Information,21.32% above/15.06% above/15.06% above,49.66%/12.62%/21.67%,"-0.0%, 40.56%",2.5 years/5.1 months/10.5 months,2028-02-24/2025-03-09/2025-10-30,17.77%,21.49%,-3.72%,2.41,1.03,323.0598/270.2047/323.37/No Horizontal Resistance/294.7231/309.0801/No EMA 200 Target,170.33/136.9225/189.8723/119.0319/No F-Track Level/No F-Track Level/189.12,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
FRACTAL TRACK,"BPCL.NS, Long, 2025-05-31 (Price: 318.4)",2025-12-31 (Price: 384.0),"20.6%, 7.1 months","100.0%, Past 30 years, 4","Monthly, was CONFIRMED on 2025-05-31",Already confirmed,"2026-01-16 (Price: 363.2), 14.07% above",7.7 months,No Information,No Information,No Information,"61.8% (Price: 232.6394), 56.12% above, Upmove Bounce Back","2022-10-31 (Price: 144.025), 2024-09-30 (Price: 376.0)",No Information,30.51%/20.62%/27.17%,"-0.0%, 29.42%",1.8 year/3 months/1.1 year,2027-12-25/2025-10-08/2026-12-25,9.39%,8.87%,0.52%,1.53,0.44,327.2834/404.9093/457.58/343.7375/372.4081/393.108/333.96,237.3/145.35/295.7614/248.4289/No F-Track Level/No F-Track Level/No EMA 200 Support,88.57%/35/2.2 years (Across ALL Assets),60.29%/68/9.3 months (Across ALL Assets)
TRENDPULSE,"BAC, Long, 2025-07-31 (Price: 47.27)",2025-12-31 (Price: 55.0),"16.35%, 5.1 months","76.92%, Past 20 years, 13","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2026-01-16 (Price: 52.97), 12.06% above",5.6 months,No Information,No Information,No Information,No Information,No Information,20.03% above/10.45% above/12.06% above,30.69%/9.64%/18.15%,"25.08%, 44.87%",1.3 year/5 months/9 months,2027-06-08/2026-03-05/2026-08-26,4.68%,2.37%,2.31%,0.29,0.18,55.0601/55.8495/52.62/48.715/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,26.34/29.49/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/44.14,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
TRENDPULSE,"BAC, Long, 2025-02-28 (Price: 46.1)",2025-12-31 (Price: 55.0),"19.31%, 10.2 months","76.92%, Past 20 years, 13","Monthly, is CONFIRMED on 2025-02-28",Already confirmed,"2026-01-16 (Price: 52.97), 14.9% above",10.7 months,No Information,No Information,No Information,No Information,No Information,20.52% above/14.9% above/14.9% above,30.69%/9.64%/18.15%,"25.08%, 44.87%",1.3 year/5 months/9 months,2027-01-06/2025-10-03/2026-03-26,4.68%,2.37%,2.31%,0.29,0.18,53.6973/54.4672/56.66/48.96/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,26.34/22.67/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/42.38,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
TRENDPULSE,"CNU.NZ, Long, 2024-09-30 (Price: 8.72)",2025-12-31 (Price: 9.4),"7.8%, 1.3 year","100.0%, Past 20 years, 6","Monthly, is CONFIRMED on 2024-09-30",Already confirmed,"2026-01-16 (Price: 9.55), 9.52% above",1.3 year,No Information,No Information,No Information,No Information,No Information,11.83% above/9.52% above/9.52% above,26.44%/7.23%/18.68%,"-0.0%, 15.86%",11.1 months/5.1 months/8.1 months,2026-01-25/2025-05-09/2025-09-16,14.78%,5.28%,9.5%,1.0,0.27,9.6243/10.3489/8.91/8.822/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,7.18/6.0983/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/7.84,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
TRENDPULSE,"EEM, Long, 2025-07-31 (Price: 48.56)",2025-12-31 (Price: 54.71),"12.66%, 5.1 months","83.33%, Past 20 years, 12","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2026-01-16 (Price: 57.87), 19.17% above",5.6 months,No Information,No Information,No Information,No Information,No Information,27.13% above/19.17% above/19.17% above,23.15%/1.8%/11.72%,"17.13%, 38.01%",1.6 year/4 months/9.6 months,2027-11-12/2026-01-20/2026-09-21,1.85%,4.85%,-3.0%,0.23,0.23,56.1111/54.2512/51.72/51.3833/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,36.7/37.485/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/44.66,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
TRENDPULSE,"GILD, Long, 2022-12-31 (Price: 85.85)",2025-12-31 (Price: 122.74),"42.97%, 3 years","100.0%, Past 34 years, 7","Quarterly, is CONFIRMED on 2022-12-31",Already confirmed,"2026-01-16 (Price: 124.91), 45.5% above",3.1 years,No Information,No Information,No Information,No Information,No Information,102.48% above/46.5% above/45.5% above,48.53%/11.57%/42.07%,"-0.0%, 24.28%",3 years/1.5 year/2.3 years,2027-04-13/2025-02-20/2026-04-11,9.69%,12.1%,-2.41%,1.59,0.53,107.2181/121.9671/90.9/No Horizontal Resistance/123.4541/140.4376/No EMA 200 Target,58.26/56.99/75.3922/65.1312/No F-Track Level/No F-Track Level/67.59,100.0%/9/2.2 years (Across ALL Assets),75.0%/4/6.2 months (Across ALL Assets)
TRENDPULSE,"IEI, Long, 2024-08-31 (Price: 118.72)",2025-12-31 (Price: 119.35),"0.53%, 1.4 year","77.78%, Past 20 years, 9","Monthly, is CONFIRMED on 2024-08-31",Already confirmed,"2026-01-16 (Price: 119.08), 0.3% above",1.4 year,No Information,No Information,No Information,No Information,No Information,1.2% above/0.3% above/0.3% above,1.93%/1.13%/1.45%,"15.13%, 15.6%",11.2 months/6.1 months/8.1 months,2025-12-30/2025-05-23/2025-08-17,1.43%,0.7%,0.73%,-0.36,-0.87,121.7355/120.4414/124.14/133.2183/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,112.29/112.768/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/115.83,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
TRENDPULSE,"^BVSP, Long, 2023-12-31 (Price: 134185.0)",2025-12-31 (Price: 161125.0),"20.08%, 2 years","88.89%, Past 20 years, 9","Monthly, is CONFIRMED on 2023-12-31",Already confirmed,"2026-01-16 (Price: 164799.9844), 22.82% above",2.1 years,No Information,No Information,No Information,No Information,No Information,29.43% above/22.82% above/22.82% above,14.35%/2.63%/9.45%,"18.7%, 34.07%",3.3 years/8.1 months/1.9 year,2028-09-15/2024-12-16/2026-09-16,6.15%,6.78%,-0.63%,0.48,0.36,148462.284/146865.4825/161963.8/No Horizontal Resistance/173653.968/192289.6/No EMA 200 Target,101882.0/90496.5/121313.6/110617.73/No F-Track Level/No F-Track Level/115493.12,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
FRACTAL TRACK,"META, Short, 2025-11-30 (Price: 647.95)",2026-01-16 (Price: 620.25) (Today),"4.28%, 1.6 month","100.0%, Past 13 years, 4","Monthly, was CONFIRMED on 2025-11-30",Already confirmed,"2026-01-16 (Price: 620.25), 4.28% below",1.6 month,No Information,No Information,No Information,"23.66% (Price: 628.6993), 1.34% below, Upmove Break Below","2022-11-30 (Price: 88.09), 2025-08-31 (Price: 796.25)",No Information,32.63%/3.19%/14.4%,"0.0%, 32.63%",3.1 months/28 days/1.7 month,2026-04-13/2026-01-09/2026-02-11,10.6%,5.4%,5.2%,0.76,0.8,559.6344/554.6452/223.05/280.19/556.264/2054.9119/No EMA 200 Target,No support/280.19/556.264/No support/No F-Track Level/No F-Track Level/No support,83.33%/6/1.2 month (Across ALL Assets),50.0%/14/1.7 month (Across ALL Assets)
FRACTAL TRACK,"SFTBY, Short, 2025-12-31 (Price: 14.175)",2026-01-16 (Price: 12.53) (Today),"11.6%, 16 days","100.0%, Past 13 years, 4","Quarterly, was CONFIRMED on 2025-12-31",Already confirmed,"2026-01-16 (Price: 12.53), 11.6% below",16 days,No Information,No Information,No Information,"50.0% (Price: 13.3475), 6.12% below, Upmove Break Below","2022-06-30 (Price: 4.195), 2025-12-31 (Price: 22.5)",No Information,18.34%/16.72%/17.41%,"0.0%, 18.34%",3.1 months/3.1 months/3.1 months,2026-05-14/2026-05-14/2026-05-14,12.53%,5.4%,7.13%,1.47,0.38,12.7362/11.7071/3.19/4.205/14.0995/12.0968/11.94,No support/4.205/14.0995/12.0968/No F-Track Level/No F-Track Level/No EMA 200 Support,100.0%/2/7.6 months (Across ALL Assets),63.64%/11/4.1 months (Across ALL Assets)
FRACTAL TRACK,"NFLX, Short, 2025-12-31 (Price: 93.76)",2026-01-16 (Price: 88.0) (Today),"6.14%, 16 days","100.0%, Past 23 years, 6","Quarterly, was CONFIRMED on 2025-12-31",Already confirmed,"2026-01-16 (Price: 88.0), 6.14% below",16 days,No Information,No Information,No Information,"23.66% (Price: 106.2331), 17.16% below, Upmove Break Below","2022-06-30 (Price: 16.271), 2025-06-30 (Price: 134.115)",No Information,53.32%/10.52%/29.48%,"0.0%, 53.32%",3.1 months/3 months/3 months,2026-05-14/2026-05-10/2026-05-10,11.77%,5.5%,6.27%,1.3,0.88,184.1259/66.1196/23.05/34.8663/86.4764/77.567/No EMA 200 Target,No support/34.8663/86.4764/77.567/No F-Track Level/No F-Track Level/No support,100.0%/2/7.6 months (Across ALL Assets),63.64%/11/4.1 months (Across ALL Assets)
