Function,"Symbol, Signal, Signal Date/Price[$]",Interval,Exit Signal Date/Price[$],Target for which Price has achieved over 90 percent of gain %,Backtested Target Exit Date,Next Two Target Price % from Latest Trading Price,"% Gain, Holding Period (days)","Today Trading Date/Price[$], Today price vs Signal",Remaining Potential Exit Prices [$],Remaining Potential Exit Dates,Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],"Win Rate [%], History Tested, Number of Trades",Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"MFT.NZ, Long, 2025-12-28 (Price: 69.01)",Weekly,No Exit Yet,No Price Target,2026-02-18 (Min),9.71%/14.34%,"-7.23%, 1.7 month","2026-02-18 (Price: 64.02), 7.23% below",73.1989 (Historic Rise or Fall to Pivot)/73.2955 (Avg % Gain of Historic Winning trades)/87.47 (Function Specific Target)/85.45 (Horizontal)/105.252 (F-Stack 1)/119.9356 (F-Stack 2)/78.3471 (Backtested Max)/70.2384 (Backtested Min),2027-09-14 (Max)/2026-05-29 (Avg),58.66/55.185/54.7158/45.8971/No F-Track Level/No F-Track Level/63.83,"91.3%, Past 10 years, 23",68.29,No Information,No Information,No Information,No Information,No Information,6.21% below/7.23% below/7.23% below,13.53%/1.78%/6.21%,"5.83%, 27.74%",1.2 year/1.2 month/3.5 months,8.44%,10.06%,-1.62%,1.12,0.58,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"MFT.NZ, Long, 2024-07-21 (Price: 76.98)",Weekly,2026-02-15 (Price: 62.0),No Price Target,No Date Target,20.26%/22.38%,"-16.84%, 1.6 year","2026-02-18 (Price: 64.02), 16.84% below",81.6527 (Historic Rise or Fall to Pivot)/81.7605 (Avg % Gain of Historic Winning trades)/76.99 (Function Specific Target)/85.45 (Horizontal)/119.9356 (F-Stack 1)/137.6171 (F-Stack 2)/87.3954 (Backtested Max)/78.3502 (Backtested Min),2026-04-07 (Max),67.63/38.35/73.6141/54.7158/No F-Track Level/No F-Track Level/67.82,"91.3%, Past 10 years, 23",75.37,No Information,No Information,No Information,No Information,No Information,7.22% below/15.5% below/16.84% below,13.53%/1.78%/6.21%,"5.83%, 27.74%",1.2 year/1.2 month/3.5 months,8.44%,10.06%,-1.62%,1.12,0.58,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"MTY.TO, Long, 2026-01-18 (Price: 40.33)",Weekly,2026-02-18 (Price: 41.8),No Price Target,No Date Target,5.45%/10.85%,"3.64%, 1 month","2026-02-18 (Price: 41.8), 3.64% above",44.0767 (Avg % Gain of Historic Winning trades)/60.23 (Function Specific Target)/72.5033 (Horizontal)/46.3351 (Backtested Max),2027-08-14 (Max)/2026-02-27 (Min)/2026-08-27 (Avg),33.34/37.115/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/39.21,"79.17%, Past 10 years, 24",39.9,No Information,No Information,No Information,No Information,No Information,3.64% above/3.64% above/3.64% above,14.89%/5.03%/9.29%,"37.54%, 76.03%",1.1 year/28 days/5.1 months,0.91%,5.06%,-4.15%,-0.11,0.29,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"MTY.TO, Long, 2026-01-11 (Price: 40.19)",Weekly,2026-02-18 (Price: 41.8),No Price Target,2026-02-20 (Min),5.0%/5.08%,"4.01%, 1.3 month","2026-02-18 (Price: 41.8), 4.01% above",43.9237 (Avg % Gain of Historic Winning trades)/43.89 (Function Specific Target)/72.5033 (Horizontal)/46.1743 (Backtested Max),2027-08-07 (Max)/2026-02-20 (Min)/2026-08-20 (Avg),33.34/37.115/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/39.25,"79.17%, Past 10 years, 24",38.27,No Information,No Information,No Information,No Information,No Information,9.37% above/4.58% above/4.01% above,14.89%/5.03%/9.29%,"37.54%, 76.03%",1.1 year/28 days/5.1 months,0.91%,5.06%,-4.15%,-0.11,0.29,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"GOOG, Long, 2025-11-30 (Price: 320.12)",Weekly,No Exit Yet,No Price Target,2026-02-20 (Avg),16.81%/24.24%,"-5.05%, 2.7 months","2026-02-18 (Price: 303.94), 5.05% below",377.6136 (Historic Rise or Fall to Pivot)/355.0451 (Avg % Gain of Historic Winning trades)/488.5 (Function Specific Target)/381.0068 (Backtested Max),2026-08-09 (Max)/2026-02-20 (Avg),147.74/84.51/240.3589/219.0619/No F-Track Level/No F-Track Level/203.2,"100.0%, Past 10 years, 20",311.01,No Information,No Information,No Information,No Information,No Information,1.43% above/5.05% below/5.05% below,19.02%/4.43%/10.91%,"-0.0%, 15.08%",5.8 months/1.2 month/1.9 month,13.59%,15.16%,-1.57%,2.05,0.82,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"AMZN, Long, 2026-01-07 (Price: 241.56)",Daily,No Exit Yet,No Price Target,2026-02-16 (Avg),22.95%/23.61%,"-15.22%, 1.4 month","2026-02-18 (Price: 204.79), 15.22% below",254.4351 (Historic Rise or Fall to Pivot)/253.1307 (Avg % Gain of Historic Winning trades)/251.78 (Function Specific Target)/317.6152 (F-Stack 1)/339.3352 (F-Stack 2)/257.2614 (Backtested Max),2026-07-25 (Max),226.5/86.995/231.81/213.1321/No F-Track Level/No F-Track Level/217.67,"100.0%, Past 4 years, 20",239.61,No Information,No Information,No Information,No Information,No Information,12.13% below/15.22% below/15.22% below,6.5%/1.9%/4.79%,"-0.0%, 19.49%",4.6 months/9 days/28 days,17.37%,8.04%,9.33%,2.21,0.41,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
DELTADRIFT,"ETH-USD, Long, 2026-02-03 (Price: 2227.5588)",Daily,No Exit Yet,No Price Target,2026-02-16 (Avg),20.38%/21.81%,"-12.82%, 15 days","2026-02-18 (Price: 1941.8948), 12.82% below",2365.4447 (Historic Rise or Fall to Pivot)/2477.0454 (Avg % Gain of Historic Winning trades)/2421.25 (Function Specific Target)/4922.7188 (Horizontal)/4887.278 (F-Stack 1)/5344.0381 (F-Stack 2)/3521.96 (EMA 200)/2645.6716 (Backtested Max)/2337.6002 (Backtested Min),2026-03-22 (Max),1472.55/1370.4997/1681.3515/1572.5258/No F-Track Level/No F-Track Level/No EMA 200 Support,"86.67%, Past 4 years, 15",2344.4458,No Information,No Information,No Information,No Information,No Information,No Information,18.77%/4.94%/11.2%,"24.06%, 28.71%",1.1 month/1 day/9 days,24.3%,11.69%,12.61%,0.56,0.5,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
TRENDPULSE,"PG, Long, 2025-09-02 (Price: 157.99)",Daily,2026-02-17 (Price: 159.55),No Price Target,No Date Target,2.82%/4.8%,"-0.72%, 5.6 months","2026-02-18 (Price: 156.86), 0.72% below",161.2762 (Avg % Gain of Historic Winning trades)/171.19 (Function Specific Target)/179.4533 (Horizontal)/186.6499 (F-Stack 1)/209.3631 (F-Stack 2)/164.39 (EMA 200)/164.5308 (Backtested Max),No Next Date Target,155.65/121.86/140.2317/117.5404/No F-Track Level/No F-Track Level/No EMA 200 Support,"88.0%, Past 4 years, 25",157.36,No Information,No Information,No Information,No Information,No Information,0.11% below/0.72% below/0.72% below,4.14%/0.91%/2.08%,"6.35%, 12.85%",3.3 months/7 days/1.1 month,9.02%,2.82%,6.2%,0.37,0.09,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"ARM, Long, 2026-02-06 (Price: 123.7)",Daily,No Exit Yet,No Price Target,2026-02-20 (Min),1.01%/1.04%,"2.86%, 12 days","2026-02-18 (Price: 127.24), 2.86% above",128.5243 (Historic Rise or Fall to Pivot)/138.1853 (Avg % Gain of Historic Winning trades)/136.03 (Function Specific Target)/184.93 (Horizontal)/209.6611 (F-Stack 1)/292.8214 (F-Stack 2)/138.05 (EMA 200)/144.9145 (Backtested Max)/128.5614 (Backtested Min),2026-04-25 (Max)/2026-02-20 (Min)/2026-03-21 (Avg),104.55/No Horizontal Support/122.7432/102.2246/No F-Track Level/No F-Track Level/No EMA 200 Support,"100.0%, Past 4 years, 5",112.715,No Information,No Information,No Information,No Information,No Information,14.75% above/2.86% above/2.86% above,17.15%/3.93%/11.71%,"-0.0%, 18.88%",1.8 month/10 days/1 month,25.9%,19.91%,5.99%,0.86,0.86,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
SIGMASHELL,"NA.TO, Long, 2026-02-02 (Price: 163.94)",Daily,No Exit Yet,177.547 (Avg % Gain of Historic Winning trades),No Date Target,5.23%/6.89%,"7.66%, 16 days","2026-02-18 (Price: 176.5), 7.66% above",188.6608 (Function Specific Target)/188.6608 (F-Stack 1)/207.1743 (F-Stack 2)/185.7276 (Backtested Max),2027-07-08 (Max)/2026-05-04 (Min)/2026-08-25 (Avg),161.96/82.9367/148.3746/134.0186/No F-Track Level/No F-Track Level/152.19,"100.0%, Past 5 years, 7",162.22,"-3.34, 87.5%",No Information,No Information,No Information,No Information,No Information,13.29%/0.09%/8.3%,"0%, 20.53%",1 year/2.1 months/4.7 months,16.54%,8.46%,8.08%,1.72,0.47,75.47%/53/4.6 months (Across ALL Assets),71.43%/224/3.8 months (Across ALL Assets)
FRACTAL TRACK,"JD, Long, 2025-05-11 (Price: 33.86)",Weekly,No Exit Yet,No Price Target,2026-02-17 (Max),44.57%/46.82%,"-19.05%, 9.4 months","2026-02-18 (Price: 27.41), 19.05% below",40.2426 (Avg % Gain of Historic Winning trades)/50.06 (Function Specific Target)/92.73 (Horizontal)/103.1027 (F-Stack 1)/108.0778 (F-Stack 2)/41.0519 (Backtested Max)/39.6264 (Backtested Min),No Next Date Target,32.53/24.07/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/31.73,"100.0%, Past 11 years, 6",34.025,No Information,No Information,No Information,"61.8% (Price: 31.134), 11.96% below, Upmove Bounce Back","2024-01-28 (Price: 20.82), 2024-10-13 (Price: 47.82)",No Information,21.24%/17.03%/18.85%,"-0.0%, 18.68%",6.5 months/21 days/2.7 months,12.29%,2.34%,9.95%,1.29,0.23,94.52%/73/1.2 year (Across ALL Assets),63.64%/132/7.5 months (Across ALL Assets)
TRENDPULSE,"EFN.TO, Long, 2025-10-26 (Price: 37.71)",Weekly,No Exit Yet,No Price Target,2026-02-15 (Avg),13.74%/20.05%,"-10.1%, 3.8 months","2026-02-18 (Price: 33.9), 10.1% below",40.6966 (Historic Rise or Fall to Pivot)/41.2849 (Avg % Gain of Historic Winning trades)/50.8 (Function Specific Target)/45.1741 (F-Stack 1)/70.5281 (F-Stack 2)/47.5146 (Backtested Max)/38.5585 (Backtested Min),2026-07-18 (Max),36.01/11.7733/29.5041/No support/No F-Track Level/No F-Track Level/32.61,"100.0%, Past 10 years, 22",37.34,No Information,No Information,No Information,No Information,No Information,7.7% below/9.41% below/10.1% below,26.0%/2.25%/9.48%,"-0.0%, 76.43%",6.1 months/1.2 month/2.6 months,-1.8%,10.52%,-12.32%,0.97,0.53,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"AIA.NZ, Long, 2026-01-11 (Price: 8.54)",Weekly,No Exit Yet,No Price Target,2026-02-20 (Min),0.12%/1.87%,"0.35%, 1.3 month","2026-02-18 (Price: 8.57), 0.35% above",9.3112 (Historic Rise or Fall to Pivot)/9.0396 (Avg % Gain of Historic Winning trades)/8.73 (Function Specific Target)/8.8962 (Horizontal)/11.1706 (F-Stack 1)/12.8535 (F-Stack 2)/9.6297 (Backtested Max)/8.5801 (Backtested Min),2026-07-03 (Max)/2026-02-20 (Min)/2026-04-29 (Avg),7.47/7.0017/7.3934/6.6643/No F-Track Level/No F-Track Level/7.87,"100.0%, Past 10 years, 20",8.35,No Information,No Information,No Information,No Information,No Information,3.5% above/0.82% above/0.35% above,12.76%/0.47%/5.85%,"-0.0%, 7.89%",4 months/28 days/2.5 months,10.91%,5.79%,5.12%,1.45,0.3,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
DELTADRIFT,"SUM.NZ, Long, 2026-02-10 (Price: 11.25)",Daily,2026-02-17 (Price: 10.46),No Price Target,No Date Target,9.36%/10.46%,"-7.38%, 8 days","2026-02-18 (Price: 10.42), 7.38% below",11.3951 (Historic Rise or Fall to Pivot)/11.6741 (Avg % Gain of Historic Winning trades)/11.53 (Function Specific Target)/12.64 (Horizontal)/19.8479 (F-Stack 1)/26.5969 (F-Stack 2)/11.51 (EMA 200)/11.8654 (Backtested Max)/11.511 (Backtested Min),2026-05-07 (Max)/2026-03-09 (Avg),11.13/9.1367/11.0645/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,"71.43%, Past 4 years, 14",11.16,No Information,No Information,No Information,No Information,No Information,No Information,5.47%/2.32%/3.77%,"6.69%, 10.0%",2 months/1 day/19 days,5.72%,-0.28%,6.0%,0.18,-0.09,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
DELTADRIFT,"INDY, Long, 2026-01-18 (Price: 47.98)",Weekly,No Exit Yet,No Price Target,2026-02-17 (Min),3.57%/6.18%,"0.58%, 1 month","2026-02-18 (Price: 48.26), 0.58% above",51.2426 (Historic Rise or Fall to Pivot)/51.5497 (Avg % Gain of Historic Winning trades)/51.4 (Function Specific Target)/54.474 (Horizontal)/60.9145 (F-Stack 1)/68.1277 (F-Stack 2)/51.8 (EMA 200)/55.5225 (Backtested Max)/49.9808 (Backtested Min),2026-05-19 (Max)/2026-04-06 (Avg),47.57/40.73/37.969/30.3493/No F-Track Level/No F-Track Level/No EMA 200 Support,"85.71%, Past 15 years, 7",48.41,No Information,No Information,No Information,No Information,No Information,No Information,15.72%/4.17%/7.44%,"18.57%, 22.76%",2.8 months/21 days/1.8 month,4.45%,2.66%,1.79%,0.24,0.07,72.73%/11/3.4 months (Across ALL Assets),90.36%/83/2.3 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-12-31 (Price: 181.13)",Monthly,No Exit Yet,116.89 (Horizontal),No Date Target,-23.02%/-20.76%,"35.2%, 1.6 month","2026-02-18 (Price: 117.38), 35.2% below",90.36 (Function Specific Target)/93.0152 (F-Stack 2),2026-08-09 (Max)/2026-08-05 (Min)/2026-08-05 (Min),No support/116.89/131.2534/93.0152/No F-Track Level/No F-Track Level/No support,"87.5%, Past 20 years, 8",187.17,No Information,No Information,No Information,No Information,No Information,38.07% below/37.11% below/35.2% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,4.94%,4.79%,0.15%,-0.02,0.22,100.0%/1/7.1 months (Across ALL Assets),0.0%/7/7.1 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-10-31 (Price: 214.84)",Monthly,No Exit Yet,116.89 (Horizontal),No Date Target,-12.27%,"45.36%, 3.7 months","2026-02-18 (Price: 117.38), 45.36% below",102.98 (Function Specific Target),2026-06-09 (Max)/2026-06-05 (Min)/2026-06-05 (Min),No support/116.89/193.124/131.2534/No F-Track Level/No F-Track Level/No support,"87.5%, Past 20 years, 8",216.11,No Information,No Information,No Information,No Information,No Information,45.68% below/45.36% below/45.36% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,4.94%,4.79%,0.15%,-0.02,0.22,100.0%/1/7.1 months (Across ALL Assets),0.0%/7/7.1 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-09-30 (Price: 216.1)",Monthly,No Exit Yet,116.89 (Horizontal),No Date Target,-11.84%,"45.68%, 4.7 months","2026-02-18 (Price: 117.38), 45.68% below",103.48 (Function Specific Target),2026-05-09 (Max)/2026-05-05 (Min)/2026-05-05 (Min),No support/116.89/193.124/131.2534/No F-Track Level/No F-Track Level/No support,"87.5%, Past 20 years, 8",244.35,No Information,No Information,No Information,No Information,No Information,51.88% below/51.48% below/45.68% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,4.94%,4.79%,0.15%,-0.02,0.22,100.0%/1/7.1 months (Across ALL Assets),0.0%/7/7.1 months (Across ALL Assets)
FRACTAL TRACK,"NFLX, Short, 2025-12-31 (Price: 93.76)",Quarterly,2026-02-18 (Price: 77.99),77.567 (F-Stack 2),No Date Target,-70.44%/-55.29%,"16.82%, 1.6 month","2026-02-18 (Price: 77.99), 16.82% below",66.1196 (Avg % Gain of Historic Winning trades)/23.05 (Function Specific Target)/34.8663 (Horizontal),2026-05-14 (Max)/2026-05-10 (Min)/2026-05-10 (Min),No support/34.8663/86.4764/77.567/No F-Track Level/No F-Track Level/No support,"100.0%, Past 23 years, 6",117.549,No Information,No Information,No Information,"23.66% (Price: 106.2331), 26.59% below, Upmove Break Below","2022-06-30 (Price: 16.271), 2025-06-30 (Price: 134.115)",No Information,53.32%/10.52%/29.48%,"0.0%, 53.32%",3.1 months/3 months/3 months,11.77%,5.5%,6.27%,1.3,0.88,100.0%/3/5.5 months (Across ALL Assets),50.0%/10/3.9 months (Across ALL Assets)
DELTADRIFT,"TD.TO, Short, 2025-11-30 (Price: 117.65)",Monthly,2026-02-18 (Price: 131.66),No Price Target,No Date Target,-44.08%/-36.7%,"-11.91%, 2.7 months","2026-02-18 (Price: 131.66), 11.91% above",106.4144 (Historic Rise or Fall to Pivot)/111.8734 (Avg % Gain of Historic Winning trades)/109.14 (Function Specific Target)/73.6233 (Horizontal)/101.1064 (F-Stack 1)/83.3451 (F-Stack 2)/110.41 (EMA 200)/127.9914 (Backtested Max)/120.3442 (Backtested Min),2026-02-24 (Max),No Recent Maxima/73.6233/101.1064/83.3451/No F-Track Level/No F-Track Level/No EMA 200 Support,"100.0%, Past 54 years, 6",115.02,No Information,No Information,No Information,No Information,No Information,No Information,8.79%/2.29%/4.91%,"0.0%, 10.3%",2 months/1 month/1.4 month,5.19%,4.88%,0.31%,1.28,0.43,0.0%/2/4 months (Across ALL Assets),0.0%/3/4.3 months (Across ALL Assets)
