Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
FRACTAL TRACK,"IBKR, Long, 2025-11-25 (Price: 63.17)",2026-01-05 (Price: 71.57) (Today),"13.3%, 1.4 month","93.33%, Past 5 years, 15","Daily, was CONFIRMED on 2025-11-25",Already confirmed,"2026-01-05 (Price: 71.57), 13.3% above",1.4 month,No Information,No Information,No Information,"23.66% (Price: 58.0979), 23.19% above, Upmove Bounce Back","2024-08-05 (Price: 25.9225), 2025-08-12 (Price: 68.07)",No Information,16.34%/10.24%/12.37%,"7.97%, 31.97%",1.1 year/28 days/3 months,2027-06-21/2026-01-04/2026-04-04,35.27%,24.2%,11.07%,1.68,1.19,68.2678/70.9841/88.46/No Horizontal Resistance/102.297/159.1852/No EMA 200 Target,61.05/13.0762/45.4088/31.9794/No F-Track Level/No F-Track Level/58.68,No Data (Across ALL Assets),No Data (Across ALL Assets)
OSCILLATOR DELTA,"IBIT, Long, 2025-11-24 (Price: 50.57)",2026-01-05 (Price: 53.46) (Today),"5.71%, 1.4 month","83.33%, Past 1 years, 6","Daily, is Confirmed on 2025-11-24",No Cancellation Possible,"2026-01-05 (Price: 53.46), 5.71% above",1.4 month,No Information,No Information,No Information,No Information,No Information,No Information,8.18%/7.68%/7.94%,"13.32%, 14.42%",1.3 month/15 days/29 days,2026-01-19/2025-12-15/2026-01-05,22.32%,27.39%,-5.07%,0.36,1.11,52.6687/54.5853/53.1/70.855/74.3812/88.2877/58.83,No Recent Minima/41.99/45.1961/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,88.14%/59/1.9 month (Across ALL Assets),66.67%/264/2.6 months (Across ALL Assets)
TRENDPULSE,"UPS, Long, 2025-11-23 (Price: 94.66)",2026-01-04 (Price: 101.02),"6.72%, 1.4 month","84.0%, Past 10 years, 25","Weekly, is CONFIRMED on 2025-11-21",Already confirmed,"2026-01-05 (Price: 102.0), 7.75% above",1.4 month,No Information,No Information,No Information,No Information,No Information,7.75% above/7.75% above/7.75% above,11.34%/2.91%/7.7%,"13.76%, 27.26%",9.8 months/28 days/4.1 months,2027-01-22/2026-01-02/2026-05-18,6.24%,1.27%,4.97%,0.28,0.02,91.8959/101.9488/138.96/221.2667/228.7501/295.6013/97.5,82.87/No Horizontal Support/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
DELTADRIFT,"BTC-USD, Long, 2025-11-19 (Price: 91465.9922)",2026-01-05 (Price: 94108.4297) (Today),"2.89%, 1.6 month","83.33%, Past 4 years, 12","Daily, was CONFIRMED on 2025-11-19",Already confirmed,"2026-01-05 (Price: 94108.4297), 2.89% above",1.6 month,No Information,No Information,No Information,No Information,No Information,No Information,11.7%/3.07%/6.18%,"15.01%, 18.23%",20 days/2 days/6 days,2025-12-17/2025-11-21/2025-11-27,11.57%,11.17%,0.4%,0.31,0.4,94777.0611/97118.5905/95947.83/124582.2656/122105.3521/133759.1807/106650.48,76271.95/18304.4229/88987.7198/76786.0499/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"FBU.NZ, Long, 2025-11-16 (Price: 3.45)",2026-01-04 (Price: 3.68),"6.67%, 1.6 month","88.89%, Past 10 years, 18","Weekly, is CONFIRMED on 2025-11-14",Already confirmed,"2026-01-05 (Price: 3.75), 8.7% above",1.7 month,No Information,No Information,No Information,No Information,No Information,7.45% above/8.7% above/8.7% above,5.66%/3.22%/4.85%,"41.61%, 51.08%",1.1 year/3.5 months/10 months,2027-06-12/2026-04-17/2027-01-24,-4.06%,-3.73%,-0.33%,-0.25,-0.19,3.3399/3.6173/3.82/7.985/12.7156/14.3053/No EMA 200 Target,2.94/2.82/3.1474/No support/No F-Track Level/No F-Track Level/3.17,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"SJ.TO, Long, 2025-11-09 (Price: 83.75)",2026-01-05 (Price: 86.74) (Today),"3.57%, 1.9 month","83.33%, Past 10 years, 24","Weekly, is CONFIRMED on 2025-11-07",Already confirmed,"2026-01-05 (Price: 86.74), 3.57% above",1.9 month,No Information,No Information,No Information,No Information,No Information,3.57% above/5.96% above/3.57% above,23.9%/1.55%/7.87%,"6.63%, 46.57%",1 year/1.2 month/2.6 months,2027-04-14/2025-12-31/2026-03-01,13.27%,11.85%,1.42%,0.6,0.66,93.0463/90.3411/85.08/84.3925/95.0177/123.2166/No EMA 200 Target,76.55/38.015/66.807/60.0601/No F-Track Level/No F-Track Level/74.69,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"^DJI, Long, 2025-11-02 (Price: 47562.8711)",2026-01-05 (Price: 48977.1797) (Today),"2.97%, 2.1 months","100.0%, Past 10 years, 24","Weekly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-01-05 (Price: 48977.1797), 2.97% above",2.1 months,No Information,No Information,No Information,No Information,No Information,6.03% above/2.97% above/2.97% above,6.39%/1.18%/4.01%,"-0.0%, 34.78%",11.7 months/1.2 month/6.1 months,2027-03-25/2025-12-24/2026-07-25,5.68%,6.86%,-1.18%,2.06,0.43,49555.7554/49470.1422/55178.5/No Horizontal Resistance/54129.8938/83218.843/No EMA 200 Target,38314.86/32154.0552/36151.8794/25040.9446/No F-Track Level/No F-Track Level/43702.44,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"MSE.PA, Long, 2025-10-26 (Price: 63.0002)",2026-01-04 (Price: 65.3),"3.65%, 2.3 months","100.0%, Past 10 years, 21","Weekly, is CONFIRMED on 2025-10-24",Already confirmed,"2026-01-05 (Price: 66.06), 4.86% above",2.4 months,No Information,No Information,No Information,No Information,No Information,6.05% above/4.89% above/4.86% above,10.47%/2.5%/6.07%,"-0.0%, 33.38%",1.4 year/1.2 month/6.9 months,2027-10-24/2025-12-17/2026-08-21,7.99%,3.79%,4.2%,2.07,0.15,66.4274/66.8243/65.75/No Horizontal Resistance/81.1364/117.7989/No EMA 200 Target,57.29/33.6667/58.4776/44.4738/No F-Track Level/No F-Track Level/58.9,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"^NSEI, Long, 2025-10-19 (Price: 25709.8496)",2026-01-05 (Price: 26250.3008) (Today),"2.1%, 2.6 months","100.0%, Past 10 years, 22","Weekly, is CONFIRMED on 2025-10-17",Already confirmed,"2026-01-05 (Price: 26250.3008), 2.1% above",2.6 months,No Information,No Information,No Information,No Information,No Information,2.1% above/2.1% above/2.1% above,8.4%/1.59%/4.23%,"-0.0%, 12.99%",8.6 months/1.2 month/3.3 months,2026-10-27/2025-12-10/2026-03-11,8.66%,7.17%,1.49%,1.5,0.46,27383.5608/26797.3762/31619.55/25973.3496/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,24363.3/15428.8669/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/24230.32,No Data (Across ALL Assets),No Data (Across ALL Assets)
DELTADRIFT,"TRI.TO, Long, 2025-10-19 (Price: 222.18)",2026-01-04 (Price: 173.66),"-21.84%, 2.6 months","100.0%, Past 15 years, 4","Weekly, was CONFIRMED on 2025-10-19",Already confirmed,"2026-01-05 (Price: 178.16), 19.81% below",2.6 months,No Information,No Information,No Information,No Information,No Information,No Information,8.09%/4.48%/6.17%,"0%, 11.31%",1.4 year/14 days/5.6 months,2027-10-17/2025-11-08/2026-06-19,6.24%,7.2%,-0.96%,3.72,0.43,234.5776/235.8885/235.23/240.8933/293.2329/316.3836/236.68,212.03/116.89/193.124/131.2534/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
BASELINEDIVERGENCE,"^GSPC, Long, 2025-10-19 (Price: 6664.0098)",2026-01-05 (Price: 6902.0498) (Today),"3.57%, 2.6 months","88.46%, Past 10 years, 52","Weekly, was CONFIRMED on 2025-10-19",Already confirmed,"2026-01-05 (Price: 6902.0498), 3.57% above",2.6 months,No Information,"^DJI, Normal Case",No Information,No Information,No Information,No Information,21.88%/0.79%/8.32%,"14.2%, 31.81%",9.8 months/2.1 months/4.3 months,2026-12-18/2026-01-18/2026-04-23,23.94%,9.23%,14.71%,0.85,0.57,7287.7611/7218.4554/6767.7249/No Horizontal Resistance/6767.7249/9765.5661/No EMA 200 Target,5074.08/4128.7074/6316.2337/5433.2046/No F-Track Level/No F-Track Level/6298.8,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"FBU.NZ, Long, 2025-10-05 (Price: 3.48)",2026-01-04 (Price: 3.68),"5.75%, 3 months","88.89%, Past 10 years, 18","Weekly, is CONFIRMED on 2025-10-03",Already confirmed,"2026-01-05 (Price: 3.75), 7.76% above",3.1 months,No Information,No Information,No Information,No Information,No Information,19.43% above/7.76% above/7.76% above,5.66%/3.22%/4.85%,"41.61%, 51.08%",1.1 year/3.5 months/10 months,2027-05-01/2026-03-06/2026-12-13,-4.06%,-3.73%,-0.33%,-0.25,-0.19,3.369/3.6488/6.08/7.985/12.7156/14.3053/No EMA 200 Target,2.94/2.82/3.1474/No support/No F-Track Level/No F-Track Level/3.11,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"WPM.TO, Long, 2025-09-21 (Price: 148.53)",2026-01-05 (Price: 166.36) (Today),"12.0%, 3.5 months","86.67%, Past 10 years, 30","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2026-01-05 (Price: 166.36), 12.0% above",3.5 months,No Information,No Information,No Information,No Information,No Information,12.0% above/12.0% above/12.0% above,27.09%/5.0%/11.19%,"14.05%, 49.41%",4.4 months/1.2 month/2.6 months,2026-03-31/2025-11-12/2026-01-11,3.49%,6.66%,-3.17%,0.68,0.35,158.0062/165.1505/187.3/No Horizontal Resistance/146.152/178.0989/No EMA 200 Target,82.12/48.855/125.9496/92.3678/No F-Track Level/No F-Track Level/111.59,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"WPM, Long, 2025-09-21 (Price: 107.65)",2026-01-05 (Price: 120.99) (Today),"12.39%, 3.5 months","84.62%, Past 10 years, 26","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2026-01-05 (Price: 120.99), 12.39% above",3.5 months,No Information,No Information,No Information,No Information,No Information,12.39% above/12.39% above/12.39% above,30.46%/2.87%/10.34%,"13.4%, 61.17%",2.8 months/28 days/1.6 month,2026-01-20/2025-10-31/2025-11-29,5.32%,5.11%,0.21%,0.63,0.29,116.3589/118.781/134.97/No Horizontal Resistance/131.4439/145.6176/No EMA 200 Target,57.06/38.292/98.515/93.6878/No F-Track Level/No F-Track Level/79.86,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"AIA.NZ, Long, 2025-09-21 (Price: 7.85)",2026-01-04 (Price: 8.33),"6.11%, 3.5 months","100.0%, Past 10 years, 19","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2026-01-05 (Price: 8.35), 6.37% above",3.5 months,No Information,No Information,No Information,No Information,No Information,7.19% above/6.37% above/6.37% above,12.76%/0.47%/5.95%,"-0.0%, 7.89%",7.5 months/28 days/2.8 months,2026-08-12/2025-10-31/2026-01-20,11.42%,5.83%,5.59%,1.52,0.3,8.5824/8.3171/8.37/8.8962/11.1706/12.8535/7.98,7.47/7.0017/7.3934/6.6643/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"XIU.TO, Long, 2025-08-31 (Price: 42.76)",2026-01-05 (Price: 47.71) (Today),"11.58%, 4.2 months","76.92%, Past 20 years, 13","Monthly, is CONFIRMED on 2025-08-31",Already confirmed,"2026-01-05 (Price: 47.71), 11.58% above",4.2 months,No Information,No Information,No Information,No Information,No Information,11.58% above/11.58% above/11.58% above,12.69%/8.05%/10.4%,"6.95%, 19.49%",1.2 year/4 months/8.4 months,2027-05-18/2026-02-20/2026-08-31,6.01%,3.56%,2.45%,0.45,0.12,47.0446/47.207/53.49/No Horizontal Resistance/53.8646/79.5406/No EMA 200 Target,28.76/27.9467/37.996/28.1885/No F-Track Level/No F-Track Level/38.98,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"QQQ, Long, 2025-08-31 (Price: 570.4)",2026-01-05 (Price: 617.99) (Today),"8.34%, 4.2 months","100.0%, Past 20 years, 14","Monthly, is CONFIRMED on 2025-08-31",Already confirmed,"2026-01-05 (Price: 617.99), 8.34% above",4.2 months,No Information,No Information,No Information,No Information,No Information,8.34% above/8.34% above/8.34% above,16.45%/5.89%/12.27%,"-0.0%, 33.07%",10.2 months/5 months/7.4 months,2026-11-17/2026-04-05/2026-07-18,8.4%,6.82%,1.58%,1.2,0.37,649.1722/640.3881/735.71/No Horizontal Resistance/610.7303/836.2536/No EMA 200 Target,468.92/256.995/563.3658/526.8888/No F-Track Level/No F-Track Level/518.49,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"VGT, Long, 2025-08-31 (Price: 697.02)",2026-01-05 (Price: 757.42) (Today),"8.67%, 4.2 months","100.0%, Past 20 years, 17","Monthly, is CONFIRMED on 2025-08-31",Already confirmed,"2026-01-05 (Price: 757.42), 8.67% above",4.2 months,No Information,No Information,No Information,No Information,No Information,8.67% above/8.67% above/8.67% above,27.2%/4.39%/15.02%,"-0.0%, 51.21%",1.4 year/4.1 months/8 months,2027-08-29/2026-02-23/2026-08-13,6.44%,9.1%,-2.66%,1.52,0.57,820.1137/801.7124/918.34/No Horizontal Resistance/702.1644/946.1588/No EMA 200 Target,542.38/311.83/626.0547/551.3644/No F-Track Level/No F-Track Level/618.84,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"MX.TO, Long, 2025-08-31 (Price: 48.78)",2026-01-05 (Price: 59.11) (Today),"21.18%, 4.2 months","94.44%, Past 20 years, 18","Weekly, was CONFIRMED on 2025-08-31",Already confirmed,"2026-01-05 (Price: 59.11), 21.18% above",4.2 months,No Information,No Information,No Information,"50% (Price: 45.71), 29.32% above, Upmove Bounce Back","2020-03-29 (Price: 13.24), 2025-02-09 (Price: 78.18)",No Information,22.38%/3.19%/16.45%,"5.57%, 73.13%",3.2 years/28 days/10 months,2030-03-26/2025-10-10/2026-11-08,13.05%,2.99%,10.06%,1.75,0.22,49.341/56.8043/87.74/73.435/104.8718/122.9238/No EMA 200 Target,45.56/38.425/48.7635/45.8359/No F-Track Level/No F-Track Level/No support,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"MSFT, Long, 2025-06-30 (Price: 497.41)",2026-01-05 (Price: 472.85) (Today),"-4.94%, 6.3 months","92.31%, Past 39 years, 13","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2026-01-05 (Price: 472.85), 4.94% below",6.3 months,No Information,No Information,No Information,"50% (Price: 340.89), 38.71% above, Upmove Bounce Back","2022-11-30 (Price: 213.43), 2024-07-31 (Price: 468.35)",No Information,27.88%/6.63%/22.32%,"7.72%, 56.13%",14.2 years/3 months/1.8 year,2045-10-07/2025-11-07/2028-01-24,7.9%,16.21%,-8.31%,1.65,0.79,669.6133/608.4319/650.36/No Horizontal Resistance/517.4523/553.3726/No EMA 200 Target,375.39/216.39/386.873/350.287/No F-Track Level/No F-Track Level/478.46,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"TSLA, Long, 2025-05-31 (Price: 346.46)",2026-01-05 (Price: 451.67) (Today),"30.37%, 7.3 months","83.33%, Past 20 years, 6","Monthly, is CONFIRMED on 2025-05-31",Already confirmed,"2026-01-05 (Price: 451.67), 30.37% above",7.3 months,No Information,No Information,No Information,No Information,No Information,60.08% above/58.58% above/30.37% above,7.79%/7.79%/7.79%,"2.38%, 35.95%",1.9 year/1.9 year/1.9 year,2028-02-15/2028-02-15/2028-02-15,26.29%,28.82%,-2.53%,0.27,1.04,864.2098/373.4492/367.54/408.5817/413.6779/490.132/No EMA 200 Target,175.79/167.4534/330.0827/262.8246/No F-Track Level/No F-Track Level/302.39,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"XLU, Long, 2025-03-31 (Price: 39.425)",2026-01-05 (Price: 42.7) (Today),"8.31%, 9.3 months","92.31%, Past 27 years, 13","Monthly, was CONFIRMED on 2025-03-31",Already confirmed,"2026-01-05 (Price: 42.7), 8.31% above",9.3 months,No Information,No Information,No Information,"23.66% (Price: 36.9765), 15.48% above, Upmove Bounce Back","2020-03-31 (Price: 21.72), 2024-11-30 (Price: 41.705)",No Information,21.37%/2.75%/14.53%,"4.79%, 46.41%",5.9 years/11.1 months/1.7 year,2033-09-01/2026-07-26/2027-09-03,5.35%,2.87%,2.48%,1.11,0.06,40.9429/45.1535/51.42/41.0733/49.4858/72.2363/42.05,29.46/29.76/35.4254/26.7354/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"FBU.NZ, Long, 2025-03-02 (Price: 3.39)",2026-01-04 (Price: 3.68),"8.55%, 10.3 months","88.89%, Past 10 years, 18","Weekly, is CONFIRMED on 2025-02-28",Already confirmed,"2026-01-05 (Price: 3.75), 10.62% above",10.3 months,No Information,No Information,No Information,No Information,No Information,12.28% above/10.62% above/10.62% above,5.66%/3.22%/4.85%,"41.61%, 51.08%",1.1 year/3.5 months/10 months,2026-09-26/2025-08-01/2026-05-10,-4.06%,-3.73%,-0.33%,-0.25,-0.19,3.2819/3.5544/4.01/7.985/12.7156/14.3053/No EMA 200 Target,2.78/3.3133/3.1474/No support/No F-Track Level/No F-Track Level/3.02,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"MSE.PA, Long, 2025-02-28 (Price: 59.36)",2026-01-05 (Price: 66.06) (Today),"11.29%, 10.4 months","100.0%, Past 20 years, 8","Monthly, is CONFIRMED on 2025-02-28",Already confirmed,"2026-01-05 (Price: 66.06), 11.29% above",10.4 months,No Information,No Information,No Information,No Information,No Information,11.29% above/11.29% above/11.29% above,11.99%/4.9%/8.12%,"-0.0%, 28.4%",1.7 year/5 months/11.9 months,2027-08-03/2025-10-03/2026-07-30,5.39%,1.99%,3.4%,0.77,-0.0,60.7728/64.18/75.54/No Horizontal Resistance/58.4776/81.1364/No EMA 200 Target,52.08/33.57/44.4738/35.8188/No F-Track Level/No F-Track Level/53.71,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"FBU.NZ, Long, 2025-02-23 (Price: 3.34)",2026-01-04 (Price: 3.68),"10.18%, 10.5 months","88.89%, Past 10 years, 18","Weekly, is CONFIRMED on 2025-02-21",Already confirmed,"2026-01-05 (Price: 3.75), 12.28% above",10.5 months,No Information,No Information,No Information,No Information,No Information,17.92% above/12.28% above/12.28% above,5.66%/3.22%/4.85%,"41.61%, 51.08%",1.1 year/3.5 months/10 months,2026-09-19/2025-07-25/2026-05-03,-4.06%,-3.73%,-0.33%,-0.25,-0.19,3.2335/3.502/3.48/7.985/12.7156/14.3053/No EMA 200 Target,2.78/3.3133/3.1474/No support/No F-Track Level/No F-Track Level/3.03,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"BYD.TO, Long, 2025-02-02 (Price: 238.35)",2026-01-04 (Price: 216.35),"-9.23%, 11.2 months","100.0%, Past 10 years, 31","Weekly, is CONFIRMED on 2025-01-31",Already confirmed,"2026-01-05 (Price: 217.0), 8.96% below",11.2 months,No Information,No Information,No Information,No Information,No Information,2.04% below/8.96% below/8.96% below,13.87%/2.81%/7.23%,"-0.0%, 50.63%",7.2 months/28 days/4.3 months,2025-12-11/2025-03-14/2025-08-07,12.02%,17.33%,-5.31%,1.5,0.91,257.2035/255.5827/240.71/255.83/367.2583/388.6839/No EMA 200 Target,208.54/187.425/229.0045/147.1212/No F-Track Level/No F-Track Level/230.01,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"AAPL, Long, 2024-09-30 (Price: 233.0)",2026-01-05 (Price: 267.26) (Today),"14.7%, 1.3 year","100.0%, Past 20 years, 20","Monthly, is CONFIRMED on 2024-09-30",Already confirmed,"2026-01-05 (Price: 267.26), 14.7% above",1.3 year,No Information,No Information,No Information,No Information,No Information,14.7% above/14.7% above/14.7% above,49.66%/12.62%/21.67%,"-0.0%, 40.56%",2.5 years/5.1 months/10.5 months,2028-04-25/2025-05-09/2025-12-30,17.77%,21.49%,-3.72%,2.41,1.03,338.9451/283.4911/275.29/No Horizontal Resistance/294.7231/309.0801/No EMA 200 Target,170.33/136.9225/189.8723/119.0319/No F-Track Level/No F-Track Level/197.37,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"PPH, Long, 2024-08-25 (Price: 98.11)",2026-01-05 (Price: 103.06) (Today),"5.05%, 1.4 year","76.19%, Past 10 years, 21","Weekly, is CONFIRMED on 2024-08-23",Already confirmed,"2026-01-05 (Price: 103.06), 5.05% above",1.4 year,No Information,No Information,No Information,No Information,No Information,7.1% above/5.05% above/5.05% above,8.34%/2.28%/4.32%,"20.68%, 31.01%",5.1 months/1.2 month/2.8 months,2025-04-03/2024-10-16/2024-12-24,5.44%,5.52%,-0.08%,-0.1,0.3,103.7121/102.3484/108.69/No Horizontal Resistance/96.0365/100.0174/No EMA 200 Target,85.14/65.948/87.7591/70.617/No F-Track Level/No F-Track Level/87.62,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"PG, Long, 2024-06-30 (Price: 164.92)",2026-01-05 (Price: 140.37) (Today),"-14.89%, 1.5 year","100.0%, Past 39 years, 7","Quarterly, was CONFIRMED on 2024-06-30",Already confirmed,"2026-01-05 (Price: 140.37), 14.89% below",1.5 year,No Information,No Information,No Information,"23.66% (Price: 142.9629), 1.81% below, Upmove Bounce Back","2018-06-30 (Price: 70.73), 2022-03-31 (Price: 165.35)",No Information,35.31%/31.77%/33.54%,"-0.0%, 15.04%",3.5 years/9.1 months/2.1 years,2029-06-29/2025-07-30/2027-06-30,6.92%,5.29%,1.63%,2.17,0.27,226.4352/220.2342/221.69/165.125/186.6499/209.3631/No EMA 200 Target,126.25/121.86/161.0808/140.2317/No F-Track Level/No F-Track Level/155.85,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"ASML, Long, 2024-01-31 (Price: 869.82)",2026-01-05 (Price: 1228.1899) (Today),"41.2%, 2 years","93.33%, Past 20 years, 15","Monthly, is CONFIRMED on 2024-01-31",Already confirmed,"2026-01-05 (Price: 1228.1899), 41.2% above",2 years,No Information,No Information,No Information,No Information,No Information,41.2% above/41.2% above/41.2% above,42.83%/5.07%/18.51%,"28.83%, 59.07%",1.4 year/5.1 months/1 year,2026-01-28/2024-09-08/2025-07-05,8.92%,10.16%,-1.24%,0.75,0.49,1035.4337/1030.8237/1286.69/888.525/1034.6774/1091.1724/No EMA 200 Target,588.66/188.78/832.8601/749.8177/No F-Track Level/No F-Track Level/678.52,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"BRK-B, Long, 2026-01-05 (Price: 498.52)",No Exit Yet,"0.0%, 0 days","80.0%, Past 29 years, 15","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 473.15 prior to 2026-01-30,"2026-01-05 (Price: 498.52), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 475.2967), 4.89% above, Upmove Bounce Back","2022-10-31 (Price: 259.85), 2025-05-31 (Price: 542.07)",No Information,27.51%/12.01%/21.3%,"16.03%, 41.66%",4.6 years/7.1 months/1.5 year,2032-07-29/2026-11-09/2028-02-26,8.18%,7.84%,0.34%,0.89,0.47,628.6836/604.7048/667.85/No Horizontal Resistance/537.7909/627.804/No EMA 200 Target,267.02/268.082/475.0642/401.0818/475.2967/434.262/497.78,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"DIS, Long, 2026-01-05 (Price: 114.07)",No Exit Yet,"0.0%, 0 days","80.0%, Past 64 years, 20","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 101.89 prior to 2026-01-30,"2026-01-05 (Price: 114.07), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 102.395), 11.4% above, Upmove Bounce Back","2025-04-30 (Price: 80.1), 2025-06-30 (Price: 124.69)",No Information,30.57%/6.96%/23.02%,"18.11%, 60.42%",4.2 years/1 month/11.1 months,2032-01-04/2026-02-17/2027-05-02,7.35%,7.97%,-0.62%,0.97,0.4,130.7698/140.3289/140.82/168.455/236.8799/272.4142/No EMA 200 Target,90.95/79.415/109.0737/100.3529/113.8159/107.1333/110.26,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"IEI, Long, 2026-01-05 (Price: 119.52)",No Exit Yet,"0.0%, 0 days","88.24%, Past 18 years, 17","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 119.0 prior to 2026-01-09,"2026-01-05 (Price: 119.52), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 119.037), 0.41% above, Upmove Bounce Back","2025-01-19 (Price: 114.51), 2025-11-30 (Price: 120.44)",No Information,15.01%/1.09%/4.1%,"2.66%, 7.33%",9.5 years/4 months/2.4 years,2039-07-29/2026-06-27/2029-06-09,-3.74%,0.69%,-4.43%,0.36,-0.89,121.265/124.4203/123.08/129.9625/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,119.32/113.4857/No F-Stack Support/No F-Stack Support/No support/No support/118.83,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"MSFT, Long, 2026-01-05 (Price: 472.85)",No Exit Yet,"0.0%, 0 days","92.31%, Past 39 years, 13","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 464.89 prior to 2026-01-30,"2026-01-05 (Price: 472.85), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 474.9779), 0.45% below, Upmove Bounce Back","2025-04-30 (Price: 344.79), 2025-07-31 (Price: 555.45)",No Information,27.88%/6.63%/22.32%,"7.72%, 56.13%",14.2 years/3 months/1.8 year,2046-04-14/2026-05-15/2028-07-31,7.9%,16.21%,-8.31%,1.65,0.79,636.5507/578.3901/599.25/554.585/574.7462/615.9561/478.46,375.39/216.39/452.6681/384.4933/No support/450.12/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
