Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
SIGMASHELL,"NVO, Long, 2025-11-18 (Price: 47.55)",2025-12-30 (Price: 51.22),"7.72%, 1.4 month","81.82%, Past 5 years, 11","Daily, was CONFIRMED on 2025-11-18",Already confirmed,"2025-12-31 (Price: 50.88), 7.0% above",1.4 month,"-3.39, 62.5",No Information,No Information,No Information,No Information,No Information,22.44%/14.95%/18.7%,"28.06%, 44.04%",6.4 months/2.4 months/4.4 months,2026-08-23/2026-03-02/2026-05-28,-0.56%,9.2%,-9.76%,-0.04,0.47,48.5533/56.4419/157.4212/139.01/157.4212/201.8641/59.91,45.68/45.4025/45.3824/37.3162/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"FBU.NZ, Long, 2025-11-16 (Price: 3.45)",2026-01-01 (Price: 3.68),"6.67%, 1.5 month","88.89%, Past 10 years, 18","Weekly, is CONFIRMED on 2025-11-14",Already confirmed,"2025-12-31 (Price: 3.68), 6.67% above",1.5 month,No Information,No Information,No Information,No Information,No Information,5.44% above/6.67% above/6.67% above,5.66%/3.22%/4.85%,"41.61%, 51.08%",1.1 year/3.5 months/10 months,2027-06-12/2026-04-17/2027-01-24,-4.06%,-3.73%,-0.33%,-0.25,-0.19,3.3399/3.6173/3.82/7.985/12.7156/14.3053/No EMA 200 Target,2.94/2.82/3.1474/No support/No F-Track Level/No F-Track Level/3.17,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"MSE.PA, Long, 2025-10-26 (Price: 63.0002)",2026-01-01 (Price: 64.71),"2.71%, 2.2 months","100.0%, Past 10 years, 21","Weekly, is CONFIRMED on 2025-10-24",Already confirmed,"2025-12-31 (Price: 64.71), 2.71% above",2.2 months,No Information,No Information,No Information,No Information,No Information,3.89% above/2.75% above/2.71% above,10.47%/2.5%/6.07%,"-0.0%, 33.38%",1.4 year/1.2 month/6.9 months,2027-10-24/2025-12-17/2026-08-21,7.99%,3.79%,4.2%,2.07,0.15,66.4274/66.8243/65.75/No Horizontal Resistance/81.1364/117.7989/No EMA 200 Target,57.29/33.6667/58.4776/44.4738/No F-Track Level/No F-Track Level/58.9,No Data (Across ALL Assets),No Data (Across ALL Assets)
DELTADRIFT,"TRI.TO, Long, 2025-10-19 (Price: 222.18)",2026-01-01 (Price: 181.13) (Today),"-18.48%, 2.5 months","100.0%, Past 15 years, 4","Weekly, was CONFIRMED on 2025-10-19",Already confirmed,"2026-01-01 (Price: 181.13), 18.48% below",2.5 months,No Information,No Information,No Information,No Information,No Information,No Information,8.09%/4.48%/6.17%,"0%, 11.31%",1.4 year/14 days/5.6 months,2027-10-17/2025-11-08/2026-06-19,6.24%,7.2%,-0.96%,3.72,0.43,234.5776/235.8885/235.23/240.8933/293.2329/316.3836/237.39,212.03/116.89/193.124/131.2534/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"FBU.NZ, Long, 2025-10-05 (Price: 3.48)",2026-01-01 (Price: 3.68),"5.75%, 2.9 months","88.89%, Past 10 years, 18","Weekly, is CONFIRMED on 2025-10-03",Already confirmed,"2025-12-31 (Price: 3.68), 5.75% above",2.9 months,No Information,No Information,No Information,No Information,No Information,17.2% above/5.75% above/5.75% above,5.66%/3.22%/4.85%,"41.61%, 51.08%",1.1 year/3.5 months/10 months,2027-05-01/2026-03-06/2026-12-13,-4.06%,-3.73%,-0.33%,-0.25,-0.19,3.369/3.6488/6.08/7.985/12.7156/14.3053/No EMA 200 Target,2.94/2.82/3.1474/No support/No F-Track Level/No F-Track Level/3.11,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"AIA.NZ, Long, 2025-09-21 (Price: 7.85)",2026-01-01 (Price: 8.33),"6.11%, 3.4 months","100.0%, Past 10 years, 19","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-12-31 (Price: 8.33), 6.11% above",3.4 months,No Information,No Information,No Information,No Information,No Information,6.93% above/6.11% above/6.11% above,12.76%/0.47%/5.95%,"-0.0%, 7.89%",7.5 months/28 days/2.8 months,2026-08-12/2025-10-31/2026-01-20,11.42%,5.83%,5.59%,1.52,0.3,8.5824/8.3171/8.37/8.8962/11.1706/12.8535/7.98,7.47/7.0017/7.3934/6.6643/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"SFTBY, Long, 2025-07-31 (Price: 38.15)",2025-12-31 (Price: 56.7) (Today),"48.62%, 5.1 months","100.0%, Past 20 years, 6","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-12-31 (Price: 56.7), 48.62% above",5.1 months,No Information,No Information,No Information,No Information,No Information,55.64% above/51.2% above/48.62% above,36.66%/36.66%/36.66%,"-0.0%, 64.04%",1 year/1 year/1 year,2027-01-03/2027-01-03/2027-01-03,12.92%,8.11%,4.81%,0.88,0.41,36.8529/52.1358/42.72/No Horizontal Resistance/48.3837/56.3971/No EMA 200 Target,25.22/16.82/32.5245/28.6536/No F-Track Level/No F-Track Level/29.37,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"BAC, Long, 2025-07-31 (Price: 47.27)",2025-12-31 (Price: 55.0) (Today),"16.35%, 5.1 months","76.92%, Past 20 years, 13","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-12-31 (Price: 55.0), 16.35% above",5.1 months,No Information,No Information,No Information,No Information,No Information,24.63% above/14.68% above/16.35% above,30.69%/9.64%/18.15%,"25.08%, 44.87%",1.3 year/5 months/9 months,2027-06-08/2026-03-05/2026-08-26,4.68%,2.37%,2.31%,0.29,0.18,55.0601/55.8495/52.62/48.715/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,26.34/29.49/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/44.14,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"EEM, Long, 2025-07-31 (Price: 48.56)",2025-12-31 (Price: 54.71) (Today),"12.66%, 5.1 months","83.33%, Past 20 years, 12","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-12-31 (Price: 54.71), 12.66% above",5.1 months,No Information,No Information,No Information,No Information,No Information,20.19% above/12.66% above/12.66% above,23.15%/1.8%/11.72%,"17.13%, 38.01%",1.6 year/4 months/9.6 months,2027-11-12/2026-01-20/2026-09-21,1.85%,4.85%,-3.0%,0.23,0.23,56.1111/54.2512/51.72/51.3833/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,36.7/37.485/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/44.66,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"BDGI.TO, Long, 2025-07-31 (Price: 52.29)",2025-12-31 (Price: 73.13) (Today),"39.85%, 5.1 months","95.0%, Past 20 years, 20","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-12-31 (Price: 73.13), 39.85% above",5.1 months,No Information,No Information,No Information,No Information,No Information,63.93% above/50.41% above/39.85% above,69.93%/3.87%/34.79%,"37.81%, 54.03%",11.2 months/5 months/6 months,2026-11-29/2026-03-05/2026-04-17,16.29%,14.03%,2.26%,1.02,0.66,103.4139/70.4817/64.4/No Horizontal Resistance/50.7492/58.5532/No EMA 200 Target,35.88/24.32/46.0323/42.8299/No F-Track Level/No F-Track Level/41.26,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"HYG, Long, 2025-06-30 (Price: 80.65)",2025-12-31 (Price: 80.63) (Today),"-0.02%, 6.1 months","80.0%, Past 18 years, 5","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2025-12-31 (Price: 80.63), 0.02% below",6.1 months,No Information,No Information,No Information,"38.2% (Price: 76.5615), 5.31% above, Upmove Bounce Back","2022-10-31 (Price: 70.4), 2024-09-30 (Price: 80.37)",No Information,2.15%/2.15%/2.15%,"3.95%, 5.88%",1.7 year/1.7 year/1.7 year,2027-12-03/2027-12-03/2027-12-03,3.9%,-0.99%,4.89%,-0.17,-0.53,79.4967/82.384/86.63/86.99/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,78.6/72.2733/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/79.96,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"BPCL.NS, Long, 2025-05-31 (Price: 318.4)",2025-12-31 (Price: 384.0),"20.6%, 7.1 months","100.0%, Past 30 years, 4","Monthly, was CONFIRMED on 2025-05-31",Already confirmed,"2026-01-01 (Price: 381.5), 19.82% above",7.2 months,No Information,No Information,No Information,"61.8% (Price: 232.6394), 63.99% above, Upmove Bounce Back","2022-10-31 (Price: 144.025), 2024-09-30 (Price: 376.0)",No Information,30.51%/20.62%/27.17%,"-0.0%, 29.42%",1.8 year/3 months/1.1 year,2027-12-25/2025-10-08/2026-12-25,9.39%,8.87%,0.52%,1.53,0.44,327.2834/404.9093/457.58/343.7375/372.4081/393.108/329.39,237.3/145.35/295.7614/248.4289/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"FBU.NZ, Long, 2025-03-02 (Price: 3.39)",2026-01-01 (Price: 3.68),"8.55%, 10.2 months","88.89%, Past 10 years, 18","Weekly, is CONFIRMED on 2025-02-28",Already confirmed,"2025-12-31 (Price: 3.68), 8.55% above",10.2 months,No Information,No Information,No Information,No Information,No Information,10.18% above/8.55% above/8.55% above,5.66%/3.22%/4.85%,"41.61%, 51.08%",1.1 year/3.5 months/10 months,2026-09-26/2025-08-01/2026-05-10,-4.06%,-3.73%,-0.33%,-0.25,-0.19,3.2819/3.5544/4.01/7.985/12.7156/14.3053/No EMA 200 Target,2.78/3.3133/3.1474/No support/No F-Track Level/No F-Track Level/3.02,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"BAC, Long, 2025-02-28 (Price: 46.1)",2025-12-31 (Price: 55.0) (Today),"19.31%, 10.2 months","76.92%, Past 20 years, 13","Monthly, is CONFIRMED on 2025-02-28",Already confirmed,"2025-12-31 (Price: 55.0), 19.31% above",10.2 months,No Information,No Information,No Information,No Information,No Information,25.14% above/19.31% above/19.31% above,30.69%/9.64%/18.15%,"25.08%, 44.87%",1.3 year/5 months/9 months,2027-01-06/2025-10-03/2026-03-26,4.68%,2.37%,2.31%,0.29,0.18,53.6973/54.4672/56.66/48.96/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,26.34/22.67/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/42.38,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"ATM.NZ, Long, 2025-02-28 (Price: 8.84)",2025-12-31 (Price: 10.78) (Today),"21.95%, 10.2 months","100.0%, Past 20 years, 8","Monthly, is CONFIRMED on 2025-02-28",Already confirmed,"2025-12-31 (Price: 10.78), 21.95% above",10.2 months,No Information,No Information,No Information,No Information,No Information,67.39% above/21.95% above/21.95% above,102.13%/45.63%/81.61%,"-0.0%, 48.4%",2.1 years/10.1 months/1.6 year,2028-02-28/2026-05-12/2027-06-12,19.84%,13.35%,6.49%,1.36,0.6,12.1833/16.0543/13.32/No Horizontal Resistance/21.86/25.8879/No EMA 200 Target,4.15/5.185/8.6495/8.0201/No F-Track Level/No F-Track Level/6.78,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"FBU.NZ, Long, 2025-02-23 (Price: 3.34)",2026-01-01 (Price: 3.68),"10.18%, 10.4 months","88.89%, Past 10 years, 18","Weekly, is CONFIRMED on 2025-02-21",Already confirmed,"2025-12-31 (Price: 3.68), 10.18% above",10.4 months,No Information,No Information,No Information,No Information,No Information,15.72% above/10.18% above/10.18% above,5.66%/3.22%/4.85%,"41.61%, 51.08%",1.1 year/3.5 months/10 months,2026-09-19/2025-07-25/2026-05-03,-4.06%,-3.73%,-0.33%,-0.25,-0.19,3.2335/3.502/3.48/7.985/12.7156/14.3053/No EMA 200 Target,2.78/3.3133/3.1474/No support/No F-Track Level/No F-Track Level/3.03,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"BYD.TO, Long, 2025-02-02 (Price: 238.35)",2026-01-01 (Price: 218.63),"-8.27%, 11.1 months","100.0%, Past 10 years, 31","Weekly, is CONFIRMED on 2025-01-31",Already confirmed,"2025-12-31 (Price: 218.63), 8.27% below",11.1 months,No Information,No Information,No Information,No Information,No Information,1.31% below/8.27% below/8.27% below,13.87%/2.81%/7.23%,"-0.0%, 50.63%",7.2 months/28 days/4.3 months,2025-12-11/2025-03-14/2025-08-07,12.02%,17.33%,-5.31%,1.5,0.91,257.2035/255.5827/240.71/255.83/367.2583/388.6839/No EMA 200 Target,208.54/187.425/229.0045/147.1212/No F-Track Level/No F-Track Level/230.01,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"MSE.PA, Long, 2025-01-31 (Price: 57.37)",2025-12-31 (Price: 64.71) (Today),"12.79%, 11.1 months","100.0%, Past 20 years, 8","Monthly, is CONFIRMED on 2025-01-31",Already confirmed,"2025-12-31 (Price: 64.71), 12.79% above",11.1 months,No Information,No Information,No Information,No Information,No Information,21.34% above/19.68% above/12.79% above,11.99%/4.9%/8.12%,"-0.0%, 28.4%",1.7 year/5 months/11.9 months,2027-07-06/2025-09-05/2026-07-02,5.39%,1.99%,3.4%,0.77,-0.0,58.7354/62.0284/73.34/No Horizontal Resistance/58.4776/81.1364/No EMA 200 Target,52.08/33.57/44.4738/35.8188/No F-Track Level/No F-Track Level/53.19,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"CNU.NZ, Long, 2024-09-30 (Price: 8.72)",2025-12-31 (Price: 9.4) (Today),"7.8%, 1.3 year","100.0%, Past 20 years, 6","Monthly, is CONFIRMED on 2024-09-30",Already confirmed,"2025-12-31 (Price: 9.4), 7.8% above",1.3 year,No Information,No Information,No Information,No Information,No Information,10.07% above/7.8% above/7.8% above,26.44%/7.23%/18.68%,"-0.0%, 15.86%",11.1 months/5.1 months/8.1 months,2026-01-25/2025-05-09/2025-09-16,14.78%,5.28%,9.5%,1.0,0.27,9.6243/10.3489/8.91/8.822/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,7.18/6.0983/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/7.84,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"IEI, Long, 2024-08-31 (Price: 118.72)",2025-12-31 (Price: 119.35) (Today),"0.53%, 1.4 year","77.78%, Past 20 years, 9","Monthly, is CONFIRMED on 2024-08-31",Already confirmed,"2025-12-31 (Price: 119.35), 0.53% above",1.4 year,No Information,No Information,No Information,No Information,No Information,1.43% above/0.53% above/0.53% above,1.93%/1.13%/1.45%,"15.13%, 15.6%",11.2 months/6.1 months/8.1 months,2025-12-30/2025-05-23/2025-08-17,1.43%,0.7%,0.73%,-0.36,-0.87,121.7355/120.4414/124.14/133.2183/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,112.29/112.768/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/115.83,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"AAPL, Long, 2024-07-31 (Price: 222.08)",2025-12-31 (Price: 271.86) (Today),"22.42%, 1.4 year","100.0%, Past 20 years, 20","Monthly, is CONFIRMED on 2024-07-31",Already confirmed,"2025-12-31 (Price: 271.86), 22.42% above",1.4 year,No Information,No Information,No Information,No Information,No Information,29.08% above/22.42% above/22.42% above,49.66%/12.62%/21.67%,"-0.0%, 40.56%",2.5 years/5.1 months/10.5 months,2028-02-24/2025-03-09/2025-10-30,17.77%,21.49%,-3.72%,2.41,1.03,323.0598/270.2047/323.37/No Horizontal Resistance/294.7231/309.0801/No EMA 200 Target,170.33/136.9225/189.8723/119.0319/No F-Track Level/No F-Track Level/189.12,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"^BVSP, Long, 2023-12-31 (Price: 134185.0)",2025-12-31 (Price: 161125.0),"20.08%, 2 years","88.89%, Past 20 years, 9","Monthly, is CONFIRMED on 2023-12-31",Already confirmed,"2025-12-30 (Price: 161125.0), 20.08% above",2 years,No Information,No Information,No Information,No Information,No Information,26.54% above/20.08% above/20.08% above,14.35%/2.63%/9.45%,"18.7%, 34.07%",3.3 years/8.1 months/1.9 year,2028-09-15/2024-12-16/2026-09-16,6.15%,6.78%,-0.63%,0.48,0.36,148462.284/146865.4825/161963.8/No Horizontal Resistance/173653.968/192289.6/No EMA 200 Target,101882.0/90496.5/121313.6/110617.73/No F-Track Level/No F-Track Level/115493.12,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"GILD, Long, 2022-12-31 (Price: 85.85)",2025-12-31 (Price: 122.74) (Today),"42.97%, 3 years","100.0%, Past 33 years, 7","Quarterly, is CONFIRMED on 2022-12-31",Already confirmed,"2025-12-31 (Price: 122.74), 42.97% above",3 years,No Information,No Information,No Information,No Information,No Information,98.96% above/43.96% above/42.97% above,48.53%/11.57%/42.07%,"-0.0%, 24.28%",3 years/1.5 year/2.3 years,2027-04-13/2025-02-20/2026-04-11,9.69%,12.1%,-2.41%,1.59,0.53,107.2181/121.9671/90.9/No Horizontal Resistance/123.4541/140.4376/No EMA 200 Target,58.26/56.99/75.3922/65.1312/No F-Track Level/No F-Track Level/67.59,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"AMZN, Long, 2026-01-01 (Price: 230.82)",No Exit Yet,"0.0%, 0 days","93.75%, Past 20 years, 16","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 220.99 prior to 2026-01-02,"2026-01-01 (Price: 230.82), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 221.462), 4.23% above, Upmove Bounce Back","2025-04-13 (Price: 161.38), 2025-11-09 (Price: 258.6)",No Information,31.25%/0.75%/16.86%,"0.32%, 56.17%",2.8 years/28 days/7.4 months,2029-12-29/2026-02-10/2026-11-18,13.55%,17.13%,-3.58%,1.66,0.81,272.0445/269.7363/289.15/239.3/257.1563/274.1043/No EMA 200 Target,213.04/86.995/230.14/220.2419/216.6816/190.9211/216.86,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"UBER, Long, 2026-01-01 (Price: 81.71)",No Exit Yet,"0.0%, 0 days","100.0%, Past 6 years, 4","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 78.31 prior to 2026-01-02,"2026-01-01 (Price: 81.71), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 78.415), 4.2% above, Upmove Bounce Back","2024-08-11 (Price: 54.84), 2025-09-28 (Price: 101.99)",No Information,18.06%/15.5%/16.66%,"0%, 6.35%",1.6 month/14 days/29 days,2026-03-11/2026-01-21/2026-02-12,23.54%,8.01%,15.53%,14.78,0.43,73.7024/95.3229/110.0/82.12/103.1697/130.9341/87.97,79.31/34.6025/71.0872/No support/No support/70.6297/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"FXI, Long, 2026-01-01 (Price: 38.29)",No Exit Yet,"0.0%, 0 days","93.75%, Past 20 years, 16","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 37.68 prior to 2026-01-02,"2026-01-01 (Price: 38.29), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 36.9983), 3.49% above, Upmove Bounce Back","2024-01-28 (Price: 20.86), 2025-10-05 (Price: 42.0)",No Information,20.93%/0.55%/14.72%,"1.3%, 33.51%",4.3 years/2.3 months/1.8 year,2032-02-21/2026-04-10/2028-07-27,8.74%,2.27%,6.47%,1.68,0.1,39.6455/43.9263/50.97/42.665/77.6857/94.2202/No EMA 200 Target,32.4/20.865/No F-Stack Support/No F-Stack Support/No support/No support/37.77,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"GBPUSD=X, Long, 2026-01-01 (Price: 1.3458)",No Exit Yet,"0.0%, 0 days","83.33%, Past 56 years, 6","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 1.3012 prior to 2026-01-30,"2026-01-01 (Price: 1.3458), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 1.271), 5.89% above, Upmove Bounce Back","2022-09-30 (Price: 1.0379), 2024-09-30 (Price: 1.3433)",No Information,3.79%/3.79%/3.79%,"0.37%, 7.17%",2.9 years/2.9 years/2.9 years,2030-02-21/2030-02-21/2030-02-21,4.04%,-0.96%,5.0%,0.36,-0.64,1.3529/1.3968/1.53/1.4232/2.4421/3.2078/No EMA 200 Target,1.24/1.1912/No F-Stack Support/No F-Stack Support/No support/No support/1.34,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"FRW.NZ, Long, 2026-01-01 (Price: 14.45)",No Exit Yet,"0.0%, 0 days","100.0%, Past 20 years, 15","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 13.3 prior to 2026-01-02,"2026-01-01 (Price: 14.45), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 13.0889), 10.4% above, Upmove Bounce Back","2023-11-05 (Price: 7.31), 2025-11-02 (Price: 14.88)",No Information,20.66%/2.33%/14.04%,"0%, 39.81%",3.7 years/3.7 months/1.1 year,2031-04-14/2026-06-10/2027-07-28,10.07%,5.08%,4.99%,2.43,0.25,14.6032/16.4788/18.99/No Horizontal Resistance/14.9925/16.4712/No EMA 200 Target,10.0/7.405/12.995/12.2806/13.0889/11.9883/12.05,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"BIPC.TO, Long, 2026-01-01 (Price: 62.31)",No Exit Yet,"0.0%, 0 days","100.0%, Past 17 years, 4","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 60.29 prior to 2026-01-02,"2026-01-01 (Price: 62.31), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 58.8572), 5.87% above, Upmove Bounce Back","2025-04-13 (Price: 45.7), 2025-10-19 (Price: 66.99)",No Information,16.58%/15.85%/16.24%,"-0.0%, 8.87%",6.3 months/1.6 month/3.4 months,2026-10-01/2026-03-11/2026-05-28,16.31%,8.39%,7.92%,1.53,0.43,63.5188/72.4291/75.08/66.672/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,53.03/44.9667/No F-Stack Support/No F-Stack Support/59.4945/54.8882/57.11,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"ORCL, Long, 2026-01-01 (Price: 194.91)",No Exit Yet,"0.0%, 0 days","86.21%, Past 20 years, 29","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 177.07 prior to 2026-01-02,"2026-01-01 (Price: 194.91), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 174.323), 11.81% above, Upmove Bounce Back","1996-01-21 (Price: 2.9259), 2025-09-14 (Price: 345.72)",No Information,24.18%/5.64%/16.61%,"12.23%, 26.99%",2.6 years/1.4 month/10.1 months,2029-09-17/2026-03-02/2027-03-15,12.55%,10.22%,2.33%,1.29,0.53,230.7929/227.2846/400.59/No Horizontal Resistance/287.7444/314.8727/215.19,189.97/82.7925/140.8739/129.2165/167.408/144.722/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
DELTADRIFT,"NFLX, Long, 2026-01-01 (Price: 93.76)",No Exit Yet,"0.0%, 0 days","75.0%, Past 15 years, 4","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < nan or > 98.9928 prior to 2026-01-02,"2026-01-01 (Price: 93.76), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,No Information,17.48%/14.69%/16.13%,"53.59%, 53.59%",3.7 months/21 days/2.2 months,2026-06-10/2026-01-31/2026-04-06,-0.62%,18.98%,-19.6%,-0.04,0.8,111.7432/108.8835/110.31/No Horizontal Resistance/138.686/152.7047/113.4,85.59/34.8663/77.3488/70.5306/89.0986/75.193/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"AAPL, Long, 2025-12-31 (Price: 271.86)",No Exit Yet,"0.0%, 0 days","100.0%, Past 45 years, 5","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 169.21 prior to 2026-03-31,"2025-12-31 (Price: 271.86), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 169.2862), 60.59% above, Upmove Bounce Back","2016-06-30 (Price: 22.3675), 2024-12-31 (Price: 260.1)",No Information,37.72%/33.07%/35.65%,"-0.0%, 10.93%",1 year/9.1 months/10.6 months,2027-06-05/2027-01-30/2027-04-05,12.11%,12.37%,-0.26%,1.91,0.56,390.1463/368.7781/414.5/No Horizontal Resistance/289.238/325.3828/No EMA 200 Target,23.9/136.57/202.8031/187.5583/No F-Track Level/No F-Track Level/231.75,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"HDB, Long, 2025-12-31 (Price: 36.54)",No Exit Yet,"0.0%, 0 days","88.89%, Past 26 years, 9","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 33.78 prior to 2026-01-30,"2025-12-31 (Price: 36.54), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 34.562), 5.72% above, Upmove Bounce Back","2024-02-29 (Price: 26.08), 2025-07-31 (Price: 39.805)",No Information,26.63%/20.05%/23.77%,"32.26%, 39.31%",3.3 years/4.1 months/1.4 year,2030-09-16/2026-06-25/2027-12-29,8.78%,11.88%,-3.1%,0.83,0.59,42.3754/45.2256/44.77/39.3812/40.717/47.4928/No EMA 200 Target,26.75/25.6925/32.7076/21.1884/No F-Track Level/No F-Track Level/36.17,No Data (Across ALL Assets),No Data (Across ALL Assets)
