Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
FRACTAL TRACK,"AAPL, Long, 2026-02-08 (Price: 275.91)",No Exit Yet,"-5.05%, 4 days","93.75%, Past 20 years, 16","Weekly, was CONFIRMED on 2026-02-08",Already confirmed,"2026-02-12 (Price: 261.98), 5.05% below",4 days,260.02,No Information,No Information,No Information,"38.2% (Price: 243.0054), 7.81% above, Upmove Bounce Back","2025-04-13 (Price: 169.21), 2025-12-07 (Price: 288.62)",No Information,19.47%/15.33%/16.76%,"9.56%, 53.43%",1.7 year/1.4 month/7.8 months,2028-07-13/2026-04-09/2027-01-12,12.35%,17.83%,-5.48%,2.32,0.9,303.1975/322.1525/347.56/No Horizontal Resistance/289.238/325.3828/No EMA 200 Target,248.04/136.57/202.8031/187.5583/No F-Track Level/No F-Track Level/238.89,94.55%/55/1.5 year (Across ALL Assets),74.31%/144/5.2 months (Across ALL Assets)
FRACTAL TRACK,"META, Long, 2026-02-08 (Price: 670.21)",No Exit Yet,"-2.63%, 4 days","100.0%, Past 13 years, 6","Weekly, was CONFIRMED on 2026-02-08",Already confirmed,"2026-02-12 (Price: 652.61), 2.63% below",4 days,714.37,No Information,No Information,No Information,"23.66% (Price: 613.221), 6.42% above, Upmove Bounce Back","2013-06-09 (Price: 22.67), 2025-08-17 (Price: 796.25)",No Information,20.56%/15.24%/17.23%,"0%, 73.01%",2.1 years/21 days/9 months,2029-02-07/2026-03-10/2027-03-06,19.03%,15.86%,3.17%,8.93,0.74,833.3391/785.6872/1134.36/No Horizontal Resistance/842.484/1305.5879/686.47,620.25/276.89/556.264/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,94.55%/55/1.5 year (Across ALL Assets),74.31%/144/5.2 months (Across ALL Assets)
FRACTAL TRACK,"EFN.TO, Long, 2026-02-08 (Price: 35.65)",No Exit Yet,"-5.64%, 4 days","85.71%, Past 20 years, 7","Weekly, was CONFIRMED on 2026-02-08",Already confirmed,"2026-02-12 (Price: 33.64), 5.64% below",4 days,34.0,No Information,No Information,No Information,"38.2% (Price: 33.1947), 1.34% above, Upmove Bounce Back","2025-02-09 (Price: 25.0), 2025-11-02 (Price: 38.26)",No Information,27.12%/15.2%/18.26%,"4.16%, 79.1%",4.3 years/2.6 months/1.2 year,2032-03-30/2026-05-31/2027-10-26,6.51%,10.86%,-4.35%,1.44,0.54,41.1971/42.1597/43.61/No Horizontal Resistance/45.1741/70.5281/No EMA 200 Target,34.35/12.67/29.5041/No support/No F-Track Level/No F-Track Level/35.31,94.55%/55/1.5 year (Across ALL Assets),74.31%/144/5.2 months (Across ALL Assets)
BAND MATRIX,"INDA, Long, 2026-02-08 (Price: 53.145)",No Exit Yet,"0.13%, 4 days","100.0%, Past 14 years, 4","Weekly, was CONFIRMED on 2026-02-08",No Cancellation Possible,"2026-02-12 (Price: 53.215), 0.13% above",4 days,51.72,No Information,No Information,No Information,No Information,No Information,No Information,76.73%/12.39%/34.5%,"0%, 39.17%",5.2 years/6.8 months/2.3 years,2033-07-12/2026-11-30/2029-05-20,11.49%,3.68%,7.81%,1.13,0.14,52.6189/71.48/62.05/55.3975/66.8401/79.771/53.7,51.24/39.06/49.0901/45.3705/No F-Track Level/No F-Track Level/No EMA 200 Support,100.0%/5/1.5 year (Across ALL Assets),80.68%/88/9.5 months (Across ALL Assets)
BASELINEDIVERGENCE,"DOL.TO, Long, 2026-02-08 (Price: 193.05)",No Exit Yet,"-2.05%, 4 days","84.81%, Past 10 years, 79","Weekly, was CONFIRMED on 2026-02-08",Already confirmed,"2026-02-12 (Price: 189.1), 2.05% below",4 days,185.16,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,28.13%/0.04%/7.95%,"9.81%, 20.94%",5.4 months/2.1 months/3 months,2026-09-30/2026-05-10/2026-06-18,31.56%,15.32%,16.24%,0.92,0.93,213.745/208.3975/294.0831/197.56/294.0831/455.769/No EMA 200 Target,183.5/53.2967/132.3972/94.2286/No F-Track Level/No F-Track Level/188.27,88.89%/27/2.9 months (Across ALL Assets),85.45%/55/2.5 months (Across ALL Assets)
TRENDPULSE,"C6L.SI, Long, 2026-02-04 (Price: 6.6)",2026-02-11 (Price: 6.85),"3.79%, 7 days","89.47%, Past 4 years, 19","Daily, is CONFIRMED on 2026-02-04",Already confirmed,"2026-02-12 (Price: 6.9), 4.55% above",8 days,6.48,No Information,No Information,No Information,No Information,No Information,6.48% above/4.55% above/4.55% above,8.19%/0.92%/3.25%,"5.37%, 17.3%",3.8 months/6 days/1.5 month,2026-07-19/2026-02-12/2026-04-10,6.71%,1.19%,5.52%,0.63,0.01,6.7459/6.8145/6.93/6.826/15.377/16.6022/6.69,6.35/4.7975/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"BIPC.TO, Long, 2026-02-04 (Price: 67.17)",2026-02-11 (Price: 69.72),"3.8%, 7 days","86.67%, Past 4 years, 15","Daily, is CONFIRMED on 2026-02-04",Already confirmed,"2026-02-12 (Price: 68.59), 2.11% above",8 days,66.71,No Information,No Information,No Information,No Information,No Information,2.8% above/2.11% above/2.11% above,12.79%/0.56%/5.02%,"24.4%, 42.49%",2.6 months/8 days/19 days,2026-05-27/2026-02-15/2026-03-03,5.98%,9.04%,-3.06%,0.23,0.47,71.798/70.5419/67.28/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,60.21/44.9667/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/58.51,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"CEN.NZ, Long, 2026-02-02 (Price: 9.48)",2026-02-12 (Price: 9.78),"3.16%, 10 days","83.33%, Past 4 years, 30","Daily, is CONFIRMED on 2026-02-02",Already confirmed,"2026-02-12 (Price: 9.78), 3.16% above",10 days,9.35,No Information,No Information,No Information,No Information,No Information,3.16% above/3.16% above/3.16% above,7.56%/1.51%/2.76%,"5.63%, 16.17%",3.7 months/21 days/1.4 month,2026-07-12/2026-03-04/2026-04-03,0.18%,2.84%,-2.66%,0.35,0.12,9.6497/9.7416/9.73/9.85/11.2606/15.4512/No EMA 200 Target,9.18/6.86/8.6706/No support/No F-Track Level/No F-Track Level/9.21,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
OSCILLATOR DELTA,"DOL.TO, Long, 2026-02-02 (Price: 187.0)",2026-02-09 (Price: 190.7),"1.98%, 7 days","88.24%, Past 6 years, 17","Daily, is Confirmed on 2026-02-02",No Cancellation Possible,"2026-02-12 (Price: 189.1), 1.12% above",10 days,185.16,No Information,No Information,No Information,No Information,No Information,No Information,21.22%/5.64%/10.31%,"10.55%, 13.94%",5.8 months/2 days/2.3 months,2026-10-12/2026-02-04/2026-05-12,19.66%,19.52%,0.14%,0.91,1.22,201.3055/206.2797/203.83/197.56/294.0831/455.769/188.27,No Recent Minima/53.2967/132.3972/94.2286/No F-Track Level/No F-Track Level/No EMA 200 Support,68.21%/151/1.5 month (Across ALL Assets),63.74%/353/1.4 month (Across ALL Assets)
TRENDPULSE,"ASHR, Long, 2026-01-31 (Price: 33.44)",No Exit Yet,"1.24%, 12 days","100.0%, Past 20 years, 4","Monthly, is CONFIRMED on 2026-01-31",Already confirmed,"2026-02-12 (Price: 33.855), 1.24% above",12 days,33.26,No Information,No Information,No Information,No Information,No Information,3.06% above/1.24% above/1.24% above,22.45%/22.45%/22.45%,"-0.0%, 12.65%",6.1 months/6.1 months/6.1 months,2026-10-23 (Max),6.97%,1.49%,5.48%,0.94,0.03,37.0114/40.9473/41.23/39.9467/60.2967/80.3432/No EMA 200 Target,25.82/23.68/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/30.41,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
TRENDPULSE,"^DJI, Long, 2026-01-31 (Price: 48892.4688)",No Exit Yet,"1.74%, 12 days","85.71%, Past 20 years, 14","Monthly, is CONFIRMED on 2026-01-31",Already confirmed,"2026-02-12 (Price: 49742.8789), 1.74% above",12 days,48105.9805,No Information,No Information,No Information,No Information,No Information,1.74% above/1.74% above/1.74% above,15.24%/4.84%/10.23%,"2.61%, 11.83%",1.2 year/5 months/9.7 months,2027-10-18/2026-09-05/2027-03-28,6.32%,4.47%,1.85%,1.23,0.21,55859.6456/53894.1684/71417.92/No Horizontal Resistance/54129.8938/83218.843/No EMA 200 Target,40669.36/32614.5825/36151.8794/25040.9446/No F-Track Level/No F-Track Level/45320.62,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
TRENDPULSE,"BNS.TO, Long, 2026-01-31 (Price: 101.8)",No Exit Yet,"1.72%, 12 days","85.71%, Past 20 years, 14","Monthly, is CONFIRMED on 2026-01-31",Already confirmed,"2026-02-12 (Price: 103.55), 1.72% above",12 days,101.58,No Information,No Information,No Information,No Information,No Information,6.82% above/1.72% above/1.72% above,24.83%/4.28%/13.78%,"30.99%, 38.87%",1.1 year/6 months/10.2 months,2027-08-27/2026-10-18/2027-04-19,1.92%,4.47%,-2.55%,0.3,0.2,108.1829/115.828/147.73/No Horizontal Resistance/113.9126/137.6923/No EMA 200 Target,56.15/62.2517/92.969/69.3218/No F-Track Level/No F-Track Level/85.08,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
TRENDPULSE,"ACWX, Long, 2026-01-31 (Price: 70.78)",No Exit Yet,"3.49%, 12 days","90.91%, Past 20 years, 11","Monthly, is CONFIRMED on 2026-01-31",Already confirmed,"2026-02-12 (Price: 73.2501), 3.49% above",12 days,68.01,No Information,No Information,No Information,No Information,No Information,10.17% above/3.49% above/3.49% above,15.1%/1.97%/7.67%,"10.07%, 26.55%",3.3 years/4.1 months/1.5 year,2030-10-17/2026-07-26/2028-03-23,1.48%,1.08%,0.4%,0.36,-0.07,76.9803/76.2088/77.75/No Horizontal Resistance/69.6679/76.9985/No EMA 200 Target,52.16/45.07/61.9685/No support/No F-Track Level/No F-Track Level/63.45,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
TRENDPULSE,"TSM, Long, 2026-01-31 (Price: 330.56)",No Exit Yet,"12.29%, 12 days","100.0%, Past 20 years, 21","Monthly, is CONFIRMED on 2026-01-31",Already confirmed,"2026-02-12 (Price: 371.2), 12.29% above",12 days,311.98,No Information,No Information,No Information,No Information,No Information,22.15% above/12.29% above/12.29% above,62.44%/6.14%/35.38%,"-0.0%, 49.81%",1.4 year/5 months/9.3 months,2028-01-29/2026-09-05/2027-03-11,9.27%,10.69%,-1.42%,1.28,0.53,441.4629/447.5121/521.62/No Horizontal Resistance/334.306/349.9895/No EMA 200 Target,166.0/83.575/274.027/233.1074/No F-Track Level/No F-Track Level/254.82,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
TRENDPULSE,"^BVSP, Long, 2026-01-31 (Price: 181364.0)",No Exit Yet,"3.65%, 12 days","90.0%, Past 20 years, 10","Monthly, is CONFIRMED on 2026-01-31",Already confirmed,"2026-02-12 (Price: 187985.7031), 3.65% above",12 days,161124.0,No Information,No Information,No Information,No Information,No Information,18.18% above/3.65% above/3.65% above,20.08%/2.63%/10.78%,"18.7%, 34.07%",3.3 years/8.1 months/1.9 year,2030-10-17/2027-01-17/2028-10-17,5.33%,7.06%,-1.73%,0.6,0.38,198811.2168/200915.0392/281485.4/No Horizontal Resistance/173653.968/192289.6/No EMA 200 Target,120283.0/96132.0/121313.6/110617.73/No F-Track Level/No F-Track Level/145727.06,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
TRENDPULSE,"GS, Long, 2026-01-31 (Price: 935.41)",No Exit Yet,"-1.92%, 12 days","100.0%, Past 20 years, 14","Monthly, is CONFIRMED on 2026-01-31",Already confirmed,"2026-02-12 (Price: 917.485), 1.92% below",12 days,884.0,No Information,No Information,No Information,No Information,No Information,4.38% above/1.92% below/1.92% below,53.25%/7.0%/23.74%,"-0.0%, 34.98%",2.5 years/4 months/9.8 months,2029-08-26/2026-07-23/2027-04-01,11.0%,6.57%,4.43%,1.46,0.33,1116.9731/1157.4763/1433.57/No Horizontal Resistance/931.1482/1236.8362/No EMA 200 Target,303.61/288.555/794.5775/634.5288/No F-Track Level/No F-Track Level/746.9,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
TRENDPULSE,"PPH, Long, 2026-01-31 (Price: 106.81)",No Exit Yet,"3.88%, 12 days","85.71%, Past 20 years, 21","Monthly, is CONFIRMED on 2026-01-31",Already confirmed,"2026-02-12 (Price: 110.95), 3.88% above",12 days,103.4,No Information,No Information,No Information,No Information,No Information,7.54% above/3.88% above/3.88% above,20.62%/2.34%/10.59%,"3.25%, 39.01%",4.4 years/5 months/1.4 year,2032-05-13/2026-09-05/2028-01-29,2.32%,2.1%,0.22%,1.05,-0.03,118.6125/118.1212/150.36/No Horizontal Resistance/110.0139/120.2747/No EMA 200 Target,82.93/71.642/100.0174/96.0365/No F-Track Level/No F-Track Level/92.38,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
FRACTAL TRACK,"DIS, Long, 2026-01-31 (Price: 112.8)",No Exit Yet,"-9.01%, 12 days","80.0%, Past 64 years, 20","Monthly, was CONFIRMED on 2026-01-31",Already confirmed,"2026-02-12 (Price: 102.64), 9.01% below",12 days,113.44,No Information,No Information,No Information,"50% (Price: 102.395), 0.24% above, Upmove Bounce Back","2025-04-30 (Price: 80.1), 2025-06-30 (Price: 124.69)",No Information,30.57%/6.96%/23.02%,"18.11%, 60.42%",4.2 years/1 month/11.1 months,2032-01-30/2026-03-15/2027-05-28,7.35%,7.97%,-0.62%,0.97,0.4,129.3139/138.7666/139.55/168.455/207.5364/245.6322/No EMA 200 Target,90.95/79.415/94.0946/88.5027/No F-Track Level/No F-Track Level/112.53,84.44%/45/3.6 years (Across ALL Assets),76.0%/100/6.9 months (Across ALL Assets)
FRACTAL TRACK,"GBPUSD=X, Long, 2026-01-31 (Price: 1.3806)",No Exit Yet,"-1.32%, 12 days","83.33%, Past 56 years, 6","Monthly, was CONFIRMED on 2026-01-31",Already confirmed,"2026-02-12 (Price: 1.3624), 1.32% below",12 days,1.3475,No Information,No Information,No Information,"23.66% (Price: 1.271), 7.19% above, Upmove Bounce Back","2022-09-30 (Price: 1.0379), 2024-09-30 (Price: 1.3433)",No Information,3.79%/3.79%/3.79%,"0.37%, 7.17%",2.9 years/2.9 years/2.9 years,2030-03-23 (Max),4.04%,-0.96%,5.0%,0.36,-0.64,1.3879/1.4329/1.56/No Horizontal Resistance/2.4831/2.6524/No EMA 200 Target,1.24/1.1912/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/1.34,84.44%/45/3.6 years (Across ALL Assets),76.0%/100/6.9 months (Across ALL Assets)
FRACTAL TRACK,"NZDCAD=X, Long, 2026-01-31 (Price: 0.8195)",No Exit Yet,"0.22%, 12 days","76.92%, Past 22 years, 13","Monthly, was CONFIRMED on 2026-01-31",Already confirmed,"2026-02-12 (Price: 0.8213), 0.22% above",12 days,0.7896,No Information,No Information,No Information,"78.6% (Price: 0.8038), 2.18% above, Upmove Bounce Back","2023-12-31 (Price: 0.7882), 2024-09-30 (Price: 0.8609)",No Information,20.75%/1.64%/9.84%,"3.81%, 24.45%",7.4 years/1 year/3.2 years,2036-08-24/2027-07-06/2030-08-26,0.56%,-0.19%,0.75%,0.44,-0.46,0.8673/0.9001/0.86/0.8586/1.0924/1.3117/No EMA 200 Target,0.79/0.7834/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/0.81,84.44%/45/3.6 years (Across ALL Assets),76.0%/100/6.9 months (Across ALL Assets)
FRACTAL TRACK,"NVO, Long, 2026-01-31 (Price: 59.43)",No Exit Yet,"-17.81%, 12 days","100.0%, Past 44 years, 14","Monthly, was CONFIRMED on 2026-01-31",Already confirmed,"2026-02-12 (Price: 48.845), 17.81% below",12 days,51.61,No Information,No Information,No Information,"78.6% (Price: 43.8439), 11.41% above, Upmove Bounce Back","2016-11-30 (Price: 15.445), 2024-06-30 (Price: 148.15)",No Information,42.36%/20.21%/26.41%,"-0.0%, 47.55%",3.3 years/4 months/1.3 year,2030-10-17/2026-07-23/2027-12-09,10.33%,9.37%,0.96%,1.75,0.5,72.7067/75.1255/139.05/139.01/157.4212/201.8641/No EMA 200 Target,47.07/45.4025/51.1046/45.3824/No F-Track Level/No F-Track Level/58.37,84.44%/45/3.6 years (Across ALL Assets),76.0%/100/6.9 months (Across ALL Assets)
TRENDPULSE,"BTI, Long, 2026-01-30 (Price: 60.68)",2026-02-09 (Price: 61.15),"0.77%, 10 days","100.0%, Past 4 years, 13","Daily, is CONFIRMED on 2026-01-30",Already confirmed,"2026-02-12 (Price: 60.745), 0.11% above",13 days,60.11,No Information,No Information,No Information,No Information,No Information,0.11% above/0.11% above/0.11% above,9.02%/0.81%/2.71%,"-0.0%, 8.72%",20 days/4 days/10 days,2026-02-27/2026-02-04/2026-02-13,11.13%,4.24%,6.89%,0.97,0.2,66.1958/62.3244/61.87/No Horizontal Resistance/82.226/92.0468/No EMA 200 Target,53.29/28.5067/52.4418/49.3734/No F-Track Level/No F-Track Level/52.26,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"PG, Long, 2026-01-30 (Price: 151.77)",2026-02-12 (Price: 162.595),"7.13%, 13 days","88.0%, Past 4 years, 25","Daily, is CONFIRMED on 2026-01-30",Already confirmed,"2026-02-12 (Price: 162.595), 7.13% above",13 days,150.43,No Information,No Information,No Information,No Information,No Information,8.47% above/7.13% above/7.13% above,4.14%/0.91%/2.08%,"6.35%, 12.85%",3.3 months/7 days/1.1 month,2026-06-22/2026-02-09/2026-03-18,9.02%,2.82%,6.2%,0.37,0.09,154.0162/154.9268/168.7/179.4533/186.6499/209.3631/154.01,138.04/130.72/140.2317/117.5404/No F-Track Level/No F-Track Level/No EMA 200 Support,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
DELTADRIFT,"LYFT, Long, 2026-01-29 (Price: 17.75)",2026-02-12 (Price: 13.135),"-26.0%, 14 days","72.73%, Past 4 years, 11","Daily, was CONFIRMED on 2026-01-29",Already confirmed,"2026-02-12 (Price: 13.135), 26.0% below",14 days,17.2,No Information,No Information,No Information,No Information,No Information,No Information,8.38%/5.33%/6.9%,"26.16%, 31.32%",1.8 month/1 day/15 days,2026-04-17/2026-01-30/2026-02-19,-3.92%,-12.3%,8.38%,-0.15,-0.0,17.569/18.9748/18.27/57.19/No Next Fib Ext/No Next Fib Ext/17.83,17.2/8.8875/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,83.04%/112/11 days (Across ALL Assets),78.71%/479/15 days (Across ALL Assets)
TRENDPULSE,"MCD, Long, 2026-01-27 (Price: 314.13)",2026-02-11 (Price: 324.12),"3.18%, 15 days","85.0%, Past 4 years, 20","Daily, is CONFIRMED on 2026-01-27",Already confirmed,"2026-02-12 (Price: 331.475), 5.52% above",16 days,312.32,No Information,No Information,No Information,No Information,No Information,5.92% above/5.52% above/5.52% above,4.95%/0.71%/2.34%,"0.45%, 11.38%",3.9 months/6 days/1.3 month,2026-07-15/2026-02-04/2026-03-24,11.02%,4.75%,6.27%,0.76,0.23,323.4911/321.4806/321.44/321.444/370.0426/590.3302/No EMA 200 Target,302.84/228.4467/254.2758/233.8976/No F-Track Level/No F-Track Level/306.33,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"RHHBY, Long, 2026-01-27 (Price: 56.69)",2026-02-09 (Price: 57.11),"0.74%, 13 days","85.0%, Past 4 years, 20","Daily, is CONFIRMED on 2026-01-27",Already confirmed,"2026-02-12 (Price: 58.79), 3.7% above",16 days,56.53,No Information,No Information,No Information,No Information,No Information,6.45% above/3.7% above/3.7% above,10.73%/0.36%/4.12%,"8.73%, 19.35%",1.1 month/6 days/15 days,2026-03-15/2026-02-04/2026-02-17,10.45%,3.14%,7.31%,0.44,0.14,59.0653/59.0256/64.98/No Horizontal Resistance/58.6089/65.2057/No EMA 200 Target,51.37/34.5167/41.5794/31.0544/No F-Track Level/No F-Track Level/43.35,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
DELTADRIFT,"IHI, Long, 2026-01-26 (Price: 60.74)",2026-02-09 (Price: 58.09),"-4.36%, 14 days","85.0%, Past 4 years, 20","Daily, was CONFIRMED on 2026-01-26",Already confirmed,"2026-02-12 (Price: 57.625), 5.13% below",17 days,60.27,No Information,No Information,No Information,No Information,No Information,No Information,5.45%/1.28%/2.72%,"9.31%, 10.0%",19 days/1 day/7 days,2026-02-22/2026-01-27/2026-02-05,10.24%,1.25%,8.99%,0.38,-0.05,64.7002/62.3921/63.55/65.925/68.9264/76.3906/61.33,60.28/46.725/56.0899/46.1919/No F-Track Level/No F-Track Level/No EMA 200 Support,83.04%/112/11 days (Across ALL Assets),78.71%/479/15 days (Across ALL Assets)
DELTADRIFT,"SUM.NZ, Long, 2026-01-26 (Price: 11.92)",2026-02-09 (Price: 11.13),"-6.63%, 14 days","71.43%, Past 4 years, 14","Daily, was CONFIRMED on 2026-01-26",Already confirmed,"2026-02-12 (Price: 10.89), 8.64% below",17 days,11.95,No Information,No Information,No Information,No Information,No Information,No Information,5.47%/2.32%/3.77%,"6.69%, 10.0%",2 months/1 day/19 days,2026-04-22/2026-01-27/2026-02-22,5.72%,-0.28%,6.0%,0.18,-0.09,12.0738/12.3694/12.22/12.6867/19.8479/26.5969/No EMA 200 Target,11.82/9.1367/11.0645/No support/No F-Track Level/No F-Track Level/11.51,83.04%/112/11 days (Across ALL Assets),78.71%/479/15 days (Across ALL Assets)
FRACTAL TRACK,"ABNB, Long, 2026-01-22 (Price: 133.8)",2026-02-12 (Price: 116.74),"-12.75%, 21 days","100.0%, Past 5 years, 15","Daily, was CONFIRMED on 2026-01-22",Already confirmed,"2026-02-12 (Price: 116.74), 12.75% below",21 days,134.32,No Information,No Information,No Information,"23.66% (Price: 126.8015), 7.93% below, Upmove Bounce Back","2025-10-10 (Price: 116.32), 2025-10-28 (Price: 130.05)",No Information,21.13%/10.03%/14.0%,"-0.0%, 19.45%",6.7 months/4 days/2.2 months,2026-11-09/2026-01-27/2026-04-27,30.66%,-2.45%,33.11%,1.02,0.07,133.8669/152.532/142.04/178.025/223.5359/256.334/No EMA 200 Target,130.66/99.795/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/128.47,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
TRENDPULSE,"CEN.NZ, Long, 2026-01-19 (Price: 9.36)",2026-02-11 (Price: 9.67),"3.31%, 23 days","83.33%, Past 4 years, 30","Daily, is CONFIRMED on 2026-01-19",Already confirmed,"2026-02-12 (Price: 9.78), 4.49% above",24 days,9.34,No Information,No Information,No Information,No Information,No Information,4.49% above/4.49% above/4.49% above,7.56%/1.51%/2.76%,"5.63%, 16.17%",3.7 months/21 days/1.4 month,2026-06-28/2026-02-18/2026-03-20,0.18%,2.84%,-2.66%,0.35,0.12,9.5275/9.6183/9.68/9.85/11.2606/15.4512/No EMA 200 Target,9.18/6.86/8.6706/No support/No F-Track Level/No F-Track Level/9.19,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2026-01-14 (Price: 5.63)",2026-02-12 (Price: 5.79),"2.84%, 29 days","88.24%, Past 4 years, 34","Daily, is CONFIRMED on 2026-01-14",Already confirmed,"2026-02-12 (Price: 5.79), 2.84% above",29 days,5.61,No Information,No Information,No Information,No Information,No Information,2.84% above/2.84% above/2.84% above,6.01%/0.46%/3.13%,"6.51%, 16.22%",8.3 months/7 days/2.9 months,2027-01-09/2026-01-24/2026-05-20,14.44%,0.14%,14.3%,0.3,0.02,5.8349/5.8062/5.88/6.825/7.4565/8.4564/5.73,5.55/4.3875/4.8318/4.5145/No F-Track Level/No F-Track Level/No EMA 200 Support,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"^VIX, Long, 2026-01-14 (Price: 16.75)",2026-02-09 (Price: 17.36),"3.64%, 26 days","72.73%, Past 4 years, 22","Daily, is CONFIRMED on 2026-01-14",Already confirmed,"2026-02-12 (Price: 19.67), 17.43% above",29 days,16.33,No Information,No Information,No Information,No Information,No Information,23.09% above/17.43% above/17.43% above,74.44%/1.64%/21.37%,"31.33%, 51.66%",4.3 months/6 days/1.9 month,2026-07-19/2026-01-22/2026-04-06,12.93%,3.61%,9.32%,0.37,1.01,17.3815/20.3295/42.78/35.1/71.5114/81.8014/18.91,13.47/11.665/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"XLU, Long, 2026-01-13 (Price: 42.85)",2026-02-09 (Price: 43.48),"1.47%, 27 days","85.19%, Past 4 years, 27","Daily, is CONFIRMED on 2026-01-13",Already confirmed,"2026-02-12 (Price: 45.555), 6.31% above",1 month,42.62,No Information,No Information,No Information,No Information,No Information,6.31% above/6.31% above/6.31% above,4.38%/0.62%/2.23%,"10.13%, 19.69%",2.8 months/6 days/24 days,2026-05-14/2026-01-21/2026-02-16,8.66%,2.65%,6.01%,0.1,0.09,44.3583/43.8056/44.35/No Horizontal Resistance/49.4858/65.2454/No EMA 200 Target,41.87/29.6267/35.4254/30.3912/No F-Track Level/No F-Track Level/42.15,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
