Function,"Symbol, Signal, Signal Date/Price[$]",Interval,Exit Signal Date/Price[$],Target for which Price has achieved over 90 percent of gain %,Backtested Target Exit Date,Next Two Target Price % from Latest Trading Price,"% Gain, Holding Period (days)","Current Trading Date/Price[$], Current Price vs Signal",Remaining Potential Exit Prices [$],Remaining Potential Exit Dates,Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],"Win Rate [%], History Tested, Number of Trades","Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
FRACTAL TRACK,"SJ.TO, Long, 2025-08-24 (Price: 78.13)",Weekly,No Exit Yet,86.9118 (Historic Rise or Fall to Pivot),No Date Target,5.02%/9.93%,"10.41%, 4.5 months","2026-01-07 (Price: 86.26), 10.41% above",90.5917 (Avg % Gain of Historic Winning trades)/136.68 (Exit Rule)/95.0177 (F-Stack 1)/123.2166 (F-Stack 2)/94.8264 (Backtested Max),2035-12-04 (Max)/2027-07-02 (Avg),76.98/38.015/66.807/60.0601/No F-Track Level/No F-Track Level/77.86,"92.31%, Past 20 years, 13",No Information,No Information,No Information,"23.66% (Price: 74.9138), 15.15% above, Upmove Bounce Back","1999-03-07 (Price: 0.425), 2024-07-28 (Price: 98.0)",No Information,21.37%/7.04%/15.95%,"14.17%, 49.7%",7.2 years/1.2 month/1.3 year,8.85%,12.31%,-3.46%,1.52,0.64,96.55%/87/1.1 year (Across ALL Assets),70.5%/139/7.1 months (Across ALL Assets)
TRENDPULSE,"SJ.TO, Long, 2025-11-09 (Price: 83.75)",Weekly,2026-01-07 (Price: 86.26) (Today),No Price Target,No Date Target,4.73%/7.87%,"3.0%, 2 months","2026-01-07 (Price: 86.26), 3.0% above",93.0463 (Historic Rise or Fall to Pivot)/90.3411 (Avg % Gain of Historic Winning trades)/95.0177 (F-Stack 1)/123.2166 (F-Stack 2)/103.7662 (Backtested Max),2027-04-14 (Max)/2026-03-01 (Avg),76.55/38.015/66.807/60.0601/No F-Track Level/No F-Track Level/74.69,"83.33%, Past 10 years, 24",No Information,No Information,No Information,No Information,No Information,3.0% above/5.38% above/3.0% above,23.9%/1.55%/7.87%,"6.63%, 46.57%",1 year/1.2 month/2.6 months,13.27%,11.85%,1.42%,0.6,0.66,91.25%/160/4.9 months (Across ALL Assets),82.63%/334/3.7 months (Across ALL Assets)
TRENDPULSE,"GOOG, Long, 2025-10-31 (Price: 281.82)",Monthly,No Exit Yet,322.8294 (F-Stack 2),No Date Target,6.62%/24.77%,"14.41%, 2.3 months","2026-01-07 (Price: 322.43), 14.41% above",343.764 (Historic Rise or Fall to Pivot)/412.669 (Avg % Gain of Historic Winning trades)/402.28 (Exit Rule)/459.4793 (Backtested Max),2027-01-17 (Max)/2026-06-09 (Min)/2026-07-27 (Avg),156.23/84.6567/240.3589/219.0619/No F-Track Level/No F-Track Level/194.01,"100.0%, Past 20 years, 11",No Information,No Information,No Information,No Information,No Information,32.39% above/28.1% above/14.41% above,63.04%/12.61%/46.43%,"-0.0%, 18.92%",10.2 months/5.1 months/6.2 months,13.15%,17.12%,-3.97%,1.16,0.87,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
FRACTAL TRACK,"MSFT, Long, 2025-06-30 (Price: 497.41)",Monthly,2026-01-07 (Price: 483.47) (Today),No Price Target,No Date Target,9.7%/14.46%,"-2.8%, 6.4 months","2026-01-07 (Price: 483.47), 2.8% below",669.6133 (Historic Rise or Fall to Pivot)/608.4319 (Avg % Gain of Historic Winning trades)/650.36 (Exit Rule)/553.3726 (F-Stack 2)/636.0879 (Backtested Max)/530.3883 (Backtested Min),2045-10-07 (Max)/2028-01-24 (Avg),375.39/216.39/386.873/350.287/No F-Track Level/No F-Track Level/479.38,"92.31%, Past 39 years, 13",No Information,No Information,No Information,"50% (Price: 340.89), 41.83% above, Upmove Bounce Back","2022-11-30 (Price: 213.43), 2024-07-31 (Price: 468.35)",No Information,27.88%/6.63%/22.32%,"7.72%, 56.13%",14.2 years/3 months/1.8 year,7.9%,16.21%,-8.31%,1.65,0.79,88.57%/35/2.2 years (Across ALL Assets),60.29%/68/9.3 months (Across ALL Assets)
TRENDPULSE,"TSLA, Long, 2025-05-31 (Price: 346.46)",Monthly,2026-01-07 (Price: 431.41) (Today),No Price Target,No Date Target,13.61%/100.32%,"24.52%, 7.4 months","2026-01-07 (Price: 431.41), 24.52% above",864.2098 (Historic Rise or Fall to Pivot)/490.132 (F-Stack 2),2028-02-15 (Max)/2028-02-15 (Max)/2028-02-15 (Max),175.79/167.4534/330.0827/262.8246/No F-Track Level/No F-Track Level/302.39,"83.33%, Past 20 years, 6",No Information,No Information,No Information,No Information,No Information,52.9% above/51.47% above/24.52% above,7.79%/7.79%/7.79%,"2.38%, 35.95%",1.9 year/1.9 year/1.9 year,26.29%,28.82%,-2.53%,0.27,1.04,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
TRENDPULSE,"BRK-B, Long, 2025-11-16 (Price: 508.94)",Weekly,No Exit Yet,No Price Target,2026-01-07 (Min),4.45%/4.9%,"-2.52%, 1.7 month","2026-01-07 (Price: 496.12), 2.52% below",542.0211 (Historic Rise or Fall to Pivot)/533.929 (Avg % Gain of Historic Winning trades)/518.18 (Exit Rule)/630.85 (F-Stack 1)/709.9376 (F-Stack 2)/567.977 (Backtested Max)/520.442 (Backtested Min),2027-01-15 (Max)/2026-02-28 (Avg),477.54/268.082/491.88/449.7662/No F-Track Level/No F-Track Level/496.0,"96.0%, Past 10 years, 25",No Information,No Information,No Information,No Information,No Information,2.52% below/1.25% below/2.52% below,11.6%/2.26%/4.91%,"13.62%, 25.57%",9.8 months/1.2 month/2.4 months,9.19%,8.89%,0.3%,0.7,0.57,91.25%/160/4.9 months (Across ALL Assets),82.63%/334/3.7 months (Across ALL Assets)
TRENDPULSE,"QQQ, Long, 2025-08-31 (Price: 570.4)",Monthly,2026-01-07 (Price: 624.02) (Today),No Price Target,No Date Target,2.62%/4.03%,"9.4%, 4.3 months","2026-01-07 (Price: 624.02), 9.4% above",649.1722 (Historic Rise or Fall to Pivot)/640.3881 (Avg % Gain of Historic Winning trades)/735.71 (Exit Rule)/836.2536 (F-Stack 2)/664.2308 (Backtested Max),2026-11-17 (Max)/2026-04-05 (Min)/2026-07-18 (Avg),468.92/256.995/563.3658/526.8888/No F-Track Level/No F-Track Level/518.49,"100.0%, Past 20 years, 14",No Information,No Information,No Information,No Information,No Information,9.4% above/9.4% above/9.4% above,16.45%/5.89%/12.27%,"-0.0%, 33.07%",10.2 months/5 months/7.4 months,8.4%,6.82%,1.58%,1.2,0.37,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
FRACTAL TRACK,"MCD, Long, 2025-08-31 (Price: 313.54)",Monthly,No Exit Yet,No Price Target,2026-01-08 (Min),5.53%/5.87%,"-2.99%, 4.3 months","2026-01-07 (Price: 304.16), 2.99% below",383.2399 (Historic Rise or Fall to Pivot)/377.9411 (Avg % Gain of Historic Winning trades)/434.79 (Exit Rule)/322.0 (Horizontal)/370.0426 (F-Stack 1)/590.3302 (F-Stack 2)/405.0623 (Backtested Max)/320.9709 (Backtested Min),2035-03-25 (Max)/2026-01-08 (Min)/2027-10-22 (Avg),254.84/204.46/254.2758/233.8976/No F-Track Level/No F-Track Level/306.32,"81.48%, Past 60 years, 27",No Information,No Information,No Information,"23.66% (Price: 278.5055), 9.21% above, Upmove Bounce Back","2020-03-31 (Price: 124.23), 2025-03-31 (Price: 326.32)",No Information,29.19%/2.37%/20.54%,"23.84%, 62.0%",6.7 years/3 months/1.5 year,6.88%,8.79%,-1.91%,0.83,0.47,88.57%/35/2.2 years (Across ALL Assets),60.29%/68/9.3 months (Across ALL Assets)
DELTADRIFT,"ARM, Long, 2025-12-24 (Price: 111.55)",Daily,2026-01-05 (Price: 116.11),No Price Target,No Date Target,2.8%/3.85%,"3.7%, 14 days","2026-01-07 (Price: 115.68), 3.7% above",123.642 (Avg % Gain of Historic Winning trades)/118.92 (Exit Rule)/184.93 (Horizontal)/209.6611 (F-Stack 1)/292.8214 (F-Stack 2)/137.38 (EMA 200)/126.3192 (Backtested Max)/120.1282 (Backtested Min),2026-02-14 (Max)/2026-01-14 (Avg),96.83/No Horizontal Support/102.2246/89.5435/No F-Track Level/No F-Track Level/No EMA 200 Support,"83.33%, Past 2 years, 6",No Information,No Information,No Information,No Information,No Information,No Information,13.24%/7.69%/10.84%,"19.77%, 19.77%",1.2 month/5 days/15 days,17.56%,26.25%,-8.69%,0.29,1.04,86.49%/111/12 days (Across ALL Assets),78.66%/478/16 days (Across ALL Assets)
TRENDPULSE,"BTI, Long, 2025-08-10 (Price: 57.24)",Weekly,No Exit Yet,No Price Target,2026-01-04 (Avg),14.58%/16.89%,"-6.9%, 5 months","2026-01-07 (Price: 53.29), 6.9% below",61.0579 (Historic Rise or Fall to Pivot)/62.2886 (Avg % Gain of Historic Winning trades)/68.82 (Exit Rule)/82.226 (F-Stack 1)/92.0468 (F-Stack 2)/67.1769 (Backtested Max),2026-11-17 (Max),35.9/28.5067/52.4418/49.3734/No F-Track Level/No F-Track Level/41.89,"95.45%, Past 10 years, 22",No Information,No Information,No Information,No Information,No Information,1.95% below/6.9% below/6.9% below,17.36%/1.81%/8.82%,"38.64%, 57.11%",10.7 months/1.2 month/3.4 months,-1.73%,1.97%,-3.7%,0.5,0.04,91.25%/160/4.9 months (Across ALL Assets),82.63%/334/3.7 months (Across ALL Assets)
FRACTAL TRACK,"BN.TO, Long, 2025-11-20 (Price: 61.6)",Daily,2026-01-06 (Price: 67.9),No Price Target,No Date Target,3.58%/6.55%,"6.04%, 1.6 month","2026-01-07 (Price: 65.32), 6.04% above",67.6614 (Avg % Gain of Historic Winning trades)/86.61 (Exit Rule)/69.5978 (F-Stack 1)/79.2394 (F-Stack 2)/70.0146 (Backtested Max),2029-08-06 (Max)/2026-08-20 (Avg),60.2/26.2374/59.2857/53.7251/No F-Track Level/No F-Track Level/58.55,"95.65%, Past 2 years, 23",No Information,No Information,No Information,"23.66% (Price: 58.5318), 11.6% above, Upmove Bounce Back","2023-10-31 (Price: 26.7133), 2025-09-23 (Price: 68.3933)",No Information,13.66%/1.8%/9.84%,"1.86%, 36.05%",2.6 years/6 days/6.3 months,32.86%,12.33%,20.53%,1.73,0.66,94.15%/325/5.2 months (Across ALL Assets),62.26%/53/5.5 months (Across ALL Assets)
OSCILLATOR DELTA,"IBIT, Long, 2025-11-24 (Price: 50.57)",Daily,2026-01-05 (Price: 53.46),No Price Target,2026-01-05 (Avg),5.65%/5.91%,"1.92%, 1.5 month","2026-01-07 (Price: 51.54), 1.92% above",54.5853 (Avg % Gain of Historic Winning trades)/70.855 (Horizontal)/74.3812 (F-Stack 1)/88.2877 (F-Stack 2)/58.87 (EMA 200)/54.7066 (Backtested Max)/54.4538 (Backtested Min),2026-01-19 (Max),No Recent Minima/41.99/45.1961/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,"83.33%, Past 1 years, 6",No Information,No Information,No Information,No Information,No Information,No Information,8.18%/7.68%/7.94%,"13.32%, 14.42%",1.3 month/15 days/29 days,22.32%,27.39%,-5.07%,0.36,1.11,88.52%/61/1.9 month (Across ALL Assets),68.58%/261/2.6 months (Across ALL Assets)
DELTADRIFT,"TRI.TO, Long, 2025-10-19 (Price: 222.18)",Weekly,2026-01-04 (Price: 173.66),No Price Target,No Date Target,30.99%/32.37%,"-20.24%, 2.7 months","2026-01-07 (Price: 177.22), 20.24% below",234.5776 (Historic Rise or Fall to Pivot)/235.8885 (Avg % Gain of Historic Winning trades)/235.23 (Exit Rule)/240.8933 (Horizontal)/293.2329 (F-Stack 1)/316.3836 (F-Stack 2)/236.03 (EMA 200)/240.1544 (Backtested Max)/232.1337 (Backtested Min),2027-10-17 (Max)/2026-06-19 (Avg),212.03/116.89/193.124/131.2534/No F-Track Level/No F-Track Level/No EMA 200 Support,"100.0%, Past 15 years, 4",No Information,No Information,No Information,No Information,No Information,No Information,8.09%/4.48%/6.17%,"0%, 11.31%",1.4 year/14 days/5.6 months,6.24%,7.2%,-0.96%,3.72,0.43,93.75%/16/3.4 months (Across ALL Assets),87.5%/104/2.3 months (Across ALL Assets)
TRENDPULSE,"WPM.TO, Long, 2025-09-21 (Price: 148.53)",Weekly,2026-01-07 (Price: 170.39) (Today),No Price Target,No Date Target,4.52%/9.92%,"14.72%, 3.6 months","2026-01-07 (Price: 170.39), 14.72% above",187.3 (Exit Rule)/178.0989 (F-Stack 2)/188.7668 (Backtested Max),2026-03-31 (Max)/2026-01-11 (Avg),82.12/48.855/125.9496/92.3678/No F-Track Level/No F-Track Level/111.59,"86.67%, Past 10 years, 30",No Information,No Information,No Information,No Information,No Information,14.72% above/14.72% above/14.72% above,27.09%/5.0%/11.19%,"14.05%, 49.41%",4.4 months/1.2 month/2.6 months,3.49%,6.66%,-3.17%,0.68,0.35,91.25%/160/4.9 months (Across ALL Assets),82.63%/334/3.7 months (Across ALL Assets)
TRENDPULSE,"DIA, Long, 2025-10-26 (Price: 472.21)",Weekly,2025-12-28 (Price: 487.03),490.8623 (Historic Rise or Fall to Pivot)/489.5873 (Avg % Gain of Historic Winning trades),No Date Target,2.47%/9.83%,"3.76%, 2.4 months","2026-01-07 (Price: 489.96), 3.76% above",546.77 (Exit Rule)/538.1343 (F-Stack 1)/826.9871 (F-Stack 2)/502.0537 (Backtested Max),2026-12-25 (Max)/2026-06-04 (Avg),454.87/321.6725/359.6128/249.2814/No F-Track Level/No F-Track Level/435.91,"100.0%, Past 10 years, 21",No Information,No Information,No Information,No Information,No Information,6.1% above/3.76% above/3.76% above,6.32%/1.23%/3.68%,"-0.0%, 14.86%",9.8 months/1.6 month/5.1 months,6.77%,6.84%,-0.07%,2.38,0.43,91.25%/160/4.9 months (Across ALL Assets),82.63%/334/3.7 months (Across ALL Assets)
TRENDPULSE,"BYD.TO, Long, 2025-02-02 (Price: 238.35)",Weekly,2026-01-04 (Price: 216.35),No Price Target,No Date Target,13.44%/18.31%,"-9.37%, 11.3 months","2026-01-07 (Price: 216.02), 9.37% below",257.2035 (Historic Rise or Fall to Pivot)/255.5827 (Avg % Gain of Historic Winning trades)/255.83 (Horizontal)/367.2583 (F-Stack 1)/388.6839 (F-Stack 2)/271.4091 (Backtested Max)/245.0476 (Backtested Min),No Next Date Target,208.54/187.425/229.0045/147.1212/No F-Track Level/No F-Track Level/230.01,"100.0%, Past 10 years, 31",No Information,No Information,No Information,No Information,No Information,2.49% below/9.37% below/9.37% below,13.87%/2.81%/7.23%,"-0.0%, 50.63%",7.2 months/28 days/4.3 months,12.02%,17.33%,-5.31%,1.5,0.91,91.25%/160/4.9 months (Across ALL Assets),82.63%/334/3.7 months (Across ALL Assets)
FRACTAL TRACK,"MX.TO, Long, 2025-08-31 (Price: 48.78)",Weekly,2026-01-07 (Price: 61.52) (Today),No Price Target,No Date Target,19.37%/42.62%,"26.12%, 4.3 months","2026-01-07 (Price: 61.52), 26.12% above",87.74 (Exit Rule)/73.435 (Horizontal)/104.8718 (F-Stack 1)/122.9238 (F-Stack 2),2030-03-26 (Max)/2026-11-08 (Avg),45.56/38.425/48.7635/45.8359/No F-Track Level/No F-Track Level/No EMA 200 Support,"94.44%, Past 20 years, 18",No Information,No Information,No Information,"50% (Price: 45.71), 34.59% above, Upmove Bounce Back","2020-03-29 (Price: 13.24), 2025-02-09 (Price: 78.18)",No Information,22.38%/3.19%/16.45%,"5.57%, 73.13%",3.2 years/28 days/10 months,13.05%,2.99%,10.06%,1.75,0.22,96.55%/87/1.1 year (Across ALL Assets),70.5%/139/7.1 months (Across ALL Assets)
DELTADRIFT,"INDY, Long, 2025-12-22 (Price: 49.33)",Daily,No Exit Yet,No Price Target,2026-01-06 (Avg),1.97%/3.82%,"-0.51%, 16 days","2026-01-07 (Price: 49.08), 0.51% below",51.0023 (Historic Rise or Fall to Pivot)/50.953 (Avg % Gain of Historic Winning trades)/50.98 (Exit Rule)/54.474 (Horizontal)/60.9145 (F-Stack 1)/68.1277 (F-Stack 2)/52.24 (EMA 200)/54.4801 (Backtested Max)/50.0453 (Backtested Min),2026-01-28 (Max),48.03/40.73/48.7816/37.969/No F-Track Level/No F-Track Level/No EMA 200 Support,"72.73%, Past 4 years, 11",No Information,No Information,No Information,No Information,No Information,No Information,10.44%/1.45%/3.29%,"3.67%, 4.22%",26 days/4 days/11 days,8.33%,2.61%,5.72%,0.34,0.03,86.49%/111/12 days (Across ALL Assets),78.66%/478/16 days (Across ALL Assets)
FRACTAL TRACK,"META, Short, 2025-11-30 (Price: 647.95)",Monthly,No Exit Yet,No Price Target,2026-01-09 (Min),-65.62%/-56.81%,"-0.11%, 1.3 month","2026-01-07 (Price: 648.69), 0.11% above",559.6344 (Historic Rise or Fall to Pivot)/554.6452 (Avg % Gain of Historic Winning trades)/223.05 (Exit Rule)/280.19 (Horizontal)/556.264 (F-Stack 1),2026-04-13 (Max)/2026-01-09 (Min)/2026-02-11 (Avg),No support/280.19/556.264/No support/No F-Track Level/No F-Track Level/No support,"100.0%, Past 13 years, 4",No Information,No Information,No Information,"23.66% (Price: 628.6993), 3.18% above, Upmove Break Below","2022-11-30 (Price: 88.09), 2025-08-31 (Price: 796.25)",No Information,32.63%/3.19%/14.4%,"0.0%, 32.63%",3.1 months/28 days/1.7 month,10.6%,5.4%,5.2%,0.76,0.8,83.33%/6/1.2 month (Across ALL Assets),50.0%/14/1.7 month (Across ALL Assets)
FRACTAL TRACK,"NFLX, Short, 2025-12-31 (Price: 93.76)",Quarterly,2026-01-07 (Price: 90.73) (Today),No Price Target,No Date Target,-74.59%/-61.57%,"3.23%, 7 days","2026-01-07 (Price: 90.73), 3.23% below",66.1196 (Avg % Gain of Historic Winning trades)/23.05 (Exit Rule)/34.8663 (Horizontal)/86.4764 (F-Stack 1)/77.567 (F-Stack 2),2026-05-14 (Max)/2026-05-10 (Min)/2026-05-10 (Min),No support/34.8663/86.4764/77.567/No F-Track Level/No F-Track Level/No support,"100.0%, Past 23 years, 6",No Information,No Information,No Information,"23.66% (Price: 106.2331), 14.59% below, Upmove Break Below","2022-06-30 (Price: 16.271), 2025-06-30 (Price: 134.115)",No Information,53.32%/10.52%/29.48%,"0.0%, 53.32%",3.1 months/3 months/3 months,11.77%,5.5%,6.27%,1.3,0.88,100.0%/2/7.6 months (Across ALL Assets),63.64%/11/4.1 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-12-07 (Price: 184.66)",Weekly,2026-01-04 (Price: 173.66),No Price Target,No Date Target,-47.51%/-34.04%,"4.03%, 1 month","2026-01-07 (Price: 177.22), 4.03% below",135.75 (Exit Rule)/116.89 (Horizontal)/131.2534 (F-Stack 1)/93.0152 (F-Stack 2),2026-08-16 (Max)/2026-02-14 (Min)/2026-04-03 (Avg),No support/116.89/131.2534/93.0152/No F-Track Level/No F-Track Level/No support,"88.24%, Past 10 years, 17",No Information,No Information,No Information,No Information,No Information,4.03% below/5.05% below/4.03% below,16.0%/1.62%/4.88%,"15.2%, 17.31%",5.8 months/1.6 month/2.7 months,0.57%,5.4%,-4.83%,0.32,0.43,100.0%/4/1.9 month (Across ALL Assets),35.71%/14/1.3 month (Across ALL Assets)
