Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Target Exit Date (Farthest./Earliest./Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2) [$],Moving Average (50-days/200-days),Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
DELTADRIFT,"WPM.TO, Long, 2025-10-29 (Price: 132.75)",No Exit Yet,"2.03%, 2 days","70.0%, Past 4 years, 10","Daily, was CONFIRMED on 2025-10-29",Already confirmed,"2025-10-31 (Price: 135.45), 2.03% above",2 days,No Information,No Information,No Information,No Information,No Information,No Information,4.8%/1.64%/3.92%,"11.96%, 12.04%",21 days/1 days/7 days,2025-11-28/2025-10-30/2025-11-08,2.49%,26.43%,-23.94%,-0.06,0.95,138.2857/137.9538/138.12/No Horizontal Resistance/178.0989/194.7923,132.14/52.782/125.9496/92.3678/No F-Track Level/No F-Track Level,144.15/120.58,80.36%/112/11 days (Across ALL Assets),78.09%/470/11 days (Across ALL Assets)
TRENDPULSE,"QQQ, Long, 2025-10-28 (Price: 632.92)",No Exit Yet,"-0.61%, 3 days","100.0%, Past 4 years, 9","Daily, is CONFIRMED on 2025-10-28",Already confirmed,"2025-10-31 (Price: 629.07), 0.61% below",3 days,No Information,No Information,No Information,No Information,No Information,0.16% above/0.61% below/0.61% below,6.55%/1.22%/3.65%,"0%, 4.95%",19 days/4 days/11 days,2025-11-24/2025-11-02/2025-11-12,11.37%,19.89%,-8.52%,2.19,0.79,683.1106/656.0216/707.13/No Horizontal Resistance/610.7303/836.2536,589.5/256.995/563.3658/526.8888/No F-Track Level/No F-Track Level,592.88/535.18,88.89%/279/30 days (Across ALL Assets),83.02%/642/28 days (Across ALL Assets)
TRENDPULSE,"^NDX, Long, 2025-10-28 (Price: 26012.1504)",No Exit Yet,"-0.59%, 3 days","100.0%, Past 4 years, 17","Daily, is CONFIRMED on 2025-10-28",Already confirmed,"2025-10-31 (Price: 25858.127), 0.59% below",3 days,No Information,No Information,No Information,No Information,No Information,0.14% above/0.59% below/0.59% below,6.54%/1.15%/3.27%,"0%, 28.03%",81 days/4 days/20 days,2026-02-22/2025-11-02/2025-11-25,13.9%,19.94%,-6.04%,1.96,0.78,27081.2498/26862.7477/29070.04/No Horizontal Resistance/25025.4383/33965.62,24221.74/10555.915/22796.2371/21108.1646/No F-Track Level/No F-Track Level,24360.59/21992.33,88.89%/279/30 days (Across ALL Assets),83.02%/642/28 days (Across ALL Assets)
TRENDPULSE,"NZDCAD=X, Long, 2025-10-28 (Price: 0.8079)",No Exit Yet,"-0.77%, 3 days","100.0%, Past 4 years, 6","Daily, is CONFIRMED on 2025-10-28",Already confirmed,"2025-10-31 (Price: 0.8017), 0.77% below",3 days,No Information,No Information,No Information,No Information,No Information,0.52% below/0.77% below/0.77% below,2.27%/1.12%/1.36%,"0%, 1.49%",23 days/4 days/8 days,2025-11-30/2025-11-02/2025-11-08,6.68%,-0.32%,7.0%,2.96,-0.57,0.8354/0.8189/0.81/0.9093/1.0924/1.3117,0.8/0.7625/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,0.81/0.82,88.89%/279/30 days (Across ALL Assets),83.02%/642/28 days (Across ALL Assets)
TRENDPULSE,"HOOD, Long, 2025-10-27 (Price: 145.86)",No Exit Yet,"0.63%, 4 days","100.0%, Past 4 years, 14","Daily, is CONFIRMED on 2025-10-27",Already confirmed,"2025-10-31 (Price: 146.78), 0.63% above",4 days,No Information,No Information,No Information,No Information,No Information,9.27% above/0.63% above/0.63% above,22.83%/6.1%/13.94%,"0%, 18.75%",36 days/4 days/11 days,2025-12-18/2025-11-01/2025-11-11,70.94%,34.23%,36.71%,2.12,0.97,178.6347/166.1929/226.09/No Horizontal Resistance/164.8517/245.4076,127.22/8.2917/115.0659/84.2959/No F-Track Level/No F-Track Level,124.25/79.74,88.89%/279/30 days (Across ALL Assets),83.02%/642/28 days (Across ALL Assets)
TRENDPULSE,"QQQ, Long, 2025-10-26 (Price: 617.1)",No Exit Yet,"1.94%, 4 days","100.0%, Past 10 years, 9","Weekly, is CONFIRMED on 2025-10-24",Already confirmed,"2025-10-31 (Price: 629.07), 1.94% above",4 days,No Information,No Information,No Information,No Information,No Information,4.16% above/1.94% above/1.94% above,11.33%/1.74%/5.16%,"0%, 9.57%",89 days/24 days/45 days,2026-03-03/2025-11-29/2025-12-30,9.75%,17.47%,-7.72%,1.93,0.81,710.4055/648.9424/676.16/No Horizontal Resistance/610.7303/836.2536,422.67/256.995/563.3658/526.8888/No F-Track Level/No F-Track Level,590.75/533.99,96.46%/113/86 days (Across ALL Assets),78.15%/270/77 days (Across ALL Assets)
TRENDPULSE,"^NDX, Long, 2025-10-26 (Price: 25358.1602)",No Exit Yet,"1.97%, 4 days","100.0%, Past 10 years, 12","Weekly, is CONFIRMED on 2025-10-24",Already confirmed,"2025-10-31 (Price: 25858.127), 1.97% above",4 days,No Information,No Information,No Information,No Information,No Information,4.19% above/1.97% above/1.97% above,7.38%/1.69%/4.61%,"0%, 9.66%",104 days/24 days/57 days,2026-03-25/2025-11-29/2026-01-16,8.45%,17.53%,-9.08%,2.36,0.82,28104.4489/26527.1714/27799.57/No Horizontal Resistance/25025.4383/33965.62,17397.7/10555.915/22796.2371/21108.1646/No F-Track Level/No F-Track Level,24272.43/21943.31,96.46%/113/86 days (Across ALL Assets),78.15%/270/77 days (Across ALL Assets)
TRENDPULSE,"JNK, Long, 2025-10-26 (Price: 97.74)",No Exit Yet,"-0.36%, 4 days","85.71%, Past 10 years, 7","Weekly, is CONFIRMED on 2025-10-24",Already confirmed,"2025-10-31 (Price: 97.39), 0.36% below",4 days,No Information,No Information,No Information,No Information,No Information,0.15% above/0.36% below/0.36% below,3.5%/0.61%/2.02%,"1.13%, 7.91%",194 days/39 days/113 days,2026-08-02/2025-12-21/2026-04-07,4.45%,-1.28%,5.73%,0.86,-0.58,99.1572/99.7143/100.03/108.635/No Next Fib Ext/No Next Fib Ext,96.34/88.8814/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,97.45/96.22,96.46%/113/86 days (Across ALL Assets),78.15%/270/77 days (Across ALL Assets)
TRENDPULSE,"ACWX, Long, 2025-10-26 (Price: 66.54)",No Exit Yet,"-0.29%, 4 days","77.78%, Past 10 years, 9","Weekly, is CONFIRMED on 2025-10-24",Already confirmed,"2025-10-31 (Price: 66.35), 0.29% below",4 days,No Information,No Information,No Information,No Information,No Information,0.29% below/0.29% below/0.29% below,5.27%/2.19%/3.79%,"7.49%, 23.65%",169 days/19 days/65 days,2026-06-27/2025-11-22/2026-01-28,4.24%,2.94%,1.3%,0.41,-0.0,68.4564/69.0619/71.72/No Horizontal Resistance/69.6679/76.9985,51.22/45.07/61.9685/307.3483/No F-Track Level/No F-Track Level,64.47/59.25,96.46%/113/86 days (Across ALL Assets),78.15%/270/77 days (Across ALL Assets)
TRENDPULSE,"^BVSP, Long, 2025-10-26 (Price: 146172.0)",No Exit Yet,"2.3%, 4 days","91.67%, Past 10 years, 12","Weekly, is CONFIRMED on 2025-10-24",Already confirmed,"2025-10-31 (Price: 149540.4375), 2.3% above",4 days,No Information,No Information,No Information,No Information,No Information,4.28% above/2.3% above/2.3% above,11.93%/0.88%/5.42%,"9.52%, 33.57%",119 days/19 days/54 days,2026-04-16/2025-11-22/2026-01-12,7.2%,4.99%,2.21%,0.75,0.14,153422.1312/154094.5224/157302.0/No Horizontal Resistance/173653.968/192289.6,132437.0/96132.0/121313.6/110617.73/No F-Track Level/No F-Track Level,142372.54/134509.56,96.46%/113/86 days (Across ALL Assets),78.15%/270/77 days (Across ALL Assets)
TRENDPULSE,"DIA, Long, 2025-10-26 (Price: 472.21)",No Exit Yet,"0.73%, 4 days","100.0%, Past 10 years, 9","Weekly, is CONFIRMED on 2025-10-24",Already confirmed,"2025-10-31 (Price: 475.67), 0.73% above",4 days,No Information,No Information,No Information,No Information,No Information,3.01% above/0.73% above/0.73% above,6.15%/1.18%/3.37%,"-0.0%, 8.54%",194 days/14 days/87 days,2026-08-02/2025-11-15/2026-03-01,5.84%,9.92%,-4.08%,1.38,0.44,495.3955/488.1235/546.77/No Horizontal Resistance/538.1343/826.9871,454.87/321.6725/359.6128/249.2814/No F-Track Level/No F-Track Level,459.87/435.91,96.46%/113/86 days (Across ALL Assets),78.15%/270/77 days (Across ALL Assets)
TRENDPULSE,"EFN.TO, Long, 2025-10-26 (Price: 37.71)",No Exit Yet,"0.32%, 4 days","90.0%, Past 10 years, 10","Weekly, is CONFIRMED on 2025-10-24",Already confirmed,"2025-10-31 (Price: 37.83), 0.32% above",4 days,No Information,No Information,No Information,No Information,No Information,2.99% above/0.32% above/0.32% above,26.0%/1.9%/8.8%,"54.81%, 76.43%",64 days/24 days/44 days,2026-01-26/2025-11-29/2025-12-28,2.64%,15.84%,-13.2%,0.1,0.55,41.481/41.0285/47.64/No Horizontal Resistance/45.1741/70.5281,36.01/11.7733/29.5041/177.9303/No F-Track Level/No F-Track Level,36.79/32.61,96.46%/113/86 days (Across ALL Assets),78.15%/270/77 days (Across ALL Assets)
TRENDPULSE,"MSE.PA, Long, 2025-10-26 (Price: 63.0002)",No Exit Yet,"-0.11%, 4 days","100.0%, Past 10 years, 7","Weekly, is CONFIRMED on 2025-10-24",Already confirmed,"2025-10-31 (Price: 62.93), 0.11% below",4 days,No Information,No Information,No Information,No Information,No Information,1.03% above/0.11% below/0.11% below,9.25%/1.32%/3.91%,"0%, 5.26%",89 days/19 days/44 days,2026-03-03/2025-11-22/2025-12-28,7.04%,4.86%,2.18%,1.51,0.13,67.9268/65.4635/65.75/No Horizontal Resistance/81.1364/117.7989,57.29/33.6667/58.4776/44.4738/No F-Track Level/No F-Track Level,60.95/58.9,96.46%/113/86 days (Across ALL Assets),78.15%/270/77 days (Across ALL Assets)
TRENDPULSE,"UPS, Long, 2025-10-26 (Price: 87.22)",No Exit Yet,"10.55%, 4 days","72.73%, Past 10 years, 11","Weekly, is CONFIRMED on 2025-10-24",Already confirmed,"2025-10-31 (Price: 96.42), 10.55% above",4 days,No Information,No Information,No Information,No Information,No Information,11.58% above/10.55% above/10.55% above,5.87%/2.75%/4.29%,"54.87%, 55.03%",209 days/19 days/75 days,2026-08-24/2025-11-22/2026-02-11,-7.73%,1.5%,-9.23%,-0.31,0.0,84.4377/90.9617/115.44/221.2667/228.7501/295.6013,82.87/No Horizontal Support/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,85.54/100.59,96.46%/113/86 days (Across ALL Assets),78.15%/270/77 days (Across ALL Assets)
FRACTAL TRACK,"ETH-USD, Long, 2025-10-26 (Price: 4157.9893)",No Exit Yet,"-7.11%, 4 days","83.33%, Past 10 years, 6","Weekly, was CONFIRMED on 2025-10-26",Already confirmed,"2025-10-31 (Price: 3862.2021), 7.11% below",4 days,No Information,No Information,No Information,"38.2% (Price: 3403.7206), 13.47% above, Upmove Bounce Back","2022-06-19 (Price: 896.109), 2025-08-24 (Price: 4953.7329)",No Information,4.78%/4.78%/4.78%,"22.37%, 27.67%",39 days/39 days/39 days,2025-12-21/2025-12-21/2025-12-21,-6.09%,39.5%,-45.59%,-0.31,1.16,3681.8995/4356.7412/6592.56/4922.7188/4887.278/5344.0381,3984.65/1370.4997/3929.1537/3454.2267/No F-Track Level/No F-Track Level,4198.26/3329.39,94.0%/50/558 days (Across ALL Assets),72.73%/165/214 days (Across ALL Assets)
FRACTAL TRACK,"TRI.TO, Long, 2025-10-26 (Price: 227.55)",No Exit Yet,"-5.59%, 4 days","100.0%, Past 20 years, 14","Weekly, was CONFIRMED on 2025-10-26",Already confirmed,"2025-10-31 (Price: 214.84), 5.59% below",4 days,No Information,No Information,No Information,"38.2% (Price: 205.33), 4.63% above, Upmove Bounce Back","2018-05-13 (Price: 53.4023), 2025-07-20 (Price: 299.24)",No Information,218.9%/1.4%/46.83%,"-0.0%, 26.29%",1864 days/34 days/451 days,2033-03-17/2025-12-14/2027-08-10,17.16%,10.46%,6.7%,0.56,0.41,253.3769/334.1117/375.05/240.8933/293.2329/316.3836,212.03/116.89/193.124/131.2534/No F-Track Level/No F-Track Level,227.71/249.35,94.0%/50/558 days (Across ALL Assets),72.73%/165/214 days (Across ALL Assets)
TRENDPULSE,"SUM.NZ, Long, 2025-10-24 (Price: 11.9)",No Exit Yet,"-2.52%, 5 days","100.0%, Past 4 years, 9","Daily, is CONFIRMED on 2025-10-24",Already confirmed,"2025-10-31 (Price: 11.6), 2.52% below",5 days,No Information,No Information,No Information,No Information,No Information,0.85% below/2.52% below/2.52% below,8.54%/0.69%/5.09%,"0%, 11.81%",133 days/4 days/22 days,2026-05-04/2025-10-29/2025-11-24,14.49%,9.01%,5.48%,1.83,0.33,12.802/12.5057/12.58/13.345/19.8479/26.5969,10.6/9.1367/11.0645/56.4607/No F-Track Level/No F-Track Level,11.05/11.53,88.89%/279/30 days (Across ALL Assets),83.02%/642/28 days (Across ALL Assets)
FRACTAL TRACK,"WPM.TO, Long, 2025-10-24 (Price: 137.43)",No Exit Yet,"-1.44%, 5 days","96.3%, Past 5 years, 27","Daily, was CONFIRMED on 2025-10-24",Already confirmed,"2025-10-31 (Price: 135.45), 1.44% below",5 days,No Information,No Information,No Information,"38.2% (Price: 129.6661), 4.46% above, Upmove Bounce Back","2024-12-30 (Price: 79.88), 2025-10-16 (Price: 160.44)",No Information,69.2%/2.17%/22.41%,"0.62%, 39.55%",788 days/15 days/161 days,2028-12-08/2025-11-14/2026-06-14,35.74%,16.59%,19.15%,0.57,0.59,143.257/168.2281/185.77/No Horizontal Resistance/178.0989/194.7923,134.31/52.782/125.9496/92.3678/No F-Track Level/No F-Track Level,144.15/120.58,94.12%/289/221 days (Across ALL Assets),52.38%/63/141 days (Across ALL Assets)
FRACTAL TRACK,"WPM, Long, 2025-10-24 (Price: 98.15)",No Exit Yet,"-1.66%, 5 days","100.0%, Past 5 years, 20","Daily, was CONFIRMED on 2025-10-24",Already confirmed,"2025-10-31 (Price: 96.52), 1.66% below",5 days,No Information,No Information,No Information,"38.2% (Price: 91.864), 5.07% above, Upmove Bounce Back","2024-12-30 (Price: 55.47), 2025-10-16 (Price: 114.36)",No Information,47.65%/5.21%/23.57%,"-0.0%, 25.67%",491 days/38 days/176 days,2027-10-05/2025-12-18/2026-07-05,26.76%,15.48%,11.28%,0.55,0.54,101.9779/121.284/133.48/No Horizontal Resistance/114.4872/133.5026,95.84/38.3375/85.7049/76.3674/No F-Track Level/No F-Track Level,103.96/86.74,94.12%/289/221 days (Across ALL Assets),52.38%/63/141 days (Across ALL Assets)
FRACTAL TRACK,"SJ.TO, Long, 2025-10-24 (Price: 78.46)",No Exit Yet,"1.47%, 5 days","100.0%, Past 5 years, 31","Daily, was CONFIRMED on 2025-10-24",Already confirmed,"2025-10-31 (Price: 79.61), 1.47% above",5 days,No Information,No Information,No Information,"23.66% (Price: 78.1235), 1.9% above, Upmove Bounce Back","2025-04-09 (Price: 62.26), 2025-10-15 (Price: 83.04)",No Information,37.31%/4.37%/16.41%,"-0.0%, 15.24%",218 days/11 days/62 days,2026-09-04/2025-11-08/2026-01-21,28.85%,12.22%,16.63%,0.42,0.46,79.9194/91.3353/90.93/84.3925/95.0177/123.2166,78.12/38.015/66.807/60.0601/No F-Track Level/No F-Track Level,79.07/74.45,94.12%/289/221 days (Across ALL Assets),52.38%/63/141 days (Across ALL Assets)
FRACTAL TRACK,"HOOD, Long, 2025-10-24 (Price: 139.79)",No Exit Yet,"5.0%, 5 days","100.0%, Past 4 years, 14","Daily, was CONFIRMED on 2025-10-24",Already confirmed,"2025-10-31 (Price: 146.78), 5.0% above",5 days,No Information,No Information,No Information,"23.66% (Price: 119.2466), 23.09% above, Upmove Bounce Back","2022-12-28 (Price: 7.565), 2025-10-06 (Price: 153.86)",No Information,129.73%/9.09%/78.62%,"-0.0%, 56.69%",668 days/67 days/235 days,2028-06-17/2026-01-29/2026-09-29,101.75%,34.23%,67.52%,0.95,0.97,165.0501/249.6929/227.57/No Horizontal Resistance/164.8517/245.4076,127.22/8.2917/115.0659/84.2959/No F-Track Level/No F-Track Level,127.08/81.78,94.12%/289/221 days (Across ALL Assets),52.38%/63/141 days (Across ALL Assets)
TRENDPULSE,"^BVSP, Long, 2025-10-23 (Price: 145721.0)",2025-10-30 (Price: 148780.0),"2.1%, 5 days","85.71%, Past 4 years, 14","Daily, is CONFIRMED on 2025-10-23",Already confirmed,"2025-10-31 (Price: 149540.4375), 2.62% above",6 days,No Information,No Information,No Information,No Information,No Information,3.22% above/2.62% above/2.62% above,5.29%/0.72%/2.9%,"4.47%, 18.35%",127 days/5 days/19 days,2026-04-24/2025-10-30/2025-11-19,8.66%,5.34%,3.32%,0.71,0.17,154478.8321/149946.909/154997.6/No Horizontal Resistance/173653.968/192289.6,140680.0/96132.0/121313.6/110617.73/No F-Track Level/No F-Track Level,142175.92/134377.61,88.89%/279/30 days (Across ALL Assets),83.02%/642/28 days (Across ALL Assets)
TRENDPULSE,"UPS, Long, 2025-10-17 (Price: 86.41)",2025-10-29 (Price: 97.4),"12.72%, 8 days","84.62%, Past 4 years, 13","Daily, is CONFIRMED on 2025-10-17",Already confirmed,"2025-10-31 (Price: 96.42), 11.58% above",10 days,No Information,No Information,No Information,No Information,No Information,12.59% above/11.58% above/11.58% above,14.16%/0.81%/3.54%,"11.16%, 24.75%",94 days/4 days/16 days,2026-03-02/2025-10-22/2025-11-09,7.18%,-5.7%,12.88%,0.3,-0.19,89.901/89.4689/113.84/221.2667/228.7501/295.6013,82.87/No Horizontal Support/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,85.55/101.52,88.89%/279/30 days (Across ALL Assets),83.02%/642/28 days (Across ALL Assets)
TRENDPULSE,"ACWX, Long, 2025-10-06 (Price: 66.37)",2025-10-29 (Price: 66.88),"0.77%, 17 days","88.89%, Past 4 years, 9","Daily, is CONFIRMED on 2025-10-06",Already confirmed,"2025-10-31 (Price: 66.35), 0.03% below",19 days,No Information,No Information,No Information,No Information,No Information,0.96% above/0.03% below/0.03% below,3.3%/0.75%/1.98%,"1.94%, 13.84%",37 days/8 days/19 days,2025-11-28/2025-10-17/2025-11-02,6.91%,5.5%,1.41%,0.85,0.16,67.3324/67.6841/69.47/No Horizontal Resistance/69.6679/76.9985,64.1/45.07/61.9685/307.3483/No F-Track Level/No F-Track Level,63.27/58.32,88.89%/279/30 days (Across ALL Assets),83.02%/642/28 days (Across ALL Assets)
TRENDPULSE,"^GSPC, Long, 2025-10-01 (Price: 6711.2002)",2025-10-29 (Price: 6890.5898),"2.67%, 20 days","100.0%, Past 4 years, 11","Daily, is CONFIRMED on 2025-10-01",Already confirmed,"2025-10-31 (Price: 6840.2002), 1.92% above",22 days,No Information,No Information,No Information,No Information,No Information,1.92% above/1.92% above/1.92% above,3.77%/0.5%/1.57%,"0%, 4.01%",33 days/6 days/11 days,2025-11-17/2025-10-09/2025-10-16,8.25%,13.66%,-5.41%,1.44,0.58,6944.75/6816.566/7420.67/No Horizontal Resistance/6767.7249/9765.5661,6370.17/4106.4632/6316.2337/5433.2046/No F-Track Level/No F-Track Level,6482.75/6024.36,88.89%/279/30 days (Across ALL Assets),83.02%/642/28 days (Across ALL Assets)
FRACTAL TRACK,"BPCL.NS, Long, 2025-09-30 (Price: 339.65)",No Exit Yet,"5.05%, 23 days","100.0%, Past 29 years, 9","Quarterly, was CONFIRMED on 2025-09-30",Already confirmed,"2025-10-31 (Price: 356.8), 5.05% above",23 days,No Information,No Information,No Information,"23.66% (Price: 237.7738), 50.06% above, Upmove Bounce Back","2018-12-31 (Price: 119.275), 2019-12-31 (Price: 274.5)",No Information,235.98%/69.81%/135.85%,"-0.0%, 57.26%",1891 days/716 days/1010 days,2033-03-30/2028-08-02/2029-10-01,16.85%,11.42%,5.43%,0.75,0.39,377.0115/801.0645/432.78/343.7375/372.4081/393.108,152.4/145.35/295.7614/248.4289/No F-Track Level/No F-Track Level,329.03/305.92,88.89%/9/1658 days (Across ALL Assets),71.43%/14/376 days (Across ALL Assets)
FRACTAL TRACK,"INDA, Long, 2025-09-30 (Price: 52.06)",No Exit Yet,"3.67%, 23 days","100.0%, Past 13 years, 5","Quarterly, was CONFIRMED on 2025-09-30",Already confirmed,"2025-10-31 (Price: 53.97), 3.67% above",23 days,No Information,No Information,No Information,"50% (Price: 48.63), 10.98% above, Upmove Bounce Back","2023-03-31 (Price: 37.77), 2024-09-30 (Price: 59.49)",No Information,27.54%/16.24%/21.39%,"-0.0%, 19.16%",707 days/512 days/623 days,2028-07-20/2027-10-11/2028-03-20,6.43%,5.69%,0.74%,1.04,0.17,57.1306/63.1956/65.09/55.3633/66.8401/79.771,39.36/39.06/49.0901/45.3705/No F-Track Level/No F-Track Level,53.28/52.63,88.89%/9/1658 days (Across ALL Assets),71.43%/14/376 days (Across ALL Assets)
FRACTAL TRACK,"ATD.TO, Long, 2025-09-30 (Price: 74.25)",No Exit Yet,"-4.0%, 23 days","100.0%, Past 37 years, 5","Quarterly, was CONFIRMED on 2025-09-30",Already confirmed,"2025-10-31 (Price: 71.28), 4.0% below",23 days,No Information,No Information,No Information,"23.66% (Price: 67.0289), 6.34% above, Upmove Bounce Back","2008-09-30 (Price: 1.72), 2024-03-31 (Price: 87.27)",No Information,134.64%/29.11%/81.88%,"-0.0%, 42.24%",1566 days/1174 days/1370 days,2031-12-16/2030-05-27/2031-03-07,8.08%,22.7%,-14.62%,0.61,0.72,71.1315/135.0459/125.58/85.51/85.3936/96.14,67.69/45.49/59.8475/53.4732/No F-Track Level/No F-Track Level,72.8/71.85,88.89%/9/1658 days (Across ALL Assets),71.43%/14/376 days (Across ALL Assets)
BAND MATRIX,"XLV, Long, 2025-09-29 (Price: 135.9)",2025-10-29 (Price: 143.98),"5.95%, 22 days","100.0%, Past 5 years, 5","Daily, was CONFIRMED on 2025-09-29",No Cancellation Possible,"2025-10-31 (Price: 144.25), 6.14% above",24 days,No Information,No Information,No Information,No Information,No Information,No Information,13.81%/0.37%/8.58%,"0%, 16.06%",565 days/48 days/218 days,2027-12-26/2025-12-07/2026-08-10,9.64%,5.51%,4.13%,1.54,0.16,142.5863/147.5602/145.07/149.295/174.1807/202.706,134.13/121.6312/117.2225/81.225/No F-Track Level/No F-Track Level,140.39/139.04,76.32%/76/130 days (Across ALL Assets),76.19%/252/112 days (Across ALL Assets)
TRENDPULSE,"BAC, Long, 2025-09-19 (Price: 52.25)",2025-10-30 (Price: 53.03),"1.49%, 29 days","76.92%, Past 4 years, 13","Daily, is CONFIRMED on 2025-09-19",Already confirmed,"2025-10-31 (Price: 53.45), 2.3% above",30 days,No Information,No Information,No Information,No Information,No Information,2.3% above/2.3% above/2.3% above,3.57%/0.71%/2.18%,"13.24%, 27.96%",123 days/6 days/38 days,2026-03-16/2025-09-27/2025-11-13,1.4%,8.97%,-7.57%,-0.05,0.33,51.7797/53.3891/54.94/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext,49.46/29.49/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,48.47/44.96,88.89%/279/30 days (Across ALL Assets),83.02%/642/28 days (Across ALL Assets)
SIGMASHELL,"TRI.TO, Long, 2025-09-12 (Price: 239.5)",2025-10-29 (Price: 213.19),"-10.99%, 33 days","70.0%, Past 5 years, 10","Daily, was CONFIRMED on 2025-09-12",Already confirmed,"2025-10-31 (Price: 214.84), 10.3% below",35 days,"-3.19, 60.18",No Information,No Information,No Information,No Information,No Information,14.34%/0.96%/8.92%,"5.24%, 22.86%",53 days/30 days/42 days,2025-11-27/2025-10-25/2025-11-11,10.02%,17.26%,-7.24%,0.46,0.8,243.0206/260.8634/293.2329/240.8933/293.2329/455.2123,236.3/117.9612/193.124/131.2534/No F-Track Level/No F-Track Level,227.71/249.35,83.21%/137/75 days (Across ALL Assets),76.31%/325/86 days (Across ALL Assets)
SIGMASHELL,"ARM, Long, 2025-09-02 (Price: 132.34)",2025-10-30 (Price: 165.45),"25.02%, 42 days","100.0%, Past 2 years, 8","Daily, was CONFIRMED on 2025-09-02",Already confirmed,"2025-10-31 (Price: 169.82), 28.32% above",43 days,"-4.32, 72.22",No Information,No Information,No Information,No Information,No Information,192.88%/7.72%/51.82%,"-0.0%, 42.57%",193 days/57 days/117 days,2026-06-08/2025-11-23/2026-02-18,123.9%,56.07%,67.83%,0.54,1.36,145.0711/200.9186/218.0854/165.49/218.0854/235.5107,131.16/No Horizontal Support/125.7632/111.1891/No F-Track Level/No F-Track Level,153.36/139.62,83.21%/137/75 days (Across ALL Assets),76.31%/325/86 days (Across ALL Assets)
SIGMASHELL,"HDFCBANK.NS, Long, 2025-09-01 (Price: 950.6)",2025-10-28 (Price: 1003.55),"5.57%, 41 days","85.71%, Past 5 years, 7","Daily, was CONFIRMED on 2025-09-01",Already confirmed,"2025-10-31 (Price: 987.3), 3.86% above",44 days,"-3.68, 77.08",No Information,No Information,No Information,No Information,No Information,8.69%/0.8%/5.63%,"3.16%, 22.66%",156 days/53 days/95 days,2026-04-14/2025-11-16/2026-01-16,8.17%,12.55%,-4.38%,0.78,0.51,977.2168/1004.1188/1098.0619/1004.15/1098.0619/1305.7899,944.85/640.9/765.1075/697.8792/No F-Track Level/No F-Track Level,974.45/940.82,83.21%/137/75 days (Across ALL Assets),76.31%/325/86 days (Across ALL Assets)
FRACTAL TRACK,"MSFT, Long, 2025-08-28 (Price: 509.64)",2025-10-31 (Price: 517.81) (Today),"1.6%, 46 days","100.0%, Past 5 years, 33","Daily, was CONFIRMED on 2025-08-28",Already confirmed,"2025-10-31 (Price: 517.81), 1.6% above",46 days,No Information,No Information,No Information,"38.2% (Price: 498.1958), 3.94% above, Upmove Bounce Back","2024-11-04 (Price: 405.57), 2025-07-31 (Price: 555.45)",No Information,39.36%/1.23%/16.74%,"-0.0%, 37.56%",581 days/25 days/229 days,2027-12-17/2025-10-03/2026-07-25,27.07%,19.67%,7.4%,0.49,0.76,515.6028/594.9537/599.57/No Horizontal Resistance/553.3726/615.9924,502.04/216.39/386.873/350.287/No F-Track Level/No F-Track Level,513.83/461.14,94.12%/289/221 days (Across ALL Assets),52.38%/63/141 days (Across ALL Assets)
