Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/Moving Avg) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/Moving Avg) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"^BVSP, Long, 2025-11-16 (Price: 157739.0)",No Exit Yet,"-1.49%, 3 days","94.44%, Past 10 years, 36","Weekly, is CONFIRMED on 2025-11-14",Already confirmed,"2025-11-19 (Price: 155381.0), 1.49% below",3 days,No Information,No Information,No Information,No Information,No Information,0.85% above/1.49% below/1.49% below,11.93%/0.93%/6.26%,"15.17%, 43.39%",289 days/19 days/71 days,2027-01-08/2025-12-13/2026-02-26,10.24%,5.05%,5.2%,0.76,0.14,161840.214/167613.4614/177361.4/No Horizontal Resistance/173653.968/192289.6/No Moving Avg Target,132437.0/96132.0/121313.6/110617.73/No F-Track Level/No F-Track Level/136771.08,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"BPCL.NS, Long, 2025-11-16 (Price: 371.15)",No Exit Yet,"-1.64%, 3 days","81.25%, Past 10 years, 32","Weekly, is CONFIRMED on 2025-11-14",Already confirmed,"2025-11-20 (Price: 365.05), 1.64% below",3 days,No Information,No Information,No Information,No Information,No Information,2.31% above/1.64% below/1.64% below,29.59%/1.78%/11.46%,"32.02%, 47.09%",174 days/19 days/61 days,2026-07-26/2025-12-13/2026-02-12,12.02%,12.45%,-0.44%,0.38,0.44,389.5219/413.6838/455.43/No Horizontal Resistance/372.4081/393.108/No Moving Avg Target,308.2/145.35/353.1485/295.7614/No F-Track Level/No F-Track Level/310.9,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
FRACTAL TRACK,"BYD.TO, Long, 2025-11-16 (Price: 217.11)",No Exit Yet,"-0.74%, 3 days","97.06%, Past 20 years, 34","Weekly, was CONFIRMED on 2025-11-16",Already confirmed,"2025-11-20 (Price: 215.5), 0.74% below",3 days,No Information,No Information,No Information,"88.6% (Price: 205.401), 4.92% above, Upmove Bounce Back","2024-10-06 (Price: 198.61), 2025-03-02 (Price: 258.18)",No Information,1975.56%/0.56%/388.21%,"1.41%, 39.64%",1859 days/109 days/652 days,2033-03-31/2026-04-22/2028-06-17,16.37%,23.47%,-7.1%,0.29,0.79,223.9055/1059.9527/252.85/256.6133/367.2583/388.6839/No Moving Avg Target,209.51/188.685/147.1212/139.9966/No F-Track Level/No F-Track Level/216.45,94.55%/55/541 days (Across ALL Assets),74.31%/144/156 days (Across ALL Assets)
BASELINEDIVERGENCE,"NVDA, Long, 2025-11-16 (Price: 190.17)",No Exit Yet,"-5.01%, 3 days","91.01%, Past 10 years, 89","Weekly, was CONFIRMED on 2025-11-16",Already confirmed,"2025-11-20 (Price: 180.64), 5.01% below",3 days,No Information,"^NDX, Normal Case",No Information,No Information,No Information,No Information,200.25%/0.47%/39.14%,"45.09%, 51.99%",174 days/44 days/82 days,2026-07-26/2026-01-18/2026-03-14,49.18%,72.17%,-22.99%,0.82,1.91,253.4396/264.6025/239.8943/No Horizontal Resistance/239.8943/283.6698/No Moving Avg Target,167.02/13.9695/176.5924/152.8996/No F-Track Level/No F-Track Level/152.47,88.89%/27/87 days (Across ALL Assets),85.45%/55/76 days (Across ALL Assets)
OSCILLATOR DELTA,"BYD.TO, Long, 2025-11-13 (Price: 224.5)",No Exit Yet,"-4.01%, 5 days","75.0%, Past 6 years, 28","Daily, is Confirmed on 2025-11-13",No Cancellation Possible,"2025-11-20 (Price: 215.5), 4.01% below",5 days,No Information,No Information,No Information,No Information,No Information,No Information,10.87%/5.0%/6.28%,"13.39%, 19.4%",70 days/1 days/26 days,2026-02-22/2025-11-14/2025-12-20,-15.59%,2.6%,-18.19%,-0.14,0.1,230.5615/238.5986/244.71/256.6133/367.2583/388.6839/No Moving Avg Target,No Recent Minima/188.685/147.1212/139.9966/No F-Track Level/No F-Track Level/216.45,68.21%/151/44 days (Across ALL Assets),63.74%/353/43 days (Across ALL Assets)
TRENDPULSE,"SJ.TO, Long, 2025-11-13 (Price: 85.97)",No Exit Yet,"-4.73%, 5 days","80.56%, Past 4 years, 36","Daily, is CONFIRMED on 2025-11-13",Already confirmed,"2025-11-20 (Price: 81.9), 4.73% below",5 days,No Information,No Information,No Information,No Information,No Information,3.95% below/4.73% below/4.73% below,12.01%/1.22%/4.01%,"21.83%, 34.43%",119 days/4 days/21 days,2026-05-04/2025-11-18/2025-12-13,8.72%,13.33%,-4.61%,0.22,0.49,87.7238/89.4174/90.16/No Horizontal Resistance/95.0177/123.2166/No Moving Avg Target,78.12/38.015/66.807/60.0601/No F-Track Level/No F-Track Level/74.93,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"TCS.NS, Long, 2025-11-11 (Price: 3047.0)",2025-11-17 (Price: 3102.2),"1.81%, 4 days","96.97%, Past 4 years, 33","Daily, is CONFIRMED on 2025-11-11",Already confirmed,"2025-11-20 (Price: 3144.8), 3.21% above",7 days,No Information,No Information,No Information,No Information,No Information,5.11% above/3.21% above/3.21% above,13.38%/0.84%/4.51%,"12.98%, 25.8%",93 days/5 days/15 days,2026-03-25/2025-11-18/2025-12-02,36.95%,5.27%,31.68%,0.86,0.17,3133.8395/3184.4197/3561.08/4543.575/5637.7577/6711.0756/3362.93,2990.2/2923.4601/2637.2425/2299.5932/No F-Track Level/No F-Track Level/No Moving Avg Support,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"NIFTY_MIDCAP_100.NS, Long, 2025-11-11 (Price: 60427.0)",2025-11-17 (Price: 61180.5),"1.25%, 4 days","91.67%, Past 4 years, 48","Daily, is CONFIRMED on 2025-11-11",Already confirmed,"2025-11-20 (Price: 60963.5508), 0.89% above",7 days,No Information,No Information,No Information,No Information,No Information,1.87% above/0.89% above/0.89% above,4.39%/0.64%/2.63%,"10.85%, 21.42%",71 days/4 days/16 days,2026-02-21/2025-11-16/2025-12-04,15.67%,23.17%,-7.5%,0.55,1.11,62590.2866/62016.2301/61701.4/No Horizontal Resistance/69983.5191/76335.2565/No Moving Avg Target,59468.6/24894.2998/51648.171/44465.2214/No F-Track Level/No F-Track Level/55792.17,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
OSCILLATOR DELTA,"MTY.TO, Long, 2025-11-10 (Price: 34.02)",2025-11-17 (Price: 38.27),"12.49%, 5 days","72.97%, Past 6 years, 37","Daily, is Confirmed on 2025-11-10",No Cancellation Possible,"2025-11-20 (Price: 35.86), 5.41% above",8 days,No Information,No Information,No Information,No Information,No Information,No Information,19.58%/5.02%/7.99%,"11.8%, 23.15%",85 days/1 days/34 days,2026-03-13/2025-11-11/2025-12-29,-4.6%,-6.94%,2.34%,-0.06,-0.03,34.5745/36.7382/35.72/72.5033/No Next Fib Ext/No Next Fib Ext/40.34,No Recent Minima/No Horizontal Support/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No Moving Avg Support,68.21%/151/44 days (Across ALL Assets),63.74%/353/43 days (Across ALL Assets)
FRACTAL TRACK,"GNE.NZ, Long, 2025-11-05 (Price: 2.53)",2025-11-20 (Price: 2.47) (Today),"-2.37%, 11 days","84.62%, Past 5 years, 13","Daily, was CONFIRMED on 2025-11-05",Already confirmed,"2025-11-20 (Price: 2.47), 2.37% below",11 days,No Information,No Information,No Information,"23.66% (Price: 2.4547), 0.62% above, Upmove Bounce Back","2025-04-07 (Price: 2.115), 2025-10-15 (Price: 2.56)",No Information,6.64%/0.44%/3.91%,"7.43%, 9.96%",145 days/36 days/77 days,2026-06-03/2025-12-27/2026-02-24,1.92%,-3.81%,5.72%,0.03,-0.29,2.548/2.6289/2.8/3.575/No Next Fib Ext/No Next Fib Ext/No Moving Avg Target,2.33/2.0733/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/2.33,94.1%/288/218 days (Across ALL Assets),51.67%/60/109 days (Across ALL Assets)
FRACTAL TRACK,"EFN.TO, Long, 2025-11-05 (Price: 37.65)",2025-11-18 (Price: 35.05),"-6.91%, 9 days","90.38%, Past 5 years, 52","Daily, was CONFIRMED on 2025-11-05",Already confirmed,"2025-11-20 (Price: 36.25), 3.72% below",11 days,No Information,No Information,No Information,"38.2% (Price: 37.1637), 2.46% below, Upmove Bounce Back","2025-09-30 (Price: 35.39), 2025-10-28 (Price: 38.26)",No Information,43.0%/0.86%/18.32%,"6.13%, 26.27%",387 days/26 days/117 days,2027-05-19/2025-12-12/2026-04-23,16.07%,24.1%,-8.03%,0.65,1.02,38.4181/44.5475/39.37/No Horizontal Resistance/45.1741/70.5281/No Moving Avg Target,37.08/11.7733/29.5041/177.9303/No F-Track Level/No F-Track Level/33.38,94.1%/288/218 days (Across ALL Assets),51.67%/60/109 days (Across ALL Assets)
TRENDPULSE,"SUM.NZ, Long, 2025-11-04 (Price: 11.85)",2025-11-17 (Price: 12.65),"6.75%, 9 days","90.0%, Past 4 years, 20","Daily, is CONFIRMED on 2025-11-04",Already confirmed,"2025-11-20 (Price: 12.67), 6.92% above",12 days,No Information,No Information,No Information,No Information,No Information,6.92% above/6.92% above/6.92% above,8.54%/1.38%/4.55%,"6.4%, 20.48%",133 days/4 days/16 days,2026-05-15/2025-11-09/2025-11-27,46.12%,9.64%,36.48%,0.79,0.35,12.2434/12.3892/12.59/13.345/19.8479/26.5969/No Moving Avg Target,11.6/9.1367/11.0645/56.4607/No F-Track Level/No F-Track Level/11.49,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
OSCILLATOR DELTA,"SPOT, Long, 2025-10-31 (Price: 655.32)",2025-11-20 (Price: 589.23) (Today),"-10.09%, 14 days","89.47%, Past 6 years, 38","Daily, is Confirmed on 2025-10-31",No Cancellation Possible,"2025-11-20 (Price: 589.23), 10.09% below",14 days,No Information,No Information,No Information,No Information,No Information,No Information,20.64%/5.14%/7.38%,"18.6%, 21.54%",34 days/3 days/11 days,2025-12-19/2025-11-04/2025-11-15,89.2%,27.14%,62.06%,0.27,0.81,696.0154/703.6826/694.64/No Horizontal Resistance/860.054/995.9806/No Moving Avg Target,No Recent Minima/118.6/642.6903/612.322/No F-Track Level/No F-Track Level/653.7,68.21%/151/44 days (Across ALL Assets),63.74%/353/43 days (Across ALL Assets)
TRENDPULSE,"GOOG, Long, 2025-10-31 (Price: 281.82)",No Exit Yet,"2.9%, 14 days","94.12%, Past 20 years, 17","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-20 (Price: 289.98), 2.9% above",14 days,No Information,No Information,No Information,No Information,No Information,19.06% above/2.9% above/2.9% above,63.04%/1.54%/29.75%,"3.21%, 18.92%",412 days/86 days/199 days,2027-06-19/2026-03-04/2026-08-15,22.75%,24.26%,-1.52%,1.49,0.85,307.7193/365.6614/402.28/No Horizontal Resistance/285.4807/322.8294/No Moving Avg Target,156.23/84.6567/240.3589/219.0619/No F-Track Level/No F-Track Level/194.01,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"XIU.TO, Long, 2025-10-31 (Price: 45.14)",No Exit Yet,"-1.4%, 14 days","87.5%, Past 20 years, 16","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-20 (Price: 44.51), 1.4% below",14 days,No Information,No Information,No Information,No Information,No Information,4.09% above/1.4% below/1.4% below,13.41%/2.94%/9.31%,"6.95%, 19.49%",304 days/84 days/144 days,2027-01-14/2026-03-01/2026-05-27,8.8%,4.94%,3.87%,0.91,0.11,47.9703/49.3425/58.11/No Horizontal Resistance/53.8646/79.5406/No Moving Avg Target,28.76/28.5233/37.996/28.1885/No F-Track Level/No F-Track Level/40.37,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"QQQ, Long, 2025-10-31 (Price: 629.07)",No Exit Yet,"-6.9%, 14 days","100.0%, Past 20 years, 20","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-20 (Price: 585.67), 6.9% below",14 days,No Information,No Information,No Information,No Information,No Information,2.45% below/6.9% below/6.9% below,26.83%/5.89%/12.63%,"-0.0%, 33.07%",673 days/107 days/230 days,2028-07-01/2026-04-03/2026-09-29,11.42%,9.45%,1.97%,2.06,0.36,677.0051/708.5215/844.88/No Horizontal Resistance/610.7303/836.2536/No Moving Avg Target,468.92/256.995/563.3658/526.8888/No F-Track Level/No F-Track Level/537.0,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"^GSPC, Long, 2025-10-31 (Price: 6840.2002)",No Exit Yet,"-4.41%, 14 days","95.45%, Past 20 years, 22","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-20 (Price: 6538.7598), 4.41% below",14 days,No Information,No Information,No Information,No Information,No Information,2.24% below/4.41% below/4.41% below,17.02%/3.9%/10.39%,"7.48%, 24.77%",631 days/87 days/193 days,2028-05-01/2026-03-06/2026-08-06,9.69%,6.68%,3.01%,1.42,0.24,7449.662/7550.897/8982.34/No Horizontal Resistance/6767.7249/9765.5661/No Moving Avg Target,5569.06/4128.7074/6316.2337/5433.2046/No F-Track Level/No F-Track Level/6111.52,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"^NDX, Long, 2025-10-31 (Price: 25858.1309)",No Exit Yet,"-6.98%, 14 days","100.0%, Past 20 years, 22","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-20 (Price: 24054.3809), 6.98% below",14 days,No Information,No Information,No Information,No Information,No Information,2.53% below/6.98% below/6.98% below,30.75%/6.45%/14.42%,"-0.0%, 13.1%",369 days/107 days/203 days,2027-04-18/2026-04-03/2026-08-21,16.42%,9.59%,6.84%,1.86,0.37,29242.9602/29586.8734/34741.24/No Horizontal Resistance/25025.4383/33965.62/No Moving Avg Target,19278.45/10555.915/22796.2371/21108.1646/No F-Track Level/No F-Track Level/22067.0,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"BNS.TO, Long, 2025-10-31 (Price: 91.99)",No Exit Yet,"1.74%, 14 days","88.24%, Past 20 years, 17","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-20 (Price: 93.59), 1.74% above",14 days,No Information,No Information,No Information,No Information,No Information,9.12% above/1.74% above/1.74% above,24.83%/3.08%/11.43%,"30.99%, 38.87%",719 days/129 days/282 days,2028-09-06/2026-05-05/2026-12-13,4.31%,6.33%,-2.02%,0.35,0.21,94.4461/102.5045/113.97/No Horizontal Resistance/92.969/100.7509/No Moving Avg Target,56.15/62.2517/69.3218/61.3348/No F-Track Level/No F-Track Level/76.35,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"CVS, Long, 2025-10-31 (Price: 78.15)",No Exit Yet,"-2.7%, 14 days","77.78%, Past 20 years, 9","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-20 (Price: 76.04), 2.7% below",14 days,No Information,No Information,No Information,No Information,No Information,3.95% above/2.7% below/2.7% below,28.65%/12.56%/20.39%,"44.04%, 44.04%",218 days/87 days/159 days,2026-09-11/2026-03-06/2026-06-18,6.5%,4.04%,2.46%,0.24,0.13,87.1138/94.0848/91.39/106.045/116.3721/144.3517/No Moving Avg Target,44.89/58.425/76.2419/70.3769/No F-Track Level/No F-Track Level/67.21,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"XLU, Long, 2025-10-31 (Price: 89.1)",No Exit Yet,"-1.21%, 14 days","90.48%, Past 20 years, 21","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-20 (Price: 88.02), 1.21% below",14 days,No Information,No Information,No Information,No Information,No Information,0.93% above/1.21% below/1.21% below,16.63%/1.39%/9.27%,"27.25%, 40.67%",871 days/107 days/247 days,2029-04-14/2026-04-03/2026-10-23,5.14%,3.83%,1.3%,0.73,0.04,93.0739/97.3596/105.13/No Horizontal Resistance/98.9717/144.4725/No Moving Avg Target,58.93/59.52/70.8508/53.4708/No F-Track Level/No F-Track Level/82.19,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"ACWX, Long, 2025-10-31 (Price: 66.35)",No Exit Yet,"-3.44%, 14 days","91.67%, Past 20 years, 12","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-20 (Price: 64.07), 3.44% below",14 days,No Information,No Information,No Information,No Information,No Information,3.44% below/3.44% below/3.44% below,15.1%/1.81%/6.09%,"10.07%, 26.55%",849 days/88 days/315 days,2029-03-13/2026-03-07/2027-01-30,2.59%,1.11%,1.48%,0.53,-0.09,69.9329/70.3907/76.63/No Horizontal Resistance/69.6679/76.9985/No Moving Avg Target,52.16/45.07/61.9685/307.3483/No F-Track Level/No F-Track Level/59.62,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"TSM, Long, 2025-10-31 (Price: 300.43)",No Exit Yet,"-7.63%, 14 days","96.55%, Past 20 years, 29","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-20 (Price: 277.5), 7.63% below",14 days,No Information,No Information,No Information,No Information,No Information,7.63% below/7.63% below/7.63% below,62.44%/5.05%/21.09%,"28.26%, 49.81%",392 days/107 days/247 days,2027-05-21/2026-04-03/2026-10-23,11.28%,15.19%,-3.91%,0.91,0.52,354.6276/363.7907/420.14/No Horizontal Resistance/334.306/349.9895/No Moving Avg Target,166.0/83.575/274.027/233.1074/No F-Track Level/No F-Track Level/218.77,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"BAC, Long, 2025-10-31 (Price: 53.45)",No Exit Yet,"-4.58%, 14 days","75.0%, Past 20 years, 16","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-20 (Price: 51.0), 4.58% below",14 days,No Information,No Information,No Information,No Information,No Information,0.51% above/4.58% below/4.58% below,30.69%/9.64%/20.1%,"25.08%, 44.87%",412 days/88 days/206 days,2027-06-19/2026-03-07/2026-08-25,4.84%,3.94%,0.9%,0.33,0.19,59.5593/64.1935/71.3/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No Moving Avg Target,26.34/29.49/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/45.86,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"CSCO, Long, 2025-10-31 (Price: 73.11)",2025-11-18 (Price: 77.37),"5.83%, 12 days","88.0%, Past 4 years, 25","Daily, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-20 (Price: 75.44), 3.19% above",14 days,No Information,No Information,No Information,No Information,No Information,3.47% above/3.19% above/3.19% above,7.42%/1.03%/3.28%,"17.72%, 27.08%",34 days/4 days/14 days,2025-12-19/2025-11-05/2025-11-20,14.5%,7.19%,7.31%,0.19,0.26,74.3894/75.508/76.36/No Horizontal Resistance/78.7458/109.6316/No Moving Avg Target,67.46/40.92/68.2017/52.6706/No F-Track Level/No F-Track Level/64.73,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"PPH, Long, 2025-10-31 (Price: 92.54)",No Exit Yet,"6.2%, 14 days","81.48%, Past 20 years, 27","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-20 (Price: 98.28), 6.2% above",14 days,No Information,No Information,No Information,No Information,No Information,8.76% above/6.2% above/6.2% above,15.31%/0.84%/7.86%,"30.19%, 39.01%",1129 days/106 days/305 days,2030-04-23/2026-04-02/2027-01-15,1.99%,2.01%,-0.01%,0.18,-0.1,98.296/99.8136/96.67/No Horizontal Resistance/100.0174/110.0139/No Moving Avg Target,82.93/65.915/87.7591/70.617/No F-Track Level/No F-Track Level/88.68,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"VGT, Long, 2025-10-31 (Price: 793.21)",No Exit Yet,"-9.77%, 14 days","82.61%, Past 20 years, 23","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-20 (Price: 715.7), 9.77% below",14 days,No Information,No Information,No Information,No Information,No Information,4.14% below/9.77% below/9.77% below,27.2%/4.39%/14.49%,"23.72%, 51.21%",434 days/84 days/188 days,2027-07-21/2026-03-01/2026-07-30,6.59%,13.32%,-6.73%,0.5,0.59,878.718/908.1461/1090.34/No Horizontal Resistance/946.1588/993.4664/No Moving Avg Target,542.38/311.83/702.1644/626.0547/No F-Track Level/No F-Track Level/644.77,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"FRW.NZ, Long, 2025-10-31 (Price: 14.72)",No Exit Yet,"-5.98%, 14 days","95.65%, Past 20 years, 23","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-20 (Price: 13.84), 5.98% below",14 days,No Information,No Information,No Information,No Information,No Information,13.82% above/5.98% below/5.98% below,25.1%/4.41%/14.42%,"3.66%, 17.71%",501 days/86 days/235 days,2027-10-26/2026-03-04/2026-10-06,10.04%,9.85%,0.19%,1.67,0.39,15.8122/16.8426/18.51/No Horizontal Resistance/16.2179/21.849/No Moving Avg Target,7.7/7.405/11.0078/7.8689/No F-Track Level/No F-Track Level/11.41,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"BDGI.TO, Long, 2025-10-31 (Price: 73.59)",No Exit Yet,"-2.92%, 14 days","89.66%, Past 20 years, 29","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-20 (Price: 71.44), 2.92% below",14 days,No Information,No Information,No Information,No Information,No Information,23.96% above/2.92% below/2.92% below,159.21%/3.87%/50.82%,"37.81%, 54.03%",413 days/106 days/179 days,2027-06-21/2026-04-02/2026-07-17,17.99%,19.81%,-1.82%,0.67,0.65,111.6287/110.9884/96.66/No Horizontal Resistance/63.2847/69.0016/No Moving Avg Target,35.88/24.32/58.5532/53.241/No F-Track Level/No F-Track Level/48.39,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"RY.TO, Long, 2025-10-31 (Price: 205.47)",No Exit Yet,"1.22%, 14 days","78.95%, Past 20 years, 19","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-20 (Price: 207.98), 1.22% above",14 days,No Information,No Information,No Information,No Information,No Information,4.21% above/1.22% above/1.22% above,16.93%/2.86%/10.78%,"16.54%, 21.22%",653 days/84 days/209 days,2028-06-02/2026-03-01/2026-08-29,5.05%,9.0%,-3.95%,0.4,0.37,220.0584/227.6197/272.86/No Horizontal Resistance/221.431/339.4883/No Moving Avg Target,162.1/118.8425/148.4673/103.3737/No F-Track Level/No F-Track Level/179.57,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"MSE.PA, Long, 2025-10-31 (Price: 62.93)",No Exit Yet,"-1.59%, 14 days","100.0%, Past 20 years, 10","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-20 (Price: 61.93), 1.59% below",14 days,No Information,No Information,No Information,No Information,No Information,4.24% above/1.59% below/1.59% below,14.35%/2.24%/8.34%,"-0.0%, 28.4%",893 days/107 days/478 days,2029-05-16/2026-04-03/2027-09-23,5.98%,2.81%,3.17%,0.92,-0.0,63.9243/68.1784/83.41/No Horizontal Resistance/81.1364/117.7989/No Moving Avg Target,52.08/33.6667/58.4776/44.4738/No F-Track Level/No F-Track Level/59.09,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"^NZ50, Long, 2025-10-31 (Price: 13548.3203)",No Exit Yet,"-1.86%, 14 days","83.33%, Past 20 years, 12","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-20 (Price: 13296.0498), 1.86% below",14 days,No Information,No Information,No Information,No Information,No Information,1.86% below/1.86% below/1.86% below,16.11%/2.05%/8.79%,"10.24%, 18.13%",304 days/130 days/205 days,2027-01-14/2026-05-07/2026-08-23,6.21%,8.68%,-2.47%,0.51,0.45,14269.0909/14739.2177/14426.63/No Horizontal Resistance/14773.8816/17170.3822/No Moving Avg Target,11903.31/10608.2731/12904.4271/10062.5272/No F-Track Level/No F-Track Level/12757.79,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"EFA, Long, 2025-10-31 (Price: 94.49)",No Exit Yet,"-3.44%, 14 days","80.0%, Past 20 years, 20","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-20 (Price: 91.24), 3.44% below",14 days,No Information,No Information,No Information,No Information,No Information,3.44% below/3.44% below/3.44% below,18.42%/4.43%/11.81%,"14.7%, 23.01%",391 days/84 days/167 days,2027-05-20/2026-03-01/2026-06-29,6.85%,3.37%,3.48%,0.51,0.03,101.6618/105.6493/107.68/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No Moving Avg Target,75.61/66.265/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/87.2,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
FRACTAL TRACK,"BRK-B, Long, 2025-10-31 (Price: 477.54)",No Exit Yet,"4.94%, 14 days","92.31%, Past 29 years, 26","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2025-11-20 (Price: 501.12), 4.94% above",14 days,No Information,No Information,No Information,"23.66% (Price: 451.5539), 10.98% above, Upmove Bounce Back","2020-03-31 (Price: 159.5), 2025-05-31 (Price: 542.07)",No Information,204.24%/9.94%/55.24%,"11.32%, 45.86%",3131 days/238 days/873 days,2038-03-31/2026-10-10/2029-04-17,5.06%,11.04%,-5.98%,0.48,0.46,510.2992/741.3331/707.08/488.245/630.85/709.9376/496.68,267.02/268.082/449.7662/405.99/No F-Track Level/No F-Track Level/No Moving Avg Support,84.44%/45/1293 days (Across ALL Assets),76.0%/100/206 days (Across ALL Assets)
