Function,"Symbol, Signal, Signal Date/Price[$]",Interval,Exit Signal Date/Price[$],Target for which Price has achieved over 90 percent of gain %,Backtested Target Exit Date,Next Two Target Price % from Latest Trading Price,"% Gain, Holding Period (days)","Today Trading Date/Price[$], Today price vs Signal",Remaining Potential Exit Prices [$],Remaining Potential Exit Dates,Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],"Win Rate [%], History Tested, Number of Trades",Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
SIGMASHELL,"NA.TO, Long, 2026-02-02 (Price: 163.94)",Daily,No Exit Yet,177.547 (Avg % Gain of Historic Winning trades),No Date Target,4.08%/5.72%,"8.85%, 21 days","2026-02-23 (Price: 178.45), 8.85% above",188.6608 (Function Specific Target)/188.6608 (F-Stack 1)/207.1743 (F-Stack 2)/185.7276 (Backtested Max),2027-07-08 (Max)/2026-05-04 (Min)/2026-08-25 (Avg),161.96/82.9367/148.3746/134.0186/No F-Track Level/No F-Track Level/153.02,"100.0%, Past 5 years, 7",162.22,"-3.34, 87.5%",No Information,No Information,No Information,No Information,No Information,13.29%/0.09%/8.3%,"0%, 20.53%",1 year/2.1 months/4.7 months,16.54%,8.46%,8.08%,1.72,0.47,75.47%/53/4.6 months (Across ALL Assets),71.43%/224/3.8 months (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2025-10-22 (Price: 5.98)",Daily,No Exit Yet,No Price Target,2026-02-25 (Avg),9.8%/9.93%,"-6.19%, 4.1 months","2026-02-23 (Price: 5.61), 6.19% below",6.1977 (Historic Rise or Fall to Pivot)/6.1672 (Avg % Gain of Historic Winning trades)/6.16 (Function Specific Target)/6.825 (Horizontal)/7.4565 (F-Stack 1)/8.4213 (F-Stack 2)/6.3394 (Backtested Max),2026-10-17 (Max)/2026-02-25 (Avg),5.8/4.3875/4.5145/3.5923/No F-Track Level/No F-Track Level/5.75,"88.24%, Past 4 years, 34",5.85,No Information,No Information,No Information,No Information,No Information,6.19% below/6.19% below/6.19% below,6.01%/0.46%/3.13%,"6.51%, 16.22%",8.3 months/7 days/2.9 months,14.44%,0.14%,14.3%,0.3,0.02,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2025-10-12 (Price: 5.98)",Weekly,No Exit Yet,No Price Target,2026-02-23 (Avg),8.68%/14.97%,"-6.19%, 4.5 months","2026-02-23 (Price: 5.61), 6.19% below",6.593 (Historic Rise or Fall to Pivot)/6.5654 (Avg % Gain of Historic Winning trades)/6.45 (Function Specific Target)/6.825 (Horizontal)/7.4565 (F-Stack 1)/8.4213 (F-Stack 2)/7.4337 (Backtested Max)/6.0972 (Backtested Min),2026-11-02 (Max),5.56/4.3875/4.5145/3.5923/No F-Track Level/No F-Track Level/5.75,"100.0%, Past 10 years, 16",5.9,No Information,No Information,No Information,No Information,No Information,6.19% below/6.19% below/6.19% below,24.31%/1.96%/9.79%,"-0.0%, 22.1%",8.9 months/1.2 month/3.1 months,11.4%,7.53%,3.87%,1.15,0.39,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
FRACTAL TRACK,"XLU, Long, 2025-12-12 (Price: 42.83)",Daily,No Exit Yet,46.5562 (Avg % Gain of Historic Winning trades),No Date Target,2.04%/6.01%,"8.99%, 2.4 months","2026-02-23 (Price: 46.68), 8.99% above",54.53 (Function Specific Target)/49.4858 (F-Stack 1)/65.2454 (F-Stack 2)/47.6312 (Backtested Max),2029-05-16 (Max)/2027-02-10 (Avg),42.72/29.6267/35.4254/30.3912/No F-Track Level/No F-Track Level/No EMA 200 Support,"100.0%, Past 5 years, 16",43.17,No Information,No Information,No Information,"23.66% (Price: 42.2713), 10.43% above, Upmove Bounce Back","2023-10-06 (Price: 27.385), 2025-10-16 (Price: 46.885)",No Information,11.21%/2.82%/8.7%,"-0.0%, 28.07%",2.4 years/1.2 month/9.8 months,18.46%,5.33%,13.13%,2.44,0.28,93.09%/304/4.8 months (Across ALL Assets),67.74%/62/5.1 months (Across ALL Assets)
FRACTAL TRACK,"XLU, Long, 2025-06-30 (Price: 40.83)",Monthly,No Exit Yet,46.7626 (Avg % Gain of Historic Winning trades),No Date Target,5.87%/6.01%,"14.33%, 7.9 months","2026-02-23 (Price: 46.68), 14.33% above",49.42 (Function Specific Target)/49.4858 (F-Stack 1)/72.2363 (F-Stack 2)/49.5554 (Backtested Max),2033-12-01 (Max)/2026-10-25 (Min)/2027-12-03 (Avg),29.46/29.48/35.4254/26.7354/No F-Track Level/No F-Track Level/No EMA 200 Support,"92.31%, Past 27 years, 13",40.785,No Information,No Information,No Information,"38.2% (Price: 36.2348), 28.83% above, Upmove Bounce Back","2023-10-31 (Price: 27.385), 2024-11-30 (Price: 41.705)",No Information,21.37%/2.75%/14.53%,"4.79%, 46.41%",5.9 years/11.1 months/1.7 year,5.35%,2.87%,2.48%,1.11,0.06,92.68%/41/1.5 year (Across ALL Assets),66.67%/63/10.2 months (Across ALL Assets)
DELTADRIFT,"KXS.TO, Long, 2026-02-05 (Price: 123.31)",Daily,No Exit Yet,No Price Target,2026-02-22 (Avg),7.85%/9.05%,"-3.43%, 18 days","2026-02-23 (Price: 119.08), 3.43% below",131.3005 (Historic Rise or Fall to Pivot)/128.4274 (Avg % Gain of Historic Winning trades)/129.86 (Function Specific Target)/209.885 (Horizontal)/245.9157 (F-Stack 1)/289.1348 (F-Stack 2)/180.59 (EMA 200)/132.0157 (Backtested Max),2026-04-24 (Max),120.08/No Horizontal Support/118.5983/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,"71.43%, Past 4 years, 14",122.48,No Information,No Information,No Information,No Information,No Information,No Information,7.06%/2.13%/4.15%,"15.86%, 17.85%",1.8 month/2 days/12 days,3.12%,-2.75%,5.87%,0.03,-0.07,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
TRENDPULSE,"KXS.TO, Long, 2025-10-03 (Price: 183.5)",Daily,No Exit Yet,No Price Target,2026-02-23 (Max),61.68%/63.94%,"-35.11%, 4.8 months","2026-02-23 (Price: 119.08), 35.11% below",195.2257 (Historic Rise or Fall to Pivot)/192.5282 (Avg % Gain of Historic Winning trades)/200.87 (Function Specific Target)/209.885 (Horizontal)/222.1498 (F-Stack 1)/245.5558 (F-Stack 2)/203.0061 (Backtested Max),No Next Date Target,175.17/126.33/177.4966/151.1683/No F-Track Level/No F-Track Level/182.3,"89.29%, Past 4 years, 28",181.9,No Information,No Information,No Information,No Information,No Information,33.47% below/35.11% below/35.11% below,10.63%/1.1%/4.92%,"10.51%, 47.61%",3.3 months/7 days/1.3 month,5.62%,1.01%,4.61%,0.43,0.12,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"MTY.TO, Long, 2026-01-18 (Price: 40.33)",Weekly,2026-02-22 (Price: 43.14),No Price Target,No Date Target,6.36%/11.81%,"2.75%, 1.2 month","2026-02-23 (Price: 41.44), 2.75% above",44.0767 (Avg % Gain of Historic Winning trades)/60.23 (Function Specific Target)/72.5033 (Horizontal)/46.3351 (Backtested Max),2027-08-14 (Max)/2026-02-27 (Min)/2026-08-27 (Avg),33.34/37.115/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/39.21,"79.17%, Past 10 years, 24",39.9,No Information,No Information,No Information,No Information,No Information,2.75% above/2.75% above/2.75% above,14.89%/5.03%/9.29%,"37.54%, 76.03%",1.1 year/28 days/5.1 months,0.91%,5.06%,-4.15%,-0.11,0.29,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"MTY.TO, Long, 2026-01-11 (Price: 40.19)",Weekly,2026-02-22 (Price: 43.14),No Price Target,2026-02-20 (Min),5.91%/5.99%,"3.11%, 1.4 month","2026-02-23 (Price: 41.44), 3.11% above",43.9237 (Avg % Gain of Historic Winning trades)/43.89 (Function Specific Target)/72.5033 (Horizontal)/46.1743 (Backtested Max),2027-08-07 (Max)/2026-08-20 (Avg),33.34/37.115/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/39.25,"79.17%, Past 10 years, 24",38.27,No Information,No Information,No Information,No Information,No Information,8.42% above/3.68% above/3.11% above,14.89%/5.03%/9.29%,"37.54%, 76.03%",1.1 year/28 days/5.1 months,0.91%,5.06%,-4.15%,-0.11,0.29,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"NVDA, Long, 2026-02-09 (Price: 190.04)",Daily,No Exit Yet,No Price Target,2026-02-23 (Avg),2.15%/6.15%,"0.79%, 14 days","2026-02-23 (Price: 191.55), 0.79% above",240.2486 (Historic Rise or Fall to Pivot)/206.9346 (Avg % Gain of Historic Winning trades)/203.33 (Function Specific Target)/239.8943 (F-Stack 1)/283.6698 (F-Stack 2)/226.9268 (Backtested Max)/195.6652 (Backtested Min),2026-03-05 (Max),171.88/13.9695/176.5924/152.8996/No F-Track Level/No F-Track Level/170.11,"90.91%, Past 4 years, 22",184.26,No Information,No Information,No Information,No Information,No Information,3.31% above/0.79% above/0.79% above,19.41%/2.96%/8.89%,"6.69%, 63.72%",17 days/6 days/10 days,14.95%,45.88%,-30.93%,1.01,1.76,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"GOOG, Long, 2025-11-30 (Price: 320.12)",Weekly,No Exit Yet,No Price Target,2026-02-20 (Avg),13.91%/21.15%,"-2.63%, 2.8 months","2026-02-23 (Price: 311.69), 2.63% below",377.6136 (Historic Rise or Fall to Pivot)/355.0451 (Avg % Gain of Historic Winning trades)/488.5 (Function Specific Target)/381.0068 (Backtested Max),2026-08-09 (Max),147.74/84.51/240.3589/219.0619/No F-Track Level/No F-Track Level/203.2,"100.0%, Past 10 years, 20",311.01,No Information,No Information,No Information,No Information,No Information,4.02% above/2.63% below/2.63% below,19.02%/4.43%/10.91%,"-0.0%, 15.08%",5.8 months/1.2 month/1.9 month,13.59%,15.16%,-1.57%,2.05,0.82,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
DELTADRIFT,"MSFT, Long, 2026-02-06 (Price: 401.14)",Daily,No Exit Yet,No Price Target,2026-02-21 (Avg),7.98%/8.11%,"-4.16%, 17 days","2026-02-23 (Price: 384.47), 4.16% below",416.1827 (Historic Rise or Fall to Pivot)/415.1398 (Avg % Gain of Historic Winning trades)/415.66 (Function Specific Target)/554.585 (Horizontal)/553.3726 (F-Stack 1)/615.9924 (F-Stack 2)/486.64 (EMA 200)/422.1196 (Backtested Max),2026-05-21 (Max),393.67/216.39/386.873/350.287/No F-Track Level/No F-Track Level/No EMA 200 Support,"75.0%, Past 4 years, 12",399.17,No Information,No Information,No Information,No Information,No Information,No Information,5.23%/2.02%/3.49%,"8.2%, 14.53%",2.4 months/1 day/11 days,5.6%,7.01%,-1.41%,0.17,0.37,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
DELTADRIFT,"AMZN, Long, 2026-02-11 (Price: 203.88)",Daily,No Exit Yet,No Price Target,2026-02-22 (Avg),4.44%/5.07%,"0.68%, 12 days","2026-02-23 (Price: 205.27), 0.68% above",216.9691 (Historic Rise or Fall to Pivot)/214.3798 (Avg % Gain of Historic Winning trades)/215.67 (Function Specific Target)/239.3 (Horizontal)/317.6152 (F-Stack 1)/339.3352 (F-Stack 2)/224.07 (EMA 200)/225.8583 (Backtested Max),2026-03-20 (Max),200.99/86.995/193.0625/132.2674/No F-Track Level/No F-Track Level/No EMA 200 Support,"80.0%, Past 4 years, 15",208.07,No Information,No Information,No Information,No Information,No Information,No Information,10.78%/1.99%/5.15%,"17.68%, 17.68%",26 days/1 day/8 days,7.43%,4.18%,3.25%,0.18,0.24,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
TRENDPULSE,"BTC-USD, Long, 2025-05-31 (Price: 104638.0938)",Monthly,No Exit Yet,No Price Target,2026-02-20 (Max),98.94%/110.69%,"-38.27%, 8.9 months","2026-02-23 (Price: 64594.918), 38.27% below",360750.2922 (Historic Rise or Fall to Pivot)/283025.1161 (Avg % Gain of Historic Winning trades)/128503.09 (Function Specific Target)/136097.3501 (F-Stack 2)/404352.9859 (Backtested Max)/155178.2931 (Backtested Min),No Next Date Target,16547.5/18304.4229/88806.9363/81023.3741/No F-Track Level/No F-Track Level/94736.72,"100.0%, Past 20 years, 5",94212.8594,No Information,No Information,No Information,No Information,No Information,31.43% below/38.27% below/38.27% below,286.43%/48.3%/170.48%,"-0.0%, 15.0%",6.1 months/5.1 months/5.8 months,56.19%,37.5%,18.69%,0.89,1.29,95.89%/73/1 year (Across ALL Assets),73.02%/126/9.3 months (Across ALL Assets)
DELTADRIFT,"ORCL, Long, 2026-02-15 (Price: 160.14)",Weekly,No Exit Yet,No Price Target,2026-02-25 (Min),24.3%/27.15%,"-11.76%, 8 days","2026-02-23 (Price: 141.31), 11.76% below",214.1232 (Historic Rise or Fall to Pivot)/179.6771 (Avg % Gain of Historic Winning trades)/196.9 (Function Specific Target)/300.069 (F-Stack 1)/376.1425 (F-Stack 2)/220.71 (EMA 200)/182.3834 (Backtested Max)/175.6416 (Backtested Min),2026-03-17 (Max)/2026-02-25 (Min)/2026-03-10 (Avg),142.82/82.7925/152.3597/145.7273/No F-Track Level/No F-Track Level/No EMA 200 Support,"75.0%, Past 15 years, 4",148.49,No Information,No Information,No Information,No Information,No Information,No Information,13.89%/9.68%/12.2%,"20.01%, 25.53%",21 days/7 days/16 days,5.26%,6.77%,-1.51%,0.27,0.34,72.73%/11/3.4 months (Across ALL Assets),90.36%/83/2.3 months (Across ALL Assets)
FRACTAL TRACK,"ETH-USD, Long, 2025-10-26 (Price: 4157.9893)",Weekly,No Exit Yet,No Price Target,2026-02-24 (Avg),130.92%/161.57%,"-55.17%, 4 months","2026-02-23 (Price: 1864.0098), 55.17% below",4304.3505 (Historic Rise or Fall to Pivot)/5160.8963 (Avg % Gain of Historic Winning trades)/6592.56 (Function Specific Target)/4922.7188 (Horizontal)/4887.278 (F-Stack 1)/5344.0381 (F-Stack 2)/5540.5207 (Backtested Max)/4875.6583 (Backtested Min),2026-06-17 (Max)/2026-02-24 (Avg),3984.65/1370.4997/3929.1537/3454.2267/No F-Track Level/No F-Track Level/3478.41,"100.0%, Past 10 years, 5",3984.6963,No Information,No Information,No Information,"38.2% (Price: 3403.7206), 45.24% below, Upmove Bounce Back","2022-06-19 (Price: 896.109), 2025-08-24 (Price: 4953.7329)",No Information,33.25%/17.26%/24.12%,"-0.0%, 44.11%",5.4 months/7 days/2.8 months,44.95%,44.58%,0.37%,1.56,1.59,94.52%/73/1.2 year (Across ALL Assets),63.64%/132/7.5 months (Across ALL Assets)
TRENDPULSE,"PG, Long, 2025-07-23 (Price: 158.28)",Daily,2026-02-19 (Price: 158.56),165.91 (Function Specific Target)/164.8328 (Backtested Max),No Date Target,0.63%/8.65%,"4.35%, 7.2 months","2026-02-23 (Price: 165.17), 4.35% above",179.4533 (Horizontal)/186.6499 (F-Stack 1)/209.3631 (F-Stack 2)/166.21 (EMA 200),No Next Date Target,152.68/121.86/140.2317/117.5404/No F-Track Level/No F-Track Level/No EMA 200 Support,"88.0%, Past 4 years, 25",158.22,No Information,No Information,No Information,No Information,No Information,4.33% above/4.35% above/4.35% above,4.14%/0.91%/2.08%,"6.35%, 12.85%",3.3 months/7 days/1.1 month,9.02%,2.82%,6.2%,0.37,0.09,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"MCD, Long, 2025-12-07 (Price: 311.23)",Weekly,2026-02-23 (Price: 334.56),No Price Target,No Date Target,3.12%/10.61%,"7.5%, 2.6 months","2026-02-23 (Price: 334.56), 7.5% above",370.0426 (F-Stack 1)/590.3302 (F-Stack 2)/344.9985 (Backtested Max),2027-02-27 (Max)/2026-06-11 (Avg),297.01/228.4467/254.2758/233.8976/No F-Track Level/No F-Track Level/305.89,"100.0%, Past 10 years, 19",309.48,No Information,No Information,No Information,No Information,No Information,7.5% above/7.5% above/7.5% above,10.85%/1.47%/4.93%,"-0.0%, 16.82%",10.3 months/1.2 month/4.3 months,7.73%,6.98%,0.75%,1.39,0.42,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"HDB, Long, 2025-12-31 (Price: 36.54)",Daily,No Exit Yet,No Price Target,2026-02-21 (Max),12.63%/15.52%,"-10.54%, 1.8 month","2026-02-23 (Price: 32.69), 10.54% below",38.5059 (Historic Rise or Fall to Pivot)/37.7641 (Avg % Gain of Historic Winning trades)/38.5 (Function Specific Target)/39.3812 (Horizontal)/40.717 (F-Stack 1)/47.4928 (F-Stack 2)/38.5314 (Backtested Max)/36.8177 (Backtested Min),No Next Date Target,35.13/25.6925/32.7076/21.1884/No F-Track Level/No F-Track Level/36.17,"86.67%, Past 4 years, 15",36.5,No Information,No Information,No Information,No Information,No Information,10.04% below/10.54% below/10.54% below,5.45%/0.76%/3.35%,"0.81%, 14.63%",1.2 month/6 days/22 days,12.79%,1.55%,11.24%,1.04,0.1,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
DELTADRIFT,"TCS.NS, Long, 2026-02-10 (Price: 2984.6001)",Daily,No Exit Yet,No Price Target,2026-02-24 (Avg),13.45%/15.18%,"-10.33%, 13 days","2026-02-23 (Price: 2676.3), 10.33% below",3185.1652 (Historic Rise or Fall to Pivot)/3082.495 (Avg % Gain of Historic Winning trades)/3133.83 (Function Specific Target)/4543.575 (Horizontal)/5637.7577 (F-Stack 1)/6110.9256 (F-Stack 2)/3173.22 (EMA 200)/3154.1254 (Backtested Max)/3036.2337 (Backtested Min),2026-03-12 (Max)/2026-02-24 (Avg),2941.6/2934.3251/2637.2425/2286.8248/No F-Track Level/No F-Track Level/No EMA 200 Support,"86.67%, Past 4 years, 15",2949.8,No Information,No Information,No Information,No Information,No Information,No Information,5.68%/1.73%/3.28%,"4.58%, 4.96%",21 days/1 day/10 days,12.04%,-0.2%,12.24%,0.76,-0.13,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
TRENDPULSE,"CNQ.TO, Long, 2026-02-19 (Price: 58.23)",Daily,No Exit Yet,No Price Target,2026-02-24 (Min),0.68%/4.32%,"-0.36%, 4 days","2026-02-23 (Price: 58.02), 0.36% below",62.2246 (Historic Rise or Fall to Pivot)/60.5243 (Avg % Gain of Historic Winning trades)/81.57 (Function Specific Target)/65.8353 (F-Stack 1)/68.6522 (F-Stack 2)/62.7894 (Backtested Max)/58.4163 (Backtested Min),2026-04-25 (Max)/2026-02-24 (Min)/2026-03-06 (Avg),42.38/34.9317/48.4386/46.0303/No F-Track Level/No F-Track Level/44.98,"78.26%, Past 4 years, 23",57.83,No Information,No Information,No Information,No Information,No Information,4.77% above/0.36% below/0.36% below,7.83%/0.32%/3.94%,"11.63%, 29.81%",1.5 month/4 days/11 days,17.54%,12.66%,4.88%,0.1,0.6,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"IFT.NZ, Long, 2026-01-06 (Price: 11.73)",Daily,No Exit Yet,No Price Target,2026-02-22 (Avg),7.49%/10.92%,"-6.14%, 1.6 month","2026-02-23 (Price: 11.01), 6.14% below",12.2614 (Historic Rise or Fall to Pivot)/12.2121 (Avg % Gain of Historic Winning trades)/12.4 (Function Specific Target)/12.825 (Horizontal)/18.927 (F-Stack 1)/29.733 (F-Stack 2)/12.842 (Backtested Max)/11.8344 (Backtested Min),2026-05-29 (Max),10.7/7.3167/8.121/5.57/No F-Track Level/No F-Track Level/11.42,"96.15%, Past 4 years, 26",11.48,No Information,No Information,No Information,No Information,No Information,0.63% below/6.14% below/6.14% below,9.48%/0.89%/4.11%,"10.91%, 28.9%",3.3 months/6 days/1.1 month,15.16%,8.14%,7.02%,0.86,0.43,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
DELTADRIFT,"FSF.NZ, Long, 2026-02-11 (Price: 7.94)",Daily,2026-02-19 (Price: 8.028),8.2385 (Avg % Gain of Historic Winning trades),No Date Target,1.22%/2.17%,"3.89%, 12 days","2026-02-23 (Price: 8.249), 3.89% above",8.4688 (Historic Rise or Fall to Pivot)/8.35 (Function Specific Target)/8.4284 (F-Stack 1)/9.7443 (F-Stack 2)/8.4775 (Backtested Max),2026-03-22 (Max)/2026-03-03 (Avg),7.7/2.942/6.3611/No support/No F-Track Level/No F-Track Level/7.43,"91.67%, Past 4 years, 12",8.001,No Information,No Information,No Information,No Information,No Information,No Information,6.77%/1.74%/3.76%,"9.98%, 9.98%",27 days/1 day/14 days,10.19%,8.7%,1.49%,0.56,0.47,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
DELTADRIFT,"JPM, Short, 2025-10-31 (Price: 311.12)",Monthly,No Exit Yet,298.42 (EMA 200),No Date Target,-57.75%/-3.41%,"4.32%, 3.8 months","2026-02-23 (Price: 297.67), 4.32% below",291.0839 (Avg % Gain of Historic Winning trades)/125.7575 (Horizontal)/287.5071 (F-Stack 2),2026-03-10 (Max),No support/125.7575/300.9735/287.5071/No F-Track Level/No F-Track Level/No EMA 200 Support,"80.0%, Past 45 years, 5",313.97,No Information,No Information,No Information,No Information,No Information,No Information,7.59%/5.25%/6.44%,"20.94%, 8.48%",3 months/2 months/2.4 months,2.69%,4.88%,-2.19%,-0.03,0.32,0.0%/2/4 months (Across ALL Assets),0.0%/3/4.3 months (Across ALL Assets)
FRACTAL TRACK,"NFLX, Short, 2025-12-31 (Price: 93.76)",Quarterly,2026-02-23 (Price: 76.02),No Price Target,No Date Target,-69.68%/-54.14%,"18.92%, 1.8 month","2026-02-23 (Price: 76.02), 18.92% below",66.1196 (Avg % Gain of Historic Winning trades)/23.05 (Function Specific Target)/34.8663 (Horizontal),2026-05-14 (Max)/2026-05-10 (Min)/2026-05-10 (Min),No support/34.8663/86.4764/77.567/No F-Track Level/No F-Track Level/No support,"100.0%, Past 23 years, 6",117.549,No Information,No Information,No Information,"23.66% (Price: 106.2331), 28.44% below, Upmove Break Below","2022-06-30 (Price: 16.271), 2025-06-30 (Price: 134.115)",No Information,53.32%/10.52%/29.48%,"0.0%, 53.32%",3.1 months/3 months/3 months,11.77%,5.5%,6.27%,1.3,0.88,100.0%/3/5.5 months (Across ALL Assets),50.0%/10/3.9 months (Across ALL Assets)
FRACTAL TRACK,"AMD, Short, 2026-02-19 (Price: 203.37)",Daily,2026-02-23 (Price: 196.6),No Price Target,No Date Target,-63.35%/-13.49%,"3.33%, 4 days","2026-02-23 (Price: 196.6), 3.33% below",194.6048 (Avg % Gain of Historic Winning trades)/172.04 (Function Specific Target)/72.05 (Horizontal)/187.3421 (F-Stack 1)/170.075 (F-Stack 2)/184.5 (EMA 200),2026-05-08 (Max)/2026-03-02 (Avg),No support/72.05/187.3421/170.075/No F-Track Level/No F-Track Level/No EMA 200 Support,"85.0%, Past 5 years, 40",200.11,No Information,No Information,No Information,"38.2% (Price: 219.8437), 10.57% below, Upmove Break Below","2026-01-23 (Price: 256.25), 2026-02-05 (Price: 204.04)",No Information,8.59%/0.06%/4.31%,"24.21%, 11.06%",1.8 month/1 day/8 days,20.24%,5.1%,15.14%,0.39,0.6,57.14%/7/12 days (Across ALL Assets),33.33%/6/4 days (Across ALL Assets)
DELTADRIFT,"TD.TO, Short, 2025-11-30 (Price: 117.65)",Monthly,2026-02-23 (Price: 131.3),No Price Target,2026-02-24 (Max),-43.93%/-36.52%,"-11.6%, 2.8 months","2026-02-23 (Price: 131.3), 11.6% above",106.4144 (Historic Rise or Fall to Pivot)/111.8734 (Avg % Gain of Historic Winning trades)/109.14 (Function Specific Target)/73.6233 (Horizontal)/101.1064 (F-Stack 1)/83.3451 (F-Stack 2)/111.07 (EMA 200)/127.9914 (Backtested Max)/120.3442 (Backtested Min),2026-02-24 (Max),No Recent Maxima/73.6233/101.1064/83.3451/No F-Track Level/No F-Track Level/No EMA 200 Support,"100.0%, Past 54 years, 6",115.02,No Information,No Information,No Information,No Information,No Information,No Information,8.79%/2.29%/4.91%,"0.0%, 10.3%",2 months/1 month/1.4 month,5.19%,4.88%,0.31%,1.28,0.43,0.0%/2/4 months (Across ALL Assets),0.0%/3/4.3 months (Across ALL Assets)
