Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
FRACTAL TRACK,"INFY, Long, 2025-10-06 (Price: 16.69)",2025-12-18 (Price: 19.18),"14.92%, 2.4 months","92.86%, Past 5 years, 14","Daily, was CONFIRMED on 2025-10-06",Already confirmed,"2025-12-22 (Price: 19.16), 14.8% above",2.6 months,No Information,No Information,No Information,"78.6% (Price: 16.3102), 17.47% above, Upmove Bounce Back","2025-08-12 (Price: 15.91), 2025-09-17 (Price: 17.78)",No Information,12.21%/2.02%/9.78%,"1.69%, 24.19%",1.2 year/1.6 month/5.5 months,2027-06-23/2025-12-14/2026-06-01,19.54%,1.44%,18.1%,0.98,0.04,16.5248/18.3223/17.81/23.796/31.8515/41.1179/17.51,16.15/16.074/13.0115/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
FRACTAL TRACK,"IWM, Long, 2025-11-11 (Price: 244.24)",2025-12-17 (Price: 247.24),"1.23%, 1.2 month","100.0%, Past 5 years, 13","Daily, was CONFIRMED on 2025-11-11",Already confirmed,"2025-12-22 (Price: 253.58), 3.82% above",1.4 month,No Information,No Information,No Information,"23.66% (Price: 233.5959), 8.55% above, Upmove Bounce Back","2025-04-07 (Price: 171.73), 2025-10-15 (Price: 252.77)",No Information,13.11%/0.65%/9.22%,"-0.0%, 28.11%",3.9 years/1.9 month/11.3 months,2031-06-06/2026-02-01/2027-03-17,14.39%,3.76%,10.63%,1.95,0.16,234.6169/266.7589/292.86/244.72/267.7701/348.4025/No EMA 200 Target,240.35/162.3167/230.2783/209.2101/No F-Track Level/No F-Track Level/223.25,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
TRENDPULSE,"WMT, Long, 2025-12-04 (Price: 114.84)",2025-12-17 (Price: 115.66),"0.71%, 13 days","100.0%, Past 4 years, 23","Daily, is CONFIRMED on 2025-12-04",Already confirmed,"2025-12-22 (Price: 112.6), 1.95% below",18 days,No Information,No Information,No Information,No Information,No Information,1.58% below/1.95% below/1.95% below,4.8%/0.97%/2.87%,"-0.0%, 26.01%",2.6 months/6 days/21 days,2026-03-26/2025-12-12/2026-01-03,12.68%,12.5%,0.18%,2.03,0.74,120.3179/118.1359/121.73/No Horizontal Resistance/137.8139/No Next Fib Ext/No EMA 200 Target,100.61/42.3916/85.5556/53.2582/No F-Track Level/No F-Track Level/98.14,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"WMT, Long, 2025-12-03 (Price: 114.41)",2025-12-17 (Price: 115.66),"1.09%, 14 days","100.0%, Past 4 years, 23","Daily, is CONFIRMED on 2025-12-03",Already confirmed,"2025-12-22 (Price: 112.6), 1.58% below",19 days,No Information,No Information,No Information,No Information,No Information,1.58% below/1.58% below/1.58% below,4.8%/0.97%/2.87%,"-0.0%, 26.01%",2.6 months/6 days/21 days,2026-03-25/2025-12-11/2026-01-02,12.68%,12.5%,0.18%,2.03,0.74,119.8674/117.6936/123.47/No Horizontal Resistance/137.8139/No Next Fib Ext/No EMA 200 Target,100.61/42.3916/85.5556/53.2582/No F-Track Level/No F-Track Level/98.09,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"ABNB, Long, 2025-12-10 (Price: 127.57)",2025-12-17 (Price: 133.78),"4.87%, 7 days","88.89%, Past 4 years, 18","Daily, is CONFIRMED on 2025-12-10",Already confirmed,"2025-12-22 (Price: 136.95), 7.35% above",12 days,No Information,No Information,No Information,No Information,No Information,9.22% above/7.35% above/7.35% above,13.07%/1.63%/7.15%,"39.55%, 57.01%",3.2 months/6 days/26 days,2026-04-28/2025-12-18/2026-01-16,10.28%,-2.98%,13.26%,0.22,0.05,126.8939/136.6913/140.59/178.025/223.5359/256.334/No EMA 200 Target,111.54/99.795/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/126.77,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"JPM, Long, 2025-10-31 (Price: 311.12)",2025-12-17 (Price: 314.98),"1.24%, 1.6 month","100.0%, Past 4 years, 31","Daily, is CONFIRMED on 2025-10-31",Already confirmed,"2025-12-22 (Price: 323.09), 3.85% above",1.7 month,No Information,No Information,No Information,No Information,No Information,4.41% above/3.85% above/3.85% above,6.21%/1.3%/3.22%,"-0.0%, 16.83%",3.3 months/6 days/18 days,2026-03-23/2025-11-08/2025-11-26,17.37%,9.85%,7.52%,1.54,0.5,314.5734/321.1381/314.46/No Horizontal Resistance/328.9175/381.492/No EMA 200 Target,294.11/125.7575/300.9735/287.5071/No F-Track Level/No F-Track Level/274.75,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"JPM, Long, 2025-11-06 (Price: 313.42)",2025-12-17 (Price: 314.98),"0.5%, 1.4 month","100.0%, Past 4 years, 31","Daily, is CONFIRMED on 2025-11-06",Already confirmed,"2025-12-22 (Price: 323.09), 3.09% above",1.5 month,No Information,No Information,No Information,No Information,No Information,4.48% above/3.09% above/3.09% above,6.21%/1.3%/3.22%,"-0.0%, 16.83%",3.3 months/6 days/18 days,2026-03-29/2025-11-14/2025-12-02,17.37%,9.85%,7.52%,1.54,0.5,316.899/323.5121/314.42/No Horizontal Resistance/328.9175/381.492/No EMA 200 Target,294.11/125.7575/300.9735/287.5071/No F-Track Level/No F-Track Level/275.77,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"ABNB, Long, 2025-12-11 (Price: 128.0)",2025-12-17 (Price: 133.78),"4.52%, 6 days","88.89%, Past 4 years, 18","Daily, is CONFIRMED on 2025-12-11",Already confirmed,"2025-12-22 (Price: 136.95), 6.99% above",11 days,No Information,No Information,No Information,No Information,No Information,7.35% above/6.99% above/6.99% above,13.07%/1.63%/7.15%,"39.55%, 57.01%",3.2 months/6 days/26 days,2026-04-29/2025-12-19/2026-01-17,10.28%,-2.98%,13.26%,0.22,0.05,127.3216/137.152/142.44/178.025/223.5359/256.334/No EMA 200 Target,111.54/99.795/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/126.69,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"XLF, Long, 2025-09-18 (Price: 54.13)",2025-12-17 (Price: 54.63),"0.92%, 3 months","96.88%, Past 4 years, 32","Daily, is CONFIRMED on 2025-09-18",Already confirmed,"2025-12-22 (Price: 55.32), 2.2% above",3.2 months,No Information,No Information,No Information,No Information,No Information,2.29% above/2.2% above/2.2% above,4.58%/1.0%/2.45%,"10.45%, 16.27%",3.9 months/4 days/1 month,2026-03-06/2025-09-23/2025-10-31,10.61%,6.55%,4.06%,0.71,0.34,55.8026/55.4562/65.07/No Horizontal Resistance/70.6138/110.4396/No EMA 200 Target,53.07/30.1167/45.9996/No support/No F-Track Level/No F-Track Level/50.62,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
FRACTAL TRACK,"KWEB, Short, 2025-11-30 (Price: 37.57)",2025-12-22 (Price: 34.76) (Today),"7.48%, 22 days","85.71%, Past 12 years, 7","Monthly, was CONFIRMED on 2025-11-30",Already confirmed,"2025-12-22 (Price: 34.76), 7.48% below",22 days,No Information,No Information,No Information,"23.66% (Price: 37.1791), 6.51% below, Upmove Break Below","2022-10-31 (Price: 17.22), 2025-10-31 (Price: 43.365)",No Information,10.4%/3.11%/7.13%,"19.33%, 16.82%",3.1 months/1 month/1.6 month,2026-04-13/2026-01-12/2026-02-07,5.83%,5.4%,0.43%,0.25,0.12,34.3991/34.8913/21.88/24.5062/No F-Stack Support/No F-Stack Support/36.43,No support/24.5062/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,85.71%/7/0 days (Across ALL Assets),36.84%/19/0 days (Across ALL Assets)
TRENDPULSE,"PFE, Short, 2024-03-31 (Price: 27.75)",2025-12-22 (Price: 25.21) (Today),"9.15%, 1.8 year","100.0%, Past 48 years, 5","Quarterly, is CONFIRMED on 2024-03-31",Already confirmed,"2025-12-22 (Price: 25.21), 9.15% below",1.8 year,No Information,No Information,No Information,No Information,No Information,12.43% below/11.23% below/9.15% below,28.35%/7.35%/17.85%,"0.0%, 34.93%",1.7 year/1.3 year/1.5 year,2026-09-03/2026-02-06/2026-05-22,5.58%,5.5%,0.08%,0.53,0.21,25.863/22.7966/18.85/26.1058/21.508/20.5265/No EMA 200 Target,No support/26.1058/21.508/20.5265/No F-Track Level/No F-Track Level/No support,100.0%/1/0 days (Across ALL Assets),No Data (Across ALL Assets)
