Function,"Symbol, Signal, Signal Date/Price[$]",Interval,Exit Signal Date/Price[$],Target for which Price has achieved over 90 percent of gain %,Backtested Target Exit Date,Next Two Target Price % from Latest Trading Price,"% Gain, Holding Period (days)","Today Trading Date/Price[$], Today price vs Signal",Remaining Potential Exit Prices [$],Remaining Potential Exit Dates,Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],"Win Rate [%], History Tested, Number of Trades",Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
SIGMASHELL,"TRI.TO, Long, 2025-11-04 (Price: 206.63)",Daily,No Exit Yet,No Price Target,2026-02-11 (Max),76.12%/76.66%,"-42.68%, 3.4 months","2026-02-13 (Price: 118.45), 42.68% below",209.2542 (Historic Rise or Fall to Pivot)/226.4871 (Avg % Gain of Historic Winning trades)/293.2329 (Function Specific Target)/240.8933 (Horizontal)/293.2329 (F-Stack 1)/455.2123 (F-Stack 2)/223.36 (EMA 200)/234.0705 (Backtested Max)/208.6136 (Backtested Min),No Next Date Target,No Recent Minima/116.89/193.124/131.2534/No F-Track Level/No F-Track Level/No EMA 200 Support,"90.0%, Past 5 years, 10",221.1,"-3.94, 62.5%",No Information,No Information,No Information,No Information,No Information,13.28%/0.96%/9.61%,"5.24%, 12.83%",2.3 months/1.2 month/1.9 month,11.85%,6.18%,5.67%,0.52,0.33,75.47%/53/4.6 months (Across ALL Assets),71.43%/224/3.8 months (Across ALL Assets)
TRENDPULSE,"WPM.TO, Long, 2025-12-21 (Price: 164.88)",Weekly,2026-02-08 (Price: 185.9),No Price Target,2026-02-11 (Min),5.47%/24.79%,"20.5%, 1.9 month","2026-02-13 (Price: 198.68), 20.5% above",247.93 (Function Specific Target)/209.546 (Backtested Max),2026-06-30 (Max)/2026-04-04 (Avg),135.45/52.782/146.152/125.9496/No F-Track Level/No F-Track Level/130.22,"90.32%, Past 10 years, 31",163.7,No Information,No Information,No Information,No Information,No Information,20.5% above/20.5% above/20.5% above,27.09%/5.0%/13.6%,"25.2%, 49.41%",4.4 months/1.2 month/2.4 months,8.5%,7.59%,0.91%,0.74,0.39,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
FRACTAL TRACK,"ATD.TO, Long, 2025-05-31 (Price: 71.15)",Monthly,No Exit Yet,85.51 (Horizontal)/85.3936 (F-Stack 1)/85.4583 (Backtested Min),No Date Target,14.64%/16.28%,"17.86%, 8.7 months","2026-02-16 (Price: 83.86), 17.86% above",97.5111 (Avg % Gain of Historic Winning trades)/122.48 (Function Specific Target)/96.14 (F-Stack 2)/121.7946 (Backtested Max),2027-05-29 (Max)/2026-04-04 (Avg),70.97/42.44/59.8475/53.4732/No F-Track Level/No F-Track Level/No EMA 200 Support,"75.0%, Past 37 years, 8",71.96,No Information,No Information,No Information,"23.66% (Price: 67.0289), 25.11% above, Upmove Bounce Back","2008-07-31 (Price: 1.72), 2024-02-29 (Price: 87.27)",No Information,71.18%/20.11%/37.05%,"19.57%, 21.5%",1.4 year/3.1 months/7.1 months,7.71%,15.49%,-7.78%,0.49,0.78,92.68%/41/1.5 year (Across ALL Assets),66.67%/63/10.2 months (Across ALL Assets)
TRENDPULSE,"EFN.TO, Long, 2025-10-26 (Price: 37.71)",Weekly,No Exit Yet,No Price Target,2026-02-15 (Avg),13.81%/20.12%,"-10.16%, 3.7 months","2026-02-13 (Price: 33.88), 10.16% below",40.6966 (Historic Rise or Fall to Pivot)/41.2849 (Avg % Gain of Historic Winning trades)/50.8 (Function Specific Target)/45.1741 (F-Stack 1)/70.5281 (F-Stack 2)/47.5146 (Backtested Max)/38.5585 (Backtested Min),2026-07-18 (Max)/2026-02-15 (Avg),36.01/11.7733/29.5041/No support/No F-Track Level/No F-Track Level/32.61,"100.0%, Past 10 years, 22",37.34,No Information,No Information,No Information,No Information,No Information,7.76% below/9.46% below/10.16% below,26.0%/2.25%/9.48%,"-0.0%, 76.43%",6.1 months/1.2 month/2.6 months,-1.8%,10.52%,-12.32%,0.97,0.53,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
FRACTAL TRACK,"INDA, Long, 2025-08-24 (Price: 53.58)",Weekly,No Exit Yet,No Price Target,2026-02-13 (Min),4.68%/8.21%,"-1.29%, 5.8 months","2026-02-15 (Price: 52.89), 1.29% below",57.2342 (Historic Rise or Fall to Pivot)/62.3457 (Avg % Gain of Historic Winning trades)/58.63 (Function Specific Target)/55.3633 (Horizontal)/66.8401 (F-Stack 1)/79.771 (F-Stack 2)/62.9565 (Backtested Max)/61.7563 (Backtested Min),2029-08-21 (Max)/2028-03-19 (Avg),52.12/39.06/49.0901/45.3705/No F-Track Level/No F-Track Level/No EMA 200 Support,"100.0%, Past 14 years, 7",53.23,No Information,No Information,No Information,"38.2% (Price: 52.7974), 0.18% above, Upmove Bounce Back","2025-03-09 (Price: 47.6), 2025-06-29 (Price: 56.01)",No Information,17.5%/15.26%/16.36%,"-0.0%, 39.17%",2.8 years/4 months/1.8 year,8.1%,3.68%,4.42%,1.51,0.14,94.52%/73/1.2 year (Across ALL Assets),63.64%/132/7.5 months (Across ALL Assets)
TRENDPULSE,"TFII.TO, Long, 2026-02-04 (Price: 167.11)",Daily,No Exit Yet,No Price Target,2026-02-15 (Min),4.32%/7.27%,"-2.09%, 9 days","2026-02-13 (Price: 163.62), 2.09% below",176.017 (Historic Rise or Fall to Pivot)/175.5156 (Avg % Gain of Historic Winning trades)/238.26 (Function Specific Target)/219.9933 (Horizontal)/223.9051 (F-Stack 1)/280.6304 (F-Stack 2)/182.2836 (Backtested Max)/170.6862 (Backtested Min),2026-06-27 (Max)/2026-02-15 (Min)/2026-04-10 (Avg),146.33/115.528/150.2411/113.6809/No F-Track Level/No F-Track Level/128.53,"77.78%, Past 4 years, 18",161.08,No Information,No Information,No Information,No Information,No Information,1.6% above/2.09% below/2.09% below,9.08%/2.14%/5.03%,"5.39%, 18.82%",3.3 months/8 days/1.5 month,16.44%,15.42%,1.02%,0.81,0.71,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2026-02-05 (Price: 5.71)",Daily,No Exit Yet,No Price Target,2026-02-15 (Min),5.53%/5.91%,"-2.28%, 11 days","2026-02-16 (Price: 5.58), 2.28% below",5.9178 (Historic Rise or Fall to Pivot)/5.8887 (Avg % Gain of Historic Winning trades)/5.91 (Function Specific Target)/6.825 (Horizontal)/7.4565 (F-Stack 1)/8.4564 (F-Stack 2)/6.0532 (Backtested Max),2027-01-31 (Max)/2026-06-11 (Avg),5.52/4.3875/4.8318/4.5145/No F-Track Level/No F-Track Level/No EMA 200 Support,"88.24%, Past 4 years, 34",5.63,No Information,No Information,No Information,No Information,No Information,0.71% below/2.28% below/2.28% below,6.01%/0.46%/3.13%,"6.51%, 16.22%",8.3 months/7 days/2.9 months,14.44%,0.14%,14.3%,0.3,0.02,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
SIGMASHELL,"IFT.NZ, Long, 2025-12-02 (Price: 11.75)",Daily,No Exit Yet,No Price Target,2026-02-18 (Min),9.0%/11.49%,"-6.89%, 2.5 months","2026-02-16 (Price: 10.94), 6.89% below",12.1965 (Historic Rise or Fall to Pivot)/13.1835 (Avg % Gain of Historic Winning trades)/18.927 (Function Specific Target)/11.925 (Horizontal)/18.927 (F-Stack 1)/29.733 (F-Stack 2)/14.1658 (Backtested Max)/12.321 (Backtested Min),2026-06-02 (Max)/2026-02-18 (Min)/2026-03-24 (Avg),11.39/7.3167/8.121/5.57/No F-Track Level/No F-Track Level/11.54,"100.0%, Past 5 years, 9",11.58,"-3.31, 87.5%",No Information,No Information,No Information,No Information,No Information,20.56%/4.86%/12.2%,"0%, 16.37%",4.2 months/1.8 month/2.6 months,30.94%,8.0%,22.94%,2.04,0.45,75.47%/53/4.6 months (Across ALL Assets),71.43%/224/3.8 months (Across ALL Assets)
TRENDPULSE,"CEN.NZ, Long, 2026-01-19 (Price: 9.36)",Daily,2026-02-11 (Price: 9.67),No Price Target,2026-02-18 (Min),2.71%/4.98%,"2.46%, 28 days","2026-02-16 (Price: 9.59), 2.46% above",9.85 (Horizontal)/11.2606 (F-Stack 1)/15.4512 (F-Stack 2)/10.0676 (Backtested Max),2026-06-28 (Max)/2026-02-18 (Min)/2026-03-20 (Avg),9.18/6.86/8.6706/No support/No F-Track Level/No F-Track Level/9.19,"83.33%, Past 4 years, 30",9.34,No Information,No Information,No Information,No Information,No Information,2.46% above/2.46% above/2.46% above,7.56%/1.51%/2.76%,"5.63%, 16.17%",3.7 months/21 days/1.4 month,0.18%,2.84%,-2.66%,0.35,0.12,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
DELTADRIFT,"CNU.NZ, Long, 2026-02-13 (Price: 9.13)",Daily,No Exit Yet,No Price Target,2026-02-15 (Min),1.0%/2.16%,"0.66%, 3 days","2026-02-16 (Price: 9.19), 0.66% above",9.4103 (Historic Rise or Fall to Pivot)/9.3884 (Avg % Gain of Historic Winning trades)/9.4 (Function Specific Target)/9.875 (Horizontal)/9.5655 (Backtested Max)/9.2816 (Backtested Min),2026-04-14 (Max)/2026-03-02 (Avg),9.08/6.0983/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/9.07,"81.25%, Past 4 years, 16",9.13,No Information,No Information,No Information,No Information,No Information,No Information,4.77%/1.66%/2.83%,"8.37%, 8.37%",1.4 month/2 days/12 days,5.82%,1.9%,3.92%,0.19,0.03,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
TRENDPULSE,"FBU.NZ, Long, 2025-12-07 (Price: 3.64)",Weekly,No Exit Yet,No Price Target,2026-02-14 (Min),11.38%/16.23%,"-2.75%, 2.4 months","2026-02-16 (Price: 3.54), 2.75% below",3.9428 (Avg % Gain of Historic Winning trades)/7.985 (Horizontal)/12.7156 (F-Stack 1)/14.3053 (F-Stack 2)/4.1147 (Backtested Max),2027-07-03 (Max)/2026-08-24 (Avg),2.94/2.82/3.5015/3.1474/No F-Track Level/No F-Track Level/3.2,"94.74%, Past 10 years, 19",3.28,No Information,No Information,No Information,No Information,No Information,2.75% below/2.75% below/2.75% below,13.04%/3.22%/8.32%,"31.62%, 51.08%",1.1 year/1.6 month/6 months,2.88%,-3.57%,6.45%,0.52,-0.18,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
DELTADRIFT,"INDY, Long, 2026-01-18 (Price: 47.98)",Weekly,No Exit Yet,No Price Target,2026-02-17 (Min),4.32%/6.96%,"-0.15%, 28 days","2026-02-15 (Price: 47.91), 0.15% below",51.2426 (Historic Rise or Fall to Pivot)/51.5497 (Avg % Gain of Historic Winning trades)/51.4 (Function Specific Target)/54.474 (Horizontal)/60.9145 (F-Stack 1)/68.1277 (F-Stack 2)/51.85 (EMA 200)/55.5225 (Backtested Max)/49.9808 (Backtested Min),2026-05-19 (Max)/2026-02-17 (Min)/2026-04-06 (Avg),47.57/40.73/37.969/30.3493/No F-Track Level/No F-Track Level/No EMA 200 Support,"85.71%, Past 15 years, 7",48.41,No Information,No Information,No Information,No Information,No Information,No Information,15.72%/4.17%/7.44%,"18.57%, 22.76%",2.8 months/21 days/1.8 month,4.45%,2.66%,1.79%,0.24,0.07,72.73%/11/3.4 months (Across ALL Assets),90.36%/83/2.3 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-12-31 (Price: 181.13)",Monthly,No Exit Yet,116.89 (Horizontal),No Date Target,-23.71%/-21.47%,"34.6%, 1.6 month","2026-02-13 (Price: 118.45), 34.6% below",90.36 (Function Specific Target)/93.0152 (F-Stack 2),2026-08-09 (Max)/2026-08-05 (Min)/2026-08-05 (Min),No support/116.89/131.2534/93.0152/No F-Track Level/No F-Track Level/No support,"87.5%, Past 20 years, 8",187.17,No Information,No Information,No Information,No Information,No Information,37.51% below/36.54% below/34.6% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,4.94%,4.79%,0.15%,-0.02,0.22,100.0%/1/7.1 months (Across ALL Assets),0.0%/7/7.1 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-10-31 (Price: 214.84)",Monthly,No Exit Yet,116.89 (Horizontal),No Date Target,-13.06%,"44.87%, 3.6 months","2026-02-13 (Price: 118.45), 44.87% below",102.98 (Function Specific Target),2026-06-09 (Max)/2026-06-05 (Min)/2026-06-05 (Min),No support/116.89/193.124/131.2534/No F-Track Level/No F-Track Level/No support,"87.5%, Past 20 years, 8",216.11,No Information,No Information,No Information,No Information,No Information,45.19% below/44.87% below/44.87% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,4.94%,4.79%,0.15%,-0.02,0.22,100.0%/1/7.1 months (Across ALL Assets),0.0%/7/7.1 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-09-30 (Price: 216.1)",Monthly,No Exit Yet,116.89 (Horizontal),No Date Target,-12.64%,"45.19%, 4.6 months","2026-02-13 (Price: 118.45), 45.19% below",103.48 (Function Specific Target),2026-05-09 (Max)/2026-05-05 (Min)/2026-05-05 (Min),No support/116.89/193.124/131.2534/No F-Track Level/No F-Track Level/No support,"87.5%, Past 20 years, 8",244.35,No Information,No Information,No Information,No Information,No Information,51.44% below/51.04% below/45.19% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,4.94%,4.79%,0.15%,-0.02,0.22,100.0%/1/7.1 months (Across ALL Assets),0.0%/7/7.1 months (Across ALL Assets)
FRACTAL TRACK,"NFLX, Short, 2025-12-31 (Price: 93.76)",Quarterly,2026-02-16 (Price: 76.87),77.567 (F-Stack 2),No Date Target,-70.01%/-54.64%,"18.01%, 1.6 month","2026-02-16 (Price: 76.87), 18.01% below",66.1196 (Avg % Gain of Historic Winning trades)/23.05 (Function Specific Target)/34.8663 (Horizontal),2026-05-14 (Max)/2026-05-10 (Min)/2026-05-10 (Min),No support/34.8663/86.4764/77.567/No F-Track Level/No F-Track Level/No support,"100.0%, Past 23 years, 6",117.549,No Information,No Information,No Information,"23.66% (Price: 106.2331), 27.64% below, Upmove Break Below","2022-06-30 (Price: 16.271), 2025-06-30 (Price: 134.115)",No Information,53.32%/10.52%/29.48%,"0.0%, 53.32%",3.1 months/3 months/3 months,11.77%,5.5%,6.27%,1.3,0.88,100.0%/3/5.5 months (Across ALL Assets),50.0%/10/3.9 months (Across ALL Assets)
