Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/Moving Avg) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/Moving Avg) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
DELTADRIFT,"ATD.TO, Long, 2025-11-06 (Price: 69.75)",2025-11-21 (Price: 72.02),"3.25%, 15 days","90.0%, Past 4 years, 10","Daily, was CONFIRMED on 2025-11-06",Already confirmed,"2025-11-26 (Price: 75.73), 8.57% above",20 days,No Information,No Information,No Information,No Information,No Information,No Information,4.29%/1.99%/3.16%,"7.87%, 8.49%",1.4 month/1 day/7 days,2026-01-05/2025-11-07/2025-11-16,10.18%,9.13%,1.05%,0.58,0.34,76.8505/71.9541/74.4/85.51/85.3936/96.14/71.37,68.8/45.49/59.8475/53.4732/No F-Track Level/No F-Track Level/No Moving Avg Support,83.04%/112/11 days (Across ALL Assets),78.16%/467/11 days (Across ALL Assets)
TRENDPULSE,"RHHBY, Long, 2025-11-11 (Price: 45.43)",2025-11-21 (Price: 49.01),"7.88%, 10 days","88.0%, Past 4 years, 25","Daily, is CONFIRMED on 2025-11-11",Already confirmed,"2025-11-26 (Price: 48.47), 6.69% above",15 days,No Information,No Information,No Information,No Information,No Information,15.51% above/6.69% above/6.69% above,10.73%/0.36%/4.2%,"8.73%, 19.35%",1.5 month/4 days/11 days,2026-01-15/2025-11-16/2025-11-26,30.23%,1.45%,28.78%,0.66,0.0,46.5703/47.3381/51.3/52.46/58.6089/65.2057/No Moving Avg Target,40.15/34.5167/41.5794/31.0544/No F-Track Level/No F-Track Level/40.9,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
BAND MATRIX,"BPCL.NS, Long, 2025-08-01 (Price: 317.85)",2025-11-21 (Price: 364.55),"14.69%, 3.7 months","87.5%, Past 5 years, 8","Daily, was CONFIRMED on 2025-08-01",No Cancellation Possible,"2025-11-27 (Price: 363.95), 14.5% above",3.9 months,No Information,No Information,No Information,No Information,No Information,No Information,16.41%/4.54%/8.38%,"10.16%, 35.86%",7.2 months/1.3 month/3.7 months,2026-06-11/2025-09-25/2026-01-07,10.39%,15.69%,-5.3%,0.6,0.59,329.9919/344.4858/337.24/343.7375/372.4081/393.108/No Moving Avg Target,309.75/145.35/295.7614/248.4289/No F-Track Level/No F-Track Level/315.76,82.61%/69/4.1 months (Across ALL Assets),75.98%/254/3.7 months (Across ALL Assets)
DELTADRIFT,"ORCL, Long, 2025-11-10 (Price: 240.83)",2025-11-21 (Price: 198.76),"-17.47%, 11 days","71.43%, Past 4 years, 7","Daily, was CONFIRMED on 2025-11-10",Already confirmed,"2025-11-26 (Price: 204.96), 14.89% below",16 days,No Information,No Information,No Information,No Information,No Information,No Information,4.11%/1.84%/3.09%,"17.33%, 17.33%",20 days/3 days/7 days,2025-12-08/2025-11-14/2025-11-20,-5.14%,28.08%,-33.22%,-0.21,0.86,271.7285/248.2716/260.0/No Horizontal Resistance/300.069/376.1425/No Moving Avg Target,239.26/82.7925/233.7381/208.7793/No F-Track Level/No F-Track Level/210.94,83.04%/112/11 days (Across ALL Assets),78.16%/467/11 days (Across ALL Assets)
TRENDPULSE,"DOL.TO, Long, 2025-08-06 (Price: 194.0)",2025-11-20 (Price: 198.34),"2.24%, 3.5 months","100.0%, Past 4 years, 44","Daily, is CONFIRMED on 2025-08-06",Already confirmed,"2025-11-26 (Price: 202.42), 4.34% above",3.7 months,No Information,No Information,No Information,No Information,No Information,5.04% above/4.34% above/4.34% above,10.12%/0.29%/3.51%,"-0.0%, 13.61%",3.4 months/4 days/29 days,2025-12-30/2025-08-11/2025-09-17,31.05%,25.35%,5.71%,1.47,1.07,197.7442/200.8094/204.14/No Horizontal Resistance/194.1559/294.0831/No Moving Avg Target,185.49/45.99/132.3972/94.2286/No F-Track Level/No F-Track Level/159.0,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
FRACTAL TRACK,"GNE.NZ, Long, 2025-11-05 (Price: 2.53)",2025-11-20 (Price: 2.47),"-2.37%, 15 days","84.62%, Past 5 years, 13","Daily, was CONFIRMED on 2025-11-05",Already confirmed,"2025-11-27 (Price: 2.43), 3.95% below",22 days,No Information,No Information,No Information,"23.66% (Price: 2.4547), 1.01% below, Upmove Bounce Back","2025-04-07 (Price: 2.115), 2025-10-15 (Price: 2.56)",No Information,6.64%/0.44%/3.91%,"7.43%, 9.96%",4.8 months/1.2 month/2.6 months,2026-06-03/2025-12-27/2026-02-24,1.92%,-3.81%,5.72%,0.03,-0.29,2.548/2.6289/2.8/3.575/No Next Fib Ext/No Next Fib Ext/No Moving Avg Target,2.33/2.0733/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/2.33,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
OSCILLATOR DELTA,"SPOT, Long, 2025-10-31 (Price: 655.32)",2025-11-20 (Price: 589.23),"-10.09%, 20 days","89.47%, Past 6 years, 38","Daily, is Confirmed on 2025-10-31",No Cancellation Possible,"2025-11-26 (Price: 592.69), 9.56% below",26 days,No Information,No Information,No Information,No Information,No Information,No Information,20.64%/5.14%/7.38%,"18.6%, 21.54%",1.1 month/3 days/11 days,2025-12-19/2025-11-04/2025-11-15,89.2%,27.14%,62.06%,0.27,0.81,696.0154/703.6826/720.85/No Horizontal Resistance/854.3544/896.959/No Moving Avg Target,No Recent Minima/118.6/593.1795/552.6195/No F-Track Level/No F-Track Level/652.89,68.21%/151/1.5 month (Across ALL Assets),63.74%/353/1.4 month (Across ALL Assets)
FRACTAL TRACK,"ETH-USD, Short, 2025-10-31 (Price: 3847.0803)",2025-11-27 (Price: 3027.0298) (Today),"21.32%, 27 days","90.0%, Past 10 years, 10","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2025-11-27 (Price: 3027.0298), 21.32% below",27 days,No Information,No Information,No Information,"23.66% (Price: 3801.2773), 20.37% below, Upmove Break Below","2018-12-31 (Price: 82.8299), 2025-08-31 (Price: 4953.7329)",No Information,32.85%/5.87%/20.42%,"38.7%, 32.85%",1.4 month/21 days/25 days,2026-01-01/2025-11-30/2025-12-06,120.83%,5.2%,115.63%,0.39,0.97,3818.9966/3061.5065/924.54/1370.4997/3454.2267/2637.9184/3516.72,4390.02/1370.4997/3454.2267/2637.9184/No F-Track Level/No F-Track Level/No Moving Avg Support,85.71%/7/1.5 month (Across ALL Assets),38.89%/18/2.4 months (Across ALL Assets)
FRACTAL TRACK,"WPM, Short, 2025-10-31 (Price: 96.52)",2025-11-27 (Price: 106.76) (Today),"-10.61%, 27 days","100.0%, Past 20 years, 16","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2025-11-27 (Price: 106.76), 10.61% above",27 days,No Information,No Information,No Information,"23.66% (Price: 96.3808), 10.77% above, Upmove Break Below","2023-10-31 (Price: 38.37), 2025-10-31 (Price: 114.36)",No Information,24.39%/3.3%/9.68%,"0.0%, 24.39%",2.2 months/20 days/1.1 month,2026-02-02/2025-11-28/2025-12-16,70.35%,5.4%,64.95%,0.87,0.57,100.014/87.1769/50.93/38.3375/85.7049/76.3674/90.28,111.84/38.3375/85.7049/76.3674/No F-Track Level/No F-Track Level/No Moving Avg Support,85.71%/7/1.5 month (Across ALL Assets),38.89%/18/2.4 months (Across ALL Assets)
TRENDPULSE,"PFE, Short, 2024-03-31 (Price: 27.75)",2025-11-27 (Price: 25.71),"7.35%, 1.7 year","100.0%, Past 48 years, 7","Quarterly, is CONFIRMED on 2024-03-31",Already confirmed,"2025-11-26 (Price: 25.71), 7.35% below",1.7 year,No Information,No Information,No Information,No Information,No Information,10.7% below/7.35% below/7.35% below,28.35%/4.94%/10.06%,"0.0%, 34.93%",2.0 year/10.9 months/1.1 year,2027-02-03/2025-07-16/2025-11-09,6.98%,5.5%,1.48%,0.85,0.21,26.4485/24.9583/18.85/26.1058/21.508/20.5265/No Moving Avg Target,59.05/26.1058/21.508/20.5265/No F-Track Level/No F-Track Level/31.61,100.0%/1/1.2 year (Across ALL Assets),No Data (Across ALL Assets)
OSCILLATOR DELTA,"BRK-B, Short, 2025-11-19 (Price: 501.26)",2025-11-20 (Price: 501.12),"0.03%, 1 day","89.8%, Past 6 years, 49","Daily, is Confirmed on 2025-11-19",No Cancellation Possible,"2025-11-26 (Price: 511.23), 1.99% above",5 days,No Information,No Information,No Information,No Information,No Information,No Information,4.28%/0.01%/1.05%,"4.75%, 6.36%",17 days/1 day/4 days,2025-12-13/2025-11-20/2025-11-24,25.34%,5.1%,20.24%,0.17,0.56,497.2499/495.9968/496.62/268.082/491.88/449.7662/497.38,No Recent Maxima/268.082/491.88/449.7662/No F-Track Level/No F-Track Level/No Moving Avg Support,83.33%/18/4 days (Across ALL Assets),62.86%/35/4 days (Across ALL Assets)
