Function,"Symbol, Signal, Signal Date/Price[$]",Interval,Exit Signal Date/Price[$],Target for which Price has achieved over 90 percent of gain %,Backtested Target Exit Date,Next Two Target Price % from Latest Trading Price,"% Gain, Holding Period (days)","Today Trading Date/Price[$], Today price vs Signal",Remaining Potential Exit Prices [$],Remaining Potential Exit Dates,Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],"Win Rate [%], History Tested, Number of Trades",Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"HDFCBANK.NS, Long, 2025-05-31 (Price: 972.45)",Monthly,No Exit Yet,No Price Target,2026-02-24 (Avg),13.18%/20.81%,"-6.37%, 9 months","2026-02-24 (Price: 910.5), 6.37% below",1167.4262 (Historic Rise or Fall to Pivot)/1099.9382 (Avg % Gain of Historic Winning trades)/1547.55 (Function Specific Target)/1263.3223 (F-Stack 1)/2016.6114 (F-Stack 2)/1197.4749 (Backtested Max)/1030.5053 (Backtested Min),2026-06-30 (Max),701.7/640.9/797.7641/510.0332/No F-Track Level/No F-Track Level/876.52,"80.0%, Past 20 years, 15",964.9,No Information,No Information,No Information,No Information,No Information,6.37% below/6.37% below/6.37% below,23.14%/5.97%/13.11%,"11.13%, 17.76%",9.1 months/5 months/6.2 months,10.25%,12.73%,-2.48%,0.59,0.71,95.89%/73/1 year (Across ALL Assets),73.02%/126/9.3 months (Across ALL Assets)
BASELINEDIVERGENCE,"HDFCBANK.NS, Long, 2025-10-12 (Price: 980.9)",Weekly,No Exit Yet,No Price Target,2026-02-23 (Avg),15.97%/18.96%,"-7.18%, 4.5 months","2026-02-24 (Price: 910.5), 7.18% below",1083.1098 (Historic Rise or Fall to Pivot)/1055.9389 (Avg % Gain of Historic Winning trades)/1098.0619 (Function Specific Target)/1098.0619 (F-Stack 1)/1305.7899 (F-Stack 2)/1283.9 (Backtested Max),2026-08-12 (Max),945.05/640.9/962.8007/765.1075/No F-Track Level/No F-Track Level/974.96,"82.0%, Past 10 years, 150",971.9,No Information,"^NSEI, Normal Case",No Information,No Information,No Information,No Information,30.89%/0.05%/7.65%,"18.53%, 37.24%",7 months/2.1 months/3.1 months,21.18%,9.63%,11.55%,0.72,0.57,73.68%/19/3.9 months (Across ALL Assets),68.44%/564/3.3 months (Across ALL Assets)
FRACTAL TRACK,"NA.TO, Long, 2026-01-30 (Price: 162.25)",Daily,2026-02-20 (Price: 178.7),178.5075 (Backtested Min),No Date Target,1.53%/5.37%,"9.37%, 25 days","2026-02-24 (Price: 177.46), 9.37% above",180.1786 (Avg % Gain of Historic Winning trades)/204.77 (Function Specific Target)/188.6608 (F-Stack 1)/207.1743 (F-Stack 2)/186.9931 (Backtested Max),2029-01-29 (Max)/2026-04-26 (Min)/2027-01-08 (Avg),161.96/82.9367/148.3746/134.0186/No F-Track Level/No F-Track Level/153.29,"100.0%, Past 5 years, 9",163.43,No Information,No Information,No Information,"23.66% (Price: 160.7722), 10.38% above, Upmove Bounce Back","2025-04-09 (Price: 106.67), 2025-12-22 (Price: 177.54)",No Information,15.25%/10.02%/11.05%,"0%, 19.4%",2.1 years/2 months/7.9 months,24.66%,12.6%,12.06%,7.0,0.93,93.09%/304/4.8 months (Across ALL Assets),67.74%/62/5.1 months (Across ALL Assets)
SIGMASHELL,"NA.TO, Long, 2026-02-02 (Price: 163.94)",Daily,No Exit Yet,177.547 (Avg % Gain of Historic Winning trades),No Date Target,4.66%/6.31%,"8.25%, 22 days","2026-02-24 (Price: 177.46), 8.25% above",188.6608 (Function Specific Target)/188.6608 (F-Stack 1)/207.1743 (F-Stack 2)/185.7276 (Backtested Max),2027-07-08 (Max)/2026-05-04 (Min)/2026-08-25 (Avg),161.96/82.9367/148.3746/134.0186/No F-Track Level/No F-Track Level/153.29,"100.0%, Past 5 years, 7",162.22,"-3.34, 87.5%",No Information,No Information,No Information,No Information,No Information,13.29%/0.09%/8.3%,"0%, 20.53%",1 year/2.1 months/4.7 months,16.54%,8.46%,8.08%,1.72,0.47,75.47%/53/4.6 months (Across ALL Assets),71.43%/224/3.8 months (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2025-10-22 (Price: 5.98)",Daily,No Exit Yet,No Price Target,2026-02-25 (Avg),7.32%/7.44%,"-4.01%, 4.2 months","2026-02-24 (Price: 5.74), 4.01% below",6.1977 (Historic Rise or Fall to Pivot)/6.1672 (Avg % Gain of Historic Winning trades)/6.16 (Function Specific Target)/6.825 (Horizontal)/7.4565 (F-Stack 1)/8.4213 (F-Stack 2)/6.3394 (Backtested Max),2026-10-17 (Max)/2026-02-25 (Avg),5.8/4.3875/4.5145/3.5923/No F-Track Level/No F-Track Level/5.75,"88.24%, Past 4 years, 34",5.85,No Information,No Information,No Information,No Information,No Information,4.01% below/4.01% below/4.01% below,6.01%/0.46%/3.13%,"6.51%, 16.22%",8.3 months/7 days/2.9 months,14.44%,0.14%,14.3%,0.3,0.02,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2025-10-12 (Price: 5.98)",Weekly,No Exit Yet,No Price Target,2026-02-23 (Avg),6.22%/12.37%,"-4.01%, 4.5 months","2026-02-24 (Price: 5.74), 4.01% below",6.593 (Historic Rise or Fall to Pivot)/6.5654 (Avg % Gain of Historic Winning trades)/6.45 (Function Specific Target)/6.825 (Horizontal)/7.4565 (F-Stack 1)/8.4213 (F-Stack 2)/7.4337 (Backtested Max)/6.0972 (Backtested Min),2026-11-02 (Max),5.56/4.3875/4.5145/3.5923/No F-Track Level/No F-Track Level/5.75,"100.0%, Past 10 years, 16",5.9,No Information,No Information,No Information,No Information,No Information,4.01% below/4.01% below/4.01% below,24.31%/1.96%/9.79%,"-0.0%, 22.1%",8.9 months/1.2 month/3.1 months,11.4%,7.53%,3.87%,1.15,0.39,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
FRACTAL TRACK,"AIA.NZ, Long, 2025-04-27 (Price: 8.0)",Weekly,No Exit Yet,9.116 (Avg % Gain of Historic Winning trades)/9.07 (Function Specific Target),No Date Target,7.14%/24.12%,"12.5%, 10.1 months","2026-02-24 (Price: 9.0), 12.5% above",11.1706 (F-Stack 1)/12.8535 (F-Stack 2)/9.6424 (Backtested Max),2028-03-04 (Max)/2026-09-21 (Avg),7.79/7.0017/7.3934/6.6643/No F-Track Level/No F-Track Level/7.95,"93.33%, Past 20 years, 15",7.965,No Information,No Information,No Information,"61.8% (Price: 7.75), 16.13% above, Upmove Bounce Back","2024-09-22 (Price: 7.07), 2025-02-09 (Price: 8.85)",No Information,20.53%/2.63%/13.95%,"4.23%, 15.35%",2 years/2.1 months/11.8 months,9.21%,4.75%,4.46%,0.88,0.23,94.52%/73/1.2 year (Across ALL Assets),63.64%/132/7.5 months (Across ALL Assets)
TRENDPULSE,"AIA.NZ, Long, 2026-01-11 (Price: 8.54)",Weekly,No Exit Yet,9.0396 (Avg % Gain of Historic Winning trades),No Date Target,3.46%/7.0%,"5.39%, 1.5 month","2026-02-24 (Price: 9.0), 5.39% above",9.3112 (Historic Rise or Fall to Pivot)/11.1706 (F-Stack 1)/12.8535 (F-Stack 2)/9.6297 (Backtested Max),2026-07-03 (Max)/2026-04-29 (Avg),7.47/7.0017/7.3934/6.6643/No F-Track Level/No F-Track Level/7.87,"100.0%, Past 10 years, 20",8.35,No Information,No Information,No Information,No Information,No Information,8.7% above/5.88% above/5.39% above,12.76%/0.47%/5.85%,"-0.0%, 7.89%",4 months/28 days/2.5 months,10.91%,5.79%,5.12%,1.45,0.3,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
DELTADRIFT,"KXS.TO, Long, 2026-02-05 (Price: 123.31)",Daily,No Exit Yet,No Price Target,2026-02-22 (Avg),8.15%/9.36%,"-3.7%, 19 days","2026-02-24 (Price: 118.75), 3.7% below",131.3005 (Historic Rise or Fall to Pivot)/128.4274 (Avg % Gain of Historic Winning trades)/129.86 (Function Specific Target)/209.885 (Horizontal)/245.9157 (F-Stack 1)/289.1348 (F-Stack 2)/180.24 (EMA 200)/132.0157 (Backtested Max),2026-04-24 (Max),120.08/No Horizontal Support/118.5983/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,"71.43%, Past 4 years, 14",122.48,No Information,No Information,No Information,No Information,No Information,No Information,7.06%/2.13%/4.15%,"15.86%, 17.85%",1.8 month/2 days/12 days,3.12%,-2.75%,5.87%,0.03,-0.07,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
TRENDPULSE,"KXS.TO, Long, 2025-10-03 (Price: 183.5)",Daily,No Exit Yet,No Price Target,2026-02-23 (Max),62.13%/64.4%,"-35.29%, 4.8 months","2026-02-24 (Price: 118.75), 35.29% below",195.2257 (Historic Rise or Fall to Pivot)/192.5282 (Avg % Gain of Historic Winning trades)/200.87 (Function Specific Target)/209.885 (Horizontal)/222.1498 (F-Stack 1)/245.5558 (F-Stack 2)/203.0061 (Backtested Max),No Next Date Target,175.17/126.33/177.4966/151.1683/No F-Track Level/No F-Track Level/182.3,"89.29%, Past 4 years, 28",181.9,No Information,No Information,No Information,No Information,No Information,33.66% below/35.29% below/35.29% below,10.63%/1.1%/4.92%,"10.51%, 47.61%",3.3 months/7 days/1.3 month,5.62%,1.01%,4.61%,0.43,0.12,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"MTY.TO, Long, 2026-01-18 (Price: 40.33)",Weekly,2026-02-22 (Price: 43.14),No Price Target,2026-02-27 (Min),5.83%/11.25%,"3.27%, 1.2 month","2026-02-24 (Price: 41.65), 3.27% above",44.0767 (Avg % Gain of Historic Winning trades)/60.23 (Function Specific Target)/72.5033 (Horizontal)/46.3351 (Backtested Max),2027-08-14 (Max)/2026-02-27 (Min)/2026-08-27 (Avg),33.34/37.115/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/39.21,"79.17%, Past 10 years, 24",39.9,No Information,No Information,No Information,No Information,No Information,3.27% above/3.27% above/3.27% above,14.89%/5.03%/9.29%,"37.54%, 76.03%",1.1 year/28 days/5.1 months,0.91%,5.06%,-4.15%,-0.11,0.29,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"MTY.TO, Long, 2026-01-11 (Price: 40.19)",Weekly,2026-02-22 (Price: 43.14),No Price Target,No Date Target,5.38%/5.46%,"3.63%, 1.5 month","2026-02-24 (Price: 41.65), 3.63% above",43.9237 (Avg % Gain of Historic Winning trades)/43.89 (Function Specific Target)/72.5033 (Horizontal)/46.1743 (Backtested Max),2027-08-07 (Max)/2026-08-20 (Avg),33.34/37.115/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/39.25,"79.17%, Past 10 years, 24",38.27,No Information,No Information,No Information,No Information,No Information,8.97% above/4.2% above/3.63% above,14.89%/5.03%/9.29%,"37.54%, 76.03%",1.1 year/28 days/5.1 months,0.91%,5.06%,-4.15%,-0.11,0.29,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"NVDA, Long, 2026-02-09 (Price: 190.04)",Daily,No Exit Yet,No Price Target,2026-02-23 (Avg),1.46%/5.43%,"1.48%, 15 days","2026-02-24 (Price: 192.85), 1.48% above",240.2486 (Historic Rise or Fall to Pivot)/206.9346 (Avg % Gain of Historic Winning trades)/203.33 (Function Specific Target)/239.8943 (F-Stack 1)/283.6698 (F-Stack 2)/226.9268 (Backtested Max)/195.6652 (Backtested Min),2026-03-05 (Max),171.88/13.9695/176.5924/152.8996/No F-Track Level/No F-Track Level/170.11,"90.91%, Past 4 years, 22",184.26,No Information,No Information,No Information,No Information,No Information,4.01% above/1.48% above/1.48% above,19.41%/2.96%/8.89%,"6.69%, 63.72%",17 days/6 days/10 days,14.95%,45.88%,-30.93%,1.01,1.76,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
DELTADRIFT,"AMZN, Long, 2026-02-11 (Price: 203.88)",Daily,No Exit Yet,No Price Target,2026-02-22 (Avg),2.79%/3.41%,"2.3%, 13 days","2026-02-24 (Price: 208.56), 2.3% above",216.9691 (Historic Rise or Fall to Pivot)/214.3798 (Avg % Gain of Historic Winning trades)/215.67 (Function Specific Target)/239.3 (Horizontal)/317.6152 (F-Stack 1)/339.3352 (F-Stack 2)/224.17 (EMA 200)/225.8583 (Backtested Max),2026-03-20 (Max),200.99/86.995/193.0625/132.2674/No F-Track Level/No F-Track Level/No EMA 200 Support,"80.0%, Past 4 years, 15",208.07,No Information,No Information,No Information,No Information,No Information,No Information,10.78%/1.99%/5.15%,"17.68%, 17.68%",26 days/1 day/8 days,7.43%,4.18%,3.25%,0.18,0.24,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
FRACTAL TRACK,"JPM, Long, 2026-01-27 (Price: 300.31)",Daily,No Exit Yet,No Price Target,2026-02-26 (Min),10.63%/10.82%,"-1.0%, 28 days","2026-02-24 (Price: 297.3), 1.0% below",329.4701 (Avg % Gain of Historic Winning trades)/421.55 (Function Specific Target)/328.9175 (F-Stack 1)/381.492 (F-Stack 2)/359.1107 (Backtested Max),2029-03-19 (Max)/2026-02-26 (Min)/2026-06-28 (Avg),297.72/125.7575/287.5071/275.691/No F-Track Level/No F-Track Level/298.66,"100.0%, Past 5 years, 20",301.33,No Information,No Information,No Information,"23.66% (Price: 289.4426), 2.71% above, Upmove Bounce Back","2023-10-27 (Price: 135.19), 2026-01-05 (Price: 337.25)",No Information,19.58%/1.16%/9.71%,"-0.0%, 39.69%",2.2 years/21 days/3.5 months,33.39%,14.23%,19.16%,1.48,0.83,93.09%/304/4.8 months (Across ALL Assets),67.74%/62/5.1 months (Across ALL Assets)
DELTADRIFT,"ORCL, Long, 2026-02-15 (Price: 160.14)",Weekly,No Exit Yet,No Price Target,2026-02-25 (Min),20.19%/22.95%,"-8.74%, 9 days","2026-02-24 (Price: 146.14), 8.74% below",214.1232 (Historic Rise or Fall to Pivot)/179.6771 (Avg % Gain of Historic Winning trades)/196.9 (Function Specific Target)/300.069 (F-Stack 1)/376.1425 (F-Stack 2)/220.7 (EMA 200)/182.3834 (Backtested Max)/175.6416 (Backtested Min),2026-03-17 (Max)/2026-02-25 (Min)/2026-03-10 (Avg),142.82/82.7925/152.3597/145.7273/No F-Track Level/No F-Track Level/No EMA 200 Support,"75.0%, Past 15 years, 4",148.49,No Information,No Information,No Information,No Information,No Information,No Information,13.89%/9.68%/12.2%,"20.01%, 25.53%",21 days/7 days/16 days,5.26%,6.77%,-1.51%,0.27,0.34,72.73%/11/3.4 months (Across ALL Assets),90.36%/83/2.3 months (Across ALL Assets)
FRACTAL TRACK,"ETH-USD, Long, 2025-10-26 (Price: 4157.9893)",Weekly,No Exit Yet,No Price Target,2026-02-24 (Avg),132.19%/163.01%,"-55.42%, 4 months","2026-02-24 (Price: 1853.7904), 55.42% below",4304.3505 (Historic Rise or Fall to Pivot)/5160.8963 (Avg % Gain of Historic Winning trades)/6592.56 (Function Specific Target)/4922.7188 (Horizontal)/4887.278 (F-Stack 1)/5344.0381 (F-Stack 2)/5540.5207 (Backtested Max)/4875.6583 (Backtested Min),2026-06-17 (Max),3984.65/1370.4997/3929.1537/3454.2267/No F-Track Level/No F-Track Level/3467.63,"100.0%, Past 10 years, 5",3984.6963,No Information,No Information,No Information,"38.2% (Price: 3403.7206), 45.54% below, Upmove Bounce Back","2022-06-19 (Price: 896.109), 2025-08-24 (Price: 4953.7329)",No Information,33.25%/17.26%/24.12%,"-0.0%, 44.11%",5.4 months/7 days/2.8 months,44.95%,44.58%,0.37%,1.56,1.59,94.52%/73/1.2 year (Across ALL Assets),63.64%/132/7.5 months (Across ALL Assets)
TRENDPULSE,"PG, Long, 2025-07-23 (Price: 158.28)",Daily,2026-02-19 (Price: 158.56),165.91 (Function Specific Target)/164.8328 (Backtested Max),No Date Target,0.56%/8.58%,"4.42%, 7.2 months","2026-02-24 (Price: 165.28), 4.42% above",179.4533 (Horizontal)/186.6499 (F-Stack 1)/209.3631 (F-Stack 2)/166.21 (EMA 200),No Next Date Target,152.68/121.86/140.2317/117.5404/No F-Track Level/No F-Track Level/No EMA 200 Support,"88.0%, Past 4 years, 25",158.22,No Information,No Information,No Information,No Information,No Information,4.4% above/4.42% above/4.42% above,4.14%/0.91%/2.08%,"6.35%, 12.85%",3.3 months/7 days/1.1 month,9.02%,2.82%,6.2%,0.37,0.09,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"MCD, Long, 2025-12-07 (Price: 311.23)",Weekly,2026-02-24 (Price: 333.05),331.989 (Historic Rise or Fall to Pivot),No Date Target,3.59%/11.11%,"7.01%, 2.6 months","2026-02-24 (Price: 333.05), 7.01% above",370.0426 (F-Stack 1)/590.3302 (F-Stack 2)/344.9985 (Backtested Max),2027-02-27 (Max)/2026-06-11 (Avg),297.01/228.4467/254.2758/233.8976/No F-Track Level/No F-Track Level/305.89,"100.0%, Past 10 years, 19",309.48,No Information,No Information,No Information,No Information,No Information,7.01% above/7.01% above/7.01% above,10.85%/1.47%/4.93%,"-0.0%, 16.82%",10.3 months/1.2 month/4.3 months,7.73%,6.98%,0.75%,1.39,0.42,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"ARM, Long, 2026-02-06 (Price: 123.7)",Daily,No Exit Yet,128.5243 (Historic Rise or Fall to Pivot)/128.5614 (Backtested Min),No Date Target,6.16%/7.73%,"3.59%, 18 days","2026-02-24 (Price: 128.14), 3.59% above",138.1853 (Avg % Gain of Historic Winning trades)/136.03 (Function Specific Target)/184.93 (Horizontal)/209.6611 (F-Stack 1)/292.8214 (F-Stack 2)/138.05 (EMA 200)/144.9145 (Backtested Max),2026-04-25 (Max)/2026-03-21 (Avg),104.55/No Horizontal Support/122.7432/102.2246/No F-Track Level/No F-Track Level/No EMA 200 Support,"100.0%, Past 4 years, 5",112.715,No Information,No Information,No Information,No Information,No Information,15.57% above/3.59% above/3.59% above,17.15%/3.93%/11.71%,"-0.0%, 18.88%",1.8 month/10 days/1 month,25.9%,19.91%,5.99%,0.86,0.86,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
DELTADRIFT,"TCS.NS, Long, 2026-02-10 (Price: 2984.6001)",Daily,2026-02-24 (Price: 2573.7),No Price Target,2026-02-24 (Avg),17.97%/19.77%,"-13.77%, 14 days","2026-02-24 (Price: 2573.7), 13.77% below",3185.1652 (Historic Rise or Fall to Pivot)/3082.495 (Avg % Gain of Historic Winning trades)/3133.83 (Function Specific Target)/4543.575 (Horizontal)/5637.7577 (F-Stack 1)/6110.9256 (F-Stack 2)/3168.88 (EMA 200)/3154.1254 (Backtested Max)/3036.2337 (Backtested Min),2026-03-12 (Max),2941.6/2934.3251/2637.2425/2286.8248/No F-Track Level/No F-Track Level/No EMA 200 Support,"86.67%, Past 4 years, 15",2949.8,No Information,No Information,No Information,No Information,No Information,No Information,5.68%/1.73%/3.28%,"4.58%, 4.96%",21 days/1 day/10 days,12.04%,-0.2%,12.24%,0.76,-0.13,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
TRENDPULSE,"CNQ.TO, Long, 2026-02-19 (Price: 58.23)",Daily,No Exit Yet,No Price Target,2026-02-24 (Min),0.11%/3.73%,"0.21%, 5 days","2026-02-24 (Price: 58.35), 0.21% above",62.2246 (Historic Rise or Fall to Pivot)/60.5243 (Avg % Gain of Historic Winning trades)/81.57 (Function Specific Target)/65.8353 (F-Stack 1)/68.6522 (F-Stack 2)/62.7894 (Backtested Max)/58.4163 (Backtested Min),2026-04-25 (Max)/2026-03-06 (Avg),42.38/34.9317/48.4386/46.0303/No F-Track Level/No F-Track Level/44.98,"78.26%, Past 4 years, 23",57.83,No Information,No Information,No Information,No Information,No Information,5.36% above/0.21% above/0.21% above,7.83%/0.32%/3.94%,"11.63%, 29.81%",1.5 month/4 days/11 days,17.54%,12.66%,4.88%,0.1,0.6,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
DELTADRIFT,"TRI.TO, Long, 2026-02-06 (Price: 120.18)",Daily,No Exit Yet,123.4128 (Avg % Gain of Historic Winning trades),No Date Target,0.88%/1.79%,"2.72%, 18 days","2026-02-24 (Price: 123.45), 2.72% above",125.6602 (Historic Rise or Fall to Pivot)/124.54 (Function Specific Target)/240.8933 (Horizontal)/293.2329 (F-Stack 1)/455.2123 (F-Stack 2)/219.13 (EMA 200)/125.9727 (Backtested Max),2026-03-04 (Max),No Recent Minima/No Horizontal Support/93.0152/69.3828/No F-Track Level/No F-Track Level/No EMA 200 Support,"76.92%, Past 4 years, 13",121.94,No Information,No Information,No Information,No Information,No Information,No Information,4.82%/1.26%/2.69%,"8.44%, 9.99%",18 days/2 days/8 days,4.66%,6.27%,-1.61%,0.1,0.34,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
TRENDPULSE,"IFT.NZ, Long, 2026-01-06 (Price: 11.73)",Daily,No Exit Yet,No Price Target,2026-02-22 (Avg),7.88%/11.32%,"-6.48%, 1.6 month","2026-02-24 (Price: 10.97), 6.48% below",12.2614 (Historic Rise or Fall to Pivot)/12.2121 (Avg % Gain of Historic Winning trades)/12.4 (Function Specific Target)/12.825 (Horizontal)/18.927 (F-Stack 1)/29.733 (F-Stack 2)/12.842 (Backtested Max)/11.8344 (Backtested Min),2026-05-29 (Max),10.7/7.3167/8.121/5.57/No F-Track Level/No F-Track Level/11.42,"96.15%, Past 4 years, 26",11.48,No Information,No Information,No Information,No Information,No Information,0.99% below/6.48% below/6.48% below,9.48%/0.89%/4.11%,"10.91%, 28.9%",3.3 months/6 days/1.1 month,15.16%,8.14%,7.02%,0.86,0.43,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"ENZL, Long, 2026-02-20 (Price: 45.8355)",Daily,No Exit Yet,46.6514 (Avg % Gain of Historic Winning trades),No Date Target,3.18%/25.54%,"1.93%, 4 days","2026-02-24 (Price: 46.72), 1.93% above",58.65 (Function Specific Target)/65.1933 (Horizontal)/79.7363 (F-Stack 1)/84.688 (F-Stack 2)/48.2052 (Backtested Max),2026-05-13 (Max)/2026-02-28 (Min)/2026-03-19 (Avg),44.9/39.215/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/45.72,"88.24%, Past 4 years, 17",45.29,No Information,No Information,No Information,No Information,No Information,1.93% above/1.93% above/1.93% above,5.17%/0.29%/1.78%,"10.32%, 33.2%",1.9 month/6 days/19 days,-4.35%,-2.2%,-2.15%,0.15,-0.21,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
FRACTAL TRACK,"NFLX, Short, 2025-12-31 (Price: 93.76)",Quarterly,2026-02-24 (Price: 78.04),77.567 (F-Stack 2),No Date Target,-70.46%/-55.32%,"16.77%, 1.8 month","2026-02-24 (Price: 78.04), 16.77% below",66.1196 (Avg % Gain of Historic Winning trades)/23.05 (Function Specific Target)/34.8663 (Horizontal),2026-05-14 (Max)/2026-05-10 (Min)/2026-05-10 (Min),No support/34.8663/86.4764/77.567/No F-Track Level/No F-Track Level/No support,"100.0%, Past 23 years, 6",117.549,No Information,No Information,No Information,"23.66% (Price: 106.2331), 26.54% below, Upmove Break Below","2022-06-30 (Price: 16.271), 2025-06-30 (Price: 134.115)",No Information,53.32%/10.52%/29.48%,"0.0%, 53.32%",3.1 months/3 months/3 months,11.77%,5.5%,6.27%,1.3,0.88,100.0%/3/5.5 months (Across ALL Assets),50.0%/10/3.9 months (Across ALL Assets)
FRACTAL TRACK,"AMD, Short, 2026-02-19 (Price: 203.37)",Daily,2026-02-23 (Price: 196.6),No Price Target,No Date Target,-66.31%/-20.47%,"-5.15%, 5 days","2026-02-24 (Price: 213.84), 5.15% above",194.6048 (Avg % Gain of Historic Winning trades)/172.04 (Function Specific Target)/72.05 (Horizontal)/187.3421 (F-Stack 1)/170.075 (F-Stack 2)/185.07 (EMA 200),2026-05-08 (Max)/2026-03-02 (Avg),No support/72.05/187.3421/170.075/No F-Track Level/No F-Track Level/No EMA 200 Support,"85.0%, Past 5 years, 40",200.11,No Information,No Information,No Information,"38.2% (Price: 219.8437), 2.73% below, Upmove Break Below","2026-01-23 (Price: 256.25), 2026-02-05 (Price: 204.04)",No Information,8.59%/0.06%/4.31%,"24.21%, 11.06%",1.8 month/1 day/8 days,20.24%,5.1%,15.14%,0.39,0.6,57.14%/7/12 days (Across ALL Assets),33.33%/6/4 days (Across ALL Assets)
DELTADRIFT,"TD.TO, Short, 2025-11-30 (Price: 117.65)",Monthly,No Exit Yet,No Price Target,2026-02-24 (Max),-43.51%/-36.05%,"-10.78%, 2.9 months","2026-02-24 (Price: 130.33), 10.78% above",106.4144 (Historic Rise or Fall to Pivot)/111.8734 (Avg % Gain of Historic Winning trades)/109.14 (Function Specific Target)/73.6233 (Horizontal)/101.1064 (F-Stack 1)/83.3451 (F-Stack 2)/111.28 (EMA 200)/127.9914 (Backtested Max)/120.3442 (Backtested Min),No Next Date Target,No Recent Maxima/73.6233/101.1064/83.3451/No F-Track Level/No F-Track Level/No EMA 200 Support,"100.0%, Past 54 years, 6",115.02,No Information,No Information,No Information,No Information,No Information,No Information,8.79%/2.29%/4.91%,"0.0%, 10.3%",2 months/1 month/1.4 month,5.19%,4.88%,0.31%,1.28,0.43,0.0%/2/4 months (Across ALL Assets),0.0%/3/4.3 months (Across ALL Assets)
