Function,"Symbol, Signal, Signal Date/Price[$]",Interval,Exit Signal Date/Price[$],Target for which Price has achieved over 90 percent of gain %,Backtested Target Exit Date,Next Two Target Price % from Latest Trading Price,"% Gain, Holding Period (days)","Today Trading Date/Price[$], Today price vs Signal",Remaining Potential Exit Prices [$],Remaining Potential Exit Dates,Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],"Win Rate [%], History Tested, Number of Trades",Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"MTY.TO, Long, 2026-01-18 (Price: 40.33)",Weekly,2026-02-19 (Price: 43.83),44.0767 (Avg % Gain of Historic Winning trades),No Date Target,5.72%/37.42%,"8.68%, 1.1 month","2026-02-19 (Price: 43.83), 8.68% above",60.23 (Function Specific Target)/72.5033 (Horizontal)/46.3351 (Backtested Max),2027-08-14 (Max)/2026-02-27 (Min)/2026-08-27 (Avg),33.34/37.115/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/39.21,"79.17%, Past 10 years, 24",39.9,No Information,No Information,No Information,No Information,No Information,8.68% above/8.68% above/8.68% above,14.89%/5.03%/9.29%,"37.54%, 76.03%",1.1 year/28 days/5.1 months,0.91%,5.06%,-4.15%,-0.11,0.29,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"MTY.TO, Long, 2026-01-11 (Price: 40.19)",Weekly,2026-02-19 (Price: 43.83),43.9237 (Avg % Gain of Historic Winning trades)/43.89 (Function Specific Target),2026-02-20 (Min),5.35%/65.42%,"9.06%, 1.3 month","2026-02-19 (Price: 43.83), 9.06% above",72.5033 (Horizontal)/46.1743 (Backtested Max),2027-08-07 (Max)/2026-02-20 (Min)/2026-08-20 (Avg),33.34/37.115/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/39.25,"79.17%, Past 10 years, 24",38.27,No Information,No Information,No Information,No Information,No Information,14.68% above/9.66% above/9.06% above,14.89%/5.03%/9.29%,"37.54%, 76.03%",1.1 year/28 days/5.1 months,0.91%,5.06%,-4.15%,-0.11,0.29,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"NVDA, Long, 2026-02-09 (Price: 190.04)",Daily,No Exit Yet,No Price Target,2026-02-17 (Min),4.13%/8.21%,"-1.13%, 10 days","2026-02-19 (Price: 187.9), 1.13% below",240.2486 (Historic Rise or Fall to Pivot)/206.9346 (Avg % Gain of Historic Winning trades)/203.33 (Function Specific Target)/239.8943 (F-Stack 1)/283.6698 (F-Stack 2)/226.9268 (Backtested Max)/195.6652 (Backtested Min),2026-03-05 (Max)/2026-02-23 (Avg),171.88/13.9695/176.5924/152.8996/No F-Track Level/No F-Track Level/170.11,"90.91%, Past 4 years, 22",184.26,No Information,No Information,No Information,No Information,No Information,1.34% above/1.13% below/1.13% below,19.41%/2.96%/8.89%,"6.69%, 63.72%",17 days/6 days/10 days,14.95%,45.88%,-30.93%,1.01,1.76,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"GOOG, Long, 2025-11-30 (Price: 320.12)",Weekly,No Exit Yet,No Price Target,2026-02-20 (Avg),16.96%/24.4%,"-5.17%, 2.7 months","2026-02-19 (Price: 303.56), 5.17% below",377.6136 (Historic Rise or Fall to Pivot)/355.0451 (Avg % Gain of Historic Winning trades)/488.5 (Function Specific Target)/381.0068 (Backtested Max),2026-08-09 (Max)/2026-02-20 (Avg),147.74/84.51/240.3589/219.0619/No F-Track Level/No F-Track Level/203.2,"100.0%, Past 10 years, 20",311.01,No Information,No Information,No Information,No Information,No Information,1.3% above/5.17% below/5.17% below,19.02%/4.43%/10.91%,"-0.0%, 15.08%",5.8 months/1.2 month/1.9 month,13.59%,15.16%,-1.57%,2.05,0.82,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
DELTADRIFT,"MSFT, Long, 2026-02-06 (Price: 401.14)",Daily,No Exit Yet,No Price Target,2026-02-21 (Avg),4.19%/4.32%,"-0.67%, 13 days","2026-02-19 (Price: 398.46), 0.67% below",416.1827 (Historic Rise or Fall to Pivot)/415.1398 (Avg % Gain of Historic Winning trades)/415.66 (Function Specific Target)/554.585 (Horizontal)/553.3726 (F-Stack 1)/615.9924 (F-Stack 2)/487.07 (EMA 200)/422.1196 (Backtested Max),2026-05-21 (Max)/2026-02-21 (Avg),393.67/216.39/386.873/350.287/No F-Track Level/No F-Track Level/No EMA 200 Support,"75.0%, Past 4 years, 12",399.17,No Information,No Information,No Information,No Information,No Information,No Information,5.23%/2.02%/3.49%,"8.2%, 14.53%",2.4 months/1 day/11 days,5.6%,7.01%,-1.41%,0.17,0.37,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
TRENDPULSE,"NFLX, Long, 2025-12-29 (Price: 94.15)",Daily,No Exit Yet,No Price Target,2026-02-19 (Avg),22.82%/24.11%,"-18.22%, 1.7 month","2026-02-19 (Price: 77.0), 18.22% below",95.5622 (Historic Rise or Fall to Pivot)/97.3229 (Avg % Gain of Historic Winning trades)/107.7 (Function Specific Target)/139.352 (F-Stack 1)/152.4292 (F-Stack 2)/113.4 (EMA 200)/100.8817 (Backtested Max)/94.5737 (Backtested Min),2026-04-20 (Max),93.23/34.8663/86.4764/77.567/No F-Track Level/No F-Track Level/No EMA 200 Support,"94.44%, Past 4 years, 18",93.99,No Information,No Information,No Information,No Information,No Information,18.49% below/18.22% below/18.22% below,7.15%/0.45%/3.37%,"0.57%, 20.2%",2.6 months/7 days/1.2 month,15.4%,9.17%,6.23%,1.08,0.47,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"MCD, Long, 2025-12-07 (Price: 311.23)",Weekly,No Exit Yet,326.5736 (Avg % Gain of Historic Winning trades),No Date Target,1.49%/5.47%,"5.1%, 2.5 months","2026-02-19 (Price: 327.11), 5.1% above",331.989 (Historic Rise or Fall to Pivot)/370.0426 (F-Stack 1)/590.3302 (F-Stack 2)/344.9985 (Backtested Max),2027-02-27 (Max)/2026-06-11 (Avg),297.01/228.4467/254.2758/233.8976/No F-Track Level/No F-Track Level/305.89,"100.0%, Past 10 years, 19",309.48,No Information,No Information,No Information,No Information,No Information,5.1% above/5.1% above/5.1% above,10.85%/1.47%/4.93%,"-0.0%, 16.82%",10.3 months/1.2 month/4.3 months,7.73%,6.98%,0.75%,1.39,0.42,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"HDB, Long, 2025-12-31 (Price: 36.54)",Daily,No Exit Yet,No Price Target,2026-02-21 (Max),12.59%/15.49%,"-10.51%, 1.7 month","2026-02-19 (Price: 32.7), 10.51% below",38.5059 (Historic Rise or Fall to Pivot)/37.7641 (Avg % Gain of Historic Winning trades)/38.5 (Function Specific Target)/39.3812 (Horizontal)/40.717 (F-Stack 1)/47.4928 (F-Stack 2)/38.5314 (Backtested Max)/36.8177 (Backtested Min),2026-02-21 (Max),35.13/25.6925/32.7076/21.1884/No F-Track Level/No F-Track Level/36.17,"86.67%, Past 4 years, 15",36.5,No Information,No Information,No Information,No Information,No Information,10.02% below/10.51% below/10.51% below,5.45%/0.76%/3.35%,"0.81%, 14.63%",1.2 month/6 days/22 days,12.79%,1.55%,11.24%,1.04,0.1,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"ARM, Long, 2026-02-06 (Price: 123.7)",Daily,No Exit Yet,No Price Target,2026-02-20 (Min),1.26%/1.29%,"2.61%, 13 days","2026-02-19 (Price: 126.93), 2.61% above",128.5243 (Historic Rise or Fall to Pivot)/138.1853 (Avg % Gain of Historic Winning trades)/136.03 (Function Specific Target)/184.93 (Horizontal)/209.6611 (F-Stack 1)/292.8214 (F-Stack 2)/138.05 (EMA 200)/144.9145 (Backtested Max)/128.5614 (Backtested Min),2026-04-25 (Max)/2026-02-20 (Min)/2026-03-21 (Avg),104.55/No Horizontal Support/122.7432/102.2246/No F-Track Level/No F-Track Level/No EMA 200 Support,"100.0%, Past 4 years, 5",112.715,No Information,No Information,No Information,No Information,No Information,14.48% above/2.61% above/2.61% above,17.15%/3.93%/11.71%,"-0.0%, 18.88%",1.8 month/10 days/1 month,25.9%,19.91%,5.99%,0.86,0.86,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
DELTADRIFT,"TRI.TO, Long, 2026-02-06 (Price: 120.18)",Daily,No Exit Yet,No Price Target,2026-02-17 (Avg),5.78%/6.75%,"-2.92%, 13 days","2026-02-19 (Price: 116.67), 2.92% below",125.6602 (Historic Rise or Fall to Pivot)/123.4128 (Avg % Gain of Historic Winning trades)/124.54 (Function Specific Target)/240.8933 (Horizontal)/293.2329 (F-Stack 1)/455.2123 (F-Stack 2)/221.25 (EMA 200)/125.9727 (Backtested Max),2026-03-04 (Max),No Recent Minima/No Horizontal Support/93.0152/69.3828/No F-Track Level/No F-Track Level/No EMA 200 Support,"76.92%, Past 4 years, 13",121.94,No Information,No Information,No Information,No Information,No Information,No Information,4.82%/1.26%/2.69%,"8.44%, 9.99%",18 days/2 days/8 days,4.66%,6.27%,-1.61%,0.1,0.34,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
SIGMASHELL,"NA.TO, Long, 2026-02-02 (Price: 163.94)",Daily,No Exit Yet,177.547 (Avg % Gain of Historic Winning trades),No Date Target,5.21%/6.87%,"7.68%, 17 days","2026-02-19 (Price: 176.53), 7.68% above",188.6608 (Function Specific Target)/188.6608 (F-Stack 1)/207.1743 (F-Stack 2)/185.7276 (Backtested Max),2027-07-08 (Max)/2026-05-04 (Min)/2026-08-25 (Avg),161.96/82.9367/148.3746/134.0186/No F-Track Level/No F-Track Level/152.46,"100.0%, Past 5 years, 7",162.22,"-3.34, 87.5%",No Information,No Information,No Information,No Information,No Information,13.29%/0.09%/8.3%,"0%, 20.53%",1 year/2.1 months/4.7 months,16.54%,8.46%,8.08%,1.72,0.47,75.47%/53/4.6 months (Across ALL Assets),71.43%/224/3.8 months (Across ALL Assets)
FRACTAL TRACK,"JD, Long, 2025-05-11 (Price: 33.86)",Weekly,No Exit Yet,No Price Target,2026-02-17 (Max),45.31%/47.57%,"-19.46%, 9.5 months","2026-02-19 (Price: 27.27), 19.46% below",40.2426 (Avg % Gain of Historic Winning trades)/50.06 (Function Specific Target)/92.73 (Horizontal)/103.1027 (F-Stack 1)/108.0778 (F-Stack 2)/41.0519 (Backtested Max)/39.6264 (Backtested Min),No Next Date Target,32.53/24.07/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/31.69,"100.0%, Past 11 years, 6",34.025,No Information,No Information,No Information,"61.8% (Price: 31.134), 12.41% below, Upmove Bounce Back","2024-01-28 (Price: 20.82), 2024-10-13 (Price: 47.82)",No Information,21.24%/17.03%/18.85%,"-0.0%, 18.68%",6.5 months/21 days/2.7 months,12.29%,2.34%,9.95%,1.29,0.23,94.52%/73/1.2 year (Across ALL Assets),63.64%/132/7.5 months (Across ALL Assets)
TRENDPULSE,"AIA.NZ, Long, 2026-01-11 (Price: 8.54)",Weekly,No Exit Yet,8.73 (Function Specific Target),2026-02-20 (Min),1.9%/3.55%,"2.22%, 1.3 month","2026-02-19 (Price: 8.73), 2.22% above",9.3112 (Historic Rise or Fall to Pivot)/9.0396 (Avg % Gain of Historic Winning trades)/8.8962 (Horizontal)/11.1706 (F-Stack 1)/12.8535 (F-Stack 2)/9.6297 (Backtested Max),2026-07-03 (Max)/2026-02-20 (Min)/2026-04-29 (Avg),7.47/7.0017/7.3934/6.6643/No F-Track Level/No F-Track Level/7.87,"100.0%, Past 10 years, 20",8.35,No Information,No Information,No Information,No Information,No Information,5.43% above/2.71% above/2.22% above,12.76%/0.47%/5.85%,"-0.0%, 7.89%",4 months/28 days/2.5 months,10.91%,5.79%,5.12%,1.45,0.3,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
DELTADRIFT,"CNU.NZ, Long, 2026-02-13 (Price: 9.13)",Daily,2026-02-19 (Price: 9.51),No Price Target,No Date Target,0.58%/3.84%,"4.16%, 6 days","2026-02-19 (Price: 9.51), 4.16% above",9.875 (Horizontal)/9.5655 (Backtested Max),2026-04-14 (Max)/2026-03-02 (Avg),9.08/6.0983/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/9.08,"81.25%, Past 4 years, 16",9.13,No Information,No Information,No Information,No Information,No Information,No Information,4.77%/1.66%/2.83%,"8.37%, 8.37%",1.4 month/2 days/12 days,5.82%,1.9%,3.92%,0.19,0.03,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
DELTADRIFT,"INDY, Long, 2026-01-18 (Price: 47.98)",Weekly,No Exit Yet,No Price Target,2026-02-17 (Min),5.42%/8.08%,"-1.19%, 1.1 month","2026-02-19 (Price: 47.41), 1.19% below",51.2426 (Historic Rise or Fall to Pivot)/51.5497 (Avg % Gain of Historic Winning trades)/51.4 (Function Specific Target)/54.474 (Horizontal)/60.9145 (F-Stack 1)/68.1277 (F-Stack 2)/51.77 (EMA 200)/55.5225 (Backtested Max)/49.9808 (Backtested Min),2026-05-19 (Max)/2026-04-06 (Avg),47.57/40.73/37.969/30.3493/No F-Track Level/No F-Track Level/No EMA 200 Support,"85.71%, Past 15 years, 7",48.41,No Information,No Information,No Information,No Information,No Information,No Information,15.72%/4.17%/7.44%,"18.57%, 22.76%",2.8 months/21 days/1.8 month,4.45%,2.66%,1.79%,0.24,0.07,72.73%/11/3.4 months (Across ALL Assets),90.36%/83/2.3 months (Across ALL Assets)
DELTADRIFT,"FSF.NZ, Long, 2026-02-11 (Price: 7.94)",Daily,2026-02-19 (Price: 8.028),No Price Target,No Date Target,0.63%/2.62%,"1.11%, 8 days","2026-02-19 (Price: 8.028), 1.11% above",8.4688 (Historic Rise or Fall to Pivot)/8.2385 (Avg % Gain of Historic Winning trades)/8.35 (Function Specific Target)/8.4284 (F-Stack 1)/9.7443 (F-Stack 2)/8.4775 (Backtested Max)/8.0782 (Backtested Min),2026-03-22 (Max)/2026-03-03 (Avg),7.7/2.942/6.3611/No support/No F-Track Level/No F-Track Level/7.4,"91.67%, Past 4 years, 12",8.001,No Information,No Information,No Information,No Information,No Information,No Information,6.77%/1.74%/3.76%,"9.98%, 9.98%",27 days/1 day/14 days,10.19%,8.7%,1.49%,0.56,0.47,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-12-31 (Price: 181.13)",Monthly,No Exit Yet,116.89 (Horizontal),No Date Target,-22.55%/-20.27%,"35.59%, 1.7 month","2026-02-19 (Price: 116.67), 35.59% below",90.36 (Function Specific Target)/93.0152 (F-Stack 2),2026-08-09 (Max)/2026-08-05 (Min)/2026-08-05 (Min),No support/116.89/131.2534/93.0152/No F-Track Level/No F-Track Level/No support,"87.5%, Past 20 years, 8",187.17,No Information,No Information,No Information,No Information,No Information,38.45% below/37.49% below/35.59% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,4.94%,4.79%,0.15%,-0.02,0.22,100.0%/1/7.1 months (Across ALL Assets),0.0%/7/7.1 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-10-31 (Price: 214.84)",Monthly,No Exit Yet,116.89 (Horizontal),No Date Target,-11.73%,"45.69%, 3.7 months","2026-02-19 (Price: 116.67), 45.69% below",102.98 (Function Specific Target),2026-06-09 (Max)/2026-06-05 (Min)/2026-06-05 (Min),No support/116.89/193.124/131.2534/No F-Track Level/No F-Track Level/No support,"87.5%, Past 20 years, 8",216.11,No Information,No Information,No Information,No Information,No Information,46.01% below/45.69% below/45.69% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,4.94%,4.79%,0.15%,-0.02,0.22,100.0%/1/7.1 months (Across ALL Assets),0.0%/7/7.1 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-09-30 (Price: 216.1)",Monthly,No Exit Yet,116.89 (Horizontal),No Date Target,-11.31%,"46.01%, 4.7 months","2026-02-19 (Price: 116.67), 46.01% below",103.48 (Function Specific Target),2026-05-09 (Max)/2026-05-05 (Min)/2026-05-05 (Min),No support/116.89/193.124/131.2534/No F-Track Level/No F-Track Level/No support,"87.5%, Past 20 years, 8",244.35,No Information,No Information,No Information,No Information,No Information,52.17% below/51.78% below/46.01% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,4.94%,4.79%,0.15%,-0.02,0.22,100.0%/1/7.1 months (Across ALL Assets),0.0%/7/7.1 months (Across ALL Assets)
FRACTAL TRACK,"NFLX, Short, 2025-12-31 (Price: 93.76)",Quarterly,2026-02-19 (Price: 77.0),77.567 (F-Stack 2),No Date Target,-70.06%/-54.72%,"17.88%, 1.7 month","2026-02-19 (Price: 77.0), 17.88% below",66.1196 (Avg % Gain of Historic Winning trades)/23.05 (Function Specific Target)/34.8663 (Horizontal),2026-05-14 (Max)/2026-05-10 (Min)/2026-05-10 (Min),No support/34.8663/86.4764/77.567/No F-Track Level/No F-Track Level/No support,"100.0%, Past 23 years, 6",117.549,No Information,No Information,No Information,"23.66% (Price: 106.2331), 27.52% below, Upmove Break Below","2022-06-30 (Price: 16.271), 2025-06-30 (Price: 134.115)",No Information,53.32%/10.52%/29.48%,"0.0%, 53.32%",3.1 months/3 months/3 months,11.77%,5.5%,6.27%,1.3,0.88,100.0%/3/5.5 months (Across ALL Assets),50.0%/10/3.9 months (Across ALL Assets)
FRACTAL TRACK,"AMD, Short, 2026-02-19 (Price: 203.37)",Daily,No Exit Yet,No Price Target,2026-02-20 (Min),-64.57%/-35.48%,"-0.0%, 0 days","2026-02-19 (Price: 203.37), 0.0% below",202.5565 (Historic Rise or Fall to Pivot)/194.6048 (Avg % Gain of Historic Winning trades)/172.04 (Function Specific Target)/72.05 (Horizontal)/167.5998 (F-Stack 1)/131.2181 (F-Stack 2)/183.52 (EMA 200),2026-05-08 (Max)/2026-02-20 (Min)/2026-03-02 (Avg),No support/72.05/167.5998/131.2181/185.9012/160.825/No EMA 200 Support,"85.0%, Past 5 years, 40",200.11,No Information,No Information,No Information,"38.2% (Price: 219.8437), 7.49% below, Upmove Break Below","2026-01-23 (Price: 256.25), 2026-02-05 (Price: 204.04)",No Information,8.59%/0.06%/4.31%,"24.21%, 11.06%",1.8 month/1 day/8 days,20.24%,5.1%,15.14%,0.39,0.6,57.14%/7/12 days (Across ALL Assets),33.33%/6/4 days (Across ALL Assets)
DELTADRIFT,"TD.TO, Short, 2025-11-30 (Price: 117.65)",Monthly,2026-02-19 (Price: 131.27),No Price Target,No Date Target,-43.91%/-36.51%,"-11.58%, 2.7 months","2026-02-19 (Price: 131.27), 11.58% above",106.4144 (Historic Rise or Fall to Pivot)/111.8734 (Avg % Gain of Historic Winning trades)/109.14 (Function Specific Target)/73.6233 (Horizontal)/101.1064 (F-Stack 1)/83.3451 (F-Stack 2)/110.63 (EMA 200)/127.9914 (Backtested Max)/120.3442 (Backtested Min),2026-02-24 (Max),No Recent Maxima/73.6233/101.1064/83.3451/No F-Track Level/No F-Track Level/No EMA 200 Support,"100.0%, Past 54 years, 6",115.02,No Information,No Information,No Information,No Information,No Information,No Information,8.79%/2.29%/4.91%,"0.0%, 10.3%",2 months/1 month/1.4 month,5.19%,4.88%,0.31%,1.28,0.43,0.0%/2/4 months (Across ALL Assets),0.0%/3/4.3 months (Across ALL Assets)
