Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"XLV, Long, 2025-11-30 (Price: 157.65)",No Exit Yet,"-2.37%, 18 days","76.19%, Past 20 years, 21","Monthly, is CONFIRMED on 2025-11-30",Already confirmed,"2025-12-18 (Price: 153.91), 2.37% below",18 days,No Information,No Information,No Information,No Information,No Information,10.59% above/3.06% below/2.37% below,17.42%/3.05%/8.57%,"20.84%, 36.99%",2.7 years/4.1 months/1.1 year,2029-10-07/2026-05-25/2027-06-26,4.12%,5.06%,-0.94%,0.26,0.28,171.87/171.1606/159.83/No Horizontal Resistance/174.1807/202.706/No EMA 200 Target,130.43/120.178/153.114/117.2225/No F-Track Level/No F-Track Level/139.6,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"^NSEI, Long, 2025-11-30 (Price: 26202.9492)",No Exit Yet,"-1.48%, 18 days","100.0%, Past 20 years, 8","Monthly, is CONFIRMED on 2025-11-30",Already confirmed,"2025-12-18 (Price: 25815.5508), 1.48% below",18 days,No Information,No Information,No Information,No Information,No Information,1.48% below/0.23% below/1.48% below,12.44%/2.54%/7.03%,"-0.0%, 10.7%",1.6 year/6 months/11.3 months,2028-03-13/2026-08-17/2027-04-05,7.14%,6.55%,0.59%,0.81,0.36,28760.357/28045.0165/26438.21/No Horizontal Resistance/33071.3292/48196.8152/No EMA 200 Target,22124.7/15428.8669/23723.236/17945.8431/No F-Track Level/No F-Track Level/24578.35,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"CSCO, Long, 2025-11-30 (Price: 76.94)",No Exit Yet,"0.01%, 18 days","77.78%, Past 20 years, 9","Monthly, is CONFIRMED on 2025-11-30",Already confirmed,"2025-12-18 (Price: 76.95), 0.01% above",18 days,No Information,No Information,No Information,No Information,No Information,5.25% above/0.56% below/0.01% above,25.25%/6.97%/16.52%,"26.7%, 42.44%",1.3 year/5 months/8.9 months,2027-10-08/2026-07-05/2026-12-21,3.74%,1.95%,1.79%,0.29,0.11,86.8268/89.6505/97.29/No Horizontal Resistance/78.7458/109.6316/No EMA 200 Target,46.5/40.92/75.1101/68.2017/No F-Track Level/No F-Track Level/66.03,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"NA.TO, Long, 2025-11-30 (Price: 168.95)",No Exit Yet,"2.73%, 18 days","83.33%, Past 20 years, 12","Monthly, is CONFIRMED on 2025-11-30",Already confirmed,"2025-12-18 (Price: 173.57), 2.73% above",18 days,No Information,No Information,No Information,No Information,No Information,10.77% above/2.73% above/2.73% above,28.7%/8.86%/18.76%,"5.23%, 30.62%",1.5 year/5.1 months/9.5 months,2028-01-21/2026-07-09/2027-01-16,8.11%,7.36%,0.75%,1.24,0.44,185.2199/200.645/227.16/No Horizontal Resistance/188.6608/207.1743/No EMA 200 Target,118.77/82.9367/134.0186/119.9028/No F-Track Level/No F-Track Level/138.03,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
FRACTAL TRACK,"WIPRO.NS, Long, 2025-11-30 (Price: 249.53)",No Exit Yet,"5.74%, 18 days","77.78%, Past 80 years, 9","Monthly, was CONFIRMED on 2025-11-30",Already confirmed,"2025-12-18 (Price: 263.85), 5.74% above",18 days,No Information,No Information,No Information,"61.8% (Price: 232.7652), 13.35% above, Upmove Bounce Back","2023-04-30 (Price: 176.0), 2025-01-31 (Price: 324.6)",No Information,30.71%/20.0%/24.36%,"25.41%, 60.52%",1.9 year/5.1 months/11.6 months,2028-08-16/2026-07-09/2027-04-18,6.46%,15.61%,-9.15%,0.44,0.63,293.597/310.3155/338.69/366.6625/412.2037/473.5829/252.55,239.37/187.6062/216.7036/198.5041/No F-Track Level/No F-Track Level/No EMA 200 Support,84.62%/39/0 days (Across ALL Assets),68.29%/82/0 days (Across ALL Assets)
FRACTAL TRACK,"RELIANCE.NS, Long, 2025-11-30 (Price: 1567.5)",No Exit Yet,"-1.47%, 18 days","90.0%, Past 48 years, 10","Monthly, was CONFIRMED on 2025-11-30",Already confirmed,"2025-12-18 (Price: 1544.4), 1.47% below",18 days,No Information,No Information,No Information,"23.66% (Price: 1322.8731), 16.75% above, Upmove Bounce Back","2020-03-31 (Price: 400.3177), 2024-07-31 (Price: 1608.8)",No Information,42.5%/21.29%/26.97%,"6.47%, 28.2%",1.6 year/2 months/7.2 months,2028-03-13/2026-02-24/2026-10-08,11.26%,13.7%,-2.44%,1.21,0.63,2292.7823/1990.2548/2292.59/No Horizontal Resistance/2250.6285/2387.5727/No EMA 200 Target,1200.1/855.3207/1503.6962/1393.886/No F-Track Level/No F-Track Level/1408.82,84.62%/39/0 days (Across ALL Assets),68.29%/82/0 days (Across ALL Assets)
TRENDPULSE,"WPM.TO, Long, 2025-11-28 (Price: 153.47)",2025-12-16 (Price: 157.61),"2.7%, 18 days","78.95%, Past 4 years, 19","Daily, is CONFIRMED on 2025-11-28",Already confirmed,"2025-12-18 (Price: 159.04), 3.63% above",20 days,No Information,No Information,No Information,No Information,No Information,6.43% above/3.63% above/3.63% above,9.09%/1.23%/5.04%,"19.7%, 28.41%",4.4 months/6 days/1 month,2026-06-07/2025-12-06/2026-01-10,12.04%,18.03%,-5.99%,0.06,0.87,165.2105/161.2049/155.78/No Horizontal Resistance/180.0371/199.4231/No EMA 200 Target,139.91/52.782/146.152/133.3839/No F-Track Level/No F-Track Level/125.98,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"WPM, Long, 2025-11-28 (Price: 110.05)",2025-12-16 (Price: 114.44),"3.99%, 18 days","96.3%, Past 4 years, 27","Daily, is CONFIRMED on 2025-11-28",Already confirmed,"2025-12-18 (Price: 115.45), 4.91% above",20 days,No Information,No Information,No Information,No Information,No Information,8.14% above/4.91% above/4.91% above,15.63%/1.33%/6.3%,"14.18%, 36.59%",3.8 months/4 days/1.3 month,2026-05-12/2025-12-03/2026-01-23,22.59%,17.13%,5.46%,1.09,0.81,118.5899/116.9831/111.75/No Horizontal Resistance/132.4733/148.0295/No EMA 200 Target,99.27/38.3375/99.8674/92.8869/No F-Track Level/No F-Track Level/90.49,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"GDX, Long, 2025-11-26 (Price: 81.55)",2025-12-16 (Price: 84.83),"4.02%, 20 days","95.0%, Past 4 years, 20","Daily, is CONFIRMED on 2025-11-26",Already confirmed,"2025-12-18 (Price: 85.67), 5.05% above",22 days,No Information,No Information,No Information,No Information,No Information,10.12% above/5.05% above/5.05% above,10.29%/0.8%/7.01%,"16.5%, 30.61%",3.7 months/4 days/26 days,2026-05-05/2025-12-01/2026-01-02,15.68%,13.51%,2.17%,0.9,0.64,87.0546/87.2667/84.3/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,72.97/25.645/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/57.17,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"XLF, Long, 2025-11-12 (Price: 53.67)",2025-12-16 (Price: 54.64),"1.81%, 1.1 month","96.88%, Past 4 years, 32","Daily, is CONFIRMED on 2025-11-12",Already confirmed,"2025-12-18 (Price: 54.54), 1.62% above",1.2 month,No Information,No Information,No Information,No Information,No Information,2.5% above/1.62% above/1.62% above,4.58%/1.0%/2.45%,"10.45%, 16.27%",3.9 months/4 days/1 month,2026-04-30/2025-11-17/2025-12-25,10.61%,6.55%,4.06%,0.71,0.34,55.3284/54.9849/53.68/No Horizontal Resistance/70.6138/110.4396/No EMA 200 Target,52.09/30.1167/45.9996/No support/No F-Track Level/No F-Track Level/51.34,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
FRACTAL TRACK,"IWM, Long, 2025-11-11 (Price: 244.24)",2025-12-17 (Price: 247.24),"1.23%, 1.2 month","100.0%, Past 5 years, 13","Daily, was CONFIRMED on 2025-11-11",Already confirmed,"2025-12-18 (Price: 248.71), 1.83% above",1.2 month,No Information,No Information,No Information,"23.66% (Price: 233.5959), 6.47% above, Upmove Bounce Back","2025-04-07 (Price: 171.73), 2025-10-15 (Price: 252.77)",No Information,13.11%/0.65%/9.22%,"-0.0%, 28.11%",3.9 years/1.9 month/11.3 months,2031-06-06/2026-02-01/2027-03-17,14.39%,3.76%,10.63%,1.95,0.16,234.6169/266.7589/292.86/244.72/267.7701/348.4025/No EMA 200 Target,240.35/162.3167/230.2783/209.2101/No F-Track Level/No F-Track Level/222.78,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
TRENDPULSE,"JPM, Long, 2025-11-06 (Price: 313.42)",2025-12-17 (Price: 314.98),"0.5%, 1.4 month","100.0%, Past 4 years, 31","Daily, is CONFIRMED on 2025-11-06",Already confirmed,"2025-12-18 (Price: 313.0), 0.13% below",1.4 month,No Information,No Information,No Information,No Information,No Information,1.21% above/0.13% below/0.13% below,6.21%/1.3%/3.22%,"-0.0%, 16.83%",3.3 months/6 days/18 days,2026-03-29/2025-11-14/2025-12-02,17.37%,9.85%,7.52%,1.54,0.5,316.899/323.5121/314.42/No Horizontal Resistance/328.9175/381.492/No EMA 200 Target,294.11/125.7575/300.9735/287.5071/No F-Track Level/No F-Track Level/275.77,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"JPM, Long, 2025-10-31 (Price: 311.12)",2025-12-17 (Price: 314.98),"1.24%, 1.6 month","100.0%, Past 4 years, 31","Daily, is CONFIRMED on 2025-10-31",Already confirmed,"2025-12-18 (Price: 313.0), 0.6% above",1.6 month,No Information,No Information,No Information,No Information,No Information,1.15% above/0.6% above/0.6% above,6.21%/1.3%/3.22%,"-0.0%, 16.83%",3.3 months/6 days/18 days,2026-03-23/2025-11-08/2025-11-26,17.37%,9.85%,7.52%,1.54,0.5,314.5734/321.1381/314.46/No Horizontal Resistance/328.9175/381.492/No EMA 200 Target,294.11/125.7575/300.9735/287.5071/No F-Track Level/No F-Track Level/274.75,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"RHHBY, Long, 2025-10-12 (Price: 45.66)",2025-12-18 (Price: 50.28) (Today),"10.12%, 2.2 months","87.5%, Past 10 years, 32","Weekly, is CONFIRMED on 2025-10-10",Already confirmed,"2025-12-18 (Price: 50.28), 10.12% above",2.2 months,No Information,No Information,No Information,No Information,No Information,10.99% above/10.94% above/10.12% above,18.53%/3.11%/9.28%,"21.59%, 44.18%",1.2 year/1.2 month/4.5 months,2027-06-29/2025-12-03/2026-04-25,3.03%,4.77%,-1.74%,0.42,0.23,47.3996/49.8972/50.49/52.46/58.6089/65.2057/No EMA 200 Target,38.23/34.5167/41.5794/31.0544/No F-Track Level/No F-Track Level/40.19,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
SIGMASHELL,"NZDUSD=X, Long, 2025-10-01 (Price: 0.5796)",2025-12-16 (Price: 0.5786),"-0.17%, 2.5 months","84.21%, Past 5 years, 19","Daily, was CONFIRMED on 2025-10-01",Already confirmed,"2025-12-17 (Price: 0.5786), 0.17% below",2.6 months,"-3.71, 84.38",No Information,No Information,No Information,No Information,No Information,13.24%/0.27%/4.06%,"4.2%, 15.06%",9.6 months/1.9 month/3.9 months,2026-11-22/2025-12-22/2026-03-19,7.12%,-0.45%,7.57%,0.64,-0.35,0.5882/0.6031/No Target/0.7479/No Next Fib Ext/No Next Fib Ext/0.59,No support/0.5509/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,91.43%/70/0 days (Across ALL Assets),75.11%/237/0 days (Across ALL Assets)
SIGMASHELL,"DOL.TO, Long, 2025-10-01 (Price: 181.79)",2025-12-17 (Price: 200.08),"10.06%, 2.6 months","100.0%, Past 5 years, 5","Daily, was CONFIRMED on 2025-10-01",Already confirmed,"2025-12-18 (Price: 200.92), 10.52% above",2.6 months,"-4.42, 93.33",No Information,No Information,No Information,No Information,No Information,16.48%/8.78%/11.25%,"-0.0%, 7.51%",3.2 months/1.9 month/2.3 months,2026-02-17/2025-12-22/2026-01-08,14.73%,19.58%,-4.85%,1.4,1.24,188.8071/202.2414/194.1559/197.56/194.1559/294.0831/No EMA 200 Target,175.34/53.835/132.3972/94.2286/No F-Track Level/No F-Track Level/180.89,91.43%/70/0 days (Across ALL Assets),75.11%/237/0 days (Across ALL Assets)
TRENDPULSE,"XLF, Long, 2025-09-18 (Price: 54.13)",2025-12-17 (Price: 54.63),"0.92%, 3 months","96.88%, Past 4 years, 32","Daily, is CONFIRMED on 2025-09-18",Already confirmed,"2025-12-18 (Price: 54.54), 0.76% above",3 months,No Information,No Information,No Information,No Information,No Information,0.85% above/0.76% above/0.76% above,4.58%/1.0%/2.45%,"10.45%, 16.27%",3.9 months/4 days/1 month,2026-03-06/2025-09-23/2025-10-31,10.61%,6.55%,4.06%,0.71,0.34,55.8026/55.4562/65.07/No Horizontal Resistance/70.6138/110.4396/No EMA 200 Target,53.07/30.1167/45.9996/No support/No F-Track Level/No F-Track Level/50.62,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
SIGMASHELL,"NZDUSD=X, Long, 2025-08-01 (Price: 0.5889)",2025-12-16 (Price: 0.5786),"-1.75%, 4.6 months","84.21%, Past 5 years, 19","Daily, was CONFIRMED on 2025-08-01",Already confirmed,"2025-12-17 (Price: 0.5786), 1.75% below",4.6 months,"-3.98, 88.46",No Information,No Information,No Information,No Information,No Information,13.24%/0.27%/4.06%,"4.2%, 15.06%",9.6 months/1.9 month/3.9 months,2026-09-22/2025-10-22/2026-01-17,7.12%,-0.45%,7.57%,0.64,-0.35,0.5977/0.6128/No Target/0.7332/No Next Fib Ext/No Next Fib Ext/0.59,No support/0.5509/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,91.43%/70/0 days (Across ALL Assets),75.11%/237/0 days (Across ALL Assets)
TRENDPULSE,"SFTBY, Long, 2025-07-31 (Price: 38.15)",2025-12-18 (Price: 52.5) (Today),"37.61%, 4.7 months","100.0%, Past 20 years, 6","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-12-18 (Price: 52.5), 37.61% above",4.7 months,No Information,No Information,No Information,No Information,No Information,44.11% above/40.0% above/37.61% above,36.66%/36.66%/36.66%,"-0.0%, 64.04%",1 year/1 year/1 year,2027-01-03/2027-01-03/2027-01-03,12.92%,8.11%,4.81%,0.88,0.41,36.8529/52.1358/42.72/No Horizontal Resistance/48.3837/56.3971/No EMA 200 Target,25.22/16.82/32.5245/28.6536/No F-Track Level/No F-Track Level/29.37,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"BAC, Long, 2025-07-31 (Price: 47.27)",2025-12-18 (Price: 54.26) (Today),"14.79%, 4.7 months","76.92%, Past 20 years, 13","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-12-18 (Price: 54.26), 14.79% above",4.7 months,No Information,No Information,No Information,No Information,No Information,22.95% above/13.14% above/14.79% above,30.69%/9.64%/18.15%,"25.08%, 44.87%",1.3 year/5 months/9 months,2027-06-08/2026-03-05/2026-08-26,4.68%,2.37%,2.31%,0.29,0.18,55.0601/55.8495/52.62/48.715/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,26.34/29.49/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/44.14,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"EEM, Long, 2025-07-31 (Price: 48.56)",2025-12-18 (Price: 53.2) (Today),"9.56%, 4.7 months","83.33%, Past 20 years, 12","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-12-18 (Price: 53.2), 9.56% above",4.7 months,No Information,No Information,No Information,No Information,No Information,16.87% above/9.56% above/9.56% above,23.15%/1.8%/11.72%,"17.13%, 38.01%",1.6 year/4 months/9.6 months,2027-11-12/2026-01-20/2026-09-21,1.85%,4.85%,-3.0%,0.23,0.23,56.1111/54.2512/51.72/51.3833/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,36.7/37.485/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/44.66,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"BDGI.TO, Long, 2025-07-31 (Price: 52.29)",2025-12-18 (Price: 74.12) (Today),"41.75%, 4.7 months","95.0%, Past 20 years, 20","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-12-18 (Price: 74.12), 41.75% above",4.7 months,No Information,No Information,No Information,No Information,No Information,66.15% above/52.45% above/41.75% above,69.93%/3.87%/34.79%,"37.81%, 54.03%",11.2 months/5 months/6 months,2026-11-29/2026-03-05/2026-04-17,16.29%,14.03%,2.26%,1.02,0.66,103.4139/70.4817/64.4/No Horizontal Resistance/50.7492/58.5532/No EMA 200 Target,35.88/24.32/46.0323/42.8299/No F-Track Level/No F-Track Level/41.26,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
FRACTAL TRACK,"HYG, Long, 2025-06-30 (Price: 80.65)",2025-12-18 (Price: 80.78) (Today),"0.16%, 5.7 months","80.0%, Past 18 years, 5","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2025-12-18 (Price: 80.78), 0.16% above",5.7 months,No Information,No Information,No Information,"38.2% (Price: 76.5615), 5.51% above, Upmove Bounce Back","2022-10-31 (Price: 70.4), 2024-09-30 (Price: 80.37)",No Information,2.15%/2.15%/2.15%,"3.95%, 5.88%",1.7 year/1.7 year/1.7 year,2027-12-03/2027-12-03/2027-12-03,3.9%,-0.99%,4.89%,-0.17,-0.53,79.4967/82.384/86.63/86.99/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,78.6/72.2733/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/79.9,84.62%/39/0 days (Across ALL Assets),68.29%/82/0 days (Across ALL Assets)
SIGMASHELL,"^TNX, Long, 2025-04-01 (Price: 4.156)",2025-12-15 (Price: 4.182),"0.63%, 8.6 months","76.47%, Past 5 years, 17","Daily, was CONFIRMED on 2025-04-01",Already confirmed,"2025-12-18 (Price: 4.116), 0.96% below",8.7 months,"-6.75, 79.46",No Information,No Information,No Information,No Information,No Information,62.85%/1.56%/15.36%,"5.86%, 20.68%",7.4 months/2.1 months/3.2 months,2026-02-16/2025-07-01/2025-08-18,32.07%,0.03%,32.04%,0.54,-0.04,4.2134/4.7944/17.4008/4.773/17.4008/18.8284/4.24,4.15/1.6875/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,91.43%/70/0 days (Across ALL Assets),75.11%/237/0 days (Across ALL Assets)
TRENDPULSE,"SONY, Long, 2025-03-31 (Price: 25.39)",2025-12-18 (Price: 25.91) (Today),"2.05%, 8.7 months","87.5%, Past 20 years, 16","Monthly, is CONFIRMED on 2025-03-31",Already confirmed,"2025-12-18 (Price: 25.91), 2.05% above",8.7 months,No Information,No Information,No Information,No Information,No Information,17.72% above/3.76% above/2.05% above,48.17%/7.34%/29.32%,"31.07%, 31.13%",1.3 year/5 months/9.6 months,2027-02-06/2025-11-03/2026-05-22,7.48%,2.09%,5.39%,0.95,0.13,29.1426/32.8343/29.38/No Horizontal Resistance/33.2191/35.3948/No EMA 200 Target,16.47/14.992/24.8529/22.354/No F-Track Level/No F-Track Level/19.99,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"BAC, Long, 2025-02-28 (Price: 46.1)",2025-12-18 (Price: 54.26) (Today),"17.7%, 9.8 months","76.92%, Past 20 years, 13","Monthly, is CONFIRMED on 2025-02-28",Already confirmed,"2025-12-18 (Price: 54.26), 17.7% above",9.8 months,No Information,No Information,No Information,No Information,No Information,23.46% above/17.7% above/17.7% above,30.69%/9.64%/18.15%,"25.08%, 44.87%",1.3 year/5 months/9 months,2027-01-06/2025-10-03/2026-03-26,4.68%,2.37%,2.31%,0.29,0.18,53.6973/54.4672/56.66/48.96/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,26.34/22.67/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/42.38,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"ATM.NZ, Long, 2025-02-28 (Price: 8.84)",2025-12-18 (Price: 10.2) (Today),"15.38%, 9.8 months","100.0%, Past 20 years, 8","Monthly, is CONFIRMED on 2025-02-28",Already confirmed,"2025-12-18 (Price: 10.2), 15.38% above",9.8 months,No Information,No Information,No Information,No Information,No Information,58.39% above/15.38% above/15.38% above,102.13%/45.63%/81.61%,"-0.0%, 48.4%",2.1 years/10.1 months/1.6 year,2028-02-28/2026-05-12/2027-06-12,19.84%,13.35%,6.49%,1.36,0.6,12.1833/16.0543/13.32/No Horizontal Resistance/21.86/25.8879/No EMA 200 Target,4.15/5.185/8.6495/8.0201/No F-Track Level/No F-Track Level/6.78,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
FRACTAL TRACK,"RHHBY, Long, 2025-02-28 (Price: 41.74)",2025-12-18 (Price: 50.28) (Today),"20.46%, 9.8 months","85.71%, Past 24 years, 7","Monthly, was CONFIRMED on 2025-02-28",Already confirmed,"2025-12-18 (Price: 50.28), 20.46% above",9.8 months,No Information,No Information,No Information,"61.8% (Price: 34.2539), 46.79% above, Upmove Bounce Back","2024-05-31 (Price: 29.2), 2024-08-31 (Price: 42.43)",No Information,29.63%/5.85%/20.48%,"5.23%, 30.29%",6 years/1 year/3.2 years,2033-09-22/2026-08-03/2029-09-23,5.03%,5.2%,-0.17%,0.93,0.26,46.0559/50.2884/49.68/52.46/58.6089/65.2057/41.91,29.82/34.4/41.5794/31.0544/No F-Track Level/No F-Track Level/No EMA 200 Support,84.62%/39/0 days (Across ALL Assets),68.29%/82/0 days (Across ALL Assets)
TRENDPULSE,"MSE.PA, Long, 2025-01-31 (Price: 57.37)",2025-12-18 (Price: 63.99) (Today),"11.54%, 10.7 months","100.0%, Past 20 years, 8","Monthly, is CONFIRMED on 2025-01-31",Already confirmed,"2025-12-18 (Price: 63.99), 11.54% above",10.7 months,No Information,No Information,No Information,No Information,No Information,19.99% above/18.35% above/11.54% above,11.99%/4.9%/8.12%,"-0.0%, 28.4%",1.7 year/5 months/11.9 months,2027-07-06/2025-09-05/2026-07-02,5.39%,1.99%,3.4%,0.77,-0.0,58.7354/62.0284/73.34/No Horizontal Resistance/58.4776/81.1364/No EMA 200 Target,52.08/33.57/44.4738/35.8188/No F-Track Level/No F-Track Level/53.19,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"SUM.NZ, Long, 2024-11-24 (Price: 13.1)",2025-12-18 (Price: 12.15) (Today),"-7.25%, 1.1 year","90.91%, Past 10 years, 11","Weekly, is CONFIRMED on 2024-11-22",Already confirmed,"2025-12-18 (Price: 12.15), 7.25% below",1.1 year,No Information,No Information,No Information,No Information,No Information,3.19% below/7.25% below/7.25% below,10.69%/2.99%/6.53%,"8.88%, 47.61%",1.9 month/28 days/1.4 month,2025-02-14/2025-01-03/2025-01-23,-0.02%,11.46%,-11.48%,0.54,0.63,14.4689/13.9554/14.24/No Horizontal Resistance/19.8479/26.5969/No EMA 200 Target,9.4/9.246/11.0645/No support/No F-Track Level/No F-Track Level/11.11,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
TRENDPULSE,"CNQ.TO, Long, 2024-10-13 (Price: 51.71)",2025-12-18 (Price: 43.41) (Today),"-16.05%, 1.2 year","95.45%, Past 10 years, 22","Weekly, is CONFIRMED on 2024-10-11",Already confirmed,"2025-12-18 (Price: 43.41), 16.05% below",1.2 year,No Information,No Information,No Information,No Information,No Information,9.98% below/16.05% below/16.05% below,19.11%/1.41%/7.08%,"22.31%, 71.02%",3.5 months/28 days/1.8 month,2025-03-14/2024-11-22/2024-12-30,2.78%,3.8%,-1.02%,0.61,0.23,52.7907/55.3711/51.74/No Horizontal Resistance/65.8353/68.6522/No EMA 200 Target,43.4/13.9251/48.4386/46.0303/No F-Track Level/No F-Track Level/48.05,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
TRENDPULSE,"CNU.NZ, Long, 2024-09-30 (Price: 8.72)",2025-12-18 (Price: 9.2) (Today),"5.5%, 1.2 year","100.0%, Past 20 years, 6","Monthly, is CONFIRMED on 2024-09-30",Already confirmed,"2025-12-18 (Price: 9.2), 5.5% above",1.2 year,No Information,No Information,No Information,No Information,No Information,7.73% above/5.5% above/5.5% above,26.44%/7.23%/18.68%,"-0.0%, 15.86%",11.1 months/5.1 months/8.1 months,2026-01-25/2025-05-09/2025-09-16,14.78%,5.28%,9.5%,1.0,0.27,9.6243/10.3489/8.91/8.822/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,7.18/6.0983/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/7.84,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"IEI, Long, 2024-08-31 (Price: 118.72)",2025-12-18 (Price: 119.85) (Today),"0.95%, 1.3 year","77.78%, Past 20 years, 9","Monthly, is CONFIRMED on 2024-08-31",Already confirmed,"2025-12-18 (Price: 119.85), 0.95% above",1.3 year,No Information,No Information,No Information,No Information,No Information,1.85% above/0.95% above/0.95% above,1.93%/1.13%/1.45%,"15.13%, 15.6%",11.2 months/6.1 months/8.1 months,2025-12-30/2025-05-23/2025-08-17,1.43%,0.7%,0.73%,-0.36,-0.87,121.7355/120.4414/124.14/133.2183/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,112.29/112.768/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/115.83,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
