Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"IFT.NZ, Long, 2025-12-07 (Price: 11.78)",No Exit Yet,"-3.4%, 5 days","100.0%, Past 10 years, 24","Weekly, is CONFIRMED on 2025-12-05",Already confirmed,"2025-12-12 (Price: 11.38), 3.4% below",5 days,No Information,No Information,No Information,No Information,No Information,3.4% below/3.4% below/3.4% below,32.14%/0.49%/7.8%,"0%, 24.36%",1 day/1 day/4 days,2027-07-03/2026-02-05/2026-06-29,9.48%,8.73%,0.75%,1.08,0.54,12.839/12.6988/14.34/11.925/18.927/29.733/No EMA 200 Target,11.55/7.3167/8.121/5.57/No F-Track Level/No F-Track Level/11.34,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
FRACTAL TRACK,"UBER, Long, 2025-12-07 (Price: 91.32)",No Exit Yet,"-6.8%, 5 days","100.0%, Past 6 years, 4","Weekly, was CONFIRMED on 2025-12-07",Already confirmed,"2025-12-12 (Price: 85.11), 6.8% below",5 days,No Information,No Information,No Information,"23.66% (Price: 82.5663), 3.08% above, Upmove Bounce Back","2022-07-03 (Price: 19.895), 2025-09-28 (Price: 101.99)",No Information,18.06%/15.5%/16.66%,"0%, 6.35%",1 day/14 days/29 days,2026-02-14/2025-12-27/2026-01-18,23.54%,8.01%,15.53%,14.78,0.43,82.3706/106.5339/140.58/No Horizontal Resistance/99.1711/103.8185/No EMA 200 Target,83.87/34.6025/88.7885/84.8096/No F-Track Level/No F-Track Level/87.52,98.94%/94/0 days (Across ALL Assets),62.9%/124/0 days (Across ALL Assets)
FRACTAL TRACK,"XLY, Long, 2025-12-07 (Price: 119.73)",No Exit Yet,"0.81%, 5 days","92.86%, Past 20 years, 14","Weekly, was CONFIRMED on 2025-12-07",Already confirmed,"2025-12-12 (Price: 120.7), 0.81% above",5 days,No Information,No Information,No Information,"38.2% (Price: 108.2727), 11.48% above, Upmove Bounce Back","2025-04-13 (Price: 86.55), 2025-09-21 (Price: 121.7)",No Information,19.19%/0.05%/14.75%,"14.45%, 57.22%",4 days/7 days/1 day,2032-05-10/2025-12-17/2027-07-03,8.81%,7.06%,1.75%,1.55,0.38,130.0028/137.3902/140.82/120.92/125.4815/133.9156/No EMA 200 Target,112.75/66.775/86.1124/56.5683/No F-Track Level/No F-Track Level/110.05,98.94%/94/0 days (Across ALL Assets),62.9%/124/0 days (Across ALL Assets)
FRACTAL TRACK,"MA, Long, 2025-12-07 (Price: 545.52)",No Exit Yet,"4.84%, 5 days","88.89%, Past 19 years, 18","Weekly, was CONFIRMED on 2025-12-07",Already confirmed,"2025-12-12 (Price: 571.93), 4.84% above",5 days,No Information,No Information,No Information,"38.2% (Price: 535.7184), 6.76% above, Upmove Bounce Back","2024-07-28 (Price: 428.86), 2025-08-24 (Price: 601.77)",No Information,20.8%/7.86%/16.28%,"10.74%, 25.66%",1 day/1 day/6 days,2028-03-20/2026-02-05/2026-09-11,14.25%,18.73%,-4.48%,1.65,0.96,592.3256/634.3307/649.27/592.9033/716.5814/751.3605/559.47,540.4/306.91/515.4888/442.8637/No F-Track Level/No F-Track Level/No EMA 200 Support,98.94%/94/0 days (Across ALL Assets),62.9%/124/0 days (Across ALL Assets)
FRACTAL TRACK,"BN.TO, Long, 2025-12-07 (Price: 64.54)",No Exit Yet,"-2.59%, 5 days","92.31%, Past 2 years, 13","Weekly, was CONFIRMED on 2025-12-07",Already confirmed,"2025-12-12 (Price: 62.87), 2.59% below",5 days,No Information,No Information,No Information,"38.2% (Price: 58.0258), 8.35% above, Upmove Bounce Back","2025-04-13 (Price: 41.2533), 2025-09-28 (Price: 68.3933)",No Information,18.15%/4.17%/14.91%,"0.94%, 29.1%",2 days/1 day/10 days,2028-10-14/2026-01-28/2027-02-23,10.18%,8.84%,1.34%,2.08,0.46,74.4017/74.1629/80.82/No Horizontal Resistance/69.5978/79.2394/No EMA 200 Target,43.89/27.0034/63.3841/59.2857/No F-Track Level/No F-Track Level/57.56,98.94%/94/0 days (Across ALL Assets),62.9%/124/0 days (Across ALL Assets)
FRACTAL TRACK,"IBKR, Long, 2025-12-07 (Price: 64.5)",No Exit Yet,"-0.54%, 5 days","100.0%, Past 18 years, 14","Weekly, was CONFIRMED on 2025-12-07",Already confirmed,"2025-12-12 (Price: 64.15), 0.54% below",5 days,No Information,No Information,No Information,"38.2% (Price: 57.8675), 10.86% above, Upmove Bounce Back","2025-04-13 (Price: 32.82), 2025-10-12 (Price: 73.35)",No Information,29.17%/15.14%/18.21%,"0%, 40.57%",2 days/1 day/9 days,2029-08-23/2026-02-14/2027-01-23,15.51%,8.23%,7.28%,4.51,0.42,71.5047/76.2454/88.82/No Horizontal Resistance/81.4292/98.2092/No EMA 200 Target,61.05/13.0762/62.0029/55.579/No F-Track Level/No F-Track Level/57.3,98.94%/94/0 days (Across ALL Assets),62.9%/124/0 days (Across ALL Assets)
DELTADRIFT,"GNE.NZ, Long, 2025-12-05 (Price: 2.36)",2025-12-12 (Price: 2.39) (Today),"1.27%, 7 days","92.31%, Past 4 years, 13","Daily, was CONFIRMED on 2025-12-05",Already confirmed,"2025-12-12 (Price: 2.39), 1.27% above",7 days,No Information,No Information,No Information,No Information,No Information,No Information,5.47%/2.1%/3.51%,"7.36%, 7.72%",1 day/1 day/15 days,2026-02-16/2025-12-06/2025-12-26,14.72%,-3.42%,18.14%,0.88,-0.35,2.4251/2.4428/2.43/3.575/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,2.33/2.0733/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/2.34,88.12%/101/0 days (Across ALL Assets),77.89%/484/0 days (Across ALL Assets)
TRENDPULSE,"WIPRO.NS, Long, 2025-12-03 (Price: 254.69)",2025-12-09 (Price: 257.41),"1.07%, 6 days","95.45%, Past 4 years, 22","Daily, is CONFIRMED on 2025-12-03",Already confirmed,"2025-12-12 (Price: 260.6), 2.32% above",9 days,No Information,No Information,No Information,No Information,No Information,4.17% above/2.32% above/2.32% above,12.97%/1.07%/3.55%,"4.22%, 15.72%",2 days/6 days/22 days,2026-04-03/2025-12-11/2026-01-03,15.14%,9.33%,5.81%,1.08,0.49,272.8749/263.7315/262.3/366.6625/412.2037/473.5829/255.05,236.49/187.6063/216.7036/198.5041/No F-Track Level/No F-Track Level/No EMA 200 Support,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"SLV, Long, 2025-12-01 (Price: 52.52)",2025-12-12 (Price: 56.1) (Today),"6.82%, 11 days","100.0%, Past 4 years, 9","Daily, is CONFIRMED on 2025-12-01",Already confirmed,"2025-12-12 (Price: 56.1), 6.82% above",11 days,No Information,No Information,No Information,No Information,No Information,15.91% above/6.82% above/6.82% above,9.5%/2.69%/4.56%,"0%, 15.17%",3 days/8 days/26 days,2026-04-10/2025-12-12/2026-01-07,16.09%,13.98%,2.11%,1.95,0.71,56.6061/54.9149/57.21/No Horizontal Resistance/48.7992/52.3128/No EMA 200 Target,45.3/18.99/45.3667/37.8142/No F-Track Level/No F-Track Level/35.39,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"HDFCBANK.NS, Long, 2025-11-30 (Price: 1007.6)",No Exit Yet,"-0.61%, 12 days","80.0%, Past 20 years, 15","Monthly, is CONFIRMED on 2025-11-30",Already confirmed,"2025-12-12 (Price: 1001.5), 0.61% below",12 days,No Information,No Information,No Information,No Information,No Information,0.61% below/0.61% below/0.61% below,23.14%/5.97%/13.11%,"11.13%, 17.76%",9 days/5 days/6 days,2026-12-30/2026-07-05/2026-08-26,11.02%,13.41%,-2.39%,0.59,0.75,1218.9945/1139.6964/1179.9/1009.6/1098.0619/1305.7899/No EMA 200 Target,701.7/640.9/962.8007/765.1075/No F-Track Level/No F-Track Level/956.63,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"XIU.TO, Long, 2025-11-30 (Price: 46.43)",No Exit Yet,"0.58%, 12 days","76.92%, Past 20 years, 13","Monthly, is CONFIRMED on 2025-11-30",Already confirmed,"2025-12-12 (Price: 46.7), 0.58% above",12 days,No Information,No Information,No Information,No Information,No Information,4.31% above/2.93% above/0.58% above,12.69%/8.05%/10.4%,"6.95%, 19.49%",1 day/4 days/8 days,2027-08-17/2026-05-22/2026-11-30,6.01%,3.56%,2.45%,0.45,0.12,51.0823/51.2587/56.48/No Horizontal Resistance/53.8646/79.5406/No EMA 200 Target,28.76/27.9467/37.996/28.1885/No F-Track Level/No F-Track Level/41.03,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"IEI, Long, 2025-11-30 (Price: 120.26)",No Exit Yet,"-0.75%, 12 days","77.78%, Past 20 years, 9","Monthly, is CONFIRMED on 2025-11-30",Already confirmed,"2025-12-12 (Price: 119.36), 0.75% below",12 days,No Information,No Information,No Information,No Information,No Information,0.75% below/0.6% below/0.75% below,1.93%/1.13%/1.45%,"15.13%, 15.6%",11 days/6 days/8 days,2027-03-31/2026-08-22/2026-11-16,1.43%,0.7%,0.73%,-0.36,-0.87,123.3146/122.0038/120.65/129.9625/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,112.29/113.0583/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/118.54,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"XLV, Long, 2025-11-30 (Price: 157.65)",No Exit Yet,"-2.28%, 12 days","76.19%, Past 20 years, 21","Monthly, is CONFIRMED on 2025-11-30",Already confirmed,"2025-12-12 (Price: 154.06), 2.28% below",12 days,No Information,No Information,No Information,No Information,No Information,10.7% above/2.97% below/2.28% below,17.42%/3.05%/8.57%,"20.84%, 36.99%",2 days/4 days/1 day,2029-10-07/2026-05-25/2027-06-26,4.12%,5.06%,-0.94%,0.26,0.28,171.87/171.1606/159.83/No Horizontal Resistance/174.1807/202.706/No EMA 200 Target,130.43/120.178/153.114/117.2225/No F-Track Level/No F-Track Level/139.6,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"^NSEI, Long, 2025-11-30 (Price: 26202.9492)",No Exit Yet,"-0.6%, 12 days","100.0%, Past 20 years, 8","Monthly, is CONFIRMED on 2025-11-30",Already confirmed,"2025-12-12 (Price: 26046.9492), 0.6% below",12 days,No Information,No Information,No Information,No Information,No Information,0.6% below/0.66% above/0.6% below,12.44%/2.54%/7.03%,"-0.0%, 10.7%",1 day/6 days/11 days,2028-03-13/2026-08-17/2027-04-05,7.14%,6.55%,0.59%,0.81,0.36,28760.357/28045.0165/26438.21/No Horizontal Resistance/33071.3292/48196.8152/No EMA 200 Target,22124.7/15428.8669/23723.236/17945.8431/No F-Track Level/No F-Track Level/24578.35,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"CSCO, Long, 2025-11-30 (Price: 76.94)",No Exit Yet,"1.12%, 12 days","77.78%, Past 20 years, 9","Monthly, is CONFIRMED on 2025-11-30",Already confirmed,"2025-12-12 (Price: 77.8), 1.12% above",12 days,No Information,No Information,No Information,No Information,No Information,6.41% above/0.54% above/1.12% above,25.25%/6.97%/16.52%,"26.7%, 42.44%",1 day/5 days/8 days,2027-10-08/2026-07-05/2026-12-21,3.74%,1.95%,1.79%,0.29,0.11,86.8268/89.6505/97.29/No Horizontal Resistance/78.7458/109.6316/No EMA 200 Target,46.5/40.92/75.1101/68.2017/No F-Track Level/No F-Track Level/66.03,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"NA.TO, Long, 2025-11-30 (Price: 168.95)",No Exit Yet,"2.17%, 12 days","83.33%, Past 20 years, 12","Monthly, is CONFIRMED on 2025-11-30",Already confirmed,"2025-12-12 (Price: 172.62), 2.17% above",12 days,No Information,No Information,No Information,No Information,No Information,10.16% above/2.17% above/2.17% above,28.7%/8.86%/18.76%,"5.23%, 30.62%",1 day/5 days/9 days,2028-01-21/2026-07-09/2027-01-16,8.11%,7.36%,0.75%,1.24,0.44,185.2199/200.645/227.16/No Horizontal Resistance/188.6608/207.1743/No EMA 200 Target,118.77/82.9367/134.0186/119.9028/No F-Track Level/No F-Track Level/138.03,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
FRACTAL TRACK,"WIPRO.NS, Long, 2025-11-30 (Price: 249.53)",No Exit Yet,"4.44%, 12 days","77.78%, Past 80 years, 9","Monthly, was CONFIRMED on 2025-11-30",Already confirmed,"2025-12-12 (Price: 260.6), 4.44% above",12 days,No Information,No Information,No Information,"61.8% (Price: 232.7652), 11.96% above, Upmove Bounce Back","2023-04-30 (Price: 176.0), 2025-01-31 (Price: 324.6)",No Information,30.71%/20.0%/24.36%,"25.41%, 60.52%",1 day/5 days/11 days,2028-08-16/2026-07-09/2027-04-18,6.46%,15.61%,-9.15%,0.44,0.63,293.597/310.3155/338.69/366.6625/412.2037/473.5829/253.26,239.37/187.6062/216.7036/198.5041/No F-Track Level/No F-Track Level/No EMA 200 Support,84.62%/39/0 days (Across ALL Assets),68.29%/82/0 days (Across ALL Assets)
FRACTAL TRACK,"RELIANCE.NS, Long, 2025-11-30 (Price: 1567.5)",No Exit Yet,"-0.7%, 12 days","90.0%, Past 48 years, 10","Monthly, was CONFIRMED on 2025-11-30",Already confirmed,"2025-12-12 (Price: 1556.5), 0.7% below",12 days,No Information,No Information,No Information,"23.66% (Price: 1322.8731), 17.66% above, Upmove Bounce Back","2020-03-31 (Price: 400.3177), 2024-07-31 (Price: 1608.8)",No Information,42.5%/21.29%/26.97%,"6.47%, 28.2%",1 day/2 days/7 days,2028-03-13/2026-02-24/2026-10-08,11.26%,13.7%,-2.44%,1.21,0.63,2292.7823/1990.2548/2292.59/No Horizontal Resistance/2250.6285/2387.5727/No EMA 200 Target,1200.1/855.3207/1503.6962/1393.886/No F-Track Level/No F-Track Level/1402.15,84.62%/39/0 days (Across ALL Assets),68.29%/82/0 days (Across ALL Assets)
TRENDPULSE,"TD, Long, 2025-11-28 (Price: 83.93)",2025-12-10 (Price: 91.26),"8.73%, 12 days","80.77%, Past 4 years, 26","Daily, is CONFIRMED on 2025-11-28",Already confirmed,"2025-12-12 (Price: 91.42), 8.92% above",14 days,No Information,No Information,No Information,No Information,No Information,9.56% above/8.92% above/8.92% above,5.14%/1.56%/3.19%,"7.15%, 16.74%",3 days/6 days/20 days,2026-04-20/2025-12-06/2025-12-26,12.11%,4.86%,7.25%,0.41,0.24,89.0497/86.6074/86.32/No Horizontal Resistance/91.6167/97.2953/No EMA 200 Target,81.32/54.526/74.6074/62.3451/No F-Track Level/No F-Track Level/70.82,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"NA.TO, Long, 2025-11-28 (Price: 168.95)",2025-12-10 (Price: 173.13),"2.47%, 12 days","78.26%, Past 4 years, 23","Daily, is CONFIRMED on 2025-11-28",Already confirmed,"2025-12-12 (Price: 172.62), 2.17% above",14 days,No Information,No Information,No Information,No Information,No Information,2.17% above/2.17% above/2.17% above,4.34%/1.0%/2.55%,"4.62%, 23.98%",3 days/6 days/25 days,2026-04-07/2025-12-06/2026-01-03,10.68%,10.38%,0.3%,0.34,0.57,175.539/173.2582/196.84/No Horizontal Resistance/188.6608/207.1743/No EMA 200 Target,147.83/82.9367/134.0186/119.9028/No F-Track Level/No F-Track Level/138.03,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"IWM, Long, 2025-11-26 (Price: 247.3)",2025-12-09 (Price: 251.39),"1.65%, 13 days","100.0%, Past 4 years, 21","Daily, is CONFIRMED on 2025-11-26",Already confirmed,"2025-12-12 (Price: 253.85), 2.65% above",16 days,No Information,No Information,No Information,No Information,No Information,3.56% above/2.65% above/2.65% above,5.6%/1.96%/3.56%,"-0.0%, 22.58%",5 days/4 days/1 day,2026-07-05/2025-12-01/2026-01-25,13.06%,4.93%,8.13%,1.95,0.25,254.5459/256.1039/249.18/No Horizontal Resistance/348.4025/539.5308/No EMA 200 Target,229.11/162.3167/230.2783/157.2742/No F-Track Level/No F-Track Level/220.34,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
FRACTAL TRACK,"CNR.TO, Long, 2025-11-26 (Price: 132.03)",2025-12-09 (Price: 135.38),"2.54%, 13 days","100.0%, Past 5 years, 13","Daily, was CONFIRMED on 2025-11-26",Already confirmed,"2025-12-12 (Price: 134.71), 2.03% above",16 days,No Information,No Information,No Information,"61.8% (Price: 131.225), 2.66% above, Upmove Bounce Back","2025-09-11 (Price: 126.11), 2025-10-31 (Price: 139.5)",No Information,11.26%/0.33%/9.09%,"-0.0%, 14.35%",1 day/18 days/7 days,2027-10-04/2025-12-22/2026-09-30,16.8%,-0.9%,17.7%,0.98,-0.19,131.9772/144.0315/140.06/167.5729/218.156/349.4971/136.53,128.08/127.762/86.815/55.8095/No F-Track Level/No F-Track Level/No EMA 200 Support,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
FRACTAL TRACK,"WPM.TO, Long, 2025-11-25 (Price: 144.58)",2025-12-11 (Price: 161.5),"11.7%, 16 days","95.0%, Past 5 years, 20","Daily, was CONFIRMED on 2025-11-25",Already confirmed,"2025-12-12 (Price: 161.74), 11.87% above",17 days,No Information,No Information,No Information,"23.66% (Price: 139.3211), 16.09% above, Upmove Bounce Back","2024-06-28 (Price: 71.18), 2025-10-16 (Price: 160.44)",No Information,14.62%/2.13%/10.44%,"0.62%, 39.55%",1 day/13 days/4 days,2027-06-21/2025-12-13/2026-06-04,33.25%,15.97%,17.28%,1.94,0.81,153.2693/159.6742/198.14/No Horizontal Resistance/180.0371/199.4231/No EMA 200 Target,139.91/52.782/133.3839/125.3844/No F-Track Level/No F-Track Level/128.73,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
FRACTAL TRACK,"GDX, Long, 2025-11-25 (Price: 77.8)",2025-12-11 (Price: 86.26),"10.87%, 16 days","93.33%, Past 5 years, 15","Daily, was CONFIRMED on 2025-11-25",Already confirmed,"2025-12-12 (Price: 85.66), 10.1% above",17 days,No Information,No Information,No Information,"23.66% (Price: 72.8649), 17.56% above, Upmove Bounce Back","2024-12-30 (Price: 33.42), 2025-10-16 (Price: 85.09)",No Information,16.06%/1.26%/10.28%,"3.89%, 38.9%",2 days/14 days/4 days,2029-03-06/2025-12-15/2026-06-21,25.44%,12.61%,12.83%,1.62,0.62,84.7242/85.7978/108.8/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,72.97/25.645/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/59.44,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
FRACTAL TRACK,"TSM, Long, 2025-11-20 (Price: 277.5)",2025-12-10 (Price: 310.14),"11.76%, 20 days","95.0%, Past 5 years, 20","Daily, was CONFIRMED on 2025-11-20",Already confirmed,"2025-12-12 (Price: 292.04), 5.24% above",22 days,No Information,No Information,No Information,"23.66% (Price: 269.4634), 8.38% above, Upmove Bounce Back","2025-04-07 (Price: 134.25), 2025-10-16 (Price: 311.37)",No Information,13.85%/10.09%/11.5%,"1.02%, 51.98%",2 days/16 days/3 days,2028-11-19/2025-12-13/2026-05-04,37.14%,15.53%,21.61%,2.66,0.73,302.7802/309.4125/383.77/No Horizontal Resistance/334.306/349.9895/No EMA 200 Target,227.33/83.575/274.027/233.1074/No F-Track Level/No F-Track Level/231.2,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
TRENDPULSE,"GS, Long, 2025-11-12 (Price: 838.97)",2025-12-11 (Price: 911.03),"8.59%, 29 days","95.45%, Past 4 years, 22","Daily, is CONFIRMED on 2025-11-12",Already confirmed,"2025-12-12 (Price: 887.96), 5.84% above",1 day,No Information,No Information,No Information,No Information,No Information,9.58% above/5.84% above/5.84% above,15.23%/0.89%/4.89%,"15.57%, 33.99%",3 days/7 days/1 day,2026-03-22/2025-11-22/2025-12-25,8.25%,16.23%,-7.98%,0.7,0.81,881.0024/879.9956/858.56/No Horizontal Resistance/931.1482/1236.8362/No EMA 200 Target,744.6/288.555/794.5775/634.5288/No F-Track Level/No F-Track Level/667.17,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"BDGI.TO, Long, 2025-10-29 (Price: 72.71)",2025-12-10 (Price: 78.37),"7.78%, 1 day","96.67%, Past 4 years, 30","Daily, is CONFIRMED on 2025-10-29",Already confirmed,"2025-12-12 (Price: 78.2), 7.55% above",1 day,No Information,No Information,No Information,No Information,No Information,10.55% above/7.55% above/7.55% above,9.22%/1.3%/4.59%,"19.0%, 30.91%",3 days/6 days/29 days,2026-03-17/2025-11-06/2025-12-10,15.97%,8.3%,7.67%,0.68,0.42,74.3532/76.0474/83.27/No Horizontal Resistance/63.2847/69.0016/No EMA 200 Target,56.14/24.32/58.5532/53.241/No F-Track Level/No F-Track Level/48.02,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"TFII.TO, Long, 2025-10-17 (Price: 132.51)",2025-12-10 (Price: 139.46),"5.24%, 1 day","84.21%, Past 4 years, 19","Daily, is CONFIRMED on 2025-10-17",Already confirmed,"2025-12-12 (Price: 141.37), 6.69% above",1 day,No Information,No Information,No Information,No Information,No Information,5.53% above/6.69% above/6.69% above,9.08%/2.14%/5.23%,"5.39%, 18.82%",3 days/8 days/1 day,2026-02-24/2025-10-28/2025-12-16,14.66%,12.79%,1.87%,1.0,0.61,139.6655/139.4403/133.88/219.9933/223.9051/280.6304/133.83,121.18/102.925/113.6809/104.714/No F-Track Level/No F-Track Level/No EMA 200 Support,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"WIPRO.NS, Long, 2025-09-17 (Price: 254.15)",2025-12-09 (Price: 257.41),"1.28%, 2 days","95.45%, Past 4 years, 22","Daily, is CONFIRMED on 2025-09-17",Already confirmed,"2025-12-12 (Price: 260.6), 2.54% above",2 days,No Information,No Information,No Information,No Information,No Information,2.59% above/2.54% above/2.54% above,12.97%/1.07%/3.55%,"4.22%, 15.72%",2 days/6 days/22 days,2026-01-16/2025-09-25/2025-10-18,15.14%,9.33%,5.81%,1.08,0.49,272.2963/263.1723/260.39/366.6625/412.2037/473.5829/270.8,242.52/187.6063/216.7036/198.5041/No F-Track Level/No F-Track Level/No EMA 200 Support,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"INFY, Long, 2025-09-17 (Price: 17.68)",2025-12-09 (Price: 17.75),"0.4%, 2 days","100.0%, Past 4 years, 12","Daily, is CONFIRMED on 2025-09-17",Already confirmed,"2025-12-12 (Price: 17.78), 0.57% above",2 days,No Information,No Information,No Information,No Information,No Information,4.22% above/0.57% above/0.57% above,6.66%/1.9%/4.18%,"-0.0%, 10.02%",3 days/7 days/1 day,2026-02-07/2025-09-27/2025-10-30,13.05%,6.68%,6.37%,1.41,0.34,18.4721/18.419/18.41/23.796/31.8515/41.1179/19.14,16.38/16.074/13.0115/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"SFTBY, Long, 2025-07-31 (Price: 38.15)",2025-12-12 (Price: 54.95) (Today),"44.04%, 4 days","100.0%, Past 20 years, 6","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-12-12 (Price: 54.95), 44.04% above",4 days,No Information,No Information,No Information,No Information,No Information,50.84% above/46.53% above/44.04% above,36.66%/36.66%/36.66%,"-0.0%, 64.04%",1 day/1 day/1 day,2027-01-03/2027-01-03/2027-01-03,12.92%,8.11%,4.81%,0.88,0.41,36.8529/52.1358/42.72/No Horizontal Resistance/48.3837/56.3971/No EMA 200 Target,25.22/16.82/32.5245/28.6536/No F-Track Level/No F-Track Level/29.37,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"BAC, Long, 2025-07-31 (Price: 47.27)",2025-12-12 (Price: 55.14) (Today),"16.65%, 4 days","76.92%, Past 20 years, 13","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-12-12 (Price: 55.14), 16.65% above",4 days,No Information,No Information,No Information,No Information,No Information,24.95% above/14.97% above/16.65% above,30.69%/9.64%/18.15%,"25.08%, 44.87%",1 day/5 days/9 days,2027-06-08/2026-03-05/2026-08-26,4.68%,2.37%,2.31%,0.29,0.18,55.0601/55.8495/52.62/48.715/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,26.34/29.49/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/44.14,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"EEM, Long, 2025-07-31 (Price: 48.56)",2025-12-12 (Price: 54.24) (Today),"11.7%, 4 days","83.33%, Past 20 years, 12","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-12-12 (Price: 54.24), 11.7% above",4 days,No Information,No Information,No Information,No Information,No Information,19.16% above/11.7% above/11.7% above,23.15%/1.8%/11.72%,"17.13%, 38.01%",1 day/4 days/9 days,2027-11-12/2026-01-20/2026-09-21,1.85%,4.85%,-3.0%,0.23,0.23,56.1111/54.2512/51.72/51.3833/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,36.7/37.485/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/44.66,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
