Function,"Symbol, Signal, Signal Date/Price[$]",Interval,Exit Signal Date/Price[$],Target for which Price has achieved over 90 percent of gain %,Backtested Target Exit Date,Next Two Target Price % from Latest Trading Price,"% Gain, Holding Period (days)","Current Trading Date/Price[$], Current Price vs Signal",Remaining Potential Exit Prices [$],Remaining Potential Exit Dates,Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],"Win Rate [%], History Tested, Number of Trades","Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
FRACTAL TRACK,"AIA.NZ, Long, 2025-11-18 (Price: 7.77)",Daily,No Exit Yet,8.3201 (Avg % Gain of Historic Winning trades)/8.33 (Exit Rule),No Date Target,4.28%/6.54%,"7.46%, 1.6 month","2026-01-05 (Price: 8.35), 7.46% above",8.8962 (Horizontal)/11.1706 (F-Stack 1)/12.8535 (F-Stack 2)/8.7071 (Backtested Max),2027-09-26 (Max)/2026-03-10 (Min)/2026-11-18 (Avg),7.6/7.0017/7.3934/6.6643/No F-Track Level/No F-Track Level/No EMA 200 Support,"100.0%, Past 5 years, 6",No Information,No Information,No Information,"38.2% (Price: 7.9428), 5.13% above, Upmove Bounce Back","2025-07-16 (Price: 7.365), 2025-11-04 (Price: 8.3)",No Information,12.06%/1.24%/7.08%,"-0.0%, 14.0%",1.3 year/2.6 months/8.4 months,14.01%,-0.21%,14.22%,1.2,-0.11,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"AIA.NZ, Long, 2025-09-21 (Price: 7.85)",Weekly,2026-01-04 (Price: 8.33),8.3171 (Avg % Gain of Historic Winning trades)/8.37 (Exit Rule),No Date Target,2.78%/6.01%,"6.37%, 3.5 months","2026-01-05 (Price: 8.35), 6.37% above",8.5824 (Historic Rise or Fall to Pivot)/8.8962 (Horizontal)/11.1706 (F-Stack 1)/12.8535 (F-Stack 2)/8.8517 (Backtested Max),2026-08-12 (Max)/2026-01-20 (Avg),7.47/7.0017/7.3934/6.6643/No F-Track Level/No F-Track Level/No EMA 200 Support,"100.0%, Past 10 years, 19",No Information,No Information,No Information,No Information,No Information,7.19% above/6.37% above/6.37% above,12.76%/0.47%/5.95%,"-0.0%, 7.89%",7.5 months/28 days/2.8 months,11.42%,5.83%,5.59%,1.52,0.3,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"GOOG, Long, 2025-10-31 (Price: 281.82)",Monthly,No Exit Yet,317.3575 (Backtested Min),No Date Target,1.74%/8.33%,"12.6%, 2.2 months","2026-01-05 (Price: 317.32), 12.6% above",343.764 (Historic Rise or Fall to Pivot)/412.669 (Avg % Gain of Historic Winning trades)/402.28 (Exit Rule)/322.8294 (F-Stack 2)/459.4793 (Backtested Max),2027-01-17 (Max)/2026-06-09 (Min)/2026-07-27 (Avg),156.23/84.6567/240.3589/219.0619/No F-Track Level/No F-Track Level/194.01,"100.0%, Past 20 years, 11",No Information,No Information,No Information,No Information,No Information,30.29% above/26.07% above/12.6% above,63.04%/12.61%/46.43%,"-0.0%, 18.92%",10.2 months/5.1 months/6.2 months,13.15%,17.12%,-3.97%,1.16,0.87,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"MSFT, Long, 2025-06-30 (Price: 497.41)",Monthly,2026-01-05 (Price: 472.85) (Today),No Price Target,No Date Target,12.17%/17.03%,"-4.94%, 6.3 months","2026-01-05 (Price: 472.85), 4.94% below",669.6133 (Historic Rise or Fall to Pivot)/608.4319 (Avg % Gain of Historic Winning trades)/650.36 (Exit Rule)/553.3726 (F-Stack 2)/636.0879 (Backtested Max)/530.3883 (Backtested Min),2045-10-07 (Max)/2028-01-24 (Avg),375.39/216.39/386.873/350.287/No F-Track Level/No F-Track Level/478.46,"92.31%, Past 39 years, 13",No Information,No Information,No Information,"50% (Price: 340.89), 38.71% above, Upmove Bounce Back","2022-11-30 (Price: 213.43), 2024-07-31 (Price: 468.35)",No Information,27.88%/6.63%/22.32%,"7.72%, 56.13%",14.2 years/3 months/1.8 year,7.9%,16.21%,-8.31%,1.65,0.79,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"TSLA, Long, 2025-05-31 (Price: 346.46)",Monthly,2026-01-05 (Price: 451.67) (Today),No Price Target,No Date Target,8.52%/91.34%,"30.37%, 7.3 months","2026-01-05 (Price: 451.67), 30.37% above",864.2098 (Historic Rise or Fall to Pivot)/490.132 (F-Stack 2),2028-02-15 (Max)/2028-02-15 (Max)/2028-02-15 (Max),175.79/167.4534/330.0827/262.8246/No F-Track Level/No F-Track Level/302.39,"83.33%, Past 20 years, 6",No Information,No Information,No Information,No Information,No Information,60.08% above/58.58% above/30.37% above,7.79%/7.79%/7.79%,"2.38%, 35.95%",1.9 year/1.9 year/1.9 year,26.29%,28.82%,-2.53%,0.27,1.04,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"BRK-B, Long, 2025-11-16 (Price: 508.94)",Weekly,No Exit Yet,No Price Target,2026-01-07 (Min),3.94%/4.4%,"-2.05%, 1.7 month","2026-01-05 (Price: 498.52), 2.05% below",542.0211 (Historic Rise or Fall to Pivot)/533.929 (Avg % Gain of Historic Winning trades)/518.18 (Exit Rule)/630.85 (F-Stack 1)/709.9376 (F-Stack 2)/567.977 (Backtested Max)/520.442 (Backtested Min),2027-01-15 (Max)/2026-01-07 (Min)/2026-02-28 (Avg),477.54/268.082/491.88/449.7662/No F-Track Level/No F-Track Level/496.0,"96.0%, Past 10 years, 25",No Information,No Information,No Information,No Information,No Information,2.05% below/0.77% below/2.05% below,11.6%/2.26%/4.91%,"13.62%, 25.57%",9.8 months/1.2 month/2.4 months,9.19%,8.89%,0.3%,0.7,0.57,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"ETH-USD, Long, 2025-12-27 (Price: 2947.9983)",Daily,2026-01-03 (Price: 3125.9175),No Price Target,2026-01-03 (Min),3.21%/10.71%,"9.84%, 9 days","2026-01-05 (Price: 3238.2122), 9.84% above",3593.3151 (Historic Rise or Fall to Pivot)/3342.1457 (Avg % Gain of Historic Winning trades)/3872.72 (Exit Rule)/4922.7188 (Horizontal)/4887.278 (F-Stack 1)/5344.0381 (F-Stack 2)/3585.05 (EMA 200)/4120.1224 (Backtested Max),2026-05-06 (Max)/2026-01-29 (Avg),2827.07/1370.4997/2637.9184/2491.3487/No F-Track Level/No F-Track Level/No EMA 200 Support,"92.86%, Past 4 years, 42",No Information,No Information,No Information,No Information,No Information,10.68% above/9.84% above/9.84% above,39.76%/1.01%/13.37%,"17.31%, 42.86%",3 months/5 days/23 days,60.18%,45.2%,14.98%,0.97,1.15,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"QQQ, Long, 2025-08-31 (Price: 570.4)",Monthly,2026-01-05 (Price: 617.99) (Today),No Price Target,No Date Target,3.62%/5.05%,"8.34%, 4.2 months","2026-01-05 (Price: 617.99), 8.34% above",649.1722 (Historic Rise or Fall to Pivot)/640.3881 (Avg % Gain of Historic Winning trades)/735.71 (Exit Rule)/836.2536 (F-Stack 2)/664.2308 (Backtested Max),2026-11-17 (Max)/2026-04-05 (Min)/2026-07-18 (Avg),468.92/256.995/563.3658/526.8888/No F-Track Level/No F-Track Level/518.49,"100.0%, Past 20 years, 14",No Information,No Information,No Information,No Information,No Information,8.34% above/8.34% above/8.34% above,16.45%/5.89%/12.27%,"-0.0%, 33.07%",10.2 months/5 months/7.4 months,8.4%,6.82%,1.58%,1.2,0.37,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"RELIANCE.NS, Long, 2024-02-29 (Price: 1460.8)",Monthly,No Exit Yet,1567.4384 (Backtested Min),No Date Target,9.51%/26.71%,"8.03%, 1.9 year","2026-01-05 (Price: 1578.1), 8.03% above",2216.3258 (Historic Rise or Fall to Pivot)/1728.1264 (Avg % Gain of Historic Winning trades)/1999.6 (Exit Rule)/2250.6285 (F-Stack 2)/2080.9096 (Backtested Max),2026-11-15 (Max),1071.86/853.4344/1393.886/957.4297/No F-Track Level/No F-Track Level/1244.6,"92.86%, Past 20 years, 14",No Information,No Information,No Information,No Information,No Information,10.62% above/8.03% above/8.03% above,42.45%/7.3%/18.3%,"26.02%, 36.79%",1.9 year/7.1 months/1.1 year,8.89%,12.31%,-3.42%,0.95,0.63,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"MCD, Long, 2025-08-31 (Price: 313.54)",Monthly,No Exit Yet,No Price Target,2026-01-08 (Min),7.04%/7.38%,"-4.36%, 4.2 months","2026-01-05 (Price: 299.86), 4.36% below",383.2399 (Historic Rise or Fall to Pivot)/377.9411 (Avg % Gain of Historic Winning trades)/434.79 (Exit Rule)/322.0 (Horizontal)/370.0426 (F-Stack 1)/590.3302 (F-Stack 2)/405.0623 (Backtested Max)/320.9709 (Backtested Min),2035-03-25 (Max)/2026-01-08 (Min)/2027-10-22 (Avg),254.84/204.46/254.2758/233.8976/No F-Track Level/No F-Track Level/306.35,"81.48%, Past 60 years, 27",No Information,No Information,No Information,"23.66% (Price: 278.5055), 7.67% above, Upmove Bounce Back","2020-03-31 (Price: 124.23), 2025-03-31 (Price: 326.32)",No Information,29.19%/2.37%/20.54%,"23.84%, 62.0%",6.7 years/3 months/1.5 year,6.88%,8.79%,-1.91%,0.83,0.47,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"HDB, Long, 2025-05-31 (Price: 37.695)",Monthly,No Exit Yet,No Price Target,2026-01-07 (Min),13.7%/18.15%,"-9.35%, 7.3 months","2026-01-05 (Price: 34.17), 9.35% below",40.5485 (Historic Rise or Fall to Pivot)/43.1834 (Avg % Gain of Historic Winning trades)/42.95 (Exit Rule)/38.8512 (Horizontal)/40.717 (F-Stack 1)/47.4928 (F-Stack 2)/45.0342 (Backtested Max)/40.3713 (Backtested Min),2027-12-25 (Max)/2026-01-07 (Min)/2027-04-08 (Avg),26.75/25.82/32.7076/21.1884/No F-Track Level/No F-Track Level/32.11,"100.0%, Past 20 years, 12",No Information,No Information,No Information,No Information,No Information,9.35% below/6.8% below/9.35% below,19.47%/7.1%/14.56%,"-0.0%, 63.31%",1.8 year/5.1 months/1.3 year,10.0%,11.88%,-1.88%,1.34,0.59,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"HDFCBANK.NS, Long, 2025-05-31 (Price: 972.45)",Monthly,No Exit Yet,No Price Target,2026-01-03 (Min),5.42%/12.53%,"0.52%, 7.3 months","2026-01-05 (Price: 977.5), 0.52% above",1176.47 (Historic Rise or Fall to Pivot)/1099.9382 (Avg % Gain of Historic Winning trades)/1270.43 (Exit Rule)/1263.3223 (F-Stack 1)/2016.6114 (F-Stack 2)/1197.4749 (Backtested Max)/1030.5053 (Backtested Min),2026-06-30 (Max)/2026-02-24 (Avg),701.7/640.9/797.7641/510.0332/No F-Track Level/No F-Track Level/876.52,"80.0%, Past 20 years, 15",No Information,No Information,No Information,No Information,No Information,0.52% above/0.52% above/0.52% above,23.14%/5.97%/13.11%,"11.13%, 17.76%",9.1 months/5 months/6.2 months,11.02%,13.41%,-2.39%,0.59,0.75,No Data (Across ALL Assets),No Data (Across ALL Assets)
DELTADRIFT,"ARM, Long, 2025-12-24 (Price: 111.55)",Daily,2026-01-05 (Price: 116.11) (Today),No Price Target,No Date Target,2.42%/3.46%,"4.09%, 12 days","2026-01-05 (Price: 116.11), 4.09% above",123.642 (Avg % Gain of Historic Winning trades)/118.92 (Exit Rule)/184.93 (Horizontal)/209.6611 (F-Stack 1)/292.8214 (F-Stack 2)/137.41 (EMA 200)/126.3192 (Backtested Max)/120.1282 (Backtested Min),2026-02-14 (Max)/2026-01-14 (Avg),96.83/No Horizontal Support/102.2246/89.5435/No F-Track Level/No F-Track Level/No EMA 200 Support,"83.33%, Past 2 years, 6",No Information,No Information,No Information,No Information,No Information,No Information,13.24%/7.69%/10.84%,"19.77%, 19.77%",1.2 month/5 days/15 days,17.56%,26.25%,-8.69%,0.29,1.04,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"BTI, Long, 2025-08-10 (Price: 57.24)",Weekly,No Exit Yet,No Price Target,2026-01-04 (Avg),10.01%/12.23%,"-3.04%, 4.9 months","2026-01-05 (Price: 55.5), 3.04% below",61.0579 (Historic Rise or Fall to Pivot)/62.2886 (Avg % Gain of Historic Winning trades)/68.82 (Exit Rule)/82.226 (F-Stack 1)/92.0468 (F-Stack 2)/67.1769 (Backtested Max),2026-11-17 (Max),35.9/28.5067/52.4418/49.3734/No F-Track Level/No F-Track Level/41.89,"95.45%, Past 10 years, 22",No Information,No Information,No Information,No Information,No Information,2.12% above/3.04% below/3.04% below,17.36%/1.81%/8.82%,"38.64%, 57.11%",10.7 months/1.2 month/3.4 months,-1.73%,1.97%,-3.7%,0.5,0.04,No Data (Across ALL Assets),No Data (Across ALL Assets)
OSCILLATOR DELTA,"IBIT, Long, 2025-11-24 (Price: 50.57)",Daily,2026-01-05 (Price: 53.46) (Today),No Price Target,2026-01-05 (Avg),1.86%/2.1%,"5.71%, 1.4 month","2026-01-05 (Price: 53.46), 5.71% above",54.5853 (Avg % Gain of Historic Winning trades)/70.855 (Horizontal)/74.3812 (F-Stack 1)/88.2877 (F-Stack 2)/58.83 (EMA 200)/54.7066 (Backtested Max)/54.4538 (Backtested Min),2026-01-19 (Max),No Recent Minima/41.99/45.1961/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,"83.33%, Past 1 years, 6",No Information,No Information,No Information,No Information,No Information,No Information,8.18%/7.68%/7.94%,"13.32%, 14.42%",1.3 month/15 days/29 days,22.32%,27.39%,-5.07%,0.36,1.11,88.14%/59/1.9 month (Across ALL Assets),66.67%/264/2.6 months (Across ALL Assets)
TRENDPULSE,"CNQ.TO, Long, 2025-11-23 (Price: 47.11)",Weekly,No Exit Yet,No Price Target,2026-01-02 (Min),8.61%/13.92%,"-6.01%, 1.4 month","2026-01-05 (Price: 44.28), 6.01% below",48.0946 (Historic Rise or Fall to Pivot)/50.4454 (Avg % Gain of Historic Winning trades)/63.28 (Exit Rule)/51.51 (Horizontal)/65.8353 (F-Stack 1)/68.6522 (F-Stack 2)/56.1127 (Backtested Max),2026-04-24 (Max)/2026-02-09 (Avg),41.23/34.9317/46.0303/41.121/No F-Track Level/No F-Track Level/42.96,"95.45%, Past 10 years, 22",No Information,No Information,No Information,No Information,No Information,0.27% below/6.9% below/6.01% below,19.11%/1.41%/7.08%,"22.31%, 71.02%",3.5 months/28 days/1.8 month,2.78%,3.8%,-1.02%,0.61,0.23,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"WPM.TO, Long, 2025-09-21 (Price: 148.53)",Weekly,2026-01-05 (Price: 166.36) (Today),165.1505 (Avg % Gain of Historic Winning trades),No Date Target,7.06%/12.59%,"12.0%, 3.5 months","2026-01-05 (Price: 166.36), 12.0% above",187.3 (Exit Rule)/178.0989 (F-Stack 2)/188.7668 (Backtested Max),2026-03-31 (Max)/2026-01-11 (Avg),82.12/48.855/125.9496/92.3678/No F-Track Level/No F-Track Level/111.59,"86.67%, Past 10 years, 30",No Information,No Information,No Information,No Information,No Information,12.0% above/12.0% above/12.0% above,27.09%/5.0%/11.19%,"14.05%, 49.41%",4.4 months/1.2 month/2.6 months,3.49%,6.66%,-3.17%,0.68,0.35,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"DOL.TO, Long, 2025-05-31 (Price: 176.5)",Monthly,No Exit Yet,No Price Target,2026-01-03 (Min),3.24%/5.84%,"12.92%, 7.3 months","2026-01-05 (Price: 199.3), 12.92% above",210.9352 (Historic Rise or Fall to Pivot)/205.7637 (Avg % Gain of Historic Winning trades)/233.0 (Exit Rule)/294.0831 (F-Stack 2)/220.0779 (Backtested Max),2026-11-03 (Max)/2026-07-13 (Avg),39.04/45.99/132.3972/94.2286/No F-Track Level/No F-Track Level/147.05,"100.0%, Past 20 years, 9",No Information,No Information,No Information,No Information,No Information,12.92% above/16.22% above/12.92% above,24.69%/6.61%/16.58%,"-0.0%, 12.12%",1 year/5 months/9.4 months,9.06%,19.7%,-10.64%,1.65,1.31,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"DIA, Long, 2025-10-26 (Price: 472.21)",Weekly,2025-12-28 (Price: 487.03),490.8623 (Historic Rise or Fall to Pivot)/489.5873 (Avg % Gain of Historic Winning trades),2026-01-03 (Min),2.51%/9.87%,"3.72%, 2.4 months","2026-01-05 (Price: 489.77), 3.72% above",546.77 (Exit Rule)/538.1343 (F-Stack 1)/826.9871 (F-Stack 2)/502.0537 (Backtested Max),2026-12-25 (Max)/2026-06-04 (Avg),454.87/321.6725/359.6128/249.2814/No F-Track Level/No F-Track Level/435.91,"100.0%, Past 10 years, 21",No Information,No Information,No Information,No Information,No Information,6.06% above/3.72% above/3.72% above,6.32%/1.23%/3.68%,"-0.0%, 14.86%",9.8 months/1.6 month/5.1 months,6.77%,6.84%,-0.07%,2.38,0.43,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"BYD.TO, Long, 2025-02-02 (Price: 238.35)",Weekly,2026-01-04 (Price: 216.35),No Price Target,No Date Target,12.93%/17.78%,"-8.96%, 11.2 months","2026-01-05 (Price: 217.0), 8.96% below",257.2035 (Historic Rise or Fall to Pivot)/255.5827 (Avg % Gain of Historic Winning trades)/255.83 (Horizontal)/367.2583 (F-Stack 1)/388.6839 (F-Stack 2)/271.4091 (Backtested Max)/245.0476 (Backtested Min),No Next Date Target,208.54/187.425/229.0045/147.1212/No F-Track Level/No F-Track Level/230.01,"100.0%, Past 10 years, 31",No Information,No Information,No Information,No Information,No Information,2.04% below/8.96% below/8.96% below,13.87%/2.81%/7.23%,"-0.0%, 50.63%",7.2 months/28 days/4.3 months,12.02%,17.33%,-5.31%,1.5,0.91,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"MX.TO, Long, 2025-08-31 (Price: 48.78)",Weekly,2026-01-05 (Price: 59.11) (Today),59.697 (Backtested Max),No Date Target,24.23%/48.44%,"21.18%, 4.2 months","2026-01-05 (Price: 59.11), 21.18% above",87.74 (Exit Rule)/73.435 (Horizontal)/104.8718 (F-Stack 1)/122.9238 (F-Stack 2),2030-03-26 (Max)/2026-11-08 (Avg),45.56/38.425/48.7635/45.8359/No F-Track Level/No F-Track Level/No support,"94.44%, Past 20 years, 18",No Information,No Information,No Information,"50% (Price: 45.71), 29.32% above, Upmove Bounce Back","2020-03-29 (Price: 13.24), 2025-02-09 (Price: 78.18)",No Information,22.38%/3.19%/16.45%,"5.57%, 73.13%",3.2 years/28 days/10 months,13.05%,2.99%,10.06%,1.75,0.22,No Data (Across ALL Assets),No Data (Across ALL Assets)
DELTADRIFT,"INDY, Long, 2025-12-22 (Price: 49.33)",Daily,No Exit Yet,No Price Target,2026-01-06 (Avg),1.45%/3.29%,"0.0%, 14 days","2026-01-05 (Price: 49.33), 0.0% below",51.0023 (Historic Rise or Fall to Pivot)/50.953 (Avg % Gain of Historic Winning trades)/50.98 (Exit Rule)/54.474 (Horizontal)/60.9145 (F-Stack 1)/68.1277 (F-Stack 2)/52.25 (EMA 200)/54.4801 (Backtested Max)/50.0453 (Backtested Min),2026-01-28 (Max)/2026-01-06 (Avg),48.03/40.73/48.7816/37.969/No F-Track Level/No F-Track Level/No EMA 200 Support,"72.73%, Past 4 years, 11",No Information,No Information,No Information,No Information,No Information,No Information,10.44%/1.45%/3.29%,"3.67%, 4.22%",26 days/4 days/11 days,8.33%,2.61%,5.72%,0.34,0.03,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"GBPUSD=X, Long, 2025-09-30 (Price: 1.3437)",Daily,No Exit Yet,1.3547 (Historic Rise or Fall to Pivot),No Date Target,1.91%/2.14%,"0.78%, 3.2 months","2026-01-05 (Price: 1.3542), 0.78% above",1.4128 (Avg % Gain of Historic Winning trades)/1.38 (Exit Rule)/1.4232 (Horizontal)/2.4421 (F-Stack 1)/3.2078 (F-Stack 2)/1.4515 (Backtested Max)/1.3832 (Backtested Min),2028-06-16 (Max)/2027-02-07 (Avg),1.33/1.1912/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/1.34,"92.86%, Past 5 years, 14",No Information,No Information,No Information,"23.66% (Price: 1.3546), 0.03% below, Upmove Bounce Back","2025-08-01 (Price: 1.3144), 2025-09-16 (Price: 1.3671)",No Information,8.02%/2.94%/5.14%,"0.27%, 9.35%",1.9 year/28 days/11.4 months,5.3%,-0.1%,5.4%,0.92,-0.51,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-12-07 (Price: 184.66)",Weekly,2026-01-04 (Price: 173.66),No Price Target,No Date Target,-47.79%/-34.39%,"3.52%, 29 days","2026-01-05 (Price: 178.16), 3.52% below",135.75 (Exit Rule)/116.89 (Horizontal)/131.2534 (F-Stack 1)/93.0152 (F-Stack 2),2026-08-16 (Max)/2026-02-14 (Min)/2026-04-03 (Avg),No support/116.89/131.2534/93.0152/No F-Track Level/No F-Track Level/No support,"88.24%, Past 10 years, 17",No Information,No Information,No Information,No Information,No Information,3.52% below/4.54% below/3.52% below,16.0%/1.62%/4.88%,"15.2%, 17.31%",5.8 months/1.6 month/2.7 months,0.57%,5.4%,-4.83%,0.32,0.43,No Data (Across ALL Assets),No Data (Across ALL Assets)
