Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"CEN.NZ, Long, 2025-11-04 (Price: 9.53)",2026-02-13 (Price: 9.59),"0.63%, 3.4 months","83.33%, Past 4 years, 30","Daily, is CONFIRMED on 2025-11-04",Already confirmed,"2026-02-18 (Price: 9.19), 3.57% below",3.5 months,9.45,No Information,No Information,No Information,No Information,No Information,2.65% below/3.57% below/3.57% below,7.56%/1.51%/2.76%,"5.63%, 16.17%",3.7 months/21 days/1.4 month,2026-04-13/2025-12-04/2026-01-03,0.18%,2.84%,-2.66%,0.35,0.12,9.7006/9.793/10.51/No Horizontal Resistance/11.2606/15.4512/No EMA 200 Target,8.95/6.86/8.6706/No support/No F-Track Level/No F-Track Level/9.12,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"UPS, Long, 2026-02-05 (Price: 116.55)",2026-02-13 (Price: 119.24),"2.31%, 8 days","84.0%, Past 4 years, 25","Daily, is CONFIRMED on 2026-02-05",Already confirmed,"2026-02-18 (Price: 116.12), 0.37% below",13 days,116.0,No Information,No Information,No Information,No Information,No Information,0.53% below/0.37% below/0.37% below,12.72%/0.81%/3.61%,"11.68%, 27.88%",4.4 months/6 days/19 days,2026-08-15/2026-02-13/2026-03-04,3.68%,1.2%,2.48%,0.2,0.07,118.8693/120.7575/118.16/221.2667/228.7501/295.6013/No EMA 200 Target,103.7/107.93/112.825/No support/No F-Track Level/No F-Track Level/95.43,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"CNR.TO, Long, 2026-01-16 (Price: 139.28)",2026-02-13 (Price: 146.42),"5.13%, 28 days","85.19%, Past 4 years, 27","Daily, is CONFIRMED on 2026-01-16",Already confirmed,"2026-02-18 (Price: 147.75), 6.08% above",1.1 month,137.77,No Information,No Information,No Information,No Information,No Information,7.08% above/6.08% above/6.08% above,6.98%/0.37%/2.24%,"18.84%, 26.48%",2.8 months/4 days/15 days,2026-05-17/2026-01-21/2026-02-06,6.19%,1.18%,5.01%,-0.03,-0.0,144.113/142.3999/156.12/171.0825/218.156/349.4971/No EMA 200 Target,134.0/127.536/136.9828/86.815/No F-Track Level/No F-Track Level/135.98,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"ASML, Long, 2024-01-31 (Price: 869.82)",2026-01-31 (Price: 1423.0),"63.6%, 2 years","93.33%, Past 20 years, 15","Monthly, is CONFIRMED on 2024-01-31",Already confirmed,"2026-02-18 (Price: 1468.72), 68.85% above",2.1 years,730.0,No Information,No Information,No Information,No Information,No Information,68.85% above/68.85% above/68.85% above,63.6%/5.07%/24.95%,"28.83%, 59.07%",2 years/5.1 months/1.2 year,2026-12-08/2024-09-08/2025-10-17,10.2%,11.23%,-1.03%,0.94,0.54,1035.4337/1086.8401/885.49/888.525/1034.6774/1091.1724/No EMA 200 Target,588.66/188.78/832.8601/749.8177/No F-Track Level/No F-Track Level/678.52,95.89%/73/1 year (Across ALL Assets),73.02%/126/9.3 months (Across ALL Assets)
FRACTAL TRACK,"WMT, Long, 2025-06-30 (Price: 97.78)",2026-01-31 (Price: 119.14),"21.84%, 7.2 months","76.92%, Past 53 years, 13","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2026-02-18 (Price: 126.62), 29.49% above",7.8 months,98.84,No Information,No Information,No Information,"23.66% (Price: 81.2141), 55.91% above, Upmove Bounce Back","1996-02-29 (Price: 3.5), 2025-02-28 (Price: 105.3)",No Information,31.01%/7.63%/22.28%,"13.36%, 28.82%",3.7 years/7.1 months/1.5 year,2030-10-11/2026-05-04/2027-08-21,6.18%,11.88%,-5.7%,0.95,0.61,118.6365/119.5654/158.86/No Horizontal Resistance/98.8222/108.7906/105.07,40.53/42.9289/85.5556/72.7913/No F-Track Level/No F-Track Level/No EMA 200 Support,92.68%/41/1.5 year (Across ALL Assets),66.67%/63/10.2 months (Across ALL Assets)
FRACTAL TRACK,"ASML, Long, 2025-10-31 (Price: 1059.23)",2026-01-31 (Price: 1423.0),"34.34%, 3.1 months","92.31%, Past 30 years, 13","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2026-02-18 (Price: 1468.72), 38.66% above",3.7 months,965.61,No Information,No Information,No Information,"38.2% (Price: 692.3064), 112.15% above, Upmove Bounce Back","2008-11-30 (Price: 16.4156), 2024-07-31 (Price: 1110.09)",No Information,30.95%/20.8%/23.81%,"6.56%, 49.5%",2.6 years/1 month/8.9 months,2029-07-17/2025-12-13/2026-11-21,12.71%,13.9%,-1.19%,1.74,0.62,1226.5883/1311.4327/1715.43/No Horizontal Resistance/1091.1724/1155.2236/No EMA 200 Target,662.63/561.385/1034.6774/832.8601/No F-Track Level/No F-Track Level/953.0,92.68%/41/1.5 year (Across ALL Assets),66.67%/63/10.2 months (Across ALL Assets)
TRENDPULSE,"^STI, Long, 2025-08-31 (Price: 4269.7002)",2026-01-31 (Price: 4905.1299),"14.88%, 5.1 months","80.0%, Past 20 years, 10","Monthly, is CONFIRMED on 2025-08-31",Already confirmed,"2026-02-16 (Price: 4938.5801), 15.67% above",5.7 months,4169.2798,No Information,No Information,No Information,No Information,No Information,18.32% above/17.66% above/15.67% above,18.82%/7.18%/12.34%,"4.28%, 24.61%",2.5 years/5.1 months/1.5 year,2029-03-26/2026-04-09/2027-10-22,4.4%,2.64%,1.76%,0.76,0.05,4636.8944/4796.5812/5722.13/No Horizontal Resistance/4365.0143/5171.9929/No EMA 200 Target,3067.74/2919.5734/4129.8837/3190.3392/No F-Track Level/No F-Track Level/3910.72,95.89%/73/1 year (Across ALL Assets),73.02%/126/9.3 months (Across ALL Assets)
FRACTAL TRACK,"IWM, Long, 2025-06-30 (Price: 215.79)",2026-01-31 (Price: 259.65),"20.33%, 7.2 months","88.89%, Past 25 years, 9","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2026-02-18 (Price: 263.99), 22.34% above",7.8 months,205.32,No Information,No Information,No Information,"88.6% (Price: 171.1673), 54.23% above, Upmove Bounce Back","2023-10-31 (Price: 161.67), 2024-11-30 (Price: 244.98)",No Information,25.23%/12.67%/20.64%,"34.06%, 36.6%",1.9 year/5 months/1.1 year,2028-03-16/2026-02-02/2027-01-24,7.1%,4.62%,2.48%,0.69,0.22,238.8148/260.3291/265.78/244.72/267.7701/348.4025/235.6,194.86/162.3167/209.2101/157.2742/No F-Track Level/No F-Track Level/No EMA 200 Support,92.68%/41/1.5 year (Across ALL Assets),66.67%/63/10.2 months (Across ALL Assets)
TRENDPULSE,"MSE.PA, Long, 2025-02-28 (Price: 59.36)",2026-01-31 (Price: 66.41),"11.88%, 11.2 months","100.0%, Past 20 years, 8","Monthly, is CONFIRMED on 2025-02-28",Already confirmed,"2026-02-18 (Price: 68.22), 14.93% above",11.8 months,56.21,No Information,No Information,No Information,No Information,No Information,14.93% above/14.93% above/14.93% above,12.79%/4.9%/9.99%,"-0.0%, 28.4%",1.7 year/5 months/11.6 months,2027-08-03/2025-10-03/2026-07-17,5.27%,2.2%,3.07%,1.81,0.01,62.1915/65.2901/76.88/No Horizontal Resistance/58.4776/81.1364/No EMA 200 Target,52.08/33.57/44.4738/35.8188/No F-Track Level/No F-Track Level/53.71,95.89%/73/1 year (Across ALL Assets),73.02%/126/9.3 months (Across ALL Assets)
FRACTAL TRACK,"PPH, Long, 2025-06-30 (Price: 87.96)",2026-01-31 (Price: 106.81),"21.43%, 7.2 months","90.0%, Past 26 years, 10","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2026-02-18 (Price: 111.25), 26.48% above",7.8 months,87.83,No Information,No Information,No Information,"38.2% (Price: 78.775), 41.23% above, Upmove Bounce Back","2015-08-31 (Price: 45.23), 2024-09-30 (Price: 99.51)",No Information,23.88%/20.36%/21.19%,"1.09%, 37.34%",6.1 years/10.1 months/3.2 years,2034-03-15/2026-09-11/2030-01-23,4.29%,2.59%,1.7%,1.41,0.03,101.4091/106.5987/120.53/No Horizontal Resistance/100.0174/110.4008/93.82,86.28/65.915/87.7591/70.617/No F-Track Level/No F-Track Level/No EMA 200 Support,92.68%/41/1.5 year (Across ALL Assets),66.67%/63/10.2 months (Across ALL Assets)
TRENDPULSE,"AAPL, Long, 2024-09-30 (Price: 233.0)",2026-01-31 (Price: 259.48),"11.36%, 1.4 year","100.0%, Past 20 years, 19","Monthly, is CONFIRMED on 2024-09-30",Already confirmed,"2026-02-18 (Price: 264.35), 13.45% above",1.4 year,228.55,No Information,No Information,No Information,No Information,No Information,13.45% above/13.45% above/13.45% above,49.66%/11.36%/22.23%,"0%, 40.56%",2.5 years/5 months/10.5 months,2028-04-25/2025-05-05/2025-12-30,17.15%,20.74%,-3.59%,2.12,1.01,337.2675/284.7959/371.99/No Horizontal Resistance/294.7231/309.0801/No EMA 200 Target,170.33/136.9225/189.8723/119.0319/No F-Track Level/No F-Track Level/197.37,95.89%/73/1 year (Across ALL Assets),73.02%/126/9.3 months (Across ALL Assets)
FRACTAL TRACK,"XLU, Long, 2025-03-31 (Price: 39.425)",2026-01-31 (Price: 43.25),"9.7%, 10.2 months","92.31%, Past 27 years, 13","Monthly, was CONFIRMED on 2025-03-31",Already confirmed,"2026-02-18 (Price: 45.61), 15.69% above",10.8 months,39.57,No Information,No Information,No Information,"23.66% (Price: 36.9765), 23.35% above, Upmove Bounce Back","2020-03-31 (Price: 21.72), 2024-11-30 (Price: 41.705)",No Information,21.37%/2.75%/14.53%,"4.79%, 46.41%",5.9 years/11.1 months/1.7 year,2033-09-01/2026-07-26/2027-09-03,5.35%,2.87%,2.48%,1.11,0.06,40.9429/45.1535/51.42/41.0733/49.4858/72.2363/42.75,29.46/29.76/35.4254/26.7354/No F-Track Level/No F-Track Level/No EMA 200 Support,92.68%/41/1.5 year (Across ALL Assets),66.67%/63/10.2 months (Across ALL Assets)
TRENDPULSE,"TSLA, Long, 2025-05-31 (Price: 346.46)",2026-01-31 (Price: 430.41),"24.23%, 8.2 months","83.33%, Past 20 years, 6","Monthly, is CONFIRMED on 2025-05-31",Already confirmed,"2026-02-18 (Price: 411.32), 18.72% above",8.8 months,280.01,No Information,No Information,No Information,No Information,No Information,45.78% above/44.41% above/18.72% above,24.23%/7.79%/18.75%,"2.38%, 35.95%",1.9 year/8.2 months/1.1 year,2028-02-15/2026-05-20/2026-12-25,26.58%,27.99%,-1.41%,0.72,1.01,869.2335/411.4212/387.28/408.5817/413.6779/490.132/No EMA 200 Target,175.79/167.4534/330.0827/262.8246/No F-Track Level/No F-Track Level/302.39,95.89%/73/1 year (Across ALL Assets),73.02%/126/9.3 months (Across ALL Assets)
TRENDPULSE,"XIU.TO, Long, 2025-08-31 (Price: 42.76)",2026-01-31 (Price: 46.9),"9.68%, 5.1 months","92.31%, Past 20 years, 13","Monthly, is CONFIRMED on 2025-08-31",Already confirmed,"2026-02-18 (Price: 49.08), 14.78% above",5.7 months,40.71,No Information,No Information,No Information,No Information,No Information,14.78% above/14.78% above/14.78% above,12.69%/5.3%/8.8%,"6.95%, 19.49%",1.2 year/4 months/7.1 months,2027-05-18/2026-02-20/2026-07-05,5.6%,3.96%,1.64%,1.05,0.16,47.3353/46.5229/61.52/No Horizontal Resistance/53.8646/79.5406/No EMA 200 Target,28.76/27.9467/37.996/28.1885/No F-Track Level/No F-Track Level/38.98,95.89%/73/1 year (Across ALL Assets),73.02%/126/9.3 months (Across ALL Assets)
TRENDPULSE,"QQQ, Long, 2025-08-31 (Price: 570.4)",2026-01-31 (Price: 621.87),"9.02%, 5.1 months","100.0%, Past 20 years, 14","Monthly, is CONFIRMED on 2025-08-31",Already confirmed,"2026-02-18 (Price: 605.79), 6.2% above",5.7 months,558.83,No Information,No Information,No Information,No Information,No Information,6.2% above/6.2% above/6.2% above,16.86%/5.89%/12.1%,"-0.0%, 33.07%",2.6 years/5 months/10.6 months,2029-05-17/2026-04-05/2026-12-04,8.22%,7.36%,0.86%,2.13,0.41,647.347/639.4184/895.37/No Horizontal Resistance/610.7303/836.2536/No EMA 200 Target,468.92/256.995/563.3658/526.8888/No F-Track Level/No F-Track Level/518.49,95.89%/73/1 year (Across ALL Assets),73.02%/126/9.3 months (Across ALL Assets)
TRENDPULSE,"VGT, Long, 2025-08-31 (Price: 697.02)",2026-01-31 (Price: 747.92),"7.3%, 5.1 months","100.0%, Past 20 years, 17","Monthly, is CONFIRMED on 2025-08-31",Already confirmed,"2026-02-18 (Price: 737.84), 5.86% above",5.7 months,683.16,No Information,No Information,No Information,No Information,No Information,5.86% above/5.86% above/5.86% above,27.2%/4.39%/14.51%,"-0.0%, 51.21%",1.4 year/4.1 months/7.8 months,2027-08-29/2026-02-23/2026-08-04,6.69%,8.91%,-2.22%,1.41,0.55,817.8136/798.1576/1086.18/No Horizontal Resistance/702.1644/946.1588/No EMA 200 Target,542.38/311.83/626.0547/551.3644/No F-Track Level/No F-Track Level/618.84,95.89%/73/1 year (Across ALL Assets),73.02%/126/9.3 months (Across ALL Assets)
TRENDPULSE,"^GSPC, Long, 2025-08-31 (Price: 6460.2598)",2026-01-31 (Price: 6939.0298),"7.41%, 5.1 months","100.0%, Past 20 years, 16","Monthly, is CONFIRMED on 2025-08-31",Already confirmed,"2026-02-18 (Price: 6881.3101), 6.52% above",5.7 months,6287.2798,No Information,No Information,No Information,No Information,No Information,6.52% above/6.52% above/6.52% above,17.02%/5.61%/10.23%,"-0.0%, 24.77%",2.5 years/4 months/9.6 months,2029-03-26/2026-02-20/2026-10-22,5.94%,4.9%,1.04%,1.9,0.25,7469.3524/7121.1444/7445.24/No Horizontal Resistance/6676.3264/8586.4727/No EMA 200 Target,5569.06/4106.4632/5495.7663/No support/No F-Track Level/No F-Track Level/5959.47,95.89%/73/1 year (Across ALL Assets),73.02%/126/9.3 months (Across ALL Assets)
TRENDPULSE,"^NDX, Long, 2025-08-31 (Price: 23415.4199)",2026-01-31 (Price: 25552.3906),"9.13%, 5.1 months","100.0%, Past 20 years, 15","Monthly, is CONFIRMED on 2025-08-31",Already confirmed,"2026-02-18 (Price: 24898.8672), 6.34% above",5.7 months,22941.0605,No Information,No Information,No Information,No Information,No Information,6.34% above/6.34% above/6.34% above,26.99%/6.45%/16.51%,"-0.0%, 13.1%",1.4 year/5 months/6.7 months,2027-08-29/2026-04-05/2026-06-18,9.09%,7.43%,1.66%,1.74,0.42,29192.004/27281.3057/36771.26/No Horizontal Resistance/25025.4383/33965.62/No EMA 200 Target,19278.45/10555.915/22796.2371/21108.1646/No F-Track Level/No F-Track Level/21305.43,95.89%/73/1 year (Across ALL Assets),73.02%/126/9.3 months (Across ALL Assets)
FRACTAL TRACK,"MSFT, Long, 2025-06-30 (Price: 497.41)",2026-01-31 (Price: 430.29),"-13.49%, 7.2 months","92.31%, Past 39 years, 13","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2026-02-18 (Price: 399.6), 19.66% below",7.8 months,457.14,No Information,No Information,No Information,"50% (Price: 340.89), 17.22% above, Upmove Bounce Back","2022-11-30 (Price: 213.43), 2024-07-31 (Price: 468.35)",No Information,27.88%/6.63%/22.32%,"7.72%, 56.13%",14.2 years/3 months/1.8 year,2045-10-07/2025-11-07/2028-01-24,7.9%,16.21%,-8.31%,1.65,0.79,669.6133/608.4319/650.36/No Horizontal Resistance/517.4523/553.3726/No EMA 200 Target,375.39/216.39/386.873/350.287/No F-Track Level/No F-Track Level/487.26,92.68%/41/1.5 year (Across ALL Assets),66.67%/63/10.2 months (Across ALL Assets)
FRACTAL TRACK,"KWEB, Short, 2025-12-31 (Price: 34.05)",2026-02-18 (Price: 32.89),"3.41%, 1.6 month","85.71%, Past 12 years, 7","Monthly, was CONFIRMED on 2025-12-31",Already confirmed,"2026-02-18 (Price: 32.89), 3.41% below",1.6 month,37.73,No Information,No Information,No Information,"38.2% (Price: 35.4633), 7.26% below, Upmove Break Below","2024-01-31 (Price: 22.68), 2025-10-31 (Price: 43.365)",No Information,10.4%/3.11%/7.13%,"19.33%, 16.82%",3.1 months/1 month/1.6 month,2026-05-14/2026-02-12/2026-03-10,5.83%,5.4%,0.43%,0.25,0.12,31.1762/31.6222/21.64/24.5062/No F-Stack Support/No F-Stack Support/No EMA 200 Target,No support/24.5062/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No support,66.67%/9/1.3 month (Across ALL Assets),50.0%/18/1.5 month (Across ALL Assets)
FRACTAL TRACK,"NFLX, Short, 2025-12-31 (Price: 93.76)",2026-02-18 (Price: 77.99),"16.82%, 1.6 month","100.0%, Past 23 years, 6","Quarterly, was CONFIRMED on 2025-12-31",Already confirmed,"2026-02-18 (Price: 77.99), 16.82% below",1.6 month,117.549,No Information,No Information,No Information,"23.66% (Price: 106.2331), 26.59% below, Upmove Break Below","2022-06-30 (Price: 16.271), 2025-06-30 (Price: 134.115)",No Information,53.32%/10.52%/29.48%,"0.0%, 53.32%",3.1 months/3 months/3 months,2026-05-14/2026-05-10/2026-05-10,11.77%,5.5%,6.27%,1.3,0.88,184.1259/66.1196/23.05/34.8663/86.4764/77.567/No EMA 200 Target,No support/34.8663/86.4764/77.567/No F-Track Level/No F-Track Level/No support,100.0%/3/5.5 months (Across ALL Assets),50.0%/10/3.9 months (Across ALL Assets)
FRACTAL TRACK,"C6L.SI, Short, 2025-12-31 (Price: 6.4)",2026-02-18 (Price: 7.0),"-9.37%, 1.6 month","92.86%, Past 40 years, 14","Monthly, was CONFIRMED on 2025-12-31",Already confirmed,"2026-02-18 (Price: 7.0), 9.37% above",1.6 month,6.49,No Information,No Information,No Information,"78.6% (Price: 7.5813), 7.67% below, Upmove Break Below","2023-06-30 (Price: 6.44), 2024-08-31 (Price: 6.4)",No Information,13.97%/3.18%/6.42%,"3.38%, 13.97%",3.1 months/1 month/1.7 month,2026-05-14/2026-02-12/2026-03-14,8.07%,5.5%,2.57%,1.46,-0.19,5.9699/5.9891/6.38/4.7975/No F-Stack Support/No F-Stack Support/No EMA 200 Target,No support/4.7975/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No support,66.67%/9/1.3 month (Across ALL Assets),50.0%/18/1.5 month (Across ALL Assets)
DELTADRIFT,"TD.TO, Short, 2025-11-30 (Price: 117.65)",2026-02-18 (Price: 131.66),"-11.91%, 2.7 months","100.0%, Past 54 years, 6","Monthly, was CONFIRMED on 2025-11-30",Already confirmed,"2026-02-18 (Price: 131.66), 11.91% above",2.7 months,115.02,No Information,No Information,No Information,No Information,No Information,No Information,8.79%/2.29%/4.91%,"0.0%, 10.3%",2 months/1 month/1.4 month,2026-02-24/2026-01-12/2026-01-29,5.19%,4.88%,0.31%,1.28,0.43,106.4144/111.8734/109.14/73.6233/101.1064/83.3451/110.41,No Recent Maxima/73.6233/101.1064/83.3451/No F-Track Level/No F-Track Level/No EMA 200 Support,0.0%/2/4 months (Across ALL Assets),0.0%/3/4.3 months (Across ALL Assets)
DELTADRIFT,"UPS, Short, 2026-02-09 (Price: 117.92)",2026-02-17 (Price: 115.51),"2.04%, 8 days","80.0%, Past 4 years, 5","Daily, was CONFIRMED on 2026-02-09",Already confirmed,"2026-02-18 (Price: 116.12), 1.53% below",9 days,117.17,No Information,No Information,No Information,No Information,No Information,No Information,1.9%/1.22%/1.6%,"6.95%, 3.29%",28 days/5 days/12 days,2026-03-21/2026-02-16/2026-02-26,3.47%,3.82%,-0.35%,-0.04,-0.26,110.5972/116.0333/113.32/107.93/112.825/532.2452/96.27,No support/107.93/112.825/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,84.38%/32/5 days (Across ALL Assets),74.29%/70/5 days (Across ALL Assets)
FRACTAL TRACK,"META, Short, 2025-11-30 (Price: 647.95)",2026-01-31 (Price: 716.5),"-10.58%, 2.1 months","100.0%, Past 13 years, 4","Monthly, was CONFIRMED on 2025-11-30",Already confirmed,"2026-02-18 (Price: 643.22), 0.73% below",2.7 months,656.0,No Information,No Information,No Information,"23.66% (Price: 628.6993), 2.31% above, Upmove Break Below","2022-11-30 (Price: 88.09), 2025-08-31 (Price: 796.25)",No Information,32.63%/3.19%/14.4%,"0.0%, 32.63%",3.1 months/28 days/1.7 month,2026-04-13/2026-01-09/2026-02-11,10.6%,5.4%,5.2%,0.76,0.8,559.6344/554.6452/223.05/280.19/556.264/2054.9119/No EMA 200 Target,No support/280.19/556.264/No support/No F-Track Level/No F-Track Level/No support,66.67%/9/1.3 month (Across ALL Assets),50.0%/18/1.5 month (Across ALL Assets)
