Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Target Exit Date (Farthest./Earliest./Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2) [$],Moving Average (50-days/200-days),Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"TLT, Long, 2025-10-12 (Price: 90.62)",2025-11-07 (Price: 89.57) (Today),"-1.16%, 19 days","71.05%, Past 10 years, 38","Weekly, is CONFIRMED on 2025-10-10",Already confirmed,"2025-11-07 (Price: 89.57), 1.16% below",19 days,No Information,No Information,No Information,No Information,No Information,1.16% below/1.16% below/1.16% below,15.02%/0.97%/4.56%,"39.18%, 46.07%",209 days/19 days/58 days,2026-08-10/2025-11-08/2026-01-04,-3.17%,-0.39%,-2.78%,-0.12,-0.27,90.9644/94.7523/91.08/153.2067/188.2386/214.0466,85.24/82.86/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,88.29/87.93,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"BDGI.TO, Long, 2025-10-12 (Price: 65.01)",2025-11-07 (Price: 72.95) (Today),"12.21%, 19 days","85.0%, Past 10 years, 60","Weekly, is CONFIRMED on 2025-10-10",Already confirmed,"2025-11-07 (Price: 72.95), 12.21% above",19 days,No Information,No Information,No Information,No Information,No Information,12.21% above/12.21% above/12.21% above,22.6%/3.01%/13.6%,"47.14%, 54.37%",279 days/19 days/68 days,2026-11-20/2025-11-08/2026-01-18,9.3%,18.14%,-8.84%,0.3,0.62,71.1404/73.8514/82.43/No Horizontal Resistance/63.2847/70.6207,35.59/24.32/58.5532/50.7492/No F-Track Level/No F-Track Level,57.75/46.03,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2025-10-09 (Price: 6.02)",2025-11-07 (Price: 5.82) (Today),"-3.32%, 21 days","91.3%, Past 4 years, 46","Daily, is CONFIRMED on 2025-10-09",Already confirmed,"2025-11-07 (Price: 5.82), 3.32% below",21 days,No Information,No Information,No Information,No Information,No Information,2.35% below/3.32% below/3.32% below,18.47%/0.46%/5.52%,"6.51%, 17.02%",178 days/5 days/31 days,2026-06-23/2025-10-16/2025-11-22,19.9%,4.2%,15.69%,0.73,0.16,6.1422/6.3523/6.12/6.825/7.4565/8.4213,5.57/4.3875/4.5145/3.5923/No F-Track Level/No F-Track Level,5.71/5.75,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"PYPL, Long, 2025-10-07 (Price: 74.61)",2025-11-07 (Price: 66.22) (Today),"-11.25%, 23 days","92.0%, Past 4 years, 25","Daily, is CONFIRMED on 2025-10-07",Already confirmed,"2025-11-07 (Price: 66.22), 11.25% below",23 days,No Information,No Information,No Information,No Information,No Information,7.11% below/11.25% below/11.25% below,11.07%/1.59%/5.63%,"17.75%, 23.23%",36 days/4 days/13 days,2025-11-28/2025-10-12/2025-10-25,52.5%,-5.97%,58.47%,0.52,-0.03,77.2885/78.8105/77.84/309.65/318.1818/No Next Fib Ext,66.66/56.966/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,68.63/72.81,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"^NZ50, Long, 2025-10-07 (Price: 13531.29)",2025-11-07 (Price: 13599.21) (Today),"0.5%, 23 days","90.0%, Past 4 years, 20","Daily, is CONFIRMED on 2025-10-07",Already confirmed,"2025-11-07 (Price: 13599.21), 0.5% above",23 days,No Information,No Information,No Information,No Information,No Information,0.63% above/0.5% above/0.5% above,2.94%/0.14%/1.37%,"9.56%, 19.48%",33 days/5 days/12 days,2025-11-23/2025-10-14/2025-10-24,3.49%,3.7%,-0.21%,0.1,0.02,13707.1968/13716.6687/13867.68/No Horizontal Resistance/14773.8816/17170.3822,13111.73/10608.2731/12904.4271/10062.5272/No F-Track Level/No F-Track Level,13083.39/12721.69,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"GS, Long, 2025-10-06 (Price: 796.78)",2025-11-07 (Price: 786.34) (Today),"-1.31%, 24 days","75.86%, Past 4 years, 29","Daily, is CONFIRMED on 2025-10-06",Already confirmed,"2025-11-07 (Price: 786.34), 1.31% below",24 days,No Information,No Information,No Information,No Information,No Information,0.89% above/1.31% below/1.31% below,15.23%/0.89%/4.44%,"15.57%, 33.99%",65 days/5 days/21 days,2026-01-08/2025-10-13/2025-11-05,-6.28%,23.3%,-29.58%,-0.08,0.8,821.7989/832.157/1049.01/No Horizontal Resistance/931.1482/1236.8362,779.38/288.555/794.5775/634.5288/No F-Track Level/No F-Track Level,756.01/641.55,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"TCEHY, Long, 2025-10-05 (Price: 86.51)",2025-11-07 (Price: 81.52) (Today),"-5.77%, 24 days","85.19%, Past 10 years, 27","Weekly, is CONFIRMED on 2025-10-03",Already confirmed,"2025-11-07 (Price: 81.52), 5.77% below",24 days,No Information,No Information,No Information,No Information,No Information,2.24% below/5.77% below/5.77% below,29.05%/3.48%/11.53%,"31.86%, 60.01%",129 days/19 days/54 days,2026-04-09/2025-11-01/2025-12-22,17.46%,20.77%,-3.31%,0.69,0.71,92.5138/96.4846/114.83/No Horizontal Resistance/91.9947/116.3817,57.4/36.36/76.6795/58.3318/No F-Track Level/No F-Track Level,77.75/65.14,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"FSF.NZ, Long, 2025-10-05 (Price: 8.15)",2025-11-07 (Price: 8.28) (Today),"1.6%, 24 days","85.0%, Past 10 years, 20","Weekly, is CONFIRMED on 2025-10-03",Already confirmed,"2025-11-07 (Price: 8.28), 1.6% above",24 days,No Information,No Information,No Information,No Information,No Information,4.68% above/3.76% above/1.6% above,13.3%/1.25%/5.7%,"10.05%, 27.7%",184 days/19 days/59 days,2026-06-28/2025-11-01/2025-12-29,5.32%,1.24%,4.07%,0.36,-0.03,8.3676/8.6145/9.56/No Horizontal Resistance/8.4284/9.7443,4.83/2.942/6.3611/39.3917/No F-Track Level/No F-Track Level,7.27/6.09,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
OSCILLATOR DELTA,"MAR, Long, 2025-10-03 (Price: 267.57)",2025-11-07 (Price: 291.16) (Today),"8.82%, 25 days","90.32%, Past 6 years, 31","Daily, is Confirmed on 2025-10-03",No Cancellation Possible,"2025-11-07 (Price: 291.16), 8.82% above",25 days,No Information,No Information,No Information,No Information,No Information,No Information,18.37%/5.48%/7.86%,"12.16%, 19.79%",69 days/1 days/15 days,2026-01-10/2025-10-04/2025-10-24,64.8%,11.5%,53.3%,0.39,0.41,282.6877/288.601/280.95/276.35/372.972/399.3723,No Recent Minima/129.12/235.5515/198.7812/No F-Track Level/No F-Track Level,266.12/263.44,68.21%/151/44 days (Across ALL Assets),63.74%/353/43 days (Across ALL Assets)
TRENDPULSE,"IBIT, Long, 2025-10-02 (Price: 68.77)",2025-11-07 (Price: 58.88) (Today),"-14.38%, 26 days","100.0%, Past 4 years, 8","Daily, is CONFIRMED on 2025-10-02",Already confirmed,"2025-11-07 (Price: 58.88), 14.38% below",26 days,No Information,No Information,No Information,No Information,No Information,9.42% below/14.38% below/14.38% below,14.06%/4.18%/7.84%,"-0.0%, 8.48%",39 days/4 days/9 days,2025-11-27/2025-10-07/2025-10-15,562.23%,58.43%,503.8%,1.47,1.54,73.8383/74.1616/69.26/No Horizontal Resistance/70.3093/87.2457,61.94/41.99/60.36/52.8569/No F-Track Level/No F-Track Level,65.15/58.09,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
FRACTAL TRACK,"EFN.TO, Long, 2025-10-02 (Price: 36.62)",2025-11-07 (Price: 36.81) (Today),"0.52%, 26 days","90.38%, Past 5 years, 52","Daily, was CONFIRMED on 2025-10-02",Already confirmed,"2025-11-07 (Price: 36.81), 0.52% above",26 days,No Information,No Information,No Information,"23.66% (Price: 34.6875), 6.12% above, Upmove Bounce Back","2025-02-03 (Price: 25.0), 2025-08-14 (Price: 37.69)",No Information,43.0%/0.86%/18.32%,"6.13%, 26.27%",387 days/26 days/117 days,2027-04-15/2025-11-08/2026-03-20,16.07%,24.1%,-8.03%,0.65,1.02,37.367/43.3288/44.23/No Horizontal Resistance/45.1741/70.5281,35.91/11.7733/29.5041/177.9303/No F-Track Level/No F-Track Level,36.9/32.97,94.1%/288/218 days (Across ALL Assets),51.67%/60/109 days (Across ALL Assets)
TRENDPULSE,"PPH, Long, 2025-10-01 (Price: 94.26)",2025-11-07 (Price: 93.89) (Today),"-0.39%, 27 days","96.0%, Past 4 years, 25","Daily, is CONFIRMED on 2025-10-01",Already confirmed,"2025-11-07 (Price: 93.89), 0.39% below",27 days,No Information,No Information,No Information,No Information,No Information,3.91% above/0.39% below/0.39% below,5.58%/0.68%/1.93%,"8.41%, 20.52%",87 days/4 days/29 days,2026-02-04/2025-10-06/2025-11-12,12.0%,7.54%,4.46%,0.55,0.28,95.3251/96.0792/102.72/No Horizontal Resistance/100.0174/110.0139,85.99/65.915/87.7591/70.617/No F-Track Level/No F-Track Level,87.67/88.07,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"KWEB, Long, 2025-09-30 (Price: 42.01)",2025-11-07 (Price: 38.97) (Today),"-7.24%, 28 days","100.0%, Past 20 years, 12","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2025-11-07 (Price: 38.97), 7.24% below",28 days,No Information,No Information,No Information,No Information,No Information,7.24% below/7.1% below/7.24% below,46.31%/6.03%/27.78%,"-0.0%, 16.01%",325 days/109 days/191 days,2027-01-13/2026-03-06/2026-07-03,26.09%,3.29%,22.8%,1.98,0.14,52.2226/53.6804/46.8/71.73/No Next Fib Ext/No Next Fib Ext,23.34/24.5062/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,38.29/34.34,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"^GSPC, Long, 2025-09-30 (Price: 6688.46)",2025-11-07 (Price: 6728.7998) (Today),"0.6%, 28 days","95.45%, Past 20 years, 22","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2025-11-07 (Price: 6728.7998), 0.6% above",28 days,No Information,No Information,No Information,No Information,No Information,0.6% above/0.6% above/0.6% above,17.02%/3.9%/10.39%,"7.48%, 24.77%",631 days/87 days/193 days,2028-03-31/2026-02-03/2026-07-06,9.69%,6.68%,3.01%,1.42,0.24,7284.4018/7383.391/8683.74/No Horizontal Resistance/6767.7249/9765.5661,5569.06/4106.4632/6316.2337/5433.2046/No F-Track Level/No F-Track Level,6474.72/6021.22,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"ACWX, Long, 2025-09-30 (Price: 65.01)",2025-11-07 (Price: 65.92) (Today),"1.4%, 28 days","91.67%, Past 20 years, 12","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2025-11-07 (Price: 65.92), 1.4% above",28 days,No Information,No Information,No Information,No Information,No Information,1.4% above/2.38% above/1.4% above,15.1%/1.81%/6.09%,"10.07%, 26.55%",849 days/88 days/315 days,2029-02-10/2026-02-04/2026-12-30,2.59%,1.11%,1.48%,0.53,-0.09,68.5205/68.9691/74.28/No Horizontal Resistance/69.6679/76.9985,52.16/45.07/61.9685/307.3483/No F-Track Level/No F-Track Level,62.96/58.09,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"WPM.TO, Long, 2025-09-30 (Price: 155.74)",2025-11-07 (Price: 138.98) (Today),"-10.76%, 28 days","73.68%, Past 20 years, 19","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2025-11-07 (Price: 138.98), 10.76% below",28 days,No Information,No Information,No Information,No Information,No Information,9.67% above/1.79% below/10.76% below,54.25%/14.74%/36.34%,"35.55%, 60.15%",349 days/107 days/165 days,2027-02-17/2026-03-03/2026-05-26,8.9%,18.25%,-9.36%,0.62,0.58,177.5436/212.3359/209.37/No Horizontal Resistance/146.152/178.0989,55.12/48.855/125.9496/92.3678/No F-Track Level/No F-Track Level,137.75/113.78,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"EEM, Long, 2025-09-30 (Price: 53.4)",2025-11-07 (Price: 54.55) (Today),"2.15%, 28 days","80.0%, Past 20 years, 15","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2025-11-07 (Price: 54.55), 2.15% above",28 days,No Information,No Information,No Information,No Information,No Information,2.15% above/2.56% above/2.15% above,23.15%/1.8%/12.25%,"17.13%, 38.01%",414 days/87 days/186 days,2027-05-22/2026-02-03/2026-06-26,4.02%,6.97%,-2.95%,0.38,0.24,59.0604/59.9415/60.62/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext,36.7/37.485/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,50.66/46.03,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"SPY, Long, 2025-09-30 (Price: 666.18)",2025-11-07 (Price: 670.97) (Today),"0.72%, 28 days","92.31%, Past 20 years, 13","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2025-11-07 (Price: 670.97), 0.72% above",28 days,No Information,No Information,No Information,No Information,No Information,0.72% above/0.72% above/0.72% above,13.4%/3.69%/8.7%,"5.51%, 13.47%",303 days/87 days/199 days,2026-12-12/2026-02-03/2026-07-15,9.77%,6.65%,3.12%,1.2,0.23,725.8697/724.1377/864.95/No Horizontal Resistance/969.1148/1522.3697,554.54/412.1625/627.1849/415.8599/No F-Track Level/No F-Track Level,645.85/600.46,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"FBU.NZ, Long, 2025-09-30 (Price: 3.37)",2025-11-07 (Price: 3.49) (Today),"3.56%, 28 days","92.86%, Past 20 years, 14","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2025-11-07 (Price: 3.49), 3.56% above",28 days,No Information,No Information,No Information,No Information,No Information,10.79% above/10.44% above/3.56% above,27.18%/3.25%/17.61%,"37.82%, 49.28%",326 days/107 days/171 days,2027-01-15/2026-03-03/2026-06-04,13.88%,0.95%,12.92%,0.67,0.0,3.6844/3.9635/4.39/7.985/12.7156/14.3053,2.83/2.82/3.1474/16.1988/No F-Track Level/No F-Track Level,3.09/3.1,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"FSF.NZ, Long, 2025-09-30 (Price: 8.35)",2025-11-07 (Price: 8.28) (Today),"-0.84%, 28 days","100.0%, Past 20 years, 9","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2025-11-07 (Price: 8.28), 0.84% below",28 days,No Information,No Information,No Information,No Information,No Information,0.84% below/4.81% above/0.84% below,44.06%/6.89%/28.09%,"-0.0%, 15.01%",370 days/130 days/226 days,2027-03-19/2026-04-06/2026-08-23,27.24%,1.15%,26.09%,1.21,-0.07,9.6392/10.6955/11.56/No Horizontal Resistance/8.5311/12.0421,3.0/2.942/6.3611/26.9153/No F-Track Level/No F-Track Level,7.19/6.05,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"ATZ.TO, Long, 2025-09-30 (Price: 84.18)",2025-11-07 (Price: 94.75) (Today),"12.56%, 28 days","100.0%, Past 20 years, 6","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2025-11-07 (Price: 94.75), 12.56% above",28 days,No Information,No Information,No Information,No Information,No Information,15.24% above/12.56% above/12.56% above,31.46%/9.72%/23.14%,"-0.0%, 27.64%",173 days/109 days/130 days,2026-06-07/2026-03-06/2026-04-06,57.43%,19.98%,37.45%,1.5,0.64,113.1211/103.6593/124.23/No Horizontal Resistance/99.4929/119.4832,21.57/32.3325/82.0832/66.1919/No F-Track Level/No F-Track Level,79.94/65.85,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
FRACTAL TRACK,"INDY, Long, 2025-09-30 (Price: 50.9)",No Exit Yet,"3.26%, 28 days","100.0%, Past 15 years, 9","Quarterly, was CONFIRMED on 2025-09-30",Already confirmed,"2025-11-07 (Price: 52.56), 3.26% above",28 days,No Information,No Information,No Information,"61.8% (Price: 46.2502), 13.64% above, Upmove Bounce Back","2023-03-31 (Price: 39.42), 2024-09-30 (Price: 57.3)",No Information,17.71%/17.71%/17.71%,"-0.0%, 33.58%",1109 days/1109 days/1109 days,2030-02-22/2030-02-22/2030-02-22,3.82%,4.66%,-0.84%,0.35,0.11,52.0402/59.9144/61.63/54.495/60.9145/68.1277,25.65/40.73/48.7816/37.969/No F-Track Level/No F-Track Level,52.16/51.68,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"BPCL.NS, Long, 2025-09-30 (Price: 339.65)",No Exit Yet,"8.1%, 28 days","100.0%, Past 29 years, 13","Quarterly, was CONFIRMED on 2025-09-30",Already confirmed,"2025-11-07 (Price: 367.15), 8.1% above",28 days,No Information,No Information,No Information,"61.8% (Price: 232.6394), 57.82% above, Upmove Bounce Back","2022-12-31 (Price: 144.025), 2024-09-30 (Price: 376.0)",No Information,85.44%/69.81%/77.62%,"-0.0%, 57.26%",717 days/717 days/717 days,2028-08-03/2028-08-03/2028-08-03,18.13%,11.88%,6.26%,0.4,0.4,340.2274/603.2863/478.83/343.7375/372.4081/393.108,152.4/145.35/295.7614/248.4289/No F-Track Level/No F-Track Level,332.05/307.45,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"INDA, Long, 2025-09-30 (Price: 52.06)",No Exit Yet,"3.25%, 28 days","100.0%, Past 13 years, 8","Quarterly, was CONFIRMED on 2025-09-30",Already confirmed,"2025-11-07 (Price: 53.75), 3.25% above",28 days,No Information,No Information,No Information,"50% (Price: 48.63), 10.53% above, Upmove Bounce Back","2023-03-31 (Price: 37.77), 2024-09-30 (Price: 59.49)",No Information,47.48%/16.24%/26.54%,"-0.0%, 31.7%",1631 days/521 days/880 days,2032-03-19/2027-10-24/2029-03-27,5.38%,5.74%,-0.36%,0.77,0.17,55.168/65.8767/65.09/55.3633/66.8401/79.771,39.36/39.06/49.0901/45.3705/No F-Track Level/No F-Track Level,53.33/52.67,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"ATD.TO, Long, 2025-09-30 (Price: 74.25)",No Exit Yet,"-7.73%, 28 days","100.0%, Past 37 years, 7","Quarterly, was CONFIRMED on 2025-09-30",Already confirmed,"2025-11-07 (Price: 68.51), 7.73% below",28 days,No Information,No Information,No Information,"23.66% (Price: 67.0289), 2.21% above, Upmove Bounce Back","2008-09-30 (Price: 1.72), 2024-03-31 (Price: 87.27)",No Information,134.64%/29.11%/81.88%,"-0.0%, 42.24%",1566 days/1174 days/1370 days,2031-12-16/2030-05-27/2031-03-07,9.45%,22.45%,-13.0%,0.44,0.71,72.2601/135.0459/125.58/85.51/85.3936/96.14,67.69/45.49/59.8475/53.4732/No F-Track Level/No F-Track Level,72.75/71.73,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
TRENDPULSE,"XLE, Long, 2025-09-26 (Price: 91.99)",2025-11-07 (Price: 89.54) (Today),"-2.66%, 30 days","93.75%, Past 4 years, 32","Daily, is CONFIRMED on 2025-09-26",Already confirmed,"2025-11-07 (Price: 89.54), 2.66% below",30 days,No Information,No Information,No Information,No Information,No Information,1.77% below/2.66% below/2.66% below,7.08%/0.4%/4.15%,"17.64%, 40.87%",85 days/4 days/18 days,2026-01-27/2025-10-01/2025-10-22,35.75%,6.1%,29.65%,0.6,0.24,94.8141/95.8076/94.32/98.445/106.8857/117.7423,87.67/45.695/89.0231/74.1414/No F-Track Level/No F-Track Level,87.52/86.91,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"SONY, Long, 2025-09-26 (Price: 29.78)",2025-11-07 (Price: 27.71) (Today),"-6.95%, 30 days","93.55%, Past 4 years, 31","Daily, is CONFIRMED on 2025-09-26",Already confirmed,"2025-11-07 (Price: 27.71), 6.95% below",30 days,No Information,No Information,No Information,No Information,No Information,6.95% below/6.95% below/6.95% below,7.79%/0.97%/3.39%,"15.95%, 32.85%",47 days/4 days/13 days,2025-12-03/2025-10-01/2025-10-14,29.57%,14.31%,15.27%,0.53,0.52,30.8074/30.7895/32.7/No Horizontal Resistance/33.2191/35.3948,26.95/14.992/26.0795/24.8529/No F-Track Level/No F-Track Level,27.29/24.72,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"^NDX, Long, 2025-09-21 (Price: 24626.25)",2025-11-07 (Price: 25059.8086) (Today),"1.76%, 34 days","92.59%, Past 10 years, 27","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-11-07 (Price: 25059.8086), 1.76% above",34 days,No Information,No Information,No Information,No Information,No Information,4.02% above/1.76% above/1.76% above,11.99%/1.69%/5.74%,"10.17%, 35.49%",104 days/24 days/48 days,2026-02-18/2025-10-25/2025-11-29,15.44%,17.68%,-2.24%,0.73,0.82,26125.9886/26039.7967/27592.28/No Horizontal Resistance/25025.4383/33965.62,17397.7/10555.915/22796.2371/21108.1646/No F-Track Level/No F-Track Level,23494.24/21525.56,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"JNK, Long, 2025-09-21 (Price: 98.09)",2025-11-07 (Price: 96.76) (Today),"-1.36%, 34 days","87.5%, Past 10 years, 24","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-11-07 (Price: 96.76), 1.36% below",34 days,No Information,No Information,No Information,No Information,No Information,0.95% below/1.29% below/1.36% below,3.5%/0.19%/1.62%,"7.23%, 19.15%",194 days/24 days/98 days,2026-06-28/2025-10-25/2026-02-09,2.1%,-1.4%,3.5%,0.29,-0.6,98.3352/99.6791/98.69/108.635/No Next Fib Ext/No Next Fib Ext,92.39/88.8814/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,97.1/96.05,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"BAC, Long, 2025-09-21 (Price: 52.25)",2025-11-07 (Price: 53.2) (Today),"1.82%, 34 days","81.82%, Past 10 years, 22","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-11-07 (Price: 53.2), 1.82% above",34 days,No Information,No Information,No Information,No Information,No Information,5.18% above/3.5% above/1.82% above,16.63%/0.1%/7.67%,"14.36%, 34.47%",179 days/19 days/63 days,2026-06-07/2025-10-18/2025-12-21,9.08%,10.18%,-1.1%,0.39,0.36,53.9534/56.2576/56.53/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext,34.39/29.49/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,48.47/44.96,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"BPCL.NS, Long, 2025-09-21 (Price: 329.55)",2025-11-07 (Price: 367.15) (Today),"11.41%, 34 days","81.25%, Past 10 years, 32","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-11-07 (Price: 367.15), 11.41% above",34 days,No Information,No Information,No Information,No Information,No Information,17.49% above/11.41% above/11.41% above,29.59%/1.78%/11.46%,"32.02%, 47.09%",174 days/19 days/61 days,2026-05-31/2025-10-18/2025-12-18,12.02%,12.45%,-0.44%,0.38,0.44,345.8627/367.3164/385.83/343.7375/372.4081/393.108,308.2/145.35/295.7614/248.4289/No F-Track Level/No F-Track Level,325.08/299.65,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"EEM, Long, 2025-09-21 (Price: 53.01)",2025-11-07 (Price: 54.55) (Today),"2.91%, 34 days","91.43%, Past 10 years, 35","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-11-07 (Price: 54.55), 2.91% above",34 days,No Information,No Information,No Information,No Information,No Information,4.38% above/2.91% above/2.91% above,11.23%/1.19%/4.72%,"22.64%, 35.1%",359 days/19 days/69 days,2027-02-22/2025-10-18/2025-12-29,5.95%,1.15%,4.8%,0.39,-0.07,54.2133/55.5121/58.4/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext,40.58/36.64/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,50.07/45.71,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"GDX, Long, 2025-09-21 (Price: 72.36)",2025-11-07 (Price: 72.55) (Today),"0.26%, 34 days","91.67%, Past 10 years, 36","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-11-07 (Price: 72.55), 0.26% above",34 days,No Information,No Information,No Information,No Information,No Information,9.36% above/0.26% above/0.26% above,27.5%/0.75%/11.96%,"1.9%, 52.31%",349 days/19 days/59 days,2027-02-08/2025-10-18/2025-12-15,19.85%,1.2%,18.66%,1.67,0.09,75.4642/81.0143/93.79/No Horizontal Resistance/72.73/90.9746,34.26/25.645/50.0225/36.1563/No F-Track Level/No F-Track Level,59.37/47.97,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"LYFT, Long, 2025-09-21 (Price: 22.58)",2025-11-07 (Price: 22.04) (Today),"-2.39%, 34 days","75.0%, Past 10 years, 8","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-11-07 (Price: 22.04), 2.39% below",34 days,No Information,No Information,No Information,No Information,No Information,32.29% above/2.39% below/2.39% below,43.58%/3.38%/25.56%,"12.7%, 53.34%",179 days/19 days/71 days,2026-06-07/2025-10-18/2026-01-01,30.26%,-18.05%,48.31%,0.44,0.01,25.0977/28.3514/25.26/57.19/81.0416/101.3843,13.41/8.8875/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,16.09/14.37,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
