Function,"Symbol, Signal, Signal Date/Price[$]",Interval,Exit Signal Date/Price[$],Target for which Price has achieved over 90 percent of gain %,Backtested Target Exit Date,Next Two Target Price % from Latest Trading Price,"% Gain, Holding Period (days)","Today Trading Date/Price[$], Today price vs Signal",Remaining Potential Exit Prices [$],Remaining Potential Exit Dates,Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],"Win Rate [%], History Tested, Number of Trades",Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"CNQ.TO, Long, 2026-02-19 (Price: 58.23)",Daily,No Exit Yet,No Price Target,2026-02-24 (Min),2.67%/5.55%,"1.24%, 7 days","2026-02-26 (Price: 58.95), 1.24% above",62.2246 (Historic Rise or Fall to Pivot)/60.5243 (Avg % Gain of Historic Winning trades)/81.57 (Function Specific Target)/65.8353 (F-Stack 1)/68.6522 (F-Stack 2)/62.7894 (Backtested Max),2026-04-25 (Max)/2026-03-06 (Avg),42.38/34.9317/48.4386/46.0303/No F-Track Level/No F-Track Level/44.98,"78.26%, Past 4 years, 23",57.83,No Information,No Information,No Information,No Information,No Information,6.45% above/1.24% above/1.24% above,7.83%/0.32%/3.94%,"11.63%, 29.81%",1.5 month/4 days/11 days,17.54%,12.66%,4.88%,0.1,0.6,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"CNQ.TO, Long, 2026-02-22 (Price: 58.0)",Weekly,No Exit Yet,58.87 (Historic Rise or Fall to Pivot),No Date Target,5.35%/11.68%,"1.64%, 4 days","2026-02-26 (Price: 58.95), 1.64% above",62.1064 (Avg % Gain of Historic Winning trades)/83.76 (Function Specific Target)/65.8353 (F-Stack 1)/68.6522 (F-Stack 2)/69.0838 (Backtested Max),2026-07-24 (Max)/2026-04-03 (Min)/2026-05-11 (Avg),43.99/34.9317/48.4386/46.0303/No F-Track Level/No F-Track Level/45.08,"86.36%, Past 10 years, 22",55.48,No Information,No Information,No Information,No Information,No Information,10.39% above/3.26% above/1.64% above,19.11%/1.41%/7.08%,"22.31%, 71.02%",3.5 months/28 days/1.8 month,-1.83%,3.94%,-5.77%,0.27,0.24,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
DELTADRIFT,"TRI.TO, Long, 2026-02-06 (Price: 120.18)",Daily,2026-02-25 (Price: 135.92),No Price Target,No Date Target,59.61%/76.47%,"13.59%, 20 days","2026-02-26 (Price: 136.51), 13.59% above",240.8933 (Horizontal)/293.2329 (F-Stack 1)/455.2123 (F-Stack 2)/217.88 (EMA 200),2026-03-04 (Max),No Recent Minima/No Horizontal Support/93.0152/69.3828/No F-Track Level/No F-Track Level/No EMA 200 Support,"76.92%, Past 4 years, 13",121.94,No Information,No Information,No Information,No Information,No Information,No Information,4.82%/1.26%/2.69%,"8.44%, 9.99%",18 days/2 days/8 days,4.66%,6.27%,-1.61%,0.1,0.34,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
SIGMASHELL,"TRI.TO, Long, 2026-02-03 (Price: 125.41)",Daily,No Exit Yet,137.4619 (Avg % Gain of Historic Winning trades),No Date Target,4.07%/59.61%,"8.85%, 23 days","2026-02-26 (Price: 136.51), 8.85% above",293.2329 (Function Specific Target)/240.8933 (Horizontal)/293.2329 (F-Stack 1)/455.2123 (F-Stack 2)/217.88 (EMA 200)/142.0644 (Backtested Max),2026-05-13 (Max)/2026-03-27 (Min)/2026-04-26 (Avg),No Recent Minima/No Horizontal Support/93.0152/69.3828/No F-Track Level/No F-Track Level/No EMA 200 Support,"90.0%, Past 5 years, 10",134.99,"-13.7, 100.0%",No Information,No Information,No Information,No Information,No Information,13.28%/0.96%/9.61%,"5.24%, 12.83%",2.3 months/1.2 month/1.9 month,11.85%,6.18%,5.67%,0.52,0.33,75.47%/53/4.6 months (Across ALL Assets),71.43%/224/3.8 months (Across ALL Assets)
DELTADRIFT,"DOL.TO, Long, 2026-01-23 (Price: 192.22)",Daily,2026-02-25 (Price: 198.22),No Price Target,No Date Target,2.06%/5.5%,"4.58%, 1.1 month","2026-02-26 (Price: 201.03), 4.58% above",212.0955 (Historic Rise or Fall to Pivot)/205.18 (Function Specific Target)/294.0831 (F-Stack 1)/455.769 (F-Stack 2),No Next Date Target,180.3/53.2967/132.3972/94.2286/No F-Track Level/No F-Track Level/189.46,"80.0%, Past 4 years, 5",193.26,No Information,No Information,No Information,No Information,No Information,No Information,3.46%/2.44%/3.14%,"4.54%, 4.54%",22 days/3 days/8 days,6.16%,20.38%,-14.22%,0.47,1.39,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
TRENDPULSE,"DOL.TO, Long, 2025-05-31 (Price: 176.5)",Monthly,2026-02-26 (Price: 201.03),No Price Target,No Date Target,1.65%/4.41%,"13.9%, 9 months","2026-02-26 (Price: 201.03), 13.9% above",209.8938 (Historic Rise or Fall to Pivot)/204.3517 (Avg % Gain of Historic Winning trades)/279.99 (Function Specific Target)/294.0831 (F-Stack 2)/220.0779 (Backtested Max),2026-11-03 (Max)/2026-07-09 (Avg),39.04/45.99/132.3972/94.2286/No F-Track Level/No F-Track Level/147.05,"100.0%, Past 20 years, 9",170.49,No Information,No Information,No Information,No Information,No Information,13.9% above/17.23% above/13.9% above,24.69%/6.61%/15.78%,"0%, 12.12%",1 year/5 months/9.3 months,8.62%,19.19%,-10.57%,2.59,1.27,95.89%/73/1 year (Across ALL Assets),73.02%/126/9.3 months (Across ALL Assets)
FRACTAL TRACK,"AIA.NZ, Long, 2025-04-27 (Price: 8.0)",Weekly,No Exit Yet,9.116 (Avg % Gain of Historic Winning trades)/9.07 (Function Specific Target),No Date Target,5.84%/22.62%,"13.87%, 10.2 months","2026-02-26 (Price: 9.11), 13.87% above",11.1706 (F-Stack 1)/12.8535 (F-Stack 2)/9.6424 (Backtested Max),2028-03-04 (Max)/2026-09-21 (Avg),7.79/7.0017/7.3934/6.6643/No F-Track Level/No F-Track Level/7.96,"93.33%, Past 20 years, 15",7.965,No Information,No Information,No Information,"61.8% (Price: 7.75), 17.55% above, Upmove Bounce Back","2024-09-22 (Price: 7.07), 2025-02-09 (Price: 8.85)",No Information,20.53%/2.63%/13.95%,"4.23%, 15.35%",2 years/2.1 months/11.8 months,9.21%,4.75%,4.46%,0.88,0.23,94.52%/73/1.2 year (Across ALL Assets),63.64%/132/7.5 months (Across ALL Assets)
TRENDPULSE,"AIA.NZ, Long, 2026-01-12 (Price: 8.6)",Daily,2026-02-26 (Price: 9.11),No Price Target,2026-02-28 (Avg),2.42%/22.62%,"5.93%, 1.5 month","2026-02-26 (Price: 9.11), 5.93% above",11.1706 (F-Stack 1)/12.8535 (F-Stack 2)/9.3301 (Backtested Max),2026-08-04 (Max)/2026-02-28 (Avg),7.91/7.0017/7.3934/6.6643/No F-Track Level/No F-Track Level/7.87,"82.05%, Past 4 years, 39",8.57,No Information,No Information,No Information,No Information,No Information,6.67% above/5.93% above/5.93% above,8.49%/0.39%/3.87%,"6.37%, 18.81%",4.7 months/7 days/1.1 month,10.6%,-0.09%,10.69%,0.66,-0.03,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
FRACTAL TRACK,"MTY.TO, Long, 2026-02-05 (Price: 42.71)",Daily,2026-02-24 (Price: 41.65),No Price Target,No Date Target,6.58%/12.71%,"-2.27%, 21 days","2026-02-26 (Price: 41.74), 2.27% below",47.0451 (Avg % Gain of Historic Winning trades)/50.5 (Function Specific Target)/72.5033 (Horizontal)/48.5228 (Backtested Max)/44.4867 (Backtested Min),2026-10-19 (Max)/2026-03-05 (Min)/2026-05-15 (Avg),41.6/37.115/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/39.34,"92.31%, Past 5 years, 13",43.28,No Information,No Information,No Information,"38.2% (Price: 40.9416), 1.95% above, Upmove Bounce Back","2025-11-06 (Price: 32.92), 2026-01-22 (Price: 45.9)",No Information,13.61%/4.16%/10.15%,"3.23%, 14.72%",5.9 months/20 days/2.3 months,16.12%,-4.9%,21.02%,0.72,-0.2,93.09%/304/4.8 months (Across ALL Assets),67.74%/62/5.1 months (Across ALL Assets)
TRENDPULSE,"MTY.TO, Long, 2026-01-18 (Price: 40.33)",Weekly,2026-02-22 (Price: 43.14),No Price Target,2026-02-27 (Min),5.6%/11.01%,"3.5%, 1.3 month","2026-02-26 (Price: 41.74), 3.5% above",44.0767 (Avg % Gain of Historic Winning trades)/60.23 (Function Specific Target)/72.5033 (Horizontal)/46.3351 (Backtested Max),2027-08-14 (Max)/2026-02-27 (Min)/2026-08-27 (Avg),33.34/37.115/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/39.21,"79.17%, Past 10 years, 24",39.9,No Information,No Information,No Information,No Information,No Information,3.5% above/3.5% above/3.5% above,14.89%/5.03%/9.29%,"37.54%, 76.03%",1.1 year/28 days/5.1 months,0.91%,5.06%,-4.15%,-0.11,0.29,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"BRK-B, Long, 2025-11-16 (Price: 508.94)",Weekly,No Exit Yet,No Price Target,2026-02-28 (Avg),3.54%/4.84%,"-1.23%, 3.4 months","2026-02-26 (Price: 502.67), 1.23% below",541.9702 (Historic Rise or Fall to Pivot)/533.7763 (Avg % Gain of Historic Winning trades)/526.98 (Function Specific Target)/630.85 (F-Stack 1)/709.9376 (F-Stack 2)/567.977 (Backtested Max)/520.442 (Backtested Min),2027-01-15 (Max)/2026-02-28 (Avg),477.54/268.082/491.88/449.7662/No F-Track Level/No F-Track Level/496.0,"96.0%, Past 10 years, 25",497.08,No Information,No Information,No Information,No Information,No Information,1.23% below/0.05% above/1.23% below,11.6%/2.26%/4.88%,"13.62%, 25.57%",9.8 months/1.2 month/2.4 months,8.49%,8.59%,-0.1%,0.7,0.55,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
FRACTAL TRACK,"JPM, Long, 2026-01-27 (Price: 300.31)",Daily,No Exit Yet,No Price Target,2026-02-26 (Min),7.44%/7.62%,"1.94%, 1 month","2026-02-26 (Price: 306.13), 1.94% above",329.4701 (Avg % Gain of Historic Winning trades)/421.55 (Function Specific Target)/328.9175 (F-Stack 1)/381.492 (F-Stack 2)/359.1107 (Backtested Max),2029-03-19 (Max)/2026-06-28 (Avg),297.72/125.7575/287.5071/275.691/No F-Track Level/No F-Track Level/299.18,"100.0%, Past 5 years, 20",301.33,No Information,No Information,No Information,"23.66% (Price: 289.4426), 5.77% above, Upmove Bounce Back","2023-10-27 (Price: 135.19), 2026-01-05 (Price: 337.25)",No Information,19.58%/1.16%/9.71%,"-0.0%, 39.69%",2.2 years/21 days/3.5 months,33.39%,14.23%,19.16%,1.48,0.83,93.09%/304/4.8 months (Across ALL Assets),67.74%/62/5.1 months (Across ALL Assets)
DELTADRIFT,"ORCL, Long, 2026-02-15 (Price: 160.14)",Weekly,No Exit Yet,No Price Target,2026-02-25 (Min),16.85%/19.54%,"-6.14%, 11 days","2026-02-26 (Price: 150.31), 6.14% below",214.1232 (Historic Rise or Fall to Pivot)/179.6771 (Avg % Gain of Historic Winning trades)/196.9 (Function Specific Target)/300.069 (F-Stack 1)/376.1425 (F-Stack 2)/220.69 (EMA 200)/182.3834 (Backtested Max)/175.6416 (Backtested Min),2026-03-17 (Max)/2026-03-10 (Avg),142.82/82.7925/152.3597/145.7273/No F-Track Level/No F-Track Level/No EMA 200 Support,"75.0%, Past 15 years, 4",148.49,No Information,No Information,No Information,No Information,No Information,No Information,13.89%/9.68%/12.2%,"20.01%, 25.53%",21 days/7 days/16 days,5.26%,6.77%,-1.51%,0.27,0.34,72.73%/11/3.4 months (Across ALL Assets),90.36%/83/2.3 months (Across ALL Assets)
DELTADRIFT,"MA, Long, 2026-02-25 (Price: 509.39)",Daily,No Exit Yet,No Price Target,2026-02-27 (Min),0.62%/2.58%,"1.06%, 1 day","2026-02-26 (Price: 514.77), 1.06% above",555.4898 (Historic Rise or Fall to Pivot)/528.0337 (Avg % Gain of Historic Winning trades)/541.76 (Function Specific Target)/592.095 (Horizontal)/716.5814 (F-Stack 1)/751.3605 (F-Stack 2)/562.29 (EMA 200)/537.3046 (Backtested Max)/517.9478 (Backtested Min),2026-04-22 (Max)/2026-02-27 (Min)/2026-03-11 (Avg),496.03/305.0867/442.8637/361.9068/No F-Track Level/No F-Track Level/No EMA 200 Support,"93.33%, Past 4 years, 15",502.82,No Information,No Information,No Information,No Information,No Information,No Information,5.48%/1.68%/3.66%,"3.92%, 6.0%",1.3 month/2 days/10 days,13.9%,7.14%,6.76%,1.39,0.38,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
FRACTAL TRACK,"BABA, Long, 2026-02-09 (Price: 163.0)",Daily,No Exit Yet,No Price Target,2026-02-24 (Min),19.06%/21.32%,"-9.17%, 17 days","2026-02-26 (Price: 148.05), 9.17% below",176.2682 (Historic Rise or Fall to Pivot)/183.701 (Avg % Gain of Historic Winning trades)/184.5 (Function Specific Target)/395.5515 (F-Stack 1)/453.696 (F-Stack 2)/196.3824 (Backtested Max)/179.6097 (Backtested Min),2027-10-27 (Max)/2026-08-23 (Avg),157.76/67.495/138.4263/108.0763/No F-Track Level/No F-Track Level/145.03,"100.0%, Past 5 years, 11",161.89,No Information,No Information,No Information,"61.8% (Price: 158.9571), 6.86% below, Upmove Bounce Back","2026-01-08 (Price: 145.27), 2026-01-22 (Price: 181.1)",No Information,20.48%/10.19%/12.7%,"-0.0%, 39.93%",1.2 year/11 days/4.5 months,33.29%,-7.03%,40.32%,1.59,-0.04,93.09%/304/4.8 months (Across ALL Assets),67.74%/62/5.1 months (Across ALL Assets)
TRENDPULSE,"MCD, Long, 2025-12-07 (Price: 311.23)",Weekly,2026-02-26 (Price: 334.53),No Price Target,No Date Target,3.13%/10.62%,"7.49%, 2.7 months","2026-02-26 (Price: 334.53), 7.49% above",370.0426 (F-Stack 1)/590.3302 (F-Stack 2)/344.9985 (Backtested Max),2027-02-27 (Max)/2026-06-11 (Avg),297.01/228.4467/254.2758/233.8976/No F-Track Level/No F-Track Level/305.89,"100.0%, Past 10 years, 19",309.48,No Information,No Information,No Information,No Information,No Information,7.49% above/7.49% above/7.49% above,10.85%/1.47%/4.93%,"-0.0%, 16.82%",10.3 months/1.2 month/4.3 months,7.73%,6.98%,0.75%,1.39,0.42,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
OSCILLATOR DELTA,"IBIT, Long, 2026-02-06 (Price: 39.68)",Daily,No Exit Yet,No Price Target,2026-02-27 (Min),8.02%/8.89%,"-3.58%, 20 days","2026-02-26 (Price: 38.26), 3.58% below",41.3267 (Historic Rise or Fall to Pivot)/42.8306 (Avg % Gain of Historic Winning trades)/41.66 (Function Specific Target)/70.855 (Horizontal)/88.2877 (F-Stack 1)/109.8161 (F-Stack 2)/57.89 (EMA 200)/42.9258 (Backtested Max)/42.7274 (Backtested Min),2026-04-03 (Max)/2026-02-27 (Min)/2026-03-20 (Avg),No Recent Minima/No Horizontal Support/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,"83.33%, Past 2 years, 6",38.05,No Information,No Information,No Information,No Information,No Information,No Information,8.18%/7.68%/7.94%,"13.32%, 14.42%",1.3 month/15 days/29 days,22.32%,27.39%,-5.07%,0.37,1.11,100.0%/41/27 days (Across ALL Assets),83.5%/400/27 days (Across ALL Assets)
TRENDPULSE,"ATD.TO, Long, 2026-02-11 (Price: 82.51)",Daily,2026-02-24 (Price: 84.36),No Price Target,2026-02-26 (Min),3.13%/3.27%,"0.35%, 15 days","2026-02-26 (Price: 82.8), 0.35% above",85.5464 (Avg % Gain of Historic Winning trades)/105.21 (Function Specific Target)/85.51 (Horizontal)/85.3936 (F-Stack 1)/96.14 (F-Stack 2)/86.8418 (Backtested Max),2026-08-21 (Max)/2026-05-13 (Avg),70.84/45.49/59.8475/53.4732/No F-Track Level/No F-Track Level/72.38,"100.0%, Past 4 years, 21",80.11,No Information,No Information,No Information,No Information,No Information,0.35% above/0.35% above/0.35% above,5.25%/1.18%/3.68%,"-0.0%, 15.84%",4.4 months/11 days/2.1 months,13.1%,6.96%,6.14%,2.83,0.36,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"IFT.NZ, Long, 2026-02-19 (Price: 11.08)",Daily,No Exit Yet,No Price Target,2026-02-27 (Min),2.09%/5.35%,"-1.17%, 7 days","2026-02-26 (Price: 10.95), 1.17% below",11.5819 (Historic Rise or Fall to Pivot)/11.5354 (Avg % Gain of Historic Winning trades)/12.14 (Function Specific Target)/12.825 (Horizontal)/18.927 (F-Stack 1)/29.733 (F-Stack 2)/11.54 (EMA 200)/12.1304 (Backtested Max)/11.1786 (Backtested Min),2026-07-12 (Max)/2026-02-27 (Min)/2026-04-07 (Avg),10.74/7.3167/8.121/5.57/No F-Track Level/No F-Track Level/No EMA 200 Support,"96.15%, Past 4 years, 26",10.99,No Information,No Information,No Information,No Information,No Information,0.64% below/1.17% below/1.17% below,9.48%/0.89%/4.11%,"10.91%, 28.9%",3.3 months/6 days/1.1 month,15.16%,8.14%,7.02%,0.86,0.43,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
DELTADRIFT,"KXS.TO, Long, 2026-02-05 (Price: 123.31)",Daily,2026-02-26 (Price: 129.45),129.86 (Function Specific Target),No Date Target,1.43%/1.98%,"4.98%, 21 days","2026-02-26 (Price: 129.45), 4.98% above",131.3005 (Historic Rise or Fall to Pivot)/209.885 (Horizontal)/245.9157 (F-Stack 1)/289.1348 (F-Stack 2)/179.56 (EMA 200)/132.0157 (Backtested Max),2026-04-24 (Max),120.08/No Horizontal Support/118.5983/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,"71.43%, Past 4 years, 14",122.48,No Information,No Information,No Information,No Information,No Information,No Information,7.06%/2.13%/4.15%,"15.86%, 17.85%",1.8 month/2 days/12 days,3.12%,-2.75%,5.87%,0.03,-0.07,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
TRENDPULSE,"ENZL, Long, 2026-02-20 (Price: 45.8355)",Daily,2026-02-26 (Price: 47.225),No Price Target,2026-02-28 (Min),2.08%/24.19%,"3.03%, 6 days","2026-02-26 (Price: 47.225), 3.03% above",58.65 (Function Specific Target)/65.1933 (Horizontal)/79.7363 (F-Stack 1)/84.688 (F-Stack 2)/48.2052 (Backtested Max),2026-05-13 (Max)/2026-02-28 (Min)/2026-03-19 (Avg),44.9/39.215/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/45.72,"88.24%, Past 4 years, 17",45.29,No Information,No Information,No Information,No Information,No Information,3.03% above/3.03% above/3.03% above,5.17%/0.29%/1.78%,"10.32%, 33.2%",1.9 month/6 days/19 days,-4.35%,-2.2%,-2.15%,0.15,-0.21,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2026-01-31 (Price: 150.45)",Monthly,No Exit Yet,137.075 (Historic Rise or Fall to Pivot),No Date Target,-42.8%/-31.86%,"9.27%, 26 days","2026-02-26 (Price: 136.51), 9.27% below",130.5154 (Avg % Gain of Historic Winning trades)/78.09 (Function Specific Target)/126.1128 (Horizontal)/131.2534 (F-Stack 1)/93.0152 (F-Stack 2),2026-09-09 (Max)/2026-09-05 (Min)/2026-09-05 (Min),No support/126.1128/131.2534/93.0152/No F-Track Level/No F-Track Level/No support,"87.5%, Past 20 years, 8",181.7,No Information,No Information,No Information,No Information,No Information,27.98% below/9.27% below/9.27% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,4.94%,4.79%,0.15%,-0.02,0.22,100.0%/1/7.1 months (Across ALL Assets),0.0%/7/7.1 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-10-31 (Price: 214.84)",Monthly,No Exit Yet,131.2534 (F-Stack 2),No Date Target,-24.56%/-14.37%,"36.46%, 3.9 months","2026-02-26 (Price: 136.51), 36.46% below",102.98 (Function Specific Target)/116.89 (Horizontal),2026-06-09 (Max)/2026-06-05 (Min)/2026-06-05 (Min),No support/116.89/193.124/131.2534/No F-Track Level/No F-Track Level/No support,"87.5%, Past 20 years, 8",216.11,No Information,No Information,No Information,No Information,No Information,36.83% below/36.46% below/36.46% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,4.94%,4.79%,0.15%,-0.02,0.22,100.0%/1/7.1 months (Across ALL Assets),0.0%/7/7.1 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-09-30 (Price: 216.1)",Monthly,No Exit Yet,131.2534 (F-Stack 2),No Date Target,-24.2%/-14.37%,"36.83%, 5 months","2026-02-26 (Price: 136.51), 36.83% below",103.48 (Function Specific Target)/116.89 (Horizontal),2026-05-09 (Max)/2026-05-05 (Min)/2026-05-05 (Min),No support/116.89/193.124/131.2534/No F-Track Level/No F-Track Level/No support,"87.5%, Past 20 years, 8",244.35,No Information,No Information,No Information,No Information,No Information,44.03% below/43.57% below/36.83% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,4.94%,4.79%,0.15%,-0.02,0.22,100.0%/1/7.1 months (Across ALL Assets),0.0%/7/7.1 months (Across ALL Assets)
FRACTAL TRACK,"NFLX, Short, 2025-12-31 (Price: 93.76)",Quarterly,2026-02-26 (Price: 84.59),No Price Target,No Date Target,-72.75%/-58.78%,"9.78%, 1.9 month","2026-02-26 (Price: 84.59), 9.78% below",66.1196 (Avg % Gain of Historic Winning trades)/23.05 (Function Specific Target)/34.8663 (Horizontal)/77.567 (F-Stack 2),2026-05-14 (Max)/2026-05-10 (Min)/2026-05-10 (Min),No support/34.8663/86.4764/77.567/No F-Track Level/No F-Track Level/No support,"100.0%, Past 23 years, 6",117.549,No Information,No Information,No Information,"23.66% (Price: 106.2331), 20.37% below, Upmove Break Below","2022-06-30 (Price: 16.271), 2025-06-30 (Price: 134.115)",No Information,53.32%/10.52%/29.48%,"0.0%, 53.32%",3.1 months/3 months/3 months,11.77%,5.5%,6.27%,1.3,0.88,100.0%/3/5.5 months (Across ALL Assets),50.0%/10/3.9 months (Across ALL Assets)
DELTADRIFT,"TD.TO, Short, 2025-11-30 (Price: 117.65)",Monthly,2026-02-26 (Price: 135.14),No Price Target,2026-02-24 (Max),-45.52%/-38.33%,"-14.87%, 2.9 months","2026-02-26 (Price: 135.14), 14.87% above",106.4144 (Historic Rise or Fall to Pivot)/111.8734 (Avg % Gain of Historic Winning trades)/109.14 (Function Specific Target)/73.6233 (Horizontal)/101.1064 (F-Stack 1)/83.3451 (F-Stack 2)/111.75 (EMA 200)/127.9914 (Backtested Max)/120.3442 (Backtested Min),No Next Date Target,No Recent Maxima/73.6233/101.1064/83.3451/No F-Track Level/No F-Track Level/No EMA 200 Support,"100.0%, Past 54 years, 6",115.02,No Information,No Information,No Information,No Information,No Information,No Information,8.79%/2.29%/4.91%,"0.0%, 10.3%",2 months/1 month/1.4 month,5.19%,4.88%,0.31%,1.28,0.43,0.0%/2/4 months (Across ALL Assets),0.0%/3/4.3 months (Across ALL Assets)
