Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Target Exit Date (Farthest./Earliest./Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2) [$],Moving Average (50-days/200-days),Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
BASELINEDIVERGENCE,"QQQ, Long, 2025-08-10 (Price: 574.55)",2025-11-16 (Price: 608.86),"5.97%, 69 days","85.53%, Past 10 years, 76","Weekly, was CONFIRMED on 2025-08-10",Already confirmed,"2025-11-18 (Price: 594.89), 3.54% above",71 days,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,44.95%/0.81%/10.36%,"13.49%, 27.25%",149 days/44 days/81 days,2026-03-13/2025-10-12/2025-12-05,23.29%,18.13%,5.16%,0.88,0.81,643.9556/634.0734/610.7303/No Horizontal Resistance/610.7303/836.2536,422.67/256.995/563.3658/526.8888/No F-Track Level/No F-Track Level,606.64/542.52,88.89%/27/87 days (Across ALL Assets),85.45%/55/76 days (Across ALL Assets)
BASELINEDIVERGENCE,"QQQ, Long, 2025-08-10 (Price: 574.55)",2025-11-16 (Price: 608.86) (Today),"5.97%, 69 days","85.53%, Past 10 years, 76","Weekly, was CONFIRMED on 2025-08-10",Already confirmed,"2025-11-17 (Price: 603.66), 5.07% above",70 days,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,44.95%/0.81%/10.36%,"13.49%, 27.25%",149 days/44 days/81 days,2026-03-13/2025-10-12/2025-12-05,23.29%,18.13%,5.16%,0.88,0.81,643.9556/634.0734/610.7303/No Horizontal Resistance/610.7303/836.2536,422.67/256.995/563.3658/526.8888/No F-Track Level/No F-Track Level,606.35/542.13,88.89%/27/87 days (Across ALL Assets),85.45%/55/76 days (Across ALL Assets)
BASELINEDIVERGENCE,"^NDX, Long, 2025-08-10 (Price: 23611.2695)",2025-11-16 (Price: 25008.2402),"5.92%, 69 days","85.14%, Past 10 years, 74","Weekly, was CONFIRMED on 2025-08-10",Already confirmed,"2025-11-18 (Price: 24435.7324), 3.49% above",71 days,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,44.87%/0.79%/10.11%,"13.31%, 27.32%",154 days/44 days/81 days,2026-03-21/2025-10-12/2025-12-05,22.62%,18.15%,4.47%,0.89,0.81,26399.7604/25998.3688/25025.4383/No Horizontal Resistance/25025.4383/33965.62,17397.7/10555.915/22796.2371/21108.1646/No F-Track Level/No F-Track Level,24928.33/22293.03,88.89%/27/87 days (Across ALL Assets),85.45%/55/76 days (Across ALL Assets)
BASELINEDIVERGENCE,"^NDX, Long, 2025-08-10 (Price: 23611.2695)",2025-11-16 (Price: 25008.2402) (Today),"5.92%, 69 days","85.14%, Past 10 years, 74","Weekly, was CONFIRMED on 2025-08-10",Already confirmed,"2025-11-17 (Price: 24799.9199), 5.03% above",70 days,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,44.87%/0.79%/10.11%,"13.31%, 27.32%",154 days/44 days/81 days,2026-03-21/2025-10-12/2025-12-05,22.62%,18.15%,4.47%,0.89,0.81,26399.7604/25998.3688/25025.4383/No Horizontal Resistance/25025.4383/33965.62,17397.7/10555.915/22796.2371/21108.1646/No F-Track Level/No F-Track Level,24916.41/22277.33,88.89%/27/87 days (Across ALL Assets),85.45%/55/76 days (Across ALL Assets)
BASELINEDIVERGENCE,"SPY, Long, 2025-09-07 (Price: 647.24)",2025-11-16 (Price: 671.93),"3.81%, 49 days","90.48%, Past 10 years, 21","Weekly, was CONFIRMED on 2025-09-07",Already confirmed,"2025-11-18 (Price: 658.04), 1.67% above",51 days,No Information,"^GSPC, Tangent Case",No Information,No Information,No Information,No Information,10.23%/0.46%/4.63%,"5.53%, 12.25%",124 days/44 days/75 days,2026-03-05/2025-11-09/2025-12-24,8.38%,12.23%,-3.85%,0.78,0.56,701.7376/677.2072/969.1148/No Horizontal Resistance/969.1148/1522.3697,505.28/412.1625/627.1849/415.8599/No F-Track Level/No F-Track Level,668.97/613.77,88.89%/27/87 days (Across ALL Assets),85.45%/55/76 days (Across ALL Assets)
TRENDPULSE,"TD.TO, Long, 2025-09-28 (Price: 110.35)",2025-11-16 (Price: 114.05),"3.35%, 34 days","84.62%, Past 10 years, 39","Weekly, is CONFIRMED on 2025-09-26",Already confirmed,"2025-11-18 (Price: 114.15), 3.44% above",36 days,No Information,No Information,No Information,No Information,No Information,3.44% above/3.44% above/3.44% above,12.32%/1.31%/5.77%,"9.57%, 31.6%",459 days/19 days/108 days,2027-07-24/2025-10-25/2026-03-03,7.92%,7.82%,0.1%,0.84,0.3,115.2606/116.7172/126.68/No Horizontal Resistance/128.6672/152.0396,81.05/73.6233/101.1064/83.3451/No F-Track Level/No F-Track Level,103.64/91.14,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
BASELINEDIVERGENCE,"SPY, Long, 2025-08-10 (Price: 637.18)",2025-11-16 (Price: 671.93),"5.45%, 69 days","90.48%, Past 10 years, 21","Weekly, was CONFIRMED on 2025-08-10",Already confirmed,"2025-11-18 (Price: 658.04), 3.27% above",71 days,No Information,"^GSPC, Tangent Case",No Information,No Information,No Information,No Information,10.23%/0.46%/4.63%,"5.53%, 12.25%",124 days/44 days/75 days,2026-02-05/2025-10-12/2025-11-26,8.38%,12.23%,-3.85%,0.78,0.56,690.8306/666.6814/969.1148/No Horizontal Resistance/969.1148/1522.3697,505.28/412.1625/627.1849/415.8599/No F-Track Level/No F-Track Level,668.97/613.77,88.89%/27/87 days (Across ALL Assets),85.45%/55/76 days (Across ALL Assets)
TRENDPULSE,"^DJI, Long, 2025-09-14 (Price: 45834.2188)",2025-11-16 (Price: 47147.4805),"2.87%, 44 days","93.75%, Past 10 years, 32","Weekly, is CONFIRMED on 2025-09-12",Already confirmed,"2025-11-18 (Price: 46038.4414), 0.45% above",46 days,No Information,No Information,No Information,No Information,No Information,0.45% above/0.45% above/0.45% above,6.98%/0.22%/3.8%,"3.06%, 34.78%",249 days/19 days/101 days,2026-09-09/2025-10-11/2026-02-07,6.99%,9.91%,-2.92%,1.11,0.44,46970.9074/47575.9191/48384.41/No Horizontal Resistance/54129.8938/83218.843,38314.86/32154.0552/36151.8794/25040.9446/No F-Track Level/No F-Track Level,44806.51/43178.04,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"^DJI, Long, 2025-09-28 (Price: 46247.2891)",2025-11-16 (Price: 47147.4805),"1.95%, 34 days","93.75%, Past 10 years, 32","Weekly, is CONFIRMED on 2025-09-26",Already confirmed,"2025-11-18 (Price: 46038.4414), 0.45% below",36 days,No Information,No Information,No Information,No Information,No Information,0.45% above/0.45% below/0.45% below,6.98%/0.22%/3.8%,"3.06%, 34.78%",249 days/19 days/101 days,2026-09-23/2025-10-25/2026-02-21,6.99%,9.91%,-2.92%,1.11,0.44,47394.2219/48004.6861/49868.04/No Horizontal Resistance/54129.8938/83218.843,38314.86/32154.0552/36151.8794/25040.9446/No F-Track Level/No F-Track Level,45145.09/43246.39,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"GOOG, Long, 2025-09-14 (Price: 241.38)",2025-11-16 (Price: 276.98),"14.75%, 44 days","100.0%, Past 10 years, 26","Weekly, is CONFIRMED on 2025-09-12",Already confirmed,"2025-11-18 (Price: 281.35), 16.56% above",46 days,No Information,No Information,No Information,No Information,No Information,19.64% above/16.56% above/16.56% above,19.02%/3.15%/8.18%,"-0.0%, 15.08%",129 days/24 days/47 days,2026-03-19/2025-10-18/2025-11-21,35.83%,21.1%,14.73%,1.74,0.79,266.3387/261.1249/305.77/No Horizontal Resistance/219.0619/240.3589,147.74/84.6567/203.7099/185.0665/No F-Track Level/No F-Track Level,202.01/182.46,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"XLE, Long, 2025-11-07 (Price: 89.54)",2025-11-14 (Price: 92.02),"2.77%, 5 days","93.75%, Past 4 years, 32","Daily, is CONFIRMED on 2025-11-07",Already confirmed,"2025-11-18 (Price: 90.02), 0.54% above",7 days,No Information,No Information,No Information,No Information,No Information,1.98% above/0.54% above/0.54% above,7.08%/0.4%/4.15%,"17.64%, 40.87%",85 days/4 days/18 days,2026-03-10/2025-11-12/2025-12-03,35.75%,6.1%,29.65%,0.6,0.24,92.2889/93.2559/89.64/98.445/108.2743/117.7423,87.19/45.695/89.0231/74.9996/No F-Track Level/No F-Track Level,88.4/86.85,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"CEN.NZ, Long, 2025-10-22 (Price: 9.45)",2025-11-14 (Price: 9.6),"1.59%, 17 days","70.27%, Past 4 years, 37","Daily, is CONFIRMED on 2025-10-22",Already confirmed,"2025-11-18 (Price: 9.47), 0.21% above",19 days,No Information,No Information,No Information,No Information,No Information,1.83% above/0.21% above/0.21% above,7.56%/1.51%/3.12%,"7.04%, 16.17%",78 days/5 days/26 days,2026-02-11/2025-10-29/2025-11-28,5.05%,4.18%,0.87%,0.27,0.12,9.5247/9.7448/10.22/No Horizontal Resistance/11.2606/15.4512,8.95/6.86/8.6706/33.2031/No F-Track Level/No F-Track Level,9.11/9.12,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
FRACTAL TRACK,"DBC, Long, 2025-10-16 (Price: 22.14)",2025-11-14 (Price: 22.97),"3.75%, 21 days","100.0%, Past 5 years, 25","Daily, was CONFIRMED on 2025-10-16",Already confirmed,"2025-11-18 (Price: 22.915), 3.5% above",23 days,No Information,No Information,No Information,"38.2% (Price: 22.4428), 2.1% above, Upmove Bounce Back","2025-08-19 (Price: 21.59), 2025-09-26 (Price: 22.97)",No Information,29.66%/0.04%/14.35%,"-0.0%, 9.05%",60 days/22 days/46 days,2026-01-10/2025-11-16/2025-12-21,93.76%,11.54%,82.22%,0.27,0.5,22.2263/25.3171/22.97/28.58/60.6441/65.878,22.07/19.55/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,22.61/22.06,94.1%/288/218 days (Across ALL Assets),51.67%/60/109 days (Across ALL Assets)
TRENDPULSE,"PPH, Long, 2025-11-06 (Price: 94.3)",2025-11-14 (Price: 98.86),"4.84%, 6 days","96.0%, Past 4 years, 25","Daily, is CONFIRMED on 2025-11-06",Already confirmed,"2025-11-18 (Price: 98.89), 4.87% above",8 days,No Information,No Information,No Information,No Information,No Information,6.62% above/4.87% above/4.87% above,5.58%/0.68%/1.93%,"8.41%, 20.52%",87 days/4 days/29 days,2026-03-12/2025-11-11/2025-12-18,12.0%,7.54%,4.46%,0.55,0.28,95.3656/96.12/97.73/No Horizontal Resistance/100.0174/110.0139,90.97/65.915/87.7591/70.617/No F-Track Level/No F-Track Level,90.83/88.83,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"PPH, Long, 2025-10-01 (Price: 94.26)",2025-11-14 (Price: 98.86),"4.88%, 32 days","96.0%, Past 4 years, 25","Daily, is CONFIRMED on 2025-10-01",Already confirmed,"2025-11-18 (Price: 98.89), 4.91% above",34 days,No Information,No Information,No Information,No Information,No Information,9.44% above/4.91% above/4.91% above,5.58%/0.68%/1.93%,"8.41%, 20.52%",87 days/4 days/29 days,2026-02-04/2025-10-06/2025-11-12,12.0%,7.54%,4.46%,0.55,0.28,95.3251/96.0792/102.72/No Horizontal Resistance/100.0174/110.0139,85.99/65.915/87.7591/70.617/No F-Track Level/No F-Track Level,87.67/88.07,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
FRACTAL TRACK,"CSCO, Long, 2025-09-10 (Price: 68.13)",2025-11-13 (Price: 77.38),"13.58%, 46 days","96.97%, Past 5 years, 33","Daily, was CONFIRMED on 2025-09-10",Already confirmed,"2025-11-18 (Price: 77.175), 13.28% above",49 days,No Information,No Information,No Information,"23.66% (Price: 67.7139), 13.97% above, Upmove Bounce Back","2025-04-07 (Price: 52.11), 2025-08-11 (Price: 72.55)",No Information,47.1%/0.02%/12.88%,"1.05%, 38.6%",900 days/41 days/356 days,2029-04-05/2025-11-08/2027-02-07,5.38%,14.53%,-9.15%,0.54,0.59,68.5933/76.9051/80.39/No Horizontal Resistance/78.7458/109.6316,66.88/40.92/52.6706/48.463/No F-Track Level/No F-Track Level,70.28/65.53,94.1%/288/218 days (Across ALL Assets),51.67%/60/109 days (Across ALL Assets)
FRACTAL TRACK,"GILD, Long, 2025-09-18 (Price: 113.62)",2025-11-13 (Price: 125.2),"10.19%, 40 days","100.0%, Past 5 years, 28","Daily, was CONFIRMED on 2025-09-18",Already confirmed,"2025-11-18 (Price: 126.23), 11.1% above",43 days,No Information,No Information,No Information,"23.66% (Price: 107.6908), 17.22% above, Upmove Bounce Back","2024-05-31 (Price: 62.07), 2025-08-12 (Price: 121.83)",No Information,29.99%/0.5%/11.55%,"-0.0%, 27.82%",471 days/7 days/193 days,2027-08-01/2025-09-28/2026-06-24,10.34%,14.55%,-4.21%,0.57,0.58,116.3355/126.7431/149.48/120.895/121.083/140.4376,110.86/56.9733/104.5806/96.4152/No F-Track Level/No F-Track Level,117.82/111.53,94.1%/288/218 days (Across ALL Assets),51.67%/60/109 days (Across ALL Assets)
OSCILLATOR DELTA,"BTC-USD, Long, 2025-10-11 (Price: 110807.8828)",2025-11-13 (Price: 99697.4922),"-10.03%, 23 days","84.21%, Past 6 years, 57","Daily, is Confirmed on 2025-10-11",No Cancellation Possible,"2025-11-18 (Price: 91647.0625), 17.29% below",26 days,No Information,No Information,No Information,No Information,No Information,No Information,19.05%/5.04%/8.14%,"14.07%, 15.29%",30 days/0 days/8 days,2025-11-23/2025-10-11/2025-10-22,54.01%,49.41%,4.61%,0.19,0.92,115827.4799/119827.6445/116348.28/123774.3633/134811.0702/174387.6923,No Recent Minima/18304.4229/107223.5861/87809.6423/No F-Track Level/No F-Track Level,109466.66/110424.73,68.21%/151/44 days (Across ALL Assets),63.74%/353/43 days (Across ALL Assets)
OSCILLATOR DELTA,"GILD, Long, 2025-09-18 (Price: 113.62)",2025-11-13 (Price: 125.2),"10.19%, 40 days","84.85%, Past 6 years, 33","Daily, is Confirmed on 2025-09-18",No Cancellation Possible,"2025-11-18 (Price: 126.23), 11.1% above",43 days,No Information,No Information,No Information,No Information,No Information,No Information,14.18%/5.02%/6.91%,"11.58%, 14.94%",153 days/3 days/46 days,2026-04-27/2025-09-22/2025-11-23,9.0%,10.38%,-1.38%,0.18,0.38,117.4376/121.4711/124.98/120.895/121.083/140.4376,No Recent Minima/56.9733/104.5806/96.4152/No F-Track Level/No F-Track Level,117.82/111.53,68.21%/151/44 days (Across ALL Assets),63.74%/353/43 days (Across ALL Assets)
TRENDPULSE,"DOL.TO, Long, 2025-11-03 (Price: 182.6)",2025-11-13 (Price: 194.07),"6.28%, 8 days","100.0%, Past 4 years, 44","Daily, is CONFIRMED on 2025-11-03",Already confirmed,"2025-11-18 (Price: 197.37), 8.09% above",11 days,No Information,No Information,No Information,No Information,No Information,8.09% above/8.09% above/8.09% above,10.12%/0.29%/3.51%,"-0.0%, 13.61%",101 days/4 days/29 days,2026-03-29/2025-11-08/2025-12-15,31.05%,25.35%,5.71%,1.47,1.07,186.1242/189.0093/188.43/197.56/194.1559/294.0831,180.3/53.2967/132.3972/94.2286/No F-Track Level/No F-Track Level,184.66/172.2,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
OSCILLATOR DELTA,"HOOD, Long, 2025-11-10 (Price: 135.88)",2025-11-13 (Price: 121.53),"-10.56%, 3 days","78.26%, Past 4 years, 23","Daily, is Confirmed on 2025-11-10",No Cancellation Possible,"2025-11-18 (Price: 113.56), 16.43% below",6 days,No Information,No Information,No Information,No Information,No Information,No Information,17.01%/5.11%/8.52%,"12.73%, 15.13%",20 days/2 days/7 days,2025-12-08/2025-11-12/2025-11-20,108.4%,39.13%,69.27%,0.21,1.06,146.5058/147.457/142.67/No Horizontal Resistance/164.8517/245.4076,No Recent Minima/8.2917/115.0659/84.2959/No F-Track Level/No F-Track Level,132.68/86.57,68.21%/151/44 days (Across ALL Assets),63.74%/353/43 days (Across ALL Assets)
TRENDPULSE,"LYFT, Long, 2025-11-06 (Price: 21.25)",2025-11-13 (Price: 23.8),"12.0%, 5 days","91.43%, Past 4 years, 35","Daily, is CONFIRMED on 2025-11-06",Already confirmed,"2025-11-18 (Price: 21.395), 0.68% above",8 days,No Information,No Information,No Information,No Information,No Information,6.55% above/0.68% above/0.68% above,46.32%/1.28%/12.74%,"52.91%, 72.52%",77 days/4 days/24 days,2026-02-25/2025-11-11/2025-12-10,43.3%,-10.85%,54.15%,0.48,0.14,22.4145/23.9572/22.2/57.19/81.0416/101.3843,19.42/8.8875/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,20.17/15.49,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"MAR, Long, 2025-11-05 (Price: 283.07)",2025-11-13 (Price: 287.43),"1.54%, 6 days","100.0%, Past 4 years, 24","Daily, is CONFIRMED on 2025-11-05",Already confirmed,"2025-11-18 (Price: 284.29), 0.43% above",9 days,No Information,No Information,No Information,No Information,No Information,4.43% above/0.43% above/0.43% above,20.78%/1.46%/5.76%,"-0.0%, 12.09%",62 days/4 days/17 days,2026-02-02/2025-11-10/2025-11-29,113.25%,11.5%,101.74%,0.99,0.41,295.7232/299.3748/294.27/No Horizontal Resistance/372.972/399.3723,260.58/129.12/275.4012/235.5515/No F-Track Level/No F-Track Level,265.96/263.4,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"LYFT, Long, 2025-11-03 (Price: 20.95)",2025-11-13 (Price: 23.8),"13.6%, 8 days","91.43%, Past 4 years, 35","Daily, is CONFIRMED on 2025-11-03",Already confirmed,"2025-11-18 (Price: 21.395), 2.12% above",11 days,No Information,No Information,No Information,No Information,No Information,4.57% above/2.12% above/2.12% above,46.32%/1.28%/12.74%,"52.91%, 72.52%",77 days/4 days/24 days,2026-02-22/2025-11-08/2025-12-07,43.3%,-10.85%,54.15%,0.48,0.14,22.0981/23.619/22.35/57.19/81.0416/101.3843,19.75/8.8875/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,19.96/15.39,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
FRACTAL TRACK,"SLV, Long, 2025-10-29 (Price: 43.23)",2025-11-12 (Price: 48.32),"11.77%, 10 days","96.15%, Past 5 years, 26","Daily, was CONFIRMED on 2025-10-29",Already confirmed,"2025-11-18 (Price: 45.74), 5.81% above",14 days,No Information,No Information,No Information,"23.66% (Price: 41.9462), 9.04% above, Upmove Bounce Back","2023-03-09 (Price: 18.38), 2025-10-16 (Price: 49.25)",No Information,53.49%/6.61%/24.46%,"7.24%, 37.46%",1125 days/18 days/381 days,2030-04-15/2025-11-24/2027-05-03,7.81%,14.3%,-6.49%,0.64,0.53,44.3064/53.8041/61.75/No Horizontal Resistance/48.7992/54.635,42.4/18.99/41.7135/37.8198/No F-Track Level/No F-Track Level,43.32/34.64,94.1%/288/218 days (Across ALL Assets),51.67%/60/109 days (Across ALL Assets)
FRACTAL TRACK,"GS, Long, 2025-10-16 (Price: 758.09)",2025-11-12 (Price: 838.97),"10.67%, 19 days","96.88%, Past 5 years, 32","Daily, was CONFIRMED on 2025-10-16",Already confirmed,"2025-11-18 (Price: 768.249), 1.34% above",23 days,No Information,No Information,No Information,"23.66% (Price: 733.9532), 4.67% above, Upmove Bounce Back","2025-04-07 (Price: 439.38), 2025-09-23 (Price: 825.25)",No Information,117.52%/0.35%/18.56%,"0.74%, 33.99%",734 days/27 days/190 days,2028-09-13/2025-11-24/2026-07-18,11.99%,31.13%,-19.14%,0.39,1.18,771.584/898.7915/989.61/No Horizontal Resistance/858.2074/1261.1009,730.56/288.555/594.2082/521.2487/No F-Track Level/No F-Track Level,785.7/670.1,94.1%/288/218 days (Across ALL Assets),51.67%/60/109 days (Across ALL Assets)
OSCILLATOR DELTA,"GS, Long, 2025-10-27 (Price: 789.99)",2025-11-12 (Price: 838.97),"6.2%, 12 days","76.19%, Past 6 years, 21","Daily, is Confirmed on 2025-10-27",No Cancellation Possible,"2025-11-18 (Price: 768.249), 2.75% below",16 days,No Information,No Information,No Information,No Information,No Information,No Information,8.91%/5.05%/6.57%,"17.5%, 17.5%",18 days/4 days/11 days,2025-11-22/2025-11-01/2025-11-11,-36.77%,23.3%,-60.07%,-0.16,0.8,809.5818/841.8923/829.49/No Horizontal Resistance/858.2074/1261.1009,No Recent Minima/288.555/594.2082/521.2487/No F-Track Level/No F-Track Level,785.7/670.1,68.21%/151/44 days (Across ALL Assets),63.74%/353/43 days (Across ALL Assets)
FRACTAL TRACK,"RHHBY, Long, 2025-11-05 (Price: 40.7)",2025-11-11 (Price: 45.43),"11.62%, 4 days","100.0%, Past 5 years, 25","Daily, was CONFIRMED on 2025-11-05",Already confirmed,"2025-11-18 (Price: 48.38), 18.87% above",9 days,No Information,No Information,No Information,"61.8% (Price: 40.7303), 18.78% above, Upmove Bounce Back","2025-08-11 (Price: 37.51), 2025-10-08 (Price: 45.94)",No Information,26.41%/3.63%/11.02%,"-0.0%, 32.35%",683 days/26 days/308 days,2028-07-21/2025-12-12/2027-01-25,7.53%,-1.74%,9.27%,0.34,-0.17,40.2523/45.1851/45.76/52.46/58.6089/65.2057,40.15/34.5167/31.0544/202.8856/No F-Track Level/No F-Track Level,42.97/41.06,94.1%/288/218 days (Across ALL Assets),51.67%/60/109 days (Across ALL Assets)
OSCILLATOR DELTA,"XLE, Long, 2025-10-20 (Price: 86.89)",2025-11-11 (Price: 91.53),"5.34%, 16 days","88.89%, Past 6 years, 27","Daily, is Confirmed on 2025-10-20",No Cancellation Possible,"2025-11-18 (Price: 90.02), 3.6% above",21 days,No Information,No Information,No Information,No Information,No Information,No Information,21.12%/5.03%/8.28%,"14.4%, 17.68%",211 days/3 days/46 days,2026-08-21/2025-10-24/2025-12-25,18.22%,6.1%,12.11%,0.35,0.24,91.2606/94.0845/91.23/98.445/106.8857/117.7423,No Recent Minima/45.695/74.1414/53.9043/No F-Track Level/No F-Track Level,88.68/86.89,68.21%/151/44 days (Across ALL Assets),63.74%/353/43 days (Across ALL Assets)
OSCILLATOR DELTA,"NVO, Long, 2025-11-06 (Price: 46.51)",2025-11-11 (Price: 49.15),"5.68%, 3 days","85.29%, Past 6 years, 34","Daily, is Confirmed on 2025-11-06",No Cancellation Possible,"2025-11-18 (Price: 47.615), 2.38% above",8 days,No Information,No Information,No Information,No Information,No Information,No Information,20.58%/5.09%/7.82%,"12.67%, 17.77%",185 days/1 days/24 days,2026-07-31/2025-11-07/2025-12-10,29.88%,9.58%,20.3%,0.26,0.35,48.1844/50.1471/48.84/139.01/157.4212/215.5132,No Recent Minima/45.4025/45.3824/37.3162/No F-Track Level/No F-Track Level,54.3/65.04,68.21%/151/44 days (Across ALL Assets),63.74%/353/43 days (Across ALL Assets)
SIGMASHELL,"BPCL.NS, Long, 2025-09-01 (Price: 314.75)",2025-11-11 (Price: 374.15),"18.87%, 51 days","75.0%, Past 5 years, 8","Daily, was CONFIRMED on 2025-09-01",Already confirmed,"2025-11-18 (Price: 371.85), 18.14% above",56 days,"-3.63, 75.0",No Information,No Information,No Information,No Information,No Information,21.98%/2.35%/12.12%,"11.13%, 25.56%",58 days/31 days/48 days,2025-11-24/2025-10-15/2025-11-09,13.86%,12.62%,1.24%,0.5,0.36,332.6278/352.8977/372.4081/343.7375/372.4081/393.108,308.2/145.35/295.7614/248.4289/No F-Track Level/No F-Track Level,342.67/312.04,85.95%/121/73 days (Across ALL Assets),74.78%/230/78 days (Across ALL Assets)
OSCILLATOR DELTA,"NU, Long, 2025-10-20 (Price: 15.41)",2025-11-11 (Price: 16.39),"6.36%, 16 days","75.0%, Past 3 years, 24","Daily, is Confirmed on 2025-10-20",No Cancellation Possible,"2025-11-18 (Price: 15.425), 0.1% above",21 days,No Information,No Information,No Information,No Information,No Information,No Information,10.17%/5.4%/6.92%,"13.59%, 15.17%",25 days/1 days/7 days,2025-11-25/2025-10-21/2025-10-30,-0.33%,11.8%,-12.13%,-0.01,0.5,15.7845/16.4764/16.18/No Horizontal Resistance/16.2823/18.173,No Recent Minima/5.54/15.0492/12.5387/No F-Track Level/No F-Track Level,15.69/13.21,68.21%/151/44 days (Across ALL Assets),63.74%/353/43 days (Across ALL Assets)
DELTADRIFT,"NFLX, Long, 2025-10-30 (Price: 108.9)",2025-11-11 (Price: 113.644),"4.36%, 8 days","72.73%, Past 4 years, 11","Daily, was CONFIRMED on 2025-10-30",Already confirmed,"2025-11-18 (Price: 112.33), 3.15% above",13 days,No Information,No Information,No Information,No Information,No Information,No Information,12.46%/2.39%/6.67%,"26.5%, 26.5%",12 days/1 days/3 days,2025-11-16/2025-10-31/2025-11-03,0.15%,13.45%,-13.3%,-0.06,0.49,111.0344/116.1636/113.6/No Horizontal Resistance/139.352/152.4292,85.59/34.8663/100.8852/86.4764/No F-Track Level/No F-Track Level,116.83/113.21,83.04%/112/11 days (Across ALL Assets),78.16%/467/11 days (Across ALL Assets)
BASELINEDIVERGENCE,"HDFCBANK.NS, Long, 2025-07-27 (Price: 1002.3)",2025-11-09 (Price: 982.3),"-2.0%, 74 days","86.21%, Past 10 years, 29","Weekly, was CONFIRMED on 2025-07-27",Already confirmed,"2025-11-18 (Price: 992.45), 0.98% below",81 days,No Information,"^NSEI, Normal Case",No Information,No Information,No Information,No Information,11.87%/0.05%/6.52%,"1.95%, 12.56%",100 days/44 days/66 days,2025-12-18/2025-09-28/2025-10-30,59.88%,13.58%,46.3%,1.19,0.56,1105.6371/1067.65/1263.3223/No Horizontal Resistance/1263.3223/2016.6114,818.38/640.9/797.7641/510.0332/No F-Track Level/No F-Track Level,979.45/950.67,88.89%/27/87 days (Across ALL Assets),85.45%/55/76 days (Across ALL Assets)
