Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"XLV, Long, 2025-11-30 (Price: 157.65)",No Exit Yet,"-2.58%, 11 days","76.19%, Past 20 years, 21","Monthly, is CONFIRMED on 2025-11-30",Already confirmed,"2025-12-11 (Price: 153.58), 2.58% below",11 days,No Information,No Information,No Information,No Information,No Information,10.35% above/3.27% below/2.58% below,17.42%/3.05%/8.57%,"20.84%, 36.99%",2 days/4 days/1 day,2029-10-07/2026-05-25/2027-06-26,4.12%,5.06%,-0.94%,0.26,0.28,171.87/171.1606/159.83/No Horizontal Resistance/174.1807/202.706/No EMA 200 Target,130.43/120.178/153.114/117.2225/No F-Track Level/No F-Track Level/139.6,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"^NSEI, Long, 2025-11-30 (Price: 26202.9492)",No Exit Yet,"-1.16%, 11 days","100.0%, Past 20 years, 8","Monthly, is CONFIRMED on 2025-11-30",Already confirmed,"2025-12-11 (Price: 25898.5508), 1.16% below",11 days,No Information,No Information,No Information,No Information,No Information,1.16% below/0.09% above/1.16% below,12.44%/2.54%/7.03%,"-0.0%, 10.7%",1 day/6 days/11 days,2028-03-13/2026-08-17/2027-04-05,7.14%,6.55%,0.59%,0.81,0.36,28760.357/28045.0165/26438.21/No Horizontal Resistance/33071.3292/48196.8152/No EMA 200 Target,22124.7/15428.8669/23723.236/17945.8431/No F-Track Level/No F-Track Level/24578.35,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"CSCO, Long, 2025-11-30 (Price: 76.94)",No Exit Yet,"3.03%, 11 days","77.78%, Past 20 years, 9","Monthly, is CONFIRMED on 2025-11-30",Already confirmed,"2025-12-11 (Price: 79.27), 3.03% above",11 days,No Information,No Information,No Information,No Information,No Information,8.43% above/2.44% above/3.03% above,25.25%/6.97%/16.52%,"26.7%, 42.44%",1 day/5 days/8 days,2027-10-08/2026-07-05/2026-12-21,3.74%,1.95%,1.79%,0.29,0.11,86.8268/89.6505/97.29/No Horizontal Resistance/78.7458/109.6316/No EMA 200 Target,46.5/40.92/75.1101/68.2017/No F-Track Level/No F-Track Level/66.03,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"NA.TO, Long, 2025-11-30 (Price: 168.95)",No Exit Yet,"2.14%, 11 days","83.33%, Past 20 years, 12","Monthly, is CONFIRMED on 2025-11-30",Already confirmed,"2025-12-11 (Price: 172.56), 2.14% above",11 days,No Information,No Information,No Information,No Information,No Information,10.12% above/2.14% above/2.14% above,28.7%/8.86%/18.76%,"5.23%, 30.62%",1 day/5 days/9 days,2028-01-21/2026-07-09/2027-01-16,8.11%,7.36%,0.75%,1.24,0.44,185.2199/200.645/227.16/No Horizontal Resistance/188.6608/207.1743/No EMA 200 Target,118.77/82.9367/134.0186/119.9028/No F-Track Level/No F-Track Level/138.03,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
FRACTAL TRACK,"WIPRO.NS, Long, 2025-11-30 (Price: 249.53)",No Exit Yet,"3.9%, 11 days","77.78%, Past 80 years, 9","Monthly, was CONFIRMED on 2025-11-30",Already confirmed,"2025-12-11 (Price: 259.25), 3.9% above",11 days,No Information,No Information,No Information,"61.8% (Price: 232.7652), 11.38% above, Upmove Bounce Back","2023-04-30 (Price: 176.0), 2025-01-31 (Price: 324.6)",No Information,30.71%/20.0%/24.36%,"25.41%, 60.52%",1 day/5 days/11 days,2028-08-16/2026-07-09/2027-04-18,6.46%,15.61%,-9.15%,0.44,0.63,293.597/310.3155/338.69/366.6625/412.2037/473.5829/253.52,239.37/187.6062/216.7036/198.5041/No F-Track Level/No F-Track Level/No EMA 200 Support,84.62%/39/0 days (Across ALL Assets),68.29%/82/0 days (Across ALL Assets)
FRACTAL TRACK,"RELIANCE.NS, Long, 2025-11-30 (Price: 1567.5)",No Exit Yet,"-1.44%, 11 days","90.0%, Past 48 years, 10","Monthly, was CONFIRMED on 2025-11-30",Already confirmed,"2025-12-11 (Price: 1545.0), 1.44% below",11 days,No Information,No Information,No Information,"23.66% (Price: 1322.8731), 16.79% above, Upmove Bounce Back","2020-03-31 (Price: 400.3177), 2024-07-31 (Price: 1608.8)",No Information,42.5%/21.29%/26.97%,"6.47%, 28.2%",1 day/2 days/7 days,2028-03-13/2026-02-24/2026-10-08,11.26%,13.7%,-2.44%,1.21,0.63,2292.7823/1990.2548/2292.59/No Horizontal Resistance/2250.6285/2387.5727/No EMA 200 Target,1200.1/855.3207/1503.6962/1393.886/No F-Track Level/No F-Track Level/1400.53,84.62%/39/0 days (Across ALL Assets),68.29%/82/0 days (Across ALL Assets)
TRENDPULSE,"TD, Long, 2025-11-28 (Price: 83.93)",2025-12-10 (Price: 91.26),"8.73%, 12 days","80.77%, Past 4 years, 26","Daily, is CONFIRMED on 2025-11-28",Already confirmed,"2025-12-11 (Price: 91.83), 9.41% above",13 days,No Information,No Information,No Information,No Information,No Information,10.06% above/9.41% above/9.41% above,5.14%/1.56%/3.19%,"7.15%, 16.74%",3 days/6 days/20 days,2026-04-20/2025-12-06/2025-12-26,12.11%,4.86%,7.25%,0.41,0.24,89.0497/86.6074/86.32/No Horizontal Resistance/91.6167/97.2953/No EMA 200 Target,81.32/54.526/74.6074/62.3451/No F-Track Level/No F-Track Level/70.82,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"NA.TO, Long, 2025-11-28 (Price: 168.95)",2025-12-10 (Price: 173.13),"2.47%, 12 days","78.26%, Past 4 years, 23","Daily, is CONFIRMED on 2025-11-28",Already confirmed,"2025-12-11 (Price: 172.56), 2.14% above",13 days,No Information,No Information,No Information,No Information,No Information,2.14% above/2.14% above/2.14% above,4.34%/1.0%/2.55%,"4.62%, 23.98%",3 days/6 days/25 days,2026-04-07/2025-12-06/2026-01-03,10.68%,10.38%,0.3%,0.34,0.57,175.539/173.2582/196.84/No Horizontal Resistance/188.6608/207.1743/No EMA 200 Target,147.83/82.9367/134.0186/119.9028/No F-Track Level/No F-Track Level/138.03,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"IWM, Long, 2025-11-26 (Price: 247.3)",2025-12-09 (Price: 251.39),"1.65%, 13 days","100.0%, Past 4 years, 21","Daily, is CONFIRMED on 2025-11-26",Already confirmed,"2025-12-11 (Price: 257.8), 4.25% above",15 days,No Information,No Information,No Information,No Information,No Information,5.17% above/4.25% above/4.25% above,5.6%/1.96%/3.56%,"-0.0%, 22.58%",5 days/4 days/1 day,2026-07-05/2025-12-01/2026-01-25,13.06%,4.93%,8.13%,1.95,0.25,254.5459/256.1039/249.18/No Horizontal Resistance/348.4025/539.5308/No EMA 200 Target,229.11/162.3167/230.2783/157.2742/No F-Track Level/No F-Track Level/220.34,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
FRACTAL TRACK,"CNR.TO, Long, 2025-11-26 (Price: 132.03)",2025-12-09 (Price: 135.38),"2.54%, 13 days","100.0%, Past 5 years, 13","Daily, was CONFIRMED on 2025-11-26",Already confirmed,"2025-12-11 (Price: 134.9), 2.17% above",15 days,No Information,No Information,No Information,"61.8% (Price: 131.225), 2.8% above, Upmove Bounce Back","2025-09-11 (Price: 126.11), 2025-10-31 (Price: 139.5)",No Information,11.26%/0.33%/9.09%,"-0.0%, 14.35%",1 day/18 days/7 days,2027-10-04/2025-12-22/2026-09-30,16.8%,-0.9%,17.7%,0.98,-0.19,131.9772/144.0315/140.06/167.5729/218.156/349.4971/136.58,128.08/127.762/86.815/55.8095/No F-Track Level/No F-Track Level/No EMA 200 Support,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
FRACTAL TRACK,"UBER, Long, 2025-11-25 (Price: 83.69)",2025-12-08 (Price: 92.57),"10.61%, 13 days","100.0%, Past 5 years, 23","Daily, was CONFIRMED on 2025-11-25",Already confirmed,"2025-12-11 (Price: 85.44), 2.09% above",16 days,No Information,No Information,No Information,"23.66% (Price: 81.5091), 4.82% above, Upmove Bounce Back","2023-04-27 (Price: 29.22), 2025-07-09 (Price: 97.715)",No Information,15.06%/0.66%/9.9%,"-0.0%, 57.74%",2 days/4 days/4 days,2029-04-29/2025-11-30/2026-06-17,33.14%,7.1%,26.04%,1.78,0.39,86.117/91.9753/124.79/No Horizontal Resistance/99.1711/103.8185/87.47,83.36/34.6025/75.9736/63.3753/No F-Track Level/No F-Track Level/No EMA 200 Support,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
FRACTAL TRACK,"WPM.TO, Long, 2025-11-25 (Price: 144.58)",2025-12-11 (Price: 161.5) (Today),"11.7%, 16 days","95.0%, Past 5 years, 20","Daily, was CONFIRMED on 2025-11-25",Already confirmed,"2025-12-11 (Price: 161.5), 11.7% above",16 days,No Information,No Information,No Information,"23.66% (Price: 139.3211), 15.92% above, Upmove Bounce Back","2024-06-28 (Price: 71.18), 2025-10-16 (Price: 160.44)",No Information,14.62%/2.13%/10.44%,"0.62%, 39.55%",1 day/13 days/4 days,2027-06-21/2025-12-13/2026-06-04,33.25%,15.97%,17.28%,1.94,0.81,153.2693/159.6742/198.14/No Horizontal Resistance/180.0371/199.4231/No EMA 200 Target,139.91/52.782/133.3839/125.3844/No F-Track Level/No F-Track Level/128.42,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
FRACTAL TRACK,"GDX, Long, 2025-11-25 (Price: 77.8)",2025-12-11 (Price: 86.26) (Today),"10.87%, 16 days","93.33%, Past 5 years, 15","Daily, was CONFIRMED on 2025-11-25",Already confirmed,"2025-12-11 (Price: 86.26), 10.87% above",16 days,No Information,No Information,No Information,"23.66% (Price: 72.8649), 18.38% above, Upmove Bounce Back","2024-12-30 (Price: 33.42), 2025-10-16 (Price: 85.09)",No Information,16.06%/1.26%/10.28%,"3.89%, 38.9%",2 days/14 days/4 days,2029-03-06/2025-12-15/2026-06-21,25.44%,12.61%,12.83%,1.62,0.62,84.7242/85.7978/108.8/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,72.97/25.645/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/59.21,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
FRACTAL TRACK,"TSM, Long, 2025-11-20 (Price: 277.5)",2025-12-10 (Price: 310.14),"11.76%, 20 days","95.0%, Past 5 years, 20","Daily, was CONFIRMED on 2025-11-20",Already confirmed,"2025-12-11 (Price: 304.85), 9.86% above",21 days,No Information,No Information,No Information,"23.66% (Price: 269.4634), 13.13% above, Upmove Bounce Back","2025-04-07 (Price: 134.25), 2025-10-16 (Price: 311.37)",No Information,13.85%/10.09%/11.5%,"1.02%, 51.98%",2 days/16 days/3 days,2028-11-19/2025-12-13/2026-05-04,37.14%,15.53%,21.61%,2.66,0.73,302.7802/309.4125/383.77/No Horizontal Resistance/334.306/349.9895/No EMA 200 Target,227.33/83.575/274.027/233.1074/No F-Track Level/No F-Track Level/230.65,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
TRENDPULSE,"GS, Long, 2025-11-12 (Price: 838.97)",2025-12-11 (Price: 911.03) (Today),"8.59%, 29 days","95.45%, Past 4 years, 22","Daily, is CONFIRMED on 2025-11-12",Already confirmed,"2025-12-11 (Price: 911.03), 8.59% above",29 days,No Information,No Information,No Information,No Information,No Information,12.43% above/8.59% above/8.59% above,15.23%/0.89%/4.89%,"15.57%, 33.99%",3 days/7 days/1 day,2026-03-22/2025-11-22/2025-12-25,8.25%,16.23%,-7.98%,0.7,0.81,881.0024/879.9956/858.56/No Horizontal Resistance/931.1482/1236.8362/No EMA 200 Target,744.6/288.555/794.5775/634.5288/No F-Track Level/No F-Track Level/667.17,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
DELTADRIFT,"TRI.TO, Long, 2025-11-12 (Price: 193.75)",2025-12-08 (Price: 179.74),"-7.23%, 26 days","80.0%, Past 4 years, 10","Daily, was CONFIRMED on 2025-11-12",Already confirmed,"2025-12-11 (Price: 181.69), 6.22% below",29 days,No Information,No Information,No Information,No Information,No Information,No Information,4.4%/1.26%/2.39%,"6.63%, 6.63%",18 days/2 days/7 days,2025-12-08/2025-11-14/2025-11-22,5.76%,2.96%,2.8%,0.14,0.1,203.9025/198.3806/201.14/240.8933/293.2329/455.2123/241.59,190.0/116.89/193.124/131.2534/No F-Track Level/No F-Track Level/No EMA 200 Support,88.12%/101/0 days (Across ALL Assets),77.89%/484/0 days (Across ALL Assets)
TRENDPULSE,"BDGI.TO, Long, 2025-10-29 (Price: 72.71)",2025-12-10 (Price: 78.37),"7.78%, 1 day","96.67%, Past 4 years, 30","Daily, is CONFIRMED on 2025-10-29",Already confirmed,"2025-12-11 (Price: 78.78), 8.35% above",1 day,No Information,No Information,No Information,No Information,No Information,11.37% above/8.35% above/8.35% above,9.22%/1.3%/4.59%,"19.0%, 30.91%",3 days/6 days/29 days,2026-03-17/2025-11-06/2025-12-10,15.97%,8.3%,7.67%,0.68,0.42,74.3532/76.0474/83.27/No Horizontal Resistance/63.2847/69.0016/No EMA 200 Target,56.14/24.32/58.5532/53.241/No F-Track Level/No F-Track Level/48.02,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"INFY, Long, 2025-10-22 (Price: 17.47)",2025-12-08 (Price: 17.72),"1.43%, 1 day","100.0%, Past 4 years, 12","Daily, is CONFIRMED on 2025-10-22",Already confirmed,"2025-12-11 (Price: 17.8), 1.89% above",1 day,No Information,No Information,No Information,No Information,No Information,2.24% above/1.89% above/1.89% above,6.66%/1.9%/4.18%,"-0.0%, 10.02%",3 days/7 days/1 day,2026-03-14/2025-11-01/2025-12-04,13.05%,6.68%,6.37%,1.41,0.34,18.2527/18.2002/18.19/23.796/31.8515/41.1179/18.38,16.07/16.074/13.0115/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"TFII.TO, Long, 2025-10-17 (Price: 132.51)",2025-12-10 (Price: 139.46),"5.24%, 1 day","84.21%, Past 4 years, 19","Daily, is CONFIRMED on 2025-10-17",Already confirmed,"2025-12-11 (Price: 141.45), 6.75% above",1 day,No Information,No Information,No Information,No Information,No Information,5.59% above/6.75% above/6.75% above,9.08%/2.14%/5.23%,"5.39%, 18.82%",3 days/8 days/1 day,2026-02-24/2025-10-28/2025-12-16,14.66%,12.79%,1.87%,1.0,0.61,139.6655/139.4403/133.88/219.9933/223.9051/280.6304/133.83,121.18/102.925/113.6809/104.714/No F-Track Level/No F-Track Level/No EMA 200 Support,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"WIPRO.NS, Long, 2025-10-15 (Price: 250.21)",2025-12-08 (Price: 261.38),"4.46%, 1 day","95.45%, Past 4 years, 22","Daily, is CONFIRMED on 2025-10-15",Already confirmed,"2025-12-11 (Price: 259.25), 3.61% above",1 day,No Information,No Information,No Information,No Information,No Information,4.36% above/3.61% above/3.61% above,12.97%/1.07%/3.55%,"4.22%, 15.72%",2 days/6 days/22 days,2026-02-13/2025-10-23/2025-11-15,15.14%,9.33%,5.81%,1.08,0.49,268.075/259.0925/268.73/366.6625/412.2037/473.5829/265.28,235.75/187.6063/216.7036/198.5041/No F-Track Level/No F-Track Level/No EMA 200 Support,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"WIPRO.NS, Long, 2025-09-17 (Price: 254.15)",2025-12-09 (Price: 257.41),"1.28%, 2 days","95.45%, Past 4 years, 22","Daily, is CONFIRMED on 2025-09-17",Already confirmed,"2025-12-11 (Price: 259.25), 2.01% above",2 days,No Information,No Information,No Information,No Information,No Information,2.06% above/2.01% above/2.01% above,12.97%/1.07%/3.55%,"4.22%, 15.72%",2 days/6 days/22 days,2026-01-16/2025-09-25/2025-10-18,15.14%,9.33%,5.81%,1.08,0.49,272.2963/263.1723/260.39/366.6625/412.2037/473.5829/270.8,242.52/187.6063/216.7036/198.5041/No F-Track Level/No F-Track Level/No EMA 200 Support,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"XLE, Long, 2025-09-17 (Price: 44.995)",2025-12-08 (Price: 45.42),"0.94%, 2 days","95.83%, Past 4 years, 24","Daily, is CONFIRMED on 2025-09-17",Already confirmed,"2025-12-11 (Price: 45.96), 2.14% above",2 days,No Information,No Information,No Information,No Information,No Information,2.14% above/2.14% above/2.14% above,6.81%/0.4%/3.61%,"6.99%, 40.87%",1 day/6 days/17 days,2025-11-21/2025-09-25/2025-10-11,10.35%,4.61%,5.74%,0.88,0.26,47.3842/46.6193/47.41/49.2225/53.4428/58.8712/No EMA 200 Target,43.58/22.8475/44.5115/37.0707/No F-Track Level/No F-Track Level/43.52,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"INFY, Long, 2025-09-17 (Price: 17.68)",2025-12-09 (Price: 17.75),"0.4%, 2 days","100.0%, Past 4 years, 12","Daily, is CONFIRMED on 2025-09-17",Already confirmed,"2025-12-11 (Price: 17.8), 0.68% above",2 days,No Information,No Information,No Information,No Information,No Information,4.34% above/0.68% above/0.68% above,6.66%/1.9%/4.18%,"-0.0%, 10.02%",3 days/7 days/1 day,2026-02-07/2025-09-27/2025-10-30,13.05%,6.68%,6.37%,1.41,0.34,18.4721/18.419/18.41/23.796/31.8515/41.1179/19.14,16.38/16.074/13.0115/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"XLE, Long, 2025-09-02 (Price: 45.26)",2025-12-08 (Price: 45.42),"0.35%, 3 days","95.83%, Past 4 years, 24","Daily, is CONFIRMED on 2025-09-02",Already confirmed,"2025-12-11 (Price: 45.96), 1.55% above",3 days,No Information,No Information,No Information,No Information,No Information,2.25% above/1.55% above/1.55% above,6.81%/0.4%/3.61%,"6.99%, 40.87%",1 day/6 days/17 days,2025-11-06/2025-09-10/2025-09-26,10.35%,4.61%,5.74%,0.88,0.26,47.6633/46.8939/47.1/49.2225/53.4428/58.8712/No EMA 200 Target,42.12/22.8475/44.5115/37.0707/No F-Track Level/No F-Track Level/43.71,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"SFTBY, Long, 2025-07-31 (Price: 38.15)",2025-12-11 (Price: 59.1) (Today),"54.91%, 4 days","100.0%, Past 20 years, 6","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-12-11 (Price: 59.1), 54.91% above",4 days,No Information,No Information,No Information,No Information,No Information,62.23% above/57.6% above/54.91% above,36.66%/36.66%/36.66%,"-0.0%, 64.04%",1 day/1 day/1 day,2027-01-03/2027-01-03/2027-01-03,12.92%,8.11%,4.81%,0.88,0.41,36.8529/52.1358/42.72/No Horizontal Resistance/48.3837/56.3971/No EMA 200 Target,25.22/16.82/32.5245/28.6536/No F-Track Level/No F-Track Level/29.37,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"BAC, Long, 2025-07-31 (Price: 47.27)",2025-12-11 (Price: 54.56) (Today),"15.42%, 4 days","76.92%, Past 20 years, 13","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-12-11 (Price: 54.56), 15.42% above",4 days,No Information,No Information,No Information,No Information,No Information,23.63% above/13.76% above/15.42% above,30.69%/9.64%/18.15%,"25.08%, 44.87%",1 day/5 days/9 days,2027-06-08/2026-03-05/2026-08-26,4.68%,2.37%,2.31%,0.29,0.18,55.0601/55.8495/52.62/48.715/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,26.34/29.49/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/44.14,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"EEM, Long, 2025-07-31 (Price: 48.56)",2025-12-11 (Price: 54.88) (Today),"13.01%, 4 days","83.33%, Past 20 years, 12","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-12-11 (Price: 54.88), 13.01% above",4 days,No Information,No Information,No Information,No Information,No Information,20.56% above/13.01% above/13.01% above,23.15%/1.8%/11.72%,"17.13%, 38.01%",1 day/4 days/9 days,2027-11-12/2026-01-20/2026-09-21,1.85%,4.85%,-3.0%,0.23,0.23,56.1111/54.2512/51.72/51.3833/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,36.7/37.485/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/44.66,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"BDGI.TO, Long, 2025-07-31 (Price: 52.29)",2025-12-11 (Price: 78.78) (Today),"50.66%, 4 days","95.0%, Past 20 years, 20","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-12-11 (Price: 78.78), 50.66% above",4 days,No Information,No Information,No Information,No Information,No Information,76.6% above/62.03% above/50.66% above,69.93%/3.87%/34.79%,"37.81%, 54.03%",11 days/5 days/6 days,2026-11-29/2026-03-05/2026-04-17,16.29%,14.03%,2.26%,1.02,0.66,103.4139/70.4817/64.4/No Horizontal Resistance/50.7492/58.5532/No EMA 200 Target,35.88/24.32/46.0323/42.8299/No F-Track Level/No F-Track Level/41.26,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
FRACTAL TRACK,"HYG, Long, 2025-06-30 (Price: 80.65)",2025-12-11 (Price: 80.72) (Today),"0.09%, 5 days","80.0%, Past 18 years, 5","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2025-12-11 (Price: 80.72), 0.09% above",5 days,No Information,No Information,No Information,"38.2% (Price: 76.5615), 5.43% above, Upmove Bounce Back","2022-10-31 (Price: 70.4), 2024-09-30 (Price: 80.37)",No Information,2.15%/2.15%/2.15%,"3.95%, 5.88%",1 day/1 day/1 day,2027-12-03/2027-12-03/2027-12-03,3.9%,-0.99%,4.89%,-0.17,-0.53,79.4967/82.384/86.63/86.99/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,78.6/72.2733/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/79.88,84.62%/39/0 days (Across ALL Assets),68.29%/82/0 days (Across ALL Assets)
TRENDPULSE,"TCS.NS, Long, 2025-06-10 (Price: 3462.8999)",2025-12-11 (Price: 3191.8999) (Today),"-7.83%, 6 days","96.15%, Past 4 years, 26","Daily, is CONFIRMED on 2025-06-10",Already confirmed,"2025-12-11 (Price: 3191.8999), 7.83% below",6 days,No Information,No Information,No Information,No Information,No Information,5.68% below/7.83% below/7.83% below,8.18%/1.59%/3.14%,"12.98%, 25.8%",4 days/6 days/1 day,2025-12-18/2025-06-18/2025-07-23,14.5%,5.53%,8.97%,0.53,0.28,3624.6173/3571.635/4063.59/4543.575/5142.5725/5692.579/3955.18,3371.1/2911.025/3006.8346/2637.2425/No F-Track Level/No F-Track Level/No EMA 200 Support,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"SONY, Long, 2025-03-31 (Price: 25.39)",2025-12-11 (Price: 26.73) (Today),"5.28%, 8 days","87.5%, Past 20 years, 16","Monthly, is CONFIRMED on 2025-03-31",Already confirmed,"2025-12-11 (Price: 26.73), 5.28% above",8 days,No Information,No Information,No Information,No Information,No Information,21.44% above/7.05% above/5.28% above,48.17%/7.34%/29.32%,"31.07%, 31.13%",1 day/5 days/9 days,2027-02-06/2025-11-03/2026-05-22,7.48%,2.09%,5.39%,0.95,0.13,29.1426/32.8343/29.38/No Horizontal Resistance/33.2191/35.3948/No EMA 200 Target,16.47/14.992/24.8529/22.354/No F-Track Level/No F-Track Level/19.99,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"BAC, Long, 2025-02-28 (Price: 46.1)",2025-12-11 (Price: 54.56) (Today),"18.35%, 9 days","76.92%, Past 20 years, 13","Monthly, is CONFIRMED on 2025-02-28",Already confirmed,"2025-12-11 (Price: 54.56), 18.35% above",9 days,No Information,No Information,No Information,No Information,No Information,24.14% above/18.35% above/18.35% above,30.69%/9.64%/18.15%,"25.08%, 44.87%",1 day/5 days/9 days,2027-01-06/2025-10-03/2026-03-26,4.68%,2.37%,2.31%,0.29,0.18,53.6973/54.4672/56.66/48.96/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,26.34/22.67/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/42.38,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"ATM.NZ, Long, 2025-02-28 (Price: 8.84)",2025-12-11 (Price: 10.1) (Today),"14.25%, 9 days","100.0%, Past 20 years, 8","Monthly, is CONFIRMED on 2025-02-28",Already confirmed,"2025-12-11 (Price: 10.1), 14.25% above",9 days,No Information,No Information,No Information,No Information,No Information,56.83% above/14.25% above/14.25% above,102.13%/45.63%/81.61%,"-0.0%, 48.4%",2 days/10 days/1 day,2028-02-28/2026-05-12/2027-06-12,19.84%,13.35%,6.49%,1.36,0.6,12.1833/16.0543/13.32/No Horizontal Resistance/21.86/25.8879/No EMA 200 Target,4.15/5.185/8.6495/8.0201/No F-Track Level/No F-Track Level/6.78,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
