Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/Moving Avg) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/Moving Avg) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
DELTADRIFT,"UBER, Long, 2025-11-26 (Price: 85.66)",2025-12-03 (Price: 90.68),"5.86%, 5 days","100.0%, Past 4 years, 6","Daily, was CONFIRMED on 2025-11-26",Already confirmed,"2025-12-04 (Price: 90.99), 6.22% above",8 days,No Information,No Information,No Information,No Information,No Information,No Information,10.1%/3.32%/6.46%,"0%, 11.17%",1.2 month/2 days/12 days,2026-01-17/2025-11-28/2025-12-13,17.83%,20.37%,-2.54%,2.75,0.65,93.5664/91.1936/92.38/No Horizontal Resistance/99.1711/103.8185/87.19,83.36/34.6025/84.8096/75.9736/No F-Track Level/No F-Track Level/No Moving Avg Support,83.04%/112/11 days (Across ALL Assets),78.16%/467/11 days (Across ALL Assets)
OSCILLATOR DELTA,"TFII.TO, Long, 2025-11-28 (Price: 121.87)",2025-12-03 (Price: 129.88),"6.57%, 3 days","85.19%, Past 6 years, 27","Daily, is Confirmed on 2025-11-28",No Cancellation Possible,"2025-12-04 (Price: 133.62), 9.64% above",4 days,No Information,No Information,No Information,No Information,No Information,No Information,30.6%/5.59%/11.26%,"25.08%, 28.63%",2 months/1 day/22 days,2026-02-22/2025-11-29/2025-12-29,34.87%,19.04%,15.83%,0.15,0.63,124.9777/135.5926/127.96/219.9933/223.9051/280.6304/122.37,No Recent Minima/102.925/113.6809/104.714/No F-Track Level/No F-Track Level/No Moving Avg Support,68.21%/151/1.5 month (Across ALL Assets),63.74%/353/1.4 month (Across ALL Assets)
FRACTAL TRACK,"WMT, Long, 2025-11-04 (Price: 102.27)",2025-12-03 (Price: 114.41),"11.87%, 29 days","90.62%, Past 5 years, 32","Daily, was CONFIRMED on 2025-11-04",Already confirmed,"2025-12-04 (Price: 114.84), 12.29% above",1 month,No Information,No Information,No Information,"23.66% (Price: 102.5364), 12.0% above, Upmove Bounce Back","2025-04-07 (Price: 79.81), 2025-10-16 (Price: 109.58)",No Information,14.63%/0.49%/9.29%,"4.76%, 26.01%",1.3 year/1.1 month/4.7 months,2027-08-22/2025-12-21/2026-05-28,10.62%,16.05%,-5.43%,0.64,0.7,104.0086/111.7709/120.13/105.01/108.7906/137.8139/No Moving Avg Target,101.18/42.3916/98.8222/85.5556/No F-Track Level/No F-Track Level/98.14,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
SIGMASHELL,"ATD.TO, Long, 2025-09-02 (Price: 69.24)",2025-12-03 (Price: 73.21),"5.73%, 3.1 months","83.33%, Past 5 years, 6","Daily, was CONFIRMED on 2025-09-02",Already confirmed,"2025-12-04 (Price: 74.49), 7.58% above",3.1 months,"-4.21, 78.12",No Information,No Information,No Information,No Information,No Information,15.14%/2.95%/7.5%,"1.75%, 19.86%",2.6 months/1.1 month/1.7 month,2025-12-25/2025-10-21/2025-11-16,10.67%,22.58%,-11.91%,0.78,0.75,70.5694/74.433/85.3936/85.51/85.3936/96.14/71.45,68.82/45.49/59.8475/53.4732/No F-Track Level/No F-Track Level/No Moving Avg Support,85.95%/121/2.4 months (Across ALL Assets),74.78%/230/2.6 months (Across ALL Assets)
TRENDPULSE,"IWM, Long, 2025-09-18 (Price: 244.84)",2025-12-03 (Price: 249.63),"1.96%, 2.5 months","92.59%, Past 4 years, 27","Daily, is CONFIRMED on 2025-09-18",Already confirmed,"2025-12-04 (Price: 251.82), 2.85% above",2.6 months,No Information,No Information,No Information,No Information,No Information,5.41% above/2.85% above/2.85% above,5.6%/1.96%/3.61%,"7.05%, 22.58%",3.6 months/4 days/29 days,2026-02-22/2025-09-23/2025-10-30,32.42%,7.38%,25.04%,0.87,0.26,249.2716/253.6787/279.83/No Horizontal Resistance/348.4025/539.5308/No Moving Avg Target,214.92/162.3167/230.2783/157.2742/No F-Track Level/No F-Track Level/216.62,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"FPH.NZ, Long, 2025-08-21 (Price: 38.45)",2025-12-02 (Price: 38.0),"-1.17%, 3.4 months","75.86%, Past 4 years, 58","Daily, is CONFIRMED on 2025-08-21",Already confirmed,"2025-12-04 (Price: 38.2), 0.65% below",3.5 months,No Information,No Information,No Information,No Information,No Information,1.46% above/0.65% below/0.65% below,11.99%/0.47%/4.38%,"35.23%, 43.46%",2.5 months/5 days/29 days,2025-12-06/2025-08-28/2025-10-02,0%,10.77%,0%,-0.18,0.39,39.7304/40.1341/39.02/39.1917/40.9296/48.5677/No Moving Avg Target,35.78/22.5167/30.9793/26.1935/No F-Track Level/No F-Track Level/36.19,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"GS, Long, 2025-10-06 (Price: 796.78)",2025-12-02 (Price: 815.21),"2.31%, 1.9 month","75.86%, Past 4 years, 29","Daily, is CONFIRMED on 2025-10-06",Already confirmed,"2025-12-04 (Price: 837.83), 5.15% above",2.0 month,No Information,No Information,No Information,No Information,No Information,7.5% above/5.15% above/5.15% above,15.23%/0.89%/4.44%,"15.57%, 33.99%",2.2 months/5 days/21 days,2026-01-08/2025-10-13/2025-11-05,-6.28%,23.3%,-29.58%,-0.08,0.8,821.7989/832.157/1049.01/No Horizontal Resistance/931.1482/1236.8362/No Moving Avg Target,779.38/288.555/794.5775/634.5288/No F-Track Level/No F-Track Level/641.55,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
FRACTAL TRACK,"LYFT, Long, 2025-11-25 (Price: 19.63)",2025-12-02 (Price: 22.24),"13.3%, 5 days","96.0%, Past 5 years, 25","Daily, was CONFIRMED on 2025-11-25",Already confirmed,"2025-12-04 (Price: 22.52), 14.72% above",9 days,No Information,No Information,No Information,"38.2% (Price: 18.7824), 19.9% above, Upmove Bounce Back","2023-05-24 (Price: 7.85), 2025-11-12 (Price: 25.54)",No Information,52.96%/0.97%/21.59%,"5.88%, 53.48%",1.1 year/27 days/6.3 months,2027-06-18/2026-01-03/2026-08-27,19.21%,-6.72%,25.93%,0.41,0.2,19.5181/23.8681/30.24/57.19/No Next Fib Ext/No Next Fib Ext/No Moving Avg Target,19.42/8.8875/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/16.25,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
DELTADRIFT,"FSF.NZ, Long, 2025-11-26 (Price: 7.7)",2025-12-02 (Price: 7.821),"1.57%, 4 days","100.0%, Past 4 years, 9","Daily, was CONFIRMED on 2025-11-26",Already confirmed,"2025-12-04 (Price: 7.849), 1.94% above",8 days,No Information,No Information,No Information,No Information,No Information,No Information,6.77%/1.46%/3.63%,"0%, 5.4%",19 days/2 days/11 days,2025-12-23/2025-11-28/2025-12-11,15.05%,19.63%,-4.58%,2.34,0.75,8.4384/7.9795/8.21/No Horizontal Resistance/8.4284/9.7443/No Moving Avg Target,7.2/2.942/6.3611/37.689/No F-Track Level/No F-Track Level/6.75,83.04%/112/11 days (Across ALL Assets),78.16%/467/11 days (Across ALL Assets)
TRENDPULSE,"ATD.TO, Long, 2025-10-15 (Price: 73.4)",2025-12-01 (Price: 75.38),"2.7%, 1.6 month","96.43%, Past 4 years, 28","Daily, is CONFIRMED on 2025-10-15",Already confirmed,"2025-12-04 (Price: 74.49), 1.49% above",1.7 month,No Information,No Information,No Information,No Information,No Information,1.92% above/1.49% above/1.49% above,5.29%/0.99%/3.68%,"6.48%, 15.84%",3.1 months/4 days/1.0 month,2026-02-26/2025-10-20/2025-11-28,25.63%,10.15%,15.48%,1.24,0.37,73.8257/76.1011/76.35/85.51/85.3936/96.14/No Moving Avg Target,72.67/45.49/59.8475/53.4732/No F-Track Level/No F-Track Level/72.09,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"BPCL.NS, Long, 2025-07-06 (Price: 346.2)",2025-11-30 (Price: 359.1),"3.73%, 4.9 months","81.25%, Past 10 years, 32","Weekly, is CONFIRMED on 2025-07-04",Already confirmed,"2025-12-04 (Price: 356.0), 2.83% above",5.0 months,No Information,No Information,No Information,No Information,No Information,6.91% above/2.83% above/2.83% above,29.59%/1.78%/11.46%,"32.02%, 47.09%",5.8 months/19 days/2.0 months,2026-03-15/2025-08-02/2025-10-02,12.02%,12.45%,-0.44%,0.38,0.44,363.3369/385.8745/353.07/No Horizontal Resistance/372.4081/393.108/No Moving Avg Target,237.3/145.35/295.7614/248.4289/No F-Track Level/No F-Track Level/298.54,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
FRACTAL TRACK,"^BVSP, Long, 2025-03-31 (Price: 130260.0)",2025-11-30 (Price: 159072.0),"22.12%, 8.1 months","93.33%, Past 57 years, 30","Monthly, was CONFIRMED on 2025-03-31",Already confirmed,"2025-12-04 (Price: 164455.6094), 26.25% above",8.3 months,No Information,No Information,No Information,"50% (Price: 116368.0), 41.32% above, Upmove Bounce Back","2022-07-31 (Price: 95267.0), 2024-08-31 (Price: 137469.0)",No Information,195.55%/4.94%/55.92%,"17.81%, 51.61%",9.2 years/3.6 months/3.0 years,2038-06-08/2025-09-04/2029-07-26,3.98%,30.03%,-26.05%,0.44,0.88,141319.074/203101.392/155581.2/134350.3333/173653.968/192289.6/138851.64,120283.0/95217.0/121313.6/110617.73/No F-Track Level/No F-Track Level/No Moving Avg Support,84.44%/45/3.6 years (Across ALL Assets),76.0%/100/6.9 months (Across ALL Assets)
PULSEGAUGE,"TWR.NZ, Long, 2025-07-06 (Price: 1.6)",2025-11-30 (Price: 1.94),"21.25%, 4.9 months","88.24%, Past 25 years, 17","Weekly, was CONFIRMED on 2025-07-06",No Cancellation Possible,"2025-12-04 (Price: 1.94), 21.25% above",5.0 months,No Information,No Information,No Information,No Information,No Information,No Information,46.09%/20.0%/29.39%,"19.52%, 29.37%",1.1 year/1.1 month/4.6 months,2027-02-25/2025-08-24/2026-01-20,17.75%,-4.18%,21.93%,0.48,-0.09,1.7254/2.0702/7.3695/1.6222/7.3695/7.9211/1.63,1.35/0.6344/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No Moving Avg Support,73.47%/49/5.2 months (Across ALL Assets),72.58%/124/4.9 months (Across ALL Assets)
FRACTAL TRACK,"NA.TO, Long, 2025-06-30 (Price: 140.52)",2025-11-30 (Price: 168.95),"20.23%, 5.1 months","94.12%, Past 42 years, 34","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2025-12-04 (Price: 172.3), 22.62% above",5.2 months,No Information,No Information,No Information,"23.66% (Price: 108.7595), 58.42% above, Upmove Bounce Back","1995-01-31 (Price: 4.25), 2024-12-31 (Price: 141.15)",No Information,133.9%/2.69%/39.66%,"11.85%, 52.46%",6.2 years/4.3 months/1.9 year,2034-04-13/2026-01-02/2028-03-19,5.1%,11.99%,-6.9%,0.45,0.51,146.745/196.2502/222.66/No Horizontal Resistance/188.6608/207.1743/No Moving Avg Target,118.77/73.9933/134.0186/119.9028/No F-Track Level/No F-Track Level/138.92,84.44%/45/3.6 years (Across ALL Assets),76.0%/100/6.9 months (Across ALL Assets)
FRACTAL TRACK,"RY.TO, Long, 2025-06-30 (Price: 179.47)",2025-11-30 (Price: 216.14),"20.43%, 5.1 months","97.06%, Past 48 years, 34","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2025-12-04 (Price: 224.06), 24.85% above",5.2 months,No Information,No Information,No Information,"38.2% (Price: 152.7435), 46.69% above, Upmove Bounce Back","2023-10-31 (Price: 107.92), 2024-12-31 (Price: 180.45)",No Information,942.33%/3.95%/96.76%,"8.99%, 47.82%",18.4 years/6.5 months/2.7 years,2051-09-13/2026-04-08/2029-04-21,5.39%,11.4%,-6.01%,0.19,0.5,185.4822/353.1252/222.99/No Horizontal Resistance/221.431/339.4883/184.06,162.1/108.18/148.4673/103.3737/No F-Track Level/No F-Track Level/No Moving Avg Support,84.44%/45/3.6 years (Across ALL Assets),76.0%/100/6.9 months (Across ALL Assets)
TRENDPULSE,"FSF.NZ, Long, 2025-06-30 (Price: 6.58)",2025-11-30 (Price: 7.75),"17.78%, 5.1 months","100.0%, Past 20 years, 9","Monthly, is CONFIRMED on 2025-06-30",Already confirmed,"2025-12-04 (Price: 7.849), 19.29% above",5.2 months,No Information,No Information,No Information,No Information,No Information,27.63% above/22.64% above/19.29% above,44.06%/6.89%/28.09%,"-0.0%, 15.01%",1.0 year/4.3 months/7.5 months,2026-12-17/2026-01-04/2026-05-23,27.24%,1.15%,26.09%,1.21,-0.07,7.596/8.4283/8.67/No Horizontal Resistance/8.5311/12.0421/No Moving Avg Target,3.0/2.942/6.3611/26.9153/No F-Track Level/No F-Track Level/5.37,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
TRENDPULSE,"ASHR, Long, 2024-10-06 (Price: 32.82)",2025-11-30 (Price: 32.58),"-0.73%, 1.2 year","75.76%, Past 10 years, 33","Weekly, is CONFIRMED on 2024-10-04",Already confirmed,"2025-12-04 (Price: 32.66), 0.49% below",1.2 year,No Information,No Information,No Information,No Information,No Information,19.5% above/11.16% above/0.49% below,24.71%/0.16%/10.96%,"38.84%, 52.68%",7.3 months/19 days/3.2 months,2025-08-19/2024-11-02/2025-02-20,2.29%,2.49%,-0.19%,0.16,0.06,34.0475/36.4171/35.5/39.9467/60.2967/80.3432/No Moving Avg Target,22.46/23.852/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/23.97,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
TRENDPULSE,"SLV, Long, 2025-07-31 (Price: 33.32)",2025-11-30 (Price: 51.21),"53.69%, 4.1 months","72.22%, Past 20 years, 18","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-12-04 (Price: 51.76), 55.34% above",4.2 months,No Information,No Information,No Information,No Information,No Information,57.76% above/55.72% above/55.34% above,30.37%/2.87%/19.11%,"54.87%, 60.6%",1.4 year/2.9 months/7.7 months,2027-08-26/2025-12-04/2026-06-30,3.89%,5.98%,-2.09%,0.2,0.22,36.0589/39.6875/37.48/No Horizontal Resistance/47.5817/54.635/No Moving Avg Target,26.33/18.99/31.6598/28.4154/No F-Track Level/No F-Track Level/29.96,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
TRENDPULSE,"TCEHY, Long, 2025-03-31 (Price: 63.84)",2025-11-30 (Price: 79.04),"23.81%, 8.1 months","100.0%, Past 20 years, 14","Monthly, is CONFIRMED on 2025-03-31",Already confirmed,"2025-12-04 (Price: 78.19), 22.48% above",8.3 months,No Information,No Information,No Information,No Information,No Information,26.91% above/22.48% above/22.48% above,48.56%/8.58%/32.02%,"-0.0%, 28.74%",1.2 year/2.9 months/6.0 months,2026-12-19/2025-08-04/2025-12-15,29.28%,21.03%,8.25%,1.74,0.72,78.3955/84.2816/72.69/73.09/91.9947/116.3817/No Moving Avg Target,34.84/36.36/58.3318/52.1422/No F-Track Level/No F-Track Level/53.18,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
PULSEGAUGE,"RY.TO, Long, 2025-07-06 (Price: 179.55)",2025-11-30 (Price: 216.14),"20.38%, 4.9 months","94.12%, Past 25 years, 17","Weekly, was CONFIRMED on 2025-07-06",No Cancellation Possible,"2025-12-04 (Price: 224.06), 24.79% above",5.0 months,No Information,No Information,No Information,No Information,No Information,No Information,22.41%/20.02%/20.91%,"20.57%, 29.07%",1.1 year/19 days/7.3 months,2027-02-03/2025-08-02/2026-05-19,12.98%,8.78%,4.19%,0.59,0.33,185.8163/217.0939/221.431/No Horizontal Resistance/221.431/339.4883/184.06,157.28/108.18/148.4673/103.3737/No F-Track Level/No F-Track Level/No Moving Avg Support,73.47%/49/5.2 months (Across ALL Assets),72.58%/124/4.9 months (Across ALL Assets)
TRENDPULSE,"XLV, Long, 2025-11-12 (Price: 152.82)",2025-11-28 (Price: 157.65),"3.16%, 16 days","90.91%, Past 4 years, 33","Daily, is CONFIRMED on 2025-11-12",Already confirmed,"2025-12-04 (Price: 153.9), 0.71% above",22 days,No Information,No Information,No Information,No Information,No Information,2.14% above/0.71% above/0.71% above,3.35%/0.29%/1.59%,"7.54%, 13.97%",3 months/4 days/26 days,2026-03-22/2025-11-17/2025-12-19,7.94%,7.25%,0.69%,0.38,0.26,155.5555/155.2498/162.46/No Horizontal Resistance/174.1807/202.706/No Moving Avg Target,143.98/121.6312/117.2225/81.225/No F-Track Level/No F-Track Level/139.18,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"DOL.TO, Long, 2025-08-19 (Price: 196.9)",2025-11-28 (Price: 199.95),"1.55%, 3.4 months","100.0%, Past 4 years, 44","Daily, is CONFIRMED on 2025-08-19",Already confirmed,"2025-12-04 (Price: 200.08), 1.62% above",3.6 months,No Information,No Information,No Information,No Information,No Information,1.6% above/1.62% above/1.62% above,10.12%/0.29%/3.51%,"-0.0%, 13.61%",3.4 months/4 days/29 days,2026-01-12/2025-08-24/2025-09-30,31.05%,25.35%,5.71%,1.47,1.07,200.7002/203.8112/200.6/No Horizontal Resistance/194.1559/294.0831/No Moving Avg Target,185.49/45.99/132.3972/94.2286/No F-Track Level/No F-Track Level/161.24,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"MTY.TO, Long, 2025-11-21 (Price: 36.56)",2025-11-28 (Price: 37.84),"3.5%, 5 days","88.24%, Past 4 years, 34","Daily, is CONFIRMED on 2025-11-21",Already confirmed,"2025-12-04 (Price: 37.69), 3.09% above",13 days,No Information,No Information,No Information,No Information,No Information,7.81% above/3.09% above/3.09% above,10.03%/0.53%/3.45%,"1.08%, 22.19%",3.7 months/4 days/1.0 month,2026-04-29/2025-11-26/2026-01-04,28.2%,-6.94%,35.14%,1.34,-0.03,37.4667/37.8213/39.02/72.5033/No Next Fib Ext/No Next Fib Ext/40.28,33.34/No Horizontal Support/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No Moving Avg Support,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"RY.TO, Long, 2025-11-24 (Price: 211.39)",2025-11-28 (Price: 216.14),"2.25%, 4 days","95.83%, Past 4 years, 24","Daily, is CONFIRMED on 2025-11-24",Already confirmed,"2025-12-04 (Price: 224.06), 5.99% above",10 days,No Information,No Information,No Information,No Information,No Information,6.0% above/5.99% above/5.99% above,4.14%/0.14%/1.98%,"3.64%, 22.27%",3.6 months/4 days/18 days,2026-04-30/2025-11-29/2025-12-20,15.71%,11.08%,4.63%,1.07,0.45,215.0893/215.5755/215.56/No Horizontal Resistance/221.431/339.4883/No Moving Avg Target,204.01/118.8425/148.4673/103.3737/No F-Track Level/No F-Track Level/182.18,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
OSCILLATOR DELTA,"BTC-USD, Long, 2025-11-23 (Price: 86805.0078)",2025-11-27 (Price: 91285.375),"5.16%, 3 days","84.21%, Past 6 years, 57","Daily, is Confirmed on 2025-11-23",No Cancellation Possible,"2025-12-04 (Price: 92156.4297), 6.16% above",11 days,No Information,No Information,No Information,No Information,No Information,No Information,19.05%/5.04%/8.14%,"14.07%, 15.29%",1 month/0 days/8 days,2026-01-05/2025-11-23/2025-12-04,54.01%,49.41%,4.61%,0.19,0.92,90737.2747/93870.9354/91145.26/124582.2656/122105.3521/133759.1807/109463.15,No Recent Minima/18304.4229/76786.0499/48777.0949/No F-Track Level/No F-Track Level/No Moving Avg Support,68.21%/151/1.5 month (Across ALL Assets),63.74%/353/1.4 month (Across ALL Assets)
TRENDPULSE,"SJ.TO, Long, 2025-11-05 (Price: 82.96)",2025-11-27 (Price: 86.36),"4.1%, 22 days","80.56%, Past 4 years, 36","Daily, is CONFIRMED on 2025-11-05",Already confirmed,"2025-12-04 (Price: 85.5), 3.06% above",29 days,No Information,No Information,No Information,No Information,No Information,3.06% above/3.06% above/3.06% above,12.01%/1.22%/4.01%,"21.83%, 34.43%",4.0 months/4 days/21 days,2026-04-26/2025-11-10/2025-12-05,8.72%,13.33%,-4.61%,0.22,0.49,84.6524/86.2867/93.24/84.3925/95.0177/123.2166/No Moving Avg Target,78.12/38.015/66.807/60.0601/No F-Track Level/No F-Track Level/74.59,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
FRACTAL TRACK,"NFLX, Short, 2025-11-30 (Price: 107.58)",2025-12-04 (Price: 103.22) (Today),"4.05%, 3 days","87.5%, Past 23 years, 16","Monthly, was CONFIRMED on 2025-11-30",Already confirmed,"2025-12-04 (Price: 103.22), 4.05% below",3 days,No Information,No Information,No Information,"23.66% (Price: 106.2331), 2.84% below, Upmove Break Below","2022-05-31 (Price: 16.271), 2025-06-30 (Price: 134.115)",No Information,51.8%/3.55%/19.68%,"21.42%, 51.8%",2.1 months/20 days/27 days,2026-03-02/2025-12-28/2026-01-08,107.65%,5.4%,102.25%,0.58,0.92,198.0978/86.4083/36.87/34.8663/100.8852/86.4764/No Moving Avg Target,133.91/34.8663/100.8852/86.4764/No F-Track Level/No F-Track Level/113.43,85.71%/7/1.5 month (Across ALL Assets),38.89%/18/2.4 months (Across ALL Assets)
FRACTAL TRACK,"SPOT, Short, 2025-11-23 (Price: 583.61)",2025-12-04 (Price: 560.97) (Today),"3.88%, 11 days","87.5%, Past 7 years, 16","Weekly, was CONFIRMED on 2025-11-23",Already confirmed,"2025-12-04 (Price: 560.97), 3.88% below",11 days,No Information,No Information,No Information,"23.66% (Price: 615.6618), 8.88% below, Upmove Break Below","2022-11-06 (Price: 69.285), 2025-06-29 (Price: 785.0)",No Information,11.53%/3.99%/7.19%,"16.98%, 11.53%",1.1 month/4 days/9 days,2026-01-11/2025-11-28/2025-12-06,38.54%,5.2%,33.34%,0.12,0.66,576.7234/541.6484/154.18/118.6/552.6195/456.7863/No Moving Avg Target,734.92/118.6/552.6195/456.7863/No F-Track Level/No F-Track Level/651.25,50.0%/6/1.1 month (Across ALL Assets),46.15%/13/24 days (Across ALL Assets)
TRENDPULSE,"PFE, Short, 2024-03-31 (Price: 27.75)",2025-12-04 (Price: 25.7) (Today),"7.39%, 1.7 year","100.0%, Past 48 years, 7","Quarterly, is CONFIRMED on 2024-03-31",Already confirmed,"2025-12-04 (Price: 25.7), 7.39% below",1.7 year,No Information,No Information,No Information,No Information,No Information,10.73% below/9.51% below/7.39% below,28.35%/4.94%/10.06%,"0.0%, 34.93%",2.0 year/10.9 months/1.1 year,2027-02-03/2025-07-16/2025-11-09,6.98%,5.5%,1.48%,0.85,0.21,26.4485/24.9583/18.85/26.1058/21.508/20.5265/No Moving Avg Target,59.05/26.1058/21.508/20.5265/No F-Track Level/No F-Track Level/31.61,100.0%/1/1.2 year (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"BYD.TO, Short, 2025-04-30 (Price: 198.0)",2025-12-04 (Price: 238.0) (Today),"-20.2%, 7.3 months","90.0%, Past 20 years, 10","Monthly, is CONFIRMED on 2025-04-30",Already confirmed,"2025-12-04 (Price: 238.0), 20.2% above",7.3 months,No Information,No Information,No Information,No Information,No Information,15.04% above/20.2% above/20.2% above,51.71%/6.25%/27.16%,"27.85%, 51.71%",9.4 months/3.6 months/6.3 months,2026-06-11/2025-10-01/2026-01-28,17.19%,5.4%,11.79%,0.36,0.45,183.7242/144.2232/196.71/187.425/147.1212/139.9966/No Moving Avg Target,242.2/187.425/147.1212/139.9966/No F-Track Level/No F-Track Level/220.9,100.0%/1/9.4 months (Across ALL Assets),0.0%/4/3.7 months (Across ALL Assets)
FRACTAL TRACK,"ETH-USD, Short, 2025-10-31 (Price: 3847.0803)",2025-11-30 (Price: 2992.1125),"22.22%, 1 month","90.0%, Past 10 years, 10","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2025-12-04 (Price: 3122.9568), 18.82% below",1.1 month,No Information,No Information,No Information,"23.66% (Price: 3801.2773), 17.84% below, Upmove Break Below","2018-12-31 (Price: 82.8299), 2025-08-31 (Price: 4953.7329)",No Information,32.85%/5.87%/20.42%,"38.7%, 32.85%",1.4 month/21 days/25 days,2026-01-01/2025-11-30/2025-12-06,120.83%,5.2%,115.63%,0.39,0.97,3818.9966/3061.5065/924.54/1370.4997/3454.2267/2637.9184/3533.08,4390.02/1370.4997/3454.2267/2637.9184/No F-Track Level/No F-Track Level/No Moving Avg Support,85.71%/7/1.5 month (Across ALL Assets),38.89%/18/2.4 months (Across ALL Assets)
FRACTAL TRACK,"WPM, Short, 2025-10-31 (Price: 96.52)",2025-11-30 (Price: 110.05),"-14.02%, 1 month","100.0%, Past 20 years, 16","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2025-12-04 (Price: 108.8), 12.72% above",1.1 month,No Information,No Information,No Information,"23.66% (Price: 96.3808), 12.89% above, Upmove Break Below","2023-10-31 (Price: 38.37), 2025-10-31 (Price: 114.36)",No Information,24.39%/3.3%/9.68%,"0.0%, 24.39%",2.2 months/20 days/1.1 month,2026-02-02/2025-11-28/2025-12-16,70.35%,5.4%,64.95%,0.87,0.57,100.014/87.1769/50.93/38.3375/85.7049/76.3674/91.28,111.84/38.3375/85.7049/76.3674/No F-Track Level/No F-Track Level/No Moving Avg Support,85.71%/7/1.5 month (Across ALL Assets),38.89%/18/2.4 months (Across ALL Assets)
