Function,"Symbol, Signal, Signal Date/Price[$]",Interval,Exit Signal Date/Price[$],Target for which Price has achieved over 90 percent of gain %,Backtested Target Exit Date,Next Two Target Price % from Latest Trading Price,"% Gain, Holding Period (days)","Today Trading Date/Price[$], Today price vs Signal",Remaining Potential Exit Prices [$],Remaining Potential Exit Dates,Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],"Win Rate [%], History Tested, Number of Trades",Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"MTY.TO, Long, 2026-01-18 (Price: 40.33)",Weekly,2026-02-20 (Price: 43.14),No Price Target,No Date Target,2.17%/7.41%,"6.97%, 1.1 month","2026-02-20 (Price: 43.14), 6.97% above",44.0767 (Avg % Gain of Historic Winning trades)/60.23 (Function Specific Target)/72.5033 (Horizontal)/46.3351 (Backtested Max),2027-08-14 (Max)/2026-02-27 (Min)/2026-08-27 (Avg),33.34/37.115/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/39.21,"79.17%, Past 10 years, 24",39.9,No Information,No Information,No Information,No Information,No Information,6.97% above/6.97% above/6.97% above,14.89%/5.03%/9.29%,"37.54%, 76.03%",1.1 year/28 days/5.1 months,0.91%,5.06%,-4.15%,-0.11,0.29,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"MTY.TO, Long, 2026-01-11 (Price: 40.19)",Weekly,2026-02-20 (Price: 43.14),No Price Target,2026-02-20 (Min),1.74%/1.82%,"7.34%, 1.3 month","2026-02-20 (Price: 43.14), 7.34% above",43.9237 (Avg % Gain of Historic Winning trades)/43.89 (Function Specific Target)/72.5033 (Horizontal)/46.1743 (Backtested Max),2027-08-07 (Max)/2026-08-20 (Avg),33.34/37.115/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/39.25,"79.17%, Past 10 years, 24",38.27,No Information,No Information,No Information,No Information,No Information,12.87% above/7.93% above/7.34% above,14.89%/5.03%/9.29%,"37.54%, 76.03%",1.1 year/28 days/5.1 months,0.91%,5.06%,-4.15%,-0.11,0.29,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"GOOG, Long, 2025-11-30 (Price: 320.12)",Weekly,No Exit Yet,No Price Target,2026-02-20 (Avg),12.75%/19.92%,"-1.63%, 2.7 months","2026-02-20 (Price: 314.9), 1.63% below",377.6136 (Historic Rise or Fall to Pivot)/355.0451 (Avg % Gain of Historic Winning trades)/488.5 (Function Specific Target)/381.0068 (Backtested Max),2026-08-09 (Max),147.74/84.51/240.3589/219.0619/No F-Track Level/No F-Track Level/203.2,"100.0%, Past 10 years, 20",311.01,No Information,No Information,No Information,No Information,No Information,5.09% above/1.63% below/1.63% below,19.02%/4.43%/10.91%,"-0.0%, 15.08%",5.8 months/1.2 month/1.9 month,13.59%,15.16%,-1.57%,2.05,0.82,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
DELTADRIFT,"MSFT, Long, 2026-02-06 (Price: 401.14)",Daily,No Exit Yet,No Price Target,2026-02-21 (Avg),4.51%/4.64%,"-0.97%, 14 days","2026-02-20 (Price: 397.23), 0.97% below",416.1827 (Historic Rise or Fall to Pivot)/415.1398 (Avg % Gain of Historic Winning trades)/415.66 (Function Specific Target)/554.585 (Horizontal)/553.3726 (F-Stack 1)/615.9924 (F-Stack 2)/486.88 (EMA 200)/422.1196 (Backtested Max),2026-05-21 (Max)/2026-02-21 (Avg),393.67/216.39/386.873/350.287/No F-Track Level/No F-Track Level/No EMA 200 Support,"75.0%, Past 4 years, 12",399.17,No Information,No Information,No Information,No Information,No Information,No Information,5.23%/2.02%/3.49%,"8.2%, 14.53%",2.4 months/1 day/11 days,5.6%,7.01%,-1.41%,0.17,0.37,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
DELTADRIFT,"AMZN, Long, 2026-02-11 (Price: 203.88)",Daily,No Exit Yet,No Price Target,2026-02-22 (Avg),2.03%/2.65%,"3.06%, 9 days","2026-02-20 (Price: 210.11), 3.06% above",216.9691 (Historic Rise or Fall to Pivot)/214.3798 (Avg % Gain of Historic Winning trades)/215.67 (Function Specific Target)/239.3 (Horizontal)/317.6152 (F-Stack 1)/339.3352 (F-Stack 2)/223.97 (EMA 200)/225.8583 (Backtested Max),2026-03-20 (Max)/2026-02-22 (Avg),200.99/86.995/193.0625/132.2674/No F-Track Level/No F-Track Level/No EMA 200 Support,"80.0%, Past 4 years, 15",208.07,No Information,No Information,No Information,No Information,No Information,No Information,10.78%/1.99%/5.15%,"17.68%, 17.68%",26 days/1 day/8 days,7.43%,4.18%,3.25%,0.18,0.24,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
TRENDPULSE,"NFLX, Long, 2025-12-29 (Price: 94.15)",Daily,No Exit Yet,No Price Target,2026-02-19 (Avg),20.22%/21.47%,"-16.44%, 1.8 month","2026-02-20 (Price: 78.67), 16.44% below",95.5622 (Historic Rise or Fall to Pivot)/97.3229 (Avg % Gain of Historic Winning trades)/107.7 (Function Specific Target)/139.352 (F-Stack 1)/152.4292 (F-Stack 2)/113.4 (EMA 200)/100.8817 (Backtested Max)/94.5737 (Backtested Min),2026-04-20 (Max),93.23/34.8663/86.4764/77.567/No F-Track Level/No F-Track Level/No EMA 200 Support,"94.44%, Past 4 years, 18",93.99,No Information,No Information,No Information,No Information,No Information,16.72% below/16.44% below/16.44% below,7.15%/0.45%/3.37%,"0.57%, 20.2%",2.6 months/7 days/1.2 month,15.4%,9.17%,6.23%,1.08,0.47,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
FRACTAL TRACK,"MCD, Long, 2026-01-08 (Price: 308.88)",Daily,No Exit Yet,329.9147 (Avg % Gain of Historic Winning trades),No Date Target,4.46%/12.4%,"6.59%, 1.4 month","2026-02-20 (Price: 329.23), 6.59% above",370.0426 (F-Stack 1)/590.3302 (F-Stack 2)/343.907 (Backtested Max),2028-08-03 (Max)/2026-07-03 (Min)/2027-03-18 (Avg),299.86/228.4467/254.2758/233.8976/No F-Track Level/No F-Track Level/307.15,"93.75%, Past 5 years, 16",303.44,No Information,No Information,No Information,"61.8% (Price: 303.4045), 8.51% above, Upmove Bounce Back","2025-10-09 (Price: 292.04), 2025-12-18 (Price: 321.79)",No Information,11.34%/1.63%/6.81%,"2.66%, 18.2%",1.8 year/4.1 months/10 months,9.72%,5.91%,3.81%,0.88,0.33,93.09%/304/4.8 months (Across ALL Assets),67.74%/62/5.1 months (Across ALL Assets)
TRENDPULSE,"HDB, Long, 2025-12-31 (Price: 36.54)",Daily,No Exit Yet,No Price Target,2026-02-21 (Max),11.27%/14.13%,"-9.44%, 1.7 month","2026-02-20 (Price: 33.09), 9.44% below",38.5059 (Historic Rise or Fall to Pivot)/37.7641 (Avg % Gain of Historic Winning trades)/38.5 (Function Specific Target)/39.3812 (Horizontal)/40.717 (F-Stack 1)/47.4928 (F-Stack 2)/38.5314 (Backtested Max)/36.8177 (Backtested Min),2026-02-21 (Max),35.13/25.6925/32.7076/21.1884/No F-Track Level/No F-Track Level/36.17,"86.67%, Past 4 years, 15",36.5,No Information,No Information,No Information,No Information,No Information,8.94% below/9.44% below/9.44% below,5.45%/0.76%/3.35%,"0.81%, 14.63%",1.2 month/6 days/22 days,12.79%,1.55%,11.24%,1.04,0.1,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
BASELINEDIVERGENCE,"HDFCBANK.NS, Long, 2025-10-12 (Price: 980.9)",Weekly,No Exit Yet,No Price Target,2026-02-23 (Avg),15.8%/18.78%,"-7.04%, 4.4 months","2026-02-20 (Price: 911.85), 7.04% below",1083.1098 (Historic Rise or Fall to Pivot)/1055.9389 (Avg % Gain of Historic Winning trades)/1098.0619 (Function Specific Target)/1098.0619 (F-Stack 1)/1305.7899 (F-Stack 2)/1283.9 (Backtested Max),2026-08-12 (Max)/2026-02-23 (Avg),945.05/640.9/962.8007/765.1075/No F-Track Level/No F-Track Level/975.34,"82.0%, Past 10 years, 150",971.9,No Information,"^NSEI, Normal Case",No Information,No Information,No Information,No Information,30.89%/0.05%/7.65%,"18.53%, 37.24%",7 months/2.1 months/3.1 months,21.18%,9.63%,11.55%,0.72,0.57,73.68%/19/3.9 months (Across ALL Assets),68.44%/564/3.3 months (Across ALL Assets)
TRENDPULSE,"ARM, Long, 2026-02-06 (Price: 123.7)",Daily,No Exit Yet,No Price Target,2026-02-20 (Min),2.34%/2.37%,"1.52%, 14 days","2026-02-20 (Price: 125.58), 1.52% above",128.5243 (Historic Rise or Fall to Pivot)/138.1853 (Avg % Gain of Historic Winning trades)/136.03 (Function Specific Target)/184.93 (Horizontal)/209.6611 (F-Stack 1)/292.8214 (F-Stack 2)/138.05 (EMA 200)/144.9145 (Backtested Max)/128.5614 (Backtested Min),2026-04-25 (Max)/2026-03-21 (Avg),104.55/No Horizontal Support/122.7432/102.2246/No F-Track Level/No F-Track Level/No EMA 200 Support,"100.0%, Past 4 years, 5",112.715,No Information,No Information,No Information,No Information,No Information,13.26% above/1.52% above/1.52% above,17.15%/3.93%/11.71%,"-0.0%, 18.88%",1.8 month/10 days/1 month,25.9%,19.91%,5.99%,0.86,0.86,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"BTI, Long, 2025-08-10 (Price: 57.24)",Weekly,2026-02-20 (Price: 62.08),62.2886 (Avg % Gain of Historic Winning trades),No Date Target,8.21%/32.45%,"8.46%, 6.5 months","2026-02-20 (Price: 62.08), 8.46% above",82.226 (F-Stack 1)/92.0468 (F-Stack 2)/67.1769 (Backtested Max),2026-11-17 (Max),35.9/28.5067/52.4418/49.3734/No F-Track Level/No F-Track Level/41.89,"95.65%, Past 10 years, 23",55.02,No Information,No Information,No Information,No Information,No Information,14.22% above/8.46% above/8.46% above,17.36%/1.81%/8.82%,"38.64%, 57.11%",10.7 months/1.2 month/3.4 months,-0.68%,2.1%,-2.78%,0.55,0.05,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
DELTADRIFT,"COIN, Long, 2026-02-06 (Price: 165.12)",Daily,No Exit Yet,171.8569 (Historic Rise or Fall to Pivot),No Date Target,1.85%/2.79%,"3.77%, 14 days","2026-02-20 (Price: 171.35), 3.77% above",180.4101 (Avg % Gain of Historic Winning trades)/176.13 (Function Specific Target)/289.6467 (Horizontal)/449.909 (F-Stack 1)/643.0255 (F-Stack 2)/288.92 (EMA 200)/196.6084 (Backtested Max)/174.5153 (Backtested Min),2026-06-03 (Max)/2026-03-11 (Avg),146.12/86.505/130.0002/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,"88.89%, Past 4 years, 9",154.56,No Information,No Information,No Information,No Information,No Information,No Information,19.07%/5.69%/9.26%,"27.31%, 39.8%",2.7 months/3 days/23 days,12.46%,-11.08%,23.54%,0.43,0.2,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
TRENDPULSE,"WPM.TO, Long, 2025-12-21 (Price: 164.88)",Weekly,2026-02-08 (Price: 185.9),209.546 (Backtested Max),No Date Target,20.56%,"24.73%, 2 months","2026-02-20 (Price: 205.65), 24.73% above",247.93 (Function Specific Target),2026-06-30 (Max)/2026-04-04 (Avg),135.45/52.782/146.152/125.9496/No F-Track Level/No F-Track Level/130.22,"90.32%, Past 10 years, 31",163.7,No Information,No Information,No Information,No Information,No Information,24.73% above/24.73% above/24.73% above,27.09%/5.0%/13.6%,"25.2%, 49.41%",4.4 months/1.2 month/2.4 months,8.5%,7.59%,0.91%,0.74,0.39,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
FRACTAL TRACK,"ATD.TO, Long, 2025-05-31 (Price: 71.15)",Monthly,No Exit Yet,85.3936 (F-Stack 1)/85.4583 (Backtested Min),No Date Target,2.04%/14.73%,"17.78%, 8.8 months","2026-02-20 (Price: 83.8), 17.78% above",97.5111 (Avg % Gain of Historic Winning trades)/122.48 (Function Specific Target)/85.51 (Horizontal)/96.14 (F-Stack 2)/121.7946 (Backtested Max),2027-05-29 (Max)/2026-04-04 (Avg),70.97/42.44/59.8475/53.4732/No F-Track Level/No F-Track Level/No EMA 200 Support,"75.0%, Past 37 years, 8",71.96,No Information,No Information,No Information,"23.66% (Price: 67.0289), 25.02% above, Upmove Bounce Back","2008-07-31 (Price: 1.72), 2024-02-29 (Price: 87.27)",No Information,71.18%/20.11%/37.05%,"19.57%, 21.5%",1.4 year/3.1 months/7.1 months,7.71%,15.49%,-7.78%,0.49,0.78,92.68%/41/1.5 year (Across ALL Assets),66.67%/63/10.2 months (Across ALL Assets)
FRACTAL TRACK,"JD, Long, 2025-05-11 (Price: 33.86)",Weekly,No Exit Yet,No Price Target,2026-02-17 (Max),44.57%/46.82%,"-19.05%, 9.5 months","2026-02-20 (Price: 27.41), 19.05% below",40.2426 (Avg % Gain of Historic Winning trades)/50.06 (Function Specific Target)/92.73 (Horizontal)/103.1027 (F-Stack 1)/108.0778 (F-Stack 2)/41.0519 (Backtested Max)/39.6264 (Backtested Min),No Next Date Target,32.53/24.07/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/31.66,"100.0%, Past 11 years, 6",34.025,No Information,No Information,No Information,"61.8% (Price: 31.134), 11.96% below, Upmove Bounce Back","2024-01-28 (Price: 20.82), 2024-10-13 (Price: 47.82)",No Information,21.24%/17.03%/18.85%,"-0.0%, 18.68%",6.5 months/21 days/2.7 months,12.29%,2.34%,9.95%,1.29,0.23,94.52%/73/1.2 year (Across ALL Assets),63.64%/132/7.5 months (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2025-10-12 (Price: 5.98)",Weekly,No Exit Yet,No Price Target,2026-02-23 (Avg),8.68%/14.97%,"-6.19%, 4.4 months","2026-02-20 (Price: 5.61), 6.19% below",6.593 (Historic Rise or Fall to Pivot)/6.5654 (Avg % Gain of Historic Winning trades)/6.45 (Function Specific Target)/6.825 (Horizontal)/7.4565 (F-Stack 1)/8.4213 (F-Stack 2)/7.4337 (Backtested Max)/6.0972 (Backtested Min),2026-11-02 (Max)/2026-02-23 (Avg),5.56/4.3875/4.5145/3.5923/No F-Track Level/No F-Track Level/5.75,"100.0%, Past 10 years, 16",5.9,No Information,No Information,No Information,No Information,No Information,6.19% below/6.19% below/6.19% below,24.31%/1.96%/9.79%,"-0.0%, 22.1%",8.9 months/1.2 month/3.1 months,11.4%,7.53%,3.87%,1.15,0.39,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"MFT.NZ, Long, 2025-12-28 (Price: 69.01)",Weekly,No Exit Yet,No Price Target,2026-02-18 (Min),9.24%/13.84%,"-6.83%, 1.8 month","2026-02-20 (Price: 64.3), 6.83% below",73.1989 (Historic Rise or Fall to Pivot)/73.2955 (Avg % Gain of Historic Winning trades)/87.47 (Function Specific Target)/85.45 (Horizontal)/105.252 (F-Stack 1)/119.9356 (F-Stack 2)/78.3471 (Backtested Max)/70.2384 (Backtested Min),2027-09-14 (Max)/2026-05-29 (Avg),58.66/55.185/54.7158/45.8971/No F-Track Level/No F-Track Level/63.83,"91.3%, Past 10 years, 23",68.29,No Information,No Information,No Information,No Information,No Information,5.8% below/6.83% below/6.83% below,13.53%/1.78%/6.21%,"5.83%, 27.74%",1.2 year/1.2 month/3.5 months,8.44%,10.06%,-1.62%,1.12,0.58,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
DELTADRIFT,"KXS.TO, Long, 2026-02-05 (Price: 123.31)",Daily,No Exit Yet,No Price Target,2026-02-22 (Avg),3.4%/4.56%,"0.72%, 15 days","2026-02-20 (Price: 124.2), 0.72% above",131.3005 (Historic Rise or Fall to Pivot)/128.4274 (Avg % Gain of Historic Winning trades)/129.86 (Function Specific Target)/209.885 (Horizontal)/245.9157 (F-Stack 1)/289.1348 (F-Stack 2)/180.94 (EMA 200)/132.0157 (Backtested Max),2026-04-24 (Max)/2026-02-22 (Avg),120.08/No Horizontal Support/118.5983/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,"71.43%, Past 4 years, 14",122.48,No Information,No Information,No Information,No Information,No Information,No Information,7.06%/2.13%/4.15%,"15.86%, 17.85%",1.8 month/2 days/12 days,3.12%,-2.75%,5.87%,0.03,-0.07,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
DELTADRIFT,"CNU.NZ, Long, 2026-02-13 (Price: 9.13)",Daily,2026-02-19 (Price: 9.51),No Price Target,No Date Target,0.58%/3.84%,"4.16%, 7 days","2026-02-20 (Price: 9.51), 4.16% above",9.875 (Horizontal)/9.5655 (Backtested Max),2026-04-14 (Max)/2026-03-02 (Avg),9.08/6.0983/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/9.09,"81.25%, Past 4 years, 16",9.13,No Information,No Information,No Information,No Information,No Information,No Information,4.77%/1.66%/2.83%,"8.37%, 8.37%",1.4 month/2 days/12 days,5.82%,1.9%,3.92%,0.19,0.03,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
DELTADRIFT,"SUM.NZ, Long, 2026-02-19 (Price: 10.51)",Daily,No Exit Yet,No Price Target,2026-02-20 (Min),1.39%/2.42%,"-0.1%, 1 day","2026-02-20 (Price: 10.5), 0.1% below",10.6456 (Historic Rise or Fall to Pivot)/10.9062 (Avg % Gain of Historic Winning trades)/10.78 (Function Specific Target)/12.55 (Horizontal)/19.8479 (F-Stack 1)/26.5969 (F-Stack 2)/11.51 (EMA 200)/11.0849 (Backtested Max)/10.7538 (Backtested Min),2026-05-16 (Max)/2026-03-18 (Avg),10.42/9.1367/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,"71.43%, Past 4 years, 14",10.41,No Information,No Information,No Information,No Information,No Information,No Information,5.47%/2.32%/3.77%,"6.69%, 10.0%",2 months/1 day/19 days,5.72%,-0.28%,6.0%,0.18,-0.09,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
DELTADRIFT,"INDY, Long, 2026-01-18 (Price: 47.98)",Weekly,No Exit Yet,No Price Target,2026-02-17 (Min),3.18%/5.79%,"0.96%, 1.1 month","2026-02-20 (Price: 48.44), 0.96% above",51.2426 (Historic Rise or Fall to Pivot)/51.5497 (Avg % Gain of Historic Winning trades)/51.4 (Function Specific Target)/54.474 (Horizontal)/60.9145 (F-Stack 1)/68.1277 (F-Stack 2)/51.74 (EMA 200)/55.5225 (Backtested Max)/49.9808 (Backtested Min),2026-05-19 (Max)/2026-04-06 (Avg),47.57/40.73/37.969/30.3493/No F-Track Level/No F-Track Level/No EMA 200 Support,"85.71%, Past 15 years, 7",48.41,No Information,No Information,No Information,No Information,No Information,No Information,15.72%/4.17%/7.44%,"18.57%, 22.76%",2.8 months/21 days/1.8 month,4.45%,2.66%,1.79%,0.24,0.07,72.73%/11/3.4 months (Across ALL Assets),90.36%/83/2.3 months (Across ALL Assets)
DELTADRIFT,"FSF.NZ, Long, 2026-02-11 (Price: 7.94)",Daily,2026-02-19 (Price: 8.028),No Price Target,No Date Target,0.72%/2.08%,"3.02%, 9 days","2026-02-20 (Price: 8.18), 3.02% above",8.4688 (Historic Rise or Fall to Pivot)/8.2385 (Avg % Gain of Historic Winning trades)/8.35 (Function Specific Target)/8.4284 (F-Stack 1)/9.7443 (F-Stack 2)/8.4775 (Backtested Max),2026-03-22 (Max)/2026-03-03 (Avg),7.7/2.942/6.3611/No support/No F-Track Level/No F-Track Level/7.42,"91.67%, Past 4 years, 12",8.001,No Information,No Information,No Information,No Information,No Information,No Information,6.77%/1.74%/3.76%,"9.98%, 9.98%",27 days/1 day/14 days,10.19%,8.7%,1.49%,0.56,0.47,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2026-02-08 (Price: 120.18)",Weekly,No Exit Yet,113.4499 (Avg % Gain of Historic Winning trades),No Date Target,-52.78%/-39.13%,"5.15%, 12 days","2026-02-20 (Price: 113.99), 5.15% below",53.83 (Function Specific Target)/93.0152 (F-Stack 1)/69.3828 (F-Stack 2),2026-10-18 (Max)/2026-03-20 (Min)/2026-05-27 (Avg),No support/No Horizontal Support/93.0152/69.3828/No F-Track Level/No F-Track Level/No support,"89.47%, Past 10 years, 19",155.0,No Information,No Information,No Information,No Information,No Information,5.15% below/5.15% below/5.15% below,15.6%/1.62%/5.6%,"24.19%, 18.85%",5.8 months/28 days/2.5 months,-0.74%,4.79%,-5.53%,0.37,0.22,80.0%/5/2 months (Across ALL Assets),35.71%/14/1.4 month (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-12-31 (Price: 181.13)",Monthly,No Exit Yet,116.89 (Horizontal),No Date Target,-20.73%/-18.4%,"37.07%, 1.7 month","2026-02-20 (Price: 113.99), 37.07% below",90.36 (Function Specific Target)/93.0152 (F-Stack 2),2026-08-09 (Max)/2026-08-05 (Min)/2026-08-05 (Min),No support/116.89/131.2534/93.0152/No F-Track Level/No F-Track Level/No support,"87.5%, Past 20 years, 8",187.17,No Information,No Information,No Information,No Information,No Information,39.86% below/38.93% below/37.07% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,4.94%,4.79%,0.15%,-0.02,0.22,100.0%/1/7.1 months (Across ALL Assets),0.0%/7/7.1 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-10-31 (Price: 214.84)",Monthly,No Exit Yet,116.89 (Horizontal),No Date Target,-9.66%,"46.94%, 3.7 months","2026-02-20 (Price: 113.99), 46.94% below",102.98 (Function Specific Target),2026-06-09 (Max)/2026-06-05 (Min)/2026-06-05 (Min),No support/116.89/193.124/131.2534/No F-Track Level/No F-Track Level/No support,"87.5%, Past 20 years, 8",216.11,No Information,No Information,No Information,No Information,No Information,47.25% below/46.94% below/46.94% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,4.94%,4.79%,0.15%,-0.02,0.22,100.0%/1/7.1 months (Across ALL Assets),0.0%/7/7.1 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-09-30 (Price: 216.1)",Monthly,No Exit Yet,116.89 (Horizontal),No Date Target,-9.22%,"47.25%, 4.8 months","2026-02-20 (Price: 113.99), 47.25% below",103.48 (Function Specific Target),2026-05-09 (Max)/2026-05-05 (Min)/2026-05-05 (Min),No support/116.89/193.124/131.2534/No F-Track Level/No F-Track Level/No support,"87.5%, Past 20 years, 8",244.35,No Information,No Information,No Information,No Information,No Information,53.27% below/52.88% below/47.25% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,4.94%,4.79%,0.15%,-0.02,0.22,100.0%/1/7.1 months (Across ALL Assets),0.0%/7/7.1 months (Across ALL Assets)
FRACTAL TRACK,"NFLX, Short, 2025-12-31 (Price: 93.76)",Quarterly,2026-02-20 (Price: 78.67),77.567 (F-Stack 2),No Date Target,-70.7%/-55.68%,"16.09%, 1.7 month","2026-02-20 (Price: 78.67), 16.09% below",66.1196 (Avg % Gain of Historic Winning trades)/23.05 (Function Specific Target)/34.8663 (Horizontal),2026-05-14 (Max)/2026-05-10 (Min)/2026-05-10 (Min),No support/34.8663/86.4764/77.567/No F-Track Level/No F-Track Level/No support,"100.0%, Past 23 years, 6",117.549,No Information,No Information,No Information,"23.66% (Price: 106.2331), 25.95% below, Upmove Break Below","2022-06-30 (Price: 16.271), 2025-06-30 (Price: 134.115)",No Information,53.32%/10.52%/29.48%,"0.0%, 53.32%",3.1 months/3 months/3 months,11.77%,5.5%,6.27%,1.3,0.88,100.0%/3/5.5 months (Across ALL Assets),50.0%/10/3.9 months (Across ALL Assets)
FRACTAL TRACK,"AMD, Short, 2026-02-19 (Price: 203.37)",Daily,No Exit Yet,No Price Target,2026-02-20 (Min),-64.0%/-15.03%,"1.58%, 1 day","2026-02-20 (Price: 200.15), 1.58% below",194.6048 (Avg % Gain of Historic Winning trades)/172.04 (Function Specific Target)/72.05 (Horizontal)/187.3421 (F-Stack 1)/170.075 (F-Stack 2)/184.01 (EMA 200),2026-05-08 (Max)/2026-03-02 (Avg),No support/72.05/187.3421/170.075/No F-Track Level/No F-Track Level/No EMA 200 Support,"85.0%, Past 5 years, 40",200.11,No Information,No Information,No Information,"38.2% (Price: 219.8437), 8.96% below, Upmove Break Below","2026-01-23 (Price: 256.25), 2026-02-05 (Price: 204.04)",No Information,8.59%/0.06%/4.31%,"24.21%, 11.06%",1.8 month/1 day/8 days,20.24%,5.1%,15.14%,0.39,0.6,57.14%/7/12 days (Across ALL Assets),33.33%/6/4 days (Across ALL Assets)
DELTADRIFT,"TD.TO, Short, 2025-11-30 (Price: 117.65)",Monthly,2026-02-20 (Price: 132.79),No Price Target,No Date Target,-44.56%/-37.24%,"-12.87%, 2.7 months","2026-02-20 (Price: 132.79), 12.87% above",106.4144 (Historic Rise or Fall to Pivot)/111.8734 (Avg % Gain of Historic Winning trades)/109.14 (Function Specific Target)/73.6233 (Horizontal)/101.1064 (F-Stack 1)/83.3451 (F-Stack 2)/110.85 (EMA 200)/127.9914 (Backtested Max)/120.3442 (Backtested Min),2026-02-24 (Max),No Recent Maxima/73.6233/101.1064/83.3451/No F-Track Level/No F-Track Level/No EMA 200 Support,"100.0%, Past 54 years, 6",115.02,No Information,No Information,No Information,No Information,No Information,No Information,8.79%/2.29%/4.91%,"0.0%, 10.3%",2 months/1 month/1.4 month,5.19%,4.88%,0.31%,1.28,0.43,0.0%/2/4 months (Across ALL Assets),0.0%/3/4.3 months (Across ALL Assets)
