Function,"Symbol, Signal, Signal Date/Price[$]",Interval,Exit Signal Date/Price[$],Target for which Price has achieved over 90 percent of gain %,Backtested Target Exit Date,Next Two Target Price % from Latest Trading Price,"% Gain, Holding Period (days)","Current Trading Date/Price[$], Current Price vs Signal",Remaining Potential Exit Prices [$],Remaining Potential Exit Dates,Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],"Win Rate [%], History Tested, Number of Trades","Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"DIA, Long, 2025-10-26 (Price: 472.21)",Weekly,2025-12-28 (Price: 487.03),No Price Target,No Date Target,1.24%/1.5%,"2.41%, 2.2 months","2025-12-30 (Price: 483.59), 2.41% above",490.8623 (Historic Rise or Fall to Pivot)/489.5873 (Avg % Gain of Historic Winning trades)/546.77 (Exit Rule)/538.1343 (F-Stack 1)/826.9871 (F-Stack 2)/502.0537 (Backtested Max),2026-12-25 (Max)/2026-01-03 (Min)/2026-06-04 (Avg),454.87/321.6725/359.6128/249.2814/No F-Track Level/No F-Track Level/435.91,"100.0%, Past 10 years, 21",No Information,No Information,No Information,No Information,No Information,4.72% above/2.41% above/2.41% above,6.32%/1.23%/3.68%,"-0.0%, 14.86%",9.8 months/1.6 month/5.1 months,6.77%,6.84%,-0.07%,2.38,0.43,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
TRENDPULSE,"XLU, Long, 2022-03-31 (Price: 37.23)",Quarterly,No Exit Yet,43.1607 (Avg % Gain of Historic Winning trades)/43.7042 (F-Stack 2)/43.1607 (Backtested Max)/43.1607 (Backtested Min),No Date Target,9.26%,"15.39%, 3.8 years","2025-12-30 (Price: 42.96), 15.39% above",46.94 (Exit Rule),2026-03-28 (Max)/2026-03-28 (Max)/2026-03-28 (Max),12.78/23.93/35.4254/30.3912/No F-Track Level/No F-Track Level/33.84,"75.0%, Past 27 years, 4",No Information,No Information,No Information,No Information,No Information,15.39% above/15.39% above/15.39% above,15.93%/15.93%/15.93%,"8.81%, 39.64%",2.8 years/2.8 years/2.8 years,1.15%,2.87%,-1.72%,0.42,0.05,88.89%/9/0 days (Across ALL Assets),100.0%/1/0 days (Across ALL Assets)
OSCILLATOR DELTA,"IFT.NZ, Long, 2025-12-01 (Price: 11.6)",Daily,No Exit Yet,No Price Target,2025-12-28 (Min),5.07%/7.31%,"-2.16%, 29 days","2025-12-30 (Price: 11.35), 2.16% below",12.8574 (Historic Rise or Fall to Pivot)/12.7832 (Avg % Gain of Historic Winning trades)/12.18 (Exit Rule)/11.925 (Horizontal)/18.927 (F-Stack 1)/29.733 (F-Stack 2)/14.9118 (Backtested Max)/12.187 (Backtested Min),2027-04-01 (Max)/2026-04-10 (Avg),No Recent Minima/7.3167/8.121/5.57/No F-Track Level/No F-Track Level/11.4,"75.0%, Past 6 years, 12",No Information,No Information,No Information,No Information,No Information,No Information,28.55%/5.06%/10.2%,"21.0%, 21.0%",11.2 months/19 days/3 months,8.23%,10.32%,-2.09%,0.28,0.55,81.76%/159/0 days (Across ALL Assets),67.13%/362/0 days (Across ALL Assets)
TRENDPULSE,"SJ.TO, Long, 2025-11-09 (Price: 83.75)",Weekly,No Exit Yet,No Price Target,2025-12-31 (Min),5.84%/9.0%,"1.92%, 1.7 month","2025-12-30 (Price: 85.36), 1.92% above",93.0463 (Historic Rise or Fall to Pivot)/90.3411 (Avg % Gain of Historic Winning trades)/95.0177 (F-Stack 1)/123.2166 (F-Stack 2)/103.7662 (Backtested Max),2027-04-14 (Max)/2025-12-31 (Min)/2026-03-01 (Avg),76.55/38.015/66.807/60.0601/No F-Track Level/No F-Track Level/74.69,"83.33%, Past 10 years, 24",No Information,No Information,No Information,No Information,No Information,1.92% above/4.28% above/1.92% above,23.9%/1.55%/7.87%,"6.63%, 46.57%",1 year/1.2 month/2.6 months,13.27%,11.85%,1.42%,0.6,0.66,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
TRENDPULSE,"MX.TO, Long, 2025-12-10 (Price: 54.01)",Daily,2025-12-29 (Price: 54.55),No Price Target,No Date Target,2.32%/6.22%,"2.17%, 20 days","2025-12-30 (Price: 55.18), 2.17% above",60.0537 (Historic Rise or Fall to Pivot)/56.4621 (Avg % Gain of Historic Winning trades)/73.435 (Horizontal)/104.8718 (F-Stack 1)/122.9238 (F-Stack 2)/58.6117 (Backtested Max),2026-05-15 (Max)/2026-01-26 (Avg),48.06/38.425/48.7635/45.8359/No F-Track Level/No F-Track Level/48.98,"95.45%, Past 4 years, 22",No Information,No Information,No Information,No Information,No Information,1.92% above/2.17% above/2.17% above,8.52%/0.48%/4.54%,"6.93%, 41.4%",3.6 months/6 days/1.1 month,15.61%,-0.38%,15.99%,1.09,0.16,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"CNU.NZ, Long, 2024-09-30 (Price: 8.72)",Monthly,2025-12-30 (Price: 9.48) (Today),No Price Target,No Date Target,9.17%/16.3%,"8.72%, 1.3 year","2025-12-30 (Price: 9.48), 8.72% above",10.3489 (Avg % Gain of Historic Winning trades)/11.0256 (Backtested Max),2026-01-25 (Max),7.18/6.0983/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/7.84,"100.0%, Past 20 years, 6",No Information,No Information,No Information,No Information,No Information,11.01% above/8.72% above/8.72% above,26.44%/7.23%/18.68%,"-0.0%, 15.86%",11.1 months/5.1 months/8.1 months,14.78%,5.28%,9.5%,1.0,0.27,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"SOXX, Long, 2024-06-30 (Price: 246.63)",Quarterly,No Exit Yet,301.3628 (F-Stack 2),No Date Target,6.76%/7.93%,"23.63%, 1.5 year","2025-12-30 (Price: 304.92), 23.63% above",329.1031 (Historic Rise or Fall to Pivot)/364.3958 (Avg % Gain of Historic Winning trades)/376.19 (Exit Rule)/430.394 (Backtested Max)/325.5269 (Backtested Min),2029-03-16 (Max)/2026-05-08 (Min)/2027-03-17 (Avg),106.24/95.6666/226.8328/161.2/No F-Track Level/No F-Track Level/198.64,"100.0%, Past 24 years, 7",No Information,No Information,No Information,No Information,No Information,23.63% above/30.72% above/23.63% above,74.51%/31.99%/47.75%,"-0.0%, 41.23%",3.3 years/1.3 year/1.9 year,16.0%,8.74%,7.26%,0.66,0.45,88.89%/9/0 days (Across ALL Assets),100.0%/1/0 days (Across ALL Assets)
FRACTAL TRACK,"SUM.NZ, Long, 2025-12-02 (Price: 12.48)",Daily,No Exit Yet,No Price Target,2025-12-28 (Min),3.6%/9.8%,"-2.64%, 28 days","2025-12-30 (Price: 12.15), 2.64% below",13.3411 (Avg % Gain of Historic Winning trades)/13.85 (Exit Rule)/13.345 (Horizontal)/19.8479 (F-Stack 1)/26.5969 (F-Stack 2)/13.9476 (Backtested Max)/12.5873 (Backtested Min),2028-12-01 (Max)/2026-07-24 (Avg),12.29/9.1367/11.0645/No support/No F-Track Level/No F-Track Level/11.42,"93.33%, Past 5 years, 15",No Information,No Information,No Information,"23.66% (Price: 12.2582), 0.88% below, Upmove Bounce Back","2025-08-27 (Price: 10.51), 2025-11-18 (Price: 12.8)",No Information,11.76%/0.86%/6.9%,"1.14%, 27.35%",2.1 years/18 days/5.4 months,14.67%,1.52%,13.15%,0.88,0.03,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
FRACTAL TRACK,"FRW.NZ, Long, 2025-12-18 (Price: 14.2)",Daily,No Exit Yet,14.4187 (Backtested Min),No Date Target,0.96%/8.64%,"1.62%, 12 days","2025-12-30 (Price: 14.43), 1.62% above",14.5692 (Historic Rise or Fall to Pivot)/15.6768 (Avg % Gain of Historic Winning trades)/18.74 (Exit Rule)/16.2179 (F-Stack 1)/21.849 (F-Stack 2)/16.1213 (Backtested Max),2031-03-31 (Max)/2026-05-23 (Min)/2027-09-04 (Avg),13.75/7.405/11.0078/7.8689/No F-Track Level/No F-Track Level/12.04,"88.89%, Past 5 years, 9",No Information,No Information,No Information,"23.66% (Price: 13.0889), 10.25% above, Upmove Bounce Back","2023-10-30 (Price: 7.31), 2025-10-31 (Price: 14.88)",No Information,13.53%/1.54%/10.4%,"4.41%, 40.87%",3.7 years/3.6 months/1.2 year,11.59%,4.86%,6.73%,1.04,0.24,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
FRACTAL TRACK,"AMD, Short, 2025-12-30 (Price: 215.34)",Daily,No Exit Yet,No Price Target,2025-12-31 (Min),-66.26%/-24.73%,"-0.0%, 0 days","2025-12-30 (Price: 215.34), 0.0% below",214.4786 (Historic Rise or Fall to Pivot)/206.0588 (Avg % Gain of Historic Winning trades)/184.85 (Exit Rule)/72.6533 (Horizontal)/210.12 (F-Stack 1)/167.5998 (F-Stack 2)/162.09 (EMA 200),2026-03-18 (Max)/2025-12-31 (Min)/2026-01-10 (Avg),No support/72.6533/210.12/167.5998/No support/185.9012/No EMA 200 Support,"85.0%, Past 5 years, 40",No Information,No Information,No Information,"38.2% (Price: 222.0896), 3.04% below, Upmove Break Below","2025-10-29 (Price: 257.4), 2025-11-25 (Price: 206.58)",No Information,8.59%/0.06%/4.31%,"24.21%, 11.06%",1.8 month/1 day/8 days,20.24%,5.1%,15.14%,0.39,0.6,66.67%/9/0 days (Across ALL Assets),43.52%/108/0 days (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-12-07 (Price: 184.66)",Weekly,2025-12-30 (Price: 181.92) (Today),No Price Target,No Date Target,-48.87%/-35.75%,"1.48%, 23 days","2025-12-30 (Price: 181.92), 1.48% below",179.1941 (Historic Rise or Fall to Pivot)/175.6486 (Avg % Gain of Historic Winning trades)/135.75 (Exit Rule)/116.89 (Horizontal)/131.2534 (F-Stack 1)/93.0152 (F-Stack 2),2026-08-16 (Max)/2026-02-14 (Min)/2026-04-03 (Avg),No support/116.89/131.2534/93.0152/No F-Track Level/No F-Track Level/No support,"88.24%, Past 10 years, 17",No Information,No Information,No Information,No Information,No Information,1.48% below/2.53% below/1.48% below,16.0%/1.62%/4.88%,"15.2%, 17.31%",5.8 months/1.6 month/2.7 months,0.57%,5.4%,-4.83%,0.32,0.43,No Data (Across ALL Assets),25.0%/8/0 days (Across ALL Assets)
