Function,"Symbol, Signal, Signal Date/Price[$]",Interval,Exit Signal Date/Price[$],Target for which Price has achieved over 90 percent of gain %,Backtested Target Exit Date,Next Two Target Price % from Latest Trading Price,"% Gain, Holding Period (days)","Today Trading Date/Price[$], Today price vs Signal",Remaining Potential Exit Prices [$],Remaining Potential Exit Dates,Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],"Win Rate [%], History Tested, Number of Trades",Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"BTI, Long, 2026-01-30 (Price: 60.68)",Daily,2026-02-09 (Price: 61.15),No Price Target,2026-02-13 (Avg),8.9%/8.97%,"0.11%, 13 days","2026-02-12 (Price: 60.745), 0.11% above",66.1958 (Historic Rise or Fall to Pivot)/82.226 (F-Stack 1)/92.0468 (F-Stack 2)/66.1533 (Backtested Max),2026-02-27 (Max)/2026-02-13 (Avg),53.29/28.5067/52.4418/49.3734/No F-Track Level/No F-Track Level/52.26,"100.0%, Past 4 years, 13",60.11,No Information,No Information,No Information,No Information,No Information,0.11% above/0.11% above/0.11% above,9.02%/0.81%/2.71%,"-0.0%, 8.72%",20 days/4 days/10 days,11.13%,4.24%,6.89%,0.97,0.2,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
SIGMASHELL,"BTI, Long, 2025-10-01 (Price: 52.28)",Daily,2026-02-11 (Price: 60.71),No Price Target,No Date Target,9.01%/35.36%,"16.19%, 4.5 months","2026-02-12 (Price: 60.745), 16.19% above",82.226 (Function Specific Target)/82.226 (F-Stack 1)/92.0468 (F-Stack 2)/66.2178 (Backtested Max),2026-11-22 (Max)/2026-03-15 (Avg),46.69/28.5067/49.3734/41.6622/No F-Track Level/No F-Track Level/No EMA 200 Support,"77.78%, Past 5 years, 9",53.18,"-6.68, 92.86%",No Information,No Information,No Information,No Information,No Information,26.66%/0.22%/7.55%,"3.83%, 21.48%",9.6 months/1.9 month/3.8 months,7.97%,7.13%,0.84%,0.5,0.36,85.95%/121/2.4 months (Across ALL Assets),74.78%/230/2.6 months (Across ALL Assets)
TRENDPULSE,"CNQ.TO, Long, 2025-11-23 (Price: 47.11)",Weekly,2026-02-12 (Price: 54.53),No Price Target,2026-02-09 (Avg),2.9%/20.73%,"15.75%, 2.7 months","2026-02-12 (Price: 54.53), 15.75% above",65.8353 (F-Stack 1)/68.6522 (F-Stack 2)/56.1127 (Backtested Max),2026-04-24 (Max),41.23/34.9317/46.0303/41.121/No F-Track Level/No F-Track Level/42.96,"86.36%, Past 10 years, 22",47.0,No Information,No Information,No Information,No Information,No Information,22.82% above/15.75% above/15.75% above,19.11%/1.41%/7.08%,"22.31%, 71.02%",3.5 months/28 days/1.8 month,-1.83%,3.94%,-5.77%,0.27,0.24,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
TRENDPULSE,"CNQ.TO, Long, 2025-06-15 (Price: 45.9)",Weekly,2026-02-12 (Price: 54.53),54.6715 (Backtested Max),No Date Target,20.73%/25.9%,"18.8%, 8.1 months","2026-02-12 (Price: 54.53), 18.8% above",65.8353 (F-Stack 1)/68.6522 (F-Stack 2),No Next Date Target,37.72/13.9251/41.121/33.7618/No F-Track Level/No F-Track Level/44.38,"86.36%, Past 10 years, 22",43.42,No Information,No Information,No Information,No Information,No Information,26.08% above/18.8% above/18.8% above,19.11%/1.41%/7.08%,"22.31%, 71.02%",3.5 months/28 days/1.8 month,-1.83%,3.94%,-5.77%,0.27,0.24,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
DELTADRIFT,"TRI.TO, Long, 2026-02-09 (Price: 121.21)",Daily,No Exit Yet,No Price Target,2026-02-11 (Min),5.73%/6.68%,"-2.87%, 3 days","2026-02-12 (Price: 117.73), 2.87% below",126.7372 (Historic Rise or Fall to Pivot)/124.4705 (Avg % Gain of Historic Winning trades)/125.6 (Function Specific Target)/240.8933 (Horizontal)/293.2329 (F-Stack 1)/455.2123 (F-Stack 2)/224.66 (EMA 200)/127.0523 (Backtested Max),2026-03-07 (Max)/2026-02-20 (Avg),118.68/No Horizontal Support/93.0152/69.3828/No F-Track Level/No F-Track Level/No EMA 200 Support,"76.92%, Past 4 years, 13",120.27,No Information,No Information,No Information,No Information,No Information,No Information,4.82%/1.26%/2.69%,"8.44%, 9.99%",18 days/2 days/8 days,4.66%,6.27%,-1.61%,0.1,0.34,83.04%/112/11 days (Across ALL Assets),78.71%/479/15 days (Across ALL Assets)
SIGMASHELL,"TRI.TO, Long, 2025-11-04 (Price: 206.63)",Daily,No Exit Yet,No Price Target,2026-02-11 (Max),77.2%/77.74%,"-43.02%, 3.3 months","2026-02-12 (Price: 117.73), 43.02% below",209.2542 (Historic Rise or Fall to Pivot)/226.4871 (Avg % Gain of Historic Winning trades)/293.2329 (Function Specific Target)/240.8933 (Horizontal)/293.2329 (F-Stack 1)/455.2123 (F-Stack 2)/224.66 (EMA 200)/234.0705 (Backtested Max)/208.6136 (Backtested Min),No Next Date Target,No Recent Minima/116.89/193.124/131.2534/No F-Track Level/No F-Track Level/No EMA 200 Support,"90.0%, Past 5 years, 10",221.1,"-3.94, 62.5%",No Information,No Information,No Information,No Information,No Information,13.28%/0.96%/9.61%,"5.24%, 12.83%",2.3 months/1.2 month/1.9 month,11.85%,6.18%,5.67%,0.52,0.33,85.95%/121/2.4 months (Across ALL Assets),74.78%/230/2.6 months (Across ALL Assets)
TRENDPULSE,"DOL.TO, Long, 2025-05-31 (Price: 176.5)",Monthly,2026-02-12 (Price: 189.1),No Price Target,No Date Target,8.07%/11.0%,"7.14%, 8.6 months","2026-02-12 (Price: 189.1), 7.14% above",209.8938 (Historic Rise or Fall to Pivot)/204.3517 (Avg % Gain of Historic Winning trades)/279.99 (Function Specific Target)/294.0831 (F-Stack 2)/220.0779 (Backtested Max),2026-11-03 (Max)/2026-07-09 (Avg),39.04/45.99/132.3972/94.2286/No F-Track Level/No F-Track Level/147.05,"100.0%, Past 20 years, 9",170.49,No Information,No Information,No Information,No Information,No Information,7.14% above/7.14% above/7.14% above,24.69%/6.61%/15.78%,"0%, 12.12%",1 year/5 months/9.3 months,8.62%,19.19%,-10.57%,2.59,1.27,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
BASELINEDIVERGENCE,"DOL.TO, Long, 2025-11-16 (Price: 194.93)",Weekly,No Exit Yet,No Price Target,2026-02-15 (Min),11.28%/14.13%,"-2.99%, 2.9 months","2026-02-12 (Price: 189.1), 2.99% below",215.8265 (Historic Rise or Fall to Pivot)/210.4269 (Avg % Gain of Historic Winning trades)/294.0831 (F-Stack 2)/249.7638 (Backtested Max),2026-07-08 (Max)/2026-02-15 (Min)/2026-03-26 (Avg),174.88/53.2967/132.3972/94.2286/No F-Track Level/No F-Track Level/188.27,"84.81%, Past 10 years, 79",184.95,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,28.13%/0.04%/7.95%,"9.81%, 20.94%",5.4 months/2.1 months/3 months,31.56%,15.32%,16.24%,0.92,0.93,88.89%/27/2.9 months (Across ALL Assets),85.45%/55/2.5 months (Across ALL Assets)
TRENDPULSE,"EFN.TO, Long, 2025-10-26 (Price: 37.71)",Weekly,No Exit Yet,No Price Target,2026-02-15 (Avg),14.62%/20.98%,"-10.79%, 3.6 months","2026-02-12 (Price: 33.64), 10.79% below",40.6966 (Historic Rise or Fall to Pivot)/41.2849 (Avg % Gain of Historic Winning trades)/50.8 (Function Specific Target)/45.1741 (F-Stack 1)/70.5281 (F-Stack 2)/47.5146 (Backtested Max)/38.5585 (Backtested Min),2026-07-18 (Max)/2026-02-15 (Avg),36.01/11.7733/29.5041/No support/No F-Track Level/No F-Track Level/32.61,"100.0%, Past 10 years, 22",37.34,No Information,No Information,No Information,No Information,No Information,8.41% below/10.79% below/10.79% below,26.0%/2.25%/9.48%,"-0.0%, 76.43%",6.1 months/1.2 month/2.6 months,-1.8%,10.52%,-12.32%,0.97,0.53,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
BAND MATRIX,"EFN.TO, Long, 2025-11-17 (Price: 35.37)",Daily,2026-02-12 (Price: 33.64),No Price Target,No Date Target,12.64%/14.33%,"-4.89%, 2.9 months","2026-02-12 (Price: 33.64), 4.89% below",37.8919 (Historic Rise or Fall to Pivot)/39.0237 (Avg % Gain of Historic Winning trades)/38.46 (Function Specific Target)/45.1741 (F-Stack 1)/70.5281 (F-Stack 2)/42.3626 (Backtested Max),2026-09-08 (Max)/2026-04-13 (Avg),34.92/11.7733/29.5041/No support/No F-Track Level/No F-Track Level/35.31,"90.91%, Past 5 years, 11",34.68,No Information,No Information,No Information,No Information,No Information,No Information,19.77%/2.75%/10.33%,"6.6%, 17.54%",6.8 months/1.2 month/3.4 months,20.08%,15.63%,4.45%,0.95,0.95,82.61%/69/4.1 months (Across ALL Assets),75.98%/254/3.7 months (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2026-01-14 (Price: 5.63)",Daily,2026-02-12 (Price: 5.79),5.8062 (Avg % Gain of Historic Winning trades),No Date Target,0.78%/1.55%,"2.84%, 29 days","2026-02-12 (Price: 5.79), 2.84% above",5.8349 (Historic Rise or Fall to Pivot)/5.88 (Function Specific Target)/6.825 (Horizontal)/7.4565 (F-Stack 1)/8.4564 (F-Stack 2)/5.9684 (Backtested Max),2027-01-09 (Max)/2026-05-20 (Avg),5.55/4.3875/4.8318/4.5145/No F-Track Level/No F-Track Level/No EMA 200 Support,"88.24%, Past 4 years, 34",5.61,No Information,No Information,No Information,No Information,No Information,2.84% above/2.84% above/2.84% above,6.01%/0.46%/3.13%,"6.51%, 16.22%",8.3 months/7 days/2.9 months,14.44%,0.14%,14.3%,0.3,0.02,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2025-10-09 (Price: 6.02)",Daily,No Exit Yet,No Price Target,2026-02-12 (Avg),4.45%/6.74%,"-3.82%, 4.2 months","2026-02-12 (Price: 5.79), 3.82% below",6.2391 (Historic Rise or Fall to Pivot)/6.2084 (Avg % Gain of Historic Winning trades)/6.18 (Function Specific Target)/6.825 (Horizontal)/7.4565 (F-Stack 1)/8.4213 (F-Stack 2)/6.3818 (Backtested Max)/6.0477 (Backtested Min),2026-10-04 (Max),5.57/4.3875/4.5145/3.5923/No F-Track Level/No F-Track Level/5.75,"88.24%, Past 4 years, 34",5.93,No Information,No Information,No Information,No Information,No Information,2.85% below/3.82% below/3.82% below,6.01%/0.46%/3.13%,"6.51%, 16.22%",8.3 months/7 days/2.9 months,14.44%,0.14%,14.3%,0.3,0.02,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"ENZL, Long, 2025-12-07 (Price: 46.0)",Weekly,No Exit Yet,47.5824 (Historic Rise or Fall to Pivot),No Date Target,1.48%/4.41%,"3.39%, 2.2 months","2026-02-12 (Price: 47.56), 3.39% above",48.2632 (Avg % Gain of Historic Winning trades)/59.09 (Function Specific Target)/65.1933 (Horizontal)/79.7363 (F-Stack 1)/84.688 (F-Stack 2)/49.657 (Backtested Max),2027-05-12 (Max)/2026-09-11 (Avg),44.33/39.215/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/44.79,"81.25%, Past 10 years, 16",45.67,No Information,No Information,No Information,No Information,No Information,4.23% above/3.39% above/3.39% above,7.95%/2.73%/4.92%,"0.65%, 24.58%",1 year/1.2 month/6.4 months,6.58%,2.1%,4.48%,1.03,0.01,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
BAND MATRIX,"ENZL, Long, 2024-12-29 (Price: 45.97)",Weekly,No Exit Yet,47.6663 (Backtested Min),No Date Target,9.1%/9.69%,"3.46%, 1.1 year","2026-02-12 (Price: 47.56), 3.46% above",51.8863 (Historic Rise or Fall to Pivot)/52.4518 (Avg % Gain of Historic Winning trades)/52.17 (Function Specific Target)/65.1933 (Horizontal)/79.7363 (F-Stack 1)/84.688 (F-Stack 2)/57.7613 (Backtested Max),2031-09-14 (Max)/2027-12-29 (Avg),45.1/43.9425/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/45.65,"100.0%, Past 13 years, 6",45.15,No Information,No Information,No Information,No Information,No Information,No Information,25.65%/3.69%/14.1%,"-0.0%, 43.15%",4.7 years/3 months/2.1 years,6.16%,2.21%,3.95%,1.3,0.02,100.0%/5/1.5 year (Across ALL Assets),80.68%/88/9.5 months (Across ALL Assets)
BASELINEDIVERGENCE,"NVDA, Long, 2025-12-14 (Price: 175.02)",Weekly,2026-02-12 (Price: 188.62),No Price Target,No Date Target,16.57%/27.18%,"7.77%, 2 months","2026-02-12 (Price: 188.62), 7.77% above",219.8776 (Historic Rise or Fall to Pivot)/245.6406 (Avg % Gain of Historic Winning trades)/239.8943 (Function Specific Target)/239.8943 (F-Stack 1)/283.6698 (F-Stack 2)/482.7577 (Backtested Max),2027-01-04 (Max)/2026-03-15 (Min)/2026-06-05 (Avg),167.02/13.9695/152.8996/143.3288/No F-Track Level/No F-Track Level/169.75,"83.7%, Past 10 years, 92",182.64,No Information,"^NDX, Normal Case",No Information,No Information,No Information,No Information,175.83%/0.32%/40.35%,"35.55%, 47.56%",8.9 months/2.1 months/4 months,75.78%,46.22%,29.56%,0.69,1.86,88.89%/27/2.9 months (Across ALL Assets),85.45%/55/2.5 months (Across ALL Assets)
FRACTAL TRACK,"AMZN, Long, 2026-01-04 (Price: 226.5)",Weekly,No Exit Yet,No Price Target,2026-02-13 (Min),33.04%/34.17%,"-12.16%, 1.3 month","2026-02-12 (Price: 198.96), 12.16% below",266.9529 (Historic Rise or Fall to Pivot)/264.6879 (Avg % Gain of Historic Winning trades)/284.83 (Function Specific Target)/317.6152 (F-Stack 1)/339.3352 (F-Stack 2)/297.2812 (Backtested Max),2030-01-01 (Max)/2026-02-13 (Min)/2026-11-21 (Avg),213.04/86.995/213.1321/193.0625/No F-Track Level/No F-Track Level/223.1,"93.75%, Past 20 years, 16",231.94,No Information,No Information,No Information,"38.2% (Price: 221.462), 10.16% below, Upmove Bounce Back","2025-04-13 (Price: 161.38), 2025-11-09 (Price: 258.6)",No Information,31.25%/0.75%/16.86%,"0.32%, 56.17%",2.8 years/28 days/7.4 months,13.55%,17.13%,-3.58%,1.66,0.81,94.55%/55/1.5 year (Across ALL Assets),74.31%/144/5.2 months (Across ALL Assets)
BAND MATRIX,"SPY, Long, 2025-03-23 (Price: 563.98)",Weekly,No Exit Yet,691.72 (Function Specific Target),No Date Target,4.38%/19.46%,"21.53%, 10.9 months","2026-02-12 (Price: 685.425), 21.53% above",818.7862 (Avg % Gain of Historic Winning trades)/969.1148 (F-Stack 2)/949.5167 (Backtested Max)/715.465 (Backtested Min),2029-12-07 (Max)/2027-10-17 (Min)/2029-01-28 (Avg),562.81/321.605/415.8599/285.255/No F-Track Level/No F-Track Level/No EMA 200 Support,"100.0%, Past 15 years, 5",562.79,No Information,No Information,No Information,No Information,No Information,No Information,68.36%/26.86%/45.18%,"-0.0%, 21.14%",3.3 years/1.8 year/2.7 years,12.5%,8.26%,4.24%,1.34,0.55,100.0%/5/1.5 year (Across ALL Assets),80.68%/88/9.5 months (Across ALL Assets)
DELTADRIFT,"NFLX, Long, 2025-12-28 (Price: 94.47)",Weekly,2026-02-12 (Price: 76.685),No Price Target,No Date Target,41.29%/42.09%,"-18.83%, 1.5 month","2026-02-12 (Price: 76.685), 18.83% below",108.9617 (Historic Rise or Fall to Pivot)/109.708 (Avg % Gain of Historic Winning trades)/109.33 (Function Specific Target)/139.352 (F-Stack 1)/152.4292 (F-Stack 2)/112.36 (EMA 200)/110.9834 (Backtested Max)/108.3476 (Backtested Min),2026-06-06 (Max)/2026-04-02 (Avg),94.39/34.8663/86.4764/77.567/No F-Track Level/No F-Track Level/No EMA 200 Support,"80.0%, Past 15 years, 5",94.71,No Information,No Information,No Information,No Information,No Information,No Information,17.48%/14.69%/16.13%,"53.59%, 53.59%",3.7 months/21 days/2.2 months,0.19%,16.07%,-15.88%,-0.03,0.7,94.87%/39/1.3 month (Across ALL Assets),87.5%/112/2.3 months (Across ALL Assets)
TRENDPULSE,"ETH-USD, Long, 2026-01-14 (Price: 3354.7227)",Daily,No Exit Yet,No Price Target,2026-02-10 (Avg),75.28%/88.39%,"-42.37%, 29 days","2026-02-12 (Price: 1933.2214), 42.37% below",4015.2676 (Historic Rise or Fall to Pivot)/3848.2024 (Avg % Gain of Historic Winning trades)/4199.91 (Function Specific Target)/4922.7188 (Horizontal)/4887.278 (F-Stack 1)/5306.7298 (F-Stack 2)/3641.92 (EMA 200)/4688.5604 (Backtested Max)/3388.6054 (Backtested Min),2026-04-15 (Max),3082.4/1370.4997/2637.9184/2471.5754/No F-Track Level/No F-Track Level/No EMA 200 Support,"95.56%, Past 4 years, 45",3322.1921,No Information,No Information,No Information,No Information,No Information,37.48% below/42.37% below/42.37% below,39.76%/1.01%/14.71%,"7.43%, 42.86%",2.1 months/5 days/19 days,53.14%,26.27%,26.87%,0.96,0.81,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
BAND MATRIX,"QQQ, Long, 2025-11-20 (Price: 585.67)",Daily,No Exit Yet,No Price Target,2026-02-10 (Min),5.58%/7.83%,"3.16%, 2.8 months","2026-02-12 (Price: 604.2), 3.16% above",651.4993 (Avg % Gain of Historic Winning trades)/637.94 (Function Specific Target)/836.2536 (F-Stack 1)/910.0135 (F-Stack 2)/682.9498 (Backtested Max),2028-08-06 (Max)/2026-10-11 (Avg),563.28/256.995/563.3658/526.8888/No F-Track Level/No F-Track Level/579.88,"100.0%, Past 5 years, 7",611.62,No Information,No Information,No Information,No Information,No Information,No Information,16.61%/1.3%/11.24%,"-0.0%, 35.62%",1.9 year/1.9 month/7.5 months,15.51%,10.52%,4.99%,1.44,0.62,82.61%/69/4.1 months (Across ALL Assets),75.98%/254/3.7 months (Across ALL Assets)
DELTADRIFT,"TCS.NS, Long, 2026-02-10 (Price: 2984.6001)",Daily,No Exit Yet,No Price Target,2026-02-11 (Min),10.4%/12.09%,"-7.86%, 2 days","2026-02-12 (Price: 2750.1001), 7.86% below",3185.1652 (Historic Rise or Fall to Pivot)/3082.495 (Avg % Gain of Historic Winning trades)/3133.83 (Function Specific Target)/4543.575 (Horizontal)/5637.7577 (F-Stack 1)/6110.9256 (F-Stack 2)/3200.06 (EMA 200)/3154.1254 (Backtested Max)/3036.2337 (Backtested Min),2026-03-12 (Max)/2026-02-24 (Avg),2941.6/2934.3251/2637.2425/2286.8248/No F-Track Level/No F-Track Level/No EMA 200 Support,"86.67%, Past 4 years, 15",2949.8,No Information,No Information,No Information,No Information,No Information,No Information,5.68%/1.73%/3.28%,"4.58%, 4.96%",21 days/1 day/10 days,12.04%,-0.2%,12.24%,0.76,-0.13,83.04%/112/11 days (Across ALL Assets),78.71%/479/15 days (Across ALL Assets)
TRENDPULSE,"COIN, Long, 2025-06-29 (Price: 353.43)",Weekly,No Exit Yet,No Price Target,2026-02-14 (Avg),231.25%/265.11%,"-59.45%, 7.6 months","2026-02-12 (Price: 143.325), 59.45% below",474.7625 (Avg % Gain of Historic Winning trades)/523.2877 (F-Stack 2)/563.7915 (Backtested Max),2026-07-29 (Max)/2026-02-14 (Avg),160.55/86.505/234.936/157.903/No F-Track Level/No F-Track Level/237.22,"100.0%, Past 10 years, 7",302.08,No Information,No Information,No Information,No Information,No Information,53.52% below/59.45% below/59.45% below,59.52%/2.91%/34.33%,"-0.0%, 53.28%",9.1 months/1.2 month/5.3 months,77.87%,-11.61%,89.48%,1.25,0.21,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
TRENDPULSE,"WPM.TO, Long, 2025-12-21 (Price: 164.88)",Weekly,2026-02-08 (Price: 185.62),No Price Target,2026-02-11 (Min),7.11%/26.73%,"18.65%, 1.8 month","2026-02-12 (Price: 195.63), 18.65% above",247.93 (Function Specific Target)/209.546 (Backtested Max),2026-06-30 (Max)/2026-04-04 (Avg),135.45/52.782/146.152/125.9496/No F-Track Level/No F-Track Level/130.22,"90.32%, Past 10 years, 31",163.7,No Information,No Information,No Information,No Information,No Information,18.65% above/18.65% above/18.65% above,27.09%/5.0%/13.6%,"25.2%, 49.41%",4.4 months/1.2 month/2.4 months,8.5%,7.59%,0.91%,0.74,0.39,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
TRENDPULSE,"JD, Long, 2025-09-14 (Price: 33.67)",Weekly,No Exit Yet,No Price Target,2026-02-13 (Avg),31.13%/36.3%,"-19.1%, 5 months","2026-02-12 (Price: 27.24), 19.1% below",39.0639 (Avg % Gain of Historic Winning trades)/41.34 (Function Specific Target)/92.73 (Horizontal)/97.2627 (F-Stack 1)/102.2552 (F-Stack 2)/35.72 (EMA 200)/40.872 (Backtested Max)/37.1279 (Backtested Min),2026-05-24 (Max)/2026-02-13 (Avg),30.91/24.07/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,"77.78%, Past 10 years, 9",31.66,No Information,No Information,No Information,No Information,No Information,12.33% below/19.1% below/19.1% below,21.39%/10.27%/16.02%,"63.97%, 76.21%",5.8 months/1.9 month/3.5 months,-14.42%,1.91%,-16.33%,-0.14,0.21,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
FRACTAL TRACK,"FPH.NZ, Long, 2025-04-06 (Price: 34.58)",Weekly,2026-02-08 (Price: 39.9),39.8673 (Backtested Min),No Date Target,2.71%/3.88%,"13.94%, 10.4 months","2026-02-12 (Price: 39.4), 13.94% above",40.469 (Avg % Gain of Historic Winning trades)/46.11 (Function Specific Target)/40.9296 (F-Stack 1)/48.5677 (F-Stack 2)/41.458 (Backtested Max),2029-05-27 (Max)/2026-10-31 (Avg),32.55/22.5167/30.9793/26.1935/No F-Track Level/No F-Track Level/No EMA 200 Support,"100.0%, Past 20 years, 11",33.0,No Information,No Information,No Information,"38.2% (Price: 32.1618), 22.51% above, Upmove Bounce Back","2023-11-05 (Price: 20.29), 2025-01-26 (Price: 39.5)",No Information,19.89%/15.29%/17.03%,"-0.0%, 42.34%",2.9 years/3.3 months/1.1 year,9.13%,8.49%,0.64%,1.13,0.45,94.55%/55/1.5 year (Across ALL Assets),74.31%/144/5.2 months (Across ALL Assets)
FRACTAL TRACK,"INDA, Long, 2025-08-24 (Price: 53.58)",Weekly,No Exit Yet,No Price Target,2026-02-13 (Min),4.04%/7.55%,"-0.68%, 5.7 months","2026-02-12 (Price: 53.215), 0.68% below",57.2342 (Historic Rise or Fall to Pivot)/62.3457 (Avg % Gain of Historic Winning trades)/58.63 (Function Specific Target)/55.3633 (Horizontal)/66.8401 (F-Stack 1)/79.771 (F-Stack 2)/62.9565 (Backtested Max)/61.7563 (Backtested Min),2029-08-21 (Max)/2026-02-13 (Min)/2028-03-19 (Avg),52.12/39.06/49.0901/45.3705/No F-Track Level/No F-Track Level/No EMA 200 Support,"100.0%, Past 14 years, 7",53.23,No Information,No Information,No Information,"38.2% (Price: 52.7974), 0.79% above, Upmove Bounce Back","2025-03-09 (Price: 47.6), 2025-06-29 (Price: 56.01)",No Information,17.5%/15.26%/16.36%,"-0.0%, 39.17%",2.8 years/4 months/1.8 year,8.1%,3.68%,4.42%,1.51,0.14,94.55%/55/1.5 year (Across ALL Assets),74.31%/144/5.2 months (Across ALL Assets)
FRACTAL TRACK,"BYD.TO, Long, 2025-12-15 (Price: 222.94)",Daily,2026-02-10 (Price: 245.52),No Price Target,No Date Target,7.1%/7.14%,"2.72%, 2 months","2026-02-12 (Price: 229.0), 2.72% above",247.5303 (Avg % Gain of Historic Winning trades)/245.25 (Function Specific Target)/256.6133 (Horizontal)/367.2583 (F-Stack 1)/388.6839 (F-Stack 2)/249.9157 (Backtested Max)/245.3455 (Backtested Min),2028-12-14 (Max)/2026-07-02 (Avg),221.25/190.7867/147.1212/139.9966/No F-Track Level/No F-Track Level/217.52,"85.71%, Past 5 years, 14",222.88,No Information,No Information,No Information,"50% (Price: 223.09), 2.65% above, Upmove Bounce Back","2025-10-30 (Price: 204.5), 2025-12-02 (Price: 241.68)",No Information,12.1%/10.05%/11.03%,"1.1%, 48.71%",2.1 years/26 days/4.6 months,27.71%,0.9%,26.81%,1.63,0.03,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
TRENDPULSE,"MFT.NZ, Long, 2024-07-21 (Price: 76.98)",Weekly,2026-02-12 (Price: 63.42),No Price Target,No Date Target,21.4%/23.54%,"-17.61%, 1.6 year","2026-02-12 (Price: 63.42), 17.61% below",81.6527 (Historic Rise or Fall to Pivot)/81.7605 (Avg % Gain of Historic Winning trades)/76.99 (Function Specific Target)/85.45 (Horizontal)/119.9356 (F-Stack 1)/137.6171 (F-Stack 2)/87.3954 (Backtested Max)/78.3502 (Backtested Min),2026-04-07 (Max),67.63/38.35/73.6141/54.7158/No F-Track Level/No F-Track Level/67.82,"91.3%, Past 10 years, 23",75.37,No Information,No Information,No Information,No Information,No Information,8.09% below/17.61% below/17.61% below,13.53%/1.78%/6.21%,"5.83%, 27.74%",1.2 year/1.2 month/3.5 months,8.44%,10.06%,-1.62%,1.12,0.58,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
BAND MATRIX,"SOXX, Long, 2025-11-18 (Price: 276.98)",Daily,No Exit Yet,358.1351 (Backtested Max),No Date Target,16.06%,"27.86%, 2.9 months","2026-02-12 (Price: 354.15), 27.86% above",411.0319 (F-Stack 2),2028-01-09 (Max)/2026-07-19 (Avg),271.99/110.475/254.997/226.8328/No F-Track Level/No F-Track Level/268.41,"77.78%, Past 5 years, 9",279.54,No Information,No Information,No Information,No Information,No Information,No Information,29.3%/10.91%/18.92%,"16.66%, 41.67%",1.5 year/1.9 month/5.6 months,20.73%,12.97%,7.76%,0.76,0.63,82.61%/69/4.1 months (Across ALL Assets),75.98%/254/3.7 months (Across ALL Assets)
