Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"XLE, Long, 2025-09-26 (Price: 45.995)",2026-01-09 (Price: 46.67),"1.47%, 3.5 months","95.83%, Past 4 years, 24","Daily, is CONFIRMED on 2025-09-26",Already confirmed,"2026-01-12 (Price: 46.34), 0.75% above",3.6 months,No Information,No Information,No Information,No Information,No Information,1.68% above/0.75% above/0.75% above,6.81%/0.4%/3.61%,"6.99%, 40.87%",1.5 month/6 days/17 days,2025-11-30/2025-10-04/2025-10-20,10.35%,4.61%,5.74%,0.88,0.26,48.4373/47.6554/47.16/49.2225/53.4428/58.8712/No EMA 200 Target,43.84/22.8475/44.5115/37.0707/No F-Track Level/No F-Track Level/43.45,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
TRENDPULSE,"SBUX, Long, 2025-10-17 (Price: 85.36)",2026-01-09 (Price: 88.88),"4.12%, 2.8 months","91.67%, Past 4 years, 12","Daily, is CONFIRMED on 2025-10-17",Already confirmed,"2026-01-12 (Price: 89.96), 5.39% above",2.9 months,No Information,No Information,No Information,No Information,No Information,6.66% above/5.39% above/5.39% above,8.06%/2.15%/4.6%,"1.89%, 25.49%",3.2 months/6 days/1.2 month,2026-03-05/2025-10-25/2025-12-08,10.39%,-0.2%,10.59%,0.88,0.03,87.9293/89.2866/89.19/117.438/142.4098/150.3462/92.34,78.46/71.675/76.529/65.8616/No F-Track Level/No F-Track Level/No EMA 200 Support,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
TRENDPULSE,"SBUX, Long, 2025-12-11 (Price: 84.74)",2026-01-09 (Price: 88.88),"4.89%, 29 days","91.67%, Past 4 years, 12","Daily, is CONFIRMED on 2025-12-11",Already confirmed,"2026-01-12 (Price: 89.96), 6.16% above",1.1 month,No Information,No Information,No Information,No Information,No Information,7.29% above/6.16% above/6.16% above,8.06%/2.15%/4.6%,"1.89%, 25.49%",3.2 months/6 days/1.2 month,2026-04-29/2025-12-19/2026-02-01,10.39%,-0.2%,10.59%,0.88,0.03,87.2907/88.638/90.37/117.438/142.4098/150.3462/88.7,82.28/71.675/76.529/65.8616/No F-Track Level/No F-Track Level/No EMA 200 Support,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
TRENDPULSE,"SBUX, Long, 2025-12-29 (Price: 85.57)",2026-01-09 (Price: 88.88),"3.87%, 11 days","91.67%, Past 4 years, 12","Daily, is CONFIRMED on 2025-12-29",Already confirmed,"2026-01-12 (Price: 89.96), 5.13% above",14 days,No Information,No Information,No Information,No Information,No Information,6.37% above/5.13% above/5.13% above,8.06%/2.15%/4.6%,"1.89%, 25.49%",3.2 months/6 days/1.2 month,2026-05-17/2026-01-06/2026-02-19,10.39%,-0.2%,10.59%,0.88,0.03,88.1457/89.5062/86.19/117.438/142.4098/150.3462/87.53,83.86/71.675/76.529/65.8616/No F-Track Level/No F-Track Level/No EMA 200 Support,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
TRENDPULSE,"MSE.PA, Long, 2026-01-02 (Price: 65.3)",2026-01-08 (Price: 65.84),"0.83%, 6 days","100.0%, Past 4 years, 18","Daily, is CONFIRMED on 2026-01-02",Already confirmed,"2026-01-12 (Price: 67.13), 2.8% above",10 days,No Information,No Information,No Information,No Information,No Information,3.74% above/2.8% above/2.8% above,4.76%/0.41%/2.29%,"0%, 13.59%",3.5 months/6 days/1.3 month,2026-06-03/2026-01-10/2026-02-27,9.16%,6.81%,2.35%,1.46,0.37,67.5594/66.7954/66.67/No Horizontal Resistance/81.1364/117.7989/No EMA 200 Target,63.33/33.6667/58.4776/44.4738/No F-Track Level/No F-Track Level/60.1,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
DELTADRIFT,"CAD=X, Long, 2025-12-16 (Price: 1.3769)",2026-01-08 (Price: 1.3858),"0.65%, 23 days","81.82%, Past 4 years, 11","Daily, was CONFIRMED on 2025-12-16",Already confirmed,"2026-01-09 (Price: 1.3864), 0.69% above",24 days,No Information,No Information,No Information,No Information,No Information,No Information,1.24%/0.49%/0.73%,"1.99%, 2.15%",26 days/2 days/10 days,2026-01-22/2025-12-18/2025-12-30,5.03%,1.76%,3.27%,0.25,-0.29,1.3973/1.387/1.39/1.3921/No Next Fib Ext/No Next Fib Ext/1.39,No support/1.2339/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,86.49%/111/12 days (Across ALL Assets),78.66%/478/16 days (Across ALL Assets)
FRACTAL TRACK,"MSE.PA, Long, 2025-12-15 (Price: 64.11)",2026-01-07 (Price: 66.05),"3.03%, 23 days","100.0%, Past 5 years, 15","Daily, was CONFIRMED on 2025-12-15",Already confirmed,"2026-01-12 (Price: 67.13), 4.71% above",28 days,No Information,No Information,No Information,"23.66% (Price: 62.9255), 6.68% above, Upmove Bounce Back","2025-08-01 (Price: 57.2), 2025-11-13 (Price: 64.7)",No Information,10.86%/2.75%/8.53%,"0%, 23.33%",1.6 year/1.3 month/5.5 months,2028-03-28/2026-02-09/2026-08-10,22.9%,9.15%,13.75%,2.88,0.6,66.1679/69.5786/68.61/No Horizontal Resistance/81.1364/117.7989/No EMA 200 Target,61.34/33.6667/58.4776/44.4738/No F-Track Level/No F-Track Level/60.33,94.15%/325/5.2 months (Across ALL Assets),62.26%/53/5.5 months (Across ALL Assets)
TRENDPULSE,"EEM, Long, 2025-12-30 (Price: 54.88)",2026-01-07 (Price: 56.85),"3.59%, 8 days","90.91%, Past 4 years, 11","Daily, is CONFIRMED on 2025-12-30",Already confirmed,"2026-01-12 (Price: 57.94), 5.58% above",13 days,No Information,No Information,No Information,No Information,No Information,6.0% above/5.58% above/5.58% above,4.72%/1.07%/2.64%,"25.37%, 34.75%",3.1 months/6 days/21 days,2026-05-13/2026-01-07/2026-01-29,2.19%,2.36%,-0.17%,0.01,0.07,57.3606/56.3288/55.56/56.245/56.6819/68.2921/No EMA 200 Target,52.6/37.485/41.6415/32.346/No F-Track Level/No F-Track Level/49.59,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
FRACTAL TRACK,"BPCL.NS, Long, 2025-05-31 (Price: 318.4)",2025-12-31 (Price: 384.0),"20.6%, 7.1 months","100.0%, Past 30 years, 4","Monthly, was CONFIRMED on 2025-05-31",Already confirmed,"2026-01-12 (Price: 358.75), 12.67% above",7.5 months,No Information,No Information,No Information,"61.8% (Price: 232.6394), 54.21% above, Upmove Bounce Back","2022-10-31 (Price: 144.025), 2024-09-30 (Price: 376.0)",No Information,30.51%/20.62%/27.17%,"-0.0%, 29.42%",1.8 year/3 months/1.1 year,2027-12-25/2025-10-08/2026-12-25,9.39%,8.87%,0.52%,1.53,0.44,327.2834/404.9093/457.58/343.7375/372.4081/393.108/332.72,237.3/145.35/295.7614/248.4289/No F-Track Level/No F-Track Level/No EMA 200 Support,88.57%/35/2.2 years (Across ALL Assets),60.29%/68/9.3 months (Across ALL Assets)
TRENDPULSE,"BDGI.TO, Long, 2025-07-31 (Price: 52.29)",2025-12-31 (Price: 73.13),"39.85%, 5.1 months","95.0%, Past 20 years, 20","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2026-01-12 (Price: 76.6), 46.49% above",5.5 months,No Information,No Information,No Information,No Information,No Information,71.71% above/57.55% above/46.49% above,69.93%/3.87%/34.79%,"37.81%, 54.03%",11.2 months/5 months/6 months,2026-11-29/2026-03-05/2026-04-17,16.29%,14.03%,2.26%,1.02,0.66,103.4139/70.4817/64.4/No Horizontal Resistance/50.7492/58.5532/No EMA 200 Target,35.88/24.32/46.0323/42.8299/No F-Track Level/No F-Track Level/41.26,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
TRENDPULSE,"ATM.NZ, Long, 2025-02-28 (Price: 8.84)",2025-12-31 (Price: 10.78),"21.95%, 10.2 months","100.0%, Past 20 years, 8","Monthly, is CONFIRMED on 2025-02-28",Already confirmed,"2026-01-12 (Price: 10.68), 20.81% above",10.6 months,No Information,No Information,No Information,No Information,No Information,65.84% above/20.81% above/20.81% above,102.13%/45.63%/81.61%,"-0.0%, 48.4%",2.1 years/10.1 months/1.6 year,2028-02-28/2026-05-12/2027-06-12,19.84%,13.35%,6.49%,1.36,0.6,12.1833/16.0543/13.32/No Horizontal Resistance/21.86/25.8879/No EMA 200 Target,4.15/5.185/8.6495/8.0201/No F-Track Level/No F-Track Level/6.78,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
FRACTAL TRACK,"HYG, Long, 2025-06-30 (Price: 80.65)",2025-12-31 (Price: 80.63),"-0.02%, 6.1 months","80.0%, Past 18 years, 5","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2026-01-12 (Price: 81.04), 0.48% above",6.5 months,No Information,No Information,No Information,"38.2% (Price: 76.5615), 5.85% above, Upmove Bounce Back","2022-10-31 (Price: 70.4), 2024-09-30 (Price: 80.37)",No Information,2.15%/2.15%/2.15%,"3.95%, 5.88%",1.7 year/1.7 year/1.7 year,2027-12-03/2027-12-03/2027-12-03,3.9%,-0.99%,4.89%,-0.17,-0.53,79.4967/82.384/86.63/86.99/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,78.6/72.2733/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/80.02,88.57%/35/2.2 years (Across ALL Assets),60.29%/68/9.3 months (Across ALL Assets)
TRENDPULSE,"AAPL, Long, 2024-07-31 (Price: 222.08)",2025-12-31 (Price: 271.86),"22.42%, 1.4 year","100.0%, Past 20 years, 20","Monthly, is CONFIRMED on 2024-07-31",Already confirmed,"2026-01-12 (Price: 260.25), 17.19% above",1.5 year,No Information,No Information,No Information,No Information,No Information,23.56% above/17.19% above/17.19% above,49.66%/12.62%/21.67%,"-0.0%, 40.56%",2.5 years/5.1 months/10.5 months,2028-02-24/2025-03-09/2025-10-30,17.77%,21.49%,-3.72%,2.41,1.03,323.0598/270.2047/323.37/No Horizontal Resistance/294.7231/309.0801/No EMA 200 Target,170.33/136.9225/189.8723/119.0319/No F-Track Level/No F-Track Level/189.12,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
TRENDPULSE,"CNU.NZ, Long, 2024-09-30 (Price: 8.72)",2025-12-31 (Price: 9.4),"7.8%, 1.3 year","100.0%, Past 20 years, 6","Monthly, is CONFIRMED on 2024-09-30",Already confirmed,"2026-01-12 (Price: 9.44), 8.26% above",1.3 year,No Information,No Information,No Information,No Information,No Information,10.54% above/8.26% above/8.26% above,26.44%/7.23%/18.68%,"-0.0%, 15.86%",11.1 months/5.1 months/8.1 months,2026-01-25/2025-05-09/2025-09-16,14.78%,5.28%,9.5%,1.0,0.27,9.6243/10.3489/8.91/8.822/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,7.18/6.0983/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/7.84,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
TRENDPULSE,"GILD, Long, 2022-12-31 (Price: 85.85)",2025-12-31 (Price: 122.74),"42.97%, 3 years","100.0%, Past 33 years, 7","Quarterly, is CONFIRMED on 2022-12-31",Already confirmed,"2026-01-12 (Price: 122.6), 42.81% above",3.1 years,No Information,No Information,No Information,No Information,No Information,98.74% above/43.8% above/42.81% above,48.53%/11.57%/42.07%,"-0.0%, 24.28%",3 years/1.5 year/2.3 years,2027-04-13/2025-02-20/2026-04-11,9.69%,12.1%,-2.41%,1.59,0.53,107.2181/121.9671/90.9/No Horizontal Resistance/123.4541/140.4376/No EMA 200 Target,58.26/56.99/75.3922/65.1312/No F-Track Level/No F-Track Level/67.59,100.0%/9/2.2 years (Across ALL Assets),75.0%/4/6.2 months (Across ALL Assets)
TRENDPULSE,"EEM, Long, 2025-07-31 (Price: 48.56)",2025-12-31 (Price: 54.71),"12.66%, 5.1 months","83.33%, Past 20 years, 12","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2026-01-12 (Price: 57.94), 19.32% above",5.5 months,No Information,No Information,No Information,No Information,No Information,27.28% above/19.32% above/19.32% above,23.15%/1.8%/11.72%,"17.13%, 38.01%",1.6 year/4 months/9.6 months,2027-11-12/2026-01-20/2026-09-21,1.85%,4.85%,-3.0%,0.23,0.23,56.1111/54.2512/51.72/51.3833/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,36.7/37.485/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/44.66,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
TRENDPULSE,"SFTBY, Long, 2025-07-31 (Price: 9.5375)",2025-12-31 (Price: 14.175),"48.62%, 5.1 months","100.0%, Past 20 years, 6","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2026-01-12 (Price: 14.17), 48.57% above",5.5 months,No Information,No Information,No Information,No Information,No Information,55.59% above/51.15% above/48.57% above,36.66%/36.66%/36.66%,"-0.0%, 64.04%",1 year/1 year/1 year,2027-01-03/2027-01-03/2027-01-03,12.92%,8.11%,4.81%,0.88,0.41,9.2132/13.0339/10.68/No Horizontal Resistance/12.0968/14.0995/No EMA 200 Target,6.3/4.205/8.1314/7.1635/No F-Track Level/No F-Track Level/7.34,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
TRENDPULSE,"BAC, Long, 2025-02-28 (Price: 46.1)",2025-12-31 (Price: 55.0),"19.31%, 10.2 months","76.92%, Past 20 years, 13","Monthly, is CONFIRMED on 2025-02-28",Already confirmed,"2026-01-12 (Price: 55.19), 19.72% above",10.6 months,No Information,No Information,No Information,No Information,No Information,25.57% above/19.72% above/19.72% above,30.69%/9.64%/18.15%,"25.08%, 44.87%",1.3 year/5 months/9 months,2027-01-06/2025-10-03/2026-03-26,4.68%,2.37%,2.31%,0.29,0.18,53.6973/54.4672/56.66/48.96/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,26.34/22.67/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/42.38,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
TRENDPULSE,"BAC, Long, 2025-07-31 (Price: 47.27)",2025-12-31 (Price: 55.0),"16.35%, 5.1 months","76.92%, Past 20 years, 13","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2026-01-12 (Price: 55.19), 16.75% above",5.5 months,No Information,No Information,No Information,No Information,No Information,25.06% above/15.08% above/16.75% above,30.69%/9.64%/18.15%,"25.08%, 44.87%",1.3 year/5 months/9 months,2027-06-08/2026-03-05/2026-08-26,4.68%,2.37%,2.31%,0.29,0.18,55.0601/55.8495/52.62/48.715/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,26.34/29.49/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/44.14,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
TRENDPULSE,"^BVSP, Long, 2023-12-31 (Price: 134185.0)",2025-12-31 (Price: 161125.0),"20.08%, 2 years","88.89%, Past 20 years, 9","Monthly, is CONFIRMED on 2023-12-31",Already confirmed,"2026-01-12 (Price: 163150.3438), 21.59% above",2.1 years,No Information,No Information,No Information,No Information,No Information,28.13% above/21.59% above/21.59% above,14.35%/2.63%/9.45%,"18.7%, 34.07%",3.3 years/8.1 months/1.9 year,2028-09-15/2024-12-16/2026-09-16,6.15%,6.78%,-0.63%,0.48,0.36,148462.284/146865.4825/161963.8/No Horizontal Resistance/173653.968/192289.6/No EMA 200 Target,101882.0/90496.5/121313.6/110617.73/No F-Track Level/No F-Track Level/115493.12,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
TRENDPULSE,"IEI, Long, 2024-08-31 (Price: 118.72)",2025-12-31 (Price: 119.35),"0.53%, 1.4 year","77.78%, Past 20 years, 9","Monthly, is CONFIRMED on 2024-08-31",Already confirmed,"2026-01-12 (Price: 119.28), 0.47% above",1.4 year,No Information,No Information,No Information,No Information,No Information,1.37% above/0.47% above/0.47% above,1.93%/1.13%/1.45%,"15.13%, 15.6%",11.2 months/6.1 months/8.1 months,2025-12-30/2025-05-23/2025-08-17,1.43%,0.7%,0.73%,-0.36,-0.87,121.7355/120.4414/124.14/133.2183/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,112.29/112.768/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/115.83,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
TRENDPULSE,"MSE.PA, Long, 2025-01-31 (Price: 57.37)",2025-12-31 (Price: 64.71),"12.79%, 11.1 months","100.0%, Past 20 years, 8","Monthly, is CONFIRMED on 2025-01-31",Already confirmed,"2026-01-12 (Price: 67.13), 17.01% above",11.5 months,No Information,No Information,No Information,No Information,No Information,25.88% above/24.15% above/17.01% above,11.99%/4.9%/8.12%,"-0.0%, 28.4%",1.7 year/5 months/11.9 months,2027-07-06/2025-09-05/2026-07-02,5.39%,1.99%,3.4%,0.77,-0.0,58.7354/62.0284/73.34/No Horizontal Resistance/58.4776/81.1364/No EMA 200 Target,52.08/33.57/44.4738/35.8188/No F-Track Level/No F-Track Level/53.19,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
FRACTAL TRACK,"KWEB, Short, 2025-12-31 (Price: 34.05)",2026-01-12 (Price: 37.66) (Today),"-10.6%, 12 days","85.71%, Past 12 years, 7","Monthly, was CONFIRMED on 2025-12-31",Already confirmed,"2026-01-12 (Price: 37.66), 10.6% above",12 days,No Information,No Information,No Information,"38.2% (Price: 35.4633), 6.19% above, Upmove Break Below","2024-01-31 (Price: 22.68), 2025-10-31 (Price: 43.365)",No Information,10.4%/3.11%/7.13%,"19.33%, 16.82%",3.1 months/1 month/1.6 month,2026-05-14/2026-02-12/2026-03-10,5.83%,5.4%,0.43%,0.25,0.12,31.1762/31.6222/21.64/24.5062/No F-Stack Support/No F-Stack Support/No EMA 200 Target,No support/24.5062/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No support,83.33%/6/1.2 month (Across ALL Assets),50.0%/14/1.7 month (Across ALL Assets)
FRACTAL TRACK,"NFLX, Short, 2025-12-31 (Price: 93.76)",2026-01-12 (Price: 89.41) (Today),"4.64%, 12 days","100.0%, Past 23 years, 6","Quarterly, was CONFIRMED on 2025-12-31",Already confirmed,"2026-01-12 (Price: 89.41), 4.64% below",12 days,No Information,No Information,No Information,"23.66% (Price: 106.2331), 15.84% below, Upmove Break Below","2022-06-30 (Price: 16.271), 2025-06-30 (Price: 134.115)",No Information,53.32%/10.52%/29.48%,"0.0%, 53.32%",3.1 months/3 months/3 months,2026-05-14/2026-05-10/2026-05-10,11.77%,5.5%,6.27%,1.3,0.88,184.1259/66.1196/23.05/34.8663/86.4764/77.567/No EMA 200 Target,No support/34.8663/86.4764/77.567/No F-Track Level/No F-Track Level/No support,100.0%/2/7.6 months (Across ALL Assets),63.64%/11/4.1 months (Across ALL Assets)
FRACTAL TRACK,"AMD, Short, 2025-12-30 (Price: 215.34)",2026-01-08 (Price: 204.68),"4.95%, 9 days","85.0%, Past 5 years, 40","Daily, was CONFIRMED on 2025-12-30",Already confirmed,"2026-01-12 (Price: 207.69), 3.55% below",13 days,No Information,No Information,No Information,"38.2% (Price: 222.0896), 6.48% below, Upmove Break Below","2025-10-29 (Price: 257.4), 2025-11-25 (Price: 206.58)",No Information,8.59%/0.06%/4.31%,"24.21%, 11.06%",1.8 month/1 day/8 days,2026-03-18/2025-12-31/2026-01-10,20.24%,5.1%,15.14%,0.39,0.6,214.4786/206.0588/184.85/72.6533/187.3421/170.075/166.25,No support/72.6533/187.3421/170.075/No F-Track Level/No F-Track Level/No EMA 200 Support,42.86%/7/15 days (Across ALL Assets),28.57%/7/5 days (Across ALL Assets)
FRACTAL TRACK,"KWEB, Short, 2025-11-30 (Price: 37.57)",2025-12-31 (Price: 34.05),"9.37%, 1 month","85.71%, Past 12 years, 7","Monthly, was CONFIRMED on 2025-11-30",Already confirmed,"2026-01-12 (Price: 37.66), 0.24% above",1.4 month,No Information,No Information,No Information,"23.66% (Price: 37.1791), 1.29% above, Upmove Break Below","2022-10-31 (Price: 17.22), 2025-10-31 (Price: 43.365)",No Information,10.4%/3.11%/7.13%,"19.33%, 16.82%",3.1 months/1 month/1.6 month,2026-04-13/2026-01-12/2026-02-07,5.83%,5.4%,0.43%,0.25,0.12,34.3991/34.8913/21.88/24.5062/No F-Stack Support/No F-Stack Support/36.38,No support/24.5062/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,83.33%/6/1.2 month (Across ALL Assets),50.0%/14/1.7 month (Across ALL Assets)
TRENDPULSE,"PFE, Short, 2024-03-31 (Price: 27.75)",2025-12-31 (Price: 24.9),"10.27%, 1.8 year","100.0%, Past 49 years, 5","Quarterly, is CONFIRMED on 2024-03-31",Already confirmed,"2026-01-12 (Price: 25.27), 8.94% below",1.8 year,No Information,No Information,No Information,No Information,No Information,12.23% below/11.02% below/8.94% below,28.35%/7.35%/17.85%,"0.0%, 34.93%",1.7 year/1.3 year/1.5 year,2026-09-03/2026-02-06/2026-05-22,5.58%,5.5%,0.08%,0.53,0.21,25.863/22.7966/18.85/26.1058/21.508/20.5265/No EMA 200 Target,No support/26.1058/21.508/20.5265/No F-Track Level/No F-Track Level/No support,100.0%/1/1.8 year (Across ALL Assets),No Data (Across ALL Assets)
