Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"^DJI, Long, 2026-01-31 (Price: 48892.4688)",No Exit Yet,"1.58%, 18 days","85.71%, Past 20 years, 14","Monthly, is CONFIRMED on 2026-01-31",Already confirmed,"2026-02-18 (Price: 49662.6602), 1.58% above",18 days,48105.9805,No Information,No Information,No Information,No Information,No Information,1.58% above/1.58% above/1.58% above,15.24%/4.84%/10.23%,"2.61%, 11.83%",1.2 year/5 months/9.7 months,2027-10-18/2026-09-05/2027-03-28,6.32%,4.47%,1.85%,1.23,0.21,55859.6456/53894.1684/71417.92/No Horizontal Resistance/54129.8938/83218.843/No EMA 200 Target,40669.36/32614.5825/36151.8794/25040.9446/No F-Track Level/No F-Track Level/45320.62,95.89%/73/1 year (Across ALL Assets),73.02%/126/9.3 months (Across ALL Assets)
TRENDPULSE,"BNS.TO, Long, 2026-01-31 (Price: 101.8)",No Exit Yet,"2.19%, 18 days","85.71%, Past 20 years, 14","Monthly, is CONFIRMED on 2026-01-31",Already confirmed,"2026-02-18 (Price: 104.03), 2.19% above",18 days,101.58,No Information,No Information,No Information,No Information,No Information,7.31% above/1.93% above/2.19% above,24.83%/4.28%/13.78%,"30.99%, 38.87%",1.1 year/6 months/10.2 months,2027-08-27/2026-10-18/2027-04-19,1.92%,4.47%,-2.55%,0.3,0.2,108.1829/115.828/147.73/No Horizontal Resistance/113.9126/137.6923/No EMA 200 Target,56.15/62.2517/92.969/69.3218/No F-Track Level/No F-Track Level/85.08,95.89%/73/1 year (Across ALL Assets),73.02%/126/9.3 months (Across ALL Assets)
TRENDPULSE,"ACWX, Long, 2026-01-31 (Price: 70.78)",No Exit Yet,"3.63%, 18 days","90.91%, Past 20 years, 11","Monthly, is CONFIRMED on 2026-01-31",Already confirmed,"2026-02-18 (Price: 73.35), 3.63% above",18 days,68.01,No Information,No Information,No Information,No Information,No Information,10.32% above/7.66% above/3.63% above,15.1%/1.97%/7.67%,"10.07%, 26.55%",3.3 years/4.1 months/1.5 year,2030-10-17/2026-07-26/2028-03-23,1.48%,1.08%,0.4%,0.36,-0.07,76.9803/76.2088/77.75/No Horizontal Resistance/69.6679/76.9985/No EMA 200 Target,52.16/45.07/61.9685/No support/No F-Track Level/No F-Track Level/63.45,95.89%/73/1 year (Across ALL Assets),73.02%/126/9.3 months (Across ALL Assets)
TRENDPULSE,"TSM, Long, 2026-01-31 (Price: 330.56)",No Exit Yet,"9.59%, 18 days","100.0%, Past 20 years, 21","Monthly, is CONFIRMED on 2026-01-31",Already confirmed,"2026-02-18 (Price: 362.26), 9.59% above",18 days,311.98,No Information,No Information,No Information,No Information,No Information,19.21% above/5.83% above/9.59% above,62.44%/6.14%/35.38%,"-0.0%, 49.81%",1.4 year/5 months/9.3 months,2028-01-29/2026-09-05/2027-03-11,9.27%,10.69%,-1.42%,1.28,0.53,441.4629/447.5121/521.62/No Horizontal Resistance/334.306/349.9895/No EMA 200 Target,166.0/83.575/274.027/233.1074/No F-Track Level/No F-Track Level/254.82,95.89%/73/1 year (Across ALL Assets),73.02%/126/9.3 months (Across ALL Assets)
TRENDPULSE,"^BVSP, Long, 2026-01-31 (Price: 181364.0)",No Exit Yet,"2.57%, 18 days","90.0%, Past 20 years, 10","Monthly, is CONFIRMED on 2026-01-31",Already confirmed,"2026-02-18 (Price: 186016.3125), 2.57% above",18 days,161124.0,No Information,No Information,No Information,No Information,No Information,16.94% above/14.92% above/2.57% above,20.08%/2.63%/10.78%,"18.7%, 34.07%",3.3 years/8.1 months/1.9 year,2030-10-17/2027-01-17/2028-10-17,5.33%,7.06%,-1.73%,0.6,0.38,198811.2168/200915.0392/281485.4/No Horizontal Resistance/173653.968/192289.6/No EMA 200 Target,120283.0/96132.0/121313.6/110617.73/No F-Track Level/No F-Track Level/145727.06,95.89%/73/1 year (Across ALL Assets),73.02%/126/9.3 months (Across ALL Assets)
TRENDPULSE,"GS, Long, 2026-01-31 (Price: 935.41)",No Exit Yet,"-0.18%, 18 days","100.0%, Past 20 years, 14","Monthly, is CONFIRMED on 2026-01-31",Already confirmed,"2026-02-18 (Price: 933.73), 0.18% below",18 days,884.0,No Information,No Information,No Information,No Information,No Information,6.23% above/2.12% above/0.18% below,53.25%/7.0%/23.74%,"-0.0%, 34.98%",2.5 years/4 months/9.8 months,2029-08-26/2026-07-23/2027-04-01,11.0%,6.57%,4.43%,1.46,0.33,1116.9731/1157.4763/1433.57/No Horizontal Resistance/931.1482/1236.8362/No EMA 200 Target,303.61/288.555/794.5775/634.5288/No F-Track Level/No F-Track Level/746.9,95.89%/73/1 year (Across ALL Assets),73.02%/126/9.3 months (Across ALL Assets)
TRENDPULSE,"PPH, Long, 2026-01-31 (Price: 106.81)",No Exit Yet,"4.16%, 18 days","85.71%, Past 20 years, 21","Monthly, is CONFIRMED on 2026-01-31",Already confirmed,"2026-02-18 (Price: 111.25), 4.16% above",18 days,103.4,No Information,No Information,No Information,No Information,No Information,7.83% above/4.16% above/4.16% above,20.62%/2.34%/10.59%,"3.25%, 39.01%",4.4 years/5 months/1.4 year,2032-05-13/2026-09-05/2028-01-29,2.32%,2.1%,0.22%,1.05,-0.03,118.6125/118.1212/150.36/No Horizontal Resistance/110.0139/120.2747/No EMA 200 Target,82.93/71.642/100.0174/96.0365/No F-Track Level/No F-Track Level/92.38,95.89%/73/1 year (Across ALL Assets),73.02%/126/9.3 months (Across ALL Assets)
FRACTAL TRACK,"DIS, Long, 2026-01-31 (Price: 112.8)",No Exit Yet,"-5.05%, 18 days","80.0%, Past 64 years, 20","Monthly, was CONFIRMED on 2026-01-31",Already confirmed,"2026-02-18 (Price: 107.1), 5.05% below",18 days,113.44,No Information,No Information,No Information,"50% (Price: 102.395), 4.59% above, Upmove Bounce Back","2025-04-30 (Price: 80.1), 2025-06-30 (Price: 124.69)",No Information,30.57%/6.96%/23.02%,"18.11%, 60.42%",4.2 years/1 month/11.1 months,2032-01-30/2026-03-15/2027-05-28,7.35%,7.97%,-0.62%,0.97,0.4,129.3139/138.7666/139.55/168.455/207.5364/245.6322/113.11,90.95/79.415/94.0946/88.5027/No F-Track Level/No F-Track Level/No EMA 200 Support,92.68%/41/1.5 year (Across ALL Assets),66.67%/63/10.2 months (Across ALL Assets)
FRACTAL TRACK,"GBPUSD=X, Long, 2026-01-31 (Price: 1.3806)",No Exit Yet,"-2.25%, 18 days","83.33%, Past 56 years, 6","Monthly, was CONFIRMED on 2026-01-31",Already confirmed,"2026-02-18 (Price: 1.3495), 2.25% below",18 days,1.3475,No Information,No Information,No Information,"23.66% (Price: 1.271), 6.18% above, Upmove Bounce Back","2022-09-30 (Price: 1.0379), 2024-09-30 (Price: 1.3433)",No Information,3.79%/3.79%/3.79%,"0.37%, 7.17%",2.9 years/2.9 years/2.9 years,2030-03-23 (Max),4.04%,-0.96%,5.0%,0.36,-0.64,1.3879/1.4329/1.56/No Horizontal Resistance/2.4831/2.6524/No EMA 200 Target,1.24/1.1912/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/1.34,92.68%/41/1.5 year (Across ALL Assets),66.67%/63/10.2 months (Across ALL Assets)
FRACTAL TRACK,"NZDCAD=X, Long, 2026-01-31 (Price: 0.8195)",No Exit Yet,"0.54%, 18 days","76.92%, Past 22 years, 13","Monthly, was CONFIRMED on 2026-01-31",Already confirmed,"2026-02-18 (Price: 0.8239), 0.54% above",18 days,0.7896,No Information,No Information,No Information,"78.6% (Price: 0.8038), 2.5% above, Upmove Bounce Back","2023-12-31 (Price: 0.7882), 2024-09-30 (Price: 0.8609)",No Information,20.75%/1.64%/9.84%,"3.81%, 24.45%",7.4 years/1 year/3.2 years,2036-08-24/2027-07-06/2030-08-26,0.56%,-0.19%,0.75%,0.44,-0.46,0.8673/0.9001/0.86/0.8586/1.0924/1.3117/No EMA 200 Target,0.79/0.7834/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/0.81,92.68%/41/1.5 year (Across ALL Assets),66.67%/63/10.2 months (Across ALL Assets)
FRACTAL TRACK,"NVO, Long, 2026-01-31 (Price: 59.43)",No Exit Yet,"-17.16%, 18 days","100.0%, Past 44 years, 14","Monthly, was CONFIRMED on 2026-01-31",Already confirmed,"2026-02-18 (Price: 49.23), 17.16% below",18 days,51.61,No Information,No Information,No Information,"78.6% (Price: 43.8439), 12.28% above, Upmove Bounce Back","2016-11-30 (Price: 15.445), 2024-06-30 (Price: 148.15)",No Information,42.36%/20.21%/26.41%,"-0.0%, 47.55%",3.3 years/4 months/1.3 year,2030-10-17/2026-07-23/2027-12-09,10.33%,9.37%,0.96%,1.75,0.5,72.7067/75.1255/139.05/139.01/157.4212/201.8641/No EMA 200 Target,47.07/45.4025/51.1046/45.3824/No F-Track Level/No F-Track Level/58.07,92.68%/41/1.5 year (Across ALL Assets),66.67%/63/10.2 months (Across ALL Assets)
TRENDPULSE,"EFA, Long, 2026-01-25 (Price: 99.97)",2026-02-18 (Price: 104.34),"4.37%, 24 days","86.96%, Past 10 years, 23","Weekly, is CONFIRMED on 2026-01-23",Already confirmed,"2026-02-18 (Price: 104.34), 4.37% above",24 days,98.0,No Information,No Information,No Information,No Information,No Information,4.37% above/4.95% above/4.37% above,7.21%/1.24%/3.58%,"13.66%, 23.59%",10.7 months/1.2 month/3.4 months,2027-05-04/2026-03-18/2026-06-21,2.98%,2.36%,0.62%,0.36,0.03,102.9491/103.5489/123.86/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,75.02/66.265/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/91.35,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
FRACTAL TRACK,"ATM.NZ, Long, 2026-01-22 (Price: 9.94)",2026-02-17 (Price: 11.19),"12.58%, 26 days","92.31%, Past 5 years, 13","Daily, was CONFIRMED on 2026-01-22",Already confirmed,"2026-02-18 (Price: 11.55), 16.2% above",27 days,9.5,No Information,No Information,No Information,"23.66% (Price: 9.4049), 22.81% above, Upmove Bounce Back","2023-11-15 (Price: 4.0), 2025-11-05 (Price: 11.08)",No Information,20.37%/5.32%/11.64%,"1.65%, 37.5%",1.1 year/21 days/6 months,2027-08-18/2026-02-21/2026-10-09,23.8%,-3.41%,27.21%,1.69,-0.03,10.6865/11.097/14.19/10.965/21.86/25.8879/No EMA 200 Target,9.55/5.185/9.9254/9.2893/No F-Track Level/No F-Track Level/9.72,93.09%/304/4.8 months (Across ALL Assets),67.74%/62/5.1 months (Across ALL Assets)
DELTADRIFT,"ATM.NZ, Long, 2026-01-22 (Price: 9.94)",2026-02-16 (Price: 10.5),"5.63%, 25 days","75.0%, Past 4 years, 12","Daily, was CONFIRMED on 2026-01-22",Already confirmed,"2026-02-18 (Price: 11.55), 16.2% above",27 days,9.5,No Information,No Information,No Information,No Information,No Information,No Information,8.79%/3.28%/5.7%,"14.37%, 14.37%",2.5 months/2 days/18 days,2026-05-10/2026-01-24/2026-02-17,5.16%,-1.82%,6.98%,0.11,0.02,10.4917/10.5066/10.5/10.965/21.86/25.8879/No EMA 200 Target,9.55/5.185/9.9254/9.2893/No F-Track Level/No F-Track Level/9.72,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
TRENDPULSE,"MTY.TO, Long, 2026-01-18 (Price: 40.33)",2026-02-18 (Price: 41.8),"3.64%, 1 month","79.17%, Past 10 years, 24","Weekly, is CONFIRMED on 2026-01-16",Already confirmed,"2026-02-18 (Price: 41.8), 3.64% above",1 month,39.9,No Information,No Information,No Information,No Information,No Information,3.64% above/3.64% above/3.64% above,14.89%/5.03%/9.29%,"37.54%, 76.03%",1.1 year/28 days/5.1 months,2027-08-14/2026-02-27/2026-08-27,0.91%,5.06%,-4.15%,-0.11,0.29,41.1527/44.0767/60.23/72.5033/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,33.34/37.115/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/39.21,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"MTY.TO, Long, 2026-01-11 (Price: 40.19)",2026-02-18 (Price: 41.8),"4.01%, 1.3 month","79.17%, Past 10 years, 24","Weekly, is CONFIRMED on 2026-01-09",Already confirmed,"2026-02-18 (Price: 41.8), 4.01% above",1.3 month,38.27,No Information,No Information,No Information,No Information,No Information,9.37% above/4.58% above/4.01% above,14.89%/5.03%/9.29%,"37.54%, 76.03%",1.1 year/28 days/5.1 months,2027-08-07/2026-02-20/2026-08-20,0.91%,5.06%,-4.15%,-0.11,0.29,41.0099/43.9237/43.89/72.5033/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,33.34/37.115/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/39.25,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
DELTADRIFT,"NFLX, Long, 2025-12-28 (Price: 94.47)",2026-02-15 (Price: 76.87),"-18.63%, 1.6 month","80.0%, Past 15 years, 5","Weekly, was CONFIRMED on 2025-12-28",Already confirmed,"2026-02-18 (Price: 77.99), 17.44% below",1.7 month,94.71,No Information,No Information,No Information,No Information,No Information,No Information,17.48%/14.69%/16.13%,"53.59%, 53.59%",3.7 months/21 days/2.2 months,2026-06-06/2026-01-27/2026-04-02,0.19%,16.07%,-15.88%,-0.03,0.7,108.9617/109.708/109.33/No Horizontal Resistance/139.352/152.4292/111.27,94.39/34.8663/86.4764/77.567/No F-Track Level/No F-Track Level/No EMA 200 Support,72.73%/11/3.4 months (Across ALL Assets),90.36%/83/2.3 months (Across ALL Assets)
BASELINEDIVERGENCE,"NVDA, Long, 2025-12-14 (Price: 175.02)",2026-02-15 (Price: 182.78),"4.43%, 2.1 months","83.7%, Past 10 years, 92","Weekly, was CONFIRMED on 2025-12-14",Already confirmed,"2026-02-18 (Price: 187.98), 7.4% above",2.2 months,182.64,No Information,"^NDX, Normal Case",No Information,No Information,No Information,No Information,175.83%/0.32%/40.35%,"35.55%, 47.56%",8.9 months/2.1 months/4 months,2027-01-04/2026-03-15/2026-06-05,75.78%,46.22%,29.56%,0.69,1.86,219.8776/245.6406/239.8943/No Horizontal Resistance/239.8943/283.6698/No EMA 200 Target,167.02/13.9695/152.8996/143.3288/No F-Track Level/No F-Track Level/172.44,73.68%/19/3.9 months (Across ALL Assets),68.44%/564/3.3 months (Across ALL Assets)
FRACTAL TRACK,"ATM.NZ, Long, 2025-12-12 (Price: 10.16)",2026-02-17 (Price: 11.19),"10.14%, 2.2 months","92.31%, Past 5 years, 13","Daily, was CONFIRMED on 2025-12-12",Already confirmed,"2026-02-18 (Price: 11.55), 13.68% above",2.3 months,10.1,No Information,No Information,No Information,"23.66% (Price: 9.6935), 19.15% above, Upmove Bounce Back","2024-11-13 (Price: 5.22), 2025-11-05 (Price: 11.08)",No Information,20.37%/5.32%/11.64%,"1.65%, 37.5%",1.1 year/21 days/6 months,2027-07-08/2026-01-11/2026-08-29,23.8%,-3.41%,27.21%,1.69,-0.03,10.923/11.3426/13.68/10.965/21.86/25.8879/No EMA 200 Target,10.1/5.185/9.9254/9.2893/No F-Track Level/No F-Track Level/9.72,93.09%/304/4.8 months (Across ALL Assets),67.74%/62/5.1 months (Across ALL Assets)
TRENDPULSE,"CNQ.TO, Long, 2025-11-23 (Price: 47.11)",2026-02-15 (Price: 55.39),"17.58%, 2.8 months","86.36%, Past 10 years, 22","Weekly, is CONFIRMED on 2025-11-21",Already confirmed,"2026-02-18 (Price: 57.09), 21.18% above",2.9 months,47.0,No Information,No Information,No Information,No Information,No Information,28.58% above/20.04% above/21.18% above,19.11%/1.41%/7.08%,"22.31%, 71.02%",3.5 months/28 days/1.8 month,2026-04-24/2026-01-02/2026-02-09,-1.83%,3.94%,-5.77%,0.27,0.24,47.8166/50.4454/52.74/51.51/65.8353/68.6522/No EMA 200 Target,41.23/34.9317/46.0303/41.121/No F-Track Level/No F-Track Level/42.96,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
FRACTAL TRACK,"SJ.TO, Long, 2025-10-31 (Price: 79.61)",2026-02-18 (Price: 97.58),"22.57%, 3.7 months","100.0%, Past 31 years, 8","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2026-02-18 (Price: 97.58), 22.57% above",3.7 months,79.32,No Information,No Information,No Information,"23.66% (Price: 74.8871), 30.3% above, Upmove Bounce Back","1996-10-31 (Price: 0.3125), 2024-07-31 (Price: 98.0)",No Information,42.38%/20.57%/27.92%,"-0.0%, 63.57%",4.1 years/2.1 months/1.7 year,2031-09-06/2026-01-30/2028-04-04,8.5%,12.52%,-4.02%,1.5,0.63,101.1286/101.8371/138.22/84.3925/95.0177/123.2166/81.62,67.6/38.015/66.807/60.0601/No F-Track Level/No F-Track Level/No EMA 200 Support,92.68%/41/1.5 year (Across ALL Assets),66.67%/63/10.2 months (Across ALL Assets)
BASELINEDIVERGENCE,"^GSPC, Long, 2025-10-19 (Price: 6664.0098)",2026-02-15 (Price: 6836.1699),"2.58%, 4 months","88.46%, Past 10 years, 52","Weekly, was CONFIRMED on 2025-10-19",Already confirmed,"2026-02-18 (Price: 6881.3101), 3.26% above",4.1 months,6622.5298,No Information,"^DJI, Normal Case",No Information,No Information,No Information,No Information,21.88%/0.79%/8.32%,"14.2%, 31.81%",9.8 months/2.1 months/4.3 months,2026-12-18/2026-01-18/2026-04-23,23.94%,9.23%,14.71%,0.85,0.57,7287.7611/7218.4554/7318.7876/No Horizontal Resistance/7318.7876/7940.05/No EMA 200 Target,5074.08/4106.4632/6353.1151/5892.8418/No F-Track Level/No F-Track Level/6517.48,73.68%/19/3.9 months (Across ALL Assets),68.44%/564/3.3 months (Across ALL Assets)
TRENDPULSE,"ATZ.TO, Long, 2025-09-30 (Price: 84.18)",2026-02-18 (Price: 126.58),"50.37%, 4.7 months","100.0%, Past 20 years, 4","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-02-18 (Price: 126.58), 50.37% above",4.7 months,80.71,No Information,No Information,No Information,No Information,No Information,53.95% above/50.37% above/50.37% above,34.18%/9.72%/15.83%,"0%, 27.64%",7.1 months/4.5 months/6.4 months,2026-08-04/2026-04-13/2026-07-05,18.02%,14.67%,3.35%,1.35,0.67,145.7998/97.5057/98.3/No Horizontal Resistance/99.4929/119.4832/No EMA 200 Target,21.57/32.3325/82.0832/66.1919/No F-Track Level/No F-Track Level/65.85,95.89%/73/1 year (Across ALL Assets),73.02%/126/9.3 months (Across ALL Assets)
TRENDPULSE,"PG, Long, 2025-09-02 (Price: 157.99)",2026-02-17 (Price: 159.55),"0.99%, 5.6 months","88.0%, Past 4 years, 25","Daily, is CONFIRMED on 2025-09-02",Already confirmed,"2026-02-18 (Price: 156.86), 0.72% below",5.6 months,157.36,No Information,No Information,No Information,No Information,No Information,0.11% below/0.72% below/0.72% below,4.14%/0.91%/2.08%,"6.35%, 12.85%",3.3 months/7 days/1.1 month,2026-01-23/2025-09-12/2025-10-19,9.02%,2.82%,6.2%,0.37,0.09,160.3283/161.2762/171.19/179.4533/186.6499/209.3631/164.39,155.65/121.86/140.2317/117.5404/No F-Track Level/No F-Track Level/No EMA 200 Support,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"GS, Long, 2025-08-31 (Price: 745.25)",2026-02-18 (Price: 933.73),"25.29%, 5.7 months","100.0%, Past 20 years, 14","Monthly, is CONFIRMED on 2025-08-31",Already confirmed,"2026-02-18 (Price: 933.73), 25.29% above",5.7 months,710.51,No Information,No Information,No Information,No Information,No Information,31.93% above/28.61% above/25.29% above,53.25%/7.0%/23.74%,"-0.0%, 34.98%",2.5 years/4 months/9.8 months,2029-03-26/2026-02-20/2026-10-30,11.0%,6.57%,4.43%,1.46,0.33,889.903/922.1724/1137.21/No Horizontal Resistance/794.5775/931.1482/No EMA 200 Target,303.61/288.555/634.5288/521.2487/No F-Track Level/No F-Track Level/618.35,95.89%/73/1 year (Across ALL Assets),73.02%/126/9.3 months (Across ALL Assets)
TRENDPULSE,"PFE, Long, 2025-08-17 (Price: 25.14)",2026-02-18 (Price: 27.37),"8.87%, 6.2 months","73.08%, Past 10 years, 26","Weekly, is CONFIRMED on 2025-08-15",Already confirmed,"2026-02-18 (Price: 27.37), 8.87% above",6.2 months,24.6,No Information,No Information,No Information,No Information,No Information,11.35% above/11.03% above/8.87% above,20.77%/1.93%/8.41%,"41.05%, 50.99%",1.2 year/28 days/5.3 months,2027-05-04/2025-09-26/2026-04-04,2.79%,1.76%,1.03%,0.12,0.02,26.6233/27.2543/28.98/55.39/66.4672/73.1352/No EMA 200 Target,23.49/24.95/21.508/20.5265/No F-Track Level/No F-Track Level/25.09,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"BTI, Long, 2025-08-10 (Price: 57.24)",2026-02-18 (Price: 58.87),"2.85%, 6.4 months","95.65%, Past 10 years, 23","Weekly, is CONFIRMED on 2025-08-08",Already confirmed,"2026-02-18 (Price: 58.87), 2.85% above",6.4 months,55.02,No Information,No Information,No Information,No Information,No Information,8.32% above/2.85% above/2.85% above,17.36%/1.81%/8.82%,"38.64%, 57.11%",10.7 months/1.2 month/3.4 months,2026-11-17/2025-10-01/2026-01-04,-0.68%,2.1%,-2.78%,0.55,0.05,60.9778/62.2886/57.91/No Horizontal Resistance/82.226/92.0468/No EMA 200 Target,35.9/28.5067/52.4418/49.3734/No F-Track Level/No F-Track Level/41.89,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"AMD, Long, 2025-07-31 (Price: 176.31)",2026-02-18 (Price: 200.12),"13.5%, 6.7 months","87.5%, Past 20 years, 16","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2026-02-18 (Price: 200.12), 13.5% above",6.7 months,138.77,No Information,No Information,No Information,No Information,No Information,80.73% above/38.82% above/13.5% above,190.68%/9.18%/101.74%,"0.02%, 94.83%",2.5 years/5.1 months/10.8 months,2029-02-23/2026-03-09/2026-11-12,20.96%,6.33%,14.63%,1.29,0.43,338.0392/355.6878/206.9/No Horizontal Resistance/219.0648/251.3512/No EMA 200 Target,97.35/73.114/170.075/140.6278/No F-Track Level/No F-Track Level/123.49,95.89%/73/1 year (Across ALL Assets),73.02%/126/9.3 months (Across ALL Assets)
FRACTAL TRACK,"ACWX, Long, 2025-06-30 (Price: 60.94)",2026-02-18 (Price: 73.35),"20.36%, 7.8 months","100.0%, Past 17 years, 7","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2026-02-18 (Price: 73.35), 20.36% above",7.8 months,59.72,No Information,No Information,No Information,"50% (Price: 48.385), 51.6% above, Upmove Bounce Back","2022-10-31 (Price: 38.81), 2024-09-30 (Price: 57.96)",No Information,22.53%/20.09%/21.48%,"-0.0%, 23.35%",3.1 years/1.2 year/2 years,2029-12-02/2027-03-17/2028-05-07,8.75%,0.78%,7.97%,1.6,-0.09,59.9893/74.0299/72.43/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/64.45,52.16/44.95/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,92.68%/41/1.5 year (Across ALL Assets),66.67%/63/10.2 months (Across ALL Assets)
FRACTAL TRACK,"MAR, Long, 2025-06-30 (Price: 273.21)",2026-02-18 (Price: 356.0),"30.3%, 7.8 months","100.0%, Past 32 years, 7","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2026-02-18 (Price: 356.0), 30.3% above",7.8 months,262.12,No Information,No Information,No Information,"38.2% (Price: 207.8333), 71.29% above, Upmove Bounce Back","2020-03-31 (Price: 46.56), 2025-02-28 (Price: 307.52)",No Information,31.27%/20.88%/23.76%,"-0.0%, 58.79%",2.8 years/6 months/1.3 year,2029-06-27/2026-03-17/2027-05-08,9.12%,7.6%,1.52%,2.24,0.38,329.8191/338.1247/429.79/No Horizontal Resistance/372.972/399.3723/282.48,136.01/129.12/235.5515/198.7812/No F-Track Level/No F-Track Level/No EMA 200 Support,92.68%/41/1.5 year (Across ALL Assets),66.67%/63/10.2 months (Across ALL Assets)
FRACTAL TRACK,"SJ.TO, Long, 2025-06-30 (Price: 78.49)",2026-02-18 (Price: 97.58),"24.32%, 7.8 months","100.0%, Past 31 years, 8","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2026-02-18 (Price: 97.58), 24.32% above",7.8 months,77.78,No Information,No Information,No Information,"38.2% (Price: 61.7578), 58.0% above, Upmove Bounce Back","2009-03-31 (Price: 3.125), 2024-07-31 (Price: 98.0)",No Information,42.38%/20.57%/27.92%,"-0.0%, 63.57%",4.1 years/2.1 months/1.7 year,2031-05-06/2025-09-29/2027-12-03,8.5%,12.52%,-4.02%,1.5,0.63,99.7058/100.4044/135.41/84.9567/95.0177/123.2166/81.62,67.6/38.015/66.807/60.0601/No F-Track Level/No F-Track Level/No EMA 200 Support,92.68%/41/1.5 year (Across ALL Assets),66.67%/63/10.2 months (Across ALL Assets)
TRENDPULSE,"CNQ.TO, Long, 2025-06-15 (Price: 45.9)",2026-02-15 (Price: 55.39),"20.68%, 8.2 months","86.36%, Past 10 years, 22","Weekly, is CONFIRMED on 2025-06-13",Already confirmed,"2026-02-18 (Price: 57.09), 24.38% above",8.3 months,43.42,No Information,No Information,No Information,No Information,No Information,32.0% above/29.66% above/24.38% above,19.11%/1.41%/7.08%,"22.31%, 71.02%",3.5 months/28 days/1.8 month,2025-11-14/2025-07-25/2025-09-01,-1.83%,3.94%,-5.77%,0.27,0.24,46.5885/49.1497/49.65/51.51/65.8353/68.6522/No EMA 200 Target,37.72/13.9251/41.121/33.7618/No F-Track Level/No F-Track Level/44.38,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
