Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
FRACTAL TRACK,"UBER, Long, 2025-11-25 (Price: 83.69)",2025-12-08 (Price: 92.57),"10.61%, 13 days","100.0%, Past 5 years, 23","Daily, was CONFIRMED on 2025-11-25",Already confirmed,"2025-12-10 (Price: 84.16), 0.56% above",15 days,No Information,No Information,No Information,"23.66% (Price: 81.5091), 3.25% above, Upmove Bounce Back","2023-04-27 (Price: 29.22), 2025-07-09 (Price: 97.715)",No Information,15.06%/0.66%/9.9%,"-0.0%, 57.74%",2 days/4 days/4 days,2029-04-29/2025-11-30/2026-06-17,33.14%,7.1%,26.04%,1.78,0.39,86.117/91.9753/124.79/No Horizontal Resistance/99.1711/103.8185/87.42,83.36/34.6025/75.9736/63.3753/No F-Track Level/No F-Track Level/No EMA 200 Support,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
TRENDPULSE,"XLE, Long, 2025-09-02 (Price: 45.26)",2025-12-08 (Price: 45.42),"0.35%, 3 days","95.83%, Past 4 years, 24","Daily, is CONFIRMED on 2025-09-02",Already confirmed,"2025-12-10 (Price: 46.18), 2.03% above",3 days,No Information,No Information,No Information,No Information,No Information,2.74% above/2.03% above/2.03% above,6.81%/0.4%/3.61%,"6.99%, 40.87%",1 day/6 days/17 days,2025-11-06/2025-09-10/2025-09-26,10.35%,4.61%,5.74%,0.88,0.26,47.6633/46.8939/47.1/49.2225/53.4428/58.8712/No EMA 200 Target,42.12/22.8475/44.5115/37.0707/No F-Track Level/No F-Track Level/43.71,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
DELTADRIFT,"TRI.TO, Long, 2025-11-12 (Price: 193.75)",2025-12-08 (Price: 179.74),"-7.23%, 26 days","80.0%, Past 4 years, 10","Daily, was CONFIRMED on 2025-11-12",Already confirmed,"2025-12-10 (Price: 179.32), 7.45% below",28 days,No Information,No Information,No Information,No Information,No Information,No Information,4.4%/1.26%/2.39%,"6.63%, 6.63%",18 days/2 days/7 days,2025-12-08/2025-11-14/2025-11-22,5.76%,2.96%,2.8%,0.14,0.1,203.9025/198.3806/201.14/240.8933/293.2329/455.2123/241.95,190.0/116.89/193.124/131.2534/No F-Track Level/No F-Track Level/No EMA 200 Support,88.12%/101/0 days (Across ALL Assets),77.89%/484/0 days (Across ALL Assets)
TRENDPULSE,"WIPRO.NS, Long, 2025-10-15 (Price: 250.21)",2025-12-08 (Price: 261.38),"4.46%, 1 day","95.45%, Past 4 years, 22","Daily, is CONFIRMED on 2025-10-15",Already confirmed,"2025-12-10 (Price: 257.98), 3.11% above",1 day,No Information,No Information,No Information,No Information,No Information,3.85% above/3.11% above/3.11% above,12.97%/1.07%/3.55%,"4.22%, 15.72%",2 days/6 days/22 days,2026-02-13/2025-10-23/2025-11-15,15.14%,9.33%,5.81%,1.08,0.49,268.075/259.0925/268.73/366.6625/412.2037/473.5829/265.28,235.75/187.6063/216.7036/198.5041/No F-Track Level/No F-Track Level/No EMA 200 Support,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"XLE, Long, 2025-09-17 (Price: 44.995)",2025-12-08 (Price: 45.42),"0.94%, 2 days","95.83%, Past 4 years, 24","Daily, is CONFIRMED on 2025-09-17",Already confirmed,"2025-12-10 (Price: 46.18), 2.63% above",2 days,No Information,No Information,No Information,No Information,No Information,2.63% above/2.63% above/2.63% above,6.81%/0.4%/3.61%,"6.99%, 40.87%",1 day/6 days/17 days,2025-11-21/2025-09-25/2025-10-11,10.35%,4.61%,5.74%,0.88,0.26,47.3842/46.6193/47.41/49.2225/53.4428/58.8712/No EMA 200 Target,43.58/22.8475/44.5115/37.0707/No F-Track Level/No F-Track Level/43.52,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"RHHBY, Long, 2025-06-15 (Price: 41.32)",2025-12-07 (Price: 48.52),"17.42%, 5 days","87.5%, Past 10 years, 32","Weekly, is CONFIRMED on 2025-06-13",Already confirmed,"2025-12-10 (Price: 50.44), 22.07% above",5 days,No Information,No Information,No Information,No Information,No Information,23.45% above/22.81% above/22.07% above,18.53%/3.11%/9.28%,"21.59%, 44.18%",1 day/1 day/4 days,2027-03-02/2025-08-06/2025-12-27,3.03%,4.77%,-1.74%,0.42,0.23,42.8943/45.1545/45.07/52.46/58.6089/65.2057/No EMA 200 Target,37.65/34.5167/31.0544/No support/No F-Track Level/No F-Track Level/39.08,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
FRACTAL TRACK,"^DJI, Long, 2025-02-02 (Price: 44544.6602)",2025-12-07 (Price: 47954.9883),"7.66%, 10 days","100.0%, Past 20 years, 19","Weekly, was CONFIRMED on 2025-02-02",Already confirmed,"2025-12-10 (Price: 48057.75), 7.89% above",10 days,No Information,No Information,No Information,"23.66% (Price: 42057.8236), 14.27% above, Upmove Bounce Back","2023-10-29 (Price: 32327.1992), 2024-12-08 (Price: 45073.6289)",No Information,16.56%/0.85%/14.38%,"0%, 50.73%",5 days/4 days/1 day,2032-12-09/2025-07-25/2026-12-11,9.45%,5.31%,4.14%,3.66,0.28,48063.6884/50950.1823/52192.52/No Horizontal Resistance/54129.8938/83218.843/No EMA 200 Target,41938.45/29171.1927/36151.8794/25040.9446/No F-Track Level/No F-Track Level/44093.14,98.94%/94/0 days (Across ALL Assets),62.9%/124/0 days (Across ALL Assets)
TRENDPULSE,"FBU.NZ, Long, 2025-09-07 (Price: 3.22)",2025-12-07 (Price: 3.64),"13.04%, 3 days","88.89%, Past 10 years, 18","Weekly, is CONFIRMED on 2025-09-05",Already confirmed,"2025-12-10 (Price: 3.58), 11.18% above",3 days,No Information,No Information,No Information,No Information,No Information,11.18% above/11.18% above/11.18% above,5.66%/3.22%/4.85%,"41.61%, 51.08%",1 day/3 days/10 days,2027-04-03/2026-02-06/2026-11-15,-4.06%,-3.73%,-0.33%,-0.25,-0.19,3.1173/3.3762/5.69/7.985/12.7156/14.3053/No EMA 200 Target,2.94/2.82/3.1474/No support/No F-Track Level/No F-Track Level/3.09,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
DELTADRIFT,"TCS.NS, Long, 2025-10-12 (Price: 3028.3)",2025-12-07 (Price: 3238.2),"6.93%, 1 day","75.0%, Past 15 years, 4","Weekly, was CONFIRMED on 2025-10-12",Already confirmed,"2025-12-10 (Price: 3189.2), 5.31% above",2 days,No Information,No Information,No Information,No Information,No Information,No Information,14.06%/3.68%/8.22%,"14.47%, 16.73%",1 day/21 days/1 day,2026-01-02/2025-11-11/2025-12-03,5.93%,8.39%,-2.46%,0.21,0.46,3265.7187/3277.2263/3271.47/4543.575/5637.7577/6110.9256/3269.56,2899.1/2937.675/3006.8346/2637.2425/No F-Track Level/No F-Track Level/No EMA 200 Support,96.88%/32/0 days (Across ALL Assets),88.57%/105/0 days (Across ALL Assets)
TRENDPULSE,"GDX, Long, 2025-09-21 (Price: 72.36)",2025-12-07 (Price: 81.03),"11.98%, 2 days","100.0%, Past 10 years, 26","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-12-10 (Price: 83.32), 15.15% above",2 days,No Information,No Information,No Information,No Information,No Information,25.6% above/15.15% above/15.15% above,27.5%/0.75%/12.93%,"-0.0%, 52.31%",8 days/28 days/2 days,2026-09-29/2025-10-31/2026-01-20,18.06%,1.41%,16.65%,1.66,0.12,78.6119/81.7161/93.79/No Horizontal Resistance/72.73/90.9746/No EMA 200 Target,34.26/25.645/50.0225/36.1563/No F-Track Level/No F-Track Level/47.97,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
TRENDPULSE,"RHHBY, Long, 2025-08-31 (Price: 40.77)",2025-12-07 (Price: 48.52),"19.01%, 3 days","87.5%, Past 10 years, 32","Weekly, is CONFIRMED on 2025-08-29",Already confirmed,"2025-12-10 (Price: 50.44), 23.72% above",3 days,No Information,No Information,No Information,No Information,No Information,23.42% above/23.72% above/23.72% above,18.53%/3.11%/9.28%,"21.59%, 44.18%",1 day/1 day/4 days,2027-05-18/2025-10-22/2026-03-14,3.03%,4.77%,-1.74%,0.42,0.23,42.3233/44.5535/41.15/52.46/58.6089/65.2057/No EMA 200 Target,38.23/34.5167/31.0544/No support/No F-Track Level/No F-Track Level/39.22,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
TRENDPULSE,"MAR, Long, 2025-07-06 (Price: 280.03)",2025-12-07 (Price: 292.59),"4.49%, 5 days","81.48%, Past 10 years, 27","Weekly, is CONFIRMED on 2025-07-04",Already confirmed,"2025-12-10 (Price: 286.96), 2.47% above",5 days,No Information,No Information,No Information,No Information,No Information,4.93% above/3.2% above/2.47% above,16.53%/2.51%/7.6%,"12.52%, 61.32%",10 days/28 days/2 days,2026-10-13/2025-08-15/2025-10-22,11.8%,10.04%,1.76%,0.46,0.51,321.4744/301.3123/281.74/No Horizontal Resistance/372.972/399.3723/No EMA 200 Target,214.58/129.12/275.4012/235.5515/No F-Track Level/No F-Track Level/264.74,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
FRACTAL TRACK,"SFTBY, Long, 2025-11-28 (Price: 53.81)",2025-12-05 (Price: 62.12),"15.44%, 7 days","100.0%, Past 5 years, 12","Daily, was CONFIRMED on 2025-11-28",Already confirmed,"2025-12-10 (Price: 59.27), 10.15% above",12 days,No Information,No Information,No Information,"61.8% (Price: 46.6535), 27.04% above, Upmove Bounce Back","2025-04-07 (Price: 19.86), 2025-10-29 (Price: 90.0)",No Information,21.27%/0.61%/11.87%,"0%, 34.41%",7 days/9 days/3 days,2026-09-28/2025-12-11/2026-04-11,43.06%,4.88%,38.18%,2.42,0.31,55.2898/60.1972/95.89/No Horizontal Resistance/95.4524/115.3755/No EMA 200 Target,50.04/16.82/48.3837/40.3224/No F-Track Level/No F-Track Level/44.17,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
DELTADRIFT,"ARM, Long, 2025-11-18 (Price: 136.04)",2025-12-05 (Price: 141.31),"3.87%, 17 days","83.33%, Past 2 years, 6","Daily, was CONFIRMED on 2025-11-18",Already confirmed,"2025-12-10 (Price: 141.52), 4.03% above",22 days,No Information,No Information,No Information,No Information,No Information,No Information,13.24%/7.69%/10.84%,"19.77%, 19.77%",1 day/5 days/15 days,2026-01-09/2025-11-25/2025-12-09,17.56%,26.25%,-8.69%,0.29,1.04,139.2641/150.7867/145.03/165.49/209.6611/292.8214/137.81,131.42/No Horizontal Support/122.7432/102.2246/No F-Track Level/No F-Track Level/No EMA 200 Support,88.12%/101/0 days (Across ALL Assets),77.89%/484/0 days (Across ALL Assets)
TRENDPULSE,"ATZ.TO, Long, 2025-11-25 (Price: 109.14)",2025-12-05 (Price: 113.29),"3.8%, 10 days","86.21%, Past 4 years, 29","Daily, is CONFIRMED on 2025-11-25",Already confirmed,"2025-12-10 (Price: 115.72), 6.03% above",15 days,No Information,No Information,No Information,No Information,No Information,9.22% above/6.03% above/6.03% above,18.96%/1.32%/5.8%,"50.85%, 58.96%",1 day/6 days/21 days,2026-02-02/2025-12-03/2025-12-25,-12.13%,22.9%,-35.03%,-0.08,0.97,118.7989/115.4701/128.46/No Horizontal Resistance/99.4929/119.4832/No EMA 200 Target,94.11/32.3325/82.0832/66.1919/No F-Track Level/No F-Track Level/72.04,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
OSCILLATOR DELTA,"NFLX, Long, 2025-10-31 (Price: 111.886)",2025-12-05 (Price: 100.24),"-10.41%, 1 day","72.73%, Past 6 years, 22","Daily, is Confirmed on 2025-10-31",No Cancellation Possible,"2025-12-10 (Price: 92.71), 17.14% below",1 day,No Information,No Information,No Information,No Information,No Information,No Information,29.35%/5.22%/10.39%,"35.12%, 35.12%",5 days/2 days/29 days,2026-06-13/2025-11-02/2025-12-12,11.89%,16.03%,-4.14%,0.22,0.73,118.7446/123.511/117.48/No Horizontal Resistance/139.352/152.4292/113.37,No Recent Minima/34.8663/100.8852/86.4764/No F-Track Level/No F-Track Level/No EMA 200 Support,81.76%/159/0 days (Across ALL Assets),67.13%/362/0 days (Across ALL Assets)
TRENDPULSE,"AAPL, Long, 2025-11-25 (Price: 276.97)",2025-12-05 (Price: 278.78),"0.65%, 10 days","92.31%, Past 4 years, 26","Daily, is CONFIRMED on 2025-11-25",Already confirmed,"2025-12-10 (Price: 278.78), 0.65% above",15 days,No Information,No Information,No Information,No Information,No Information,0.65% above/0.65% above/0.65% above,7.36%/0.65%/2.51%,"13.77%, 30.22%",3 days/6 days/25 days,2026-04-30/2025-12-03/2025-12-31,2.91%,17.86%,-14.95%,0.21,0.9,281.4292/283.9219/322.97/No Horizontal Resistance/294.7231/309.0801/No EMA 200 Target,266.25/136.57/189.8723/119.0319/No F-Track Level/No F-Track Level/226.76,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"TCEHY, Long, 2025-03-31 (Price: 63.84)",2025-11-30 (Price: 79.04),"23.81%, 8 days","100.0%, Past 20 years, 10","Monthly, is CONFIRMED on 2025-03-31",Already confirmed,"2025-12-10 (Price: 77.33), 21.13% above",8 days,No Information,No Information,No Information,No Information,No Information,25.52% above/21.13% above/21.13% above,46.34%/14.29%/33.96%,"0%, 28.74%",1 day/4 days/8 days,2027-03-29/2025-09-23/2026-03-17,24.32%,14.37%,9.95%,3.32,0.71,89.4909/85.5201/72.69/73.09/91.9947/116.3817/No EMA 200 Target,34.84/36.36/58.3318/52.1422/No F-Track Level/No F-Track Level/53.18,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"GDX, Long, 2025-05-31 (Price: 50.65)",2025-11-30 (Price: 83.23),"64.32%, 6 days","100.0%, Past 20 years, 11","Monthly, is CONFIRMED on 2025-05-31",Already confirmed,"2025-12-10 (Price: 83.32), 64.5% above",6 days,No Information,No Information,No Information,No Information,No Information,64.5% above/70.7% above/64.5% above,61.01%/20.13%/41.48%,"-0.0%, 37.94%",1 day/6 days/10 days,2027-07-22/2026-02-20/2026-08-25,8.32%,2.69%,5.63%,2.1,0.18,59.8227/71.6596/62.0/No Horizontal Resistance/72.73/88.5521/No EMA 200 Target,33.91/25.645/50.0225/36.1563/No F-Track Level/No F-Track Level/41.14,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
FRACTAL TRACK,"RHHBY, Long, 2023-05-31 (Price: 39.59)",2025-11-30 (Price: 47.83),"20.81%, 2 days","85.71%, Past 24 years, 7","Monthly, was CONFIRMED on 2023-05-31",Already confirmed,"2025-12-10 (Price: 50.44), 27.41% above",2 days,No Information,No Information,No Information,"50% (Price: 34.8525), 44.72% above, Upmove Bounce Back","2010-07-31 (Price: 15.845), 2022-04-30 (Price: 53.86)",No Information,29.63%/5.85%/20.48%,"5.23%, 30.29%",6 days/1 day/3 days,2031-12-23/2024-11-02/2027-12-24,5.03%,5.2%,-0.17%,0.93,0.26,43.6836/47.698/62.4/52.46/58.6089/61.4729/41.66,35.86/29.095/31.0544/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,84.62%/39/0 days (Across ALL Assets),68.29%/82/0 days (Across ALL Assets)
TRENDPULSE,"FSF.NZ, Long, 2025-06-30 (Price: 6.58)",2025-11-30 (Price: 7.75),"17.78%, 5 days","100.0%, Past 20 years, 7","Monthly, is CONFIRMED on 2025-06-30",Already confirmed,"2025-12-10 (Price: 8.05), 22.34% above",5 days,No Information,No Information,No Information,No Information,No Information,30.89% above/25.78% above/22.34% above,44.06%/28.75%/36.57%,"-0.0%, 15.01%",1 day/6 days/9 days,2027-06-28/2026-03-22/2026-07-30,14.41%,0.49%,13.92%,1.44,-0.1,7.9671/8.9863/8.67/No Horizontal Resistance/8.5311/12.0421/No EMA 200 Target,3.0/2.942/6.3611/No support/No F-Track Level/No F-Track Level/5.37,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
FRACTAL TRACK,"^BVSP, Long, 2025-03-31 (Price: 130260.0)",2025-11-30 (Price: 159072.0),"22.12%, 8 days","81.82%, Past 57 years, 11","Monthly, was CONFIRMED on 2025-03-31",Already confirmed,"2025-12-10 (Price: 159074.9688), 22.12% above",8 days,No Information,No Information,No Information,"50% (Price: 116368.0), 36.7% above, Upmove Bounce Back","2022-07-31 (Price: 95267.0), 2024-08-31 (Price: 137469.0)",No Information,27.02%/4.94%/21.13%,"17.81%, 34.07%",4 days/4 days/1 day,2032-02-05/2025-09-20/2027-12-16,5.99%,20.73%,-14.74%,0.68,0.88,155608.596/157783.938/155581.2/134350.3333/173653.968/192289.6/139477.51,120283.0/95217.0/121313.6/110617.73/No F-Track Level/No F-Track Level/No EMA 200 Support,84.62%/39/0 days (Across ALL Assets),68.29%/82/0 days (Across ALL Assets)
TRENDPULSE,"SLV, Long, 2025-07-31 (Price: 33.32)",2025-11-30 (Price: 51.21),"53.69%, 4 days","92.86%, Past 20 years, 14","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-12-10 (Price: 56.07), 68.28% above",4 days,No Information,No Information,No Information,No Information,No Information,70.89% above/68.68% above/68.28% above,45.26%/2.87%/19.7%,"54.87%, 60.6%",2 days/4 days/11 days,2028-06-07/2026-01-23/2026-11-25,3.08%,4.57%,-1.49%,0.61,0.23,37.9382/39.884/37.48/No Horizontal Resistance/47.5817/54.635/No EMA 200 Target,26.33/18.99/31.6598/28.4154/No F-Track Level/No F-Track Level/29.96,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
FRACTAL TRACK,"RY.TO, Long, 2025-06-30 (Price: 179.47)",2025-11-30 (Price: 216.14),"20.43%, 5 days","94.44%, Past 48 years, 18","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2025-12-10 (Price: 227.75), 26.9% above",5 days,No Information,No Information,No Information,"38.2% (Price: 152.7435), 49.11% above, Upmove Bounce Back","2023-10-31 (Price: 107.92), 2024-12-31 (Price: 180.45)",No Information,25.48%/3.95%/19.36%,"8.99%, 47.82%",3 days/6 days/1 day,2030-08-20/2026-03-17/2027-12-03,8.56%,8.11%,0.45%,1.79,0.51,201.132/214.2154/222.99/No Horizontal Resistance/221.431/339.4883/185.19,162.1/108.18/148.4673/103.3737/No F-Track Level/No F-Track Level/No EMA 200 Support,84.62%/39/0 days (Across ALL Assets),68.29%/82/0 days (Across ALL Assets)
FRACTAL TRACK,"NA.TO, Long, 2025-06-30 (Price: 140.52)",2025-11-30 (Price: 168.95),"20.23%, 5 days","92.86%, Past 42 years, 14","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2025-12-10 (Price: 173.13), 23.21% above",5 days,No Information,No Information,No Information,"23.66% (Price: 108.7595), 59.19% above, Upmove Bounce Back","1995-01-31 (Price: 4.25), 2024-12-31 (Price: 141.15)",No Information,29.1%/8.19%/21.58%,"3.99%, 52.46%",4 days/4 days/1 day,2032-01-22/2025-12-20/2027-08-21,8.81%,8.57%,0.24%,1.75,0.52,154.9795/170.8442/222.66/No Horizontal Resistance/188.6608/207.1743/No EMA 200 Target,118.77/73.9933/134.0186/119.9028/No F-Track Level/No F-Track Level/139.86,84.62%/39/0 days (Across ALL Assets),68.29%/82/0 days (Across ALL Assets)
FRACTAL TRACK,"C6L.SI, Short, 2023-09-30 (Price: 6.46)",2025-12-10 (Price: 6.26) (Today),"3.1%, 2 days","100.0%, Past 40 years, 5","Quarterly, was CONFIRMED on 2023-09-30",Already confirmed,"2025-12-10 (Price: 6.26), 3.1% below",2 days,No Information,No Information,No Information,"23.66% (Price: 6.9025), 9.31% below, Upmove Break Below","2020-09-30 (Price: 3.2), 2023-06-30 (Price: 8.05)",No Information,7.99%/3.27%/4.85%,"0.0%, 7.99%",3 days/3 days/3 days,2024-02-11/2024-02-11/2024-02-11,5.88%,5.5%,0.38%,0.82,-0.16,6.0517/6.1467/3.55/3.99/No F-Stack Support/No F-Stack Support/No EMA 200 Target,No support/3.99/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No support,75.0%/4/0 days (Across ALL Assets),57.14%/14/0 days (Across ALL Assets)
TRENDPULSE,"PFE, Short, 2024-03-31 (Price: 27.75)",2025-12-10 (Price: 25.78) (Today),"7.1%, 1 day","100.0%, Past 48 years, 5","Quarterly, is CONFIRMED on 2024-03-31",Already confirmed,"2025-12-10 (Price: 25.78), 7.1% below",1 day,No Information,No Information,No Information,No Information,No Information,10.46% below/9.23% below/7.1% below,28.35%/7.35%/17.85%,"0.0%, 34.93%",1 day/1 day/1 day,2026-09-03/2026-02-06/2026-05-22,5.58%,5.5%,0.08%,0.53,0.21,25.863/22.7966/18.85/26.1058/21.508/20.5265/No EMA 200 Target,No support/26.1058/21.508/20.5265/No F-Track Level/No F-Track Level/No support,100.0%/1/0 days (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-09-28 (Price: 218.79)",2025-12-07 (Price: 184.66),"15.6%, 2 days","88.24%, Past 10 years, 17","Weekly, is CONFIRMED on 2025-09-26",Already confirmed,"2025-12-10 (Price: 179.32), 18.04% below",2 days,No Information,No Information,No Information,No Information,No Information,25.13% below/19.41% below/18.04% below,16.0%/1.62%/4.88%,"15.2%, 17.31%",5 days/1 day/2 days,2026-06-07/2025-12-06/2026-01-23,0.57%,5.4%,-4.83%,0.32,0.43,212.3138/208.113/161.63/116.89/193.124/131.2534/No EMA 200 Target,No support/116.89/193.124/131.2534/No F-Track Level/No F-Track Level/No support,No Data (Across ALL Assets),25.0%/8/0 days (Across ALL Assets)
FRACTAL TRACK,"ETH-USD, Short, 2025-10-31 (Price: 3847.0803)",2025-11-30 (Price: 2992.1125),"22.22%, 1 day","100.0%, Past 10 years, 4","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2025-12-10 (Price: 3350.5095), 12.91% below",1 day,No Information,No Information,No Information,"23.66% (Price: 3801.2773), 11.86% below, Upmove Break Below","2018-12-31 (Price: 82.8299), 2025-08-31 (Price: 4953.7329)",No Information,32.85%/5.87%/17.04%,"0%, 32.85%",2 days/1 day/1 day,2026-01-25/2025-12-13/2025-12-22,59.0%,5.2%,53.8%,1.33,1.37,3791.6823/3191.5378/924.54/1370.4997/3454.2267/2637.9184/3551.12,No support/1370.4997/3454.2267/2637.9184/No F-Track Level/No F-Track Level/No EMA 200 Support,85.71%/7/0 days (Across ALL Assets),36.84%/19/0 days (Across ALL Assets)
TRENDPULSE,"NVO, Short, 2025-04-30 (Price: 66.45)",2025-11-30 (Price: 49.35),"25.73%, 7 days","100.0%, Past 20 years, 6","Monthly, is CONFIRMED on 2025-04-30",Already confirmed,"2025-12-10 (Price: 49.05), 26.19% below",7 days,No Information,No Information,No Information,No Information,No Information,29.36% below/21.67% below/26.19% below,15.1%/15.1%/15.1%,"0.0%, 34.17%",5 days/5 days/5 days,2025-12-03/2025-12-03/2025-12-03,3.32%,5.5%,-2.18%,0.43,0.53,65.4599/56.416/46.39/31.6225/51.1046/45.3824/No EMA 200 Target,No support/31.6225/51.1046/45.3824/No F-Track Level/No F-Track Level/No support,100.0%/1/0 days (Across ALL Assets),0.0%/7/0 days (Across ALL Assets)
