"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Level, Trendpulse start Date/Price($)",Trendpulse Breakout Date/Price($),Earliest Unconfirmed Signal Date/Price($),Time from Latest Trading day to Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,TrendPulse Start/End (Date and Price($)),Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
"BTI, Long, 2026-01-12 (Price: 55.68)",No Exit Yet,"4.56%, 4 days","100.0%, Past 4 years, 11","Daily, is CONFIRMED on 2026-01-12",Already confirmed,"2026-01-16 (Price: 58.22), 4.56% above",4 days,"0, 2024-03-26 (Price: 29.88)",2026-01-09 (Price: 55.19),2026-01-12 (Price: 55.68),7/4/4 days,5.49% above/4.56% above/4.56% above,2024-03-26 (Price: 70.4272)/2026-01-12 (Price: 54.8178),9.02%/0.81%/3.05%,"0%, 8.72%",3.2 months/4 days/27 days,2026-05-31/2026-01-17/2026-02-20,13.01%,4.6%,8.41%,1.21,0.22,60.8304/57.3782/71.16/No Horizontal Resistance/82.226/92.0468/No EMA 200 Target,53.29/28.5067/52.4418/49.3734/No F-Track Level/No F-Track Level/51.09,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
"VGT, Long, 2026-01-12 (Price: 765.51)",No Exit Yet,"-0.86%, 4 days","100.0%, Past 4 years, 26","Daily, is CONFIRMED on 2026-01-12",Already confirmed,"2026-01-16 (Price: 758.95), 0.86% below",4 days,"2, 2025-10-23 (Price: 762.26)",2026-01-12 (Price: 765.51),2026-01-12 (Price: 765.51),4/4/4 days,0.86% below/0.86% below/0.86% below,2025-10-23 (Price: 811.0427)/2026-01-12 (Price: 760.9106),6.35%/1.16%/3.51%,"0%, 20.19%",3.5 months/7 days/23 days,2026-06-13/2026-01-22/2026-02-14,15.33%,14.37%,0.96%,2.27,0.77,802.4076/792.3794/767.46/No Horizontal Resistance/946.1588/993.4664/No EMA 200 Target,753.78/311.83/702.1644/626.0547/No F-Track Level/No F-Track Level/682.1,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
"WMT, Long, 2026-01-12 (Price: 117.97)",No Exit Yet,"1.47%, 4 days","100.0%, Past 4 years, 23","Daily, is CONFIRMED on 2026-01-12",Already confirmed,"2026-01-16 (Price: 119.7), 1.47% above",4 days,"8, 2025-05-12 (Price: 96.75)",2026-01-09 (Price: 114.53),2026-01-12 (Price: 117.97),7/4/4 days,4.51% above/1.47% above/1.47% above,2025-05-12 (Price: 99.3904)/2026-01-12 (Price: 113.9987),4.8%/0.97%/2.87%,"-0.0%, 26.01%",2.6 months/6 days/21 days,2026-05-04/2026-01-20/2026-02-11,12.68%,12.5%,0.18%,2.03,0.74,123.5972/121.3557/130.7/No Horizontal Resistance/137.8139/No Next Fib Ext/No EMA 200 Target,110.9/42.3916/85.5556/53.2582/No F-Track Level/No F-Track Level/101.03,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
"AIA.NZ, Long, 2026-01-12 (Price: 8.6)",No Exit Yet,"-2.79%, 4 days","76.32%, Past 4 years, 38","Daily, is CONFIRMED on 2026-01-12",Already confirmed,"2026-01-16 (Price: 8.36), 2.79% below",4 days,"2, 2025-11-17 (Price: 7.9)",2026-01-09 (Price: 8.54),2026-01-12 (Price: 8.6),7/4/4 days,2.11% below/2.79% below/2.79% below,2025-11-17 (Price: 7.8527)/2026-01-12 (Price: 8.4955),8.49%/0.39%/3.93%,"6.37%, 18.81%",8.4 months/7 days/1.5 month,2027-01-12/2026-01-22/2026-03-18,10.42%,-1.28%,11.7%,0.66,-0.09,9.0739/8.938/9.02/8.8963/11.1706/12.8535/No EMA 200 Target,7.91/7.0017/7.3934/6.6643/No F-Track Level/No F-Track Level/7.87,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
"BN.TO, Long, 2026-01-12 (Price: 66.47)",No Exit Yet,"-0.84%, 4 days","96.55%, Past 4 years, 29","Daily, is CONFIRMED on 2026-01-12",Already confirmed,"2026-01-16 (Price: 65.91), 0.84% below",4 days,"2, 2025-11-18 (Price: 60.68)",2026-01-08 (Price: 65.48),2026-01-12 (Price: 66.47),8/4/4 days,0.66% above/0.84% below/0.84% below,2025-11-18 (Price: 66.6244)/2026-01-12 (Price: 64.9844),8.03%/0.29%/4.42%,"16.93%, 29.13%",2.6 months/6 days/24 days,2026-05-04/2026-01-20/2026-02-15,16.03%,10.89%,5.14%,0.77,0.55,68.4309/69.408/69.94/No Horizontal Resistance/69.5978/79.2394/No EMA 200 Target,61.35/27.0034/63.3841/59.2857/No F-Track Level/No F-Track Level/58.76,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
"MSE.PA, Long, 2026-01-12 (Price: 67.13)",No Exit Yet,"0.15%, 4 days","100.0%, Past 4 years, 18","Daily, is CONFIRMED on 2026-01-12",Already confirmed,"2026-01-16 (Price: 67.23), 0.15% above",4 days,"6, 2025-08-08 (Price: 59.35)",2026-01-12 (Price: 67.13),2026-01-12 (Price: 67.13),4/4/4 days,0.15% above/0.15% above/0.15% above,2025-08-08 (Price: 60.6222)/2026-01-12 (Price: 66.6866),4.76%/0.41%/2.29%,"0%, 13.59%",3.5 months/6 days/1.3 month,2026-06-13/2026-01-20/2026-03-09,9.16%,6.81%,2.35%,1.46,0.37,69.4527/68.6673/71.8/No Horizontal Resistance/81.1364/117.7989/No EMA 200 Target,63.33/33.6667/58.4776/44.4738/No F-Track Level/No F-Track Level/60.33,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
"EFA, Long, 2026-01-12 (Price: 99.41)",No Exit Yet,"0.12%, 4 days","90.0%, Past 4 years, 10","Daily, is CONFIRMED on 2026-01-12",Already confirmed,"2026-01-16 (Price: 99.53), 0.12% above",4 days,"0, 2024-03-26 (Price: 79.56)",2026-01-09 (Price: 98.81),2026-01-12 (Price: 99.41),7/4/4 days,0.73% above/0.12% above/0.12% above,2024-03-26 (Price: 79.0752)/2026-01-12 (Price: 98.4085),2.11%/0.62%/1.31%,"18.28%, 30.28%",1.3 month/4 days/15 days,2026-03-09/2026-01-17/2026-02-02,0.47%,3.77%,-3.3%,-0.12,0.15,102.6607/100.7123/111.32/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,94.15/66.265/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/90.58,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
"ORCL, Long, 2026-01-12 (Price: 204.68)",No Exit Yet,"-6.64%, 4 days","100.0%, Past 4 years, 17","Daily, is CONFIRMED on 2026-01-12",Already confirmed,"2026-01-16 (Price: 191.09), 6.64% below",4 days,"4, 2025-08-25 (Price: 235.41)",2026-01-09 (Price: 198.52),2026-01-12 (Price: 204.68),7/4/4 days,3.74% below/6.64% below/6.64% below,2025-08-25 (Price: 377.028)/2026-01-12 (Price: 191.659),13.62%/0.73%/5.74%,"-0.0%, 11.99%",3.2 months/6 days/1.2 month,2026-05-31/2026-01-20/2026-03-05,20.9%,16.31%,4.59%,1.07,0.75,226.6626/216.4286/223.12/No Horizontal Resistance/300.069/376.1425/216.71,189.65/82.7925/167.1709/152.3597/No F-Track Level/No F-Track Level/No EMA 200 Support,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
"JNK, Long, 2026-01-11 (Price: 97.69)",No Exit Yet,"0.13%, 5 days","100.0%, Past 10 years, 17","Weekly, is CONFIRMED on 2026-01-09",Already confirmed,"2026-01-16 (Price: 97.82), 0.13% above",5 days,"8, 2024-03-10 (Price: 94.7)",2025-12-28 (Price: 97.16),2026-01-11 (Price: 97.69),19/5/5 days,0.68% above/0.13% above/0.13% above,2024-03-10 (Price: 98.3166)/2026-01-11 (Price: 96.8883),3.5%/0.19%/1.47%,"-0.0%, 19.15%",9.1 months/1.2 month/4.1 months,2027-02-10/2026-03-04/2026-07-06,2.85%,-0.98%,3.83%,0.97,-0.59,98.1296/99.126/99.48/108.5222/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,96.34/88.8814/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/96.44,91.25%/160/4.9 months (Across ALL Assets),82.63%/334/3.7 months (Across ALL Assets)
"AIA.NZ, Long, 2026-01-11 (Price: 8.54)",No Exit Yet,"-2.11%, 5 days","100.0%, Past 10 years, 19","Weekly, is CONFIRMED on 2026-01-09",Already confirmed,"2026-01-16 (Price: 8.36), 2.11% below",5 days,"4, 2025-02-09 (Price: 8.71)",2025-12-28 (Price: 8.28),2026-01-08 (Price: 8.5),19/8/5 days,0.97% above/1.65% below/2.11% below,2025-02-09 (Price: 8.85)/2026-01-11 (Price: 8.1731),12.76%/0.47%/5.95%,"-0.0%, 7.89%",7.5 months/28 days/2.8 months,2026-12-02/2026-02-20/2026-05-12,11.42%,5.83%,5.59%,1.52,0.3,9.3368/9.0481/8.64/8.8962/11.1706/12.8535/No EMA 200 Target,7.47/7.0017/7.3934/6.6643/No F-Track Level/No F-Track Level/7.87,91.25%/160/4.9 months (Across ALL Assets),82.63%/334/3.7 months (Across ALL Assets)
"MTY.TO, Long, 2026-01-11 (Price: 40.19)",No Exit Yet,"0.35%, 5 days","73.91%, Past 10 years, 23","Weekly, is CONFIRMED on 2026-01-09",Already confirmed,"2026-01-16 (Price: 40.33), 0.35% above",5 days,"2, 2025-05-04 (Price: 43.45)",2025-12-28 (Price: 38.22),2026-01-08 (Price: 39.97),19/8/5 days,5.52% above/0.9% above/0.35% above,2025-05-04 (Price: 47.7949)/2026-01-11 (Price: 36.2009),16.17%/2.07%/7.98%,"37.54%, 76.03%",1.1 year/28 days/4.3 months,2027-08-07/2026-02-20/2026-07-16,2.07%,4.23%,-2.16%,-0.11,0.25,41.0099/43.3972/42.15/72.5033/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,33.34/37.115/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/39.25,91.25%/160/4.9 months (Across ALL Assets),82.63%/334/3.7 months (Across ALL Assets)
"SJ.TO, Long, 2026-01-11 (Price: 88.81)",No Exit Yet,"-0.12%, 5 days","83.33%, Past 10 years, 24","Weekly, is CONFIRMED on 2026-01-09",Already confirmed,"2026-01-16 (Price: 88.7), 0.12% below",5 days,"4, 2024-12-15 (Price: 71.63)",2026-01-11 (Price: 88.81),2026-01-08 (Price: 87.62),5/8/5 days,0.12% below/1.23% above/0.12% below,2024-12-15 (Price: 75.637)/2026-01-11 (Price: 86.1345),23.9%/1.55%/7.87%,"6.63%, 46.57%",1 year/1.2 month/2.6 months,2027-06-16/2026-03-04/2026-05-03,13.27%,11.85%,1.42%,0.6,0.66,98.6679/95.7993/99.12/No Horizontal Resistance/95.0177/123.2166/No EMA 200 Target,76.55/38.015/87.8633/66.807/No F-Track Level/No F-Track Level/78.08,91.25%/160/4.9 months (Across ALL Assets),82.63%/334/3.7 months (Across ALL Assets)
"XIU.TO, Long, 2026-01-06 (Price: 47.91)",2026-01-14 (Price: 48.53),"1.29%, 8 days","100.0%, Past 4 years, 19","Daily, is CONFIRMED on 2026-01-06",Already confirmed,"2026-01-16 (Price: 48.64), 1.52% above",10 days,"2, 2025-11-12 (Price: 45.99)",2026-01-02 (Price: 47.25),2026-01-06 (Price: 47.91),14/10/10 days,2.94% above/1.52% above/1.52% above,2025-11-12 (Price: 46.0266)/2026-01-06 (Price: 47.4553),2.7%/0.5%/1.73%,"0%, 8.66%",2.2 months/6 days/26 days,2026-04-11/2026-01-14/2026-02-12,10.25%,7.22%,3.03%,2.78,0.44,49.1413/48.7388/49.06/No Horizontal Resistance/53.8646/79.5406/No EMA 200 Target,44.51/27.9467/37.996/28.1885/No F-Track Level/No F-Track Level/42.09,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
"SBUX, Long, 2026-01-06 (Price: 89.46)",2026-01-16 (Price: 92.99) (Today),"3.95%, 10 days","91.67%, Past 4 years, 12","Daily, is CONFIRMED on 2026-01-06",Already confirmed,"2026-01-16 (Price: 92.99), 3.95% above",10 days,"0, 2024-03-20 (Price: 92.6)",2026-01-05 (Price: 86.56),2026-01-06 (Price: 89.46),11/10/10 days,7.43% above/3.95% above/3.95% above,2024-03-20 (Price: 136.8534)/2026-01-06 (Price: 84.9041),8.06%/2.15%/4.6%,"1.89%, 25.49%",3.2 months/6 days/1.2 month,2026-05-25/2026-01-14/2026-02-27,10.39%,-0.2%,10.59%,0.88,0.03,92.1527/93.5752/91.34/117.438/142.4098/150.3462/No EMA 200 Target,83.86/71.675/89.1063/76.529/No F-Track Level/No F-Track Level/87.21,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
"XLY, Long, 2026-01-06 (Price: 121.07)",2026-01-14 (Price: 122.25),"0.97%, 8 days","94.12%, Past 4 years, 17","Daily, is CONFIRMED on 2026-01-06",Already confirmed,"2026-01-16 (Price: 122.3), 1.02% above",10 days,"4, 2025-09-23 (Price: 118.96)",2026-01-05 (Price: 120.3),2026-01-06 (Price: 121.07),11/10/10 days,1.66% above/1.02% above/1.02% above,2025-09-23 (Price: 122.9273)/2026-01-06 (Price: 119.0272),7.63%/0.64%/2.98%,"3.09%, 13.62%",2.8 months/6 days/13 days,2026-05-07/2026-01-14/2026-01-24,17.38%,7.88%,9.5%,1.07,0.42,125.9854/124.6779/122.34/121.1117/125.4815/133.9156/No EMA 200 Target,118.35/66.775/86.1124/56.5683/No F-Track Level/No F-Track Level/111.58,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
"ASML, Long, 2026-01-06 (Price: 1242.1899)",2026-01-15 (Price: 1331.6),"7.2%, 9 days","85.71%, Past 4 years, 14","Daily, is CONFIRMED on 2026-01-06",Already confirmed,"2026-01-16 (Price: 1358.5699), 9.37% above",10 days,"4, 2025-09-23 (Price: 963.51)",2026-01-02 (Price: 1163.78),2026-01-06 (Price: 1242.1899),14/10/10 days,16.74% above/9.37% above/9.37% above,2025-09-23 (Price: 1003.3978)/2026-01-06 (Price: 1213.3019),21.88%/0.41%/10.18%,"34.28%, 51.77%",3.8 months/7 days/1.3 month,2026-06-20/2026-01-16/2026-03-03,11.06%,16.29%,-5.23%,0.48,0.74,1277.0954/1368.6448/1409.4/No Horizontal Resistance/1091.1724/1155.2236/No EMA 200 Target,1015.43/576.784/1034.6774/832.8601/No F-Track Level/No F-Track Level/850.52,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
"NVO, Long, 2026-01-04 (Price: 52.39)",No Exit Yet,"18.97%, 12 days","85.71%, Past 10 years, 21","Weekly, is CONFIRMED on 2026-01-02",Already confirmed,"2026-01-16 (Price: 62.33), 18.97% above",12 days,"2, 2025-03-02 (Price: 90.65)",2025-12-28 (Price: 52.4),2026-01-02 (Price: 52.39),19/14/12 days,18.95% above/18.97% above/18.97% above,2025-03-02 (Price: 95.0201)/2026-01-04 (Price: 47.1478),20.26%/3.25%/8.42%,"16.75%, 27.09%",4.4 months/28 days/1.9 month,2026-07-14/2026-02-13/2026-03-27,9.13%,7.21%,1.92%,0.46,0.37,57.6971/56.8012/75.35/139.01/157.4212/201.8641/59.76,45.68/45.4025/51.1046/45.3824/No F-Track Level/No F-Track Level/No EMA 200 Support,91.25%/160/4.9 months (Across ALL Assets),82.63%/334/3.7 months (Across ALL Assets)
"JPY=X, Long, 2025-12-31 (Price: 156.413)",No Exit Yet,"1.27%, 16 days","73.33%, Past 20 years, 15","Monthly, is CONFIRMED on 2025-12-31",Already confirmed,"2026-01-15 (Price: 158.402), 1.27% above",16 days,"2, 2024-06-30 (Price: 160.687)",2025-11-30 (Price: 156.284),2025-12-22 (Price: 157.676),46/24/15 days,1.36% above/0.46% above/1.27% above,2024-06-30 (Price: 162.4562)/2025-12-31 (Price: 153.2012),18.95%/3.25%/10.93%,"19.82%, 27.01%",1.1 year/5 months/9.2 months,2027-07-27/2026-08-05/2027-02-03,-1.08%,0.88%,-1.96%,0.37,-0.3,172.2576/173.5089/158.98/159.6617/175.8568/187.2285/No EMA 200 Target,142.3/110.2702/138.2059/No support/No F-Track Level/No F-Track Level/148.77,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
"SOXX, Long, 2025-12-31 (Price: 301.15)",No Exit Yet,"13.72%, 16 days","100.0%, Past 24 years, 7","Quarterly, is CONFIRMED on 2025-12-31",Already confirmed,"2026-01-16 (Price: 342.47), 13.72% above",16 days,"6, 2015-06-30 (Price: 30.6967)",2025-12-31 (Price: 301.15),2025-11-21 (Price: 270.83),16/56/16 days,13.72% above/26.45% above/13.72% above,2015-06-30 (Price: 22.1158)/2025-12-31 (Price: 264.9375),74.51%/31.99%/47.75%,"-0.0%, 41.23%",3.3 years/1.3 year/1.9 year,2030-09-16/2027-11-08/2028-09-16,16.0%,8.74%,7.26%,0.66,0.45,401.8546/444.9491/463.42/No Horizontal Resistance/348.2242/411.0319/No EMA 200 Target,106.24/110.475/285.4342/254.997/No F-Track Level/No F-Track Level/246.22,100.0%/9/2.2 years (Across ALL Assets),75.0%/4/6.2 months (Across ALL Assets)
"BAC, Long, 2025-12-31 (Price: 55.0)",No Exit Yet,"-3.69%, 16 days","76.92%, Past 20 years, 13","Monthly, is CONFIRMED on 2025-12-31",Already confirmed,"2026-01-16 (Price: 52.97), 3.69% below",16 days,"4, 2022-08-31 (Price: 33.61)",2025-11-30 (Price: 53.65),2025-12-30 (Price: 55.28),47/17/16 days,1.27% below/4.18% below/3.69% below,2022-08-31 (Price: 37.3153)/2025-12-31 (Price: 51.7863),30.69%/9.64%/18.15%,"25.08%, 44.87%",1.3 year/5 months/9 months,2027-11-08/2026-08-05/2027-01-26,4.68%,2.37%,2.31%,0.29,0.18,64.064/64.9825/67.83/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,26.34/29.49/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/47.69,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
"MAR, Long, 2025-12-31 (Price: 310.24)",No Exit Yet,"5.04%, 16 days","100.0%, Past 20 years, 14","Monthly, is CONFIRMED on 2025-12-31",Already confirmed,"2026-01-16 (Price: 325.88), 5.04% above",16 days,"2, 2024-12-31 (Price: 278.94)",2025-11-30 (Price: 304.79),2025-12-31 (Price: 310.24),47/16/16 days,6.92% above/5.04% above/5.04% above,2024-12-31 (Price: 317.028)/2025-12-31 (Price: 259.98),30.2%/3.49%/16.71%,"0%, 34.42%",2.2 years/5 months/10.1 months,2029-02-20/2026-08-05/2027-03-14,9.36%,7.98%,1.38%,1.77,0.4,379.9199/362.0811/329.02/No Horizontal Resistance/372.972/399.3723/No EMA 200 Target,136.01/129.12/275.4012/235.5515/No F-Track Level/No F-Track Level/267.22,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
"FBU.NZ, Long, 2025-12-31 (Price: 3.68)",No Exit Yet,"5.71%, 16 days","100.0%, Past 20 years, 10","Monthly, is CONFIRMED on 2025-12-31",Already confirmed,"2026-01-16 (Price: 3.89), 5.71% above",16 days,"8, 2021-04-30 (Price: 7.27)",2025-10-31 (Price: 3.26),2025-12-31 (Price: 3.68),77/16/16 days,19.33% above/5.71% above/5.71% above,2021-04-30 (Price: 8.1708)/2025-12-31 (Price: 3.1092),27.18%/11.21%/20.88%,"-0.0%, 49.28%",6.1 months/5 months/5.3 months,2026-09-22/2026-08-05/2026-08-18,5.5%,0.69%,4.81%,1.23,0.0,4.2997/4.4484/5.83/7.985/12.7156/14.3053/No EMA 200 Target,2.83/2.82/3.5015/3.1474/No F-Track Level/No F-Track Level/3.23,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
"MFT.NZ, Long, 2025-12-31 (Price: 68.62)",No Exit Yet,"0.54%, 16 days","92.86%, Past 20 years, 14","Monthly, is CONFIRMED on 2025-12-31",Already confirmed,"2026-01-16 (Price: 68.99), 0.54% above",16 days,"0, 2020-12-31 (Price: 69.5)",2025-12-31 (Price: 68.62),2025-12-31 (Price: 68.62),16/16/16 days,0.54% above/0.54% above/0.54% above,2020-12-31 (Price: 105.6512)/2025-12-31 (Price: 66.51),38.76%/5.7%/13.28%,"24.41%, 40.93%",1.8 year/5 months/8.5 months,2028-07-26/2026-08-05/2027-01-04,9.96%,11.66%,-1.7%,0.82,0.67,106.3884/77.7327/69.15/85.45/105.252/119.9356/No EMA 200 Target,55.51/55.185/54.7158/45.8971/No F-Track Level/No F-Track Level/63.85,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
"BDGI.TO, Long, 2025-12-31 (Price: 73.13)",No Exit Yet,"11.87%, 16 days","100.0%, Past 33 years, 6","Quarterly, is CONFIRMED on 2025-12-31",Already confirmed,"2026-01-16 (Price: 81.81), 11.87% above",16 days,"0, 2018-06-30 (Price: 31.67)",2025-09-30 (Price: 61.38),2025-12-31 (Price: 73.13),108/16/16 days,33.28% above/11.87% above/11.87% above,2018-06-30 (Price: 49.0339)/2025-12-31 (Price: 52.2506),227.42%/21.67%/158.83%,"-0.0%, 36.34%",1.8 year/1.3 year/1.6 year,2028-07-26/2027-11-08/2028-04-13,16.49%,8.5%,7.99%,0.7,0.42,150.8453/189.2824/98.01/No Horizontal Resistance/79.8787/88.3247/No EMA 200 Target,26.66/24.32/70.6207/63.2847/No F-Track Level/No F-Track Level/55.48,100.0%/9/2.2 years (Across ALL Assets),75.0%/4/6.2 months (Across ALL Assets)
"EFA, Long, 2025-12-31 (Price: 96.03)",No Exit Yet,"3.64%, 16 days","80.0%, Past 20 years, 15","Monthly, is CONFIRMED on 2025-12-31",Already confirmed,"2026-01-16 (Price: 99.53), 3.64% above",16 days,"2, 2023-06-30 (Price: 72.5)",2025-12-31 (Price: 96.03),2025-12-29 (Price: 96.28),16/18/16 days,3.64% above/3.38% above/3.64% above,2023-06-30 (Price: 74.0386)/2025-12-31 (Price: 95.0814),18.42%/4.43%/10.16%,"13.47%, 23.01%",1.5 year/5 months/8.9 months,2028-02-21/2026-08-05/2027-01-21,4.72%,2.4%,2.32%,0.44,0.03,108.197/105.7866/110.15/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,75.61/66.265/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/90.09,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
"WPM.TO, Long, 2025-12-22 (Price: 168.04)",2026-01-14 (Price: 184.93),"10.05%, 23 days","78.95%, Past 4 years, 19","Daily, is CONFIRMED on 2025-12-22",Already confirmed,"2026-01-16 (Price: 188.28), 12.04% above",25 days,"2, 2025-10-31 (Price: 135.45)",2025-12-18 (Price: 159.04),2025-12-22 (Price: 168.04),29/25/25 days,18.39% above/12.04% above/12.04% above,2025-10-31 (Price: 151.5415)/2025-12-22 (Price: 158.4646),9.09%/1.23%/5.04%,"19.7%, 28.41%",4.4 months/6 days/1 month,2026-07-01/2025-12-30/2026-02-03,12.04%,18.03%,-5.99%,0.06,0.87,180.8951/176.5092/187.59/No Horizontal Resistance/178.0989/194.7923/No EMA 200 Target,145.49/52.782/146.152/125.9496/No F-Track Level/No F-Track Level/130.56,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
"MFT.NZ, Long, 2025-12-14 (Price: 67.4)",2026-01-16 (Price: 68.99) (Today),"2.36%, 1.1 month","90.91%, Past 10 years, 22","Weekly, is CONFIRMED on 2025-12-12",Already confirmed,"2026-01-16 (Price: 68.99), 2.36% above",1.1 month,"4, 2024-07-28 (Price: 72.0)",2025-12-14 (Price: 67.4),2025-12-11 (Price: 67.25),33/36/33 days,2.36% above/2.59% above/2.36% above,2024-07-28 (Price: 78.0579)/2025-12-14 (Price: 66.7737),13.53%/1.78%/5.86%,"5.83%, 27.74%",1.2 year/28 days/4.4 months,2027-08-31/2026-01-23/2026-06-23,9.15%,10.41%,-1.26%,1.17,0.61,72.5831/71.3496/70.16/85.45/105.252/119.9356/No EMA 200 Target,58.66/55.185/54.7158/45.8971/No F-Track Level/No F-Track Level/63.86,91.25%/160/4.9 months (Across ALL Assets),82.63%/334/3.7 months (Across ALL Assets)
"TD.TO, Long, 2025-12-14 (Price: 125.8)",2026-01-16 (Price: 130.55) (Today),"3.78%, 1.1 month","90.0%, Past 10 years, 30","Weekly, is CONFIRMED on 2025-12-12",Already confirmed,"2026-01-16 (Price: 130.55), 3.78% above",1.1 month,"2, 2025-06-29 (Price: 99.45)",2025-12-14 (Price: 125.8),2025-12-09 (Price: 123.47),33/38/33 days,3.78% above/5.73% above/3.78% above,2025-06-29 (Price: 99.8746)/2025-12-14 (Price: 122.185),12.32%/1.31%/6.58%,"9.57%, 31.6%",1.8 year/28 days/4.7 months,2028-07-09/2026-01-23/2026-07-06,7.49%,5.65%,1.84%,1.01,0.31,134.9205/134.0776/141.61/No Horizontal Resistance/128.6672/152.0396/No EMA 200 Target,81.05/73.6233/101.1064/83.3451/No F-Track Level/No F-Track Level/100.5,91.25%/160/4.9 months (Across ALL Assets),82.63%/334/3.7 months (Across ALL Assets)
"WMT, Long, 2025-12-05 (Price: 115.11)",2026-01-15 (Price: 119.2),"3.55%, 1.4 month","100.0%, Past 4 years, 23","Daily, is CONFIRMED on 2025-12-05",Already confirmed,"2026-01-16 (Price: 119.7), 3.99% above",1.4 month,"4, 2025-08-07 (Price: 103.12)",2025-12-03 (Price: 114.41),2025-12-05 (Price: 115.11),44/42/42 days,4.62% above/3.99% above/3.99% above,2025-08-07 (Price: 104.2312)/2025-12-05 (Price: 112.5412),4.8%/0.97%/2.87%,"-0.0%, 26.01%",2.6 months/6 days/21 days,2026-03-27/2025-12-13/2026-01-04,12.68%,12.5%,0.18%,2.03,0.74,120.6007/118.4137/122.3/No Horizontal Resistance/137.8139/No Next Fib Ext/No EMA 200 Target,100.61/42.3916/85.5556/53.2582/No F-Track Level/No F-Track Level/98.23,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
