Function,"Symbol, Signal, Signal Date/Price[$]",Interval,Exit Signal Date/Price[$],Target for which Price has achieved over 90 percent of gain %,Backtested Target Exit Date,Next Two Target Price % from Latest Trading Price,"% Gain, Holding Period (days)","Today Trading Date/Price[$], Today price vs Signal",Remaining Potential Exit Prices [$],Remaining Potential Exit Dates,Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],"Win Rate [%], History Tested, Number of Trades",Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
BASELINEDIVERGENCE,"BN.TO, Long, 2026-03-29 (Price: 54.17)",Weekly,No Exit Yet,60.6325 (Historic Rise or Fall to Pivot),No Date Target,1.7%/2.17%,"11.24%, 15 days","2026-04-13 (Price: 60.26), 11.24% above",61.2825 (Avg % Gain of Historic Winning trades)/68.7243 (Function Specific Target)/68.4166 (Horizontal)/68.7243 (F-Stack 1)/74.8784 (F-Stack 2)/61.57 (EMA 200)/75.318 (Backtested Max),2026-11-27 (Max)/2026-06-28 (Min)/2026-09-01 (Avg),52.55/41.16/52.8663/46.8365/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"92.59%, Past 2 years, 27",54.0,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,39.04%/0.51%/13.13%,"10.81%, 25.91%",5.6 months/2.1 months/3.6 months,66.17%,16.44%,49.73%,0.0,0.9,74.36%/39/3.3 months (Across ALL Assets),64.9%/396/3.4 months (Across ALL Assets)
TRENDPULSE,"IBIT, Long, 2026-04-07 (Price: 39.1)",Daily,2026-04-13 (Price: 41.59),41.8644 (Backtested Max),2026-04-15 (Min),5.56%/32.44%,"6.37%, 6 days","2026-04-13 (Price: 41.59), 6.37% above",43.9015 (Historic Rise or Fall to Pivot)/58.73 (Function Specific Target)/70.855 (Horizontal)/73.0242 (F-Stack 1)/89.9692 (F-Stack 2)/55.08 (EMA 200),2026-06-24 (Max)/2026-04-15 (Min)/2026-05-14 (Avg),37.4/No Horizontal Support/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"100.0%, Past 4 years, 6",38.805,No Information,No Information,No Information,No Information,No Information,9.53% above/6.37% above/6.37% above,7.07%/4.18%/5.54%,"-0.0%, 8.48%",1.8 month/6 days/26 days,44.1%,13.13%,30.97%,0.0,0.62,92.31%/325/1.3 month (Across ALL Assets),77.68%/775/1.6 month (Across ALL Assets)
DELTADRIFT,"EFN.TO, Long, 2026-03-29 (Price: 30.11)",Weekly,2026-04-12 (Price: 32.09),No Price Target,No Date Target,2.48%/4.66%,"7.74%, 15 days","2026-04-13 (Price: 32.44), 7.74% above",33.952 (Historic Rise or Fall to Pivot)/34.7048 (Avg % Gain of Historic Winning trades)/34.33 (Function Specific Target)/34.925 (Horizontal)/45.1741 (F-Stack 1)/70.5281 (F-Stack 2)/35.26 (EMA 200)/36.8155 (Backtested Max)/33.2445 (Backtested Min),2026-07-19 (Max)/2026-05-15 (Avg),27.54/12.67/29.5041/No stop loss/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"80.0%, Past 15 years, 5",30.73,No Information,No Information,No Information,No Information,No Information,No Information,22.27%/10.41%/15.26%,"43.16%, 45.87%",2.6 months/7 days/1.1 month,2.35%,9.68%,-7.33%,-0.15,0.49,78.57%/14/2.7 months (Across ALL Assets),78.95%/133/2 months (Across ALL Assets)
OSCILLATOR DELTA,"MEL.NZ, Long, 2026-04-08 (Price: 5.56)",Daily,2026-04-13 (Price: 5.57),No Price Target,2026-04-12 (Min),0.03%/2.15%,"0.18%, 5 days","2026-04-13 (Price: 5.57), 0.18% above",5.8374 (Historic Rise or Fall to Pivot)/5.7624 (Avg % Gain of Historic Winning trades)/6.06 (Function Specific Target)/6.825 (Horizontal)/7.4565 (F-Stack 1)/8.4564 (F-Stack 2)/5.69 (EMA 200)/6.2639 (Backtested Max)/5.5717 (Backtested Min),2026-09-28 (Max)/2026-05-21 (Avg),No Recent Minima/4.3875/4.8318/4.5145/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"90.48%, Past 6 years, 21",5.58,No Information,No Information,No Information,No Information,No Information,No Information,12.66%/0.21%/3.64%,"10.64%, 13.4%",4 months/3 days/1 month,9.84%,2.66%,7.18%,0.0,0.14,87.86%/140/29 days (Across ALL Assets),78.27%/497/25 days (Across ALL Assets)
PULSEGAUGE,"BYD.TO, Long, 2025-10-09 (Price: 221.86)",Weekly,2026-04-10 (Price: 162.27),No Price Target,No Date Target,53.89%/65.57%,"-24.84%, 6.2 months","2026-04-13 (Price: 166.75), 24.84% below",279.2108 (Avg % Gain of Historic Winning trades)/367.2583 (Function Specific Target)/256.6133 (Horizontal)/367.2583 (F-Stack 1)/388.6839 (F-Stack 2)/283.7146 (Backtested Max)/276.0826 (Backtested Min),2027-05-05 (Max)/2026-07-05 (Avg),187.77/188.685/147.1212/139.9966/No F-Track Level/No F-Track Level/217.74,"76.92%, Past 22 years, 13",231.6,No Information,No Information,No Information,No Information,No Information,No Information,27.88%/24.44%/25.85%,"42.94%, 40.93%",1.1 year/1.6 month/6.2 months,4.53%,9.54%,-5.01%,-0.17,-0.01,69.84%/63/6.2 months (Across ALL Assets),72.92%/277/6.5 months (Across ALL Assets)
DELTADRIFT,"MFT.NZ, Long, 2026-04-05 (Price: 58.99)",Weekly,No Exit Yet,No Price Target,2026-04-15 (Min),7.28%/8.71%,"-0.59%, 8 days","2026-04-13 (Price: 58.64), 0.59% below",65.4258 (Historic Rise or Fall to Pivot)/64.2873 (Avg % Gain of Historic Winning trades)/64.86 (Function Specific Target)/85.45 (Horizontal)/105.252 (F-Stack 1)/119.9356 (F-Stack 2)/63.75 (EMA 200)/66.8888 (Backtested Max)/62.9069 (Backtested Min),2026-05-05 (Max)/2026-04-15 (Min)/2026-04-22 (Avg),58.66/55.185/54.7158/45.8971/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"88.89%, Past 15 years, 9",59.01,No Information,No Information,No Information,No Information,No Information,No Information,13.39%/6.64%/8.98%,"14.48%, 14.87%",21 days/7 days/12 days,11.35%,8.97%,2.38%,2.22,0.51,78.57%/14/2.7 months (Across ALL Assets),78.95%/133/2 months (Across ALL Assets)
DELTADRIFT,"SJ.TO, Long, 2026-04-10 (Price: 85.89)",Daily,No Exit Yet,No Price Target,2026-04-11 (Min),1.66%/2.98%,"-0.08%, 3 days","2026-04-13 (Price: 85.82), 0.08% below",93.5772 (Historic Rise or Fall to Pivot)/88.3808 (Avg % Gain of Historic Winning trades)/90.98 (Function Specific Target)/95.0177 (F-Stack 1)/123.2166 (F-Stack 2)/89.506 (Backtested Max)/87.2471 (Backtested Min),2026-05-23 (Max)/2026-04-24 (Avg),85.13/38.015/66.807/60.0601/No F-Track Level/No F-Track Level/85.02,"75.0%, Past 4 years, 8",87.17,No Information,No Information,No Information,No Information,No Information,No Information,4.21%/1.58%/2.9%,"16.04%, 17.5%",1 month/1 day/10 days,1.75%,8.31%,-6.56%,-0.9,0.44,78.7%/169/13 days (Across ALL Assets),74.35%/620/16 days (Across ALL Assets)
SIGMASHELL,"EBO.NZ, Long, 2025-09-01 (Price: 33.28)",Daily,No Exit Yet,No Price Target,2026-04-14 (Max),52.97%/56.91%,"-33.59%, 7.5 months","2026-04-13 (Price: 22.1), 33.59% below",33.8058 (Historic Rise or Fall to Pivot)/36.7345 (Avg % Gain of Historic Winning trades)/51.6772 (Function Specific Target)/46.625 (Horizontal)/51.6772 (F-Stack 1)/55.325 (F-Stack 2)/38.6314 (Backtested Max)/34.6778 (Backtested Min),2026-04-14 (Max),32.55/27.275/33.2406/28.1277/No F-Track Level/No F-Track Level/29.9,"71.43%, Past 5 years, 14",33.14,"-14.63, 100.0%",No Information,No Information,No Information,No Information,No Information,16.08%/4.2%/10.38%,"14.85%, 26.95%",5.2 months/2.1 months/3.7 months,4.32%,5.15%,-0.83%,0.0,0.25,61.7%/47/4.8 months (Across ALL Assets),64.05%/306/3.6 months (Across ALL Assets)
TRENDPULSE,"MX.TO, Long, 2026-03-01 (Price: 68.82)",Weekly,2026-04-13 (Price: 82.3),No Price Target,2026-04-10 (Min),13.32%/27.43%,"19.59%, 1.4 month","2026-04-13 (Price: 82.3), 19.59% above",104.8718 (F-Stack 1)/122.9238 (F-Stack 2)/93.2649 (Backtested Max),2027-06-21 (Max)/2026-09-25 (Avg),47.63/38.425/68.3859/48.7635/No F-Track Level/No F-Track Level/52.74,"92.0%, Past 10 years, 25",67.08,No Information,No Information,No Information,No Information,No Information,19.59% above/19.59% above/19.59% above,35.52%/4.37%/14.26%,"12.77%, 73.13%",11 months/28 days/4.8 months,13.72%,4.92%,8.8%,0.0,0.3,91.3%/161/4.7 months (Across ALL Assets),74.55%/389/4 months (Across ALL Assets)
FRACTAL TRACK,"ASHR, Long, 2026-03-05 (Price: 33.18)",Daily,No Exit Yet,34.0858 (Backtested Min),No Date Target,7.58%/14.59%,"2.92%, 1.3 month","2026-04-13 (Price: 34.15), 2.92% above",36.7402 (Avg % Gain of Historic Winning trades)/39.97 (Function Specific Target)/39.9467 (Horizontal)/60.2967 (F-Stack 1)/80.3432 (F-Stack 2)/39.1325 (Backtested Max),2029-06-14 (Max)/2026-05-17 (Min)/2027-05-26 (Avg),33.06/23.68/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/32.08,"100.0%, Past 5 years, 14",33.34,No Information,No Information,No Information,"23.66% (Price: 31.9117), 7.01% above, Upmove Bounce Back","2025-04-07 (Price: 23.27), 2026-02-25 (Price: 34.59)",No Information,17.94%/2.73%/10.73%,"-0.0%, 32.83%",2.3 years/1.7 month/10.3 months,18.06%,-2.56%,20.62%,0.0,-0.22,91.64%/299/5 months (Across ALL Assets),46.15%/52/5.5 months (Across ALL Assets)
DELTADRIFT,"INDY, Long, 2026-04-05 (Price: 42.115)",Weekly,2026-04-12 (Price: 44.18),No Price Target,No Date Target,2.4%/2.7%,"4.69%, 8 days","2026-04-13 (Price: 44.09), 4.69% above",45.1473 (Historic Rise or Fall to Pivot)/45.4126 (Avg % Gain of Historic Winning trades)/45.28 (Function Specific Target)/54.474 (Horizontal)/60.9145 (F-Stack 1)/68.1277 (F-Stack 2)/50.13 (EMA 200)/48.7355 (Backtested Max),2026-08-04 (Max)/2026-05-15 (Min)/2026-06-30 (Avg),41.24/40.5875/37.969/30.3493/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"71.43%, Past 15 years, 7",41.04,No Information,No Information,No Information,No Information,No Information,No Information,15.72%/4.17%/7.83%,"18.57%, 22.76%",2.8 months/28 days/2 months,3.14%,1.62%,1.52%,0.07,-0.0,78.57%/14/2.7 months (Across ALL Assets),78.95%/133/2 months (Across ALL Assets)
TRENDPULSE,"CRM, Long, 2025-12-07 (Price: 260.57)",Weekly,No Exit Yet,No Price Target,2026-04-12 (Avg),57.32%/63.09%,"-33.68%, 4.2 months","2026-04-13 (Price: 172.82), 33.68% below",288.451 (Historic Rise or Fall to Pivot)/286.5488 (Avg % Gain of Historic Winning trades)/281.86 (Function Specific Target)/368.045 (Horizontal)/354.7868 (F-Stack 1)/402.2468 (F-Stack 2)/316.4102 (Backtested Max)/271.8787 (Backtested Min),2027-02-05 (Max),227.11/156.1/253.2538/209.3181/No F-Track Level/No F-Track Level/259.46,"89.29%, Past 10 years, 28",228.67,No Information,No Information,No Information,No Information,No Information,25.04% below/30.16% below/33.68% below,21.43%/4.34%/9.97%,"31.24%, 58.25%",9.8 months/1.2 month/2.9 months,10.46%,8.31%,2.15%,0.0,0.42,91.3%/161/4.7 months (Across ALL Assets),74.55%/389/4 months (Across ALL Assets)
DELTADRIFT,"EMAMILTD.NS, Long, 2026-04-05 (Price: 398.3)",Weekly,2026-04-12 (Price: 424.15),424.2293 (Backtested Min),2026-04-15 (Min),4.24%/11.32%,"6.44%, 8 days","2026-04-13 (Price: 423.95), 6.44% above",501.9377 (Historic Rise or Fall to Pivot)/441.9138 (Avg % Gain of Historic Winning trades)/471.93 (Function Specific Target)/634.8 (Horizontal)/949.731 (F-Stack 1)/1026.7499 (F-Stack 2)/528.0 (EMA 200)/504.0487 (Backtested Max),2026-10-26 (Max)/2026-04-15 (Min)/2026-05-31 (Avg),393.1/No Horizontal Support/381.1799/329.2417/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"87.5%, Past 15 years, 8",391.7,No Information,No Information,No Information,No Information,No Information,No Information,26.55%/6.51%/10.95%,"17.56%, 19.61%",4.7 months/7 days/1.3 month,8.05%,5.09%,2.96%,0.59,0.26,78.57%/14/2.7 months (Across ALL Assets),78.95%/133/2 months (Across ALL Assets)
TRENDPULSE,"GRANULES.NS, Long, 2026-03-25 (Price: 629.05)",Daily,No Exit Yet,No Price Target,2026-04-15 (Avg),3.57%/8.99%,"0.53%, 19 days","2026-04-13 (Price: 632.4), 0.53% above",654.9669 (Avg % Gain of Historic Winning trades)/732.8952 (F-Stack 1)/880.2014 (F-Stack 2)/689.2501 (Backtested Max),2026-05-16 (Max)/2026-04-15 (Avg),554.35/229.525/454.1688/427.3502/No F-Track Level/No F-Track Level/541.45,"72.73%, Past 4 years, 22",612.0,No Information,No Information,No Information,No Information,No Information,4.3% above/0.53% above/0.53% above,9.57%/1.56%/4.12%,"15.65%, 34.75%",1.2 month/6 days/15 days,4.44%,17.34%,-12.9%,0.0,0.83,92.31%/325/1.3 month (Across ALL Assets),77.68%/775/1.6 month (Across ALL Assets)
BASELINEDIVERGENCE,"MAZDOCK.NS, Long, 2026-01-11 (Price: 2500.5)",Weekly,No Exit Yet,No Price Target,2026-04-12 (Min),3.74%/6.64%,"-0.22%, 3.1 months","2026-04-13 (Price: 2494.8999), 0.22% below",3755.0008 (Historic Rise or Fall to Pivot)/3973.0444 (Avg % Gain of Historic Winning trades)/4259.573 (Function Specific Target)/2588.15 (Horizontal)/4259.573 (F-Stack 1)/5325.1753 (F-Stack 2)/2660.44 (EMA 200)/6757.8513 (Backtested Max),2026-12-11 (Max)/2026-07-12 (Avg),2408.2/112.6583/1843.1138/1261.1932/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"84.75%, Past 5 years, 59",2495.0,No Information,"^NSEI, Normal Case",No Information,No Information,No Information,No Information,170.26%/0.38%/58.89%,"6.25%, 28.55%",7.7 months/2.1 months/4.2 months,95.61%,52.74%,42.87%,0.0,2.02,74.36%/39/3.3 months (Across ALL Assets),64.9%/396/3.4 months (Across ALL Assets)
FRACTAL TRACK,"PERSISTENT.NS, Long, 2025-11-30 (Price: 6353.0)",Monthly,No Exit Yet,No Price Target,2026-04-13 (Avg),51.66%/54.54%,"-15.36%, 4.5 months","2026-04-13 (Price: 5377.3999), 15.36% below",9570.7945 (Historic Rise or Fall to Pivot)/8310.3593 (Avg % Gain of Historic Winning trades)/9498.72 (Function Specific Target)/9957.5854 (F-Stack 1)/15965.083 (F-Stack 2)/8465.3725 (Backtested Max)/8155.3461 (Backtested Min),2026-07-09 (Max),4822.5/1548.5125/6244.7475/3950.0879/No F-Track Level/No F-Track Level/5639.48,"100.0%, Past 16 years, 4",5920.0,No Information,No Information,No Information,"38.2% (Price: 4786.1217), 12.35% above, Upmove Bounce Back","2022-09-30 (Price: 1546.025), 2024-12-31 (Price: 6788.8999)",No Information,33.25%/28.37%/30.81%,"-0.0%, 7.87%",5.1 months/1 month/3.1 months,8.66%,19.03%,-10.37%,0.83,0.87,90.24%/41/1.4 year (Across ALL Assets),63.64%/66/9.7 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-12-31 (Price: 181.13)",Monthly,No Exit Yet,116.89 (Horizontal),No Date Target,-25.08%/-22.88%,"33.41%, 3.4 months","2026-04-13 (Price: 120.61), 33.41% below",90.36 (Function Specific Target)/93.0152 (F-Stack 2),2026-09-22 (Max)/2026-08-05 (Min)/2026-08-13 (Avg),278.08/240.8933/293.2329/455.2123/No F-Track Level/No F-Track Level/237.39,"87.5%, Past 20 years, 8",187.17,No Information,No Information,No Information,No Information,No Information,36.37% below/35.38% below/33.41% below,41.9%/7.99%/24.64%,"41.99%, 41.9%",6.1 months/5 months/5.2 months,8.2%,4.79%,3.41%,0.0,0.24,100.0%/3/6.1 months (Across ALL Assets),0.0%/6/6.4 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-10-31 (Price: 214.84)",Monthly,2026-03-31 (Price: 125.56),116.89 (Horizontal),No Date Target,-14.62%,"43.86%, 5.5 months","2026-04-13 (Price: 120.61), 43.86% below",102.98 (Function Specific Target),2026-07-23 (Max)/2026-06-05 (Min)/2026-06-13 (Avg),278.08/240.8933/293.2329/455.2123/No F-Track Level/No F-Track Level/249.35,"87.5%, Past 20 years, 8",216.11,No Information,No Information,No Information,No Information,No Information,44.19% below/43.86% below/43.86% below,41.9%/7.99%/24.64%,"41.99%, 41.9%",6.1 months/5 months/5.2 months,8.2%,4.79%,3.41%,0.0,0.24,100.0%/3/6.1 months (Across ALL Assets),0.0%/6/6.4 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-09-30 (Price: 216.1)",Monthly,2026-03-31 (Price: 125.56),116.89 (Horizontal),No Date Target,-14.2%,"44.19%, 6.5 months","2026-04-13 (Price: 120.61), 44.19% below",103.48 (Function Specific Target),2026-06-22 (Max)/2026-05-05 (Min)/2026-05-13 (Avg),278.08/240.8933/293.2329/455.2123/No F-Track Level/No F-Track Level/250.82,"87.5%, Past 20 years, 8",244.35,No Information,No Information,No Information,No Information,No Information,50.55% below/50.15% below/44.19% below,41.9%/7.99%/24.64%,"41.99%, 41.9%",6.1 months/5 months/5.2 months,8.2%,4.79%,3.41%,0.0,0.24,100.0%/3/6.1 months (Across ALL Assets),0.0%/6/6.4 months (Across ALL Assets)
TRENDPULSE,"ORCL, Short, 2026-04-08 (Price: 143.66)",Daily,2026-04-13 (Price: 155.62),No Price Target,No Date Target,-46.8%/-42.78%,"-8.33%, 5 days","2026-04-13 (Price: 155.62), 8.33% above",131.6788 (Historic Rise or Fall to Pivot)/134.6813 (Avg % Gain of Historic Winning trades)/89.04 (Function Specific Target)/82.7925 (Horizontal)/117.4897 (F-Stack 1)/106.3198 (F-Stack 2),2026-05-06 (Max)/2026-04-18 (Min)/2026-04-23 (Avg),163.12/No Horizontal Resistance/300.069/376.1425/No F-Track Level/No F-Track Level/217.25,"90.0%, Past 4 years, 10",150.3,No Information,No Information,No Information,No Information,No Information,8.33% above/8.33% above/8.33% above,11.05%/3.55%/6.25%,"9.62%, 15.22%",20 days/7 days/11 days,11.44%,4.02%,7.42%,6.61,0.62,92.0%/25/16 days (Across ALL Assets),42.11%/19/13 days (Across ALL Assets)
TRENDPULSE,"ORCL, Short, 2026-03-30 (Price: 138.8)",Daily,2026-04-13 (Price: 155.62),No Price Target,2026-04-14 (Avg),-46.8%/-44.03%,"-12.12%, 14 days","2026-04-13 (Price: 155.62), 12.12% above",127.2241 (Historic Rise or Fall to Pivot)/130.125 (Avg % Gain of Historic Winning trades)/87.1 (Function Specific Target)/82.7925 (Horizontal)/117.4897 (F-Stack 1)/106.3198 (F-Stack 2),2026-04-27 (Max)/2026-04-14 (Avg),163.12/No Horizontal Resistance/300.069/376.1425/No F-Track Level/No F-Track Level/219.15,"90.0%, Past 4 years, 10",140.04,No Information,No Information,No Information,No Information,No Information,8.97% above/12.12% above/12.12% above,11.05%/3.55%/6.25%,"9.62%, 15.22%",20 days/7 days/11 days,11.44%,4.02%,7.42%,6.61,0.62,92.0%/25/16 days (Across ALL Assets),42.11%/19/13 days (Across ALL Assets)
TRENDPULSE,"INDY, Short, 2026-03-29 (Price: 41.24)",Weekly,2026-04-12 (Price: 44.18),No Price Target,No Date Target,-31.17%/-19.85%,"-6.91%, 15 days","2026-04-13 (Price: 44.09), 6.91% above",40.8523 (Historic Rise or Fall to Pivot)/40.0234 (Avg % Gain of Historic Winning trades)/35.34 (Function Specific Target)/40.5875 (Horizontal)/37.969 (F-Stack 1)/30.3493 (F-Stack 2)/41.838 (Backtested Min),2026-07-28 (Max)/2026-05-20 (Min)/2026-06-06 (Avg),53.77/54.474/60.9145/68.1277/No F-Track Level/No F-Track Level/50.65,"85.71%, Past 10 years, 14",42.83,No Information,No Information,No Information,No Information,No Information,2.15% above/6.91% above/6.91% above,6.33%/1.45%/2.95%,"8.71%, 22.19%",2.8 months/1.2 month/1.6 month,5.16%,4.79%,0.37%,0.0,0.0,80.0%/5/2.2 months (Across ALL Assets),29.41%/17/1.3 month (Across ALL Assets)
TRENDPULSE,"INDY, Short, 2026-03-15 (Price: 43.16)",Weekly,2026-04-12 (Price: 44.18),No Price Target,No Date Target,-31.17%/-13.88%,"-2.15%, 29 days","2026-04-13 (Price: 44.09), 2.15% above",38.41 (Function Specific Target)/40.5875 (Horizontal)/37.969 (F-Stack 1)/30.3493 (F-Stack 2),2026-07-14 (Max)/2026-05-06 (Min)/2026-05-23 (Avg),53.77/54.474/60.9145/68.1277/No F-Track Level/No F-Track Level/51.19,"85.71%, Past 10 years, 14",44.53,No Information,No Information,No Information,No Information,No Information,2.15% above/0.56% below/2.15% above,6.33%/1.45%/2.95%,"8.71%, 22.19%",2.8 months/1.2 month/1.6 month,5.16%,4.79%,0.37%,0.0,0.0,80.0%/5/2.2 months (Across ALL Assets),29.41%/17/1.3 month (Across ALL Assets)
FRACTAL TRACK,"GOOG, Short, 2026-03-31 (Price: 286.86)",Quarterly,2026-04-13 (Price: 319.21),No Price Target,No Date Target,-73.53%/-60.26%,"-11.28%, 13 days","2026-04-13 (Price: 319.21), 11.28% above",245.753 (Avg % Gain of Historic Winning trades)/126.84 (Function Specific Target)/84.51 (Horizontal)/285.4807 (F-Stack 1)/240.3589 (F-Stack 2)/269.68 (EMA 200),No Next Date Target,313.8/No Horizontal Resistance/345.4418/365.3613/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"100.0%, Past 21 years, 4",317.59,No Information,No Information,No Information,"23.66% (Price: 287.0488), 11.2% above, Upmove Break Below","2022-12-31 (Price: 83.45), 2026-03-31 (Price: 350.15)",No Information,23.19%/7.72%/14.33%,"0.0%, 23.19%",3.1 months/3.1 months/3.1 months,6.79%,4.88%,1.91%,5.77,0.76,100.0%/5/4.3 months (Across ALL Assets),53.85%/13/2.1 months (Across ALL Assets)
FRACTAL TRACK,"NFLX, Short, 2025-12-31 (Price: 93.76)",Quarterly,2026-04-13 (Price: 103.16),No Price Target,No Date Target,-77.66%/-66.2%,"-10.03%, 3.4 months","2026-04-13 (Price: 103.16), 10.03% above",66.1196 (Avg % Gain of Historic Winning trades)/23.05 (Function Specific Target)/34.8663 (Horizontal)/86.4764 (F-Stack 1)/77.567 (F-Stack 2),2026-05-14 (Max)/2026-05-10 (Min)/2026-05-10 (Min),133.91/No Horizontal Resistance/139.352/152.4292/No F-Track Level/No F-Track Level/106.42,"100.0%, Past 23 years, 6",117.549,No Information,No Information,No Information,"23.66% (Price: 106.2331), 2.89% below, Upmove Break Below","2022-06-30 (Price: 16.271), 2025-06-30 (Price: 134.115)",No Information,53.32%/10.52%/29.48%,"0.0%, 53.32%",3.1 months/3 months/3 months,10.49%,4.88%,5.61%,1.9,0.86,100.0%/5/4.3 months (Across ALL Assets),53.85%/13/2.1 months (Across ALL Assets)
DELTADRIFT,"CNR.TO, Short, 2026-04-13 (Price: 152.89)",Daily,No Exit Yet,No Price Target,2026-04-15 (Min),-50.44%/-24.27%,"-0.0%, 0 days","2026-04-13 (Price: 152.89), 0.0% below",148.0128 (Historic Rise or Fall to Pivot)/149.7252 (Avg % Gain of Historic Winning trades)/148.87 (Function Specific Target)/128.224 (Horizontal)/115.7909 (F-Stack 1)/75.7758 (F-Stack 2)/136.69 (EMA 200),2026-05-23 (Max)/2026-04-15 (Min)/2026-04-28 (Avg),154.51/168.08/180.5368/188.8294/158.274/162.0558/No EMA 200 Stop Loss,"100.0%, Past 4 years, 6",151.87,No Information,No Information,No Information,No Information,No Information,No Information,3.03%/0.97%/2.07%,"0%, 5.6%",28 days/2 days/11 days,6.96%,3.82%,3.14%,2.95,-0.13,88.24%/34/4 days (Across ALL Assets),66.92%/130/6 days (Across ALL Assets)
